SA3_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
11004,1378,909,940,915,928,1072,869,558,228,7792,16264,9207,9563,9258,10291,10533,8427,4990,1969,80498,65,35,115,94,63,51,30,10,0,471,2639,1691,1527,2092,2831,3413,3296,2260,815,20559,0,0,0,0,0,0,0,0,0,0,105,70,70,95,92,113,105,63,20,730,41,34,38,18,22,12,4,7,0,185,3823,2097,1964,2129,2321,2315,1997,1242,469,18362,4,0,0,3,5,5,6,3,0,26,9,16,13,6,18,17,11,15,3,115,41,26,27,29,40,49,39,17,3,273,12,7,8,8,9,15,7,3,0,81,14,11,13,15,22,14,15,11,5,126,9,0,3,7,0,0,0,0,0,29,27,15,38,30,16,37,33,21,8,218,190,69,70,124,69,82,75,22,3,707,178,115,120,189,318,522,542,349,160,2501,24,15,10,17,43,34,28,17,6,194,22,5,12,24,20,22,35,11,5,158,296,187,157,228,367,504,522,421,180,2878
11101,1341,845,894,931,1090,1104,1050,669,415,8338,21969,14089,13206,14551,16262,15829,13189,7643,3285,120014,82,66,132,182,186,145,89,18,7,899,1925,1473,1000,1845,3010,3419,3579,2529,1064,19841,0,0,0,0,0,0,0,0,0,4,365,256,172,283,320,359,365,277,73,2462,13,8,6,6,6,0,4,6,0,57,4030,2613,2111,2728,3214,3355,3062,1868,727,23710,0,0,5,3,10,10,7,13,7,60,198,99,91,148,162,136,127,79,44,1091,47,44,25,57,55,57,56,24,10,376,68,26,15,32,33,26,25,17,12,253,18,17,10,16,39,42,49,43,27,256,13,0,3,12,9,4,0,0,0,36,102,34,91,47,56,74,98,75,43,622,412,220,187,247,240,263,205,83,24,1884,170,140,131,215,360,538,656,475,193,2879,38,19,19,21,51,69,89,49,13,373,80,40,39,69,50,60,73,27,16,445,346,354,221,382,641,927,1086,866,403,5231
11102,851,626,571,602,692,830,797,437,316,5718,13682,8834,8293,8776,9551,10044,8858,4835,2335,75207,57,48,101,114,114,100,72,20,5,637,1271,1003,763,1187,1906,2237,2558,1741,759,13425,0,0,0,0,0,0,0,0,0,0,209,137,128,149,194,228,242,141,71,1498,10,11,3,12,10,7,12,6,0,79,2405,1563,1375,1624,1985,2008,1892,1090,394,14339,10,3,4,6,3,7,12,0,5,47,63,30,38,58,48,36,49,21,9,353,56,38,39,49,80,80,48,45,15,452,27,5,17,13,9,13,11,10,3,119,13,4,7,15,13,26,40,27,11,154,13,8,0,4,8,4,0,0,0,39,55,22,43,33,35,80,73,39,28,407,209,89,92,123,100,111,98,39,12,875,102,69,72,108,204,325,430,262,104,1683,36,13,21,12,25,81,53,59,22,328,488,365,240,290,297,344,387,371,211,2990,267,220,167,237,400,628,700,541,221,3378
11103,1713,1715,1985,1510,1679,1595,1252,902,887,13240,27768,23404,24838,21004,20754,19276,14222,8301,4315,163881,171,241,356,386,314,218,151,59,9,1899,2158,1874,1459,2231,3419,3848,3885,2706,1141,22725,0,0,0,0,0,0,0,0,0,0,380,227,288,331,281,336,321,194,115,2464,11,9,7,5,6,4,0,10,0,50,5521,4439,3820,3980,4589,4575,3695,2272,1082,33981,11,3,7,14,11,10,11,14,11,90,382,300,251,312,379,387,351,290,148,2804,46,20,33,46,28,49,52,24,7,306,36,49,24,34,37,22,17,20,3,239,36,17,20,26,39,18,30,21,17,234,21,10,7,23,13,3,6,6,3,94,195,141,210,122,106,115,91,62,41,1082,346,211,254,226,175,205,148,47,13,1625,200,188,199,254,412,579,634,467,221,3159,42,38,32,28,68,96,70,61,26,466,74,62,77,64,53,55,42,25,13,461,324,344,318,401,730,975,1016,746,392,5253
11201,1567,914,1027,1285,1463,1658,1081,599,460,10054,13002,7225,7356,9611,11283,12731,9573,4913,2584,78281,95,52,121,200,261,270,215,52,9,1274,706,505,367,674,1395,1847,2306,1657,771,10225,0,0,0,0,0,0,0,0,0,3,85,45,45,55,77,97,141,71,34,644,0,0,0,0,0,0,0,0,0,6,2234,1324,1103,1482,1887,2208,2023,1195,505,13964,0,0,4,0,5,4,5,3,0,21,41,15,26,34,41,42,25,20,9,259,56,31,36,45,57,62,47,29,8,367,13,8,3,5,6,11,7,0,4,62,17,7,13,12,24,29,38,17,16,180,9,0,0,4,0,4,0,0,0,18,15,13,11,19,23,27,39,12,16,185,139,70,72,82,77,106,106,29,17,701,141,96,66,112,266,411,539,392,214,2241,7,5,0,5,11,17,33,14,10,98,42,24,17,32,33,50,49,43,27,321,120,82,76,138,261,416,529,424,210,2257
11202,1250,979,753,909,1079,1272,849,444,221,7757,12752,8221,6631,7887,9785,10933,7754,4103,1877,69949,40,23,64,125,136,149,151,21,0,721,827,642,541,808,1451,1833,1883,1199,441,9628,0,0,0,0,0,0,0,0,0,0,104,44,42,67,69,109,124,58,26,650,0,3,0,4,4,4,0,5,0,17,2229,1562,1178,1350,1665,2203,1813,1056,465,13517,0,0,5,4,0,4,11,5,5,37,14,10,12,14,21,22,24,11,0,127,31,30,29,40,44,54,51,43,11,332,10,10,7,6,5,18,13,0,0,71,0,8,12,15,15,20,25,15,5,108,3,0,0,0,3,0,0,0,0,12,25,11,18,26,26,34,28,8,10,175,182,74,81,88,100,83,86,23,6,729,214,174,154,195,330,561,559,371,164,2726,10,15,5,15,23,27,21,26,7,148,60,49,44,48,44,69,48,38,14,414,190,160,142,189,330,569,578,405,205,2773
11203,1457,850,825,1027,1183,1442,1222,797,449,9241,15321,8916,8218,10269,11919,13589,12023,7536,3583,91374,74,68,84,180,201,187,145,37,3,981,1090,743,526,1084,1690,2488,3145,2389,1136,14288,0,0,0,0,0,0,0,0,0,0,102,40,51,87,86,146,155,106,50,825,0,0,0,0,0,0,0,0,0,0,3135,1875,1361,2012,2503,2909,2716,1845,740,19101,11,4,7,0,4,24,17,21,6,108,49,21,21,32,39,57,41,33,5,304,130,76,56,132,93,112,95,53,10,770,24,3,6,17,10,24,10,12,3,105,17,12,17,21,28,49,56,56,24,267,11,5,3,4,4,5,7,0,0,29,27,12,27,25,28,51,52,40,33,287,243,82,119,126,86,137,121,57,12,987,105,89,73,128,295,519,674,507,241,2628,13,4,3,3,8,18,26,18,12,109,136,91,54,73,102,87,70,54,29,694,111,103,89,156,271,459,577,440,220,2417
11301,1068,644,647,591,666,680,515,314,181,5299,9943,5948,5922,5637,6339,6041,4299,2805,1211,48140,45,14,87,65,47,21,7,0,0,276,921,579,555,678,932,1158,1040,618,293,6760,0,0,0,0,0,0,3,0,0,3,38,41,49,36,59,43,34,28,5,338,42,45,46,21,28,23,11,6,0,233,3225,1999,1824,1741,2050,2259,1613,1127,506,16347,5,3,0,7,7,0,3,0,0,29,20,14,7,10,12,13,9,7,0,76,16,7,10,15,18,26,17,19,4,132,47,35,19,20,17,11,3,7,0,159,23,22,15,22,32,34,26,15,7,198,6,5,6,6,0,0,0,0,0,29,34,26,27,33,34,28,18,5,9,210,161,81,79,80,67,73,40,8,5,592,117,92,118,96,195,258,273,212,93,1457,6,9,0,7,19,17,11,13,0,79,88,64,41,42,44,33,30,3,0,347,254,171,138,211,307,382,321,233,125,2139
11302,265,153,201,220,252,277,186,117,70,1743,2610,1434,1441,1631,1938,2170,1785,988,430,14437,4,3,20,31,20,15,5,4,0,93,370,227,226,315,480,671,655,442,167,3553,0,0,0,0,0,0,0,0,0,0,32,21,15,12,29,15,23,13,0,171,0,0,0,0,0,0,0,0,0,0,732,392,306,390,411,533,421,249,83,3508,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,11,7,0,0,36,3,7,7,13,11,13,20,0,0,74,0,0,0,0,0,0,0,0,0,8,0,0,6,7,3,3,5,12,6,53,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,10,4,0,31,25,15,6,15,20,16,16,7,7,122,20,10,16,34,36,103,105,75,20,421,0,0,0,4,0,8,5,5,0,15,18,8,7,9,12,12,9,0,0,77,33,27,25,29,42,86,81,45,19,388
11303,1363,1153,1210,1140,1029,1135,834,521,247,8629,18537,12528,11611,10914,11603,11614,8968,5269,2306,93359,81,54,99,121,82,52,34,7,3,539,2141,1515,1338,1627,2318,2743,2903,1843,780,17215,0,0,0,0,0,0,0,0,0,0,183,114,129,153,151,151,193,96,17,1190,40,35,38,21,16,11,14,0,0,189,5738,3648,2926,2911,3224,3429,2762,1733,682,27050,24,5,9,15,5,4,8,10,0,76,42,28,26,38,29,35,22,25,4,259,30,12,12,33,26,42,34,16,4,212,17,7,26,14,16,12,9,0,0,106,122,124,74,104,135,170,169,96,41,1027,69,33,28,38,24,15,13,0,0,227,108,49,83,83,53,36,19,24,12,459,226,113,93,156,99,91,74,6,0,850,257,189,209,290,493,657,749,503,273,3625,17,12,8,19,20,37,41,21,0,172,33,28,26,32,29,23,19,17,9,216,339,256,266,354,457,728,685,480,234,3802
11401,1356,1056,1125,1096,1221,1438,1454,834,444,10018,16291,9916,9304,10073,12278,15313,14951,8206,3155,99489,99,87,116,153,186,128,94,35,0,894,1683,1075,804,1337,2227,3589,4665,3143,1246,19772,0,0,0,0,0,0,0,0,0,0,287,123,140,170,173,257,331,207,52,1730,0,0,0,0,0,0,0,0,0,3,2706,1602,1531,1775,2311,3266,3519,2027,734,19478,8,3,4,3,14,11,18,19,0,86,73,58,57,68,95,118,135,92,32,726,80,30,34,66,66,78,76,61,23,514,24,8,17,14,14,18,21,14,0,135,3,10,7,17,28,46,77,51,12,256,12,0,5,0,5,5,0,0,0,24,9,5,18,18,30,40,71,39,25,256,117,80,94,52,72,127,108,53,5,713,127,105,99,133,257,499,701,554,222,2688,21,14,10,17,26,36,55,35,17,223,14,9,9,14,19,15,14,17,5,122,193,128,129,170,294,573,713,471,204,2882
11402,732,393,384,474,609,624,670,353,95,4331,8397,4917,3966,5068,6467,6651,7111,3867,1427,47873,57,41,70,95,64,68,79,20,4,497,1237,758,533,795,1442,1628,2097,1677,572,10742,0,0,0,0,0,0,0,0,0,3,69,23,43,52,64,79,97,73,22,522,44,19,51,14,12,19,7,8,3,178,1875,1156,835,1069,1434,1596,1536,955,303,10761,8,0,0,0,0,11,7,8,0,47,65,34,35,42,76,74,62,36,14,434,48,16,23,45,33,43,37,18,10,275,4,6,6,7,7,7,16,11,0,55,9,3,5,8,19,36,21,22,6,137,4,3,11,0,3,0,0,0,0,24,16,10,12,12,18,24,30,17,3,130,66,46,33,40,35,49,42,16,0,333,83,32,41,72,135,209,298,257,97,1230,7,3,5,3,9,8,8,11,4,61,0,5,3,5,9,20,9,4,5,66,96,102,63,89,184,236,356,315,100,1530
11501,1573,1078,991,1141,1223,980,735,480,547,8746,28997,19313,14563,20580,20829,17857,12746,5949,2904,143739,745,517,530,1018,1006,933,663,220,70,5699,2239,1718,810,1605,2602,2331,2619,2101,946,16978,14,0,4,4,4,5,3,0,0,29,471,285,232,391,403,443,440,232,100,3004,127,86,52,78,38,31,20,22,25,479,6996,5239,2632,4117,5329,4781,3853,2208,750,35895,13,12,12,7,14,22,21,14,9,127,477,392,216,291,472,379,212,177,62,2696,26,20,23,31,41,32,29,14,4,220,74,65,37,34,51,36,13,12,6,347,17,31,8,11,44,54,47,58,21,291,186,144,76,140,131,108,71,36,14,913,125,102,73,98,115,140,93,36,35,817,525,529,389,375,416,314,230,73,20,2878,529,370,215,395,591,544,483,359,154,3654,22,11,7,9,23,22,15,20,5,139,85,82,41,69,90,69,65,42,22,567,389,327,166,276,483,566,596,445,201,3449
11502,291,277,150,227,320,282,215,105,30,1906,4957,3651,2198,3013,4124,3442,2854,1381,610,26228,61,55,32,75,109,73,46,10,3,467,611,499,223,370,758,688,670,540,179,4528,0,0,0,0,0,0,0,0,0,0,66,35,36,30,57,81,59,42,14,428,0,0,0,0,0,0,5,0,0,9,1754,1329,672,809,1287,1159,782,551,241,8584,0,0,0,0,0,6,0,0,0,17,87,73,28,49,90,60,49,25,16,478,21,9,7,8,13,8,11,8,3,81,15,13,3,7,4,15,6,6,0,77,6,7,0,4,18,15,22,15,8,105,12,8,9,9,10,20,9,0,0,71,23,11,7,12,15,15,12,10,4,107,74,94,47,42,86,67,31,17,0,467,49,38,24,40,63,105,102,71,34,518,0,0,0,5,6,0,3,5,0,25,22,16,21,13,25,29,21,16,5,175,72,101,33,56,122,150,175,129,56,901
11503,390,310,229,289,393,361,276,78,25,2348,4879,3306,2509,3079,4020,3350,2347,839,259,24590,9,9,18,13,20,34,23,0,0,129,666,522,313,481,835,903,725,406,122,4974,0,0,0,0,3,0,0,0,0,3,84,39,36,48,54,51,58,25,5,398,0,0,0,0,0,0,0,0,0,0,1380,899,696,730,980,887,526,259,64,6415,0,0,0,0,5,6,5,0,0,18,41,23,19,25,34,25,15,3,0,178,20,32,33,12,33,23,7,11,5,183,5,6,4,0,7,15,3,0,0,37,6,0,3,3,9,6,20,5,0,59,0,0,0,0,0,0,0,0,0,5,9,3,7,3,6,7,11,3,4,55,53,29,22,25,33,42,23,3,0,236,19,21,15,25,65,107,103,40,11,396,0,0,0,0,0,6,10,3,0,24,13,10,10,5,10,9,9,4,3,68,99,78,50,60,78,118,116,62,24,687
11504,448,250,263,282,298,216,148,59,20,1976,8124,4523,3695,5516,4865,3290,2145,794,226,33181,220,107,139,314,195,137,91,22,4,1232,1240,814,565,899,1255,801,619,374,70,6637,8,7,0,10,5,6,0,0,0,25,160,99,91,145,84,83,55,25,4,730,30,19,17,14,6,13,11,0,3,106,3783,2227,1705,2229,2333,1527,996,460,102,15370,20,17,8,10,10,6,9,0,0,81,166,115,95,99,121,86,47,24,5,754,26,20,15,22,25,18,7,3,5,149,64,31,19,33,18,8,9,3,0,183,0,6,0,9,11,16,8,5,6,70,93,45,42,82,53,30,25,11,4,385,64,38,29,55,60,32,18,6,0,300,317,226,157,213,215,113,45,15,0,1294,166,82,62,143,163,126,92,64,11,914,9,3,6,10,9,11,11,5,0,57,72,50,39,46,50,19,12,9,4,291,184,107,74,137,143,119,124,50,18,965
11601,1946,1285,1635,1311,1139,1040,725,402,218,9692,27469,17499,22070,19770,16342,14818,9828,4948,2000,134750,361,241,441,531,443,382,280,91,20,2806,1245,935,804,1149,1572,1768,1737,960,401,10569,0,0,3,4,0,5,3,3,4,22,345,251,211,266,262,251,218,99,31,1938,0,9,0,3,9,7,0,0,0,35,6140,4228,3780,4656,4703,4498,4242,2174,911,35330,47,15,29,36,27,38,35,21,9,257,501,335,342,389,485,384,380,284,80,3179,62,47,58,57,75,67,39,26,12,447,167,83,103,79,59,50,33,17,4,590,3,8,8,11,15,28,22,18,26,138,218,159,184,167,141,162,181,70,18,1298,193,137,161,189,150,146,84,38,14,1118,490,317,292,334,319,268,135,48,17,2220,291,217,176,248,339,340,272,172,83,2128,15,20,17,8,22,28,25,21,11,175,134,65,81,87,80,59,76,48,33,664,283,277,232,226,268,321,303,159,48,2114
11602,1431,886,1282,1359,892,610,337,131,62,6998,22819,11871,14022,17160,11999,8094,4680,1684,485,92820,670,324,413,884,559,375,244,71,18,3558,1736,1055,961,1471,1743,1182,987,512,152,9810,14,13,3,9,0,5,0,0,0,43,367,195,232,331,242,187,133,47,9,1736,9,12,7,9,7,7,3,3,0,59,7515,4273,3953,5129,4302,3116,2170,904,245,31612,38,32,36,33,40,35,35,0,3,239,345,219,193,236,280,147,119,67,21,1624,37,34,38,46,40,28,25,17,3,264,172,84,83,91,62,34,18,5,0,552,3,13,4,10,16,18,9,12,11,101,354,117,180,274,111,99,56,32,9,1232,170,111,132,148,119,81,58,14,4,846,767,462,462,520,413,324,120,41,6,3111,326,153,134,262,302,213,157,96,13,1677,19,11,8,16,18,14,9,8,0,101,127,85,78,82,98,55,38,25,3,590,294,166,184,228,254,199,157,75,20,1568
11603,2311,1359,1414,1142,1100,890,630,279,71,9197,27034,17017,16624,14972,14008,11019,7206,3099,1083,112066,204,114,174,286,212,191,134,28,16,1346,1230,838,725,940,1450,1362,1269,747,178,8742,37,13,25,19,23,25,21,8,0,192,214,148,150,145,152,161,106,50,13,1144,0,3,0,0,3,4,4,0,0,12,5980,4507,3792,3900,4083,4267,3084,1454,557,31610,53,59,55,55,55,59,36,19,4,390,230,169,202,170,235,191,150,110,62,1528,56,63,43,65,60,63,50,26,10,440,288,215,154,120,140,97,61,11,3,1086,0,3,8,8,13,13,16,23,6,90,289,248,197,190,185,192,155,62,22,1536,289,201,222,194,216,209,125,42,16,1520,408,318,274,219,245,266,98,35,15,1881,269,189,149,160,226,269,198,133,47,1648,12,6,7,4,13,13,25,16,5,101,194,112,110,86,87,78,69,21,3,769,297,229,212,171,204,239,184,95,24,1657
11701,683,608,938,662,523,409,269,170,60,4326,7923,6451,8777,7159,5859,4436,3274,2058,759,46692,205,410,927,587,286,228,196,65,26,2937,307,266,377,430,569,506,386,283,103,3229,48,34,26,47,47,38,25,10,4,264,43,66,117,75,48,53,28,22,4,450,0,0,0,0,0,0,0,0,0,10,2874,2090,3206,2388,1991,1544,1262,820,247,16418,0,0,0,0,0,4,3,0,0,4,524,400,310,417,616,421,396,441,172,3700,7,5,16,14,17,17,11,6,9,105,25,19,12,7,26,10,7,0,4,113,0,5,4,10,8,5,11,10,0,55,28,19,28,38,20,17,31,39,6,218,35,38,68,30,34,19,21,15,0,264,88,84,138,98,72,42,34,9,0,574,88,81,114,120,110,101,85,60,22,779,0,4,0,3,0,4,0,0,0,9,5,0,8,13,7,3,3,4,0,55,79,61,83,77,68,62,47,43,9,527
11702,727,676,1556,1081,811,621,339,175,66,6049,7656,6049,12569,9545,7244,5214,3382,2094,859,54612,174,172,360,404,343,378,281,92,46,2254,243,153,241,345,395,379,323,155,70,2312,0,0,6,3,0,0,4,0,0,18,14,17,45,35,34,32,13,0,5,204,0,0,0,0,0,0,0,0,0,0,1398,807,1487,1473,1371,1171,922,677,313,9617,0,0,3,0,0,0,0,0,0,9,327,239,268,316,570,415,401,697,308,3547,3,3,11,10,13,14,14,6,5,74,0,3,3,0,0,3,0,0,0,18,5,0,6,13,6,7,5,7,0,49,4,6,8,7,3,3,10,12,6,58,8,11,26,10,12,31,14,0,4,107,18,17,27,23,16,14,7,0,4,131,28,29,34,46,57,70,50,19,10,354,0,0,0,3,0,0,3,4,0,10,7,4,10,11,0,4,5,4,0,42,45,28,65,55,63,61,58,15,5,391
11703,2079,5952,11201,5368,3587,2702,1591,785,320,33590,14679,37764,70727,35119,22222,16516,10508,4905,1807,214245,519,1731,5118,3522,1346,840,617,239,78,13997,699,842,1652,1511,1586,1618,1406,790,281,10390,0,0,11,9,5,0,0,0,0,25,49,143,347,245,143,131,73,40,16,1192,0,0,0,0,0,0,3,0,0,3,2761,3105,9266,6080,3893,3279,2299,1243,391,32307,0,0,10,3,8,5,5,4,0,33,485,343,736,684,730,550,376,365,171,4443,5,12,19,21,26,22,21,9,6,140,19,7,33,20,12,11,11,3,0,106,11,26,61,56,53,48,58,37,14,365,17,5,62,60,23,24,8,3,0,206,33,81,214,124,67,72,45,27,10,672,114,156,365,212,110,78,37,7,4,1082,98,176,387,285,251,270,252,131,43,1899,4,3,5,9,11,13,11,6,0,67,8,26,44,27,30,27,13,8,6,186,95,152,319,249,250,266,220,114,33,1689
11801,2280,1657,4070,2811,2097,1541,1422,894,634,17414,19789,12250,26589,20646,15892,11988,10311,5750,3162,126382,119,78,255,372,307,228,166,72,19,1615,1539,962,1335,1426,1775,1555,1421,1155,449,11626,5,0,0,0,0,0,0,0,0,12,17,19,73,57,36,45,26,12,0,293,0,0,0,0,0,0,0,0,0,0,3711,2265,4856,3807,3228,2316,1756,1334,608,23882,0,0,6,4,3,0,3,0,3,17,593,370,421,458,604,513,346,290,163,3761,9,7,19,32,20,7,9,17,3,115,4,3,7,13,5,6,4,0,0,32,26,18,27,25,32,34,34,36,14,237,19,6,17,22,6,12,9,0,3,92,26,12,62,43,34,30,22,17,9,271,39,11,82,73,27,33,18,8,3,300,77,91,112,124,212,186,204,162,78,1249,0,0,3,4,4,0,3,0,0,13,4,0,12,12,8,14,6,4,0,63,58,61,87,109,151,172,139,119,38,926
11802,1916,2643,3539,2614,1968,1529,1119,648,468,16453,20960,23124,26570,20992,17000,13095,9762,5967,3179,140651,177,318,503,546,474,429,411,153,61,3073,1204,946,1050,1238,1697,1608,1297,978,456,10476,12,8,19,10,15,21,19,3,0,106,56,98,114,100,107,90,58,33,25,681,0,0,0,0,4,0,0,0,0,12,6478,4142,5815,5098,4643,3753,3009,2127,999,36053,5,3,7,3,0,8,8,3,0,29,1025,807,590,739,1141,1090,823,901,533,7654,15,14,25,50,27,25,21,24,7,204,13,4,7,10,7,20,3,0,0,84,16,19,30,32,51,25,27,32,10,241,57,33,18,42,49,24,32,43,8,302,26,35,79,76,53,46,34,14,13,379,94,116,144,117,89,64,52,15,5,692,144,131,172,226,236,293,235,161,77,1666,7,3,6,3,0,12,9,0,0,35,5,6,14,16,13,10,8,3,3,77,101,71,106,114,187,125,161,90,29,985
