SA3_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
10102,3,0,27,38,34,12,11,5,0,102,33,25,9,7,3,3,80,5264,6520,3277,3358,1457,576,20458,2849,5920,3143,3547,1451,645,17553,813,496,208,124,31,17,1680,658,489,224,151,45,6,1572,1467,990,431,267,76,23,3262,687,225,87,46,15,4,1067,306,151,56,25,7,4,554,508,255,99,50,17,6,934,40,28,5,0,0,0,77,10,3,5,5,0,0,30,1554,659,261,131,42,20,2661,15,16,3,0,0,0,37,3,0,0,0,0,0,3,13,15,8,0,0,0,36,34,28,8,4,3,0,73,26,9,3,9,0,0,43,5927,7606,3847,3953,1577,691,23599
10103,0,0,27,60,33,7,5,0,0,112,107,78,28,21,6,5,244,2242,2696,945,865,360,139,7255,1846,2534,907,858,381,169,6688,112,56,11,17,4,6,205,71,46,30,23,6,0,174,189,101,41,36,12,4,385,212,141,63,26,12,8,463,25,20,5,7,4,0,54,5,7,0,0,0,0,8,0,0,0,0,0,0,0,8,7,7,3,0,0,22,250,171,70,31,15,9,551,17,9,0,0,0,0,19,3,0,0,0,0,0,9,11,5,3,5,0,3,26,29,16,8,5,0,3,60,28,20,4,8,0,0,59,2337,2843,1032,939,412,179,7739
10104,0,0,63,355,175,34,14,6,0,589,79,110,22,16,7,3,233,8695,12001,3257,2613,1133,616,28318,6747,11697,3132,2813,1219,659,26272,964,458,84,38,15,6,1571,538,392,81,43,16,10,1078,1506,856,164,77,33,13,2649,911,431,103,46,11,0,1500,55,38,3,0,0,0,94,24,14,0,0,0,0,38,0,0,0,0,0,0,5,26,11,5,0,0,0,43,1010,490,114,49,11,0,1679,314,175,22,5,5,8,526,5,3,0,0,0,0,11,12,20,3,0,0,0,42,333,196,24,10,3,8,576,60,47,6,9,3,0,126,9654,13285,3445,2952,1275,685,31301
10105,0,4,45,77,31,8,8,4,4,136,30,20,21,6,7,3,81,3869,4712,1816,1599,768,406,13180,3386,4845,1769,1675,828,445,12948,568,227,65,46,11,7,917,89,53,22,3,3,0,175,654,277,82,54,18,11,1096,205,49,22,11,3,0,286,49,9,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,19,264,65,22,17,5,0,367,33,11,0,0,0,0,44,0,0,0,0,0,0,4,22,17,0,0,4,0,47,52,27,0,0,0,0,91,24,3,4,3,0,0,38,4379,5216,1884,1749,855,453,14540
10106,3,0,37,46,46,11,8,3,0,102,45,32,12,9,4,6,108,3378,4819,1755,1818,925,407,13097,2966,4808,1820,1795,982,517,12876,400,138,49,21,8,5,620,10,13,6,3,0,0,31,412,149,52,21,8,3,647,154,50,9,3,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,11,154,51,9,6,0,0,223,26,14,0,6,0,0,42,4,0,0,0,0,0,3,14,6,3,4,6,0,28,40,21,6,3,8,0,76,38,15,5,10,0,3,73,3605,5046,1889,1831,995,527,13896
10201,0,4,159,352,193,76,48,12,9,692,156,76,21,25,9,3,298,16968,21335,9524,9597,3991,1786,63198,10296,17434,8344,9160,3773,1754,50761,3216,1973,396,201,54,29,5873,1447,1339,486,292,91,18,3674,4662,3314,885,495,148,50,9553,2075,1231,407,212,60,19,4006,512,372,105,55,7,3,1056,679,761,192,71,20,3,1729,191,176,64,24,0,0,450,92,99,27,25,6,8,267,3553,2643,797,377,101,36,7509,320,140,36,11,3,0,510,0,4,0,0,0,0,3,37,22,8,9,0,0,78,357,164,42,19,6,0,587,100,43,16,10,4,3,179,18975,23600,10086,10063,4026,1839,68590
10202,3,0,66,255,124,41,26,12,3,457,147,63,25,6,13,7,253,14987,19696,8655,8518,3991,1997,57847,11358,18119,8594,8524,3865,2004,52461,1997,1235,312,142,46,25,3757,1017,823,326,180,70,28,2440,3012,2055,639,325,117,47,6190,1500,661,182,89,23,13,2463,225,173,41,12,0,6,465,387,265,56,26,6,6,749,64,68,13,0,0,0,146,65,64,22,8,8,0,158,2243,1227,313,130,45,19,3982,197,102,9,9,5,0,314,0,4,3,0,0,0,9,22,28,8,3,4,0,68,219,133,15,14,3,0,390,48,27,11,6,5,0,99,16890,21562,9571,9003,4037,2073,63124
10301,4,0,21,18,21,3,5,6,0,57,144,47,12,6,0,5,218,4395,5631,2360,2327,1055,509,16277,3484,5693,2355,2287,1092,527,15434,765,370,122,55,18,11,1337,206,92,42,21,0,6,369,973,465,161,81,17,16,1706,462,161,35,23,0,3,691,13,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,18,488,174,38,23,0,3,727,14,7,4,0,0,0,27,4,0,0,0,0,0,4,5,8,0,4,0,3,16,21,14,4,3,7,4,51,25,10,10,8,0,0,49,4989,6363,2563,2393,1115,547,17974
10302,3,4,95,97,52,27,7,7,4,195,86,82,28,20,12,10,238,6269,7510,2615,2225,1304,655,20579,5448,7233,2556,2138,1238,623,19233,498,179,31,30,17,3,764,49,15,0,0,0,0,63,547,194,35,34,17,3,824,507,121,22,12,10,0,674,20,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,13,534,124,28,13,10,0,706,59,24,3,0,3,0,82,0,0,0,0,0,0,10,22,14,8,6,0,3,58,86,39,13,13,5,3,151,51,31,16,9,7,3,116,6665,7618,2642,2201,1274,634,21032
10303,26,13,341,191,152,50,44,30,12,475,62,58,19,9,5,4,151,5233,6078,2310,2088,969,448,17128,4659,6207,2248,2115,1052,501,16776,694,302,91,31,12,4,1143,77,22,12,6,5,0,117,774,326,100,34,14,3,1260,142,25,10,6,5,0,182,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,7,161,30,13,6,5,0,212,87,19,0,0,0,0,112,0,0,0,0,0,0,0,31,28,3,6,0,5,67,115,49,5,5,0,5,185,27,18,4,4,5,0,55,5735,6627,2377,2167,1076,509,18485
10304,5,0,36,48,22,5,3,4,3,88,124,26,5,16,11,3,186,5618,7103,2929,2952,1482,676,20759,4586,7022,3033,2946,1614,723,19929,897,369,127,55,7,6,1459,142,34,22,11,0,8,217,1043,404,143,62,10,7,1675,393,129,28,18,0,0,570,16,15,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,18,421,150,28,22,3,0,627,26,11,0,0,0,0,39,0,0,0,0,0,0,0,56,71,28,29,19,8,204,82,83,28,29,19,8,244,19,19,10,8,7,0,67,6155,7680,3242,3072,1658,739,22545
10401,0,4,70,340,196,34,14,4,7,598,49,66,16,5,8,0,143,5679,7821,2448,1956,989,557,19445,4341,7542,2439,2024,955,563,17865,517,241,52,28,6,7,846,223,172,64,28,3,10,497,736,404,120,55,15,11,1342,494,188,40,25,9,3,762,42,35,11,0,0,0,88,15,9,0,0,0,0,22,0,0,0,0,0,0,0,22,15,4,3,3,0,45,582,248,48,24,14,3,914,234,126,9,4,0,0,376,7,4,0,0,0,0,15,42,55,17,19,4,3,152,281,189,31,25,8,5,544,43,26,3,8,0,3,88,5986,8408,2644,2139,988,586,20753
10402,6,0,43,430,225,28,18,7,3,721,121,128,30,28,12,11,324,8776,11974,4598,4052,1806,969,32172,5904,10493,4189,3971,1818,1046,27423,1093,719,207,105,50,9,2191,570,541,211,120,42,31,1520,1665,1260,419,232,91,42,3708,1314,674,216,100,50,18,2375,202,118,44,24,10,0,393,157,96,13,5,0,0,265,53,56,4,0,0,0,114,46,32,4,0,4,3,91,1763,971,283,127,62,24,3236,338,184,27,18,3,13,587,9,0,0,0,0,0,9,14,11,3,6,0,0,30,357,196,28,25,5,13,624,66,48,16,12,0,0,150,9761,12965,4930,4368,1977,1129,35136
10501,3,0,46,162,85,19,11,11,4,288,60,46,14,11,6,8,142,2808,2926,1064,910,503,369,8588,1958,2273,882,723,421,288,6549,167,64,13,4,5,0,262,0,4,0,0,0,0,12,174,67,11,5,6,0,269,136,28,3,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,32,3,0,0,0,176,28,14,3,0,3,0,51,118,70,13,4,0,0,208,7,7,3,0,4,3,25,153,89,15,9,7,0,282,85,45,23,10,3,7,178,2514,2509,943,748,436,302,7453
10502,0,0,8,22,7,3,0,4,0,36,16,15,7,0,0,0,41,2817,2760,1059,822,344,193,7994,2616,2653,999,778,318,177,7542,133,34,4,9,0,0,181,7,5,7,0,0,0,18,144,42,8,6,0,0,199,151,27,7,4,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,151,27,7,5,0,0,189,8,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,6,0,4,0,0,19,68,28,10,8,9,0,127,2993,2752,1026,808,329,179,8085
10503,15,16,299,138,138,43,40,15,17,396,70,54,15,14,12,3,172,6768,8630,3641,3105,1655,872,24667,5488,8096,3524,3192,1705,916,22926,890,463,130,74,22,12,1587,33,19,7,0,0,4,71,926,479,145,70,22,14,1655,819,290,110,49,15,4,1286,11,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,0,0,22,837,302,114,51,10,4,1322,45,19,0,9,0,0,72,5,0,0,0,0,0,17,25,24,16,5,3,0,74,81,47,14,4,5,0,158,48,28,12,10,12,0,111,7376,8951,3817,3334,1758,932,26168
10601,0,0,34,79,48,14,9,8,9,170,66,53,35,23,10,4,188,7338,10382,4847,4692,2162,1006,30422,6489,10877,5246,5057,2460,1299,31429,1008,552,201,96,38,11,1911,265,143,41,20,4,3,482,1276,699,244,120,39,17,2398,334,107,34,8,6,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0,6,0,6,55,356,128,35,14,6,5,546,94,42,3,0,3,0,145,8,4,0,0,0,0,10,15,12,8,0,0,0,32,117,59,10,0,5,0,190,31,30,8,10,4,6,81,8267,11792,5546,5202,2512,1321,34648
10602,0,0,47,53,23,20,11,0,0,104,258,95,9,5,4,0,376,5705,8850,4395,4496,1942,871,26257,4697,9250,4999,5157,2251,1015,27367,1261,797,255,116,47,13,2477,351,170,60,29,3,7,621,1606,966,314,146,53,15,3098,462,147,29,7,3,0,651,0,0,0,0,0,0,0,14,11,6,0,0,0,31,0,0,0,0,0,0,0,28,25,10,10,0,0,72,503,179,44,20,9,0,749,125,32,4,0,0,0,168,0,0,0,0,0,0,8,27,10,3,6,0,0,47,153,46,11,8,0,0,214,17,11,11,6,0,0,51,6981,10451,5369,5330,2313,1029,31478
10603,0,5,61,334,227,27,19,3,7,614,61,38,11,13,0,6,129,6639,10271,3607,3450,1553,776,26290,5027,9811,3407,3222,1560,849,23879,1158,718,158,78,28,8,2153,642,769,225,170,45,13,1861,1802,1487,384,249,70,26,4015,214,108,25,14,3,0,354,128,95,10,5,0,0,236,202,205,25,9,4,0,444,0,0,0,0,0,0,0,19,22,8,0,4,0,54,557,428,63,27,15,4,1091,227,156,16,17,3,0,419,5,0,0,0,0,0,9,16,13,8,4,0,0,47,254,172,26,17,3,6,473,58,29,6,4,0,0,102,7697,11922,3893,3524,1642,882,29564
10604,0,0,8,68,27,3,0,0,0,97,27,32,20,14,8,0,95,3009,3800,1584,1504,734,288,10926,2550,3695,1498,1456,740,338,10278,492,197,64,38,11,5,798,118,38,8,3,0,0,172,610,236,75,43,13,5,975,52,18,4,9,0,0,81,8,8,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,54,29,8,9,0,0,98,43,25,4,3,0,0,78,0,3,0,0,0,0,3,5,10,0,0,0,0,19,54,37,4,3,0,0,101,20,15,5,0,5,0,42,3294,4011,1593,1504,760,343,11502
10701,3,3,66,35,34,14,16,8,4,116,29,30,9,5,0,3,84,6402,8638,4345,4461,1863,1076,26788,4887,8395,4319,4436,1879,971,24895,689,393,117,68,27,12,1314,405,328,177,99,39,21,1076,1096,721,293,172,66,34,2392,806,317,85,59,17,17,1299,166,55,7,17,3,4,254,43,0,0,0,0,0,36,0,0,0,0,0,0,0,39,32,12,17,5,7,112,1053,405,109,83,30,24,1706,50,25,3,0,0,0,76,0,0,0,0,0,0,3,16,7,3,0,4,3,37,63,29,10,4,0,3,112,13,10,0,0,0,0,29,7110,9566,4736,4701,1977,1035,29131
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,4,0,69,226,139,16,13,5,3,407,65,81,18,12,6,0,175,6517,10856,5115,5403,2351,1091,31329,4532,10281,4860,5390,2348,1075,28487,1064,799,216,115,29,9,2233,970,1066,464,300,92,32,2921,2034,1861,679,415,122,47,5154,695,376,112,47,14,3,1246,119,143,16,11,0,0,289,228,168,12,3,0,0,412,0,0,0,0,0,0,0,34,55,13,9,4,0,116,1076,733,157,70,18,3,2052,199,92,4,6,0,0,301,0,0,0,0,0,0,0,22,30,10,0,0,0,68,222,117,12,5,0,0,366,27,19,4,0,3,0,58,7894,13008,5711,5884,2494,1127,36123
10704,7,9,186,197,106,35,35,8,9,398,199,113,30,31,10,8,383,12469,15623,7338,7466,3070,1204,47172,5020,9614,5351,6606,2703,1004,30301,1265,819,318,153,38,26,2623,1742,1609,750,511,144,58,4818,3006,2431,1076,662,188,83,7436,2206,1376,488,226,83,35,4407,1339,999,288,110,22,9,2761,1495,1685,401,171,30,6,3785,746,948,246,97,31,11,2075,66,62,22,22,8,5,187,5845,5066,1441,627,172,65,13217,107,55,4,4,0,0,174,0,0,0,0,0,0,0,116,90,38,22,8,4,280,221,151,37,26,9,4,448,56,25,17,13,7,9,122,14149,17288,7923,7933,3073,1158,51532
10801,0,0,56,188,112,22,11,0,3,337,42,37,7,5,0,0,98,4109,5471,1495,1145,472,235,12919,2550,4612,1258,1115,496,249,10281,731,582,89,49,9,9,1465,123,83,24,7,3,3,258,856,669,114,59,14,11,1720,585,249,52,14,6,3,908,245,119,21,11,0,0,393,204,137,14,15,0,0,371,28,41,5,0,0,0,75,0,4,0,0,0,0,10,1053,549,95,40,5,9,1749,169,88,14,4,0,0,265,0,0,0,0,0,0,0,33,15,11,3,0,0,59,197,103,16,12,3,0,332,22,15,3,4,0,0,45,4683,5939,1492,1227,525,262,14131
10802,0,0,70,276,167,18,15,3,4,489,67,53,19,15,10,0,170,5574,7044,2387,1816,950,571,18345,4707,6869,2368,1854,933,626,17356,301,170,43,26,12,0,554,142,90,19,11,4,0,261,442,255,60,38,12,3,817,533,231,48,17,12,9,840,106,40,7,3,0,0,165,19,13,0,0,0,0,30,0,0,0,0,0,0,0,7,10,4,3,0,0,29,662,291,61,27,14,11,1058,135,99,3,7,0,0,244,5,3,0,0,0,0,9,29,24,3,5,3,0,54,160,122,15,6,9,0,312,46,29,7,7,0,0,97,6027,7575,2505,1926,966,637,19642
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,50,18,18,3,0,132,33,51,20,21,0,3,126,0,0,0,0,0,0,0,15,7,3,0,0,0,22,15,8,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,11,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,63,25,19,3,3,161
10804,0,0,63,437,231,19,9,7,5,709,81,69,16,5,5,9,186,8815,12421,3888,3452,1586,694,30866,5564,10993,3773,3650,1608,806,26395,1874,1243,247,110,34,17,3526,424,461,122,77,25,6,1124,2301,1699,373,184,62,28,4645,988,460,104,34,14,0,1610,321,198,40,14,7,0,588,522,366,71,15,0,0,972,58,76,4,0,3,0,134,9,10,3,8,4,3,38,1895,1115,226,70,23,7,3343,202,100,8,5,0,0,320,0,0,0,0,0,0,0,26,13,7,3,0,0,52,228,115,14,12,0,0,374,50,35,5,9,3,3,102,10036,13958,4398,3920,1704,843,34859
10805,6,0,66,202,142,20,14,5,0,375,49,57,18,20,0,3,151,6037,8514,2679,2209,1076,561,21072,4929,8543,2643,2183,1070,618,19994,859,342,58,27,10,7,1306,100,88,25,11,0,4,240,962,433,85,45,12,13,1550,603,185,52,21,9,0,870,46,11,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,13,654,198,65,23,9,0,945,159,85,5,0,3,0,250,3,5,3,0,0,0,11,21,15,3,0,0,0,51,184,99,13,0,5,3,314,47,22,7,0,0,0,78,6770,9309,2808,2245,1101,639,22871
10901,5,0,44,58,36,15,4,3,0,119,42,31,7,4,9,6,95,6955,8090,3190,3020,1322,561,23140,5243,7923,3197,3148,1465,654,21628,2188,932,265,90,25,18,3521,268,108,33,15,3,0,435,2461,1049,299,105,27,14,3950,147,60,7,6,0,0,222,40,22,13,0,0,0,69,13,11,0,0,0,0,32,0,0,0,0,0,0,0,7,0,4,0,0,0,5,215,88,18,8,0,0,325,41,10,0,0,0,3,56,0,0,0,0,0,0,0,7,6,9,0,3,0,27,46,27,5,0,3,6,83,34,20,4,3,0,0,68,7991,9102,3522,3265,1499,675,26054
10902,3,0,25,52,48,4,0,0,0,110,21,15,0,4,8,0,43,1275,1684,591,512,317,126,4506,1030,1602,586,530,303,143,4196,136,49,13,9,4,0,209,4,3,0,0,0,0,3,137,52,13,9,4,0,213,41,11,3,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,16,3,0,0,0,56,29,15,0,0,0,0,49,0,5,0,0,0,0,9,0,4,0,0,0,0,9,33,23,0,4,0,0,59,20,17,7,3,0,0,46,1256,1708,610,549,306,147,4577
10903,3,0,91,183,132,15,19,7,0,357,39,39,13,8,3,5,98,5031,6412,1819,1714,871,359,16205,4124,6308,1817,1735,875,368,15229,941,409,55,19,7,0,1438,18,10,3,0,0,0,27,957,419,56,22,7,0,1462,70,28,9,4,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,28,9,4,0,0,114,63,33,8,4,3,0,108,0,3,0,0,0,0,3,10,17,6,9,0,4,37,76,55,6,10,3,4,149,40,37,0,9,0,0,96,5267,6851,1892,1776,883,380,17052
11001,0,0,25,40,28,7,5,0,0,80,46,33,14,13,7,0,119,3814,4813,1776,1674,790,336,13212,3200,4651,1620,1510,703,387,12073,596,244,79,62,16,9,996,94,41,16,12,0,4,165,689,281,95,70,21,7,1165,320,93,35,16,6,0,474,21,18,4,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,9,340,120,45,27,6,0,533,45,15,0,0,0,0,63,0,0,0,0,0,0,3,5,14,5,0,0,0,29,56,29,7,0,0,0,91,20,15,4,4,3,0,42,4310,5103,1762,1608,727,397,13908
11002,0,0,42,95,60,13,9,0,4,189,69,69,21,15,16,10,193,4509,5660,1764,1479,842,393,14635,4096,5623,1763,1423,724,376,14002,416,133,28,27,12,0,609,51,17,8,0,0,0,76,470,148,34,32,12,0,692,160,40,3,0,0,4,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,7,165,43,0,0,0,4,214,58,26,4,0,4,0,88,6,5,6,0,0,0,17,14,12,3,3,0,3,36,82,47,10,3,3,0,142,40,15,4,4,5,0,69,4855,5872,1818,1460,737,386,15127
11003,5,0,43,91,42,6,6,5,4,149,18,11,10,6,3,4,53,2529,3048,1263,1138,623,314,8914,1737,2645,1070,948,578,282,7258,462,170,53,29,15,10,723,54,27,8,0,5,0,92,510,191,56,25,20,10,819,71,23,4,5,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,26,4,5,0,0,108,27,18,4,3,0,0,53,3,0,0,0,0,0,8,8,3,0,0,0,0,16,40,26,0,3,4,0,77,23,17,6,5,4,0,56,2390,2907,1139,986,600,289,8315
11004,9,15,331,176,163,66,51,11,18,491,58,65,28,15,3,9,183,8241,10483,4270,3834,1828,887,29542,6876,10207,4185,3978,1927,947,28114,1375,559,168,70,17,9,2192,238,110,29,20,6,5,402,1605,670,190,93,24,10,2591,318,85,36,19,9,0,467,17,3,0,0,0,0,22,16,4,0,4,0,0,27,0,0,0,0,0,0,0,13,4,4,0,0,0,23,362,103,42,24,9,7,540,91,35,0,0,0,0,128,8,0,0,0,0,0,8,15,10,0,0,3,0,33,110,40,3,0,3,0,165,69,41,13,6,3,0,131,9023,11053,4432,4102,1965,959,31543
11101,3,0,71,200,83,15,12,3,0,320,36,40,10,3,0,4,91,11256,15765,7121,7187,2732,1086,45146,7826,14134,6711,7353,2821,1063,39911,2063,1143,247,112,24,7,3600,812,724,270,139,45,17,2010,2877,1868,518,252,69,25,5606,1034,419,90,28,11,3,1586,138,77,8,0,0,0,227,315,252,43,10,0,0,614,113,108,21,10,0,0,248,36,42,10,3,0,0,100,1635,897,177,58,11,7,2779,53,34,0,4,0,0,94,0,0,0,0,0,0,0,23,20,7,8,3,0,67,82,56,7,9,3,0,156,30,13,3,3,0,0,53,12451,16960,7417,7676,2909,1099,48510
11102,0,0,24,198,84,14,12,5,3,313,32,19,10,3,0,8,72,6213,9843,4270,4191,1792,841,27145,5615,10291,4718,4555,1925,980,28081,850,520,97,44,9,0,1525,281,224,78,43,13,9,646,1128,742,174,90,24,11,2170,374,126,26,10,3,6,545,40,41,6,6,0,0,87,27,49,4,0,0,0,77,0,0,0,0,0,0,0,34,30,6,5,0,0,82,473,238,44,17,8,6,794,145,64,0,0,0,0,219,0,3,0,0,0,0,4,13,6,0,0,0,0,21,156,81,6,5,4,0,245,27,21,4,3,0,0,68,7405,11376,4946,4673,1961,998,31352
