SA3_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
11003,1878,2860,1199,1193,636,355,8124,48,45,9,19,9,0,134,14,6,3,3,0,0,27,59,55,13,21,6,0,164,503,188,46,17,5,0,762,3,3,0,0,0,0,8,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,3,0,0,4,507,183,46,20,5,0,767,65,27,5,0,0,0,94,0,0,0,0,0,0,9,10,9,8,3,0,3,30,72,41,12,8,0,7,129,0,4,4,0,0,0,14,2523,3152,1273,1236,652,361,9198,1779,2726,1166,1082,595,303,7649,177,97,32,30,17,4,365,17,17,0,3,0,0,42,195,111,39,37,17,6,402,447,154,47,11,3,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,5,448,158,48,11,3,0,668,69,18,0,0,0,0,92,9,0,0,0,0,0,13,10,23,4,0
11004,5768,9656,3945,3703,1776,806,25658,524,256,61,29,12,3,892,104,61,21,11,4,0,203,626,315,86,40,15,8,1091,1156,465,115,26,13,3,1771,34,10,5,0,0,0,37,12,8,0,0,0,0,20,..,..,..,..,..,..,..,23,8,0,0,0,0,32,1223,484,123,28,13,3,1868,108,41,4,0,4,0,161,10,6,0,0,0,0,17,38,32,8,11,0,0,96,150,78,19,12,7,0,272,12,14,4,7,0,0,46,7780,10558,4175,3796,1808,815,28935,6211,9568,3975,3693,1791,844,26084,1010,422,134,36,11,10,1622,226,112,23,13,0,0,377,1239,531,156,53,13,10,1997,491,130,38,22,6,3,696,26,9,6,4,0,0,42,44,10,3,4,0,0,50,..,..,..,..,..,..,..,0,0,0,0,0,0,0,555,156,43,26,6,3,791,91,37,9,4,0,3,146,4,3,3,3,0,0,14,80,121,57,49
11101,7063,13265,6289,6819,2703,1026,37169,1485,958,208,102,36,13,2804,362,414,165,89,29,12,1080,1848,1374,374,193,64,27,3886,1414,596,145,60,19,14,2243,87,61,11,3,0,0,164,114,118,24,12,0,0,267,..,..,..,..,..,..,..,43,20,4,4,0,0,74,1658,794,186,72,17,14,2747,160,85,9,0,0,0,256,3,0,0,0,0,0,0,36,22,10,8,0,0,82,200,111,22,13,0,0,345,7,7,4,0,0,0,17,10770,15550,6880,7098,2786,1072,44158,7014,13186,6499,6895,2650,1043,37282,1965,1201,242,102,27,13,3546,701,593,231,106,41,21,1692,2665,1792,466,206,66,32,5241,1035,444,92,45,13,3,1629,119,38,6,4,0,0,164,188,167,27,19,0,0,402,..,..,..,..,..,..,..,11,5,6,3,0,0,30,1348,661,128,67,17,3,2219,167,55,3,0,4,0,235,8,6,0,0,0,0,14,30,24,8,5
11102,4484,8549,3820,3747,1723,742,23059,556,355,55,29,13,5,1008,74,81,26,14,5,0,203,630,431,85,42,19,7,1212,552,268,26,17,6,0,866,28,18,6,5,0,0,52,3,10,7,0,0,0,24,..,..,..,..,..,..,..,13,4,6,5,0,0,23,595,305,40,19,6,0,964,193,104,17,3,0,7,322,3,0,0,0,0,0,3,15,14,0,0,0,0,28,209,115,19,3,5,7,356,3,9,0,0,0,0,22,5916,9409,3962,3815,1752,756,25615,4698,8902,4095,4107,1759,828,24385,791,498,75,23,13,6,1408,196,155,35,28,10,0,424,986,659,111,49,21,9,1829,246,119,25,12,8,0,411,38,46,3,4,0,0,94,5,9,0,3,0,0,19,..,..,..,..,..,..,..,3,7,0,4,0,0,19,299,182,37,19,8,0,546,190,69,10,4,4,0,281,3,9,0,0,0,0,13,7,11,3,0
11103,10008,16011,7977,7414,3025,1145,45583,1922,1183,339,167,55,15,3687,1155,1337,528,269,82,31,3402,3079,2517,861,434,141,49,7087,2954,1344,345,106,33,15,4792,1068,635,139,52,14,4,1915,602,598,136,41,10,0,1386,..,..,..,..,..,..,..,46,26,9,0,4,4,88,4666,2610,624,194,55,26,8177,18,8,6,4,0,0,29,6,0,0,0,0,3,3,66,64,15,20,0,3,176,83,75,19,21,0,7,206,56,23,3,0,0,0,84,17895,21240,9484,8067,3226,1228,61142,9789,15641,8094,7879,3093,1198,45691,2076,1395,401,214,72,25,4182,1791,1920,823,441,146,57,5176,3870,3317,1220,650,226,79,9362,2202,952,262,93,26,10,3543,1213,697,165,54,14,9,2142,847,768,164,45,9,0,1831,..,..,..,..,..,..,..,91,44,10,6,0,0,156,4347,2456,595,205,46,19,7670,10,18,3,0,0,3,36,5,3,0,0,0,0,11,79,51,23,10
11201,4615,8404,3431,3292,1356,605,21698,859,684,217,112,33,10,1918,431,528,250,118,29,11,1368,1291,1216,466,228,62,20,3284,1386,801,229,90,28,7,2538,58,65,8,5,4,0,139,33,31,6,3,0,0,76,..,..,..,..,..,..,..,52,19,3,0,0,0,80,1532,913,252,101,29,6,2831,509,284,33,13,0,0,846,15,5,0,0,0,0,18,41,27,9,7,0,0,83,563,316,48,23,5,0,953,14,12,8,3,0,0,28,8017,10857,4199,3646,1449,636,28794,4649,8460,3497,3308,1374,547,21841,1349,930,308,174,59,11,2836,789,717,294,154,39,5,1991,2134,1643,598,329,97,20,4830,715,419,115,61,14,7,1328,109,84,33,9,0,0,237,30,21,3,0,0,0,55,..,..,..,..,..,..,..,17,14,0,0,0,0,29,866,545,151,69,14,7,1655,557,254,34,15,10,0,869,22,5,0,0,0,0,26,41,27,15,9
11202,5263,8658,3514,3235,1560,827,23060,488,246,76,37,9,6,855,136,93,34,22,3,3,284,621,341,111,57,14,5,1144,920,413,118,56,13,3,1519,54,20,0,0,0,0,81,39,9,5,0,0,0,44,..,..,..,..,..,..,..,39,7,3,0,0,0,54,1053,452,128,57,12,7,1707,235,71,15,6,10,0,338,30,3,3,0,0,0,40,52,33,10,5,7,0,102,312,107,28,11,16,5,480,4,10,3,5,0,0,13,7255,9559,3783,3359,1606,845,26403,5548,8493,3382,2941,1477,759,22595,726,321,85,27,8,0,1169,264,144,37,20,11,0,478,985,461,129,46,17,3,1645,767,305,101,35,14,4,1232,54,28,0,0,0,0,87,0,0,0,0,0,0,0,..,..,..,..,..,..,..,6,0,0,0,0,0,6,831,333,109,34,20,4,1329,231,65,18,12,0,5,327,34,9,4,0,3,0,54,44,73,22,24
11203,4352,8504,3354,3318,1624,730,21892,1677,1688,483,269,90,38,4244,876,793,287,147,43,28,2170,2553,2479,766,417,134,65,6417,1198,843,232,97,36,8,2409,497,466,108,44,14,0,1129,192,247,30,19,3,0,492,..,..,..,..,..,..,..,66,35,0,3,0,3,116,1945,1587,381,163,56,17,4146,659,368,31,15,5,5,1084,10,0,3,0,0,0,12,24,18,14,6,0,0,58,695,383,44,21,6,7,1156,20,14,10,4,3,0,44,9571,12976,4561,3920,1820,820,33659,4502,8614,3547,3677,1744,846,22927,1891,1628,376,244,72,29,4237,782,840,341,217,47,15,2247,2676,2464,717,463,114,46,6488,1152,644,142,80,17,11,2050,616,539,146,63,13,9,1371,318,364,49,17,3,3,751,..,..,..,..,..,..,..,0,7,0,0,0,0,5,2084,1551,343,156,29,18,4182,690,387,36,9,0,4,1128,23,12,3,3,0,0,39,13,18,6,0
11301,3323,5043,2166,2167,1281,628,14608,321,171,70,42,24,7,630,38,26,12,10,0,0,90,359,192,81,57,24,11,721,514,237,71,71,33,14,939,3,0,0,0,0,0,3,3,0,0,0,0,0,3,..,..,..,..,..,..,..,10,4,0,0,0,0,10,529,236,72,71,33,14,957,86,29,3,0,0,0,123,3,4,3,0,0,0,13,8,10,7,3,0,4,33,101,46,9,3,3,4,169,0,3,0,6,0,0,15,4316,5520,2332,2299,1339,656,16474,3227,5057,2075,2179,1205,577,14328,352,165,45,39,16,3,612,16,7,9,0,0,0,37,370,163,51,38,16,3,651,584,302,136,83,33,10,1149,22,6,3,0,0,0,27,0,0,0,0,0,0,0,..,..,..,..,..,..,..,5,3,0,0,0,0,7,611,309,140,90,33,11,1188,74,22,7,7,0,5,108,10,3,6,0,4,0,22,19,18,4,4
11302,1298,1927,690,693,318,166,5084,32,9,5,0,0,0,48,16,6,0,0,0,0,23,53,15,5,4,0,0,70,164,46,7,5,0,0,220,3,0,0,0,0,0,5,27,14,10,0,0,0,50,..,..,..,..,..,..,..,0,0,0,0,0,0,0,193,63,10,0,0,0,272,25,5,4,0,0,0,33,3,0,0,0,0,0,5,10,11,3,0,0,0,21,36,13,7,0,0,0,52,17,5,0,0,0,0,23,1590,2028,714,703,319,166,5499,1350,2014,613,651,287,137,5045,82,22,3,0,0,0,108,18,7,0,0,0,0,25,102,25,3,0,0,0,134,102,36,9,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,102,37,9,0,0,0,150,13,6,0,0,4,0,22,0,0,0,0,0,0,0,5,3,0,0
11303,6399,10630,4379,4183,2244,1077,28909,491,285,73,22,7,0,879,77,63,14,8,4,0,172,567,351,86,33,11,5,1054,1510,736,138,65,12,0,2466,55,25,3,0,0,0,90,23,12,0,0,0,0,32,..,..,..,..,..,..,..,13,11,4,0,0,4,29,1607,783,149,63,12,4,2620,55,24,0,0,0,0,85,3,8,0,5,0,0,15,49,46,20,9,5,0,138,114,75,21,13,9,4,238,22,9,8,0,4,0,40,8702,11852,4646,4294,2289,1083,32867,6708,10913,4459,4185,2234,1054,29551,598,263,57,31,5,5,952,106,75,21,7,0,4,204,700,334,77,40,5,11,1154,1488,597,184,77,14,6,2364,62,17,4,0,0,0,86,17,9,0,0,0,0,34,..,..,..,..,..,..,..,8,7,0,0,0,0,13,1577,630,187,77,11,6,2491,38,31,0,0,0,0,77,3,4,0,0,0,0,8,59,72,26,27
11401,7579,13047,4446,4084,1812,834,31791,778,553,103,50,21,13,1515,142,135,23,18,8,4,331,917,690,127,68,27,18,1847,968,368,64,28,6,3,1436,16,6,4,0,0,0,21,5,0,0,0,0,0,5,..,..,..,..,..,..,..,31,12,8,0,0,0,54,1015,385,74,29,9,3,1518,386,184,13,4,6,0,591,0,0,0,0,0,0,4,13,24,5,6,0,0,54,400,210,17,9,7,4,649,32,16,0,4,0,0,60,9948,14352,4664,4189,1863,860,35871,8070,13717,4629,4063,1878,944,33302,1187,606,112,55,13,9,1979,348,191,34,19,12,6,610,1535,800,141,70,25,9,2587,573,255,61,21,13,4,924,12,0,0,0,0,0,19,0,0,0,0,0,0,3,..,..,..,..,..,..,..,9,0,0,0,0,0,15,598,263,60,25,13,4,961,555,328,22,21,10,3,938,10,3,6,0,0,0,18,21,17,6,3
11402,3450,5928,2019,2145,1048,488,15082,524,296,86,64,31,10,1018,73,70,24,7,0,4,177,594,369,104,75,31,9,1195,183,65,6,0,0,0,255,0,0,0,0,0,0,0,7,0,0,0,0,0,14,..,..,..,..,..,..,..,20,8,0,0,0,0,30,214,73,5,0,0,0,296,45,14,0,9,0,0,65,0,0,0,0,0,0,3,21,16,3,0,0,0,38,67,29,7,6,0,0,106,8,12,0,0,0,0,19,4330,6408,2144,2238,1083,500,16701,3686,6376,2216,2255,1085,509,16123,466,227,41,22,5,0,763,135,121,21,3,3,0,288,603,346,62,26,13,3,1056,207,74,18,10,5,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,5,211,77,18,6,4,0,322,64,12,5,0,0,0,89,12,4,0,0,0,0,15,15,11,6,5
11501,2726,8940,6763,9959,4293,1775,34454,602,530,143,101,27,3,1410,845,1329,851,673,178,65,3945,1447,1853,993,778,208,74,5348,367,151,42,31,8,0,602,210,241,126,51,11,0,642,226,339,124,47,12,0,752,..,..,..,..,..,..,..,12,14,6,5,0,0,34,820,745,296,140,25,4,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,14,10,3,6,0,0,35,5010,11551,8058,10877,4524,1850,41867,2938,9001,7009,10089,4609,2093,35741,594,479,105,75,13,6,1265,870,1249,1032,1020,252,95,4523,1463,1727,1132,1100,268,100,5787,490,287,104,52,19,3,953,370,366,182,98,14,4,1043,312,406,185,110,28,19,1058,..,..,..,..,..,..,..,8,6,3,0,0,3,20,1180,1064,475,260,60,37,3077,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,5
11502,892,2230,1237,1603,873,519,7361,77,54,13,16,0,5,168,44,36,32,27,4,0,140,123,83,42,39,13,8,304,115,29,4,4,0,0,154,25,3,0,0,0,0,30,0,0,0,0,0,0,0,..,..,..,..,..,..,..,11,24,4,4,4,3,50,151,58,8,5,4,3,233,75,30,15,0,0,0,116,6,0,0,0,0,0,8,0,3,0,0,0,0,11,79,33,15,3,5,0,133,3,0,0,0,0,0,3,1249,2406,1300,1649,896,534,8039,792,2154,1143,1501,932,629,7149,75,40,5,3,0,0,126,40,56,50,41,10,0,204,111,106,54,47,10,5,328,101,44,8,9,0,0,157,22,9,0,0,0,0,34,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,3,0,0,0,10,132,51,8,7,0,0,199,47,34,10,3,0,0,99,7,0,0,4,0,0,7,5,11,9,0
11503,1062,2398,1235,1446,802,430,7370,8,7,0,0,0,0,26,0,0,3,0,0,0,6,7,12,3,0,4,0,29,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,13,3,3,4,0,0,23,37,5,7,4,0,0,46,45,27,0,3,0,0,78,7,0,0,5,0,0,8,4,0,0,0,0,0,4,56,24,3,9,0,0,94,3,6,0,0,0,0,9,1164,2441,1255,1460,804,433,7549,1090,2394,1269,1500,759,433,7444,15,7,0,0,3,0,22,0,0,0,0,0,0,9,12,7,4,3,0,0,32,15,8,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,0,0,0,0,0,0,3,15,9,0,0,0,0,28,43,9,5,0,0,0,60,5,0,0,0,0,0,5,0,9,0,0
11504,710,1873,1349,2117,1094,477,7622,86,22,12,7,0,0,127,14,34,21,26,5,0,111,99,57,33,38,14,0,236,0,4,0,0,0,0,5,0,0,0,0,0,0,0,33,40,4,0,0,0,80,..,..,..,..,..,..,..,3,0,0,0,0,0,0,31,44,5,0,3,0,91,44,20,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,26,0,0,0,0,74,0,0,0,0,0,0,0,887,1996,1390,2156,1106,483,8026,725,1937,1526,2340,1185,574,8280,83,10,4,5,7,0,109,52,151,174,308,167,68,927,132,161,183,311,175,69,1030,25,16,9,4,5,3,58,0,0,0,0,0,0,0,46,29,7,0,0,0,85,..,..,..,..,..,..,..,0,0,0,0,0,0,0,68,48,12,10,5,3,149,30,8,0,0,0,0,47,3,3,3,0,0,0,10,0,0,0,0
11601,5514,9474,6600,6924,3226,2069,33814,516,442,266,239,88,46,1601,646,736,684,545,218,146,2978,1163,1177,951,786,303,200,4581,548,146,62,39,14,9,816,154,187,150,85,29,14,617,282,438,306,193,43,20,1275,..,..,..,..,..,..,..,51,40,7,5,7,3,112,1042,801,521,317,89,45,2819,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,15,14,14,5,6,60,24,13,17,14,5,6,67,15,18,12,10,4,0,61,7757,11493,8100,8048,3626,2319,41345,5330,9196,6599,7117,3364,2486,34091,524,413,280,244,91,56,1612,792,901,888,892,326,203,4002,1309,1307,1163,1142,420,265,5607,483,133,36,37,14,4,705,31,63,70,35,10,7,218,380,606,484,303,87,45,1911,..,..,..,..,..,..,..,15,8,6,3,0,0,40,914,807,597,372,112,59,2865,0,3,0,3,0,0,5,8,4,0,8,0,4,30,11,20,9,6
11602,2004,4586,3771,5252,2302,1258,19180,192,211,138,114,51,12,714,246,524,544,456,195,96,2054,437,740,679,573,241,111,2768,22,8,0,0,0,0,35,38,57,19,8,3,0,120,16,25,16,13,0,0,70,..,..,..,..,..,..,..,8,0,0,0,0,0,16,84,93,32,20,3,5,238,173,61,21,13,0,0,263,0,0,0,0,0,0,7,11,15,9,4,0,0,39,188,75,25,10,0,0,307,0,0,0,0,0,0,5,2717,5498,4508,5853,2553,1373,22504,1724,3896,3848,5435,2304,1435,18636,402,872,734,983,326,147,3463,302,743,811,1028,394,203,3482,706,1609,1546,2009,722,347,6943,82,123,114,129,35,19,505,16,30,9,5,0,0,56,60,69,33,32,3,0,195,..,..,..,..,..,..,..,0,0,0,0,0,0,3,156,226,157,162,43,20,762,131,58,14,5,0,0,209,4,0,0,0,0,0,10,11,23,20,14
11603,3291,6085,4847,5265,3081,2574,25133,439,448,273,274,138,113,1679,242,388,394,383,248,238,1895,684,835,671,650,385,356,3581,370,67,15,8,7,5,473,300,254,139,86,33,17,824,121,178,133,84,36,13,571,..,..,..,..,..,..,..,9,7,5,0,0,0,21,798,509,288,184,65,36,1887,0,0,0,0,0,0,8,0,0,0,0,0,0,3,4,4,0,0,0,0,10,5,8,0,0,0,0,16,0,0,0,0,0,0,0,4778,7429,5810,6101,3537,2969,30622,3577,6280,5110,5423,3258,2795,26448,351,292,200,217,131,95,1291,430,528,543,590,333,242,2670,788,818,743,805,466,337,3960,241,60,34,19,14,3,375,216,151,82,55,16,6,523,217,279,199,141,43,17,897,..,..,..,..,..,..,..,9,4,0,0,0,4,9,684,489,318,210,79,29,1805,0,0,0,4,0,0,4,18,8,4,5,0,0,32,9,4,9,13
11701,914,1515,1025,1257,573,294,5577,251,343,216,204,66,28,1105,179,237,226,211,84,32,961,428,574,439,411,150,60,2062,434,251,121,88,19,10,924,931,1026,700,503,138,40,3336,713,790,328,190,57,16,2099,..,..,..,..,..,..,..,0,0,0,0,0,0,5,2087,2064,1148,782,215,72,6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,12,12,0,8,71,12,24,12,12,0,8,71,17,4,4,0,0,0,33,3462,4186,2634,2462,944,435,14123,858,1398,978,1304,609,335,5486,286,309,156,223,59,28,1062,237,250,237,260,89,34,1108,521,562,395,479,142,67,2174,547,414,300,213,78,27,1575,866,930,579,405,139,30,2949,919,1602,797,495,143,83,4042,..,..,..,..,..,..,..,0,0,0,0,0,0,10,2338,2944,1679,1114,359,139,8570,0,0,0,0,0,0,0,5,0,0,0,0,0,6,29,35,17,20
11702,1230,2268,1484,1343,495,343,7162,754,1283,635,425,125,54,3273,407,693,373,323,86,32,1913,1165,1973,1008,749,207,86,5187,1300,966,302,121,37,10,2740,1174,1074,307,164,41,14,2773,490,502,134,52,17,9,1210,..,..,..,..,..,..,..,35,24,8,5,0,0,74,2999,2562,751,339,101,35,6785,0,0,0,0,0,0,0,5,0,0,0,0,0,0,66,90,42,26,22,9,254,67,94,42,26,17,9,257,8,15,10,3,0,0,33,5467,6909,3297,2461,828,462,19425,966,1754,1258,1238,437,312,5972,826,1346,781,643,173,61,3836,286,632,469,418,121,58,1989,1111,1972,1247,1061,300,124,5826,1250,1142,357,139,39,18,2947,1176,1277,406,155,42,9,3075,732,796,233,81,15,5,1872,..,..,..,..,..,..,..,66,71,25,16,10,5,188,3222,3290,1025,395,106,32,8076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,145,76,44
11703,868,1193,637,496,180,80,3441,1489,2063,834,500,107,31,5015,2890,4540,2332,1551,450,187,11943,4377,6604,3164,2043,559,219,16960,1812,1305,367,137,33,6,3657,3791,3068,707,247,47,25,7876,18465,16780,4262,2263,500,204,42470,..,..,..,..,..,..,..,61,32,10,6,3,0,106,24126,21190,5338,2649,584,233,54113,0,3,5,0,0,0,10,0,0,0,0,0,0,0,82,107,50,40,7,7,289,81,112,45,40,7,7,299,319,147,41,16,8,0,534,29774,29235,9228,5243,1330,539,75346,394,583,301,353,136,63,1830,1358,1944,826,568,106,47,4852,3291,4784,2768,2057,608,249,13762,4651,6728,3595,2629,717,298,18616,1427,994,237,132,22,22,2835,4261,3607,894,407,102,44,9303,21170,21480,6289,3398,994,749,54084,..,..,..,..,..,..,..,7,13,6,5,0,5,37,26868,26093,7429,3936,1115,809,66255,4,3,0,0,0,0,7,32,3,3,0,0,0,44,177,151,78,36
