SA3_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
11004,44,22,16,21,5,390,7,3,0,8,10,80,428,273,172,154,108,10,1260,0,4,0,8,6,25,68,41,34,26,23,9,236,9,0,4,15,20,199,272,119,34,45,44,13,782,5,6,11,45,85,184,150,45,23,11,10,5,585,0,0,3,3,15,26,25,19,11,4,5,7,121,3,0,0,0,0,4,16,9,10,6,3,7,65,114,51,44,300,955,809,551,110,35,52,29,87,3134,5,0,0,3,19,16,17,3,0,0,6,388,460,168,77,71,418,1150,1492,2016,1175,693,761,551,558,9126,7,0,0,9,5,31,198,445,374,651,615,172,2506,0,0,0,0,4,23,85,51,35,48,19,19,287,4,0,0,8,11,65,532,499,457,550,351,90,2553,4,0,0,3,3,14,94,119,103,114,60,17,530,3,3,0,8,15,132,412,216,92,98,92,35,1107,0,0,5,12,21,67,87,39,16,10,4,26
11101,90,70,51,39,8,590,3,0,0,0,3,43,390,404,353,359,202,3,1755,3,0,0,3,0,13,76,63,75,57,62,12,363,0,0,0,9,22,133,343,214,80,116,118,9,1042,4,4,17,54,95,272,312,120,54,61,56,10,1063,0,3,9,8,16,52,58,26,13,13,16,8,215,0,0,0,0,0,10,20,15,11,11,7,0,78,238,90,104,482,1500,1801,1358,305,131,103,87,143,6348,4,0,0,13,16,17,3,11,0,4,0,435,499,253,103,130,581,1668,2452,2937,1704,1226,1410,1059,637,14166,0,0,0,0,0,6,89,294,383,971,1446,168,3369,0,0,0,8,7,27,193,140,102,171,87,19,762,0,0,0,0,8,27,509,814,943,1474,1245,182,5198,5,4,0,0,0,19,112,146,201,317,223,47,1070,3,0,0,5,9,106,427,333,190,242,292,67,1678,0,0,4,17,25,105,199,108,55,62,70,34
11102,62,32,39,32,5,410,0,0,0,4,4,35,306,260,231,211,90,11,1143,0,0,0,8,3,15,72,64,44,56,28,8,296,0,0,0,8,9,129,282,158,54,61,50,8,769,5,4,14,52,77,218,201,59,22,20,29,7,702,4,4,0,10,18,21,36,23,9,3,5,0,128,0,0,0,0,0,0,13,11,9,7,7,4,51,126,59,82,356,1183,1317,902,197,76,81,54,112,4544,3,0,0,4,6,15,5,3,0,0,0,342,382,139,70,108,440,1329,1844,2106,1210,788,872,555,501,9954,0,0,0,0,4,12,96,260,371,659,696,117,2211,0,0,0,6,4,20,125,120,63,63,41,26,462,3,0,0,0,3,23,438,577,611,750,455,117,2986,0,0,0,0,3,19,122,124,149,178,100,48,728,0,0,0,6,8,102,368,268,125,161,142,52,1237,0,0,3,15,18,80,145,68,31,29,32,42
11103,162,104,97,80,4,1041,0,0,0,3,6,77,685,602,527,498,365,17,2785,0,0,0,3,3,35,129,127,95,105,97,16,611,0,0,0,7,24,204,448,288,111,123,186,10,1405,0,8,33,100,127,349,370,138,67,58,67,13,1326,3,0,3,18,12,36,59,26,15,13,16,10,210,0,0,3,3,0,7,31,19,18,24,16,10,119,218,90,84,451,1502,1643,1314,336,160,134,111,120,6172,5,0,0,7,13,18,18,0,3,3,0,720,791,232,103,130,611,1736,2542,3683,2503,1863,2290,1947,946,18579,0,0,0,0,0,10,142,344,493,1132,1927,213,4259,0,0,0,5,9,57,207,211,135,186,169,30,1007,0,0,0,3,4,48,617,804,1071,1757,1707,188,6195,0,0,0,0,0,22,128,166,198,379,345,54,1289,4,4,0,8,21,152,585,469,229,299,449,73,2285,0,0,9,36,42,153,234,129,73,96,65,40
11201,150,73,67,90,9,855,0,0,0,10,10,59,394,316,212,203,176,11,1391,0,0,0,5,5,23,86,73,32,47,24,15,297,0,4,3,8,16,85,206,113,58,60,100,12,660,0,4,16,56,107,268,241,86,52,31,65,16,950,5,0,0,10,9,33,38,17,5,9,8,9,146,0,0,0,4,7,8,25,12,3,8,11,8,87,109,76,75,303,928,1071,875,262,108,91,96,93,4090,0,0,0,4,13,16,10,7,0,0,0,408,464,127,86,102,424,1126,1712,2340,1321,754,812,854,582,10235,0,0,0,4,4,22,113,193,240,416,505,81,1574,0,0,0,3,9,62,233,153,97,103,93,46,803,3,0,3,0,0,50,448,451,457,533,497,121,2561,3,0,0,0,6,20,88,108,82,103,86,36,524,5,0,0,8,11,88,269,149,79,124,152,47,927,0,0,7,21,28,106,194,83,46,47,39,46
11202,81,26,30,19,7,520,3,0,0,3,22,85,378,266,162,108,81,15,1126,0,0,0,0,4,23,68,37,23,24,16,11,209,3,0,6,13,21,167,226,89,33,29,27,10,638,0,4,24,60,86,218,164,39,19,11,10,6,635,0,3,0,7,13,21,42,9,8,0,4,5,121,6,0,0,7,4,7,10,10,8,11,3,8,65,86,57,62,300,901,825,492,94,33,28,19,80,2974,0,0,0,11,20,17,13,4,0,0,0,318,393,109,67,98,428,1129,1534,1848,964,542,431,332,482,7962,0,0,4,3,5,24,138,266,273,392,292,97,1492,0,0,0,3,8,56,161,86,56,46,17,27,467,3,0,0,4,0,66,480,451,302,323,199,78,1915,0,0,0,5,4,16,82,93,59,62,31,20,361,0,0,0,4,13,106,305,135,80,69,53,37,803,0,0,3,21,22,103,134,37,26,18,10,26
11203,110,54,44,27,6,640,3,0,0,8,11,48,435,352,198,167,110,14,1355,0,0,0,5,3,30,92,64,35,46,33,9,318,0,6,0,15,15,166,271,119,51,73,65,17,799,0,9,22,79,116,341,237,74,29,24,28,9,977,4,0,3,12,16,46,44,20,10,6,6,7,176,0,0,0,7,0,11,24,11,11,14,7,6,83,189,92,91,441,1520,1475,1080,214,81,86,79,156,5498,5,5,3,7,23,20,12,5,0,0,0,470,551,210,111,128,584,1743,2291,2610,1274,739,735,570,698,11692,0,0,0,0,0,19,102,273,314,540,554,110,1921,0,0,3,5,13,60,223,120,90,100,65,31,714,0,0,0,8,10,60,545,602,536,620,449,131,2976,0,0,0,5,5,23,122,115,104,146,81,35,635,0,0,3,3,8,111,385,208,98,135,136,58,1160,0,5,11,24,34,108,176,89,47,45,16,29
11301,33,7,11,9,4,242,3,0,0,3,9,52,301,194,110,96,67,13,843,0,0,0,0,0,10,48,22,14,13,9,6,126,5,0,6,10,16,115,145,62,25,14,24,14,442,0,3,9,33,32,95,80,13,9,7,8,6,306,0,0,0,4,0,16,23,7,0,3,3,3,62,0,0,0,0,0,3,9,8,0,0,4,4,49,92,30,19,125,412,346,223,40,32,27,25,61,1429,3,0,0,5,11,3,11,0,3,6,0,213,259,120,41,41,209,502,727,1206,697,421,422,283,345,5027,3,0,0,3,4,14,147,253,208,358,342,114,1464,0,0,0,5,0,21,46,29,24,22,20,8,164,6,0,5,7,4,53,405,367,319,297,207,114,1775,0,0,0,0,3,4,47,57,52,45,29,16,268,3,0,3,5,28,122,261,122,60,73,45,40,761,0,4,3,9,7,36,67,18,18,19,9,18
11302,5,5,4,5,5,86,0,0,0,0,9,23,101,67,39,36,28,3,301,0,0,0,0,0,5,14,13,9,5,3,4,47,0,0,3,0,11,32,56,26,7,9,5,4,170,3,0,3,12,20,38,31,4,4,0,3,4,125,0,0,0,0,4,4,10,8,0,4,0,5,31,0,0,0,0,0,0,7,4,0,0,0,4,17,26,11,10,78,206,155,98,12,0,5,11,23,650,0,0,0,0,7,0,5,0,0,0,0,84,103,34,18,20,104,257,300,404,195,136,134,110,132,1849,0,0,0,0,0,9,21,40,60,85,86,50,358,0,0,0,0,0,13,7,11,3,5,9,3,50,0,0,0,5,0,7,106,106,100,97,35,32,488,0,0,0,0,0,0,10,19,13,14,14,6,77,0,0,0,0,3,16,66,42,14,14,13,10,180,0,0,0,9,0,12,22,0,8,3,4,8
11303,62,35,26,15,3,468,7,3,8,13,12,93,524,341,239,205,133,14,1586,0,0,0,0,7,22,64,43,31,28,26,15,248,7,3,11,19,26,175,301,152,60,50,58,10,879,0,6,18,71,90,227,190,58,32,26,29,12,750,3,0,4,6,10,30,42,18,3,8,0,7,130,0,0,0,0,0,18,21,19,9,16,20,11,110,119,58,49,306,1001,877,707,149,69,63,53,116,3570,4,0,0,6,7,13,18,0,3,4,5,491,552,146,80,99,442,1186,1608,2381,1427,906,945,661,722,10600,0,0,5,5,3,14,210,397,461,827,848,204,2976,0,0,3,6,8,26,101,54,49,49,28,23,353,7,0,5,12,6,72,651,670,589,713,451,166,3342,0,0,0,0,0,12,97,122,109,123,94,42,593,7,0,0,4,12,164,420,231,108,102,118,61,1237,0,0,3,15,21,80,123,38,25,20,17,28
11401,90,62,49,51,6,747,0,0,0,6,10,73,511,355,207,183,137,11,1489,0,0,0,9,4,26,103,76,54,47,41,5,371,0,0,12,19,27,179,306,157,77,75,106,17,973,6,9,37,103,137,353,297,112,40,26,44,16,1181,0,3,6,15,25,65,52,22,10,13,5,7,222,0,0,0,3,7,8,25,10,11,14,12,7,89,281,141,122,604,2070,2062,1561,323,135,123,107,197,7724,4,0,0,16,45,30,18,10,0,8,3,515,643,308,154,184,800,2373,2964,3361,1500,907,912,754,786,14999,0,0,0,3,3,12,142,281,316,523,513,111,1898,0,0,0,10,5,56,222,126,77,86,41,37,664,4,0,0,7,13,72,659,631,510,575,359,126,2954,0,0,0,0,4,23,136,109,121,126,83,33,629,0,0,0,6,20,139,463,268,121,94,119,53,1286,3,5,7,23,42,103,202,74,44,25,26,39
11402,68,43,32,51,4,403,0,0,0,0,4,26,191,166,154,133,142,11,835,0,0,0,4,0,5,45,31,20,27,34,3,183,0,0,4,3,5,75,134,100,43,53,132,13,565,0,8,18,41,33,147,161,66,37,37,58,6,630,0,0,0,5,4,17,41,13,3,6,12,0,104,0,0,0,0,0,8,14,9,4,0,10,10,56,110,66,50,210,576,772,718,207,120,112,108,81,3125,0,0,0,3,8,9,9,4,4,4,0,222,269,118,80,82,294,654,1137,1563,840,576,633,812,352,7141,3,0,0,0,0,10,74,140,153,333,529,74,1317,0,0,0,0,0,16,94,73,51,41,71,17,359,0,0,0,0,0,33,252,278,319,415,437,66,1801,0,0,0,0,0,7,63,57,48,83,82,25,364,0,4,0,5,5,46,185,135,79,92,169,41,767,0,0,0,8,9,41,76,38,17,13,30,21
11501,105,69,78,74,5,564,0,0,0,0,0,16,171,195,225,263,369,6,1250,0,0,0,4,3,17,96,91,88,95,91,13,501,0,0,3,7,18,93,303,252,119,174,302,9,1283,0,10,25,81,63,193,294,148,65,79,77,8,1038,4,0,11,17,16,55,100,34,17,14,10,12,291,3,0,0,4,6,22,25,16,13,12,10,4,107,696,203,154,558,937,1347,1270,392,166,142,115,96,6078,10,0,0,5,10,6,5,0,4,0,0,350,400,720,218,196,688,1064,1815,2468,1401,1054,1495,2090,522,13741,0,3,0,0,5,5,99,239,468,1561,5295,277,7958,0,0,0,4,4,43,219,165,158,215,302,42,1154,3,0,0,0,3,44,289,490,668,1368,2738,180,5785,0,0,0,0,5,25,177,190,249,431,737,75,1897,0,0,4,9,18,125,546,739,339,726,1589,133,4236,3,0,6,43,36,120,268,162,123,173,199,39
11502,32,13,19,30,4,165,0,0,0,0,4,6,60,46,39,57,68,0,290,0,0,0,0,0,6,22,14,13,19,20,5,107,0,0,0,0,0,22,52,56,19,41,65,4,264,0,0,8,19,15,47,64,28,13,10,27,3,242,3,0,0,3,4,13,10,10,0,0,6,4,54,0,0,0,0,0,0,8,8,6,3,4,0,35,103,26,18,98,179,250,223,79,40,50,52,27,1159,4,0,0,0,4,0,4,0,0,0,0,87,101,114,34,32,125,215,376,517,323,199,303,415,141,2794,0,0,0,0,3,0,29,37,60,180,638,54,997,0,0,0,5,0,10,29,33,31,63,90,14,285,0,0,0,0,0,4,63,78,109,233,469,52,1010,0,0,0,0,0,7,25,38,45,68,113,17,317,4,0,0,0,0,23,70,63,56,78,243,27,554,0,0,0,3,6,18,54,45,28,25,59,12
11503,40,16,15,8,3,151,0,0,0,0,0,11,71,88,60,71,68,4,375,0,0,0,4,0,12,48,46,23,31,14,5,174,0,0,0,3,4,40,73,64,24,28,34,0,288,0,0,8,20,13,44,59,29,3,14,4,3,203,0,4,0,3,10,19,22,15,6,5,0,3,78,0,0,0,0,0,9,10,4,5,0,0,5,30,60,19,23,77,196,197,178,52,23,19,12,27,891,3,0,0,0,4,0,0,4,0,0,0,71,80,68,31,32,118,233,345,540,421,240,308,289,120,2750,3,0,0,0,0,5,12,64,73,204,357,54,781,0,0,0,0,3,4,45,36,39,48,39,13,234,0,0,0,5,3,7,87,152,169,251,265,37,975,0,0,0,0,0,11,65,59,77,88,90,16,414,0,0,0,0,0,24,114,92,40,63,106,14,452,0,0,0,4,4,18,44,29,23,26,16,7
11504,34,22,22,13,0,172,0,0,0,0,3,11,64,95,90,131,92,7,493,0,0,0,0,4,7,45,56,37,49,31,8,240,0,0,0,7,10,52,127,96,36,58,50,4,437,4,0,7,22,19,44,75,20,9,15,4,3,222,0,0,3,4,14,19,27,13,5,3,4,0,91,0,0,0,0,0,4,12,5,3,6,3,9,47,171,39,39,110,216,208,195,60,18,16,24,14,1118,0,0,0,0,0,3,0,0,0,0,0,121,130,178,38,50,154,260,376,623,506,411,638,661,173,4067,4,0,0,0,0,7,48,131,263,749,1855,82,3139,0,0,0,0,8,18,79,72,68,93,92,23,445,0,0,0,0,0,25,139,255,362,663,845,68,2357,0,0,0,5,0,8,86,100,145,251,339,23,955,0,0,0,0,6,67,227,283,131,259,439,44,1466,4,0,3,11,14,47,90,68,35,55,40,16
11601,83,39,23,10,5,388,0,0,0,0,0,26,286,253,172,199,89,10,1037,0,0,0,0,5,26,191,205,162,125,53,10,786,0,0,6,11,33,225,515,236,105,88,76,11,1292,0,0,9,54,70,180,236,71,36,20,10,17,710,0,0,4,22,20,83,129,41,15,15,9,16,359,0,0,0,0,0,12,51,41,29,15,3,18,173,474,89,128,476,1089,848,542,111,37,36,14,107,3962,15,0,0,4,15,9,15,3,0,3,5,338,406,488,96,146,587,1243,1480,2261,1453,988,1067,662,533,11019,0,0,0,0,0,12,147,534,711,1318,1590,109,4411,0,0,0,3,5,56,209,161,125,114,73,21,769,4,0,0,0,0,24,444,611,626,846,576,82,3215,0,0,0,0,5,31,285,324,343,491,327,54,1861,4,0,7,23,44,354,1044,780,353,480,387,108,3581,0,0,16,49,63,226,416,179,107,111,64,45
11602,53,35,32,26,3,292,0,0,0,0,4,11,177,215,185,242,127,3,961,0,0,0,0,4,8,127,187,130,155,80,8,691,0,0,0,7,11,129,283,254,87,134,100,6,1016,0,0,12,37,35,122,135,65,23,21,10,3,464,0,0,9,17,14,45,58,27,10,14,4,12,208,0,0,0,4,8,13,38,39,13,21,13,11,154,559,56,70,227,523,485,333,83,17,12,17,34,2432,8,0,0,0,0,5,7,3,4,7,3,231,271,572,59,89,296,614,873,1341,1253,988,1533,1223,331,9174,0,0,0,0,0,12,162,590,902,2494,3958,167,8286,0,0,0,4,6,52,183,155,164,161,157,24,909,0,0,0,0,0,34,479,697,903,1456,1336,96,5009,0,0,0,4,4,31,263,354,433,663,595,64,2409,0,0,0,10,19,195,846,965,389,741,852,97,4119,3,0,11,22,44,138,283,167,96,122,95,26
11603,38,14,17,11,0,189,0,0,0,0,0,17,180,195,134,92,22,0,646,0,0,0,0,4,12,134,139,75,59,14,10,454,3,0,4,4,31,215,334,148,57,54,32,13,885,4,4,11,38,45,118,136,30,12,3,3,7,423,3,0,5,16,18,54,70,19,7,3,0,6,211,0,0,0,3,4,17,33,21,14,12,4,11,106,238,55,91,279,840,544,299,53,14,15,20,47,2494,4,0,0,8,15,21,9,0,0,0,0,249,312,257,64,114,356,973,1034,1397,933,557,504,213,359,6759,0,0,0,0,0,8,160,466,553,852,701,91,2832,0,0,0,0,4,31,137,101,55,79,33,18,453,0,0,0,0,4,19,395,465,428,440,274,58,2092,0,0,0,0,0,21,226,264,222,290,162,55,1245,0,4,0,8,35,311,984,659,257,331,227,100,2929,0,0,14,47,68,222,340,140,101,90,44,48
11701,83,36,20,19,0,329,0,0,0,0,5,14,141,139,159,185,103,8,749,0,3,0,0,0,12,97,95,88,81,55,11,438,0,0,0,3,11,91,170,138,52,68,53,4,589,3,4,13,32,25,88,135,49,18,18,14,4,401,3,4,3,20,18,24,31,11,5,8,3,4,133,0,0,0,0,0,4,23,19,23,14,8,10,96,167,30,43,160,353,279,189,82,27,23,20,30,1386,0,0,0,3,11,3,4,0,3,0,3,227,260,174,38,62,223,430,560,965,837,700,928,861,309,6080,0,0,0,5,0,5,37,107,144,402,798,52,1549,0,0,0,0,4,23,64,77,50,61,74,7,352,0,0,0,0,0,15,164,163,218,341,456,34,1396,0,0,0,0,0,15,76,89,101,174,200,13,670,0,0,0,5,8,81,257,186,84,162,223,30,1036,0,0,5,17,23,69,121,60,32,28,23,16
11702,52,31,42,22,5,260,0,0,0,0,0,12,118,155,161,209,231,4,884,0,0,0,3,0,18,86,72,47,74,56,9,375,3,0,0,0,5,46,126,103,59,83,115,3,539,0,0,4,8,21,66,105,49,23,10,14,0,299,0,0,0,0,4,18,8,11,10,0,4,0,76,0,0,0,0,0,5,19,15,9,7,4,0,56,92,26,23,111,293,206,209,56,21,29,8,16,1084,0,0,0,0,3,0,0,0,0,0,0,198,216,100,24,33,136,339,407,786,670,639,1107,1638,247,6115,0,0,0,0,0,6,18,45,74,254,1057,38,1479,0,0,0,3,3,9,33,42,46,55,71,5,261,0,0,0,0,0,4,45,84,127,327,623,26,1247,0,0,0,0,0,8,23,41,55,103,214,8,462,4,4,0,0,5,43,107,109,61,108,262,14,700,0,0,0,13,8,28,51,44,18,39,41,10
11703,268,157,157,201,4,1457,0,0,0,0,4,29,453,690,683,948,1167,16,3997,0,0,5,4,12,74,385,429,334,371,375,34,2020,6,0,4,9,31,208,617,639,327,466,981,30,3311,7,9,46,107,100,315,522,247,122,115,212,19,1813,6,8,9,24,29,88,133,69,34,19,37,19,483,0,0,0,7,3,40,136,123,60,50,38,21,485,504,103,99,312,523,645,752,356,196,208,249,55,4007,3,0,3,3,8,6,16,9,3,7,12,1008,1089,532,129,167,489,736,1604,3645,3586,3196,5243,10123,1260,30717,0,0,0,4,0,11,50,76,147,476,2189,81,3032,0,0,0,4,13,31,124,81,60,102,151,11,588,0,0,0,3,0,17,137,172,224,532,1312,38,2442,0,0,0,0,5,21,89,92,94,235,605,23,1157,0,0,0,8,6,77,267,283,85,241,760,38,1764,0,0,3,23,38,107,170,72,41,63,108,17
11801,144,75,101,235,12,815,3,0,0,0,0,6,157,216,231,380,782,15,1793,0,0,0,3,5,15,106,116,88,114,193,13,651,4,0,7,0,12,41,183,200,133,188,610,19,1388,6,8,6,30,37,120,260,135,90,115,313,15,1129,0,4,0,6,9,39,48,28,22,19,27,11,218,0,0,0,0,4,18,39,32,13,17,24,16,163,164,52,53,155,277,401,582,276,195,299,500,89,3047,4,0,0,0,5,0,4,4,4,5,8,453,497,192,63,72,217,348,701,1616,1345,1197,2236,5805,664,14446,0,0,0,0,0,4,35,64,97,299,2778,155,3441,3,0,0,6,0,17,63,72,66,102,301,33,678,3,0,0,0,0,16,84,137,215,467,2290,147,3366,0,0,0,0,0,10,39,58,67,125,654,49,1002,8,0,7,4,0,29,122,190,91,236,1601,121,2409,0,0,7,8,8,52,93,57,54,89,257,50
11802,117,87,92,63,7,602,5,0,0,4,0,16,181,290,287,399,460,6,1652,0,0,0,3,6,27,132,174,126,131,130,15,734,5,0,0,7,8,99,258,248,150,204,287,15,1275,4,3,16,38,44,165,253,119,86,66,65,8,872,0,5,4,19,17,40,78,29,15,10,13,4,234,0,0,0,0,0,13,28,32,23,16,15,22,143,247,82,83,304,616,687,674,268,132,137,128,91,3450,5,0,0,4,15,6,7,6,0,5,4,434,490,265,95,112,379,705,1114,1864,1584,1369,2203,3085,630,13405,5,0,0,0,0,3,50,128,207,615,2883,159,4054,0,0,0,0,3,33,116,90,99,147,247,33,772,0,0,0,0,5,18,158,263,382,744,2122,133,3829,0,0,0,0,0,10,76,97,142,287,626,49,1293,5,0,0,4,7,63,273,292,158,325,1037,77,2238,0,0,4,22,23,69,154,101,77,97,126,39
11901,78,39,29,24,7,362,0,0,0,0,0,20,176,177,169,167,123,8,841,0,0,0,0,3,41,168,187,121,126,83,10,732,3,0,0,16,22,230,398,226,112,118,82,16,1221,0,4,25,63,51,211,216,93,51,26,21,14,772,0,9,14,28,39,110,147,58,17,14,7,19,457,0,0,0,4,4,34,80,49,20,29,9,14,243,574,119,168,694,1627,1175,754,167,76,38,32,119,5547,11,5,0,15,24,13,15,5,5,4,0,404,494,587,134,200,831,1786,1894,2186,1289,902,994,822,615,12241,0,0,0,0,6,11,154,343,404,929,1456,111,3408,0,3,0,4,14,74,221,160,109,149,145,33,907,0,0,0,5,6,39,405,459,504,777,870,77,3148,0,0,0,0,10,58,342,326,358,484,461,79,2126,6,0,3,23,45,365,1062,778,379,505,574,121,3869,6,4,38,98,121,393,574,265,178,160,125,73
