SA3_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
11004,129,39,1803,6,0,4,18,49,93,99,24,10,7,14,14,329,5,0,8,21,21,206,476,207,143,65,83,21,1254,0,0,0,4,9,28,44,33,19,13,10,11,179,8,0,3,27,61,264,233,91,28,35,15,28,789,0,4,16,88,87,186,108,36,9,4,9,17,565,0,0,0,5,18,19,19,9,0,3,0,10,87,0,0,0,0,3,10,25,16,9,7,3,11,94,52,30,47,414,1022,649,336,74,19,17,33,177,2873,7,0,0,11,24,21,19,3,0,0,0,484,573,77,36,93,610,1329,1595,1861,917,513,400,287,817,8539,6,0,0,7,5,48,333,401,333,399,265,226,2036,0,0,0,5,9,52,76,53,23,9,18,27,272,0,7,0,11,13,200,757,493,347,293,162,195,2481,0,0,0,3,3,25,123,78,55,44,26,38,401,5,0,4,16,33,287,459,197,68,80,30,75,1256,0,0
11101,221,31,2023,0,4,0,24,38,132,134,52,27,21,23,8,453,0,0,0,9,15,125,530,309,218,169,114,17,1511,0,0,0,0,0,14,56,46,27,28,14,7,201,0,0,5,20,35,232,330,177,51,83,58,26,1018,3,9,27,109,124,298,219,51,31,22,22,14,921,0,0,0,3,9,31,48,17,3,5,9,5,141,0,0,0,0,0,9,21,18,7,12,0,8,73,124,69,91,662,1859,1610,894,192,66,62,60,240,5928,0,5,0,4,25,16,13,4,3,0,0,657,727,130,78,123,846,2107,2497,2616,1391,845,809,524,1015,12995,4,0,6,0,8,26,250,416,494,749,597,254,2806,0,0,0,9,12,77,162,96,66,64,44,48,570,9,4,3,7,19,137,1084,992,941,870,682,282,5023,0,0,0,4,3,29,129,124,122,149,91,41,692,5,0,3,13,36,306,666,432,185,213,209,137,2197,0,0
11102,97,24,1282,0,0,6,16,21,79,91,25,24,4,10,6,288,0,0,0,6,11,82,392,197,115,77,58,15,956,0,0,0,4,5,20,26,44,18,13,7,9,146,0,0,4,17,27,170,251,100,48,37,23,6,694,0,5,15,51,83,213,132,27,25,8,13,19,600,0,0,0,3,8,27,24,16,7,0,0,0,97,0,0,0,0,0,0,9,5,5,8,4,8,39,67,46,71,469,1257,1053,559,115,34,33,33,189,3918,0,0,0,7,22,18,11,6,0,0,0,391,449,70,57,101,580,1449,1695,1751,901,565,396,249,659,8470,6,0,0,6,3,17,201,327,334,418,246,167,1725,0,0,0,5,9,59,106,40,34,16,14,26,311,0,0,0,7,7,136,818,544,480,365,231,180,2779,0,0,0,0,5,24,103,86,63,54,44,27,408,0,0,0,8,24,250,557,271,92,102,66,100,1466,0,4
11103,438,35,3492,0,0,3,36,61,172,202,64,39,32,36,9,654,0,0,0,9,12,186,786,450,271,201,190,36,2141,0,0,0,4,14,37,71,57,42,54,27,9,310,0,0,6,32,58,346,456,258,83,103,79,33,1460,3,6,45,138,139,314,245,72,41,36,38,21,1099,4,0,0,12,11,42,51,13,15,9,5,11,174,0,0,0,3,4,7,13,14,23,12,11,10,91,150,68,89,697,1747,1456,833,192,74,66,79,220,5673,0,0,0,12,24,12,10,8,0,4,3,945,1020,168,83,151,947,2075,2628,3207,2012,1348,1268,901,1334,16110,3,0,0,7,11,34,291,499,551,869,776,286,3316,0,0,0,7,13,89,218,114,68,70,71,46,706,7,0,0,12,11,208,1184,1022,1103,1037,914,278,5780,0,0,0,5,7,31,165,160,149,171,114,60,858,3,0,0,21,36,376,895,511,178,288,226,154,2702,0,0
11201,107,17,1151,0,0,3,29,58,171,194,63,32,34,33,12,631,3,0,0,11,14,149,449,190,126,84,80,15,1115,0,0,0,4,7,17,54,24,21,12,20,9,177,0,0,4,28,34,179,187,70,48,27,32,26,623,0,7,23,94,134,243,181,36,28,19,32,24,810,0,0,8,11,15,15,19,5,5,0,9,9,96,0,0,0,5,4,8,18,17,4,3,10,3,64,55,34,57,369,1014,944,594,147,54,44,65,167,3558,0,0,0,9,17,12,15,8,4,0,0,489,559,71,52,92,564,1309,1804,2012,851,484,398,384,773,8782,3,0,0,6,17,43,229,254,207,268,193,134,1355,0,0,0,24,17,149,195,96,48,36,34,58,658,0,0,0,13,10,159,666,452,322,232,204,175,2240,0,0,0,3,4,30,77,54,31,37,19,28,289,0,5,4,20,33,198,315,140,42,65,65,75,966,0,3
11202,54,26,1134,0,10,4,30,36,142,167,42,8,10,9,8,464,0,0,3,7,35,173,445,162,77,59,47,22,1031,0,0,0,5,4,32,44,17,12,9,6,9,133,0,0,7,35,64,209,200,71,16,14,17,20,655,0,3,13,117,122,219,99,29,5,4,9,8,627,0,0,0,12,16,30,26,8,3,4,0,10,103,3,0,0,0,4,16,16,6,8,5,3,3,57,46,37,59,407,956,684,318,60,20,13,20,134,2744,0,0,0,14,26,24,8,3,0,0,0,356,428,65,53,85,646,1274,1603,1696,683,296,216,168,595,7381,9,0,0,6,6,60,295,297,231,242,123,112,1370,0,0,6,10,21,79,157,47,23,15,9,39,408,6,4,0,12,10,169,662,365,224,157,77,115,1794,0,0,0,3,4,26,91,51,30,23,16,21,268,0,0,0,16,46,262,368,116,48,35,14,65,984,5,3
11203,82,21,1273,0,5,0,23,50,160,174,48,20,8,20,11,521,3,0,0,20,13,147,511,249,117,74,48,18,1193,0,0,0,0,7,35,54,32,23,11,13,11,181,6,0,4,32,35,220,242,99,40,39,15,27,754,0,10,21,107,130,275,160,30,21,9,8,17,796,0,4,0,18,21,33,22,15,0,4,0,3,127,0,0,0,3,0,4,14,3,6,5,3,3,60,109,76,72,649,1747,1301,659,162,48,43,39,270,5182,0,4,0,18,31,21,13,6,3,0,5,587,682,127,101,100,880,2039,2250,2197,989,510,364,239,971,10761,3,0,0,0,8,36,268,267,274,301,202,165,1530,0,0,0,12,19,90,173,79,39,34,22,47,510,3,3,3,10,14,209,843,577,405,292,225,194,2785,0,0,0,0,0,29,98,77,51,57,29,17,363,5,0,9,15,36,297,518,205,82,106,46,100,1422,0,0
11301,74,24,1077,4,0,0,8,19,52,61,12,14,8,5,17,204,0,0,8,11,19,119,310,123,70,50,35,18,763,0,0,0,0,7,20,34,25,6,7,0,6,109,0,0,0,18,36,125,119,47,13,19,13,17,412,0,0,9,39,41,59,52,14,3,3,4,11,240,0,0,3,8,4,21,12,0,0,3,0,8,57,0,0,0,3,0,8,20,7,4,0,0,15,53,74,23,23,240,442,306,144,38,6,17,16,121,1452,4,0,0,8,10,4,5,4,0,0,0,234,278,91,37,45,353,596,785,1073,559,267,239,151,457,4653,0,0,0,6,0,35,248,227,216,207,122,183,1247,0,0,0,10,5,29,43,17,12,14,8,22,155,0,0,0,11,12,157,543,335,218,171,107,161,1714,0,0,0,0,0,28,76,48,29,26,12,32,247,0,0,0,11,48,224,283,113,42,37,27,64,848,0,5
11302,25,8,321,0,0,0,0,3,11,23,11,5,4,0,3,56,4,0,0,10,0,52,115,59,23,17,10,3,298,0,0,0,3,0,10,21,10,5,0,4,3,49,0,0,5,6,8,41,49,23,0,6,5,18,153,0,0,4,10,20,34,20,6,4,0,3,5,106,0,0,0,6,5,9,3,7,4,0,0,6,30,0,0,0,0,0,6,6,3,0,0,0,0,17,13,14,15,97,216,122,62,13,6,3,4,44,606,3,0,0,0,10,4,3,0,0,0,0,122,143,25,14,23,131,268,308,384,202,95,65,50,216,1777,0,0,0,0,5,5,45,63,50,58,21,43,294,0,0,0,3,5,15,16,12,0,0,0,6,58,0,0,0,0,5,29,153,93,68,40,20,42,448,0,0,0,0,0,0,18,15,12,12,0,10,53,0,0,0,0,11,43,90,37,12,13,10,29,230,0,0
11303,171,47,2090,6,4,0,21,31,122,127,34,17,17,8,6,397,0,0,5,14,26,202,582,252,153,101,71,35,1440,3,0,0,5,11,15,66,37,24,17,8,12,205,3,0,10,36,63,243,262,91,32,43,32,35,852,0,4,21,93,91,227,136,26,12,10,11,20,650,0,0,0,9,14,31,39,13,0,0,0,7,120,0,0,0,0,10,7,23,16,4,11,9,10,97,67,55,52,423,1089,773,381,99,26,35,38,185,3232,0,0,0,6,22,7,10,3,0,0,3,585,636,92,73,88,631,1372,1741,2186,1101,616,513,356,951,9715,6,0,0,10,10,51,342,496,458,535,336,239,2474,0,0,0,5,4,40,113,48,36,18,15,27,311,0,4,6,7,20,206,993,616,441,357,241,258,3143,0,0,0,5,6,22,141,103,70,76,24,47,494,5,0,0,22,39,323,522,221,75,82,56,104,1456,0,0
11401,96,26,1312,0,3,5,23,64,178,173,49,28,18,14,10,566,0,0,4,17,25,187,524,220,125,76,63,13,1255,0,0,0,6,4,30,45,31,17,16,8,9,160,3,0,8,39,43,239,261,109,43,42,21,28,838,0,11,33,149,165,302,161,57,26,22,15,25,971,0,0,0,14,22,39,38,11,7,7,9,10,152,0,0,0,3,10,12,27,16,4,0,7,10,84,163,99,118,909,2284,1693,942,184,78,48,59,324,6895,6,0,0,11,31,25,12,6,3,0,0,738,837,179,113,168,1180,2667,2787,2556,986,529,417,294,1194,13080,0,0,4,5,13,48,272,279,254,340,189,166,1582,0,6,0,16,20,127,153,50,26,16,16,47,480,0,0,10,14,21,244,852,534,386,245,165,195,2658,0,0,0,5,3,29,110,66,51,49,30,30,375,0,0,3,21,32,312,589,208,84,66,28,98,1442,4,3
11402,126,23,908,0,0,0,22,27,87,84,33,19,19,14,4,316,0,0,0,9,12,75,249,128,66,64,74,16,704,0,0,0,0,0,6,35,18,12,7,11,0,93,5,0,0,11,30,83,138,67,32,52,47,23,484,3,3,21,45,66,153,122,25,20,20,35,15,532,0,0,0,4,5,8,9,6,0,3,3,0,46,0,0,0,0,4,4,9,4,8,4,3,3,34,73,40,42,284,587,698,480,134,56,61,73,96,2617,0,0,0,6,13,3,14,4,0,0,3,381,422,86,47,67,387,751,1152,1339,627,351,387,385,568,6151,6,0,0,0,3,20,129,173,150,233,211,136,1066,0,0,0,9,9,49,68,44,17,18,12,18,240,0,0,4,4,14,85,418,331,262,210,216,140,1679,0,0,0,0,3,11,42,35,27,24,28,22,203,0,5,5,10,13,122,275,137,51,83,66,90,849,0,0
11501,611,34,2300,0,0,5,25,33,94,130,55,42,36,41,3,484,0,0,3,5,13,80,285,217,198,172,228,7,1213,0,3,0,0,3,13,33,31,17,28,39,3,168,0,5,0,29,24,166,319,225,85,140,147,18,1169,3,6,36,90,76,215,237,75,51,36,39,21,889,0,0,0,5,4,21,27,13,8,8,5,4,109,0,0,0,0,0,4,11,4,9,8,13,5,49,419,143,104,487,819,1223,868,243,110,87,69,148,4721,4,0,0,3,11,6,8,0,0,0,0,594,627,438,157,152,644,986,1868,2126,1250,929,1137,1203,842,11723,13,5,0,8,7,47,327,599,741,1714,2860,480,6804,0,0,0,14,22,108,177,111,80,114,118,62,800,13,0,4,16,18,156,791,865,1093,1393,2049,440,6827,6,0,0,0,4,25,76,95,119,190,241,54,807,8,9,5,43,62,368,961,971,352,886,903,266,4834,6,0
11502,103,19,428,0,0,0,9,12,26,35,15,15,7,14,4,137,0,0,0,6,0,34,77,39,49,48,74,4,333,0,0,0,0,0,7,10,10,6,4,14,7,53,0,0,4,0,6,37,51,41,15,32,25,6,213,5,3,9,13,18,42,50,12,12,11,12,6,192,0,0,0,3,0,7,3,3,0,0,0,3,24,0,0,0,3,0,3,0,3,0,0,6,4,18,45,28,15,113,182,200,149,43,38,30,33,38,907,0,0,0,5,0,7,5,4,0,0,4,126,144,53,31,25,152,226,370,425,257,195,224,280,208,2450,6,0,0,0,0,18,64,71,105,204,404,124,987,0,0,0,6,5,16,38,22,22,17,30,20,179,0,0,0,6,0,44,172,157,164,204,328,103,1191,0,0,0,0,0,4,20,11,10,30,31,18,132,0,0,0,8,7,56,136,83,46,129,124,72,657,0,0
11503,89,17,565,0,0,0,3,11,22,42,16,11,3,5,5,115,0,0,0,4,8,25,115,73,37,39,34,9,346,0,0,0,0,0,8,15,12,6,9,5,4,59,0,0,0,6,11,60,77,42,6,20,13,12,257,0,0,3,25,9,36,37,10,5,6,3,9,147,0,0,0,0,4,6,3,4,0,0,5,0,27,0,0,0,0,0,5,4,5,0,4,6,3,31,34,22,20,99,172,192,115,36,11,5,10,30,746,0,0,0,3,0,4,3,0,0,0,0,115,127,39,27,26,146,218,378,508,329,184,204,164,205,2422,0,0,4,0,0,13,78,126,142,223,218,110,919,0,0,0,3,0,14,29,14,16,18,4,17,109,0,0,0,0,4,48,282,230,225,185,137,92,1210,0,0,0,6,0,6,30,28,20,33,18,13,153,0,0,0,3,3,65,174,108,43,53,52,34,540,0,0
11504,112,24,651,0,0,0,0,7,20,26,11,4,12,6,4,93,0,0,0,0,0,29,79,55,52,33,29,4,291,0,0,0,0,0,5,3,8,0,10,9,0,35,0,0,0,3,11,39,76,47,13,24,19,9,236,0,0,4,18,19,30,31,15,3,4,0,4,137,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,3,3,3,0,4,0,0,12,56,24,13,83,138,167,98,26,8,11,8,28,655,0,0,0,0,0,3,6,0,0,0,0,93,98,68,22,13,113,186,311,386,286,231,261,177,163,2231,3,0,0,0,3,12,93,151,251,475,613,109,1708,0,0,0,3,3,22,43,25,24,16,20,9,164,5,0,0,0,4,63,292,287,343,364,385,112,1851,0,0,0,0,0,9,27,35,30,48,43,11,197,0,0,3,10,10,74,239,214,80,170,105,67,973,0,0
11601,177,41,2479,0,0,0,23,24,104,100,36,5,9,8,8,311,0,0,0,8,10,153,466,214,124,74,40,21,1102,0,0,0,0,4,15,54,35,14,13,7,7,164,0,0,5,49,92,452,465,163,45,44,23,38,1370,6,11,39,118,81,172,92,23,9,9,4,20,574,0,0,6,9,15,26,27,9,0,6,0,16,116,0,0,0,4,0,4,19,11,6,5,0,8,61,355,86,92,561,1057,614,281,64,27,8,10,144,3297,3,5,6,5,17,11,13,0,3,0,0,413,479,369,109,145,775,1300,1593,2056,1240,768,619,276,711,9961,6,0,0,5,4,57,652,1035,935,1164,823,293,4973,0,0,0,7,18,135,196,93,55,48,22,38,619,0,0,0,9,17,234,1176,905,642,556,311,197,4048,0,0,0,7,4,35,169,142,121,133,62,38,718,9,7,12,101,161,907,1420,740,304,323,172,207,4358,0,5
11602,295,38,1998,5,4,0,4,14,40,58,27,6,4,9,0,168,0,0,0,5,9,58,237,159,130,82,54,4,734,0,0,0,0,0,6,26,23,24,27,12,3,127,3,0,5,17,44,162,219,121,43,48,29,12,703,0,0,23,44,45,86,37,18,5,9,7,7,279,0,0,3,0,5,13,16,11,0,6,0,8,60,0,0,0,0,0,0,11,12,3,8,3,3,43,252,41,43,212,385,272,157,27,13,13,4,56,1468,5,0,0,5,8,5,0,0,0,0,0,238,254,263,45,64,285,518,660,982,871,653,710,406,368,5832,0,3,0,0,4,30,328,682,840,1526,1273,292,4984,0,0,4,7,10,49,108,61,35,60,39,23,386,0,0,0,12,12,132,818,784,815,800,620,194,4189,0,0,5,0,0,19,80,106,131,165,104,42,651,4,0,6,47,53,402,976,724,255,429,254,150,3301,3,0
11603,78,27,1476,0,0,0,4,8,47,59,16,12,8,0,3,161,0,0,0,5,11,83,316,134,66,27,21,7,671,0,0,0,4,0,5,29,43,15,6,4,8,122,3,0,7,36,76,329,302,80,24,14,6,27,908,0,0,22,74,61,107,56,15,3,3,4,13,358,0,0,0,5,4,28,27,3,0,3,0,12,90,0,0,0,5,3,3,12,8,8,3,0,5,51,181,52,71,430,769,365,164,27,8,5,4,118,2192,0,0,3,5,18,0,14,3,0,0,0,278,318,187,57,100,571,950,1011,1363,810,401,268,116,505,6340,4,0,6,4,5,27,543,856,728,733,380,244,3525,3,0,0,5,14,78,142,70,44,25,14,25,415,0,0,0,7,14,146,861,578,407,290,140,149,2597,0,0,5,3,5,22,130,129,74,59,33,38,490,5,0,11,76,130,785,1361,559,204,214,95,231,3671,3,0
11701,222,9,1293,5,0,0,11,13,52,63,13,3,3,5,0,173,0,0,0,0,3,43,179,91,42,35,30,9,438,0,0,0,0,3,10,17,14,15,15,8,12,90,0,0,0,19,27,101,145,54,18,30,20,12,430,0,0,7,40,23,63,30,13,4,3,0,3,191,0,0,0,9,0,6,8,4,4,0,0,0,36,0,0,0,0,0,3,7,8,0,11,4,4,34,103,22,29,187,326,187,99,21,13,3,8,46,1046,4,0,0,0,5,3,8,0,0,0,0,249,267,111,27,42,276,403,488,719,502,342,443,298,343,4004,0,0,0,0,0,20,159,205,246,365,371,100,1479,0,0,0,5,9,43,50,26,34,20,19,16,218,0,0,0,4,4,77,321,237,218,257,258,86,1459,0,0,0,0,0,6,37,42,34,66,55,12,247,3,0,3,25,41,191,293,145,73,115,73,54,1011,0,0
11702,573,28,2215,0,0,0,14,21,72,73,30,3,10,8,5,233,0,0,0,4,0,67,228,139,102,99,88,3,735,0,0,0,0,0,8,19,24,18,19,27,10,122,0,0,0,18,21,95,147,94,39,65,40,14,523,0,0,10,26,21,62,47,20,12,13,11,9,233,0,0,0,0,4,4,11,0,0,0,0,6,28,0,0,0,3,0,7,3,6,10,4,8,3,44,68,28,21,162,285,176,108,26,16,11,4,38,934,0,0,0,0,5,3,0,0,0,5,0,360,375,72,27,35,220,368,503,844,724,587,818,762,473,5437,6,0,0,0,0,15,61,114,136,276,557,74,1241,0,0,0,3,8,23,49,37,23,35,25,10,214,0,0,0,0,0,28,196,193,258,351,415,54,1497,0,0,0,0,0,11,14,27,37,78,104,18,284,0,0,5,10,24,97,168,136,54,128,99,40,763,0,0
11703,4209,122,11944,4,3,10,81,160,483,383,116,56,62,99,24,1480,4,0,3,14,21,235,1002,531,496,443,673,37,3449,0,0,6,5,9,36,89,72,71,89,139,25,550,12,0,10,56,83,357,621,476,148,462,407,51,2689,12,29,102,164,106,185,193,73,55,55,93,18,1079,0,0,3,10,10,23,22,20,6,11,20,14,137,0,0,0,0,7,11,31,38,25,52,56,22,244,544,76,86,358,462,386,352,183,78,108,145,79,2878,0,0,4,6,7,14,8,10,7,3,3,1976,2039,583,118,227,690,874,1805,3508,3277,2816,4377,5854,2373,26484,0,0,0,5,3,20,145,197,211,481,1182,136,2377,0,0,0,13,17,50,79,38,40,44,75,16,371,0,0,0,3,10,63,260,332,349,427,853,80,2374,0,0,0,4,0,6,45,58,72,152,308,18,667,0,4,5,19,41,228,395,307,113,373,376,83,1953,0,0
11801,2059,94,4885,0,0,0,12,39,125,189,78,50,59,148,16,722,0,0,3,6,4,62,352,281,202,223,563,16,1711,0,0,0,3,0,17,29,30,36,49,75,20,257,4,3,5,11,23,107,198,203,102,189,375,29,1253,3,12,14,67,48,147,157,97,57,82,188,27,893,3,0,5,4,0,10,26,4,6,15,20,12,104,0,0,0,0,4,3,16,20,6,23,48,14,130,113,42,23,181,255,361,417,192,129,185,364,99,2372,0,0,0,0,7,6,8,3,0,3,16,961,1011,134,60,50,292,380,872,1663,1452,1225,2058,3853,1293,13329,9,3,0,3,5,21,107,157,200,453,1744,254,2953,0,4,0,8,7,48,78,57,47,55,138,45,468,0,0,0,9,10,64,282,288,379,525,1961,316,3844,0,0,0,0,0,9,28,32,47,114,367,26,623,4,0,4,9,11,121,239,258,110,740,934,205,2644,0,0
11802,1194,63,4174,4,4,4,24,33,141,148,52,35,24,37,4,512,0,0,3,0,10,93,408,267,247,183,234,29,1476,0,0,0,4,0,9,27,33,36,43,51,16,222,0,0,7,26,38,168,313,183,91,112,125,24,1073,4,9,43,97,72,152,160,75,28,31,44,17,737,0,0,0,5,0,18,21,13,3,6,7,10,76,0,0,0,0,0,5,7,13,8,17,26,21,95,317,79,83,375,618,638,442,145,93,58,88,137,3083,0,0,0,6,6,4,14,6,4,3,0,830,882,327,101,136,546,777,1272,1857,1496,1266,1591,1796,1148,12317,0,0,0,3,7,29,159,289,366,789,1821,283,3763,0,0,0,11,11,53,117,78,64,71,101,36,542,3,4,4,7,14,108,478,523,603,743,1563,282,4315,0,0,0,3,0,15,58,70,80,202,235,46,709,10,0,0,31,27,210,494,371,158,520,568,140,2522,3,3
11901,233,42,2021,0,0,0,19,31,102,127,37,14,9,9,7,361,0,0,0,7,14,146,391,175,118,72,57,14,1001,0,0,0,8,10,18,50,34,26,15,6,15,179,3,7,4,72,81,387,407,146,58,59,21,48,1281,8,9,63,135,114,201,130,51,15,8,11,21,758,0,5,0,25,13,39,18,12,3,0,4,10,134,0,0,0,0,5,8,21,9,9,3,4,15,75,372,106,150,861,1527,814,393,73,25,16,22,180,4546,7,4,0,7,9,16,14,0,0,0,0,564,635,396,124,230,1140,1818,1769,1947,1096,600,580,364,916,10988,4,0,0,7,12,89,554,771,667,960,831,279,4174,4,0,4,29,51,156,246,107,63,62,44,50,809,0,0,7,13,27,293,1081,791,697,699,568,254,4428,0,0,0,8,5,45,147,137,87,133,92,60,716,5,6,26,165,249,1114,1702,744,301,395,252,282,5233,10,10
