SA3_CODE_2021,C11_1_74_CF_NC,C11_1_74_CF_Cu15DS_,C11_1_74_CF_CU15_NDS,C11_1_74_CF_NCU15_DS,C11_1_74_CF_NDCO,C11_1_74_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_Tot,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Tot,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_Tot,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_Tot,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_Tot,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_Tot,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_Tot,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_Tot,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_Tot,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_Tot,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_Tot,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_Tot,C11_950over_CF_NC,C11_950over_CF_Cu15DS_,C11_950over_CF_CU15_NDS,C11_950over_CF_NCU15_DS,C11_950over_CF_NDCO,C11_950over_Tot,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_Tot,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_Tot,C16_1_74_CF_NC,C16_1_74_CF_Cu15DS_,C16_1_74_CF_CU15_NDS,C16_1_74_CF_NCU15_DS,C16_1_74_CF_NDCO,C16_1_74_Tot,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_Tot,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_Tot,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_Tot,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_Tot,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_Tot,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_Tot,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_Tot,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_Tot,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_Tot,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_Tot,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_Tot,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_Tot,C16_950over_CF_NC,C16_950over_CF_Cu15DS_,C16_950over_CF_CU15_NDS,C16_950over_CF_NCU15_DS,C16_950over_CF_NDCO,C16_950over_Tot,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_Tot,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_Tot,C21_1_74_CF_NC,C21_1_74_CF_Cu15DS_,C21_1_74_CF_CU15_NDS,C21_1_74_CF_NCU15_DS,C21_1_74_CF_NDCO,C21_1_74_Tot,C21_75_99_CF_NC,C21_75_99_CF_Cu15DS_
11103,37,0,9,0,0,41,21,0,8,0,3,33,204,7,53,14,13,288,215,11,104,12,22,353,223,19,101,12,9,363,527,26,323,21,44,952,1087,68,728,48,86,2021,706,67,616,44,46,1478,189,22,180,12,25,425,73,17,72,6,8,172,17,4,24,5,0,50,9,0,16,3,0,29,8,0,6,5,0,21,13,4,12,6,0,42,111,7,42,9,17,182,3440,253,2292,196,269,6452,16,0,0,0,0,18,16,0,3,0,0,16,66,0,20,0,9,97,194,6,39,10,20,262,132,3,44,3,14,192,267,10,129,8,24,433,852,46,521,32,76,1530,1518,101,988,79,121,2809,552,70,460,68,61,1216,148,25,137,21,14,349,60,11,53,3,4,132,22,3,28,3,0,64,9,4,10,0,0,26,16,0,13,4,3,36,75,11,33,0,7,128,3937,297,2479,238,353,7296,6,4,4,0,0,15,6,0
11201,16,5,7,0,3,26,18,0,0,0,0,21,83,0,16,5,7,109,97,5,44,3,16,162,77,3,40,3,15,139,175,15,91,6,15,297,333,36,286,27,31,716,372,75,495,50,53,1048,104,26,176,17,11,334,37,12,64,8,3,126,6,7,20,0,0,36,0,0,10,0,0,14,0,0,5,0,0,10,11,0,10,0,5,25,26,3,29,3,3,70,1361,195,1292,125,162,3136,9,3,4,0,0,18,0,0,7,0,0,6,47,8,8,0,0,61,69,3,11,4,3,95,56,0,20,5,4,91,110,7,57,8,14,194,248,13,153,14,23,450,416,46,466,36,42,1009,241,44,328,44,33,684,128,20,163,25,10,339,45,8,72,9,7,136,16,7,32,0,0,51,13,0,8,4,0,29,17,0,17,4,0,43,36,4,22,5,0,67,1444,171,1380,149,145,3285,6,0,4,0,0,18,3,0
11202,21,3,9,3,0,35,15,0,3,0,6,20,113,11,53,5,11,189,158,17,108,11,21,310,127,11,111,4,9,259,191,39,232,18,26,498,191,37,348,23,30,637,56,20,115,5,14,206,5,4,13,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,9,38,3,28,3,0,69,913,145,1007,73,116,2258,6,3,5,0,0,15,7,0,0,0,0,9,49,4,20,0,7,83,95,12,49,5,20,176,86,13,51,3,11,174,239,20,184,16,18,482,286,65,345,29,41,764,128,40,191,29,28,415,26,13,25,6,4,71,4,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,29,5,25,3,3,60,962,165,915,91,136,2271,9,0,0,0,4,14,8,0
11203,13,0,3,0,0,16,9,0,0,0,0,13,124,4,26,13,10,167,110,9,31,12,10,171,83,5,43,3,13,147,202,9,96,14,23,344,438,30,392,26,49,945,408,101,560,65,69,1203,90,37,163,27,12,330,22,14,47,4,3,97,8,9,14,3,4,38,4,0,11,0,0,12,0,0,4,0,0,6,8,0,8,0,0,15,45,7,27,3,3,81,1570,233,1426,166,193,3589,6,0,0,0,0,10,3,0,0,0,0,8,21,3,4,0,5,39,93,4,22,0,7,122,65,3,26,3,11,106,107,0,52,5,8,173,370,26,227,24,41,685,529,78,581,58,84,1334,202,80,338,43,41,711,65,26,119,15,24,249,29,6,57,9,5,98,7,9,22,9,0,41,0,0,10,0,0,15,4,3,5,0,0,8,39,5,30,5,6,82,1538,243,1487,171,239,3682,0,0,3,4,0,5,5,0
11301,27,0,23,4,3,54,18,3,8,0,3,35,160,7,117,8,13,313,201,30,180,11,26,454,90,20,119,3,20,249,117,12,138,12,19,296,46,17,62,10,6,138,16,13,43,3,4,85,0,4,6,0,0,6,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,31,14,39,4,0,92,714,114,738,62,103,1730,16,8,15,0,3,38,11,0,13,0,0,27,75,7,43,8,9,146,195,16,162,16,22,409,124,13,100,3,13,249,168,20,215,14,17,425,110,27,196,9,21,367,49,23,94,10,16,200,0,0,7,4,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,3,48,4,41,3,6,101,799,123,890,67,111,1985,18,0,9,0,0,31,4,6
11302,17,0,13,0,0,31,11,0,6,0,0,16,59,5,33,5,9,100,51,14,54,7,7,132,31,7,35,0,0,73,32,3,45,6,7,91,13,10,39,0,3,65,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,9,0,9,0,0,14,220,43,232,22,23,542,9,0,12,0,0,18,6,0,0,0,0,5,20,4,17,4,4,42,58,0,42,3,5,114,36,3,24,0,0,63,33,5,45,3,7,93,36,3,59,7,0,111,0,7,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,3,16,200,26,222,18,23,493,6,0,5,0,0,14,4,0
11303,55,6,35,0,4,93,30,5,17,0,0,48,194,8,98,9,14,324,285,33,244,11,26,607,187,19,219,18,15,453,269,20,258,15,20,591,284,25,301,24,24,655,116,26,177,13,9,346,29,10,33,4,3,79,6,0,8,0,3,15,6,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,10,0,6,0,0,14,53,8,51,3,5,119,1513,169,1442,99,128,3351,30,3,25,0,0,65,21,0,8,5,3,31,79,0,38,3,4,124,204,11,156,13,26,416,143,15,112,8,16,297,346,37,350,8,26,763,493,67,481,27,41,1102,233,57,301,29,23,631,37,18,74,11,4,139,5,7,10,0,0,25,0,0,4,0,0,12,6,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,63,6,43,3,0,118,1661,213,1599,113,148,3733,18,3,12,0,3,35,8,0
11401,20,3,15,4,6,43,19,0,6,3,0,25,126,12,59,5,11,209,253,12,125,15,33,437,212,27,211,9,29,486,313,60,346,39,44,807,263,84,383,34,32,805,105,38,155,14,11,317,14,9,14,0,0,36,8,0,8,0,0,15,4,0,3,0,0,5,0,0,0,0,0,3,0,0,3,0,0,3,5,0,5,0,0,10,31,3,27,6,11,79,1372,245,1357,135,184,3287,3,0,4,0,0,8,12,0,6,0,0,21,43,0,13,0,0,55,138,10,64,8,13,233,109,13,71,4,11,204,308,17,238,10,36,620,484,57,509,44,74,1176,365,76,494,41,66,1035,56,11,81,11,18,170,11,5,14,0,0,32,10,0,10,0,0,23,4,0,0,0,0,4,0,0,0,0,0,0,6,0,3,0,0,14,46,6,38,5,6,101,1597,201,1543,122,239,3702,9,0,3,0,0,14,0,0
11402,10,0,0,0,3,12,9,0,0,0,0,9,22,0,10,0,0,33,71,0,16,3,5,95,43,5,38,0,7,90,85,21,103,6,19,225,133,24,156,8,24,351,109,29,161,12,28,335,46,19,54,4,12,132,5,7,33,7,5,55,0,0,4,0,0,12,3,0,9,0,0,7,7,0,0,0,0,4,4,0,9,0,0,10,26,0,19,0,0,54,573,114,604,39,97,1431,0,0,5,0,0,6,0,0,0,0,0,0,9,0,7,0,0,21,14,0,10,3,0,25,47,0,22,0,0,67,49,0,19,0,5,84,112,7,95,10,21,253,199,27,209,12,22,467,93,29,142,18,25,310,57,10,59,12,12,156,19,6,23,10,0,53,11,0,12,3,4,27,6,0,5,0,0,5,9,6,13,3,0,27,22,0,22,0,3,48,646,85,636,78,102,1545,0,0,0,0,0,0,0,0
11501,6,0,5,0,0,12,3,0,0,0,0,3,23,0,4,0,3,31,28,4,7,5,0,37,34,0,24,4,0,67,40,4,30,5,3,88,74,10,65,5,8,166,270,40,335,46,35,733,307,100,517,86,74,1081,136,75,312,69,56,645,64,48,168,48,31,354,17,21,76,19,10,146,11,9,41,7,5,72,15,24,43,14,6,101,39,9,37,15,18,111,1071,348,1668,320,251,3651,0,0,0,0,0,3,0,0,0,0,0,0,22,0,5,0,0,25,17,0,3,0,0,20,14,0,7,3,0,23,48,4,22,3,4,78,58,9,33,6,13,111,126,10,98,13,14,264,383,56,495,57,58,1049,346,125,768,116,103,1459,161,116,452,114,92,941,77,64,210,64,38,444,35,44,111,40,31,261,26,31,95,31,30,217,35,10,38,10,17,111,1340,475,2336,451,390,5007,5,0,0,0,0,9,4,0
11502,4,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,16,9,0,5,0,0,20,8,0,6,3,0,20,15,0,12,5,3,34,28,0,25,3,4,65,44,6,43,9,13,109,26,6,47,3,11,93,15,13,24,9,9,72,8,10,23,8,4,53,3,7,8,5,4,24,0,0,3,5,0,7,5,5,10,0,4,23,10,5,10,0,7,26,195,56,218,47,49,567,4,0,3,0,0,11,0,0,0,0,0,0,3,0,3,0,0,8,3,3,5,0,0,13,5,0,0,0,0,6,6,0,3,0,0,12,18,7,9,5,7,35,31,7,33,13,3,86,32,7,31,3,8,78,28,10,39,7,11,98,18,7,32,15,4,78,7,5,17,9,8,42,8,4,9,0,5,30,0,5,21,0,3,39,13,0,6,0,7,31,180,56,215,52,58,563,0,0,0,0,0,6,0,0
11503,0,0,10,0,0,9,4,0,0,0,0,4,5,0,5,0,0,14,11,0,6,5,0,24,3,0,4,4,3,18,20,0,21,0,3,47,30,3,23,4,10,70,32,13,38,3,9,97,11,5,27,3,0,47,6,3,5,3,6,19,5,4,4,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,8,10,0,10,4,0,26,147,35,156,30,30,396,0,0,7,0,0,12,0,0,0,0,0,0,6,0,0,0,0,5,9,0,0,0,0,9,5,0,6,0,0,9,9,0,3,0,0,18,21,0,11,0,4,43,35,8,67,4,10,127,30,6,46,0,8,98,12,8,15,0,8,42,9,0,12,0,3,26,0,5,4,0,3,12,0,0,0,0,0,3,5,0,0,0,4,10,8,0,11,0,0,14,162,39,183,15,30,426,0,0,0,0,0,3,0,0
11504,3,0,5,0,0,7,0,0,0,0,0,0,4,0,3,0,0,6,11,0,4,5,0,18,17,0,12,0,0,32,12,3,15,0,0,31,21,0,24,3,0,56,42,8,50,0,6,111,41,17,69,10,8,145,36,21,100,20,25,211,18,11,32,3,6,62,5,4,11,0,0,20,0,0,4,0,0,7,0,0,0,0,0,8,7,3,12,4,6,27,218,69,341,43,66,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,17,15,4,24,0,0,42,16,5,22,7,4,49,27,0,30,0,6,76,50,6,48,5,4,122,59,31,150,34,23,301,50,45,126,28,31,282,24,8,40,11,18,107,5,5,16,0,0,35,3,7,8,4,0,26,9,5,16,0,4,34,273,122,491,101,97,1083,0,0,5,0,0,8,0,0
11601,26,0,9,5,6,41,20,0,3,0,3,27,227,5,34,12,21,299,128,13,93,17,42,292,82,12,66,19,32,201,172,45,204,26,59,511,623,130,859,69,112,1792,656,160,1025,119,108,2074,101,43,154,29,29,355,10,0,18,4,5,48,0,5,5,0,0,14,0,0,0,4,0,5,0,0,0,0,0,3,6,0,15,3,7,29,73,4,62,12,20,167,2131,428,2554,307,441,5858,10,4,5,0,0,19,19,0,0,0,0,21,66,4,19,0,3,91,176,8,44,7,35,270,75,10,33,6,19,143,103,13,66,9,18,208,282,43,288,43,61,719,1343,237,1879,164,253,3872,438,146,748,112,116,1562,95,52,154,26,33,357,17,12,31,5,9,82,3,0,8,0,4,18,7,0,3,0,0,5,7,0,7,0,0,13,86,17,77,16,28,220,2720,526,3361,389,594,7598,16,0,7,0,6,24,14,0
11602,8,0,3,0,0,8,0,0,0,0,0,3,24,0,6,3,4,30,31,6,20,4,7,58,31,5,27,0,5,60,34,13,54,11,6,117,111,33,157,22,35,355,275,50,476,41,46,894,167,74,343,53,58,696,96,50,231,36,42,458,18,12,46,7,4,84,0,0,3,0,0,4,0,0,4,0,0,4,7,3,3,0,0,17,30,5,26,7,6,76,822,248,1393,192,214,2867,6,0,0,0,0,8,0,0,0,0,0,0,9,3,3,0,0,19,17,0,3,0,0,26,19,6,17,0,8,40,33,9,40,4,4,83,54,10,51,6,8,139,204,32,320,38,44,642,328,75,582,67,82,1125,276,111,589,93,125,1202,122,73,261,50,66,576,14,22,25,8,14,76,3,0,3,4,0,13,0,7,7,0,0,13,34,7,42,9,6,99,1118,359,1960,280,354,4066,0,5,0,0,0,9,0,0
11603,22,4,10,5,3,48,18,0,15,0,0,32,280,16,78,22,40,436,129,53,135,23,72,414,108,66,148,16,105,449,172,71,306,35,50,637,422,136,901,70,111,1634,242,143,569,54,84,1087,29,23,49,9,21,132,0,3,10,3,3,20,0,0,4,0,3,9,0,0,5,0,0,5,0,0,0,0,0,3,0,0,11,0,6,14,57,13,61,9,20,158,1486,524,2293,253,523,5084,8,0,0,0,3,18,10,0,8,0,0,22,38,0,24,3,7,73,223,14,73,17,31,360,64,20,48,3,22,156,101,23,96,19,55,293,409,116,636,79,176,1421,560,273,1326,165,171,2490,192,121,407,60,84,868,44,18,77,10,12,165,7,3,9,5,0,24,0,0,8,0,3,11,0,0,3,0,0,3,5,0,4,0,0,9,43,16,61,15,29,167,1711,602,2780,379,588,6067,3,0,5,0,6,14,14,0
11701,8,0,3,0,3,12,6,0,0,0,5,8,97,0,11,0,12,115,39,12,16,3,9,79,16,5,15,0,0,35,62,9,47,8,11,143,192,25,198,17,22,445,240,35,294,32,46,649,109,18,119,17,31,294,146,20,118,7,30,329,28,6,55,4,7,100,9,3,23,3,4,42,0,3,3,0,0,12,3,0,8,0,0,12,35,6,22,3,7,76,985,133,941,106,188,2350,3,0,0,0,0,3,4,0,0,0,0,6,18,0,8,0,0,28,81,0,13,8,4,106,32,0,9,3,3,45,37,9,19,0,7,64,54,4,48,10,4,119,297,32,370,41,29,766,320,21,232,16,31,618,350,25,209,17,29,628,337,18,222,39,22,640,64,12,104,10,11,200,41,8,40,5,8,98,38,0,31,9,9,90,43,4,24,4,3,82,1704,135,1331,158,167,3500,11,0,5,0,0,12,0,0
11702,12,0,0,0,0,10,7,0,0,0,0,11,30,4,5,3,0,45,37,0,12,3,3,53,42,0,27,9,3,81,120,10,52,0,8,191,354,16,138,12,14,538,599,17,225,31,26,892,362,9,154,15,12,570,208,0,105,11,9,337,70,4,53,0,0,126,29,0,17,5,0,60,13,0,20,0,0,32,8,0,13,0,0,22,36,5,12,4,3,60,1937,66,830,91,88,3021,0,0,0,0,0,0,0,0,0,0,0,3,9,0,5,0,0,22,25,0,6,3,0,46,31,0,12,0,3,41,72,3,13,4,4,94,151,4,46,4,13,216,517,20,154,13,15,719,663,15,182,11,20,891,448,12,154,8,15,634,252,13,114,5,14,391,110,4,52,0,4,173,64,4,52,4,5,123,70,10,55,5,9,140,39,0,19,5,4,70,2449,85,859,71,104,3562,4,0,0,0,0,4,7,0
11703,67,0,5,4,5,88,54,0,16,0,0,69,369,0,27,9,25,435,147,8,20,26,23,220,84,6,29,4,10,133,282,0,53,13,10,358,745,10,128,9,20,911,2119,8,240,15,25,2404,2875,20,419,22,27,3368,2359,12,391,21,25,2812,1313,4,294,27,24,1669,625,5,137,23,11,799,372,6,102,22,21,516,520,14,151,39,33,758,242,3,42,9,19,322,12179,102,2068,234,274,14860,27,0,6,4,0,34,35,0,3,0,0,42,109,5,18,5,13,143,323,6,32,4,17,387,86,3,24,4,15,137,188,3,30,5,17,245,435,7,55,9,10,516,1179,13,128,21,22,1356,3033,10,323,21,17,3400,3777,9,505,21,34,4347,2901,27,633,43,33,3640,1751,16,386,26,35,2207,776,6,239,17,11,1048,1281,33,400,95,65,1877,319,0,69,7,12,408,16209,140,2844,286,308,19780,15,0,0,0,0,16,34,0
11801,8,0,6,0,0,13,10,0,0,0,0,8,42,0,3,0,5,49,26,0,5,3,3,33,28,0,15,0,0,49,79,0,23,3,5,118,267,0,58,3,7,340,930,9,244,15,22,1214,1255,12,368,29,35,1697,1013,21,343,21,22,1418,569,20,276,22,21,897,364,10,221,12,16,622,167,9,165,13,16,367,398,97,707,82,38,1323,129,9,60,10,10,224,5279,188,2497,219,200,8384,3,0,4,0,0,7,3,0,0,0,0,7,15,0,6,0,0,20,29,0,3,0,0,35,19,0,8,0,0,32,40,0,4,0,4,49,108,5,32,0,0,148,447,3,77,13,4,535,917,10,238,23,22,1211,1290,10,388,29,22,1744,1074,13,419,22,22,1543,661,18,308,32,22,1033,406,13,237,17,15,689,665,157,982,158,80,2049,112,10,71,13,7,201,5784,247,2772,299,203,9306,5,0,5,0,0,9,3,0
11802,30,5,10,0,3,46,15,0,9,3,0,24,171,0,25,5,14,223,82,3,24,15,3,131,72,3,52,4,7,135,119,11,60,13,13,209,297,15,126,18,18,472,1259,26,481,48,61,1879,1463,43,628,70,67,2277,675,24,393,49,36,1181,323,27,290,29,30,702,119,15,197,32,18,374,69,16,105,12,5,208,84,38,263,37,11,434,125,10,57,10,9,205,4908,241,2711,343,302,8509,17,0,7,0,0,18,4,0,3,0,0,16,41,0,16,0,3,58,140,0,26,11,16,196,50,7,13,4,7,77,80,7,34,3,12,141,135,5,65,12,9,234,529,10,169,19,23,748,1430,26,546,54,55,2110,1546,42,745,54,76,2459,845,29,558,50,38,1519,347,38,300,35,36,751,167,20,229,25,14,461,213,90,546,68,46,965,115,9,59,15,19,212,5666,282,3318,353,342,9960,8,0,5,0,0,18,16,0
11901,37,4,13,0,6,57,24,0,14,5,0,45,332,21,62,16,47,480,158,49,101,48,41,403,58,32,80,19,22,205,114,39,148,28,40,372,377,83,670,66,103,1294,702,238,1276,162,183,2558,194,126,471,68,82,935,45,30,133,9,20,248,14,11,33,3,4,64,4,3,6,0,3,22,0,0,0,0,0,8,0,3,8,0,5,20,84,22,96,29,23,255,2152,661,3113,454,575,6955,10,0,5,0,0,13,30,0,0,0,4,33,83,0,29,8,7,126,303,13,87,26,30,459,131,15,49,22,31,248,109,42,81,27,50,311,172,46,225,44,59,551,745,145,1355,126,146,2523,511,248,1180,123,226,2292,198,155,531,87,96,1072,110,94,254,55,39,557,18,9,53,12,12,108,14,0,13,4,7,33,10,0,16,0,3,33,82,27,102,22,38,274,2525,796,3990,565,753,8630,13,0,14,0,0,26,19,0
11902,15,4,0,3,3,31,14,0,4,0,0,14,125,8,28,3,9,180,131,8,55,21,21,244,106,10,85,10,12,215,372,51,460,40,35,963,1038,140,1481,107,122,2892,572,165,900,124,138,1898,208,112,411,53,81,876,65,31,131,16,29,273,21,5,36,9,6,74,8,0,4,0,0,20,5,0,3,0,0,7,12,0,20,0,6,41,80,17,75,16,30,212,2786,552,3701,403,492,7933,5,0,4,0,0,10,10,0,0,0,4,17,39,3,7,4,3,62,130,4,35,15,17,199,86,13,33,9,14,150,101,11,75,12,27,226,642,76,919,50,54,1733,1371,196,2038,164,141,3906,593,152,786,112,162,1806,260,123,438,80,103,1000,99,41,162,27,37,364,22,10,40,11,15,99,16,4,26,0,0,59,10,3,17,7,3,39,104,15,80,26,24,250,3484,651,4663,512,602,9916,3,0,4,0,0,11,18,0
11903,29,0,5,0,0,31,14,0,4,0,0,16,164,4,22,14,7,219,119,22,49,11,11,213,80,8,40,8,11,154,147,16,74,11,19,268,442,46,346,31,44,904,871,75,718,103,118,1889,404,88,445,69,80,1085,144,37,151,35,31,399,39,19,53,15,12,137,17,10,19,9,8,55,6,4,15,0,3,31,7,0,12,7,0,28,80,10,62,24,24,189,2566,327,2026,325,373,5617,13,0,9,0,0,16,16,0,0,0,3,23,53,4,11,0,3,75,167,3,23,10,16,221,77,7,33,4,13,133,120,14,50,11,23,216,181,24,119,22,21,374,984,47,739,71,85,1919,1035,113,821,113,137,2224,466,89,484,81,89,1214,109,41,173,30,47,398,44,17,81,16,18,173,17,10,20,9,6,62,29,13,32,3,6,86,117,3,49,11,19,204,3438,380,2644,389,494,7335,10,0,5,0,0,17,21,0
11904,17,0,4,0,5,18,8,0,3,0,0,14,73,0,19,4,5,103,76,7,26,9,12,130,65,12,33,3,12,123,136,10,93,13,21,264,575,47,394,47,51,1113,1328,103,1063,104,125,2726,653,94,565,75,90,1469,171,39,208,24,53,492,66,12,59,13,11,167,24,5,37,7,7,82,10,0,8,0,0,20,19,0,21,0,0,47,94,15,67,10,8,196,3304,348,2603,318,405,6974,5,0,0,0,0,12,4,0,6,0,0,4,25,0,0,0,0,29,71,4,15,4,6,96,63,0,22,0,7,94,91,6,46,6,12,160,200,14,115,5,16,351,1329,70,950,78,94,2519,1557,99,1198,104,149,3107,990,87,737,101,109,2025,322,40,255,38,60,715,82,15,84,17,21,216,24,3,34,5,5,77,41,8,52,5,10,107,125,17,78,10,16,246,4926,361,3585,392,496,9761,5,0,6,0,4,10,5,0
12001,0,0,0,0,0,10,12,0,0,0,0,11,48,0,4,0,4,59,37,0,13,6,6,68,49,0,28,0,7,78,42,0,21,5,3,70,112,9,62,5,14,193,454,15,242,17,24,747,718,33,435,42,45,1270,522,37,381,32,36,1006,191,13,204,23,14,453,89,12,114,23,11,253,45,8,54,12,0,125,43,10,60,11,13,138,52,3,23,8,5,89,2421,138,1645,188,175,4568,7,0,0,0,0,5,0,0,3,0,0,4,17,0,5,0,0,22,34,0,9,0,0,45,29,0,8,3,3,41,59,0,30,0,6,95,78,3,24,8,8,120,205,6,96,11,16,324,903,20,374,29,32,1358,851,25,536,41,49,1499,649,34,497,52,54,1281,226,25,253,28,29,557,86,13,138,17,18,271,110,31,167,24,23,352,68,8,46,11,8,134,3308,167,2174,224,243,6114,0,0,0,0,0,3,9,0
