SA3_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
11003,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,83,31,74,9,191,448,24,160,833,17,4,0,0,19,69,0,217,307,0,0,4,0,5,9,0,0,16,15,10,3,0,29,10,4,9,52,33,15,8,0,53,91,3,229,375,15,16,3,0,30,18,0,44,97,2417,2481,1133,117,6142,2529,244,1393,10305,2182,2127,923,90,5321,1737,198,1332,8590,111,66,50,7,238,462,31,189,913,15,8,5,0,32,54,10,27,116,124,78,62,10,271,510,34,216,1035,15,4,6,3,32,71,4,51,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,4,9,3,29,71,4,51,159,15,6,4,0,26,27,3,164,224,0,0,0,0,0,3,0,10,14,5,5,3,0
11004,0,0,11,44,0,5,54,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,80,40,74,11,210,555,26,109,906,35,7,5,0,52,91,0,246,393,3,6,3,0,9,4,0,8,24,67,50,117,11,232,80,15,18,349,106,58,117,11,299,176,17,275,767,55,29,26,0,112,58,9,34,211,8353,8016,3728,326,20418,8241,887,2377,31927,8278,8103,3705,341,20431,6876,813,1964,30085,365,155,184,32,731,1375,87,335,2526,57,41,33,8,139,238,27,65,471,423,193,220,38,870,1605,113,404,2989,49,46,31,9,133,318,18,72,541,8,0,0,0,7,17,0,10,29,4,5,0,0,7,16,0,0,27,0,0,0,0,0,0,0,0,0,3,4,0,0,11,13,0,6,27,68,55,34,9,162,362,18,87,627,23,0,3,0,32,91,5,188,312,0,0,0,0,6,8,0,6,11,5,6,0,0
11101,25,3,198,188,19,35,434,..,..,..,..,..,..,..,..,..,7,0,6,0,12,11,0,0,30,442,114,222,22,799,1348,73,156,2377,39,8,18,0,60,167,3,57,288,0,0,5,0,9,8,0,30,39,18,19,6,0,42,30,4,6,85,55,24,24,0,109,200,11,91,407,29,13,9,0,48,36,7,10,104,12580,14142,5670,413,32796,11256,1089,1415,46562,11645,14012,5088,388,31137,7826,946,1040,40951,755,222,426,34,1438,2063,97,172,3773,523,243,324,27,1121,812,74,121,2133,1278,458,752,63,2561,2877,170,298,5908,276,60,159,17,510,1034,42,133,1719,61,4,18,0,85,138,3,14,245,191,33,47,4,282,315,29,30,647,78,14,17,0,115,113,24,7,258,26,11,19,0,59,36,3,10,108,642,124,264,22,1052,1635,94,201,2977,27,3,8,0,38,53,0,50,142,0,0,0,0,0,0,0,6,5,10,9,13,0
11102,3,0,16,5,0,0,22,..,..,..,..,..,..,..,..,..,3,0,3,3,9,3,0,0,18,139,37,48,4,237,299,11,39,580,47,15,14,0,75,190,10,58,333,9,0,0,0,10,3,0,39,52,8,7,5,0,9,7,0,3,24,64,17,23,0,100,198,14,95,411,19,16,4,0,35,32,6,0,72,8115,8475,3440,245,20271,6213,662,939,28086,8668,9215,3659,265,21807,5615,664,934,29017,424,73,137,11,641,850,28,62,1585,161,66,110,0,338,281,24,32,683,583,142,245,13,984,1128,54,94,2267,86,26,45,4,159,374,5,44,582,38,7,0,0,45,40,3,3,94,43,3,4,0,52,27,0,0,81,0,0,0,0,0,0,0,0,0,26,11,5,5,46,34,4,4,80,185,53,52,7,303,473,17,46,839,40,6,14,0,66,145,9,57,269,0,0,0,0,3,0,0,0,7,4,0,4,0
11103,90,8,835,847,148,272,2105,..,..,..,..,..,..,..,..,..,33,12,5,0,55,91,12,6,162,1558,448,542,83,2639,4347,682,725,8391,11,5,3,0,22,10,4,47,81,4,0,0,0,4,5,0,74,81,32,18,26,5,74,79,17,30,193,46,22,29,5,99,89,21,151,359,49,35,17,5,103,141,31,17,293,15710,16830,7388,841,40771,18245,4197,2488,65694,13179,16137,5895,623,35829,10637,2791,1361,50624,1023,446,527,72,2065,2317,291,239,4914,1526,925,715,106,3268,2174,781,309,6542,2547,1365,1248,180,5338,4485,1078,547,11451,607,215,236,46,1105,2132,291,326,3847,531,150,146,30,850,1244,206,286,2586,595,131,105,16,849,929,145,158,2078,434,91,57,10,594,701,86,91,1480,68,43,33,3,142,132,35,29,335,2238,627,574,101,3537,5140,758,889,10323,10,0,3,0,8,14,0,19,47,0,0,0,0,0,0,0,17,22,36,20,17,0
11201,0,0,27,30,5,10,64,..,..,..,..,..,..,..,..,..,4,0,0,0,12,17,0,3,38,307,128,222,20,680,866,106,253,1910,180,39,54,8,284,557,30,801,1666,0,0,0,0,5,22,0,213,240,21,14,14,0,47,41,6,20,118,205,55,67,9,336,618,33,1035,2020,63,48,27,0,135,131,18,98,381,8549,7302,3559,250,19666,8400,1521,3857,33443,7898,7254,2856,198,18204,5359,1345,1855,26760,712,374,395,25,1502,1375,164,228,3268,638,354,347,24,1368,976,215,246,2809,1348,729,741,54,2874,2350,379,477,6076,217,104,145,12,481,708,79,162,1436,50,23,27,6,108,120,16,32,278,38,3,4,0,45,25,5,14,88,7,0,3,0,9,10,6,0,24,51,27,16,0,92,79,15,17,198,378,158,191,20,740,937,105,233,2019,146,29,46,8,222,474,28,518,1250,9,0,0,0,9,15,0,39,61,30,6,16,0
11202,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,6,0,3,5,146,77,171,22,407,831,87,182,1511,41,15,27,3,84,231,10,125,448,3,6,6,0,17,34,0,61,115,74,48,16,3,143,44,7,12,204,121,70,48,3,244,309,13,202,770,35,29,17,3,76,58,0,32,168,7171,6414,3596,295,17475,7729,1069,2180,28450,7165,6192,3288,267,16908,6000,938,1759,25604,217,75,177,14,488,980,50,116,1633,83,51,101,6,237,283,47,66,628,304,127,279,20,724,1259,93,188,2267,100,49,134,6,287,627,50,114,1078,8,5,9,0,20,55,8,10,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,15,0,43,45,3,15,109,124,64,152,8,350,723,63,142,1281,40,7,17,0,64,237,11,122,440,0,3,3,0,9,17,4,22,48,20,7,7,0
11203,55,7,412,318,19,168,919,..,..,..,..,..,..,..,..,..,3,0,0,0,4,0,0,0,5,1020,307,518,38,1881,2084,217,568,4751,332,29,42,9,414,690,29,707,1836,4,3,4,0,17,23,8,224,267,13,9,4,0,32,13,0,10,50,350,46,51,5,457,724,35,939,2151,101,41,14,0,152,119,4,109,385,10408,8654,4270,314,23650,10106,1335,3409,38499,7816,7954,2962,229,18957,5070,807,1465,26302,1138,512,539,53,2245,1885,163,225,4515,725,502,480,29,1737,948,130,173,2994,1866,1017,1024,79,3986,2833,288,397,7507,378,136,237,24,778,1144,102,202,2225,430,145,172,9,754,740,88,152,1735,244,40,33,4,323,279,23,56,682,211,37,23,3,278,221,23,127,654,19,16,10,0,41,30,0,5,71,1285,368,482,44,2178,2424,233,546,5378,200,18,28,4,253,410,16,403,1077,0,0,0,0,0,6,0,197,198,13,11,5,0
11301,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,6,0,0,0,6,5,0,0,5,207,180,101,16,506,611,68,237,1424,17,4,11,3,31,74,7,122,229,3,10,0,0,10,10,0,30,55,9,12,4,0,29,19,4,12,56,34,21,14,6,71,97,15,156,341,31,39,15,0,79,41,7,19,150,4532,5173,1770,184,11650,4341,477,1701,18172,4368,4868,1744,170,11148,3525,362,1252,16294,95,66,57,4,226,270,22,64,581,15,8,0,0,21,56,0,15,90,107,74,59,4,245,324,25,85,675,263,211,109,21,604,655,67,170,1491,9,6,0,0,19,7,4,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,4,0,0,10,281,223,109,23,629,667,70,170,1532,11,7,3,0,21,57,7,124,205,0,0,0,0,3,4,4,11,19,23,16,9,0
11302,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,24,8,8,0,41,102,7,32,186,3,5,6,0,17,13,0,19,44,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,7,8,5,5,0,15,11,0,25,55,8,11,0,0,24,9,0,0,39,1755,1371,557,51,3724,1575,97,504,5903,1727,1410,581,42,3757,1353,95,419,5619,61,24,26,3,119,232,5,45,397,0,0,0,0,3,4,0,0,8,58,21,31,3,118,237,5,43,404,9,4,0,0,10,40,0,29,72,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,11,3,0,0,17,43,0,29,77,0,0,0,0,0,6,0,50,58,0,5,0,0,5,0,0,6,5,6,3,0,0
11303,0,0,13,17,0,8,37,..,..,..,..,..,..,..,..,..,0,5,0,0,8,8,0,0,13,378,198,171,30,782,1577,131,233,2722,25,0,6,0,31,38,3,113,185,0,0,0,0,4,3,0,9,22,48,61,27,0,130,59,15,32,242,78,65,29,0,172,97,21,156,450,42,42,10,0,96,40,12,13,163,9553,9562,3853,351,23323,9129,1186,1999,35635,9618,9874,3832,318,23643,7636,978,1629,33891,259,83,73,6,424,872,49,165,1510,53,25,24,3,103,132,26,21,279,315,103,103,13,532,1001,70,188,1794,294,183,166,24,669,1475,119,216,2478,17,0,0,0,21,105,0,12,149,11,0,0,0,12,30,0,6,53,0,0,0,0,3,0,0,0,3,6,3,0,0,15,17,0,0,30,328,188,165,24,714,1629,125,239,2707,11,9,0,0,21,31,4,85,139,3,0,0,0,7,4,0,11,18,33,17,3,0
11401,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,..,0,0,0,0,0,9,0,0,16,168,55,99,10,334,598,31,118,1078,279,42,41,3,365,555,15,240,1173,5,7,0,0,7,10,0,19,39,14,6,10,0,29,21,0,5,56,293,53,44,6,401,580,23,264,1268,74,57,22,0,158,115,7,28,305,12752,8837,4353,301,26243,10895,986,2731,40855,13188,9287,4284,332,27088,9110,978,2513,39682,692,159,240,30,1120,1411,98,201,2823,189,61,97,9,360,455,26,96,937,881,223,343,34,1480,1861,128,294,3761,122,56,57,6,237,435,33,88,793,9,3,0,0,12,20,0,3,33,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,29,15,16,0,64,48,3,8,126,165,74,72,7,324,504,39,104,972,240,26,24,4,296,459,18,166,937,0,0,3,0,3,3,0,75,77,12,15,9,0
11402,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,3,0,0,7,55,29,26,0,108,211,6,26,352,9,7,5,0,24,64,0,35,118,4,0,0,0,9,12,0,15,25,10,4,0,0,21,15,0,8,42,25,16,11,0,43,87,3,52,183,38,20,6,3,70,58,10,6,138,5944,4936,1747,118,12739,4642,386,1060,18828,6359,5409,1796,143,13708,4180,375,994,19252,254,49,51,4,358,560,23,38,983,117,25,30,4,174,156,9,17,363,370,71,80,11,532,719,32,58,1346,58,47,26,0,132,240,12,25,414,4,3,0,0,5,6,5,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,4,0,31,17,5,0,57,85,60,28,0,178,269,20,31,497,17,3,0,0,19,80,0,32,129,3,0,0,0,3,0,4,0,7,11,9,3,0
11501,89,18,680,312,71,64,1125,..,..,..,..,..,..,..,..,..,6,0,3,0,15,8,0,0,19,836,631,275,47,1778,1180,116,162,3240,4,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,9,0,0,12,0,0,0,12,4,8,0,0,16,5,0,0,23,13,32,14,0,57,34,5,10,106,10481,23859,3773,361,38471,5613,637,975,45697,9412,21808,3179,230,34627,3464,396,566,39053,332,173,61,6,573,513,13,31,1125,941,2148,536,31,3654,993,71,86,4804,1271,2316,596,35,4223,1512,78,115,5927,196,161,65,7,426,482,16,47,968,276,276,118,16,683,294,26,27,1030,639,439,147,26,1257,616,69,77,2021,290,213,84,19,610,240,53,57,965,26,59,7,0,101,43,6,14,167,1432,1147,429,65,3083,1677,175,220,5153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11502,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,3,0,6,3,0,0,10,41,14,12,0,71,132,0,10,214,26,14,10,3,46,47,11,41,141,0,4,0,0,4,7,0,8,12,8,12,0,0,15,5,0,0,26,33,22,9,3,73,59,9,42,180,10,22,3,0,42,15,0,9,62,2173,3696,704,56,6631,1111,129,410,8282,2199,3791,663,55,6705,928,125,245,8007,42,13,0,0,54,86,4,6,144,35,86,39,4,166,38,7,0,206,73,101,41,4,220,119,7,6,348,47,10,9,0,61,151,4,6,221,3,0,0,0,4,7,0,0,14,30,0,0,0,34,31,0,0,66,0,0,0,0,0,0,0,0,0,20,10,5,0,44,17,0,3,58,103,21,13,0,140,206,7,5,363,11,7,3,0,24,28,3,16,68,0,0,0,0,0,0,0,0,0,0,8,5,0
11503,3,0,3,0,0,0,3,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,3,0,3,0,9,15,0,3,33,0,6,0,0,12,43,5,8,67,0,0,0,0,0,5,0,4,10,8,4,0,0,11,0,0,0,11,11,15,0,0,25,48,0,14,93,25,18,5,0,48,34,0,14,99,2226,3359,705,38,6323,1199,123,579,8226,2435,3431,724,47,6635,1253,133,301,8318,0,0,0,0,3,12,0,3,18,0,0,0,0,7,0,3,0,10,3,0,0,0,6,19,3,3,27,5,0,4,0,8,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,8,5,0,0,16,11,4,4,0,16,15,0,0,33,0,0,0,0,5,28,4,18,53,0,0,0,0,4,0,0,0,5,0,3,0,0
11504,9,0,40,46,0,15,102,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,35,20,20,4,76,68,0,21,168,10,3,0,0,15,30,0,38,88,3,3,3,0,10,3,0,3,15,0,0,0,0,3,0,0,0,3,11,5,3,0,22,38,0,44,106,18,19,3,0,35,11,0,3,62,1966,5604,828,70,8462,976,138,341,9916,3057,9018,1288,78,13442,1153,142,301,15047,7,18,3,0,32,11,8,3,51,121,434,95,4,651,73,14,25,772,132,452,96,10,685,87,17,29,822,24,24,22,0,65,100,5,12,183,38,41,21,0,103,49,0,16,166,203,175,88,12,478,207,28,37,745,35,28,7,4,72,37,3,10,119,13,14,5,0,32,23,0,0,59,307,287,145,18,756,417,39,73,1282,15,3,3,0,27,31,0,64,114,0,0,0,0,3,3,0,3,4,0,4,0,0
11601,151,38,1450,380,75,98,2013,..,..,..,..,..,..,..,..,..,14,9,3,0,14,15,3,0,40,694,887,211,47,1849,914,106,214,3074,0,0,0,0,5,0,0,0,7,4,10,0,0,14,8,0,3,30,7,13,9,4,36,11,3,5,57,16,24,10,4,52,24,3,12,87,21,46,8,0,83,51,12,10,151,8785,18531,5920,692,33923,7624,1237,1742,44533,7807,15217,4879,620,28520,5976,1108,1638,37246,291,509,229,19,1044,526,59,142,1765,759,2091,630,66,3547,978,184,302,5012,1051,2601,853,83,4589,1502,246,443,6783,75,48,25,6,164,484,21,112,777,21,42,9,3,74,25,7,11,119,752,1010,256,70,2092,765,205,217,3272,65,66,21,13,156,43,22,22,242,88,93,34,8,225,93,34,29,384,1009,1256,343,102,2712,1407,286,390,4795,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,8,7,11,10,0,0
11602,28,0,133,60,12,20,216,..,..,..,..,..,..,..,..,..,0,0,0,0,5,0,0,0,3,173,300,100,13,580,156,20,34,795,42,7,21,4,77,131,4,46,258,0,0,0,0,3,4,0,0,7,18,33,4,5,58,11,0,24,95,61,37,31,3,136,153,7,65,362,20,51,20,0,91,36,3,5,143,4978,15447,2846,259,23530,2767,472,942,27710,6503,21918,3320,289,32027,3034,592,971,36627,289,441,130,16,867,309,33,71,1277,485,1556,359,35,2445,378,67,102,2988,772,2001,485,52,3312,685,100,171,4271,21,64,18,3,108,30,4,7,156,8,14,7,0,35,22,0,3,50,515,454,205,27,1205,589,111,188,2100,0,0,0,0,0,0,0,0,0,19,34,11,3,65,21,3,7,96,566,571,241,32,1412,661,114,206,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,18,4,0
11603,153,21,641,217,38,50,954,..,..,..,..,..,..,..,..,..,0,3,0,0,6,9,0,5,14,287,467,265,37,1053,684,69,223,2028,0,3,0,0,9,0,0,0,3,0,3,7,0,14,18,0,12,42,4,19,11,0,36,9,0,7,52,11,32,16,0,56,22,0,19,103,10,19,15,0,46,18,5,0,71,5502,14394,6175,519,26579,5083,694,1950,34315,4948,12121,5176,465,22706,4209,633,1839,29384,231,509,201,29,969,468,32,110,1575,312,1244,650,29,2242,492,54,271,3057,544,1759,853,56,3207,964,89,379,4639,31,25,27,3,83,228,13,52,382,42,65,46,3,162,239,15,48,466,237,396,162,31,818,415,69,66,1374,0,0,0,0,0,0,0,0,0,58,84,35,0,180,81,8,17,289,368,568,272,47,1248,967,101,187,2505,0,0,0,0,0,0,0,0,0,3,4,0,0,10,0,0,0,14,0,14,3,0
11701,252,94,2530,919,590,405,4440,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,10,2178,2155,820,197,5352,2338,884,716,9288,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,6,28,23,17,5,70,29,15,14,129,28,25,13,5,75,34,15,17,137,11,25,4,0,35,27,9,5,81,3752,5593,1797,338,11481,3783,1163,1046,17472,1243,2612,730,103,4680,900,180,150,5909,234,318,134,14,706,296,48,53,1098,208,503,178,15,898,266,28,58,1256,435,817,314,33,1606,565,76,107,2346,310,452,206,46,1015,674,110,107,1918,586,689,394,38,1708,1058,140,178,3084,1642,1179,306,102,3225,1316,481,382,5405,1509,713,188,143,2561,976,694,267,4501,3,8,3,0,13,9,0,0,27,4053,3042,1092,336,8521,4043,1428,940,14943,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,21,26,16,9
11702,85,36,945,732,191,185,2051,..,..,..,..,..,..,..,..,..,50,22,23,0,96,66,28,40,227,2255,905,567,122,3852,3222,1002,968,9049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,101,57,30,12,197,113,87,87,490,100,57,30,12,201,113,87,86,490,40,27,3,5,70,93,16,7,178,5214,5076,1838,355,12482,5511,2456,1715,22168,1572,2287,780,110,4753,1037,631,159,6584,1162,1205,354,74,2797,842,357,97,4093,515,663,165,29,1372,348,261,60,2038,1684,1871,516,103,4171,1188,618,156,6136,668,263,185,33,1153,1452,310,183,3096,863,322,222,53,1462,1477,276,163,3377,874,279,124,31,1316,1088,197,98,2695,77,27,0,3,110,38,14,7,163,48,21,16,4,82,89,22,22,221,2535,910,555,123,4116,4145,821,466,9549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,56,39,13
11703,1851,1133,24603,21170,8306,8201,62286,..,..,..,..,..,..,..,..,..,13,0,0,0,20,7,8,10,44,20335,5395,2427,1322,29481,26868,9907,10129,76382,4,0,0,0,3,4,0,8,15,3,0,0,0,5,32,5,607,654,92,55,17,6,165,177,129,114,585,98,53,16,6,176,213,133,732,1249,110,57,22,7,200,288,88,148,722,26080,9726,4105,1713,41627,32415,13764,12769,100575,668,755,194,36,1649,422,204,112,2386,1630,996,356,70,3056,1452,613,206,5329,4006,2866,1169,194,8232,3933,2489,734,15392,5640,3858,1528,258,11286,5386,3108,945,20718,665,199,115,27,1011,1470,290,227,2996,2265,619,402,98,3382,4666,869,724,9632,9400,2626,1101,363,13486,13473,2887,1966,31808,11522,3122,1295,636,16569,14810,4263,2977,38621,29,13,8,0,45,33,9,9,94,23877,6576,2920,1120,34495,34451,8308,5890,83153,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,62,68,130,53,33,15
11801,554,138,4961,4629,1112,1810,12515,..,..,..,..,..,..,..,..,..,30,20,5,0,60,23,11,18,103,8309,4025,1745,368,14451,10651,3495,4295,32898,5,0,0,0,5,4,0,0,11,0,0,0,0,0,0,0,16,19,126,82,39,3,249,206,53,52,562,129,82,39,3,257,207,53,73,583,63,59,14,3,139,94,16,19,272,13058,12664,3393,591,29703,14082,4661,5653,54107,2358,4834,763,83,8038,1157,228,303,9715,612,1116,259,18,2004,670,196,94,2962,2014,2738,665,61,5485,1549,523,235,7798,2627,3854,922,86,7490,2219,721,328,10765,1468,1010,422,70,2971,2011,672,344,5983,3928,1806,878,137,6755,4954,1535,739,13977,2338,908,414,71,3738,3562,671,490,8467,1228,425,220,33,1906,1829,270,363,4373,28,30,13,3,71,28,7,7,112,8993,4186,1943,313,15437,12386,3147,1943,32916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,185,92,31,3
