SA3_CODE_2021,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Tot_persons_C21_M,Tot_persons_C21_F,Tot_persons_C21_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_0_4_C21_M,Age_0_4_C21_F,Age_0_4_C21_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_5_14_C21_M,Age_5_14_C21_F,Age_5_14_C21_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_15_19_C21_M,Age_15_19_C21_F,Age_15_19_C21_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_20_24_C21_M,Age_20_24_C21_F,Age_20_24_C21_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_25_34_C21_M,Age_25_34_C21_F,Age_25_34_C21_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_35_44_C21_M,Age_35_44_C21_F,Age_35_44_C21_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_45_54_C21_M,Age_45_54_C21_F,Age_45_54_C21_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_55_64_C21_M,Age_55_64_C21_F,Age_55_64_C21_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_65_74_C21_M,Age_65_74_C21_F,Age_65_74_C21_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_75_84_C21_M,Age_75_84_C21_F,Age_75_84_C21_P,Age_grp_85over_C11_M,Age_grp_85over_C11_F,Age_grp_85over_C11_P,Age_grp_85over_C16_M,Age_grp_85over_C16_F,Age_grp_85over_C16_P,Age_grp_85over_C21_M,Age_grp_85over_C21_F,Age_grp_85over_C21_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,OS_vis_C21_M,OS_vis_C21_F,OS_vis_C21_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Abor_C21_M,IP_Abor_C21_F,IP_Abor_C21_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_Tor_Strt_Is_2021_Ce_M,IP_Tor_Strt_Is_2021_Ce_F,IP_Tor_Strt_Is_2021_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2021_Ce_M,IP_B_Ab_To_St_Is_2021_Ce_F,IP_B_Ab_To_St_Is_2021_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,IP_Tot_2021_Ce_M,IP_Tot_2021_Ce_F,IP_Tot_2021_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Aust_2021_Ce_M,Brthplace_Aust_2021_Ce_F,Brthplace_Aust_2021_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,Brthplace_Elsewhere_2021_Ce_M,Brthplace_Elsewhere_2021_Ce_F,Brthplace_Elsewhere_2021_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Eng_only_2021_Ce_M,LSH_Eng_only_2021_Ce_F,LSH_Eng_only_2021_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,LSH_Oth_Lan_2021_Ce_M,LSH_Oth_Lan_2021_Ce_F,LSH_Oth_Lan_2021_Ce_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P,Aust_citiz_C21_M,Aust_citiz_C21_F,Aust_citiz_C21_P
10902,6402,6026,12423,6438,6108,12553,6720,6336,13056,415,407,826,402,337,740,399,422,819,895,787,1682,829,793,1622,862,742,1601,423,386,809,394,334,729,369,338,706,300,272,565,322,306,635,359,292,659,586,584,1173,622,639,1267,738,730,1475,790,769,1554,665,681,1340,701,674,1369,985,970,1956,924,856,1782,852,815,1667,914,809,1725,998,922,1925,1039,971,2010,668,579,1241,773,700,1473,860,753,1606,351,332,679,408,392,803,425,434,860,74,135,210,93,151,246,127,166,288,54,31,83,60,75,135,70,24,91,464,517,982,509,499,1013,510,463,971,7,8,12,5,5,4,7,9,8,7,11,23,14,14,26,14,15,27,484,537,1021,526,517,1046,536,482,1016,5593,5279,10872,5278,4995,10278,5305,5051,10360,360,386,751,346,393,741,469,467,938,5770,5514,11284,5456,5185,10638,5503,5235,10742,254,248,500,243,261,506,366,332,696,5809,5516,11326,5582,5293,10875,5593,5319,10911
10903,20225,20233,40459,20863,21120,41979,21550,21897,43453,1145,1190,2339,1179,1082,2263,1105,1013,2112,2540,2500,5036,2499,2507,5005,2557,2435,4988,1397,1150,2544,1158,1096,2250,1152,1104,2253,836,749,1581,943,847,1783,867,807,1672,1605,1714,3319,1826,1949,3775,1953,2023,3976,2222,2367,4593,2057,2168,4227,1941,2159,4106,2744,2806,5553,2497,2663,5159,2485,2588,5078,3166,2972,6142,3262,3223,6490,3162,3378,6542,2576,2529,5103,3153,2964,6118,3656,3400,7063,1561,1608,3166,1707,1814,3521,2016,2136,4148,434,652,1088,579,798,1376,661,855,1514,48,51,97,81,75,153,10,24,39,456,463,922,498,614,1117,687,739,1427,14,13,25,14,20,31,17,13,22,5,7,11,11,13,20,13,19,31,474,483,960,524,640,1166,713,772,1490,17733,17794,35525,17258,17406,34664,18114,18316,36432,1295,1341,2634,1416,1506,2918,1411,1645,3057,18878,18988,37866,18496,18729,37226,19173,19537,38706,399,406,805,554,544,1093,561,644,1205,18601,18716,37319,18434,18728,37163,19164,19539,38704
11001,17408,18540,35945,17956,19131,37089,18111,19424,37537,1081,1097,2183,1056,1018,2075,1045,959,2002,2467,2340,4807,2328,2356,4687,2324,2376,4705,1485,1592,3082,1437,1526,2970,1300,1504,2800,1434,1573,3009,1524,1564,3094,1314,1357,2672,1802,1839,3641,1990,2101,4098,2178,2339,4518,1940,2218,4160,1870,2067,3940,1949,2041,3993,2409,2548,4955,2312,2472,4781,2033,2265,4301,2299,2263,4558,2320,2437,4762,2399,2508,4900,1500,1605,3101,1915,1902,3813,2030,2110,4141,753,1007,1760,909,1146,2061,1207,1396,2610,240,459,697,286,537,824,333,566,897,172,194,366,180,161,346,34,20,52,1048,1172,2216,1202,1253,2456,1361,1481,2842,11,17,24,23,24,45,12,24,34,14,11,24,22,13,43,28,26,57,1077,1193,2268,1251,1291,2543,1402,1527,2929,14661,15667,30322,14430,15368,29800,14084,14928,29017,1731,1763,3494,2001,2121,4125,2320,2594,4914,15671,16763,32434,15409,16446,31853,14933,15893,30825,876,875,1753,1194,1262,2456,1538,1656,3191,15543,16642,32190,15517,16587,32110,15219,16242,31461
11002,18692,19061,37758,18908,19434,38344,19092,19633,38731,1217,1218,2432,1074,1112,2187,983,921,1902,2613,2481,5101,2445,2404,4851,2371,2335,4705,1192,1128,2327,1190,1007,2190,1048,1115,2158,822,741,1566,870,899,1769,897,798,1698,1664,1725,3396,1721,1732,3453,1814,1879,3694,2114,2304,4416,1897,2083,3974,1817,1929,3746,2632,2647,5277,2361,2474,4834,2273,2449,4723,2769,2675,5440,2901,2886,5792,2849,2919,5768,2256,2178,4429,2673,2630,5300,2924,2809,5731,1137,1335,2476,1429,1514,2939,1676,1764,3436,282,625,902,356,699,1049,442,732,1176,47,49,92,69,116,186,111,56,168,1173,1121,2294,1390,1355,2746,1637,1745,3385,44,34,86,28,25,51,36,38,72,26,31,58,32,47,81,39,41,82,1242,1192,2435,1450,1423,2868,1713,1826,3537,16551,17011,33563,15760,16021,31786,15739,16226,31968,1100,1191,2294,1120,1265,2386,1327,1407,2737,17462,18065,35532,16564,17178,33738,16599,17240,33837,343,372,717,432,496,925,539,596,1130,17157,17821,34977,16633,17184,33821,16681,17348,34032
11003,13009,12676,25686,12868,12755,25626,12412,12304,24713,1078,1047,2125,972,995,1962,831,715,1550,1947,1807,3752,1832,1779,3606,1779,1734,3519,834,771,1609,802,685,1483,645,677,1327,743,736,1472,689,692,1386,744,701,1443,1519,1608,3125,1462,1646,3105,1541,1634,3175,1741,1694,3435,1530,1565,3091,1398,1437,2839,1823,1791,3616,1798,1700,3498,1559,1514,3066,1606,1422,3027,1760,1589,3350,1763,1708,3474,1078,983,2060,1274,1164,2440,1279,1203,2482,503,582,1085,613,685,1302,680,706,1386,134,239,372,138,270,404,183,278,457,71,31,104,40,75,111,26,17,41,1924,2112,4032,1986,2204,4194,1984,2183,4163,24,35,59,22,26,48,21,16,43,28,23,52,44,45,89,37,39,76,1977,2172,4147,2049,2282,4324,2046,2238,4285,11427,11114,22542,10589,10438,21030,9716,9644,19363,571,559,1132,611,618,1233,613,641,1250,11857,11596,23453,11034,10924,21964,10029,9999,20033,266,269,537,352,336,687,377,392,775,11683,11409,23090,11119,10983,22103,10118,10072,20184
11004,37802,39001,76806,39528,40968,80498,41646,42933,84579,2766,2583,5349,2783,2543,5330,2796,2430,5229,5558,5135,10691,5614,5322,10935,6159,5737,11893,2693,2520,5218,2565,2383,4946,2771,2493,5271,2093,2076,4174,2145,2112,4258,2210,2189,4401,3934,4242,8176,4674,4885,9563,5107,5452,10560,4566,4887,9456,4512,4746,9258,4684,5076,9762,5089,5423,10512,4974,5314,10291,4866,5071,9937,4960,4894,9855,5167,5368,10533,5027,5413,10440,3568,3764,7335,4126,4299,8427,4604,4619,9223,2008,2389,4395,2276,2711,4990,2602,3116,5713,554,1090,1646,696,1276,1969,817,1329,2144,98,74,168,184,133,315,74,32,105,3286,3405,6692,4149,4207,8352,5427,5433,10859,70,78,144,86,81,171,70,69,140,63,56,121,79,74,155,147,161,307,3417,3540,6953,4317,4355,8674,5639,5665,11308,33729,34787,68516,33520,34774,68292,35090,36283,71377,1893,1957,3846,2471,2522,5001,3121,3245,6370,35220,36603,71817,35025,36634,71661,36184,37572,73756,725,669,1394,1367,1248,2617,2159,2110,4266,34613,35961,70576,35078,36554,71630,36601,38069,74665
11101,56950,59916,116868,58497,61513,120014,61622,64868,126496,3604,3466,7072,3674,3433,7109,3527,3346,6869,7538,7137,14671,7672,7192,14861,8279,7775,16052,4143,3866,8008,3880,3551,7426,3825,3536,7361,3286,3344,6630,3422,3241,6667,3544,3266,6816,6079,6256,12335,6487,6717,13206,6815,7137,13956,7503,7821,15323,7015,7537,14551,7583,8070,15650,7982,8504,16482,7901,8354,16262,7984,8297,16282,7361,7889,15247,7636,8191,15829,7778,8486,16266,5231,5768,10998,6223,6971,13189,6863,7727,14591,3213,4108,7317,3392,4252,7643,4083,4950,9036,1012,1762,2777,1201,2077,3285,1336,2285,3617,121,166,287,132,196,332,42,43,90,1420,1557,2973,2074,2111,4184,2974,3059,6040,27,45,72,26,31,57,50,48,102,19,22,37,27,34,62,48,40,93,1466,1622,3089,2128,2179,4309,3076,3148,6229,49199,51717,100911,50308,52563,102867,53200,55493,108689,5344,5671,11017,5511,6061,11578,6233,7084,13318,52867,55519,108385,53570,56004,109573,56271,58903,115177,2153,2508,4663,2505,2932,5437,3047,3620,6665,52869,55767,108633,54134,56869,110999,57422,60341,117763
11102,34289,35713,70000,36731,38473,75207,41502,43523,85022,2058,2005,4069,2368,2227,4594,2524,2419,4946,4606,4347,8952,4618,4468,9085,5301,5050,10348,2521,2343,4863,2413,2258,4668,2457,2386,4837,2141,1920,4063,2143,2022,4167,2469,2260,4726,3415,3652,7067,4055,4247,8293,4873,5140,10014,4226,4458,8687,4219,4555,8776,4771,4997,9773,4676,4917,9599,4666,4880,9551,4964,5217,10181,4556,4874,9430,4858,5192,10044,5163,5641,10800,3362,3510,6867,4299,4563,8858,4970,5398,10368,2010,2397,4409,2221,2606,4835,2992,3417,6413,722,1281,2008,875,1457,2335,1027,1602,2625,77,75,153,80,113,190,25,35,54,1170,1215,2381,1745,1742,3488,2642,2624,5261,29,27,57,55,48,100,56,41,93,24,18,39,51,37,90,53,40,94,1222,1254,2474,1850,1826,3676,2747,2702,5452,29445,30718,60164,31189,32371,63552,35280,36861,72144,3437,3652,7089,3744,4136,7885,4538,4975,9514,32040,33375,65424,33647,35026,68674,37687,39379,77069,1093,1213,2300,1436,1654,3089,2045,2352,4395,31753,33170,64929,33719,35270,68995,38330,40300,78630
11103,76684,79047,155732,80798,83085,163881,87900,91097,179000,4924,4575,9507,5080,4589,9668,4813,4614,9431,8925,8314,17246,9327,8772,18099,10334,9646,19980,4834,4645,9483,4769,4565,9332,5164,5098,10265,6619,6694,13313,7057,7018,14074,7380,7494,14866,11631,11196,22827,12604,12241,24838,14097,13923,28022,10290,10547,20830,10348,10658,21004,11442,11681,23119,10270,10381,20651,10263,10493,20754,10635,11093,21725,8722,8831,17552,9428,9840,19276,9930,10436,20370,5675,6226,11900,6841,7377,14222,8013,8699,16713,3485,4983,8477,3641,4659,8301,4462,5408,9872,1302,2645,3953,1443,2868,4315,1632,3003,4635,551,534,1082,538,737,1280,126,135,258,2008,2033,4044,2780,2906,5683,3901,4003,7896,63,61,124,58,50,114,67,83,152,39,35,79,66,58,120,63,75,135,2118,2129,4246,2900,3016,5912,4030,4160,8182,63008,65306,128310,65818,67646,133462,71138,73861,145000,9334,9807,19141,10928,11542,22474,12757,13346,26101,66812,69294,136109,68887,70492,139380,74703,77600,152308,6172,6505,12679,7636,8182,15817,8957,9306,18269,68510,71256,139765,71692,74092,145783,78160,81514,159671
11201,35527,37701,73228,37818,40463,78281,42285,45487,87772,2095,1974,4069,1946,1906,3847,2151,2027,4178,4744,4473,9217,4718,4438,9153,5120,4893,10012,2269,2078,4348,2230,2044,4274,2284,2110,4398,1572,1432,3003,1463,1491,2949,1736,1848,3589,3153,3351,6501,3522,3837,7356,4455,5107,9561,4472,5324,9800,4498,5117,9611,5223,5731,10956,5520,6137,11655,5308,5968,11283,5520,6280,11801,5616,5586,11204,6139,6589,12731,6004,6562,12569,3332,3493,6826,4836,4738,9573,5972,6122,12094,1977,2542,4521,2210,2702,4913,2850,3182,6029,765,1321,2089,959,1627,2584,976,1614,2598,556,638,1192,437,562,996,121,107,227,819,952,1779,976,1032,2004,1275,1344,2619,44,34,72,56,42,101,46,41,85,35,42,72,35,37,72,60,57,114,901,1024,1925,1061,1115,2176,1375,1441,2815,28757,30594,59348,28928,30752,59683,32270,34307,66580,4728,5121,9848,4989,5567,10556,6585,7593,14179,32383,34436,66815,32508,34687,67198,36388,38868,75259,1479,1720,3199,1753,2029,3787,2604,3177,5782,31838,33992,65826,32504,34817,67320,36591,39229,75827
11202,34053,35228,69285,34335,35619,69949,35340,36554,71896,2289,2066,4360,1917,1869,3787,1771,1683,3462,4869,4688,9557,4633,4330,8964,4655,4435,9088,2441,2385,4820,2285,2223,4510,2203,2023,4226,1921,1887,3801,1883,1827,3712,1834,1750,3587,3229,3482,6706,3190,3441,6631,3566,3771,7335,4052,4417,8462,3709,4182,7887,3715,4160,7875,5147,5359,10506,4753,5032,9785,4493,4769,9265,5061,4902,9962,5501,5428,10933,5421,5495,10913,2861,2994,5860,3918,3842,7754,4768,4762,9529,1671,2052,3733,1885,2218,4103,2204,2516,4723,511,1009,1517,657,1222,1877,712,1183,1893,118,161,282,129,184,316,84,64,156,1694,1795,3491,1879,1897,3779,2160,2229,4392,48,43,90,39,42,85,50,51,106,51,47,91,38,43,82,82,81,167,1788,1885,3672,1961,1990,3947,2299,2361,4665,29439,30577,60016,28399,29389,57787,29063,29925,58987,2786,2958,5746,2804,3075,5877,3100,3495,6595,31448,32666,64112,30392,31443,61837,30971,31915,62889,1117,1267,2386,1144,1399,2546,1380,1686,3069,31251,32629,63878,30580,31817,62399,31404,32603,64013
11203,41013,44088,85103,44110,47261,91374,46804,50586,97392,2511,2360,4870,2505,2271,4782,2354,2269,4623,5158,5132,10292,5370,5175,10544,5965,5496,11460,2724,2483,5209,2525,2461,4989,2578,2536,5118,1868,1799,3664,2058,1874,3930,2116,1983,4096,3571,3987,7564,3962,4253,8218,4179,4687,8868,4850,5448,10295,4862,5411,10269,5247,5917,11161,5772,6391,12167,5611,6303,11919,5814,6297,12115,5649,5936,11578,6375,7210,13589,6509,7509,14018,4508,4887,9403,5902,6126,12023,6552,7061,13616,3283,3881,7162,3495,4043,7536,3955,4518,8467,1120,1786,2902,1452,2135,3583,1527,2319,3844,269,342,607,269,334,605,53,63,123,1176,1174,2350,1497,1558,3056,1798,1925,3720,141,129,267,137,123,261,135,109,247,170,145,314,164,140,304,187,181,367,1484,1455,2942,1795,1823,3616,2113,2216,4329,32557,34920,67478,34169,36333,70498,36502,39134,75640,6057,6726,12783,6280,7066,13350,6975,8044,15019,37574,40420,77989,39231,41827,81053,41348,44468,85814,1447,1685,3122,1705,2145,3847,2141,2722,4862,36399,39243,75639,38702,41430,80128,41346,44645,85995
11301,23395,23200,46599,24100,24045,48140,24857,24700,49559,1723,1652,3375,1630,1588,3222,1586,1521,3107,3726,3398,7116,3402,3322,6721,3410,3303,6709,1725,1670,3398,1684,1560,3246,1658,1547,3205,1310,1299,2615,1416,1287,2703,1419,1303,2728,2620,2663,5284,2964,2959,5922,3421,3273,6694,2946,3006,5951,2817,2816,5637,2933,2958,5889,3320,3194,6513,3203,3141,6339,3096,3079,6178,2730,2539,5274,3115,2924,6041,3186,3088,6275,1837,1840,3677,2114,2178,4299,2359,2294,4660,1158,1342,2499,1331,1477,2805,1309,1522,2832,301,600,900,438,779,1211,477,803,1286,182,113,289,272,274,549,133,57,185,1266,1350,2621,1401,1428,2821,1659,1736,3388,21,19,38,29,24,52,33,22,53,12,3,16,12,15,21,17,15,34,1297,1372,2673,1443,1460,2901,1708,1772,3482,18909,18895,37802,18242,18308,36554,18454,18565,37018,2859,2772,5636,3268,3134,6407,4145,4034,8182,19022,18961,37985,18515,18571,37092,18611,18735,37347,3005,2958,5965,3325,3230,6555,4027,3926,7957,20515,20530,41046,20153,20206,40359,20121,20389,40507
11302,7332,6995,14324,7302,7137,14437,7516,7412,14931,481,423,904,405,407,810,383,448,827,1001,939,1936,912,884,1800,998,925,1920,448,435,883,399,378,777,407,416,822,356,279,636,345,318,664,354,303,659,734,700,1429,744,700,1441,733,734,1469,900,908,1801,836,799,1631,834,861,1689,1107,969,2075,1014,926,1938,930,910,1845,1000,958,1950,1077,1096,2170,1157,1065,2223,770,714,1483,909,874,1785,971,949,1919,414,455,870,505,486,988,602,549,1150,127,222,349,157,277,430,150,251,398,31,22,49,19,24,48,6,0,13,240,296,532,300,313,617,442,475,922,7,12,20,7,6,11,7,9,17,11,5,23,7,5,14,3,3,7,261,312,571,318,321,640,456,487,940,6297,6063,12358,5952,5781,11733,6189,6117,12299,636,578,1212,612,605,1215,688,675,1367,6696,6531,13232,6268,6242,12510,6488,6518,13011,236,222,452,253,251,502,319,336,653,6555,6398,12953,6260,6238,12500,6560,6575,13132
11303,44139,45051,89194,46329,47030,93359,48977,50189,99169,3103,3134,6230,3128,2809,5934,3189,3091,6279,6316,6056,12372,6438,6167,12604,6736,6419,13151,3395,3117,6518,3204,2923,6129,3322,3107,6430,3281,3191,6473,3184,3214,6399,3318,3325,6641,5112,5190,10296,5797,5818,11611,6418,6383,12801,5477,5596,11071,5470,5445,10914,5684,5787,11477,5860,5953,11807,5739,5862,11603,5570,5756,11324,5371,5255,10619,5763,5847,11614,5769,6155,11928,3591,3730,7323,4421,4546,8968,5145,5307,10453,2037,2573,4607,2346,2922,5269,2863,3250,6117,602,1273,1878,834,1476,2306,962,1606,2566,106,112,216,132,186,324,146,42,192,1874,1785,3659,2382,2354,4738,3147,3035,6180,44,34,82,48,44,97,57,48,108,22,23,38,47,31,70,64,55,117,1938,1840,3783,2477,2428,4908,3264,3138,6405,38946,39945,78891,38988,39914,78905,40868,42447,83318,3095,3062,6157,3848,3682,7527,4949,4728,9678,40282,41954,82235,40034,41865,81897,41538,43889,85428,1537,1632,3170,2473,2293,4767,3630,3462,7088,40012,41764,81774,40560,42349,82906,42675,45010,87683
11401,45611,47012,92619,49205,50289,99489,53607,54719,108328,2610,2562,5180,2634,2484,5122,2811,2630,5437,5714,5472,11190,5739,5427,11173,6083,5792,11876,2991,2811,5806,2699,2595,5294,2858,2596,5453,2255,1947,4203,2468,2151,4619,2510,2241,4747,3872,3941,7815,4693,4605,9304,5561,5453,11007,4947,5337,10289,5000,5072,10073,5490,5618,11112,6311,6586,12903,5931,6352,12278,5988,6289,12278,6614,7055,13669,7362,7953,15313,7690,8351,16036,5811,5884,11692,7425,7522,14951,8361,8694,17051,3462,3851,7309,3947,4255,8206,4848,4972,9819,1009,1555,2568,1302,1854,3155,1419,2082,3504,113,147,260,158,209,364,60,52,118,2059,2108,4169,2677,2625,5301,3467,3327,6800,45,48,97,58,68,123,80,61,137,27,21,50,43,28,65,62,59,121,2140,2176,4312,2775,2715,5489,3607,3453,7060,36901,38169,75065,38942,39668,78615,43014,43624,86636,5738,5995,11728,6205,6554,12759,7026,7583,14613,41248,43083,84336,43268,44730,88000,47082,48684,95761,1482,1682,3165,1854,2156,4011,2461,2832,5292,40868,42729,83598,43464,44981,88440,47712,49390,97105
11402,21267,23117,44380,22878,24988,47873,25301,27378,52678,1306,1271,2579,1229,1132,2357,1288,1269,2561,3016,2994,6009,3047,2991,6040,3176,3053,6226,1442,1421,2860,1446,1581,3031,1482,1474,2961,946,958,1903,989,902,1889,1097,1050,2144,1591,1712,3305,1971,1995,3966,2324,2413,4741,2531,2861,5390,2375,2690,5068,2579,2756,5335,2999,3328,6317,3028,3441,6467,3210,3525,6739,3002,3391,6392,3097,3552,6651,3405,3834,7240,2630,2816,5452,3316,3795,7111,3562,4231,7792,1420,1581,3002,1854,2017,3867,2423,2749,5175,390,778,1171,542,892,1427,751,1014,1765,136,126,269,92,115,207,38,40,78,336,392,731,425,488,914,574,585,1153,11,11,26,9,16,18,3,12,16,17,23,38,9,10,18,15,18,33,370,431,797,444,506,949,591,609,1203,16987,18569,35558,17631,19254,36886,19378,21044,40428,3202,3541,6743,3603,4005,7604,4581,4906,9492,19487,21057,40543,20174,22079,42252,22267,24090,46357,887,1102,1993,1274,1440,2710,1735,1946,3682,19236,20989,40231,20194,22145,42335,22530,24396,46932
11501,65455,68367,133823,70320,73418,143739,75876,78890,154767,4350,4033,8383,4228,4049,8276,3853,3579,7436,9815,9158,18976,10699,10019,20718,11809,10964,22773,5324,5011,10333,5298,4942,10239,5537,4981,10517,4583,4471,9057,4762,4312,9070,4798,4324,9121,6572,6976,13549,7101,7460,14563,6790,7009,13800,9037,10388,19424,9682,10891,20580,10910,12237,23147,9908,10777,20682,9985,10842,20829,10526,11300,21822,8372,8682,17045,8619,9243,17857,8967,9646,18612,4751,4724,9474,6179,6572,12746,7355,8073,15426,2035,2564,4594,2747,3204,5949,3997,4514,8512,718,1588,2310,1015,1889,2904,1336,2262,3603,455,661,1116,885,1207,2100,191,240,429,173,204,379,254,265,522,343,321,662,4,7,11,7,3,13,6,3,15,7,6,9,15,6,18,12,17,25,188,211,398,275,277,555,362,337,699,40911,42350,83256,41325,42316,83638,41956,42136,84092,22778,24134,46915,26973,29001,55970,32415,35169,67588,44881,46316,91198,43875,44414,88285,42716,42799,85517,19015,20545,39564,24471,26792,51265,31159,33858,65021,57855,60207,118063,60374,62332,122704,64827,66370,131197
11502,12561,12779,25337,13060,13166,26228,14073,13842,27914,654,645,1300,668,603,1271,597,584,1178,1897,1808,3704,1914,1770,3692,2043,1767,3816,1064,956,2024,1053,957,2004,1128,990,2124,795,743,1538,865,776,1644,925,777,1701,988,986,1982,1086,1110,2198,1174,1064,2239,1520,1824,3338,1412,1599,3013,1384,1543,2925,1985,2055,4037,2018,2112,4124,2084,2208,4291,1740,1767,3514,1702,1737,3442,1975,1921,3894,1164,1116,2287,1432,1430,2854,1490,1575,3071,559,566,1124,687,700,1381,963,985,1945,182,309,491,239,375,610,312,417,729,59,69,123,72,96,169,11,21,38,64,52,120,91,92,182,147,135,280,8,4,13,3,5,14,8,0,10,0,0,6,0,0,0,0,4,7,68,65,130,101,95,198,152,134,292,9465,9605,19074,9647,9636,19283,10477,10149,20626,2682,2751,5435,2768,2859,5631,3145,3270,6415,10479,10602,21078,10586,10527,21115,11271,10992,22263,1752,1839,3584,1906,2033,3942,2314,2409,4726,11442,11606,23043,11706,11763,23473,12881,12680,25558
11503,12231,11839,24075,12414,12177,24590,12706,12301,25006,688,709,1400,760,692,1449,735,722,1455,1923,1765,3692,1769,1663,3432,1726,1553,3279,1030,919,1955,933,834,1768,893,824,1719,771,655,1426,760,780,1541,804,712,1514,1086,1071,2152,1266,1243,2509,1417,1367,2781,1739,1911,3645,1471,1606,3079,1423,1409,2830,2014,1955,3969,2011,2004,4020,1825,1929,3753,1590,1519,3112,1708,1645,3350,1832,1825,3650,966,849,1812,1188,1164,2347,1294,1222,2518,343,328,679,431,409,839,615,582,1193,91,149,234,122,134,259,156,158,307,37,40,82,28,46,76,12,12,24,222,183,399,353,309,656,471,458,928,0,0,3,0,4,3,10,11,18,3,5,5,7,4,14,11,0,14,221,190,409,358,317,670,494,466,959,9987,9686,19675,10104,9872,19980,10764,10362,21128,1435,1418,2856,1371,1412,2787,1483,1527,3014,11008,10740,21751,11011,10803,21821,11620,11248,22868,492,477,967,545,556,1105,606,645,1250,10980,10660,21640,11072,10851,21926,11809,11459,23266
