SA3_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
10304,7,17,18,81,62,13,12,8,9,18,247,0,0,0,0,0,22,21,11,0,0,6,8,69,0,0,0,0,3,8,12,6,10,4,3,4,56,4,3,7,34,42,94,86,19,17,7,8,46,379,0,0,0,0,0,0,8,0,0,0,3,357,376,14,6,22,89,113,549,1449,1030,780,841,644,835,6384,0,3,3,18,50,179,221,107,30,26,3,89,736,0,5,30,113,87,133,58,9,3,4,0,43,490,0,0,3,10,6,9,14,4,0,0,0,10,62,3,3,36,67,15,18,0,0,0,0,0,15,168,30,13,92,226,147,201,102,25,15,5,0,124,977,0,0,0,4,0,3,0,0,0,0,0,34,40,39,21,164,441,314,544,395,149,47,42,11,313,2478,116,88,243,946,1164,2086,3097,1844,1222,1247,946,1651,14657,3,0,0,9,5,23,164,302,289,398,301,16,1508,5,6,3,14,10,56,104
10401,3,32,29,87,93,19,8,0,0,36,314,0,0,0,0,4,16,20,10,5,6,0,12,78,0,0,0,0,0,0,9,6,5,3,0,12,38,14,9,16,58,59,170,129,27,13,12,9,69,581,0,0,0,0,0,4,0,3,0,0,0,244,261,17,13,34,129,156,718,1236,556,345,301,152,661,4307,0,0,8,31,36,135,141,32,14,7,3,57,470,0,5,31,127,88,129,60,13,0,0,0,47,500,0,0,0,20,0,6,10,0,0,0,0,6,46,9,0,37,56,21,22,4,0,0,0,0,20,172,23,14,117,287,195,300,105,23,3,9,5,126,1212,0,0,0,0,0,3,3,0,0,0,0,20,34,25,18,198,531,343,594,322,67,23,24,8,282,2434,111,98,309,1325,1937,2739,2785,1094,597,485,262,1498,13251,3,4,0,0,15,36,163,213,131,141,110,3,820,0,0,0,11,22,81,125
10402,7,41,57,152,158,22,17,14,9,53,550,0,0,4,6,6,21,23,11,6,4,0,14,93,0,0,0,0,0,6,18,12,4,7,4,7,62,25,7,17,76,89,221,189,44,19,18,16,100,815,5,0,0,4,0,12,10,0,7,0,0,465,501,44,20,36,182,247,1094,2261,1263,809,811,431,1149,8351,0,0,10,50,82,276,313,103,26,16,5,123,1012,4,10,64,248,208,322,157,30,7,6,6,117,1178,0,0,3,12,15,25,19,10,7,5,0,22,108,7,3,40,106,25,37,11,0,0,0,0,31,266,42,22,152,408,259,427,189,34,12,5,15,204,1750,0,0,0,4,3,4,6,0,0,0,0,36,53,54,32,266,830,589,1091,690,177,47,31,25,530,4371,191,106,405,1827,2488,4311,5165,2317,1355,1199,708,2505,22580,4,4,0,3,6,45,242,372,287,330,209,16,1516,0,0,0,17,27,152,241
10501,0,7,3,25,15,7,6,0,4,8,87,0,0,0,0,4,9,12,3,0,0,4,3,37,0,0,0,0,0,5,4,3,5,3,3,3,32,0,7,5,28,36,44,37,4,3,0,0,47,211,0,0,0,3,0,0,3,0,0,0,0,131,142,10,13,14,69,69,207,425,256,200,183,115,434,1996,0,0,0,11,13,57,61,31,10,11,4,36,233,0,0,10,40,26,65,18,3,0,4,0,16,178,0,0,0,7,4,7,0,0,0,0,0,6,37,0,5,24,35,13,8,5,0,0,3,0,11,105,16,10,94,153,86,102,53,15,5,4,3,99,638,0,0,0,0,0,3,0,0,0,0,0,38,47,18,16,128,246,145,245,136,49,13,25,12,214,1236,73,47,171,495,534,806,1003,567,369,339,222,913,5537,17,8,0,16,10,34,79,107,93,102,90,10,571,0,5,0,0,5,19,28
10502,3,7,16,33,13,0,4,5,0,13,101,0,0,0,4,0,6,8,3,0,0,0,12,32,0,0,0,0,0,0,4,5,0,0,0,0,16,0,0,6,30,20,74,39,6,0,0,0,31,204,0,0,0,0,0,0,5,0,0,0,0,126,139,0,0,4,55,45,227,366,199,167,184,126,310,1689,0,0,4,22,17,49,73,29,7,10,3,37,251,0,0,24,72,32,58,26,5,3,0,0,17,234,0,0,3,5,3,12,6,0,0,0,0,6,42,4,9,25,17,4,13,6,0,0,0,0,7,86,8,7,51,131,71,121,54,14,4,6,4,75,540,0,0,0,0,0,0,0,0,0,0,0,18,28,9,15,106,254,130,258,167,50,15,13,8,160,1180,44,29,127,497,561,857,894,456,311,300,195,709,4972,4,0,0,0,5,12,50,79,78,113,69,5,417,0,0,0,0,3,16,28
10503,3,10,20,78,63,12,0,15,3,26,235,0,0,0,0,0,17,28,4,4,4,0,8,66,0,0,0,0,5,7,8,11,6,5,4,25,62,13,9,13,64,69,136,102,22,16,7,6,70,523,0,0,0,0,0,4,6,0,3,0,0,472,491,22,16,35,132,172,781,1638,958,752,719,412,1142,6780,4,0,3,28,70,236,268,94,31,32,7,117,892,4,0,46,165,108,186,79,20,7,4,3,74,689,0,0,3,23,9,19,17,4,0,0,0,14,91,10,3,49,75,28,36,14,0,0,0,0,30,238,25,17,141,384,187,302,120,36,11,7,9,177,1401,0,0,0,8,0,4,0,0,0,0,0,37,52,38,21,246,678,404,782,494,153,50,43,11,445,3369,137,88,357,1313,1668,2794,3632,1884,1231,1153,689,2316,17269,18,0,5,12,20,60,278,440,310,375,251,30,1800,0,0,0,6,14,44,136
10601,7,27,31,134,140,44,15,11,16,53,483,0,0,7,5,3,23,31,25,6,9,4,20,145,0,0,0,0,0,0,17,16,8,15,19,19,104,12,9,25,84,112,277,254,56,31,19,9,107,994,0,0,0,0,3,4,4,4,3,0,0,472,493,19,7,49,155,213,986,2299,1530,1151,1149,923,1267,9749,3,0,0,36,60,226,293,111,41,36,20,107,928,3,7,64,235,170,227,122,33,5,4,6,103,972,0,0,4,18,21,26,24,12,0,6,0,15,130,10,9,53,106,43,36,23,3,0,0,0,31,319,37,11,210,486,275,410,183,26,11,12,3,222,1901,0,0,0,6,0,0,0,0,0,0,0,32,42,59,28,334,879,578,932,645,181,59,62,31,509,4282,176,105,469,1715,2122,3373,4641,2694,1723,1709,1323,2518,22574,0,4,0,8,10,24,225,404,344,501,342,13,1860,0,0,0,14,22,69,145
10602,9,40,35,97,103,39,18,16,12,32,391,0,0,0,3,8,24,27,26,6,11,3,14,117,0,0,0,0,0,5,9,9,7,9,15,13,73,9,7,17,52,56,153,142,54,24,23,11,64,606,0,0,0,0,0,5,6,8,0,0,0,556,574,25,6,33,125,138,718,2113,1499,1223,1211,957,1181,9226,0,0,4,30,55,257,340,144,44,34,13,109,1027,0,4,45,157,144,212,127,30,8,3,0,75,817,0,5,5,21,18,19,20,3,3,0,0,17,101,6,3,36,85,35,42,11,0,0,0,0,14,238,32,12,131,315,203,329,187,34,14,0,5,110,1378,0,0,0,0,0,5,0,0,0,0,0,16,29,46,24,220,600,462,860,684,213,73,49,18,336,3588,136,86,317,1211,1625,2854,4344,2628,1843,1712,1236,2089,20085,0,0,0,5,3,18,173,486,407,521,312,19,1932,0,0,3,9,15,55,149
10603,11,23,32,100,112,33,19,14,8,50,406,0,0,0,7,7,21,19,14,3,7,7,14,92,0,0,0,0,0,4,17,9,10,13,11,11,84,14,0,16,45,69,197,144,51,29,18,11,81,682,0,0,0,0,0,4,6,7,0,3,0,495,522,21,3,34,103,150,757,1780,1165,836,755,536,1123,7265,0,0,7,22,46,202,268,76,35,28,19,84,789,5,4,44,165,119,208,105,12,5,0,6,57,736,0,0,3,15,12,15,23,4,4,3,0,17,96,9,3,43,79,20,14,7,0,0,0,0,13,194,37,19,124,298,177,314,167,32,20,13,3,130,1330,0,0,4,0,0,4,0,0,0,0,0,22,33,56,25,226,574,366,754,579,132,63,52,21,320,3171,170,105,346,1400,2024,3394,4184,2113,1350,1157,802,2203,19241,0,3,0,0,5,18,110,241,193,257,207,13,1044,0,3,0,13,24,86,157
10604,5,10,9,27,35,19,3,6,3,12,128,0,0,0,3,0,9,17,11,12,5,0,5,54,0,0,0,0,0,4,0,7,6,6,13,13,44,0,5,3,27,32,70,37,17,10,10,7,20,230,0,0,0,0,0,0,4,0,3,0,0,161,168,9,4,11,56,66,307,674,545,394,414,313,446,3228,0,0,7,21,23,79,87,49,9,17,3,28,319,0,4,25,58,53,60,27,4,0,0,0,39,267,0,0,0,10,4,4,3,5,0,0,0,3,28,8,6,20,48,16,5,0,0,0,0,0,16,113,18,6,67,149,79,100,52,6,6,5,3,66,555,0,0,4,0,0,0,0,0,0,0,0,17,22,22,15,116,287,170,255,173,61,19,20,7,165,1310,88,49,169,524,636,1077,1469,948,633,641,467,917,7616,8,0,0,9,5,9,98,165,125,188,150,5,761,0,0,0,5,6,29,40
10701,6,35,51,132,141,54,27,26,10,41,530,0,0,5,3,4,38,26,18,10,5,9,20,124,0,0,0,0,0,0,16,12,11,18,4,16,76,29,11,30,100,96,252,300,91,44,33,19,130,1129,3,0,0,4,0,5,3,3,0,0,0,384,403,38,13,43,177,210,929,2196,1562,1079,1077,721,1034,9084,0,4,5,16,60,191,316,116,49,32,17,102,917,0,0,31,175,125,239,124,27,17,4,5,85,831,4,0,0,15,4,13,17,5,0,3,0,11,74,6,9,36,73,8,28,22,3,0,0,0,28,212,35,20,165,427,284,436,262,72,23,10,4,212,1948,0,0,0,4,0,6,0,0,0,0,0,32,47,50,36,244,709,485,913,739,226,90,53,26,469,4030,195,137,375,1492,2137,3116,4275,2488,1564,1438,916,2049,20180,0,0,0,0,5,6,94,236,243,368,209,0,1151,5,0,0,6,4,46,96
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,11,31,38,145,158,51,24,37,20,55,570,0,0,0,4,4,25,29,19,13,16,10,20,137,0,0,0,0,0,3,20,9,13,15,12,18,91,13,4,12,55,87,232,259,92,40,34,17,128,970,0,0,0,0,4,3,9,8,3,0,0,534,559,29,12,36,128,191,923,2541,1794,1401,1503,1056,1424,11044,3,0,7,39,65,276,379,155,70,40,22,124,1180,4,0,53,206,179,285,172,42,11,13,3,91,1060,0,0,6,14,16,26,26,7,3,5,0,17,114,9,4,43,83,27,32,14,4,4,0,0,21,246,30,26,163,381,202,374,228,47,26,13,15,167,1671,0,0,0,0,0,9,6,0,0,0,0,22,37,45,33,270,719,485,1000,821,253,110,69,40,449,4303,189,113,402,1564,2225,3687,5280,3001,2067,2075,1399,2664,24664,0,0,0,4,4,14,135,295,311,427,324,8,1527,0,4,0,5,10,61,150
10704,12,55,61,131,141,66,61,43,31,58,670,0,0,0,8,7,21,28,18,14,23,13,23,156,0,0,0,0,3,3,16,11,20,22,19,25,116,36,9,25,160,89,287,340,116,64,58,38,139,1360,0,0,0,0,0,3,0,0,7,0,0,752,776,43,13,55,279,239,991,2616,2111,1935,2335,2189,1817,14622,3,0,5,42,62,269,496,254,95,85,47,196,1553,0,4,46,201,158,316,211,84,28,16,6,94,1164,0,0,8,14,16,21,25,17,7,8,0,27,144,10,10,54,93,21,36,23,0,0,0,0,26,265,69,20,170,400,273,450,291,73,46,23,16,230,2068,0,0,0,3,5,4,0,0,0,0,0,24,45,87,39,278,751,533,1099,1045,420,170,138,78,602,5239,327,169,476,1850,2357,4127,5891,3881,3082,3510,2977,3468,32112,0,0,0,0,0,9,114,284,414,798,758,11,2388,0,3,0,5,8,82,185
10801,0,21,21,71,52,10,3,3,0,17,201,0,0,0,0,0,12,13,3,3,3,0,7,36,0,0,0,0,0,5,0,5,3,0,0,7,24,9,0,5,33,38,91,66,15,8,0,0,45,315,0,0,0,0,0,4,9,0,0,0,3,153,169,12,3,19,69,95,394,633,289,200,160,98,385,2356,0,0,4,9,19,87,79,24,5,3,5,43,276,5,0,22,81,60,89,45,7,4,0,0,36,356,0,0,0,3,3,4,6,4,0,0,0,4,25,0,5,17,34,11,7,4,0,0,0,5,5,86,12,7,68,170,121,184,73,16,6,3,0,84,734,0,0,0,4,0,0,0,0,0,0,0,8,12,14,12,107,296,216,374,213,44,9,3,8,184,1492,88,79,187,851,1398,1799,1609,622,355,267,210,987,8442,3,0,0,4,4,14,71,103,78,88,57,3,430,0,0,0,5,7,52,88
10802,9,38,29,117,79,16,5,8,4,30,329,0,0,0,7,0,18,23,5,0,0,0,11,64,0,0,0,0,0,0,10,10,3,7,0,7,41,7,8,17,51,78,179,121,28,14,6,4,77,591,0,0,0,0,0,9,6,5,3,0,0,186,205,7,11,26,111,157,649,1113,545,304,231,104,563,3830,0,0,5,26,33,120,126,31,13,12,4,63,430,0,3,43,155,97,125,84,13,0,6,0,66,596,0,0,3,11,5,15,7,0,0,0,0,9,64,4,0,29,64,22,30,7,0,0,0,0,18,169,19,19,131,327,195,324,134,24,3,6,0,182,1359,0,0,7,4,0,6,0,0,0,0,0,30,52,23,19,224,582,359,615,359,64,18,27,3,370,2664,116,100,321,1275,1878,2546,2577,987,499,370,221,1441,12326,0,0,0,10,12,35,129,153,92,102,73,8,617,0,0,0,10,35,85,143
10803,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,0,4,9,34,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,7,7,19,13,5,7,5,18,85,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,6
10804,7,25,30,127,118,31,15,5,7,30,403,0,0,0,6,6,23,24,10,3,4,3,9,87,0,0,0,0,0,10,12,8,15,8,4,12,67,12,3,10,51,69,209,181,47,15,16,5,96,702,0,0,0,0,0,7,4,4,0,5,0,386,402,17,7,24,110,158,934,1891,1156,783,718,472,936,7190,0,0,4,21,50,230,308,78,24,23,6,111,869,0,6,52,197,160,257,112,15,5,4,0,87,901,0,0,4,17,8,14,16,3,0,0,0,24,96,9,0,27,74,13,29,9,0,0,0,0,20,188,31,7,125,330,204,384,148,34,15,13,13,142,1436,0,0,0,0,0,7,3,0,0,0,0,23,45,41,17,207,650,431,917,599,141,49,45,24,405,3532,167,101,337,1613,2694,4187,4630,2124,1301,1133,782,2233,21301,7,0,0,3,6,42,234,370,246,315,244,13,1472,0,0,0,14,20,97,230
10805,6,32,38,127,103,25,3,7,5,30,372,0,0,0,0,8,23,28,6,5,0,0,19,87,0,0,0,0,0,7,11,3,3,4,5,9,41,13,3,4,72,94,214,162,30,9,0,0,77,686,0,0,0,0,0,12,3,0,0,3,0,249,273,20,14,18,153,198,797,1393,593,388,266,148,695,4682,0,0,9,16,40,147,117,33,12,6,3,66,446,4,9,41,130,79,152,85,11,3,4,0,63,573,0,0,7,15,3,10,9,0,0,0,0,24,66,5,3,44,70,17,28,7,0,0,0,0,28,208,17,12,154,355,202,299,118,17,11,4,9,147,1346,0,0,4,0,4,0,0,0,0,0,0,32,42,32,24,246,584,355,635,336,71,23,18,10,349,2682,140,101,356,1446,2121,3002,3157,1119,664,467,280,1685,14540,4,0,0,9,10,40,155,230,135,129,99,10,817,0,3,4,11,10,84,155
10901,3,38,24,85,80,22,8,8,4,29,311,0,0,0,0,4,8,18,6,4,0,0,9,49,0,0,0,0,0,4,7,13,4,11,11,0,51,16,9,0,54,44,112,104,23,15,9,5,42,423,0,0,0,4,0,3,3,9,0,4,0,346,360,20,12,14,144,139,677,1586,1031,724,725,418,803,6294,0,0,8,20,56,169,208,68,28,22,7,84,678,0,6,34,146,85,165,91,12,12,9,4,48,608,0,0,4,15,8,22,18,5,0,0,0,10,86,6,3,32,70,20,25,11,0,0,5,0,13,190,19,15,119,279,143,219,101,20,10,3,5,91,1025,0,0,0,3,0,0,0,0,0,0,0,26,31,28,26,202,531,326,605,427,108,47,36,16,269,2614,112,79,277,1048,1316,2490,3489,1866,1213,1094,656,1687,15328,4,0,0,4,4,34,200,354,304,322,183,15,1431,0,0,0,7,10,55,139
10902,0,7,5,13,7,3,3,0,0,8,40,0,0,0,0,0,3,10,4,0,3,0,7,25,0,0,0,0,0,0,4,0,0,0,0,0,12,9,0,0,14,18,32,22,7,0,0,0,14,120,0,0,0,0,0,4,5,0,0,0,0,80,90,9,3,7,37,41,163,311,165,109,92,60,234,1230,0,0,0,11,3,25,24,15,7,0,0,22,102,0,0,17,28,21,28,13,3,0,5,0,15,119,0,0,0,3,0,0,3,0,0,0,0,0,13,0,0,11,7,4,0,0,0,0,0,0,3,26,3,5,29,42,29,42,17,0,0,0,0,33,207,0,0,0,0,0,0,4,0,0,0,0,4,11,5,8,58,90,52,98,57,19,8,7,3,76,476,40,23,84,239,291,519,683,328,182,151,118,482,3141,0,0,0,0,3,19,52,78,45,66,57,4,329,0,0,0,0,0,16,19
10903,3,15,12,47,43,12,0,4,3,21,163,0,0,0,4,5,17,8,0,0,0,4,5,44,0,0,0,0,0,6,13,8,7,8,0,14,52,8,0,6,23,27,70,45,11,9,5,0,31,227,0,0,0,0,0,3,4,3,0,0,0,232,246,20,6,21,69,89,490,1054,592,354,316,198,617,3834,0,4,0,13,27,120,103,34,10,5,6,50,372,0,4,38,98,54,87,40,6,0,0,0,49,387,0,0,0,5,9,11,9,3,0,0,0,13,58,4,7,14,29,5,8,4,0,0,0,0,10,72,8,4,51,135,72,118,66,11,9,0,0,76,546,0,0,0,0,0,0,0,0,0,0,0,20,19,14,14,103,285,170,347,223,58,17,13,3,208,1456,112,83,197,848,1212,1923,2383,1148,636,501,338,1382,10764,10,9,0,12,10,46,181,231,170,154,116,22,955,3,4,4,14,10,55,92
11001,0,19,18,62,42,10,4,4,3,5,172,0,0,0,0,0,6,11,5,0,0,0,6,36,0,0,0,0,0,0,8,0,0,6,0,5,25,10,5,3,38,42,73,52,20,3,8,0,29,284,0,0,0,0,0,0,0,0,0,0,0,231,236,13,11,11,80,111,431,901,474,313,360,237,536,3475,3,0,3,16,33,102,135,39,13,9,5,58,409,6,0,31,66,57,105,44,7,6,0,0,32,346,0,0,3,3,0,4,3,3,0,0,0,4,31,0,0,21,40,15,3,0,0,0,0,0,8,90,15,10,66,137,87,137,75,11,7,3,3,54,597,0,0,3,0,0,4,3,0,0,0,0,12,24,21,10,125,261,189,365,258,63,28,15,5,173,1505,86,40,180,628,791,1487,2010,987,577,601,406,1046,8835,15,5,0,10,5,32,158,194,141,176,161,13,893,0,0,3,10,14,50,88
11002,5,23,21,65,43,6,0,0,0,23,196,0,0,0,3,0,14,7,6,0,5,0,0,44,0,0,4,0,0,4,8,3,4,3,0,9,44,8,15,12,69,61,114,72,11,0,0,3,51,407,0,0,0,0,4,5,7,6,0,0,0,186,206,21,24,29,163,136,571,936,387,240,179,111,523,3321,3,0,0,19,30,99,89,22,8,3,0,44,315,0,0,30,93,57,82,42,14,5,4,0,28,352,4,0,5,16,4,8,8,0,0,0,0,5,47,5,9,34,51,9,14,0,0,0,0,0,17,138,22,8,125,204,125,172,78,4,3,0,0,101,843,0,0,3,0,0,6,0,0,0,0,0,13,19,31,27,197,388,230,369,220,38,14,5,7,205,1716,135,104,290,1059,1327,1869,2068,789,419,308,211,1188,9756,21,5,7,14,17,59,195,198,112,126,92,10,862,4,0,0,11,19,52,90
11003,0,6,5,18,25,8,0,0,0,4,70,0,0,0,0,0,3,7,0,0,0,0,4,26,0,0,0,4,0,3,9,3,4,6,0,18,41,5,3,11,31,28,43,32,3,3,3,0,27,183,0,0,0,0,0,0,3,0,0,0,0,129,142,10,11,13,49,56,252,625,380,235,247,167,443,2505,0,0,6,11,18,80,74,23,11,7,3,48,297,0,4,12,37,36,46,22,4,0,0,0,21,188,0,0,3,3,3,5,0,3,0,0,0,7,31,3,5,14,24,11,5,5,0,0,0,0,16,85,14,12,97,147,66,98,51,5,0,3,0,64,568,0,0,0,5,0,0,0,0,0,0,0,25,32,24,20,138,223,142,239,153,36,23,13,10,182,1194,71,47,180,438,467,890,1321,726,423,424,294,896,6174,12,0,0,0,3,30,103,167,133,135,108,14,699,4,0,0,7,3,19,27
