SA3_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
11003,2948,26,25,182,8,3190,2392,10,17,20,5,2441,550,53,357,4,0,968,377,48,122,0,0,547,159,8,32,0,0,197,549,7,105,13,0,672,284,6,60,58,3,413,24,0,12,0,0,35,1942,117,696,74,3,2831,550,4,6,15,0,584,626,48,111,67,3,856,8464,205,860,355,22,9904,2644,79,40,155,31,2942,2267,60,23,16,15,2382,644,147,277,0,3,1079,316,10,108,0,0,445,145,9,42,0,0,193,546,31,66,17,9,662,228,8,35,38,15,324,18,3,3,0,0,31,1900,214,537,53,29,2733,479,32,13,14,6,543,1077,82,193,117,15,1481,8367,462,807,361,92,10086,2686,86,6,121,42,2938,2179,63,0,15,4,2262,751,395,63,5,3,1212,289,81,15,0,0,383,123,53,15,0,4,193,523,54,7,9,10,596,263,34,4,49,35,387,17,14,0,0,0,38,1972,631,97,60,48,2815,404,30
11004,9996,275,203,115,11,10606,8640,114,86,41,12,8898,2957,310,967,24,3,4260,739,103,161,0,0,1013,73,43,57,0,0,169,1496,63,186,24,5,1777,283,10,46,39,3,382,26,4,17,0,0,53,5573,534,1431,91,14,7646,732,65,32,17,6,852,1294,139,226,151,4,1819,26231,1133,1984,421,52,29822,9843,274,42,161,47,10372,8708,104,28,71,43,8948,3549,1046,406,80,19,5102,480,177,121,104,7,889,99,53,25,4,3,176,1522,123,67,24,17,1754,270,16,21,41,9,367,52,18,12,0,0,79,5976,1436,646,249,56,8367,714,50,10,14,16,804,2299,298,143,254,40,3030,27539,2163,871,750,199,31523,10549,336,29,94,44,11051,9552,149,22,19,15,9764,4313,1434,321,15,17,6087,550,176,72,0,0,800,196,136,45,0,8,380,1679,163,26,14,7,1884,311,35,13,63,11,432,53,24,7,0,0,91,7098,1973,475,89,36,9676,698,138
11101,15274,1372,515,211,3,17379,14511,478,250,22,4,15267,3317,885,880,32,3,5112,1209,506,549,0,0,2262,37,38,76,0,0,159,1476,255,210,25,4,1968,106,22,13,52,0,189,27,0,14,0,0,45,6168,1710,1741,115,7,9733,369,124,85,15,0,600,1406,255,220,57,0,1938,37731,3943,2812,410,20,44914,14971,1862,464,219,17,17531,14912,648,213,29,20,15812,3700,1257,700,27,25,5716,1109,631,423,4,0,2168,32,70,62,0,0,160,1334,331,129,17,11,1822,65,30,12,41,4,148,24,8,5,0,0,39,6266,2330,1327,92,35,10049,373,160,101,12,3,648,1487,383,223,59,23,2180,38012,5377,2332,401,98,46220,16005,1865,609,107,7,18592,16058,888,321,12,3,17287,4403,1478,884,32,9,6803,1130,600,453,0,4,2186,89,88,189,0,0,365,1521,299,159,11,12,1999,162,27,19,17,5,235,32,20,15,0,0,67,7328,2516,1719,68,25,11646,352,292
11102,8539,424,274,194,7,9442,9242,112,55,11,0,9425,2441,175,193,18,3,2829,674,203,81,0,0,957,96,35,82,0,0,212,1103,53,54,6,0,1213,127,53,3,101,6,299,24,0,6,0,0,37,4465,514,425,135,3,5547,268,91,128,13,0,498,841,75,101,75,0,1089,23354,1219,981,418,22,25995,8959,650,145,134,14,9897,9905,164,27,4,14,10112,2840,311,143,33,11,3338,581,199,76,0,0,858,75,85,37,5,0,210,1043,65,33,6,10,1163,101,25,6,95,10,236,31,10,3,0,0,44,4670,692,304,138,28,5846,317,214,46,14,7,590,1128,164,51,118,18,1466,24974,1883,572,401,75,27908,10350,598,192,152,12,11306,11476,244,54,10,4,11789,3709,478,205,17,11,4409,607,195,67,0,0,875,100,74,63,0,3,239,1145,76,46,11,10,1288,153,52,21,42,20,293,23,4,6,0,0,39,5738,882,413,73,44,7142,425,401
11103,16958,1424,922,66,9,19372,17355,1199,971,32,14,19570,5559,2044,3088,70,28,10788,902,1009,1624,0,5,3545,118,128,99,0,0,339,2679,663,872,32,21,4262,327,94,66,9,3,495,52,23,36,0,0,113,9632,3965,5781,118,56,19547,509,183,153,12,3,856,2082,500,909,81,6,3579,46528,7270,8740,304,86,62924,16529,2018,846,56,40,19498,17401,1590,853,26,25,19898,6378,3009,3197,97,80,12757,828,1218,1399,8,17,3468,98,146,114,0,12,375,2524,693,726,24,39,4010,282,92,78,5,7,458,35,29,38,0,0,96,10142,5184,5551,136,153,21163,520,212,106,5,16,854,1988,592,870,141,54,3644,46579,9600,8230,360,287,65054,17350,2333,1345,47,26,21106,18834,1975,1291,18,17,22133,8167,3840,4352,137,58,16548,753,1150,1245,5,5,3155,223,306,214,6,0,752,2744,716,771,29,21,4284,352,99,85,13,8,562,68,21,30,0,0,115,12313,6138,6697,186,95,25420,578,374
11201,9180,851,584,801,10,11416,6926,629,310,57,6,7933,2379,1051,957,28,6,4420,294,161,296,0,0,749,86,59,65,0,0,210,1804,386,340,78,13,2625,189,19,31,214,0,446,30,9,13,4,0,56,4781,1677,1703,326,17,8503,462,78,151,39,0,728,1092,221,288,575,5,2181,22441,3452,3035,1793,40,30767,9432,1357,305,932,125,12151,6927,825,218,56,59,8085,2312,1402,674,45,38,4467,257,332,120,0,0,708,81,79,19,0,0,187,1739,444,250,103,41,2564,117,32,13,203,8,370,30,18,9,0,0,55,4538,2307,1073,349,86,8360,508,154,26,40,11,729,2279,564,252,625,99,3824,23683,5210,1880,2004,379,33149,10999,1688,376,649,50,13767,7851,1050,271,42,14,9224,2706,1624,640,49,21,5035,251,310,81,0,0,643,131,122,72,0,0,324,2084,558,279,96,31,3045,252,37,27,221,46,577,45,21,6,0,0,76,5462,2668,1100,370,96,9708,632,193
11202,9468,215,212,242,9,10145,8021,139,131,53,3,8354,2036,398,763,23,4,3223,499,114,158,6,0,776,145,36,47,0,0,238,1665,121,203,55,0,2049,169,13,28,123,0,340,32,4,8,0,0,46,4553,693,1214,209,0,6670,520,32,50,26,0,624,1040,108,131,96,0,1385,23612,1191,1734,622,20,27175,9259,315,148,296,56,10065,7649,172,75,95,30,8014,2256,591,627,26,14,3519,422,167,103,0,0,689,92,107,59,0,3,264,1653,160,157,43,21,2029,145,18,15,80,3,263,35,4,8,0,0,53,4602,1046,965,152,48,6811,466,47,37,30,9,592,2047,211,256,182,27,2727,24025,1777,1483,755,161,28209,10275,396,196,210,54,11130,8163,229,98,20,9,8521,2257,762,528,24,14,3579,418,158,76,0,0,650,107,152,57,3,0,320,1772,177,135,42,9,2139,178,31,20,129,7,365,35,24,5,6,0,71,4763,1304,825,198,28,7124,502,127
11203,9473,2436,1075,1013,17,14010,7625,1270,527,60,4,9488,2118,1347,1492,19,9,4983,248,357,253,3,0,863,54,52,43,0,0,152,1410,617,508,41,10,2589,140,80,65,226,4,519,25,20,21,8,0,74,3990,2480,2384,297,18,9169,354,170,106,45,4,677,1106,437,454,192,8,2195,22547,6790,4546,1598,52,35541,9749,2367,1293,1262,148,14811,8300,1182,458,69,44,10044,2196,1387,1472,16,20,5099,230,379,238,0,0,849,44,78,24,0,0,145,1384,549,386,41,34,2391,143,61,46,207,18,476,28,22,16,10,0,74,4030,2475,2189,272,77,9036,379,200,92,37,63,768,1692,623,641,499,43,3502,24138,6844,4669,2133,371,38162,11006,2676,1591,765,62,16099,9184,1532,689,34,13,11450,2191,1388,1520,16,14,5129,234,374,211,0,0,824,69,127,55,0,0,251,1396,578,439,33,27,2470,248,174,109,135,26,698,31,23,15,7,0,67,4160,2662,2349,189,71,9433,411,205
11301,5654,150,146,109,0,6052,4752,87,86,12,3,4946,1408,315,415,11,3,2150,441,22,50,0,0,511,63,17,32,0,0,119,939,68,103,14,4,1129,221,14,52,56,0,340,30,5,10,0,0,44,3110,434,654,85,3,4287,552,18,38,13,0,622,1017,72,187,72,0,1347,15082,768,1102,285,15,17256,5587,150,109,103,40,5991,4524,54,62,19,25,4684,1487,266,634,16,17,2416,375,31,56,0,0,467,43,11,33,0,3,91,996,54,113,9,17,1185,230,16,58,58,4,376,37,6,9,0,0,50,3163,386,905,84,46,4584,490,29,31,13,10,568,1590,100,298,121,19,2124,15360,717,1401,333,139,17949,5900,90,139,83,26,6230,4892,55,64,30,17,5059,1624,264,788,35,6,2713,377,37,57,0,0,475,54,24,44,0,0,130,1119,60,154,22,11,1368,367,18,62,66,18,533,31,6,15,5,0,61,3576,415,1127,122,34,5275,539,25
11302,2193,19,33,24,6,2269,1544,4,19,6,0,1569,440,6,136,4,0,589,174,13,11,0,0,200,12,9,0,0,0,21,319,10,37,7,0,368,100,5,19,20,0,140,13,0,0,0,0,21,1055,43,208,25,0,1331,155,8,13,3,0,179,263,12,26,32,17,351,5215,80,299,93,20,5707,2243,26,12,17,11,2313,1566,0,10,7,3,1587,449,51,78,0,8,586,136,3,17,0,0,156,9,17,0,0,0,28,314,13,22,0,0,352,66,0,10,0,0,89,5,4,4,0,0,16,987,91,127,9,11,1222,129,12,3,6,0,143,498,27,34,25,6,582,5422,146,181,55,36,5844,2406,63,3,12,18,2500,1588,18,0,7,8,1621,478,194,30,10,0,709,163,9,13,0,0,181,17,12,5,0,0,32,337,38,8,3,3,390,83,15,10,28,7,139,7,7,0,0,0,15,1083,271,54,39,10,1464,142,12
11303,10878,252,362,113,6,11613,10384,143,198,41,4,10767,2775,357,1315,48,12,4504,1179,69,174,0,4,1423,61,25,72,0,3,165,1583,80,214,31,3,1905,519,18,39,44,0,625,42,9,20,4,0,62,6152,558,1833,121,23,8683,673,67,85,21,6,843,1237,85,229,56,6,1613,29318,1100,2703,353,47,33522,10881,254,279,122,49,11589,10425,96,146,56,43,10752,3527,479,1386,68,21,5481,1000,43,219,0,5,1262,41,40,81,0,0,167,1654,78,164,30,10,1937,412,23,25,30,3,500,55,0,16,0,0,75,6685,665,1898,128,37,9418,659,91,58,19,9,837,2173,125,295,117,15,2722,30820,1229,2675,439,162,35318,12169,332,291,93,27,12902,11477,127,132,22,16,11780,4336,660,1527,56,11,6589,958,51,168,0,0,1187,89,78,84,0,0,251,1779,133,138,17,11,2069,545,38,39,28,10,660,44,12,13,0,0,71,7748,971,1965,97,37,10819,716,175
11401,14474,532,301,490,20,15812,9781,164,111,29,10,10096,3459,551,490,11,0,4515,773,205,250,0,0,1230,157,44,75,0,0,269,1553,122,135,31,0,1842,403,15,24,117,8,558,34,8,3,6,0,49,6379,943,967,167,13,8469,522,101,51,18,16,710,1836,181,170,108,5,2300,32987,1924,1594,811,64,37382,15314,662,189,740,105,17007,9989,196,79,43,50,10356,3775,866,357,19,19,5031,762,324,116,0,3,1202,146,94,23,0,8,276,1604,148,89,31,20,1894,394,9,5,133,18,563,51,13,4,4,0,82,6733,1462,598,184,66,9041,590,147,30,26,37,831,2502,329,161,246,48,3286,35127,2796,1057,1248,297,40524,17698,966,192,652,104,19620,11342,331,93,32,16,11813,4624,1075,335,18,7,6058,535,220,46,0,0,798,448,263,72,0,3,784,1875,173,76,25,9,2153,512,38,16,119,32,720,37,20,4,4,4,74,8026,1794,544,175,52,10591,596,360
11402,6539,376,62,48,6,7030,5432,232,17,11,4,5691,1472,324,95,19,7,1917,262,74,29,0,0,369,87,40,20,0,0,146,579,65,22,9,4,680,93,5,4,10,0,118,12,9,3,0,0,23,2505,518,177,42,4,3245,337,23,27,9,3,400,702,82,27,20,0,833,15510,1230,308,129,18,17205,7222,431,44,81,60,7831,5721,95,25,17,20,5875,1543,280,143,12,12,1994,234,68,25,0,0,334,59,36,11,0,0,111,585,58,29,4,3,679,62,3,0,9,3,86,13,0,0,0,0,20,2497,449,220,26,22,3211,343,42,8,7,7,409,1123,111,40,63,22,1354,16901,1122,337,184,137,18683,8580,473,84,85,16,9246,6473,116,51,19,8,6666,1929,342,206,19,3,2500,161,39,27,0,0,226,165,68,43,0,0,268,702,51,23,8,3,784,110,14,7,21,7,154,13,10,0,0,0,21,3065,525,305,49,17,3961,307,157
11501,13445,1336,434,0,4,15228,17042,2014,536,0,11,19605,2483,1027,662,0,0,4178,43,95,0,0,0,145,15,82,41,0,5,144,571,198,92,0,0,874,64,94,12,0,0,169,10,9,5,0,0,19,3191,1513,809,0,6,5526,349,326,156,0,9,841,816,214,168,0,0,1201,34847,5417,2102,7,35,42400,13947,1434,632,10,12,16027,17010,1950,587,5,22,19580,3213,1440,1045,4,19,5726,33,70,5,0,0,116,27,85,97,0,0,205,616,184,129,0,10,940,61,63,11,0,3,137,11,5,5,0,0,21,3959,1853,1295,5,34,7149,334,417,429,0,11,1192,964,281,237,4,22,1504,36218,5934,3183,23,98,45455,14736,1425,924,6,9,17095,17770,1996,1096,0,31,20889,4357,1504,2034,0,22,7929,41,82,13,0,0,140,32,41,117,0,0,191,789,194,193,0,0,1180,91,40,26,0,0,158,13,12,19,0,3,46,5327,1878,2415,0,36,9648,452,452
11502,3072,94,139,80,0,3380,3099,79,30,9,0,3216,444,43,15,8,0,509,0,0,0,0,0,0,7,15,3,0,0,27,321,19,12,10,0,365,52,6,0,18,0,70,7,0,0,0,0,8,830,85,31,33,0,980,237,37,17,10,0,307,284,14,25,11,0,328,7514,305,242,144,5,8204,3131,118,113,71,17,3449,2955,94,23,16,14,3103,444,48,19,11,7,525,0,0,0,0,0,5,7,8,14,0,0,21,264,16,10,0,12,291,24,0,0,27,0,55,5,0,0,0,0,7,743,64,42,43,16,910,185,34,13,13,0,247,429,18,16,37,13,513,7434,331,207,180,59,8215,3438,117,188,44,18,3801,3174,101,31,7,7,3323,556,56,23,8,7,646,7,5,0,0,0,7,3,6,12,0,0,19,312,14,26,0,5,354,48,0,8,24,0,81,4,0,3,0,0,8,933,72,65,30,19,1111,174,51
11503,2556,3,0,24,6,2597,3831,10,5,3,5,3851,400,12,10,5,0,426,0,0,0,0,0,0,0,0,10,0,0,14,245,0,16,5,0,267,38,0,0,43,6,82,3,0,0,0,0,4,690,14,37,53,6,796,155,0,3,6,0,165,523,3,0,16,0,545,7762,31,47,105,9,7959,2647,10,4,10,27,2693,3831,0,0,9,16,3862,452,7,14,0,4,483,4,0,0,0,0,4,0,3,0,0,0,3,214,0,7,5,13,235,19,0,0,39,4,65,6,0,0,0,0,4,696,17,23,47,19,794,133,0,0,3,7,152,633,12,4,16,25,691,7944,33,33,89,95,8195,3017,5,3,8,5,3043,3989,4,10,0,10,4004,563,5,12,8,5,590,0,0,0,0,0,0,4,7,0,0,0,7,265,4,8,3,0,283,37,5,0,19,0,60,3,0,0,0,0,3,883,17,20,28,6,954,107,4
11504,2144,81,14,33,0,2275,4296,59,24,4,0,4381,668,56,35,0,0,768,5,0,0,0,0,6,4,0,0,0,0,4,244,19,3,7,0,265,44,3,0,26,0,72,0,0,0,0,0,4,966,78,48,29,0,1122,95,9,0,6,0,107,286,29,23,14,0,351,7789,255,107,86,0,8232,2349,204,18,27,14,2612,4451,592,23,5,9,5089,926,158,80,0,5,1175,3,0,5,0,0,14,3,0,4,0,0,11,196,27,9,3,0,239,75,6,0,13,3,98,9,0,0,0,0,9,1208,191,108,16,10,1541,91,14,0,0,0,109,384,41,19,49,17,506,8488,1049,164,96,62,9859,3235,96,217,45,5,3598,8663,376,322,5,12,9376,2241,275,561,0,4,3085,8,0,7,0,0,23,0,7,16,0,6,26,318,23,56,0,7,401,99,0,3,16,0,128,13,0,0,0,0,11,2682,309,649,24,15,3678,98,4
11601,10894,458,149,11,25,11532,13993,1701,530,6,13,16245,3883,989,1136,31,14,6054,1958,863,499,0,0,3317,68,59,103,0,0,222,1442,222,166,11,4,1837,142,22,22,0,3,190,38,13,14,0,0,65,7525,2168,1930,42,18,11693,355,56,41,4,0,467,1538,275,287,7,4,2115,34313,4666,2941,68,61,42048,10590,536,127,11,10,11268,13315,2007,422,13,23,15785,5319,1381,1384,29,50,8168,1657,959,490,0,0,3110,57,87,39,0,0,189,1347,255,143,17,26,1795,156,20,24,4,4,209,39,13,10,0,0,67,8587,2717,2094,53,81,13529,392,77,53,0,5,530,2077,467,313,11,35,2898,34959,5804,3010,88,144,44010,10584,623,210,5,0,11424,13341,2371,1063,5,8,16788,7224,1775,2117,25,29,11172,1679,943,479,0,0,3101,123,124,116,0,0,361,1621,227,239,3,11,2100,249,44,38,0,0,331,64,37,19,0,3,117,10959,3137,3016,26,47,17186,367,95
11602,4124,220,13,107,4,4459,11156,1496,42,15,0,12713,2363,759,150,21,0,3293,210,62,18,0,0,287,53,5,0,0,0,56,600,130,9,15,0,756,134,18,0,121,0,278,11,7,0,0,0,17,3367,975,175,161,4,4682,182,23,5,10,0,211,617,105,10,47,0,779,19443,2818,244,338,4,22849,3843,1247,46,126,16,5286,10455,3871,332,31,45,14731,2933,1319,315,19,32,4616,177,88,12,0,0,280,47,10,0,0,0,57,502,193,37,11,10,750,99,35,4,48,0,187,15,12,0,3,0,30,3770,1658,363,74,43,5916,136,47,10,3,0,191,1041,195,46,124,27,1427,19238,7020,791,363,136,27551,6018,451,76,7,8,6553,20690,1910,695,14,77,23382,7092,1396,1299,6,18,9812,184,48,13,0,0,249,74,15,0,0,0,84,824,114,71,0,6,1014,206,27,14,0,0,246,23,7,3,0,0,32,8400,1605,1400,13,27,11442,216,122
11603,5517,437,80,8,0,6038,11044,1035,243,5,0,12327,3255,878,724,4,0,4856,2856,745,513,0,0,4121,74,31,41,0,0,158,1030,179,79,8,0,1292,125,21,14,0,0,156,45,10,11,0,0,64,7389,1875,1377,8,0,10648,233,72,17,0,0,328,1438,240,221,4,0,1906,25624,3656,1946,23,0,31252,6011,301,81,0,6,6402,10984,1124,204,15,16,12340,4292,1153,878,40,22,6386,2593,855,407,5,5,3861,84,59,21,0,0,159,1027,180,71,7,5,1291,112,36,12,0,6,169,53,9,8,0,0,70,8155,2288,1396,60,41,11937,287,65,18,0,4,370,2067,415,293,22,15,2807,27511,4181,1985,102,71,33842,6303,431,124,3,4,6857,10821,1287,414,7,8,12543,5544,1225,1064,19,10,7865,2634,782,399,0,5,3817,166,121,71,0,0,355,1168,138,111,0,4,1430,218,35,20,0,5,282,63,8,19,0,0,84,9796,2312,1680,18,23,13838,257,149
11701,2593,508,890,6,0,4002,1872,749,1732,11,11,4373,484,275,2134,28,12,2930,168,321,826,0,0,1315,24,16,38,0,0,80,175,57,349,22,0,608,13,34,38,6,0,87,4,3,18,0,0,25,867,702,3397,55,22,5039,83,31,86,0,0,200,316,130,599,11,0,1053,5742,2109,6709,82,31,14667,2463,452,1062,15,10,3998,1915,777,1984,19,16,4708,550,278,3710,61,26,4629,100,425,746,0,0,1276,20,13,38,0,0,69,170,57,443,22,12,704,9,26,96,6,0,132,6,8,14,0,0,21,853,811,5049,84,44,6838,84,31,141,0,0,246,334,148,887,26,15,1404,5642,2221,9120,136,77,17189,2498,482,1493,8,10,4490,2103,800,3250,11,5,6174,683,348,7215,81,26,8353,102,443,695,0,0,1240,28,29,101,0,0,160,183,59,664,21,9,926,20,30,277,4,8,334,6,3,38,0,0,48,1020,912,8990,108,35,11071,80,24
11702,2823,1248,605,25,0,4710,2483,1998,1530,19,13,6039,987,1225,3290,120,14,5639,78,110,390,0,0,575,56,34,87,0,0,184,373,364,544,60,10,1346,17,16,42,11,0,88,8,4,12,3,0,30,1524,1753,4370,191,22,7863,118,66,65,9,0,256,447,410,724,44,3,1630,7406,5474,7292,283,35,20492,2434,1531,695,39,13,4715,2012,2316,1570,26,22,5949,832,1309,4198,214,63,6624,72,58,481,0,0,606,33,40,79,0,0,152,295,323,615,73,22,1329,15,20,42,6,0,83,4,5,16,0,0,22,1248,1759,5435,295,91,8828,72,68,120,6,0,270,455,442,1130,105,46,2182,6227,6121,8948,478,175,21951,2553,1620,828,44,7,5054,2237,2351,1865,37,6,6499,1070,1462,4970,308,26,7836,45,31,434,0,0,518,54,34,199,3,4,297,317,350,591,79,6,1346,21,35,61,11,3,130,5,9,15,4,0,31,1516,1921,6273,410,45,10169,75,59
11703,1100,3422,6306,30,18,10878,935,4905,11987,25,45,17899,776,4518,24476,124,102,30007,166,1496,4225,10,246,6147,28,169,565,0,8,766,262,1550,4540,71,42,6463,20,63,419,6,4,514,5,55,164,3,5,218,1251,7853,34387,215,403,44115,62,252,815,3,31,1170,325,1755,9060,552,67,11754,3674,18193,62556,827,563,85817,746,3907,7831,55,45,12581,523,5121,12078,48,60,17835,268,5278,31363,247,155,37319,62,1552,4665,0,18,6302,8,112,1073,9,14,1213,94,1590,5708,83,68,7542,6,63,773,13,17,872,0,28,171,0,0,200,437,8620,43758,354,273,53452,35,275,1156,11,22,1504,201,1995,10195,765,304,13462,1948,19922,75022,1236,698,98828,816,4300,9113,52,24,14304,724,5268,13498,52,35,19577,490,6492,42049,363,223,49616,57,1621,4100,8,19,5806,8,140,1264,13,22,1445,121,1546,5177,108,73,7017,25,110,830,27,36,1026,4,33,176,0,0,218,699,9943,53598,516,373,65136,37,257
11801,5030,3591,5670,25,21,14335,3235,3243,4844,26,24,11374,907,2082,11390,94,49,14515,18,27,449,0,3,504,3,14,118,0,0,143,395,770,2972,48,13,4195,16,26,128,11,6,196,7,4,81,0,0,93,1356,2931,15136,156,66,19639,163,176,562,5,0,908,855,1028,4443,65,9,6396,10636,10973,30658,272,118,52657,4609,3702,5906,111,71,14396,3016,3586,4964,64,46,11671,583,1933,12723,225,54,15520,4,14,420,0,4,443,4,22,93,3,0,125,235,591,2821,79,24,3746,13,29,134,4,4,181,4,5,63,0,0,71,843,2600,16251,314,84,20083,148,169,577,7,25,933,591,914,4780,73,42,6402,9207,10969,32480,561,266,53489,4794,3749,6362,132,14,15043,3351,3647,5320,91,10,12418,736,2216,15061,321,33,18368,0,15,386,0,3,408,3,28,137,0,4,172,295,561,2656,81,10,3603,29,33,186,16,22,277,4,10,71,8,0,88,1072,2861,18495,422,70,22921,140,138
