SA3_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
11003,4177,2240,2278,2688,2977,2537,1810,957,329,19991,15,8,22,8,7,0,0,0,0,53,0,3,7,3,9,3,5,0,0,21,0,0,0,4,0,0,0,0,0,8,4,3,0,4,3,0,0,0,0,8,0,0,5,0,0,0,0,0,0,4,3,4,0,4,9,6,0,0,0,35,6,5,11,12,13,6,0,0,0,46,1063,507,505,403,332,194,80,29,10,3128,613,316,302,315,277,278,166,98,33,2394,5877,3084,3125,3435,3616,3027,2060,1085,372,25686,18,6,16,25,13,12,9,0,0,90,1247,787,765,886,1173,1188,938,493,149,7636,0,0,0,0,0,0,0,0,0,0,44,14,21,24,35,25,24,9,0,200,0,0,0,0,0,4,0,0,0,9,1633,740,819,795,881,764,577,335,70,6627,5,0,0,0,4,0,0,0,0,8,4,3,3,12,0,5,15,7,3,43,10,9,4,3,12,13,7,6,0,66
11004,11579,6820,5976,7462,8606,8288,6373,3874,1408,60392,19,4,30,17,10,8,4,0,0,90,27,6,26,16,18,4,0,0,0,96,3,0,3,0,4,0,4,0,0,15,8,6,6,0,7,0,0,0,0,24,0,7,5,0,0,0,0,0,0,9,21,22,35,30,26,16,5,5,0,169,23,31,46,31,33,23,5,5,0,205,3010,1630,1382,1169,1051,876,405,169,54,9743,1347,850,680,703,735,635,527,343,182,6010,16038,9385,8176,9456,10512,9855,7335,4395,1646,76806,67,39,72,91,52,31,21,6,0,372,4043,2338,2268,2786,3421,3726,3273,1969,827,24651,0,0,0,0,0,0,0,0,0,0,157,84,108,90,97,120,115,51,19,839,30,39,35,13,21,8,5,11,0,158,4387,2431,2275,2296,2560,2370,1840,1103,404,19669,0,4,0,0,9,0,4,0,0,29,17,12,10,16,20,11,13,18,3,112,53,32,40,34,47,55,23,17,3,296
11101,13848,9466,7744,10817,12252,11910,9116,6121,2253,83531,46,31,75,46,44,31,15,4,0,299,73,32,79,30,43,18,12,3,0,293,7,4,6,10,16,3,7,0,0,56,0,3,0,0,0,0,0,0,0,6,7,4,15,15,7,6,8,4,0,60,22,43,52,55,51,32,16,7,0,279,32,51,75,64,57,36,17,11,3,346,6035,3866,3408,3127,2807,2154,1118,603,256,23364,1576,1085,813,1026,1077,979,692,558,256,8058,21744,14635,12335,15323,16482,15247,10998,7317,2777,116868,113,113,149,196,196,143,79,13,6,1013,3193,2187,1835,2880,3734,3940,3754,2319,964,24801,0,0,0,0,0,4,0,0,0,4,490,335,217,316,406,368,345,220,70,2763,15,9,14,5,8,5,4,11,3,78,4946,3323,2661,3136,3625,3383,2873,1604,622,26173,3,4,7,0,7,17,14,16,7,83,167,105,123,144,172,124,115,81,30,1061,62,37,38,64,53,52,43,21,12,376
11102,8158,5835,4471,6264,7158,7305,5550,3682,1695,50114,25,10,19,18,8,10,9,0,0,100,30,13,35,26,12,17,0,0,0,132,4,0,3,7,0,4,9,0,0,28,0,0,0,4,4,0,0,0,0,7,0,0,4,0,0,0,0,0,0,7,23,18,36,31,35,26,14,0,0,185,29,16,38,35,37,26,16,0,0,199,3605,2242,1921,1711,1612,1378,796,418,144,13824,1127,755,517,567,686,625,469,293,163,5211,13022,8929,7067,8687,9599,9430,6867,4409,2008,70000,81,51,90,114,87,90,39,3,4,566,2283,1613,1368,1914,2361,2557,2538,1449,677,16756,0,0,0,0,0,0,0,0,0,0,267,159,139,181,210,232,233,141,70,1640,5,19,0,15,6,3,3,5,5,68,2747,1695,1512,1838,1834,1920,1641,816,347,14356,4,4,0,7,0,9,12,6,3,46,52,28,43,44,34,34,33,7,9,292,68,54,40,48,82,48,60,31,8,440
11103,16203,13027,12440,13620,14669,13140,9709,7181,3314,103288,161,105,204,138,93,27,27,12,4,766,357,259,443,188,75,47,21,6,4,1402,13,17,17,13,13,21,5,6,0,102,0,4,6,3,4,0,0,0,0,16,17,13,21,11,6,3,8,4,0,80,43,91,125,100,87,59,26,8,0,544,63,112,154,114,96,67,30,10,0,644,7559,6914,7230,4853,3856,2806,1260,550,186,35215,2230,2025,1969,1573,1590,1265,788,681,434,12555,26746,22799,22827,20830,20651,17552,11900,8477,3953,155732,199,327,397,336,320,230,95,30,8,1935,3643,2716,2559,3524,4260,4364,3981,2289,1144,28491,0,0,0,0,0,0,0,0,0,0,461,320,380,344,372,365,313,209,91,2846,3,10,9,9,0,4,9,6,4,55,6665,5066,4679,4557,5016,4384,3156,2008,878,36412,11,15,10,6,19,15,15,11,9,112,439,284,248,322,383,381,303,303,87,2742,39,19,43,36,43,59,43,24,10,317
11201,6373,3820,2960,5040,6692,6851,5069,3681,1675,42164,27,11,30,28,32,25,9,3,0,171,20,18,22,18,13,10,0,0,0,96,104,16,25,86,54,33,22,6,3,345,10,0,3,4,0,7,0,0,0,34,3,11,10,0,20,10,7,4,0,66,67,66,75,132,119,97,21,8,0,587,87,79,84,142,148,108,28,9,0,691,4966,2457,2430,3197,3271,2860,1106,426,173,20886,1458,817,782,974,1104,997,515,378,233,7265,13282,7351,6501,9800,11655,11204,6826,4521,2089,73228,174,79,141,226,257,283,155,19,0,1330,1123,794,596,1116,1698,2245,2364,1374,785,12094,0,0,0,0,0,0,0,0,0,0,70,47,53,49,87,126,101,62,45,641,0,0,0,0,0,0,6,0,0,4,2573,1436,1106,1579,2130,2271,1687,1026,427,14232,0,0,0,4,4,12,0,9,0,30,26,12,9,30,46,38,29,15,12,215,34,28,28,39,44,74,47,35,12,334
11202,8013,5205,3820,5267,7134,6818,4709,3225,1280,45471,16,13,20,28,4,18,6,0,0,113,28,7,22,19,15,10,3,0,0,96,4,0,4,9,9,9,0,0,5,37,5,4,5,5,9,7,0,0,0,46,6,4,5,3,3,8,5,0,0,48,70,43,78,112,111,80,20,4,0,517,86,48,91,125,130,97,27,4,0,611,4187,2403,1953,2076,2150,2036,642,256,112,15812,1449,857,692,767,862,764,397,231,119,6145,13916,8627,6706,8462,10506,9962,5860,3733,1517,69285,103,49,81,138,129,167,94,5,0,758,1374,1044,802,1227,1904,2059,1825,1074,514,11821,0,0,0,0,0,0,0,0,0,0,112,68,62,78,95,129,106,41,33,719,0,4,0,3,0,0,0,0,3,12,3037,1891,1412,1567,2088,2281,1642,1000,454,15373,10,4,4,3,3,14,8,3,0,47,7,16,4,14,21,12,16,12,3,108,59,53,25,43,52,46,59,26,6,368
11203,8405,5371,4141,6373,8224,8143,7445,5840,2333,56269,122,43,71,71,84,70,5,4,0,484,21,12,20,23,9,7,9,0,0,100,7,6,3,20,15,15,16,13,6,89,0,4,0,5,7,0,0,0,0,14,28,29,35,23,21,27,7,8,3,174,46,31,50,75,84,60,19,13,3,391,72,66,87,103,106,88,29,21,7,582,4803,2416,2309,2585,2449,2082,1144,630,294,18706,1545,874,784,923,1043,989,706,649,255,7760,15157,8871,7564,10295,12167,11578,9403,7162,2902,85103,128,83,89,197,214,203,101,21,8,1045,1837,1206,972,1631,2304,3093,3380,2332,1228,17978,0,0,0,0,0,0,0,0,0,0,98,48,80,82,114,149,145,97,28,851,0,0,0,0,0,0,0,0,0,6,3600,2211,1721,2228,2781,2855,2600,1727,663,20384,12,16,9,9,26,22,24,20,6,149,54,14,23,34,53,54,27,27,13,296,145,61,97,97,99,130,73,51,19,775
11301,7523,4490,3614,4539,5318,4428,3250,2248,807,36210,75,26,112,54,32,15,6,4,0,327,122,64,70,79,39,18,4,0,0,393,0,0,0,0,0,4,3,0,0,13,0,0,6,0,0,0,0,0,0,5,199,104,217,105,75,64,17,10,8,799,10,15,18,18,10,11,0,0,0,85,215,109,234,127,92,74,19,10,8,887,1594,760,726,659,537,335,161,70,17,4861,946,539,491,460,475,380,233,169,63,3763,10492,6009,5284,5951,6513,5274,3677,2499,900,46599,29,23,56,45,21,14,4,0,0,198,1309,850,753,927,1215,1327,1015,558,273,8223,0,0,0,0,0,0,0,0,0,0,49,37,24,48,51,51,33,23,3,321,46,53,30,25,31,8,12,5,0,219,3615,2178,1888,1895,2311,2067,1514,1182,456,17100,0,0,4,0,0,0,0,0,0,5,19,3,4,15,7,7,8,4,6,65,19,12,15,20,20,35,17,14,7,161
11302,2020,1127,997,1364,1681,1588,1241,760,309,11087,15,3,4,13,3,0,0,0,0,32,4,0,6,0,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,8,5,0,5,0,0,21,0,5,0,9,5,0,5,0,0,22,572,242,240,254,219,240,118,43,10,1946,235,139,168,153,147,121,117,59,29,1169,2843,1516,1429,1801,2075,1950,1483,870,349,14324,5,5,17,16,13,10,5,0,0,67,513,340,347,454,618,718,671,385,180,4220,0,0,0,0,0,0,0,0,0,0,36,14,12,21,17,21,18,7,0,152,0,0,0,0,0,0,0,0,0,0,883,420,376,424,486,486,390,230,93,3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,4,0,0,26,13,4,12,7,7,12,11,3,0,72
11303,13787,9159,7127,8546,9563,8932,6437,4121,1657,69331,51,25,72,50,19,10,9,0,0,225,107,64,114,62,33,10,6,0,0,385,0,0,0,7,4,6,0,0,0,23,4,4,0,0,4,0,0,0,0,16,11,8,23,4,0,0,0,0,0,46,9,49,35,27,28,24,3,0,3,184,23,58,65,31,31,31,3,0,3,243,3372,2522,1972,1463,1257,964,410,161,51,12164,1193,1092,878,844,834,637,437,324,163,6410,18609,12986,10296,11071,11807,10619,7323,4607,1878,89194,72,59,83,98,66,50,18,6,5,447,2967,2099,1877,2269,2680,3079,2674,1630,724,19998,0,0,0,0,0,0,0,0,0,0,232,133,139,163,153,165,140,56,20,1203,50,36,35,16,19,14,10,9,3,192,6627,3997,3148,3223,3649,3190,2472,1490,605,28404,24,3,13,17,0,13,17,11,0,94,41,15,29,30,29,29,21,14,3,215,50,10,25,28,27,37,24,16,6,219
11401,9750,6087,4509,6722,8978,10119,9360,5954,1990,63459,11,7,20,14,10,4,9,0,0,74,29,18,17,26,15,11,3,0,0,129,0,0,3,6,8,21,21,11,0,76,4,6,0,8,0,0,0,0,0,28,3,6,10,0,0,0,0,0,0,16,62,41,40,67,67,47,24,9,0,355,67,50,51,73,73,50,24,9,0,396,4616,2632,2186,2266,2428,2292,1351,636,213,18629,1718,1145,961,1029,1238,1057,883,700,357,9088,16362,10004,7815,10289,12903,13669,11692,7309,2568,92619,146,92,109,154,161,157,71,17,3,908,2860,1723,1417,2101,2990,4154,4747,2812,1187,23984,0,0,0,0,0,0,0,0,0,0,251,131,107,166,180,257,278,138,48,1557,0,0,0,0,0,3,4,7,0,7,3219,1995,1712,1937,2621,3192,3172,1806,534,20173,22,11,15,10,22,24,22,15,5,137,82,52,31,80,79,73,132,75,14,611,79,36,40,58,72,83,94,49,16,527
11402,5775,3116,2131,3744,4553,4519,4187,2392,881,31307,26,8,20,22,13,10,8,0,0,99,12,5,13,17,7,4,0,0,0,65,7,6,8,6,11,37,18,4,3,114,0,0,0,0,0,0,0,0,0,4,5,4,5,0,3,0,0,0,0,14,19,25,16,49,34,21,18,6,0,193,26,30,25,47,42,22,18,6,0,211,2030,1146,803,1050,1164,1230,769,351,134,8672,677,411,266,437,457,496,423,234,139,3551,8585,4763,3305,5390,6317,6392,5452,3002,1171,44380,60,51,50,68,69,81,51,20,0,453,1774,951,700,1195,1708,1758,2205,1389,556,12243,0,0,0,0,0,0,0,0,0,0,70,36,36,65,55,84,91,59,19,506,35,35,32,12,21,16,9,3,4,165,2115,1262,845,1109,1544,1382,1412,732,264,10665,5,3,7,0,3,14,13,0,3,53,49,32,26,42,64,44,63,27,13,354,52,14,38,46,30,37,34,15,5,274
11501,18427,12948,8175,12789,13905,12182,7476,3712,1927,91537,1147,677,629,975,914,504,200,89,21,5166,815,533,439,536,476,311,118,36,14,3286,33,15,21,32,41,34,13,10,0,202,0,0,0,0,0,0,0,0,0,0,201,179,142,168,162,83,46,19,5,992,116,132,120,106,172,106,54,18,6,833,313,310,262,276,337,188,99,39,16,1831,4604,3324,2689,3183,3142,2369,924,379,173,20800,1323,1026,833,881,964,805,402,242,130,6599,27359,19392,13549,19424,20682,17045,9474,4594,2310,133823,742,522,574,985,876,839,410,124,44,5113,3287,2265,1308,2529,3054,2851,2923,1565,812,20593,7,6,7,3,3,9,0,3,0,33,495,330,287,373,391,469,380,168,91,2989,137,55,67,55,25,16,11,15,15,392,8367,5556,3237,4863,5573,4765,3468,1541,545,37920,22,17,28,11,14,33,19,10,5,155,538,374,195,396,487,278,213,128,32,2635,35,30,16,36,38,47,14,10,4,232
11502,3711,2578,1293,2432,2996,2571,1820,915,400,18722,23,14,7,28,21,15,5,6,0,127,65,31,23,34,33,21,12,5,0,221,7,3,5,7,3,8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,9,8,6,7,9,10,0,5,0,49,8,12,13,12,22,12,7,0,0,85,23,20,17,22,32,25,8,5,0,139,865,686,465,557,642,590,276,98,31,4205,266,191,129,204,237,233,146,94,64,1553,5006,3568,1982,3338,4037,3514,2287,1124,491,25337,46,44,29,50,92,61,19,5,0,346,785,607,319,552,824,739,775,370,191,5167,0,0,0,0,0,0,0,0,0,0,79,45,55,42,60,59,62,28,13,437,0,3,0,0,7,3,0,9,0,21,1833,1229,683,928,1252,906,693,403,176,8103,6,0,0,3,3,7,0,0,0,27,111,46,31,59,68,42,44,15,10,425,5,5,11,6,4,9,8,0,5,54
11503,3490,2339,1407,2591,2846,2231,1341,537,182,16965,6,5,0,7,8,3,0,0,0,30,14,9,6,11,4,6,0,0,0,45,0,0,3,0,0,5,0,0,0,14,5,4,6,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,13,9,12,17,25,14,3,0,0,93,21,16,11,20,24,11,3,0,0,115,1063,680,503,653,699,516,259,64,20,4460,495,319,195,342,344,307,195,71,26,2292,5089,3382,2152,3645,3969,3112,1812,679,234,24075,13,11,18,22,26,29,24,0,0,142,1045,727,495,768,1021,942,727,285,105,6113,0,0,0,0,0,0,0,0,0,0,85,64,24,51,64,46,54,22,8,425,0,0,0,0,0,0,0,0,0,0,1496,935,673,845,1037,705,498,197,37,6421,4,5,0,6,4,3,3,5,0,27,22,25,9,14,25,14,19,5,0,137,24,30,27,17,24,16,6,11,0,165
11504,5352,2549,2072,3849,2858,2183,1281,438,127,20704,118,66,83,95,79,35,13,3,0,493,141,97,68,93,96,39,7,3,0,555,8,0,0,5,6,12,0,4,0,34,0,0,0,0,0,0,0,0,0,0,42,25,35,30,20,14,5,9,0,162,13,12,15,15,17,13,10,4,0,109,50,39,51,49,38,30,15,8,0,271,935,413,447,562,367,249,83,36,11,3098,406,228,188,273,225,219,108,36,11,1703,7079,3423,2949,4995,3729,2810,1510,532,156,27182,83,64,87,102,75,60,23,5,0,493,1416,778,504,1084,1008,710,594,202,58,6352,0,0,0,0,0,0,0,0,0,5,110,54,56,77,63,54,38,13,5,477,26,18,8,14,8,11,6,0,0,90,2865,1653,1056,1750,1572,1046,642,259,76,10927,11,0,5,5,9,3,0,0,0,34,93,57,34,63,87,43,32,9,0,415,18,9,3,14,20,5,5,6,0,85
11601,16055,10381,10878,11182,11214,10550,6260,3937,1372,81836,2209,963,2322,1605,923,505,186,89,17,8819,1818,1048,1235,919,721,406,180,50,13,6388,11,3,4,8,11,15,6,0,5,61,0,5,0,4,0,0,0,0,0,9,718,520,1261,431,177,111,56,16,3,3287,86,88,114,97,101,54,25,9,0,587,802,621,1372,536,285,167,77,23,7,3883,3409,2345,2501,2053,1845,1115,457,220,69,14006,1668,1085,1232,977,972,760,430,352,123,7605,26381,16703,19896,17745,16415,13811,7722,4725,1611,125015,371,262,430,451,406,373,155,57,16,2519,1978,1380,1281,1789,1981,2175,1722,1011,412,13721,0,0,0,4,0,0,6,5,0,16,430,284,239,300,294,273,159,80,30,2088,3,0,4,8,0,5,6,0,0,16,7343,4870,4842,5082,5005,4864,3647,1879,834,38368,55,46,57,37,47,40,24,14,5,322,552,361,350,461,451,367,348,220,65,3164,67,49,57,71,56,57,43,32,7,445
11602,12172,6163,7354,8500,6395,4720,2265,929,265,48755,1356,535,1170,1096,598,277,115,30,5,5180,915,492,525,512,403,180,61,29,4,3120,6,6,5,15,11,6,4,0,0,53,0,0,0,0,0,0,0,0,0,0,707,384,637,465,285,157,73,39,9,2756,56,55,74,62,66,24,15,4,0,361,763,442,714,530,348,188,89,45,9,3122,2469,1249,1681,1495,862,479,176,71,17,8494,899,665,863,758,531,321,171,70,16,4299,18949,9742,12626,13240,9416,6345,2943,1193,325,74775,412,210,275,475,339,232,130,40,9,2115,2109,1014,1120,1927,1512,1186,827,292,112,10106,10,3,0,8,5,0,0,0,0,27,285,196,203,198,203,146,72,26,7,1331,18,15,3,19,8,3,8,0,0,72,6540,3500,3310,4303,3487,2415,1543,554,166,25820,47,26,43,35,34,24,14,0,0,228,333,146,169,247,191,119,84,46,8,1347,49,30,32,50,38,42,22,14,3,281
11603,16850,11206,9049,9895,10017,7670,4501,2020,748,71959,962,436,757,779,475,227,116,38,5,3795,2648,1165,1524,1185,849,444,222,48,5,8091,4,4,3,3,0,3,5,0,0,27,0,7,0,0,0,0,0,0,0,11,250,105,235,142,58,28,17,3,0,838,34,40,39,42,36,21,4,9,0,222,282,150,277,181,95,54,19,4,0,1068,3568,1901,1678,1324,924,579,254,88,18,10326,2186,1184,1000,980,751,644,368,175,72,7367,26698,16197,14459,14545,13296,9747,5530,2405,857,103731,164,135,201,208,195,177,88,18,11,1197,1998,1492,1267,1530,1920,1629,1487,685,187,12202,19,16,22,16,16,22,10,7,0,125,237,148,152,138,144,158,95,37,13,1126,3,4,5,0,0,6,0,0,0,19,7426,5284,4559,4408,4687,3992,2592,1125,518,34593,80,60,53,65,55,57,28,4,0,401,253,189,200,214,218,177,144,109,31,1536,82,67,43,71,67,61,48,23,10,471
11701,4502,2663,3187,3934,3307,2818,2402,1554,553,24911,126,102,241,126,84,57,28,8,4,790,745,497,744,513,345,210,97,20,3,3174,140,59,64,116,79,65,46,30,12,607,0,0,3,0,3,0,0,0,0,5,15,13,18,7,9,7,0,5,0,70,9,13,24,14,13,18,8,0,0,108,26,26,45,21,23,21,8,4,0,186,880,854,1186,849,628,425,212,118,36,5180,580,422,522,469,384,351,221,134,55,3136,7146,4806,6319,6230,5071,4137,3072,1908,672,39360,130,258,539,335,201,179,101,47,23,1808,400,311,422,541,601,506,440,261,135,3625,35,31,40,25,37,23,19,5,3,216,45,59,65,53,42,49,32,11,3,358,0,0,0,0,0,0,0,0,0,0,2868,1631,2052,1997,1829,1390,1120,703,264,13861,0,7,0,0,5,0,6,0,0,15,572,278,289,493,475,332,389,382,118,3326,4,0,11,14,14,12,11,11,0,76
11702,3334,2157,3733,4203,3164,2590,2253,1619,533,23586,89,194,385,92,38,37,8,0,3,847,284,223,401,231,136,136,65,18,4,1493,33,25,41,48,30,10,7,0,0,197,8,3,9,3,0,0,0,0,0,18,6,12,28,4,0,3,0,0,0,58,24,29,82,68,53,38,9,3,0,304,37,45,114,75,53,43,9,3,0,383,2529,2015,4205,3500,2075,1157,322,104,41,15957,749,659,1265,975,689,471,211,142,41,5191,7414,5707,10703,9654,6703,4818,2997,1959,644,50612,219,288,477,473,363,394,170,72,38,2498,350,220,434,520,484,463,333,149,95,3038,0,0,3,0,0,9,0,0,0,12,28,16,60,42,31,27,12,15,4,234,0,0,0,0,0,0,0,0,0,0,1688,993,1900,1689,1445,1187,953,632,318,10801,4,6,4,6,4,6,6,0,0,31,389,218,297,418,545,319,524,697,217,3623,10,13,13,12,12,10,14,3,3,94
11703,4833,8493,18961,11448,7869,6398,4105,2400,820,65323,129,357,1188,266,104,78,26,9,0,2167,333,688,1169,395,228,147,71,29,0,3061,138,161,451,238,207,283,242,210,99,2025,6,8,11,7,6,5,0,0,0,49,5,24,94,22,8,5,0,0,0,160,47,85,294,231,138,95,37,15,5,941,55,122,398,254,148,102,45,14,5,1151,4486,10645,20556,11437,6638,4310,1790,721,171,60759,2181,5178,9262,4595,3052,2255,1232,674,322,28750,12622,27720,56717,30433,19247,14300,7830,4237,1475,174577,495,2882,6023,2896,1088,787,458,200,51,14884,780,1104,2606,1985,1705,1629,1402,650,286,12165,0,0,5,3,8,0,0,0,0,23,53,209,385,215,134,89,65,43,9,1197,0,0,0,0,0,0,0,0,0,4,2753,3954,9981,5474,3821,2922,2021,1040,414,32382,0,5,4,8,3,3,4,0,0,24,439,306,760,681,647,415,360,402,156,4172,9,6,17,29,31,23,16,5,0,148
11801,7695,4975,11269,8727,6450,5306,4121,2772,1443,52750,57,47,166,79,48,39,34,10,0,494,85,87,196,92,74,39,27,9,0,603,3512,1973,2073,2280,2284,2650,1702,1128,814,18414,0,0,0,0,0,0,0,0,0,8,9,5,21,9,8,0,0,0,0,59,21,33,104,66,65,32,18,8,0,345,32,41,122,80,70,35,14,8,0,408,4394,3124,7606,5674,3345,2376,1283,571,213,28588,2484,1922,4301,2944,1936,1553,1116,652,470,17369,18410,12336,26165,20324,14553,12238,8397,5187,2962,120558,140,130,303,379,283,204,117,43,11,1605,2004,1062,1873,1968,1876,1571,1555,929,490,13322,0,5,0,0,0,0,0,0,0,13,11,24,76,41,38,27,14,9,0,242,0,0,0,0,0,0,0,0,0,3,4164,2338,5622,4037,3065,2008,1829,1152,597,24815,0,0,9,0,0,0,9,0,0,23,540,338,381,480,576,357,320,260,126,3378,8,4,27,38,13,8,16,11,0,122
