SA3_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
12101,0,7,0,0,0,5,41,0,3,0,0,49,708,252,147,31,5,1150,2213,1334,1716,415,68,5742,1774,1607,2746,1648,513,8291,45,8,17,7,5,81,4782,3211,4625,2101,598,15316,8,0,0,0,0,3,20,0,0,0,0,27,325,157,92,6,5,582,408,267,286,65,15,1032,45,49,62,24,8,195,3,5,4,0,0,13,809,471,446,100,24,1854,68,13,3,0,0,78,968,145,37,5,0,1148,3401,1569,741,111,26,5852,742,546,443,112,32,1880,24,14,28,11,5,81,35,20,11,0,0,71,5239,2304,1256,246,71,9112,0,0,0,0,0,0,0,0,0,0,0,8,8,10,4,0,0,27,10,3,4,4,0,17,0,0,4,0,0,4,0,0,0,0,0,0,18,19,7,7,0,48,10,5,5,3,0,32,10860,6011,6341,2458,695,26366,3,0,0,0,8,11,27,10,7,0,0,43,513,171,123,30,5,843,1926,1182
12102,0,0,0,0,0,0,51,15,3,3,0,73,495,187,116,21,9,826,2589,1676,1796,461,79,6605,2093,1613,2505,1428,565,8198,49,15,13,13,3,93,5281,3500,4439,1918,658,15791,0,0,0,0,0,0,19,6,0,0,0,22,158,59,31,4,0,250,302,196,186,50,15,754,33,30,49,28,10,146,7,0,0,3,0,13,517,295,268,84,29,1192,22,4,3,0,0,28,255,58,11,0,0,322,1379,903,485,73,26,2860,178,164,153,34,21,549,9,4,8,4,0,17,16,8,7,0,0,33,1851,1132,664,109,48,3807,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,11,9,4,4,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,15,9,10,0,0,33,9,6,0,0,0,18,7671,4941,5376,2108,729,20839,7,0,0,0,0,3,44,10,6,0,0,72,446,162,105,24,13,749,2192,1460
12103,7,0,6,0,0,7,31,11,5,3,3,50,415,107,82,15,3,624,2877,1497,1805,391,74,6643,4373,3284,5609,3163,1119,17549,73,20,21,17,4,137,7780,4915,7531,3591,1208,25016,0,0,0,0,0,0,19,0,0,0,0,19,121,19,7,3,0,154,395,120,111,19,0,649,49,38,61,16,5,165,10,0,0,0,0,12,596,183,180,37,9,1000,4,0,0,0,0,8,195,22,8,0,0,229,1092,441,208,24,6,1767,721,338,282,57,12,1413,21,8,15,12,5,48,13,7,3,0,0,19,2045,819,511,91,16,3488,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,9,12,8,5,5,0,30,10436,5922,8233,3713,1235,29541,3,0,0,0,0,4,18,9,5,0,4,45,312,98,69,18,6,497,2342,1284
12104,0,0,0,0,0,3,46,4,0,0,0,53,384,111,55,6,0,557,1051,544,577,117,21,2306,825,707,1193,746,198,3678,14,4,10,3,0,28,2330,1370,1841,871,223,6636,4,0,0,0,0,4,76,10,0,0,0,92,656,216,87,14,3,980,1033,530,460,86,8,2115,176,95,164,76,23,523,17,0,6,3,0,20,1961,854,716,176,34,3739,118,12,0,0,0,126,1883,139,19,4,0,2043,4755,1359,434,45,7,6596,1560,654,402,73,19,2704,69,44,52,24,3,190,57,8,5,0,0,63,8432,2208,908,147,29,11720,6,0,0,0,0,6,18,0,0,0,0,18,8,5,0,0,0,13,3,5,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,0,0,40,32,4,11,0,0,54,12786,4452,3468,1194,290,22192,0,0,5,0,0,7,15,7,0,0,0,22,234,84,45,5,0,371,850,406
12201,4,0,0,0,0,0,28,0,3,0,0,34,282,75,63,14,3,433,761,447,587,157,22,1977,505,448,1040,592,136,2725,12,3,0,0,0,16,1585,988,1692,770,159,5189,0,0,0,0,0,0,43,8,0,0,0,47,193,86,48,6,0,335,314,176,183,31,11,718,39,37,70,32,10,185,3,0,0,0,0,6,590,300,300,74,19,1288,27,3,0,0,0,30,485,36,7,0,0,537,1429,497,169,16,0,2109,603,241,174,42,0,1059,36,17,33,16,0,106,21,6,5,0,0,33,2607,798,386,78,8,3878,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,5,3,0,0,0,0,8,4,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,3,24,9,0,0,0,0,9,4805,2091,2380,921,183,10380,0,0,0,0,0,0,9,0,0,0,0,13,157,58,37,6,0,262,612,360
12202,7,0,0,0,0,8,68,17,5,3,0,98,563,148,108,37,3,852,2010,1022,1214,298,52,4595,1781,1228,2062,1158,459,6690,40,17,16,6,5,83,4471,2434,3403,1502,521,12329,3,0,0,0,0,3,23,0,0,0,0,22,170,46,41,10,0,258,387,210,210,61,5,879,114,57,76,63,24,334,5,5,4,0,0,9,700,315,328,130,28,1506,4,0,0,0,0,4,116,11,6,0,0,133,598,203,68,5,0,867,272,109,70,15,4,467,10,3,6,9,3,35,18,3,4,3,0,21,1018,324,148,25,10,1526,5,0,0,0,0,5,4,0,0,0,0,7,14,6,4,0,0,32,9,4,0,0,0,15,4,0,3,0,0,8,0,0,0,0,0,3,41,14,12,4,0,60,3,0,0,0,0,5,6231,3081,3892,1658,563,15422,4,3,3,0,0,13,61,11,5,4,3,89,401,130,109,17,11,666,1775,896
12203,3,7,7,4,0,17,97,18,12,6,4,134,773,299,208,44,10,1343,3851,2272,2931,733,160,9948,3357,2698,4840,2693,1151,14741,96,31,20,11,12,160,8180,5325,8010,3487,1337,26342,5,0,0,0,0,3,79,6,4,0,0,88,354,90,51,6,0,501,394,271,303,69,12,1053,67,43,77,48,19,252,8,4,4,0,0,16,903,416,439,124,35,1921,15,0,5,0,0,20,1025,87,17,4,0,1128,4023,1693,725,109,28,6580,437,245,221,59,17,981,25,23,20,19,9,98,45,18,16,0,0,74,5576,2066,995,192,57,8887,0,0,0,0,0,0,8,0,0,0,0,7,16,5,10,0,0,29,12,3,6,3,0,24,3,0,4,0,3,11,0,0,0,0,0,3,40,15,16,3,3,73,4,3,9,9,0,26,14699,7825,9470,3807,1431,37239,4,4,3,3,3,16,81,28,20,12,6,136,604,254,191,42,8,1098,3099,1966
12301,5,0,3,0,0,8,11,8,10,0,0,29,120,37,17,3,0,188,1808,967,912,217,77,3986,2216,1738,2952,1413,701,9026,36,14,6,12,8,77,4198,2768,3899,1649,786,13302,0,0,0,0,0,0,10,4,0,0,0,14,98,7,0,0,0,105,113,48,46,5,0,220,58,38,75,30,18,216,3,0,0,0,0,3,283,96,122,36,21,557,0,0,0,0,0,0,12,0,0,0,0,14,48,3,3,0,0,51,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,58,12,4,0,3,73,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,10,0,3,0,0,20,7,0,5,0,0,10,4555,2876,4036,1688,805,13964,0,0,0,0,0,3,29,6,14,0,0,41,117,33,19,10,0,184,1791,1057
12302,6,7,17,10,8,43,49,25,9,4,0,89,491,183,74,34,11,780,6272,4413,4084,1496,792,17062,3041,2789,3677,2259,1861,13625,143,77,81,49,49,401,10008,7487,7945,3844,2717,32000,6,3,0,4,0,12,27,3,0,0,0,31,753,311,130,43,10,1250,1035,784,568,244,157,2786,117,111,122,79,104,533,27,11,17,10,12,70,1968,1232,838,380,281,4691,6,0,0,0,0,6,42,6,0,0,0,46,341,92,42,8,0,482,122,45,30,5,3,203,9,4,4,0,0,18,12,0,4,0,0,18,521,150,75,13,3,764,0,0,0,0,0,0,0,5,0,0,0,4,3,5,5,0,0,15,28,12,9,3,0,56,11,6,13,4,10,43,0,0,0,0,0,0,42,31,29,6,11,115,4,5,0,0,0,12,12544,8894,8887,4249,3011,37588,11,6,6,8,8,41,47,18,19,10,11,110,415,164,73,22,13,690,6153,4220
12303,0,0,3,0,0,9,26,5,3,4,0,43,267,69,65,18,8,425,1527,786,733,228,105,3383,1432,1015,1441,932,534,5362,47,20,18,15,3,102,3305,1902,2266,1199,652,9322,0,0,0,0,0,0,4,0,0,0,0,8,107,9,6,4,0,118,48,4,8,0,4,64,8,0,3,4,4,17,0,0,0,0,0,0,163,13,13,3,4,208,0,0,0,0,0,0,6,0,0,0,0,6,35,10,5,0,0,51,4,0,0,4,0,6,3,3,0,0,0,4,4,0,0,0,0,4,51,15,6,3,0,76,0,0,0,0,0,0,9,6,0,0,0,11,6,0,4,0,0,8,5,4,6,0,0,17,0,0,0,4,0,8,3,0,0,0,0,3,19,12,11,3,0,51,4,0,0,0,0,4,3548,1944,2295,1213,657,9660,3,0,0,0,0,8,40,7,10,5,7,68,235,87,50,29,7,413,1439,739
12401,3,0,0,0,0,4,111,18,9,0,4,139,1149,305,147,35,7,1646,4264,2002,1759,451,131,8601,2753,1757,2232,1291,651,8680,72,21,19,13,4,131,8355,4111,4161,1788,798,19209,0,0,0,0,0,0,6,0,0,0,0,8,137,17,3,0,0,157,206,63,31,9,0,309,57,26,21,13,4,123,3,3,0,0,0,4,415,106,56,20,6,603,0,0,0,0,0,0,22,0,0,0,0,25,47,10,4,0,0,59,31,19,7,0,3,64,0,4,0,0,0,11,3,0,0,0,0,3,109,34,15,0,3,159,4,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,11,3,0,6,0,21,6,0,0,0,0,5,8895,4260,4236,1812,808,20001,7,0,0,0,0,11,84,17,8,0,3,124,1123,269,136,28,8,1559,4310,1868
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,3,8,0,4,0,22,55,12,15,10,0,80,411,125,56,23,5,619,5557,3216,2990,912,358,13026,3496,2798,4087,2456,1410,14241,119,42,41,13,18,236,9643,6199,7186,3415,1793,28233,0,0,0,0,0,0,21,6,0,0,0,29,252,69,14,0,0,340,948,639,394,130,50,2159,84,64,88,60,48,340,24,3,7,5,0,34,1327,781,500,193,102,2902,0,0,3,0,0,4,48,15,0,0,0,59,564,215,77,13,7,884,177,111,65,22,5,380,65,50,56,38,13,225,16,8,5,0,0,27,865,396,206,76,30,1573,0,0,0,0,0,0,12,5,0,0,0,19,19,4,0,3,0,31,12,9,0,0,0,23,6,0,0,3,0,9,0,0,0,0,0,3,50,19,8,3,4,85,16,0,5,0,0,24,11902,7398,7895,3691,1928,32818,4,3,3,0,3,13,55,18,11,10,6,99,395,151,73,19,10,653,5437,3208
12404,5,6,0,0,0,7,20,6,0,3,0,33,227,79,32,11,5,359,1514,964,791,309,117,3702,799,698,940,592,427,3452,31,17,8,6,3,59,2594,1766,1781,922,554,7611,0,0,0,0,0,0,8,4,0,0,0,12,167,45,14,0,0,226,325,182,106,28,10,645,21,12,10,12,6,59,4,0,0,0,0,7,521,244,132,39,21,952,4,0,0,0,0,4,11,5,0,0,0,14,109,28,12,4,0,147,49,28,12,8,0,95,7,6,3,0,0,14,5,0,0,0,0,5,174,63,26,10,0,278,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,10,0,3,3,0,3,11,0,0,0,0,0,7,0,0,0,0,0,0,11,9,8,3,3,29,0,0,0,0,0,3,3295,2077,1953,981,577,8881,0,0,4,0,0,3,15,4,5,8,3,33,208,58,39,9,6,316,1499,923
12405,9,4,0,0,3,10,23,11,7,5,4,48,243,85,38,19,0,374,2501,1756,1641,579,250,6731,941,968,1294,895,622,4721,64,19,24,17,25,150,3774,2842,2998,1520,902,12037,3,0,0,0,0,3,3,3,0,0,0,14,81,31,11,0,0,125,303,204,163,55,29,758,18,40,38,22,21,150,3,0,4,0,7,16,425,276,216,84,62,1056,4,0,0,0,0,4,7,0,0,0,0,10,139,55,23,13,0,220,43,20,24,15,5,101,5,8,13,9,8,49,8,0,3,0,0,15,206,83,62,30,21,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,3,6,0,0,0,10,0,0,0,0,0,0,4403,3199,3277,1635,983,13502,3,0,0,0,3,7,24,9,10,5,0,45,251,86,40,16,3,399,2413,1647
12501,5,0,8,5,5,31,32,9,13,0,8,60,475,290,223,95,42,1126,1175,1047,1235,613,464,4530,478,648,892,619,733,3361,52,28,46,28,49,204,2205,2023,2417,1367,1302,9312,0,0,0,4,0,4,16,3,0,0,0,20,196,151,86,32,9,476,286,330,359,149,107,1232,65,84,112,66,52,384,11,6,4,3,4,24,574,571,568,249,174,2136,25,12,10,0,0,51,263,52,5,0,0,325,1647,1134,867,301,108,4055,301,310,335,166,127,1230,4,17,28,17,8,70,31,31,27,15,24,126,2273,1562,1264,495,273,5864,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,13,0,0,0,0,0,3,3,0,0,5,5,12,0,0,0,0,0,0,11,3,3,5,3,30,3,6,0,3,3,18,5069,4162,4248,2120,1759,17354,5,3,5,0,8,21,42,25,9,7,9,92,428,243,203,97,41,1013,968,863
12502,3,0,0,0,0,10,21,12,6,10,0,43,468,153,111,24,11,757,2003,1306,1356,396,126,5177,1350,1091,1668,959,536,5605,43,19,15,11,3,95,3885,2579,3154,1393,676,11690,0,0,0,0,0,4,19,0,0,0,0,24,210,75,41,6,4,334,542,514,512,156,42,1766,85,110,166,67,43,478,7,4,5,5,0,14,866,702,721,234,90,2624,4,4,0,0,0,8,32,6,3,0,0,39,393,171,83,6,5,654,159,137,146,25,25,492,13,20,17,6,0,63,7,5,0,0,0,16,610,334,245,43,31,1270,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,6,5,0,0,19,12,13,17,3,0,48,5394,3638,4147,1675,796,15643,3,0,0,0,0,8,21,7,11,7,0,51,362,142,104,25,9,641,1685,1187
12503,15,12,4,8,11,47,64,26,19,6,6,123,1245,549,388,159,108,2447,4215,2965,2938,1610,1166,12899,1548,1476,2192,1546,1783,8548,153,66,67,73,67,431,7237,5102,5615,3405,3126,24492,3,3,0,0,4,11,49,0,0,0,4,54,411,202,137,31,16,791,534,501,483,226,154,1894,140,143,243,181,202,907,19,17,10,13,9,62,1150,866,873,447,381,3719,7,9,8,0,0,29,183,31,8,0,0,228,1596,983,571,199,78,3426,171,188,175,93,81,712,10,7,9,17,11,52,37,22,21,12,5,98,2008,1239,788,322,174,4539,0,0,0,0,0,0,7,0,0,0,0,3,17,17,9,3,0,42,7,8,10,6,9,37,0,0,0,0,4,8,0,0,0,0,0,3,24,25,18,12,17,97,15,11,8,0,0,39,10443,7238,7314,4197,3700,32885,3,5,7,4,10,32,67,12,19,0,21,125,967,501,368,163,103,2108,3523,2631
12504,9,0,0,0,3,13,55,15,7,3,3,86,691,272,180,45,20,1204,3205,2030,2076,721,282,8313,1582,1356,1907,1138,696,6673,83,27,25,21,13,177,5624,3702,4196,1924,1019,16463,4,0,0,4,0,4,51,11,5,0,0,72,563,337,208,27,13,1146,674,645,542,182,84,2130,52,77,129,65,64,386,16,6,6,5,3,40,1363,1077,893,280,166,3784,51,14,10,5,0,81,409,102,28,3,0,540,3940,2714,1553,377,119,8700,565,469,425,159,98,1713,18,11,14,12,9,62,70,52,30,12,6,167,5048,3353,2062,573,242,11275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,5,0,0,0,5,8,0,0,0,0,0,5,0,0,0,0,0,0,3,0,6,0,5,15,3,0,4,4,0,18,12046,8140,7155,2788,1430,31555,5,3,8,3,0,13,39,15,10,0,5,72,505,219,167,53,24,965,2686,1726
12601,3,5,4,4,0,15,14,3,0,3,5,24,237,92,42,10,0,386,1380,793,935,207,57,3382,1398,1103,1769,995,368,5638,22,3,5,3,3,41,3052,2007,2761,1216,436,9473,0,0,0,0,0,4,8,0,0,0,0,8,56,23,8,3,0,94,210,140,139,25,5,523,32,41,44,21,4,144,0,0,0,0,0,3,308,200,201,53,13,777,5,5,0,0,0,13,45,6,0,0,0,53,473,269,147,19,3,909,112,109,107,26,4,364,0,8,0,0,6,16,5,0,5,0,0,10,648,394,259,45,12,1361,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,10,0,0,0,3,0,4,4019,2600,3217,1324,469,11628,0,0,0,0,0,3,16,4,4,4,5,30,182,64,46,5,7,309,1151,723
12602,8,5,4,3,7,17,51,11,0,3,3,65,852,351,217,39,13,1473,3197,1979,2300,628,155,8268,1967,1829,2988,1721,802,9305,66,40,19,14,9,145,6135,4206,5536,2411,991,19281,7,0,0,0,0,5,61,3,0,0,0,63,731,324,157,19,3,1242,865,683,580,138,37,2305,115,123,157,77,35,504,12,5,5,0,0,25,1790,1140,894,244,78,4150,31,3,7,0,0,42,704,105,15,0,0,834,2867,1384,605,117,21,4993,322,233,217,62,16,850,10,8,8,8,4,47,46,11,11,3,4,69,3992,1739,864,189,45,6834,0,0,0,0,0,0,8,0,0,0,0,8,8,4,3,0,0,20,12,5,8,0,0,20,0,0,4,0,0,5,0,0,0,0,0,0,25,13,13,4,3,52,12,4,4,0,0,16,11951,7097,7304,2852,1114,30325,7,5,0,0,4,17,50,9,9,3,5,74,639,236,186,45,6,1114,2712,1759
12701,0,3,3,10,3,15,22,10,6,8,9,52,167,60,46,25,16,306,1920,1469,1471,740,408,6015,1791,2010,3113,2058,1697,10672,82,39,68,36,38,261,3981,3597,4703,2872,2181,17331,0,0,0,0,0,5,3,0,0,0,0,9,43,24,6,3,6,78,260,224,239,105,42,869,112,131,205,134,107,688,8,0,4,3,3,24,434,381,453,248,157,1674,0,0,0,0,0,0,8,6,0,0,0,12,77,14,8,3,0,100,40,36,19,8,5,106,0,0,0,0,0,7,10,0,0,0,0,6,133,55,30,6,8,233,0,0,0,0,0,0,7,0,0,0,0,7,16,4,0,0,0,23,0,0,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,25,7,3,0,0,37,4,7,5,0,0,15,4578,4047,5197,3127,2345,19287,0,0,5,0,6,22,34,10,6,9,4,60,219,92,65,17,15,407,2014,1489
12702,22,19,20,14,20,92,74,30,20,7,6,136,781,394,269,104,46,1595,4824,3845,3947,2108,1300,16029,2635,2861,3982,2921,2784,15176,222,102,116,89,84,617,8558,7259,8354,5246,4241,33653,10,0,6,4,3,20,78,18,5,0,0,99,439,257,184,88,19,981,777,983,939,492,260,3450,131,170,306,200,193,1003,39,37,27,21,10,136,1471,1464,1466,808,489,5693,11,4,8,0,0,21,143,41,20,7,0,210,1168,901,623,192,71,2963,88,126,128,80,48,469,7,15,4,7,13,45,47,29,24,3,7,115,1465,1122,806,291,144,3821,0,0,0,0,0,0,11,5,0,0,0,17,16,5,8,0,0,25,0,7,0,0,0,11,0,0,0,0,3,5,0,3,0,0,0,4,31,19,9,0,5,63,18,0,12,3,3,35,11539,9857,10640,6339,4880,43266,12,9,13,11,8,49,70,32,24,14,19,153,707,383,255,95,67,1510,4348,3494
12703,7,3,3,3,6,29,19,14,12,3,3,46,330,172,108,41,26,676,2846,1938,1991,748,396,7922,1888,1995,3217,1822,1213,10129,82,44,50,31,35,242,5168,4160,5384,2657,1674,19044,0,3,0,0,0,4,28,3,4,0,0,32,353,160,110,38,7,666,513,421,376,172,83,1566,142,129,211,125,105,705,40,11,5,6,7,67,1074,730,710,340,206,3049,13,5,6,4,0,23,73,16,9,0,0,100,1125,817,580,174,52,2746,190,198,206,98,59,751,14,8,6,9,3,34,50,25,13,7,0,92,1458,1062,818,291,115,3751,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,3,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,4,10,9,3,0,0,13,4,11,7,0,0,18,7707,5966,6916,3282,1997,25872,6,11,9,4,5,27,36,16,3,7,5,67,253,116,62,25,23,479,2556,1800
