SA3_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
11003,2367,2662,945,89,6068,1878,175,474,8602,23,15,34,6,74,48,7,39,170,10,0,6,0,17,14,0,8,38,31,25,34,6,95,59,9,46,209,87,39,85,13,227,503,33,115,873,3,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,4,0,0,0,4,89,40,82,13,230,507,33,115,882,23,0,5,0,32,65,0,237,329,0,0,0,0,5,0,0,4,11,11,10,4,0,25,10,0,5,35,37,15,9,0,56,72,0,246,377,7,4,0,0,10,0,5,8,17,2530,2740,1077,106,6457,2523,220,886,10087,2214,2346,1008,102,5672,1779,198,874,8528,60,64,39,6,169,177,12,80,435,12,4,0,0,21,17,4,0,44,71,70,41,6,191,195,15,82,479,77,31,74,9,193,447,25,161,822,0,0,0,0,0,0,0,0,0,0,0
11004,7823,7804,3350,265,19244,5768,644,852,26510,179,78,72,8,345,524,23,47,934,38,33,14,0,88,104,8,21,222,223,108,89,15,432,626,36,68,1160,249,82,173,27,526,1156,89,159,1929,4,0,4,0,9,34,5,0,44,3,6,6,0,10,12,0,7,31,..,..,..,..,..,..,..,..,..,3,0,6,0,9,23,0,0,37,257,85,186,31,557,1223,90,167,2035,30,15,8,0,50,108,8,138,301,6,0,0,0,4,10,0,0,19,17,21,9,0,52,38,10,11,103,55,35,16,0,106,150,19,153,422,12,10,3,0,29,12,0,14,53,8365,8039,3650,309,20365,7780,791,1252,30190,7797,7756,3316,280,19139,6211,732,1753,27839,258,100,153,16,536,1010,78,156,1783,59,22,38,0,121,226,25,48,428,320,120,195,25,662,1239,99,211,2208,65,34,69,13,174,491,27,107,804,3,4,4,0,11,26,3,3,46,10,3
11101,10870,13437,4598,388,29291,7063,812,785,37950,658,205,370,29,1252,1485,65,78,2882,256,158,232,16,660,362,56,43,1122,917,366,592,40,1913,1848,123,119,4002,381,107,252,24,766,1414,57,81,2320,48,6,18,0,70,87,3,19,184,89,26,18,4,139,114,16,26,286,..,..,..,..,..,..,..,..,..,18,6,7,0,28,43,7,6,80,533,148,295,28,1002,1658,88,134,2879,68,9,15,4,95,160,0,59,314,0,3,0,0,3,3,0,10,12,17,16,9,0,43,36,0,7,93,92,30,27,4,142,200,5,77,417,6,4,3,0,10,7,0,0,20,12408,13986,5510,457,32358,10770,1025,1115,45267,10855,13561,4691,346,29455,7014,812,938,38218,816,224,411,31,1478,1965,99,140,3682,384,203,305,14,909,701,78,82,1774,1195,431,713,44,2388,2665,179,221,5460,263,76,190,11,544,1035,56,102,1731,27,4,8,0,46,119,0,15,179,144,29
11102,7044,7688,3096,193,18018,4484,559,479,23544,286,58,87,10,439,556,17,21,1029,65,37,27,0,124,74,5,10,214,347,89,115,10,560,630,21,28,1246,228,29,48,8,309,552,8,26,894,22,6,0,0,22,28,0,6,61,8,4,0,0,13,3,3,4,23,..,..,..,..,..,..,..,..,..,3,3,3,0,13,13,0,0,26,256,35,52,8,355,595,15,38,999,73,18,28,0,119,193,13,43,367,0,0,0,0,0,3,0,25,30,9,0,3,0,15,15,4,0,28,81,21,33,0,137,209,14,71,428,9,3,0,0,11,3,0,0,22,7743,7841,3294,203,19083,5916,608,620,26231,7359,8291,3208,225,19087,4698,605,730,25113,414,80,96,9,599,791,19,70,1477,121,47,47,4,217,196,10,10,432,536,119,145,9,811,986,33,82,1910,83,26,37,4,157,246,10,31,442,47,4,4,0,57,38,5,0,103,9,0
11103,12061,14773,5770,602,33200,10008,2373,1275,46858,755,361,335,52,1500,1922,261,159,3849,813,441,476,64,1799,1155,444,231,3631,1567,800,813,122,3301,3079,705,390,7476,717,235,369,71,1388,2954,453,342,5136,348,90,163,28,632,1068,210,190,2101,444,117,63,19,643,602,142,234,1624,..,..,..,..,..,..,..,..,..,19,4,9,0,32,46,10,5,89,1520,445,613,120,2695,4666,820,775,8953,8,6,0,0,12,18,0,31,57,0,0,0,0,0,6,0,46,53,37,22,14,0,71,66,33,27,201,43,26,15,0,85,83,32,109,313,13,4,6,0,25,56,4,3,90,15206,16049,7215,839,39305,17895,3935,2545,63691,11850,15180,5692,613,33331,9789,2572,1186,46879,840,392,493,68,1799,2076,307,188,4372,1359,752,611,73,2799,1791,589,223,5403,2200,1147,1106,138,4598,3870,896,415,9768,548,186,267,38,1038,2202,304,236,3778,389,114,180,32,711,1213,216,203,2344,595,138
11201,6602,6535,2783,169,16090,4615,993,906,22603,424,208,294,17,942,859,114,116,2029,309,210,253,14,787,431,144,106,1473,732,422,550,28,1729,1291,261,224,3503,477,188,335,22,1027,1386,123,200,2739,48,9,18,0,70,58,6,28,168,21,7,7,0,35,33,4,26,96,..,..,..,..,..,..,..,..,..,9,3,14,0,17,52,8,13,88,547,209,374,22,1155,1532,147,267,3096,212,41,49,8,306,509,31,654,1498,0,0,0,0,0,15,5,201,218,14,12,9,0,41,41,7,12,99,226,53,63,8,345,563,43,862,1812,4,5,0,0,13,14,3,9,39,8117,7223,3768,226,19334,8017,1442,2259,31053,6884,6448,2586,195,16108,4649,1085,2009,23850,628,323,384,23,1344,1349,145,248,3082,467,307,281,11,1068,789,134,207,2199,1094,622,660,30,2414,2134,283,462,5286,226,111,179,14,542,715,79,197,1530,54,11,36,3,106,109,17,38,276,21,0
11202,6729,6750,3202,234,16913,5263,886,740,23806,135,63,111,10,317,488,48,50,908,47,23,52,10,133,136,23,16,305,181,88,163,20,446,621,71,64,1206,215,75,212,17,522,920,76,77,1592,10,0,7,0,14,54,4,3,78,5,0,6,0,13,39,0,0,50,..,..,..,..,..,..,..,..,..,6,0,11,0,16,39,0,7,58,237,83,234,15,569,1053,83,85,1790,49,13,27,0,91,235,4,93,428,3,6,0,0,16,30,0,48,90,24,16,6,0,48,52,5,9,112,74,38,38,6,152,312,14,155,636,4,3,0,0,11,4,0,0,20,7229,6959,3639,271,18096,7255,1053,1047,27455,6626,6157,3129,247,16163,5548,886,1609,24199,183,58,152,9,403,726,48,122,1290,65,28,75,5,182,264,29,37,509,249,87,227,17,581,985,79,163,1806,136,70,157,22,383,767,81,168,1402,11,3,11,0,25,54,6,15,101,0,0
11203,6982,6902,2747,189,16822,4352,713,807,22702,1275,568,518,40,2403,1677,167,358,4606,535,292,339,16,1182,876,117,98,2269,1812,865,859,51,3585,2553,275,460,6873,508,215,324,26,1076,1198,138,186,2594,313,93,142,13,556,497,71,163,1289,202,35,29,4,271,192,32,119,608,..,..,..,..,..,..,..,..,..,18,13,15,5,48,66,0,10,128,1041,354,513,43,1955,1945,241,478,4623,292,42,54,6,392,659,33,423,1501,0,6,3,0,4,10,0,41,51,13,6,11,0,35,24,3,10,65,308,51,63,6,430,695,35,468,1629,12,3,4,0,22,20,3,13,56,10162,8175,4192,294,22818,9571,1271,2222,35881,7208,7441,2787,196,17636,4502,794,1359,24294,1138,438,535,56,2175,1891,174,238,4481,588,380,369,19,1353,782,111,197,2441,1730,819,907,74,3524,2676,282,431,6915,396,141,239,16,795,1152,110,187,2236,318,118,216,17,676,616,85,214,1589,306,46
11301,4128,5093,1606,169,10990,3323,292,669,15282,116,95,62,12,283,321,23,50,684,22,20,8,0,47,38,3,10,103,136,115,64,9,327,359,31,62,786,145,137,81,7,374,514,50,161,1097,0,0,0,0,0,3,0,7,12,0,0,0,0,0,3,0,0,5,..,..,..,..,..,..,..,..,..,0,0,0,0,4,10,0,4,16,148,137,82,7,377,529,48,166,1130,27,0,5,4,35,86,5,119,241,0,0,0,0,4,3,0,0,18,7,13,0,0,21,8,4,7,37,39,14,9,4,59,101,10,121,295,4,5,3,0,15,0,0,0,15,4444,5364,1772,189,11770,4316,380,1027,17499,4146,4865,1575,158,10744,3227,356,1210,15533,108,61,59,6,234,352,25,70,684,0,7,3,0,13,16,0,5,41,110,70,65,8,248,370,25,73,721,201,173,105,16,498,584,67,230,1372,0,3,0,0,9,22,4,13,46,0,0
11302,1631,1532,507,38,3701,1298,85,174,5255,12,5,6,0,19,32,0,12,57,0,0,0,0,10,16,0,6,25,13,3,3,0,20,53,0,12,82,29,3,6,3,49,164,9,33,255,0,0,0,0,0,3,0,0,5,6,4,10,0,25,27,0,5,54,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,41,8,17,4,70,193,12,38,313,0,4,0,0,6,25,0,30,67,0,0,0,0,0,3,0,0,6,11,4,4,0,12,10,0,0,20,12,4,4,0,22,36,0,37,92,5,6,0,0,5,17,0,0,20,1702,1550,532,43,3820,1590,96,266,5764,1692,1342,532,47,3613,1350,87,422,5469,15,0,4,0,20,82,0,15,122,0,0,3,0,6,18,4,0,25,19,4,7,0,26,102,5,13,154,22,8,8,0,38,102,7,32,186,0,0,0,0,0,0,0,0,0,0,0
11303,8580,9330,3378,302,21581,6399,934,685,29593,211,78,55,14,353,491,40,49,935,41,20,8,5,77,77,24,16,190,249,94,66,18,428,567,63,69,1128,437,110,195,38,774,1510,179,118,2585,23,4,0,0,27,55,9,21,109,9,0,0,0,12,23,0,6,39,..,..,..,..,..,..,..,..,..,8,3,3,0,19,13,0,0,31,473,116,195,38,826,1607,184,142,2764,20,0,0,0,24,55,3,105,188,6,9,0,0,10,3,0,4,22,29,29,11,0,68,49,19,18,153,51,39,17,0,108,114,21,132,363,10,9,6,0,18,22,0,0,43,9368,9592,3655,353,22968,8702,1202,1031,33899,8822,9181,3580,308,21891,6708,955,1496,31051,191,65,47,7,309,598,42,87,1037,39,19,14,4,75,106,25,10,217,235,83,62,11,382,700,71,96,1256,356,193,170,30,750,1488,127,208,2572,12,4,3,0,18,62,0,11,101,13,0
11401,10919,8417,3879,240,23460,7579,762,1404,33192,418,107,166,13,709,778,32,95,1612,90,36,49,4,172,142,9,23,354,510,137,216,21,882,917,43,121,1969,237,45,120,18,424,968,47,99,1533,0,0,9,0,9,16,0,0,20,0,0,0,0,0,5,0,0,5,..,..,..,..,..,..,..,..,..,13,7,9,0,22,31,0,5,67,248,56,135,18,455,1015,51,105,1622,155,14,19,8,195,386,10,160,752,0,3,0,0,4,0,0,0,7,15,15,11,0,37,13,5,11,65,177,28,29,8,240,400,15,171,822,16,7,0,0,30,32,0,4,63,11874,8651,4256,277,25061,9948,867,1801,37668,11692,8522,3926,262,24399,8070,838,2061,35364,411,113,180,22,724,1187,71,183,2163,114,35,81,4,236,348,22,64,677,534,142,256,28,959,1535,94,255,2839,165,50,98,11,324,573,29,110,1036,0,0,0,0,4,12,0,5,27,0,0
11402,5055,4557,1630,112,11355,3450,277,541,15623,237,137,98,12,479,524,16,44,1062,56,18,19,0,94,73,11,5,181,295,153,113,8,574,594,22,50,1244,45,3,18,0,67,183,8,14,273,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,14,..,..,..,..,..,..,..,..,..,0,0,0,0,8,20,0,4,36,48,5,17,0,77,214,12,20,316,11,4,0,4,16,45,0,24,83,0,0,0,0,3,0,0,5,8,7,3,4,0,15,21,7,3,43,19,13,4,4,38,67,7,26,135,6,0,4,0,15,8,0,3,18,5431,4733,1767,126,12055,4330,314,641,17337,5562,4801,1631,109,12104,3686,335,884,17010,168,48,46,4,274,466,26,58,825,93,23,31,3,151,135,6,26,318,267,68,80,5,418,603,27,87,1143,54,26,21,0,104,207,6,30,345,0,0,0,0,0,0,0,0,0,0,0
11501,7996,20258,2849,263,31365,2726,362,539,34995,453,225,96,16,786,602,23,24,1434,998,1407,526,41,2964,845,132,107,4049,1448,1631,623,55,3755,1447,148,131,5479,117,59,45,3,223,367,8,21,624,169,137,73,14,396,210,39,32,673,263,139,66,3,466,226,48,55,804,..,..,..,..,..,..,..,..,..,8,11,7,0,24,12,0,0,38,560,344,190,21,1109,820,99,112,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,5,0,0,0,7,8,5,5,0,20,14,0,0,34,10012,22237,3669,336,36250,5010,609,782,42655,8262,21102,2810,270,32438,2938,363,600,36342,420,147,81,6,658,594,17,67,1338,951,1937,591,45,3516,870,136,134,4654,1367,2082,673,48,4175,1463,154,202,5994,235,137,63,9,448,490,11,42,1001,268,245,112,15,641,370,32,55,1096,320,246
11502,1970,3646,662,65,6350,892,113,209,7567,48,33,6,0,87,77,0,7,169,32,50,19,0,94,44,0,4,141,82,74,30,0,184,123,0,6,314,27,9,4,0,41,115,0,3,154,5,0,0,0,3,25,0,0,28,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,18,14,3,0,34,11,0,4,52,48,23,10,0,81,151,0,9,242,26,12,4,0,37,75,4,11,131,0,5,0,0,7,6,0,0,8,0,4,0,0,7,0,0,5,11,25,15,9,4,51,79,4,15,151,0,0,0,0,5,3,0,0,8,2130,3759,707,69,6669,1249,119,239,8277,2006,3561,622,55,6244,792,114,341,7492,36,6,11,0,50,75,4,6,128,44,69,36,0,155,40,3,0,204,82,75,50,0,207,111,6,9,332,30,8,15,0,52,101,0,10,172,9,0,0,0,11,22,0,0,31,0,0
11503,2129,3325,702,45,6197,1062,111,440,7807,5,0,3,0,13,8,0,3,29,0,0,0,0,6,0,0,0,6,5,5,3,0,17,7,5,3,37,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,3,3,5,0,11,13,0,0,27,3,3,7,0,8,37,0,0,47,13,4,4,0,25,45,5,15,91,0,5,0,0,9,7,0,0,10,0,3,0,0,3,4,0,0,4,18,11,4,0,32,56,5,16,106,3,0,0,0,8,3,5,0,9,2156,3351,719,45,6263,1164,123,460,8008,2182,3317,692,36,6233,1090,124,536,7973,0,4,4,0,12,15,0,8,28,0,3,0,0,3,0,0,0,9,0,6,6,0,12,12,0,4,37,4,0,5,0,6,15,0,3,25,0,0,0,0,0,0,0,0,0,0,0
11504,1667,4419,662,50,6802,710,106,211,7830,17,14,5,0,37,86,3,11,138,26,49,19,0,99,14,0,7,116,40,61,29,3,134,99,3,14,252,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,32,4,3,0,37,33,5,18,101,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,0,28,7,10,0,47,31,11,18,108,17,0,0,0,28,44,4,11,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,26,45,4,10,85,0,0,0,0,0,0,0,0,0,1760,4495,701,52,7010,887,126,256,8282,1763,4922,699,57,7437,725,120,245,8531,11,12,9,0,33,83,0,19,126,136,623,94,11,853,52,15,7,932,144,633,104,11,881,132,15,23,1055,8,15,12,4,34,25,0,5,67,0,0,0,0,0,0,0,0,0,21,10
11601,7358,14701,5014,454,27526,5514,777,812,34627,290,468,262,26,1049,516,42,65,1666,521,1181,507,47,2253,646,77,113,3089,808,1646,768,78,3300,1163,117,172,4756,101,85,48,5,244,548,23,76,891,136,214,67,20,433,154,34,33,654,367,402,118,36,932,282,64,67,1342,..,..,..,..,..,..,..,..,..,22,15,8,0,46,51,8,12,120,626,717,241,63,1647,1042,129,189,3006,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,15,11,3,37,18,0,4,64,9,14,11,3,39,24,0,4,71,15,20,3,0,41,15,6,0,61,8823,17100,6039,598,32556,7757,1026,1177,42519,7136,15286,4848,550,27821,5330,939,1203,35294,280,485,241,14,1026,524,58,108,1719,631,1794,594,77,3091,792,119,197,4197,910,2282,834,91,4120,1309,179,312,5917,98,59,35,10,202,483,16,88,791,53,97,27,3,179,31,13,29,239,533,726
11602,3870,10826,1969,161,16824,2004,347,384,19567,151,250,104,4,514,192,13,19,737,423,1012,284,21,1747,246,66,51,2104,575,1266,386,31,2262,437,79,69,2838,3,0,0,0,6,22,0,0,35,34,9,15,9,70,38,12,4,126,15,17,18,0,49,16,6,4,73,..,..,..,..,..,..,..,..,..,5,0,5,0,10,8,0,0,16,53,30,41,7,128,84,22,8,246,36,14,33,0,83,173,8,22,286,0,5,0,0,3,0,0,3,9,6,4,9,0,26,11,0,0,42,43,23,38,9,110,188,11,32,341,0,7,0,0,5,0,0,0,5,4548,12144,2436,201,19331,2717,456,491,22997,3333,11141,1922,182,16580,1724,338,708,19347,742,1879,374,25,3015,402,42,51,3508,652,2037,403,36,3129,302,57,73,3554,1395,3918,770,60,6138,706,97,123,7068,97,245,62,9,415,82,10,11,517,18,8,7,0,37,16,0,6,59,63,45
11603,4304,11540,5157,356,21366,3291,482,826,25959,289,562,324,25,1205,439,40,57,1741,224,835,535,22,1613,242,40,93,1987,512,1393,858,52,2821,684,77,147,3726,48,11,25,3,90,370,6,22,494,135,211,129,19,487,300,39,58,884,102,194,102,16,421,121,25,42,613,..,..,..,..,..,..,..,..,..,3,3,3,0,12,9,0,0,21,296,419,258,49,1012,798,74,126,2006,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,7,0,0,7,4,0,0,13,8,4,0,0,8,5,0,10,24,0,0,0,0,0,0,0,0,0,5117,13361,6279,456,25211,4778,631,1105,31723,4705,12197,5029,409,22340,3577,534,1393,27838,165,487,212,28,891,351,42,110,1391,326,1189,638,37,2191,430,44,209,2879,490,1680,849,68,3088,788,85,315,4275,31,45,44,6,127,241,4,68,444,86,116,65,10,278,216,26,96,622,165,303
11701,1190,2530,685,100,4495,914,167,209,5785,231,391,174,23,811,251,41,40,1142,183,423,138,8,752,179,30,48,1011,413,811,311,35,1562,428,73,89,2153,156,174,93,21,448,434,40,86,1008,644,1005,461,76,2187,931,219,205,3541,577,394,189,56,1214,713,173,174,2272,..,..,..,..,..,..,..,..,..,3,0,0,0,3,0,0,0,4,1381,1573,737,162,3849,2087,430,460,6830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,6,0,54,12,5,10,82,23,19,6,0,54,12,5,10,82,3,7,0,0,12,17,0,0,33,3008,4930,1745,294,9975,3462,682,763,14885,1137,2549,666,107,4454,858,172,198,5683,214,363,131,14,727,286,51,52,1118,182,473,164,12,836,237,36,48,1160,397,837,296,32,1565,521,87,104,2274,256,439,181,44,918,547,109,76,1657,603,850,382,53,1893,866,186,233,3184,1321,866
11702,1692,2609,904,131,5341,1230,594,306,7471,894,888,332,70,2181,754,342,159,3428,506,504,158,30,1196,407,307,186,2099,1398,1388,493,100,3375,1165,644,346,5530,610,281,208,52,1150,1300,291,286,3017,667,330,228,65,1297,1174,305,203,2976,354,134,63,27,577,490,139,101,1307,..,..,..,..,..,..,..,..,..,19,6,9,0,33,35,4,12,85,1654,753,507,145,3057,2999,738,596,7383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,65,51,15,7,138,66,47,36,285,67,49,15,7,136,67,47,39,293,10,10,3,4,18,8,4,6,32,4820,4812,1923,383,11933,5467,2016,1286,20710,1320,2233,739,110,4408,966,599,315,6282,985,1179,344,63,2567,826,440,196,4032,514,675,154,45,1383,286,313,149,2135,1491,1855,501,108,3951,1111,757,342,6164,745,290,230,35,1303,1250,390,450,3396,856,379,225,50,1509,1176,385,302,3370,610,213
11703,893,926,274,68,2163,868,415,276,3720,1416,883,490,92,2878,1489,649,358,5372,3256,2172,998,265,6693,2890,2363,1214,13160,4671,3048,1484,361,9565,4377,3015,1572,18532,937,265,161,65,1425,1812,419,603,4257,2030,478,374,152,3029,3791,1062,1171,9049,12588,3145,1485,1078,18303,18465,5704,7870,50342,..,..,..,..,..,..,..,..,..,22,7,8,0,41,61,4,21,129,15575,3894,2030,1293,22794,24126,7193,9657,63769,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,486,486,60,38,10,8,124,82,82,56,343,66,45,10,7,131,81,86,543,835,95,36,41,7,172,319,39,52,589,21307,7947,3841,1732,34826,29774,10745,12102,87449,460,612,161,33,1265,394,169,150,1976,1414,930,353,77,2775,1358,716,338,5190,3662,2676,1126,267,7730,3291,2744,1277,15043,5078,3608,1482,345,10507,4651,3461,1612,20230,713,171,113,37,1032,1427,380,535,3367,2535,668,468,156,3825,4261,1213,1386,10688,17071,4554
