SA3_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
12001,4,91,21,5,12,0,135,0,250,8,9,24,5,296,6,158,29,24,19,3,234,16,85,11,33,30,3,177,27,31,6,50,53,0,173,59,17,0,67,32,0,182,321,24,4,143,21,4,520,1291,18,0,247,28,3,1586,1915,11,4,263,14,8,2216,1453,0,8,200,11,3,1673,604,6,0,93,3,4,713,300,10,0,48,3,5,358,138,0,0,17,0,0,161,152,0,0,34,0,0,187,95,38,10,75,24,14,256,6378,743,112,1299,273,60,8860,11,36,9,3,3,0,56,0,29,8,4,4,0,49,9,339,11,23,22,4,409,14,118,42,27,10,0,213,22,41,15,34,12,5,126,49,37,5,41,55,0,182,164,36,14,63,27,0,306,547,25,9,179,11,6,780,2168,17,5,278,26,8,2497,2219,12,4,244,13,8,2508,1847,5,7,217,24,0,2102,700,0,0,100,0,5,810,310,4,0,50
12002,7,138,6,3,0,0,154,4,368,15,4,3,4,402,22,129,53,33,4,0,244,87,85,29,55,9,3,257,99,24,8,49,11,0,194,269,26,9,80,11,0,400,548,27,6,167,20,5,776,946,20,0,219,4,0,1188,1163,6,0,240,9,0,1421,1178,10,0,220,5,3,1417,727,6,0,136,3,3,870,370,3,0,89,0,0,466,197,0,0,52,5,0,254,278,0,0,70,0,9,358,83,68,3,64,11,10,240,5974,915,131,1484,104,37,8639,5,45,0,6,0,0,60,0,48,9,4,0,0,64,8,476,14,8,0,7,517,26,118,32,16,3,0,199,45,51,8,21,0,0,128,153,33,17,47,12,0,268,315,32,3,91,20,3,464,683,31,3,165,11,6,898,846,14,3,156,8,0,1018,997,7,0,171,4,0,1182,1083,5,0,148,0,4,1241,761,0,0,111,5,3,875,476,3,0,69
12003,26,123,29,19,3,0,196,11,333,51,20,7,0,415,64,188,104,108,16,3,480,179,140,84,172,18,3,598,213,29,28,160,26,5,453,665,40,46,239,17,9,1016,2547,56,40,455,37,11,3147,5266,34,28,670,63,31,6095,2697,12,6,390,40,12,3154,916,4,5,163,18,5,1109,359,4,3,62,3,3,435,135,5,4,31,0,0,177,47,0,0,12,3,0,66,97,0,0,30,3,3,128,239,89,36,160,43,41,599,13454,1042,457,2704,305,116,18080,19,60,8,3,4,3,95,5,72,12,7,0,0,96,43,416,35,75,51,6,618,98,193,81,148,24,6,555,114,81,32,158,25,0,410,324,48,28,169,24,3,601,878,59,41,278,32,7,1289,4609,55,53,586,47,19,5369,5417,25,7,693,63,28,6229,2695,11,10,376,43,10,3142,1220,4,4,209,22,3,1467,584,7,0,128,14,0,730,266,0,0,85
12101,13,77,21,10,3,0,117,3,221,38,10,3,0,283,25,108,32,37,16,5,222,29,56,25,62,11,4,189,34,20,8,52,11,0,130,93,25,3,92,14,0,226,442,30,3,190,20,0,688,2329,13,9,415,21,6,2794,2628,10,4,408,16,6,3069,1357,8,4,245,13,5,1636,873,4,0,145,8,0,1041,497,0,0,97,5,0,605,271,0,0,43,0,0,312,546,0,0,118,5,0,676,174,33,23,120,46,17,410,9314,600,173,2049,200,54,12389,19,24,17,7,0,0,72,0,29,21,3,0,0,63,18,245,18,33,4,0,325,23,79,38,41,6,0,194,30,33,14,53,8,0,134,49,13,11,62,21,0,161,207,24,7,117,22,3,382,1028,32,16,227,20,3,1334,3108,17,12,389,26,4,3549,2816,9,6,342,22,9,3194,1505,0,4,204,20,5,1732,986,0,0,152,20,0,1158,615,0,0,91
12102,10,61,14,9,5,0,97,4,167,20,3,0,0,200,9,115,59,35,4,7,234,31,69,48,67,3,0,217,30,22,6,65,22,4,150,141,24,32,97,12,0,309,446,26,7,178,16,7,680,1698,12,18,356,26,4,2113,1208,8,11,224,10,3,1467,317,0,0,57,0,0,377,110,0,0,24,0,0,134,34,0,0,13,0,0,49,15,0,0,0,0,0,20,31,0,0,5,3,0,38,68,33,15,56,24,8,208,4131,546,233,1201,125,33,6281,5,20,4,11,0,0,39,0,28,11,3,0,0,47,5,228,25,25,8,0,294,14,85,40,30,4,3,173,13,39,23,38,5,0,118,48,32,20,52,19,3,179,178,24,25,115,15,0,352,942,21,19,238,16,3,1238,1953,7,9,311,24,6,2311,1039,10,0,147,7,6,1213,438,0,5,59,3,6,512,166,0,0,21,3,0,194,74,0,0,10
12103,0,0,13,4,5,0,26,6,8,39,4,0,3,63,6,5,33,24,4,0,83,7,4,10,41,4,0,63,7,0,4,36,4,0,50,33,0,0,58,10,0,106,106,0,5,107,13,0,227,443,3,3,129,14,6,590,701,3,4,150,17,7,874,691,0,3,121,14,0,835,524,0,4,103,5,0,630,369,0,4,68,0,0,445,279,0,0,55,0,0,335,583,0,0,138,6,5,732,68,3,20,68,8,6,182,3833,34,154,1098,100,27,5248,6,0,5,9,0,0,21,0,0,17,3,6,0,28,9,11,26,14,4,0,63,9,3,25,22,4,0,68,4,4,11,30,5,0,50,17,3,3,40,14,0,76,59,0,8,59,23,0,149,195,3,6,103,28,0,335,837,0,4,144,9,3,999,1002,0,8,142,16,5,1172,806,0,3,123,7,5,942,520,0,0,81,3,0,606,405,3,0,64
12104,16,83,8,18,0,0,123,13,221,9,9,5,3,251,18,79,15,33,6,5,154,39,34,18,75,8,0,176,47,13,4,93,18,0,173,181,13,0,116,8,0,323,1117,14,0,280,11,4,1422,3410,9,0,680,9,13,4130,3330,5,0,592,14,10,3941,2035,0,0,373,9,5,2419,1192,0,0,183,17,3,1396,732,6,0,143,4,0,885,430,0,0,88,4,0,522,903,0,0,268,7,4,1192,235,38,19,133,21,14,467,13690,502,91,3077,141,75,17578,14,36,0,12,0,4,62,6,34,0,4,0,0,42,10,283,13,28,0,4,341,27,66,29,43,4,0,168,29,19,8,60,4,0,126,81,10,5,84,15,0,194,279,14,0,148,10,3,453,2001,11,6,446,17,6,2484,3229,0,9,548,10,3,3812,3195,0,4,429,8,8,3651,2026,0,0,273,9,4,2310,1237,0,3,193,4,4,1441,796,0,0,122
12201,10,32,5,0,0,0,43,5,90,5,10,0,0,103,13,37,21,19,3,0,96,28,34,13,13,4,0,93,24,7,5,30,13,0,72,43,16,0,36,8,0,98,203,13,0,90,11,0,315,724,3,3,214,8,3,951,862,4,0,191,15,4,1068,622,0,0,153,5,3,786,464,0,0,99,4,0,567,303,0,0,83,0,0,391,188,0,0,46,0,0,236,417,0,0,106,0,3,523,76,17,11,40,7,3,162,3965,260,69,1132,72,24,5519,0,14,0,5,0,0,24,0,9,0,0,0,0,10,4,122,8,12,0,0,136,19,33,21,14,3,0,93,12,10,10,8,0,0,37,20,13,4,20,9,0,69,49,9,0,41,13,3,119,239,7,0,85,4,4,347,662,0,3,152,6,0,831,746,0,0,163,3,0,917,609,0,3,154,0,0,768,461,0,0,100,0,0,564,343,0,0,66
12202,0,0,12,8,5,0,26,0,0,3,0,0,0,4,4,0,10,22,0,0,33,17,3,0,25,14,4,52,18,3,23,48,6,4,99,50,0,3,74,13,6,141,149,4,0,139,13,0,301,387,0,3,211,19,4,624,391,0,0,194,10,0,603,329,0,0,134,8,0,469,270,0,0,80,3,0,350,219,0,0,65,4,0,290,128,0,0,28,0,0,159,203,0,0,69,3,0,274,49,0,6,64,10,4,139,2213,12,62,1150,107,26,3568,0,0,0,5,0,0,9,0,0,3,4,0,0,6,0,0,14,11,3,0,27,9,0,8,14,3,0,32,5,0,0,23,3,0,27,15,0,19,24,6,0,59,51,0,3,69,4,0,133,226,0,0,121,9,4,360,386,0,0,159,6,6,559,328,0,5,145,7,0,480,360,0,0,112,7,0,481,286,0,0,70,4,0,363,191,0,0,58
12203,11,90,76,23,9,9,219,6,323,42,12,7,3,385,16,158,134,53,34,16,405,23,79,56,74,13,0,252,36,27,19,89,23,4,207,156,32,12,153,22,5,369,718,34,6,335,35,13,1141,2494,24,10,669,45,18,3253,1991,16,3,501,22,13,2550,1101,17,0,306,19,4,1445,745,4,0,208,9,3,970,429,0,0,105,5,5,545,222,0,0,54,3,0,279,358,0,0,102,6,8,477,148,82,43,124,25,28,451,8447,894,407,2806,274,114,12944,5,35,26,10,3,0,83,0,41,67,15,8,5,139,13,391,72,28,20,14,537,17,101,54,39,11,4,231,20,49,33,52,11,5,169,49,52,34,84,28,0,251,173,30,9,167,31,0,416,1181,35,11,375,32,8,1640,2612,19,6,563,29,12,3244,1940,3,0,358,25,0,2326,1124,11,0,215,8,4,1369,813,6,0,173,3,0,993,549,0,0,111
12301,6,26,14,0,0,0,39,0,118,5,0,0,0,127,3,59,0,19,3,0,87,9,38,7,33,0,0,89,32,7,9,35,5,0,78,95,12,0,67,6,0,179,372,20,3,141,8,0,552,840,22,0,154,10,5,1030,458,0,0,56,0,0,524,86,0,0,16,0,0,103,7,0,0,0,0,0,14,0,4,0,0,0,0,7,4,0,0,0,0,0,4,11,0,0,4,0,0,9,28,12,9,27,9,3,94,1956,321,51,553,40,12,2932,6,19,0,0,0,0,23,5,6,6,0,0,0,17,4,130,3,8,5,3,153,4,48,9,16,0,0,80,8,34,3,24,0,0,71,31,23,4,30,17,0,106,119,13,0,82,9,6,227,835,43,4,169,6,4,1060,1267,3,0,144,14,6,1436,349,0,0,28,5,0,383,52,0,0,12,4,0,63,13,0,0,0,0,0,19,4,0,0,0
12302,0,424,22,16,8,3,477,6,1014,23,11,6,12,1073,23,1253,52,73,7,8,1417,146,977,55,154,30,12,1370,293,373,20,208,19,5,913,1058,574,46,370,37,14,2100,2802,300,23,574,47,8,3752,1703,35,6,328,23,10,2105,297,7,0,54,3,3,368,40,8,0,7,0,0,58,14,6,0,10,0,0,27,3,9,0,3,0,0,10,0,5,0,0,0,0,5,24,9,0,8,3,0,44,114,315,19,98,31,22,596,6525,5299,259,1907,214,93,14303,14,172,5,12,0,0,209,3,164,10,6,4,0,185,11,1414,33,31,13,6,1511,46,953,55,86,13,15,1172,60,497,37,87,9,5,686,250,434,37,136,36,6,891,1618,573,39,429,38,10,2702,4931,397,32,658,64,26,6118,1550,32,4,192,23,13,1811,347,4,0,43,5,4,399,43,9,0,12,0,0,63,9,0,0,9,0,0,25,10,0,0,3
12303,3,10,25,6,12,0,59,0,10,3,3,4,0,25,7,32,12,42,22,0,115,68,26,20,56,11,0,177,70,9,5,55,10,0,154,217,20,10,87,14,0,344,336,13,3,78,11,3,450,238,5,0,61,7,0,312,90,0,0,15,0,0,102,29,0,0,12,0,0,34,4,0,0,5,0,0,14,3,0,0,3,3,4,22,0,0,0,0,0,0,0,9,0,0,0,0,0,8,25,8,6,35,19,5,103,1104,134,84,464,123,9,1915,5,0,0,4,3,0,13,3,7,0,0,3,0,18,4,3,0,10,18,0,43,13,67,16,25,23,4,146,24,19,8,29,13,0,93,44,10,0,49,4,0,123,205,11,3,82,12,0,312,509,11,7,96,15,0,635,260,0,0,36,3,0,301,111,0,0,17,0,0,127,28,0,0,8,0,0,42,20,0,0,0,0,0,24,4,0,0,3
12401,8,27,3,13,0,3,52,0,37,20,15,0,0,72,40,88,73,94,9,5,310,177,79,33,170,13,0,472,223,21,15,177,12,4,443,659,37,16,227,21,8,966,1215,15,11,264,16,6,1534,731,9,3,116,12,5,875,196,0,0,27,0,0,233,46,0,0,10,0,0,51,9,0,0,5,0,0,20,0,0,0,0,0,0,3,0,0,0,6,0,0,0,24,0,0,8,0,0,29,35,30,22,68,15,5,175,3367,356,197,1190,91,38,5240,3,12,4,11,5,0,34,3,12,10,8,0,0,28,17,43,14,54,7,0,135,68,140,59,85,10,0,359,79,41,22,71,7,0,220,223,51,37,159,10,3,488,650,34,21,261,21,10,989,1384,36,13,326,11,0,1768,582,10,0,97,9,0,695,163,0,0,29,0,0,198,31,0,6,9,3,0,44,13,0,0,7,0,0,12,8,0,0,0
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,13,194,20,18,8,0,245,0,484,17,9,3,7,516,33,355,44,67,25,6,527,207,271,38,162,42,8,732,411,132,27,223,71,0,864,921,188,23,359,31,5,1534,2771,100,13,596,22,12,3509,1763,20,0,294,20,8,2105,381,3,3,54,4,0,441,93,4,0,16,3,0,119,23,0,0,4,0,0,22,18,5,0,4,0,0,25,3,5,0,0,0,0,12,18,0,0,14,0,0,34,111,125,17,96,28,22,400,6765,1886,197,1909,261,68,11090,4,86,0,7,0,0,105,0,77,18,3,4,0,98,19,603,15,29,16,5,685,47,338,88,65,7,4,548,71,172,37,91,4,0,369,470,152,35,181,79,8,922,1578,164,52,400,24,10,2234,4236,180,24,598,24,15,5067,1910,16,5,250,15,4,2195,582,3,0,61,4,0,650,109,0,0,17,6,0,131,38,0,0,3,0,0,48,13,0,0,3
12404,8,35,15,4,9,0,65,0,82,10,0,0,0,96,14,179,35,40,11,0,278,74,156,23,65,40,3,366,117,74,15,76,108,5,389,321,66,14,109,44,5,559,882,64,6,192,32,9,1193,639,3,9,86,23,3,757,97,0,0,22,5,0,124,15,0,0,7,0,0,25,10,0,0,5,0,0,13,9,0,0,0,0,0,3,3,0,0,0,0,0,6,11,0,0,3,4,4,15,36,43,12,19,26,8,139,2235,710,122,640,282,34,4027,3,19,0,5,0,0,22,0,10,6,4,0,0,24,6,82,5,7,8,0,108,26,218,30,38,0,4,314,24,81,15,35,8,0,162,115,91,5,51,89,0,356,456,61,5,105,19,3,652,1196,84,12,165,15,10,1473,522,15,0,57,7,0,605,79,4,0,11,0,0,92,31,0,0,3,0,0,37,12,4,0,4,0,0,17,9,0,0,0
12405,4,70,0,3,0,0,85,0,191,0,4,4,0,208,14,145,25,40,0,4,226,68,117,17,57,3,0,266,114,32,9,79,4,0,247,337,80,9,173,12,3,612,1048,59,14,277,25,10,1441,841,10,7,150,17,0,1025,71,0,3,11,3,0,91,16,0,0,4,0,0,15,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,7,12,0,0,0,0,0,16,64,54,7,38,6,8,176,2598,761,88,849,83,36,4412,0,34,0,0,3,0,42,0,24,3,5,0,0,29,0,213,5,22,0,0,248,16,127,22,32,3,0,202,58,47,4,33,3,0,147,151,46,7,75,6,6,284,694,98,12,160,13,6,976,2139,68,5,313,38,17,2575,459,6,3,76,6,5,550,84,0,0,11,0,0,101,15,0,0,7,4,0,26,0,0,0,0,0,0,4,0,0,0,0
12501,10,96,13,13,5,0,139,0,204,9,6,4,0,222,29,197,15,52,12,0,301,76,129,20,79,14,4,317,100,37,17,49,27,0,226,457,43,21,130,22,8,683,1344,39,5,282,53,10,1733,2062,37,9,390,51,22,2570,1194,5,3,184,23,8,1417,340,3,0,53,8,0,406,98,0,0,14,3,0,115,40,3,0,0,0,0,45,12,0,0,0,0,0,17,27,0,0,5,0,0,36,125,54,11,104,16,29,340,5915,846,126,1368,238,88,8577,11,42,3,9,0,0,63,6,46,6,7,5,0,65,32,273,11,54,10,5,388,48,160,19,80,13,0,321,50,55,13,50,8,4,178,150,65,12,72,26,0,336,670,45,11,179,24,4,937,2518,54,22,403,84,16,3095,2981,29,3,368,74,11,3462,1387,3,3,202,31,0,1633,406,7,6,54,5,0,472,183,0,0,35,4,0,222,49,0,0,6
12502,0,275,5,3,3,0,286,3,552,11,3,4,0,576,0,368,73,22,7,0,478,37,176,31,27,21,8,294,14,69,5,35,67,0,183,54,89,5,48,30,3,222,300,53,8,98,10,4,475,1054,91,4,212,11,13,1374,754,5,3,135,3,0,905,273,3,0,35,0,0,317,88,0,0,13,0,0,104,16,5,0,4,0,3,30,11,0,0,4,0,0,10,16,0,0,4,0,0,19,47,124,12,49,10,8,254,2669,1805,144,696,166,39,5533,3,150,10,3,0,0,166,0,96,4,0,0,0,103,7,691,38,14,5,9,762,9,278,50,41,5,5,381,16,127,10,31,11,0,189,51,138,16,33,187,0,430,109,101,23,76,41,0,346,701,72,14,148,15,9,956,1400,50,0,218,21,7,1694,837,17,7,122,4,0,978,365,0,0,46,6,0,428,118,0,0,22,0,0,147,45,0,0,7
12503,15,448,20,15,0,7,499,11,1006,78,12,4,9,1114,28,805,102,95,23,12,1063,151,546,105,131,18,8,955,204,133,30,149,30,10,559,580,203,34,265,37,7,1121,2119,224,25,527,121,20,3033,3030,78,21,612,125,22,3885,730,7,0,147,25,5,925,140,6,0,22,4,0,172,18,0,0,9,0,0,34,15,12,0,4,0,0,33,4,0,0,0,0,0,5,31,3,0,12,0,3,52,130,247,25,165,26,35,626,7197,3707,432,2169,422,142,14069,20,208,22,10,0,0,264,4,172,34,13,4,0,226,34,1329,54,54,14,7,1491,90,711,144,112,22,11,1092,81,353,41,104,14,8,600,299,280,43,147,25,3,795,975,228,50,304,37,11,1609,4035,210,34,719,152,25,5181,2515,83,6,517,127,21,3270,796,13,3,141,34,10,995,271,5,0,37,10,7,326,54,10,0,20,5,0,85,16,0,4,7
12504,12,268,29,13,3,3,324,10,795,53,8,29,0,898,28,502,134,78,19,3,760,121,330,88,161,30,6,732,165,101,34,142,23,4,467,591,100,43,251,56,7,1053,3421,185,37,594,94,20,4348,5896,43,13,630,69,26,6683,1396,0,3,182,24,9,1620,270,5,0,45,6,0,322,61,0,0,14,5,0,77,22,7,0,4,0,0,44,11,0,0,4,0,0,15,43,3,0,13,0,0,64,207,159,56,133,35,47,627,12243,2503,497,2269,399,132,18039,5,131,13,6,3,0,150,9,132,40,6,4,3,193,33,920,49,46,25,3,1086,69,393,116,75,24,10,681,82,178,34,92,13,9,407,187,158,43,129,14,3,527,954,133,44,291,47,6,1474,7341,173,48,868,121,14,8563,5266,38,8,540,64,17,5940,1494,3,6,209,13,5,1725,285,4,0,59,9,0,360,90,0,0,25,0,0,120,40,5,0,12
12601,0,22,11,4,4,0,47,0,39,6,0,0,4,49,5,18,9,19,3,0,61,11,17,25,33,8,0,96,13,5,8,19,9,0,47,25,5,0,30,13,0,79,162,0,4,72,17,0,255,814,3,3,119,4,6,954,606,3,0,89,3,0,705,304,4,3,49,0,0,360,121,0,0,15,4,0,137,77,0,0,16,0,0,97,22,0,0,0,0,0,21,32,0,0,7,0,0,34,39,8,10,43,12,11,126,2231,132,88,522,69,23,3062,0,7,0,0,0,0,16,0,9,7,6,0,0,14,5,43,0,13,5,0,70,6,15,27,35,6,0,95,11,11,4,32,4,0,60,18,0,3,27,13,0,59,51,9,3,35,18,0,117,332,6,29,71,4,0,444,844,4,0,97,4,5,955,836,5,4,99,9,0,947,345,0,0,62,5,0,413,186,0,0,17,0,0,204,98,0,0,9
12602,17,236,21,14,4,0,294,11,622,38,11,6,3,691,40,353,122,70,8,5,596,58,225,61,107,36,6,482,88,49,19,90,61,3,314,416,64,46,174,32,0,731,1924,56,19,351,23,9,2382,3451,50,11,513,43,9,4076,1765,29,6,329,32,5,2169,857,3,7,162,4,12,1050,335,0,7,94,15,6,449,141,4,8,44,0,0,198,85,0,0,18,0,0,103,136,0,0,41,4,3,178,157,96,44,146,32,34,521,9478,1791,412,2160,304,91,14233,17,90,5,6,0,0,124,8,86,14,6,4,4,115,36,668,62,48,11,4,827,43,294,73,106,13,5,537,52,142,20,73,17,3,303,113,107,31,129,86,3,463,615,84,32,192,23,8,955,3498,53,30,483,40,3,4107,3438,29,13,531,33,5,4057,2102,23,3,324,18,9,2474,1224,7,5,176,10,5,1418,462,4,4,85,7,3,559,242,0,0,49
12701,4,231,11,3,6,0,258,0,453,5,0,7,4,473,9,437,43,28,22,3,543,21,284,16,74,7,0,406,47,99,12,69,16,0,243,145,100,13,106,23,0,386,463,163,21,223,51,6,926,1074,68,5,273,61,11,1489,502,6,0,85,14,3,610,106,3,0,14,4,0,129,17,3,0,4,0,0,28,12,9,0,0,0,0,12,0,0,0,0,0,0,0,15,0,0,5,0,5,26,62,129,3,71,17,24,308,2478,1980,134,964,234,54,5842,5,105,3,7,3,0,123,5,82,11,4,0,0,96,8,579,24,14,18,0,652,10,392,12,36,12,0,469,13,160,5,38,8,3,230,58,170,6,77,52,3,374,225,162,12,136,27,3,564,998,163,12,300,67,10,1552,1487,45,11,238,46,9,1839,899,3,0,84,16,0,1002,148,0,0,28,0,0,181,47,0,0,0,0,0,55,12,0,0,5
12702,22,307,14,12,3,6,357,10,770,22,7,0,3,817,83,843,82,122,35,7,1171,229,589,63,234,74,11,1205,396,211,39,237,60,10,953,1306,231,57,381,90,17,2090,2268,293,34,582,134,37,3347,2885,78,3,574,153,26,3725,548,10,4,92,25,6,685,100,4,0,19,13,3,135,29,4,0,5,0,0,35,8,11,0,3,0,0,14,3,0,0,0,0,0,10,32,0,0,18,6,0,57,158,219,22,181,57,27,667,8064,3585,351,2469,643,155,15267,14,142,4,15,6,3,181,3,138,5,5,0,0,155,33,988,30,63,21,13,1146,110,717,94,129,41,13,1102,128,419,42,150,34,6,782,435,362,66,222,55,9,1142,2299,296,69,493,112,26,3296,3767,362,37,806,244,37,5253,2601,101,20,386,129,17,3247,529,13,7,83,19,4,654,121,0,0,20,9,0,156,40,0,0,13,0,0,46,14,0,0,7
