SA3_CODE_2021,C11_F_55_59_Em_FT,C11_F_55_59_Em_PT,C11_F_55_59_Em_AFW,C11_F_55_59_Em_Hrs_NS,C11_F_55_59_Em_Tot,C11_F_55_59_Unem_Look_FT,C11_F_55_59_Unem_Look_PT,C11_F_55_59_Unem_Tot,C11_F_55_59_Tot_LF,C11_F_55_59_Not_LF,C11_F_55_59_LF_NS,C11_F_55_59_Tot,C11_F_60_64_Em_FT,C11_F_60_64_Em_PT,C11_F_60_64_Em_AFW,C11_F_60_64_Em_Hrs_NS,C11_F_60_64_Em_Tot,C11_F_60_64_Unem_Look_FT,C11_F_60_64_Unem_Look_PT,C11_F_60_64_Unem_Tot,C11_F_60_64_Tot_LF,C11_F_60_64_Not_LF,C11_F_60_64_LF_NS,C11_F_60_64_Tot,C11_F_65_69_Em_FT,C11_F_65_69_Em_PT,C11_F_65_69_Em_AFW,C11_F_65_69_Em_Hrs_NS,C11_F_65_69_Em_Tot,C11_F_65_69_Unem_Look_FT,C11_F_65_69_Unem_Look_PT,C11_F_65_69_Unem_Tot,C11_F_65_69_Tot_LF,C11_F_65_69_Not_LF,C11_F_65_69_LF_NS,C11_F_65_69_Tot,C11_F_70_74_Em_FT,C11_F_70_74_Em_PT,C11_F_70_74_Em_AFW,C11_F_70_74_Em_Hrs_NS,C11_F_70_74_Em_Tot,C11_F_70_74_Unem_Look_FT,C11_F_70_74_Unem_Look_PT,C11_F_70_74_Unem_Tot,C11_F_70_74_Tot_LF,C11_F_70_74_Not_LF,C11_F_70_74_LF_NS,C11_F_70_74_Tot,C11_F_75over_Em_FT,C11_F_75over_Em_PT,C11_F_75over_Em_AFW,C11_F_75over_Em_Hrs_NS,C11_F_75over_Em_Tot,C11_F_75over_Unem_Lo_ft_wo,C11_F_75over_Unem_Lo_pt_wor,C11_F_75over_Unemp_Tot,C11_F_75over_Tot_lab_for,C11_F_75over_N_lab_forc,C11_F_75over_LF_NS,C11_F_75over_Tot,C11_F_Tot_Em_FT,C11_F_Tot_Em_PT,C11_F_Tot_Em_AFW,C11_F_Tot_Em_Hrs_NS,C11_F_Tot_Em_Tot,C11_F_Tot_Unem_Look_FT,C11_F_Tot_Unem_Look_PT,C11_F_Tot_Unem_Tot,C11_F_Tot_Tot_labo_for,C11_F_Tot_Not_LF,C11_F_Tot_LF_NS,C11_F_Tot_Tot,C16_F_15_19_Em_FT,C16_F_15_19_Em_PT,C16_F_15_19_Em_AFW,C16_F_15_19_Em_Hrs_NS,C16_F_15_19_Em_Tot,C16_F_15_19_Unem_Look_FT,C16_F_15_19_Unem_Look_PT,C16_F_15_19_Unem_Tot,C16_F_15_19_Tot_LF,C16_F_15_19_Not_LF,C16_F_15_19_LF_NS,C16_F_15_19_Tot,C16_F_20_24_Em_FT,C16_F_20_24_Em_PT,C16_F_20_24_Em_AFW,C16_F_20_24_Em_Hrs_NS,C16_F_20_24_Em_Tot,C16_F_20_24_Unem_Look_FT,C16_F_20_24_Unem_Look_PT,C16_F_20_24_Unem_Tot,C16_F_20_24_Tot_LF,C16_F_20_24_Not_LF,C16_F_20_24_LF_NS,C16_F_20_24_Tot,C16_F_25_29_Em_FT,C16_F_25_29_Em_PT,C16_F_25_29_Em_AFW,C16_F_25_29_Em_Hrs_NS,C16_F_25_29_Em_Tot,C16_F_25_29_Unem_Look_FT,C16_F_25_29_Unem_Look_PT,C16_F_25_29_Unem_Tot,C16_F_25_29_Tot_LF,C16_F_25_29_Not_LF,C16_F_25_29_LF_NS,C16_F_25_29_Tot,C16_F_30_34_Em_FT,C16_F_30_34_Em_PT,C16_F_30_34_Em_AFW,C16_F_30_34_Em_Hrs_NS,C16_F_30_34_Em_Tot,C16_F_30_34_Unem_Look_FT,C16_F_30_34_Unem_Look_PT,C16_F_30_34_Unem_Tot,C16_F_30_34_Tot_LF,C16_F_30_34_Not_LF,C16_F_30_34_LF_NS,C16_F_30_34_Tot,C16_F_35_39_Em_FT,C16_F_35_39_Em_PT,C16_F_35_39_Em_AFW,C16_F_35_39_Em_Hrs_NS,C16_F_35_39_Em_Tot,C16_F_35_39_Unem_Look_FT,C16_F_35_39_Unem_Look_PT,C16_F_35_39_Unem_Tot,C16_F_35_39_Tot_LF,C16_F_35_39_Not_LF,C16_F_35_39_LF_NS,C16_F_35_39_Tot,C16_F_40_44_Em_FT,C16_F_40_44_Em_PT,C16_F_40_44_Em_AFW,C16_F_40_44_Em_Hrs_NS,C16_F_40_44_Em_Tot,C16_F_40_44_Unem_Look_FT,C16_F_40_44_Unem_Look_PT,C16_F_40_44_Unem_Tot,C16_F_40_44_Tot_LF,C16_F_40_44_Not_LF,C16_F_40_44_LF_NS,C16_F_40_44_Tot,C16_F_45_49_Em_FT,C16_F_45_49_Em_PT,C16_F_45_49_Em_AFW,C16_F_45_49_Em_Hrs_NS,C16_F_45_49_Em_Tot,C16_F_45_49_Unem_Look_FT,C16_F_45_49_Unem_Look_PT,C16_F_45_49_Unem_Tot,C16_F_45_49_Tot_LF,C16_F_45_49_Not_LF,C16_F_45_49_LF_NS,C16_F_45_49_Tot,C16_F_50_54_Em_FT,C16_F_50_54_Em_PT,C16_F_50_54_Em_AFW,C16_F_50_54_Em_Hrs_NS,C16_F_50_54_Em_Tot,C16_F_50_54_Unem_Look_FT,C16_F_50_54_Unem_Look_PT,C16_F_50_54_Unem_Tot,C16_F_50_54_Tot_LF,C16_F_50_54_Not_LF,C16_F_50_54_LF_NS,C16_F_50_54_Tot,C16_F_55_59_Em_FT,C16_F_55_59_Em_PT,C16_F_55_59_Em_AFW,C16_F_55_59_Em_Hrs_NS,C16_F_55_59_Em_Tot,C16_F_55_59_Unem_Look_FT,C16_F_55_59_Unem_Look_PT,C16_F_55_59_Unem_Tot,C16_F_55_59_Tot_LF,C16_F_55_59_Not_LF,C16_F_55_59_LF_NS,C16_F_55_59_Tot,C16_F_60_64_Em_FT,C16_F_60_64_Em_PT,C16_F_60_64_Em_AFW,C16_F_60_64_Em_Hrs_NS,C16_F_60_64_Em_Tot,C16_F_60_64_Unem_Look_FT,C16_F_60_64_Unem_Look_PT,C16_F_60_64_Unem_Tot,C16_F_60_64_Tot_LF,C16_F_60_64_Not_LF,C16_F_60_64_LF_NS,C16_F_60_64_Tot,C16_F_65_69_Em_FT,C16_F_65_69_Em_PT,C16_F_65_69_Em_AFW,C16_F_65_69_Em_Hrs_NS,C16_F_65_69_Em_Tot,C16_F_65_69_Unem_Look_FT,C16_F_65_69_Unem_Look_PT,C16_F_65_69_Unem_Tot
11003,264,165,26,7,455,4,4,9,461,221,39,719,150,137,19,10,310,0,4,4,322,333,56,703,47,80,10,7,146,0,0,0,146,353,32,537,22,38,4,0,66,0,0,0,66,339,43,445,21,20,6,0,51,0,0,0,51,670,98,821,2588,2147,246,114,5100,176,107,285,5381,3745,702,9825,49,180,7,11,257,16,21,40,294,300,89,685,210,139,18,13,373,30,14,50,422,202,67,692,304,152,41,8,503,21,11,30,536,211,87,841,236,237,37,9,525,15,4,18,546,169,88,805,237,205,21,12,473,20,16,40,515,177,79,770,275,238,27,11,551,16,16,35,582,128,77,794,285,217,18,5,533,17,8,27,555,126,93,776,345,233,17,16,611,28,9,35,640,168,107,920,283,227,21,11,539,6,10,19,562,225,94,884,188,161,14,8,373,3,9,7,383,261,67,705,70,89,9,8,179,0,0,0
11004,807,639,83,30,1557,22,28,49,1612,803,100,2509,416,504,56,19,995,16,12,27,1019,1256,109,2384,121,245,21,8,398,0,4,5,397,1532,110,2036,38,87,8,8,129,0,0,0,131,1472,125,1731,34,53,8,10,99,0,0,0,102,2969,412,3478,7415,7241,744,296,15697,522,445,969,16670,12937,1687,31293,185,763,56,39,1043,70,109,177,1221,1017,153,2383,687,492,68,29,1275,83,61,141,1420,513,185,2112,902,554,107,36,1602,78,52,132,1733,545,172,2452,763,725,107,35,1627,60,37,100,1730,535,167,2438,790,766,71,24,1652,57,48,105,1753,433,152,2343,894,759,37,23,1711,60,55,107,1818,426,155,2402,1031,807,57,29,1921,51,37,86,2012,443,178,2634,996,796,65,34,1890,40,33,69,1961,533,184,2678,944,746,74,39,1799,46,41,82,1886,767,222,2872,534,562,57,17,1175,21,45,59,1240,1061,196,2492,186,278,33,12,503,3,0,3
11101,1047,1160,107,29,2338,24,38,66,2407,1453,120,3979,454,746,61,13,1278,10,20,33,1307,2469,127,3912,90,233,24,9,356,0,4,4,362,2654,152,3165,15,65,9,6,95,0,0,0,95,2370,136,2601,7,34,0,12,49,0,0,0,49,5231,586,5866,10726,12825,1277,421,25246,549,716,1268,26515,20804,1995,49314,221,1439,57,24,1747,124,319,440,2186,1277,85,3551,923,1257,106,46,2334,121,112,231,2564,550,121,3241,1310,858,166,37,2374,74,74,144,2520,529,132,3176,1048,1255,252,34,2594,59,80,140,2733,678,122,3538,1016,1489,133,22,2657,63,63,121,2779,661,111,3551,1284,1600,80,31,2996,59,72,130,3123,732,127,3980,1535,1518,67,24,3142,49,68,119,3266,698,146,4105,1531,1416,92,27,3068,70,81,146,3215,894,144,4250,1278,1287,114,35,2717,33,52,88,2805,1297,163,4260,572,877,70,27,1546,22,40,61,1604,2164,155,3932,127,349,25,4,506,0,4,3
11102,603,678,58,20,1356,15,20,39,1394,1028,68,2488,248,441,50,5,746,8,14,18,767,1542,81,2389,61,134,12,3,206,0,0,0,210,1665,78,1954,9,47,0,3,62,0,4,4,64,1408,79,1554,7,17,5,0,26,0,0,0,26,3238,413,3677,5883,6931,728,272,13818,373,445,816,14635,13538,1193,29364,149,822,33,26,1030,79,167,245,1277,904,72,2258,599,660,68,30,1359,103,68,172,1526,414,76,2022,751,580,105,30,1465,54,49,104,1568,427,79,2075,603,762,125,17,1509,39,43,90,1593,506,70,2174,598,789,80,23,1492,46,46,92,1583,507,63,2149,808,888,56,24,1777,38,53,87,1862,453,87,2407,839,855,39,21,1751,43,27,79,1828,433,90,2349,848,811,57,27,1742,38,36,75,1815,626,92,2532,731,748,65,22,1569,17,30,45,1614,889,111,2616,380,513,43,12,948,17,26,51,999,1468,106,2576,98,222,20,11,354,3,3,5
11103,1347,1231,128,27,2732,39,37,71,2801,1675,146,4625,584,792,66,17,1457,10,33,44,1500,2519,185,4208,133,271,33,19,457,0,5,7,460,2798,165,3427,23,80,10,11,127,0,0,0,126,2503,172,2795,12,45,10,9,77,0,0,0,77,6793,756,7632,16095,16361,1827,525,34803,879,1135,2013,36816,26233,3107,66156,268,1783,100,69,2214,119,417,535,2751,1660,155,4565,1778,2526,169,106,4586,206,327,531,5121,1597,297,7018,2921,1503,247,60,4733,143,140,288,5016,1073,288,6377,2106,1726,372,51,4255,137,131,267,4520,1102,239,5860,1660,1933,219,49,3867,104,106,213,4077,1025,188,5290,1876,2004,118,45,4041,106,108,208,4251,915,204,5371,2011,1765,115,50,3940,103,88,198,4136,951,222,5308,1916,1647,116,38,3719,83,61,145,3866,1088,235,5188,1632,1446,129,30,3229,53,79,136,3366,1589,266,5219,787,1005,90,17,1902,38,50,87,1984,2405,237,4627,196,433,41,13,682,8,12,14
11201,723,937,96,28,1784,40,53,90,1874,1007,124,3003,345,562,63,17,992,11,29,39,1026,1445,101,2577,74,216,22,10,327,0,10,10,333,1529,90,1949,22,56,13,5,91,0,0,0,91,1364,88,1544,7,30,11,14,61,0,4,4,60,3409,391,3862,5805,8398,749,275,15236,490,604,1096,16328,13414,1522,31260,102,731,51,30,918,27,97,125,1046,852,149,2044,373,542,40,19,973,50,55,102,1071,270,143,1491,522,566,49,23,1166,48,36,84,1248,330,183,1770,517,738,84,23,1362,35,38,75,1430,464,173,2071,542,868,75,30,1516,33,50,78,1593,487,212,2298,815,1124,63,38,2035,34,60,95,2126,459,233,2820,973,1098,44,19,2134,56,50,107,2243,472,242,2958,930,1057,54,40,2082,52,56,108,2193,546,277,3013,833,1098,80,27,2045,54,52,110,2151,905,292,3350,440,867,69,22,1406,27,35,60,1464,1458,309,3237,131,353,35,18,531,6,14,16
11202,764,751,78,21,1618,31,41,78,1690,874,87,2651,364,471,39,9,887,15,25,39,925,1236,84,2250,95,155,14,10,279,0,0,0,280,1304,69,1660,31,69,5,4,116,0,0,0,120,1141,74,1338,23,42,7,5,80,0,0,0,81,2734,248,3061,5909,6809,643,257,13612,512,608,1119,14732,12557,1190,28479,117,753,32,30,929,50,105,153,1079,995,150,2223,451,538,45,22,1044,87,74,161,1206,474,145,1827,446,446,67,23,982,42,56,94,1078,468,135,1680,383,574,64,20,1040,46,37,79,1122,508,138,1767,549,614,59,23,1250,44,43,92,1339,482,133,1958,673,715,43,22,1453,46,52,100,1549,498,178,2228,816,739,40,26,1618,56,47,98,1720,464,179,2364,868,839,51,33,1792,40,42,86,1874,596,199,2672,769,845,53,19,1692,31,55,83,1778,805,206,2792,480,605,60,16,1163,22,35,61,1223,1216,204,2636,161,268,23,14,464,0,4,8
11203,693,834,75,20,1627,49,48,97,1727,1119,144,2987,333,571,56,13,972,20,31,53,1023,1799,126,2951,83,179,15,8,291,0,3,3,291,2203,138,2630,8,64,9,7,96,0,0,0,93,2028,137,2259,14,23,4,5,47,0,0,0,46,4898,720,5664,6228,8615,757,321,15916,605,687,1289,17206,17281,2119,36606,109,953,42,41,1146,43,177,215,1361,963,136,2461,471,715,36,21,1248,96,82,174,1420,325,129,1874,598,540,74,25,1233,49,46,94,1326,437,111,1881,577,802,136,32,1540,40,55,97,1638,588,153,2376,608,1036,68,18,1727,42,63,102,1836,558,154,2551,849,1074,50,40,2018,54,59,110,2125,564,166,2860,976,1093,58,36,2168,59,55,119,2284,574,197,3057,1044,1098,61,31,2236,67,59,124,2360,682,200,3246,917,1146,92,44,2199,55,67,122,2322,1109,251,3684,522,791,86,27,1429,43,50,93,1529,1760,240,3522,140,345,32,9,524,0,3,8
11301,430,362,59,23,871,9,12,18,889,380,75,1343,213,248,31,16,511,9,3,12,526,595,78,1194,65,117,15,12,214,0,0,0,214,717,67,997,29,53,6,3,95,0,0,0,99,695,53,848,19,35,6,4,56,0,0,0,58,1630,245,1941,4402,4282,487,247,9419,261,237,495,9909,7042,1198,18154,136,425,28,37,630,30,57,90,719,722,127,1560,493,275,39,25,826,45,32,78,902,286,103,1287,587,347,60,19,1011,40,24,63,1073,332,121,1529,405,443,68,21,934,23,24,43,979,326,132,1433,349,478,34,9,876,27,23,47,922,287,119,1325,505,504,29,19,1057,25,9,34,1091,261,138,1492,612,483,27,20,1146,28,16,42,1183,260,116,1558,626,473,35,15,1150,16,11,25,1179,266,143,1585,526,458,35,18,1035,14,21,37,1070,367,158,1587,293,306,33,20,655,5,4,12,664,534,136,1335,104,150,25,15,291,0,0,4
11302,135,131,26,4,296,0,10,13,304,167,21,492,67,97,10,4,183,4,4,7,190,253,17,461,19,40,3,3,71,0,0,0,77,300,18,399,6,23,0,0,24,0,0,0,24,276,19,321,9,7,0,3,22,0,0,0,22,602,53,677,1199,1356,125,40,2725,108,78,182,2907,2475,249,5633,27,109,5,4,149,14,13,26,173,179,25,378,87,89,4,0,183,11,6,18,204,90,29,318,91,89,17,5,200,6,10,12,211,68,23,306,86,142,22,3,250,3,11,13,265,104,25,392,82,141,12,4,244,4,8,12,256,79,27,363,149,139,9,6,302,10,6,12,316,81,31,432,172,148,13,6,331,7,5,15,345,80,40,458,157,150,5,5,322,7,6,14,334,88,43,463,176,142,25,11,351,8,4,17,367,156,45,568,85,118,12,3,219,8,0,6,229,243,60,524,35,68,6,6,116,0,0,0
11303,901,753,89,29,1774,25,25,45,1816,829,75,2727,467,513,74,24,1075,3,13,23,1101,1346,83,2531,142,220,23,19,398,3,4,4,403,1483,100,1985,49,84,12,11,149,3,0,3,153,1484,102,1739,27,48,10,12,95,0,0,0,94,3362,388,3848,9058,8704,936,358,19060,503,519,1024,20082,14339,1445,35866,279,990,41,41,1349,73,160,236,1584,1175,160,2923,1006,1000,90,43,2143,104,117,218,2361,674,181,3214,1174,730,129,28,2055,78,40,113,2170,624,156,2944,931,854,174,38,1993,59,54,112,2108,607,158,2875,899,892,101,22,1912,60,54,114,2022,484,139,2653,1054,949,50,24,2078,46,39,81,2167,477,156,2797,1228,886,48,28,2185,50,33,82,2277,472,166,2911,1182,909,76,24,2196,45,16,61,2254,544,152,2955,1058,873,78,32,2038,37,27,66,2099,815,178,3090,568,646,77,19,1302,27,25,47,1351,1208,198,2759,191,337,36,15,584,0,3,6
11401,719,914,107,30,1774,46,40,89,1859,1348,148,3360,334,634,72,22,1055,17,32,41,1097,2436,168,3698,75,182,20,11,288,0,11,11,295,2755,160,3217,25,60,3,4,95,0,0,3,99,2403,159,2662,10,30,7,13,57,0,0,0,57,4698,651,5412,6358,8552,873,325,16109,603,590,1192,17303,19407,2267,38979,164,928,49,46,1187,69,125,195,1378,1079,138,2595,627,647,57,36,1362,79,68,144,1512,471,172,2151,635,633,105,31,1404,40,56,94,1495,581,149,2230,593,773,112,20,1491,49,47,94,1580,641,154,2382,586,842,77,19,1534,51,42,94,1627,585,135,2343,834,1006,53,25,1910,55,55,114,2021,552,153,2731,922,1035,71,44,2072,46,55,104,2174,670,200,3037,1017,1068,84,32,2200,53,40,97,2299,817,203,3317,913,1130,106,32,2178,48,64,107,2285,1387,234,3904,441,804,94,32,1370,31,47,80,1448,2330,271,4052,105,396,42,18,559,0,12,9
11402,434,499,46,21,1007,17,19,37,1038,481,48,1565,277,405,28,19,733,10,17,31,762,995,62,1824,91,208,12,8,322,0,0,9,329,1224,62,1611,30,80,4,3,116,0,3,3,118,1025,57,1203,14,32,3,7,52,0,0,0,52,2077,223,2358,3882,4621,404,184,9096,191,224,410,9509,8538,803,18842,103,534,25,11,671,32,50,83,749,760,71,1581,325,308,14,20,669,28,14,38,704,143,49,902,380,307,46,10,748,15,4,23,772,186,53,1002,280,337,52,5,667,10,25,32,701,240,60,994,357,436,25,13,828,17,17,30,860,246,67,1174,510,549,28,13,1102,19,17,36,1134,278,98,1517,643,593,25,17,1279,19,31,54,1323,273,101,1703,664,583,32,20,1293,19,14,30,1329,314,96,1737,533,550,35,25,1139,18,24,44,1179,469,97,1746,325,474,31,14,842,11,16,31,872,810,123,1802,122,301,23,3,451,0,10,12
11501,1705,1306,121,42,3178,32,44,73,3250,1241,105,4594,896,1018,77,33,2021,14,35,45,2069,1915,102,4080,188,405,40,19,649,4,14,13,663,2100,78,2833,22,93,6,4,126,0,0,0,124,1677,80,1888,8,38,3,3,55,0,5,5,53,3664,433,4150,16282,14573,1364,511,32723,526,906,1435,34163,19398,1619,55173,158,1699,101,29,1985,27,328,354,2339,2520,89,4942,1537,1691,91,43,3359,70,157,226,3578,653,74,4312,1898,652,97,52,2694,66,62,126,2817,427,118,3357,1730,966,247,49,2983,71,66,139,3124,862,114,4100,1923,1597,188,60,3764,98,123,226,3994,1119,124,5229,2274,1867,82,55,4271,76,109,188,4459,1076,132,5664,2422,1827,66,52,4362,88,100,181,4550,935,119,5603,2385,1551,89,46,4060,52,81,130,4190,907,136,5236,1884,1369,102,31,3394,40,59,106,3497,1299,104,4899,986,1047,71,18,2123,15,40,52,2175,2067,99,4340,324,619,45,23,1007,4,12,16
11502,313,290,31,3,629,4,9,12,636,226,32,899,183,261,20,13,472,6,4,10,482,354,33,868,80,122,15,0,219,0,0,0,218,412,27,656,17,40,3,3,69,0,0,0,74,374,20,462,9,15,5,3,33,0,0,0,33,784,58,870,2753,2982,261,103,6095,68,122,190,6289,3687,345,10327,75,339,10,7,437,4,42,51,482,428,44,957,280,296,15,16,604,16,15,32,634,104,38,776,305,108,23,4,443,6,8,17,462,75,23,556,169,167,33,6,380,12,6,12,396,138,24,548,208,215,20,6,448,8,8,15,464,147,26,643,351,351,8,18,730,15,14,25,755,169,32,958,435,368,19,4,831,4,6,15,842,203,52,1098,395,361,19,13,785,10,17,26,810,163,41,1012,337,289,7,6,645,5,5,14,657,220,47,918,170,245,20,9,447,6,6,11,453,302,56,813,89,161,19,6,274,0,3,8
11503,251,251,26,9,545,10,3,14,557,201,58,809,122,193,22,0,342,4,14,17,357,318,35,708,46,77,3,0,128,0,0,0,129,371,43,543,10,17,4,0,36,0,0,0,36,244,28,308,4,19,0,4,22,0,0,0,22,404,51,480,2673,2691,243,119,5718,111,131,240,5960,2854,543,9361,82,271,9,5,368,11,42,61,426,350,62,834,321,247,15,13,599,19,13,34,631,98,45,780,264,152,31,15,460,11,3,18,476,94,41,612,198,219,33,8,460,3,11,13,474,124,28,629,223,250,26,0,506,13,14,22,530,112,47,690,362,342,16,8,728,8,3,15,739,120,53,915,434,337,13,10,791,14,13,27,817,140,83,1040,412,312,18,7,741,11,7,17,758,141,71,968,323,272,22,9,618,13,13,27,644,203,64,911,159,187,20,8,371,5,8,12,381,303,51,734,51,99,10,0,163,0,4,3
11504,260,208,15,11,494,3,7,11,505,186,35,725,137,165,23,3,320,0,6,9,335,294,35,668,39,50,6,8,99,0,0,0,98,325,16,440,4,14,0,4,19,0,0,0,19,232,20,272,4,11,0,0,10,0,0,0,10,339,30,376,3209,2849,270,127,6456,118,151,268,6725,2955,363,10040,98,476,23,13,608,21,88,106,715,504,40,1257,356,339,17,15,729,21,23,42,777,119,30,921,436,176,40,4,652,8,5,15,665,131,34,830,411,328,59,14,811,13,21,28,843,192,44,1083,491,475,45,13,1022,12,24,31,1051,248,43,1343,630,583,22,14,1243,17,17,33,1278,218,52,1549,629,444,12,15,1102,11,15,32,1132,196,41,1374,422,305,18,13,748,14,16,32,781,196,40,1013,329,254,17,9,608,8,6,14,622,246,22,895,174,172,15,4,364,0,5,11,373,341,35,754,63,85,11,4,163,0,5,5
11601,1300,768,90,36,2194,49,44,87,2286,1373,137,3800,678,519,54,20,1270,25,34,57,1328,1794,146,3269,125,137,12,15,288,4,5,8,297,1802,108,2215,23,34,5,11,71,0,0,0,67,1553,103,1722,4,14,7,3,32,0,0,0,33,3358,391,3786,14310,9641,1110,601,25668,1081,1010,2089,27754,20256,2235,50243,233,1046,55,44,1379,79,289,370,1754,2126,168,4042,1372,1286,73,61,2800,169,170,340,3137,931,206,4275,2174,982,168,89,3406,177,102,282,3688,1282,222,5191,2172,1284,242,70,3771,156,126,284,4053,1578,286,5911,1895,1281,153,67,3401,127,129,253,3654,1314,226,5197,1754,1146,72,57,3028,113,96,209,3235,1042,180,4449,1736,945,58,63,2801,112,98,203,3008,976,192,4172,1650,816,61,42,2573,85,69,156,2724,1093,177,4000,1392,768,79,28,2266,63,90,155,2423,1416,180,4017,804,602,59,27,1493,50,43,90,1588,1870,178,3636,247,227,34,8,517,0,12,16
11602,687,369,37,16,1110,18,17,34,1144,539,60,1747,321,240,23,15,594,10,8,15,609,750,46,1406,56,67,3,7,142,0,0,0,145,646,56,843,5,19,0,0,27,0,0,0,31,526,42,596,0,3,0,0,7,0,0,0,7,835,42,887,9847,6676,848,270,17643,472,567,1045,18683,8484,832,27996,176,1020,35,20,1256,44,218,254,1507,1411,86,3005,929,885,57,40,1907,80,112,192,2094,478,76,2646,1470,585,109,41,2204,79,61,139,2341,548,121,3011,1782,1082,238,52,3154,94,81,169,3325,831,162,4323,1826,1314,158,49,3335,78,99,178,3508,873,157,4543,1762,1118,61,41,2987,62,86,153,3135,666,145,3948,1533,892,36,42,2500,74,49,121,2625,525,91,3241,1294,678,51,32,2058,40,43,81,2136,537,85,2761,875,505,33,14,1429,38,32,68,1498,669,82,2251,461,338,28,8,836,17,23,40,875,883,79,1841,138,137,8,4,289,5,3,13
11603,793,397,57,30,1272,57,25,77,1357,1157,148,2657,389,272,38,17,714,17,14,37,746,1473,149,2365,74,76,14,9,173,0,0,0,176,1408,140,1722,15,17,0,5,34,0,0,0,38,994,103,1133,0,3,3,6,12,3,0,3,10,1763,231,2007,9957,6379,793,514,17636,1150,841,1991,19627,17902,2297,39823,229,944,36,57,1265,110,269,380,1646,2349,235,4235,1170,1025,61,84,2335,209,184,395,2730,1230,228,4188,1477,743,129,83,2435,156,120,276,2713,1343,251,4304,1352,876,153,62,2436,153,126,279,2715,1475,289,4481,1240,798,72,67,2181,95,105,197,2375,1289,247,3910,1317,768,50,55,2187,112,113,227,2418,1152,217,3785,1310,741,41,50,2146,102,80,184,2329,1119,222,3669,1265,666,55,44,2024,87,67,153,2182,1114,194,3488,992,545,42,36,1622,61,58,115,1738,1173,194,3112,496,351,31,15,894,33,47,77,971,1430,155,2556,132,152,12,6,305,0,0,4
11701,390,234,28,8,663,10,14,29,691,390,65,1149,189,169,20,3,377,3,10,7,393,538,63,985,63,75,3,4,150,0,0,0,156,672,75,904,11,19,0,0,31,0,0,0,31,627,47,699,4,12,0,4,20,0,0,0,22,1352,145,1516,4811,3201,403,175,8586,224,245,470,9053,6371,1021,16442,36,322,30,10,403,12,56,73,480,718,73,1268,553,544,31,28,1155,40,56,94,1247,507,120,1876,1028,401,53,24,1500,53,42,92,1595,370,171,2136,969,453,106,27,1557,41,41,86,1639,400,152,2198,760,477,78,17,1331,32,28,58,1390,359,120,1871,743,500,33,15,1290,27,35,63,1351,279,108,1737,681,410,24,13,1122,34,22,58,1184,272,77,1531,611,330,22,25,981,28,15,38,1025,272,73,1367,394,252,14,13,674,16,25,40,714,345,66,1126,257,206,20,12,493,9,19,24,517,518,84,1117,82,110,9,7,206,0,3,3
11702,503,241,26,11,784,16,18,32,814,432,83,1338,232,173,27,7,442,7,11,19,458,532,63,1053,56,73,9,3,140,0,3,3,148,599,51,793,15,17,5,5,37,0,0,3,42,610,58,706,6,6,4,3,17,0,0,0,17,1253,133,1406,8106,4329,635,197,13259,329,367,702,13962,6420,1374,21751,31,231,13,15,287,13,64,71,361,494,65,922,749,769,42,32,1595,42,78,118,1715,346,181,2245,1838,685,68,54,2637,56,49,102,2743,291,298,3325,1652,611,132,29,2428,50,35,87,2516,305,276,3092,1214,627,126,26,1995,36,27,63,2050,312,188,2552,1064,649,48,22,1776,32,36,63,1846,278,190,2310,973,502,37,18,1535,42,24,68,1603,260,113,1980,756,338,28,11,1134,31,25,60,1194,275,111,1581,579,280,16,10,889,26,29,54,942,390,90,1423,325,223,17,6,569,11,25,36,607,517,86,1205,87,101,6,7,202,0,0,0
11703,1350,641,73,18,2078,57,54,111,2191,1022,439,3647,679,502,54,27,1262,27,35,61,1328,1326,344,2992,218,245,26,10,496,3,6,12,507,1334,235,2073,49,113,4,3,176,0,5,5,185,1186,250,1619,21,62,7,3,92,0,0,0,90,2479,601,3163,30025,12969,1782,604,45383,1274,1553,2826,48203,18899,9222,76324,149,896,59,75,1183,19,351,372,1551,2648,491,4691,2967,3617,192,187,6962,204,896,1101,8064,5841,1769,15673,9226,3676,311,221,13433,355,385,739,14167,2662,2255,19093,8120,2709,507,167,11503,207,193,402,11909,1638,1683,15230,4550,1821,340,77,6784,141,123,265,7051,1110,982,9143,3191,1237,158,48,4637,99,78,180,4813,800,659,6273,2448,933,86,48,3512,110,72,180,3693,818,571,5085,1984,751,73,31,2843,100,83,185,3028,929,485,4446,1513,745,63,30,2359,79,50,132,2490,1164,495,4146,876,677,62,22,1634,42,41,89,1720,1462,420,3602,318,459,31,10,815,9,14,21
