SA3_CODE_2021,C21_M_FoodHos_PS_15_19,C21_M_FoodHos_PS_20_24,C21_M_FoodHos_PS_25_34,C21_M_FoodHos_PS_35_44,C21_M_FoodHos_PS_45_54,C21_M_FoodHos_PS_55_64,C21_M_FoodHos_PS_65_74,C21_M_FoodHos_PS_75_84,C21_M_FoodHos_PS_85over,C21_M_FoodHos_PS_Tot,C21_M_MixFld_pr_15_19,C21_M_MixFld_pr_20_24,C21_M_MixFld_pr_25_34,C21_M_MixFld_pr_35_44,C21_M_MixFld_pr_45_54,C21_M_MixFld_pr_55_64,C21_M_MixFld_pr_65_74,C21_M_MixFld_pr_75_84,C21_M_MixFld_pr_85over,C21_M_MixFld_pr_Tot,C21_M_FldStu_ID_15_19,C21_M_FldStu_ID_20_24,C21_M_FldStu_ID_25_34,C21_M_FldStu_ID_35_44,C21_M_FldStu_ID_45_54,C21_M_FldStu_ID_55_64,C21_M_FldStu_ID_65_74,C21_M_FldStu_ID_75_84,C21_M_FldStu_ID_85over,C21_M_FldStu_ID_Tot,C21_M_FldStu_NS_15_19,C21_M_FldStu_NS_20_24,C21_M_FldStu_NS_25_34,C21_M_FldStu_NS_35_44,C21_M_FldStu_NS_45_54,C21_M_FldStu_NS_55_64,C21_M_FldStu_NS_65_74,C21_M_FldStu_NS_75_84,C21_M_FldStu_NS_85over,C21_M_FldStu_NS_Tot,C21_M_Tot_15_19,C21_M_Tot_20_24,C21_M_Tot_25_34,C21_M_Tot_35_44,C21_M_Tot_45_54,C21_M_Tot_55_64,C21_M_Tot_65_74,C21_M_Tot_75_84,C21_M_Tot_85over,C21_M_Tot_Tot,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85over,C11_F_NatPhy_sci_Tot,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85over,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85over,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85over,C11_F_ArchBuild_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_AgEnv_RS_85over,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85over,C11_F_Health_Tot,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85over,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85over,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85over,C11_F_Soc_cult_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Creative_art_85over,C11_F_Creative_art_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85over,C11_F_FoodHos_PS_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85over,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85over,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85over,C11_F_FldStu_NS_Tot,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85over,C11_F_Tot_Tot
11004,19,56,164,168,126,89,65,23,6,723,4,3,7,5,0,0,0,0,0,25,8,8,42,50,61,44,31,18,3,259,284,250,566,518,508,500,478,348,171,3618,438,974,3396,3268,3141,2948,2519,1289,385,18360,0,13,40,51,40,17,11,3,0,179,0,14,16,19,22,33,15,5,0,119,0,19,35,41,57,24,31,20,10,241,0,5,13,15,10,4,5,4,0,51,7,32,108,92,70,27,9,0,0,353,19,141,463,544,678,555,297,124,45,2859,6,62,342,372,439,394,189,93,15,1925,57,248,641,732,697,555,239,75,19,3266,36,182,410,402,380,248,88,16,6,1768,4,35,75,77,51,30,26,18,4,321,52,157,279,219,156,108,41,9,7,1020,5,0,3,3,0,3,0,0,0,23,0,0,21,32,17,18,7,0,0,95,291,135,266,344,386,385,481,514,305,3107,474,1033,2723,2946,3005,2409,1438,886,415,15333
11101,16,81,207,205,186,127,89,56,9,975,0,6,4,5,0,0,6,0,0,25,6,19,61,73,95,77,41,27,6,398,162,175,419,435,425,434,401,340,203,2999,389,1500,4977,5967,5951,5568,4782,2570,812,32525,0,42,95,146,129,90,29,8,0,535,0,6,32,63,50,37,5,3,0,206,0,21,74,94,97,65,65,62,12,496,0,13,55,38,35,7,4,0,0,147,6,16,56,48,40,14,12,3,0,202,15,203,741,882,1081,714,353,173,39,4211,5,84,526,647,800,809,373,144,38,3434,122,479,1263,1376,1209,912,410,173,58,5998,45,235,613,736,664,424,166,44,12,2934,6,82,184,146,108,82,52,21,6,681,60,244,405,357,261,179,92,45,12,1655,4,0,3,0,5,9,3,4,0,29,4,7,26,41,42,30,12,6,3,177,311,168,266,417,488,498,645,800,481,4075,576,1589,4344,4997,5008,3872,2224,1487,677,24777
11102,11,60,159,175,137,88,77,51,11,774,4,3,6,0,0,0,0,0,3,22,3,22,39,40,62,42,45,25,8,289,121,122,296,326,304,305,324,310,196,2302,285,1047,3370,3549,3447,3545,3397,1942,653,21236,6,14,40,53,42,49,13,10,0,223,0,6,17,32,35,22,9,5,0,115,5,9,34,52,57,36,34,31,22,282,0,4,15,21,9,8,4,0,0,62,7,18,32,33,28,19,10,0,0,141,28,146,382,466,634,552,244,150,40,2644,0,47,258,294,327,425,255,99,32,1741,70,306,616,742,671,521,278,134,51,3382,41,160,366,374,403,280,124,41,8,1792,8,40,97,74,54,57,55,16,7,401,44,124,244,231,168,116,59,24,5,1007,3,0,3,4,5,3,4,7,0,24,0,8,13,20,25,18,13,3,0,106,179,96,175,227,265,315,376,395,250,2283,383,976,2293,2618,2709,2418,1485,918,409,14204
11103,25,168,415,377,267,196,95,52,15,1607,6,14,8,3,5,7,5,0,0,45,5,41,100,112,129,108,65,31,6,603,309,544,925,726,701,611,597,490,330,5231,588,3077,10643,9129,8015,7058,5436,2671,971,47591,5,106,270,253,188,129,38,15,0,1007,7,17,100,104,52,32,12,0,0,327,0,60,225,165,140,74,69,55,20,800,0,48,108,66,49,13,8,0,0,296,8,44,112,82,42,18,8,0,0,315,29,430,1467,1388,1393,874,441,220,71,6329,5,176,881,862,892,901,371,193,55,4349,142,789,1973,1654,1317,897,354,169,62,7356,55,471,1323,1114,952,666,265,79,18,4939,28,265,550,300,210,117,57,29,8,1546,75,299,619,475,299,166,79,56,17,2089,5,9,3,3,7,4,3,4,0,34,9,30,69,69,70,45,24,10,6,333,364,373,610,587,674,623,775,951,768,5726,732,3111,8316,7130,6282,4553,2512,1783,1031,35447
11201,7,48,240,285,210,157,95,42,12,1104,3,3,0,0,0,0,0,0,0,16,6,12,37,66,68,69,61,16,9,333,209,183,539,584,525,535,521,295,173,3576,310,762,3311,4147,4210,4318,4137,1719,545,23462,0,9,40,79,73,61,22,10,4,289,0,0,18,41,41,21,14,0,0,139,0,10,29,50,60,45,23,33,23,274,0,6,27,29,34,18,6,0,0,125,0,22,54,97,80,45,15,0,0,309,8,64,350,606,843,668,317,168,58,3075,0,36,234,496,635,701,305,111,33,2546,38,155,508,767,755,586,259,128,51,3248,23,93,387,622,687,515,156,41,12,2528,8,61,234,298,234,160,45,16,7,1072,38,116,248,311,217,122,53,24,9,1142,0,0,0,6,5,3,5,0,0,25,3,10,15,48,39,32,15,12,4,183,198,83,201,315,372,360,347,433,285,2595,324,666,2355,3746,4078,3342,1587,973,485,17558
11202,7,50,140,137,127,120,72,34,4,693,4,4,9,0,0,4,3,0,0,26,6,5,28,37,50,75,49,15,5,271,232,194,392,444,492,534,447,325,139,3206,347,790,2325,2654,2957,3410,2851,1167,341,16845,0,10,40,44,49,54,17,0,0,217,0,10,9,27,42,21,3,0,0,124,3,8,33,42,37,34,23,18,8,209,0,0,10,12,16,12,3,0,0,53,20,31,69,93,81,37,11,3,0,333,12,95,337,479,724,596,216,90,35,2588,0,54,275,326,450,509,184,56,20,1872,57,224,507,640,690,447,168,62,17,2808,32,125,370,507,574,369,116,27,4,2117,8,42,125,151,146,89,36,14,3,616,32,132,229,163,148,83,27,19,0,821,4,0,0,7,4,0,0,0,0,22,0,10,28,31,25,29,10,0,5,138,233,114,198,265,292,294,347,344,215,2304,401,847,2217,2769,3276,2584,1166,650,309,14216
11203,30,56,178,246,215,190,136,50,17,1125,0,0,8,0,0,0,3,0,0,19,5,13,39,62,58,52,62,28,11,329,227,190,447,543,574,555,543,507,357,3943,413,897,3022,4092,4215,4379,4062,2234,859,24186,0,12,40,58,49,42,19,11,0,236,8,0,23,45,64,43,9,0,0,188,0,10,24,60,64,39,41,47,18,297,0,10,34,36,29,20,11,0,0,139,6,8,65,72,34,30,9,0,0,219,9,96,403,566,758,603,337,172,44,2996,4,38,279,437,506,505,231,108,28,2130,45,225,627,743,804,587,333,167,52,3579,42,151,447,537,551,367,143,46,9,2289,11,53,145,181,121,72,32,18,10,634,68,129,312,323,247,183,87,63,7,1420,0,0,3,7,4,0,7,0,0,27,0,10,27,29,34,28,17,4,3,149,220,122,268,324,414,483,570,820,508,3724,419,854,2688,3413,3673,2984,1846,1468,683,18033
11301,10,28,102,71,70,49,25,11,6,357,0,7,0,3,4,0,0,0,0,16,0,13,27,49,25,27,20,3,6,165,157,160,431,332,368,313,307,209,102,2378,237,655,2256,1926,1854,1677,1114,523,185,10437,3,11,41,38,37,11,4,0,0,141,3,3,25,23,11,15,10,0,0,85,0,3,22,30,31,15,7,4,0,118,0,0,11,3,6,3,0,0,0,31,3,24,52,54,31,9,3,0,0,183,7,43,199,260,245,189,98,54,17,1110,0,51,213,243,229,170,81,28,10,1022,37,160,420,437,394,228,79,26,8,1785,29,92,219,197,173,103,29,6,3,844,0,17,37,30,19,7,0,7,0,124,32,102,186,110,73,41,17,4,0,574,0,0,0,0,0,0,0,0,0,11,0,8,16,20,8,3,0,3,0,59,193,136,242,245,257,269,263,257,156,2016,322,640,1677,1691,1523,1058,597,392,199,8100
11302,0,6,17,16,13,21,6,4,0,89,0,0,0,0,6,0,0,0,0,9,0,0,3,4,9,15,9,3,0,47,48,43,111,140,128,125,110,96,33,826,58,163,517,579,597,679,500,282,67,3440,0,4,3,8,6,10,5,0,0,42,0,3,4,4,9,0,0,0,0,13,0,3,13,7,7,8,10,0,0,42,0,0,3,0,5,3,0,5,0,14,0,4,21,18,22,4,0,0,0,79,0,10,54,72,99,87,53,32,7,413,0,13,34,79,82,80,34,12,5,344,5,41,108,115,127,79,40,16,4,532,7,25,75,67,61,45,6,7,0,298,0,4,4,18,11,7,0,0,0,50,6,20,54,34,26,19,13,8,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,8,45,20,50,68,56,75,97,74,35,520,74,142,430,497,503,412,264,147,60,2533
11303,7,91,232,173,134,104,79,41,8,865,6,13,16,10,3,8,3,0,0,53,3,19,53,56,53,67,49,16,9,321,317,407,744,694,621,522,477,354,171,4298,520,1580,4533,4183,3840,3610,2969,1377,453,23062,0,35,81,88,58,41,12,4,0,325,3,8,29,31,33,22,11,0,0,141,9,21,59,58,53,38,22,18,3,285,0,3,20,24,8,5,0,0,0,65,20,63,95,103,55,24,9,0,0,371,38,214,583,625,691,535,277,129,67,3158,5,78,420,538,500,490,206,89,22,2341,65,369,917,928,879,601,228,93,43,4115,53,218,555,493,452,278,82,34,8,2177,8,57,149,90,69,48,31,15,3,475,64,212,298,246,185,122,44,16,4,1197,0,7,6,3,7,0,9,0,0,27,9,11,28,27,37,23,5,4,0,137,275,173,230,270,365,348,459,504,280,2916,544,1464,3464,3524,3404,2584,1401,914,437,17731
11401,14,86,236,221,206,187,162,65,13,1210,4,4,8,6,5,0,4,3,0,31,0,11,51,66,73,86,86,42,17,436,284,277,782,699,679,639,641,518,226,4737,455,1218,4043,4207,4284,5310,5440,2890,793,28639,4,10,51,51,56,63,33,15,3,281,0,3,22,34,50,38,19,4,0,167,3,16,39,71,56,52,63,77,18,390,0,5,15,15,20,14,6,3,0,77,4,12,60,76,61,41,12,3,0,280,22,106,383,539,753,667,350,164,47,3034,5,68,251,352,509,634,334,131,24,2294,59,263,610,797,896,725,507,177,54,4082,35,185,447,559,683,478,165,58,13,2625,7,41,98,126,120,104,65,27,6,595,47,162,302,301,240,152,101,55,9,1361,6,4,5,0,8,3,3,5,5,50,0,9,14,31,35,29,16,11,4,149,334,157,275,405,511,522,707,797,453,4162,532,1035,2574,3365,3980,3519,2385,1528,635,19554
11402,14,27,103,114,104,79,39,23,0,508,0,0,0,7,4,0,0,0,0,10,0,7,17,43,50,35,41,30,13,231,83,82,131,181,231,217,249,222,148,1540,165,508,1742,2077,2463,2564,2578,1718,516,14326,0,5,20,40,69,47,27,10,0,219,0,0,4,20,18,10,11,0,0,64,0,0,17,37,24,28,18,26,7,158,0,0,16,20,29,13,18,4,0,96,12,22,38,51,44,34,20,7,0,217,5,59,137,267,426,412,252,146,32,1734,0,20,122,256,344,384,232,107,13,1482,13,105,254,436,473,447,311,117,40,2190,16,84,177,313,281,280,170,42,5,1374,3,19,64,125,115,85,75,29,4,528,33,95,141,163,127,72,56,14,11,712,0,0,4,0,5,0,4,0,0,11,0,0,8,28,26,27,22,10,7,130,123,56,109,159,194,225,259,281,260,1662,206,474,1107,1924,2166,2068,1474,781,379,10573
11501,16,42,128,188,158,114,76,35,8,767,9,8,0,3,3,11,7,4,0,51,4,32,68,108,115,85,72,36,17,531,126,146,288,412,351,277,277,266,254,2398,304,2089,5594,9737,9151,7424,5654,2853,930,43732,0,89,211,378,403,198,65,23,8,1377,0,24,220,328,219,81,7,0,0,879,3,28,138,243,252,139,77,50,24,942,3,25,77,86,58,32,10,5,0,293,4,20,48,47,34,22,10,0,0,190,18,252,614,1017,1129,890,380,150,68,4522,3,182,633,996,1147,1011,437,155,52,4615,78,679,1905,2734,2364,1534,583,200,83,10146,44,411,828,1032,929,622,173,72,19,4129,23,251,389,353,210,114,59,22,8,1417,57,192,300,388,283,202,81,26,17,1549,0,0,3,9,7,7,4,0,0,29,0,28,85,115,96,62,30,13,0,430,293,162,248,373,405,380,348,363,463,3029,527,2345,5695,8095,7528,5301,2257,1076,741,33563
11502,0,8,32,29,29,44,12,14,0,169,0,0,0,0,0,0,0,0,0,5,0,11,12,11,24,21,18,10,9,101,49,32,57,89,107,94,67,67,46,605,106,436,919,1118,1698,1547,1085,627,200,7734,0,12,30,54,63,45,18,6,0,225,0,0,8,23,37,13,3,0,0,86,0,3,10,30,34,13,16,11,12,127,0,10,18,10,21,8,4,0,0,74,0,8,27,32,24,17,12,0,0,118,0,37,91,165,217,166,99,27,16,818,0,25,71,123,206,232,109,33,10,812,14,105,211,416,355,271,132,38,18,1566,9,51,116,149,150,129,51,5,0,675,8,42,57,76,52,35,13,3,4,294,18,50,71,113,81,53,21,12,0,415,0,0,0,0,0,0,0,0,0,3,0,6,9,16,19,11,5,0,0,62,52,30,37,86,106,99,85,90,83,671,107,380,766,1300,1367,1092,558,229,147,5940
11503,5,8,33,21,48,43,21,4,3,187,0,0,0,0,0,0,0,0,0,4,0,6,15,21,27,19,16,9,3,106,40,35,102,96,111,91,64,58,17,616,105,396,1056,1087,1357,1332,888,363,87,6673,0,5,18,40,44,25,11,8,0,138,0,0,3,27,24,4,3,0,0,65,0,5,14,37,35,16,11,3,0,117,0,0,7,13,9,8,4,0,0,40,4,15,34,31,49,22,10,3,0,163,5,33,79,152,191,134,62,14,6,685,0,21,79,146,206,185,51,20,3,707,25,87,205,297,250,163,82,15,5,1127,12,78,133,154,132,100,38,9,0,653,6,23,43,54,46,29,16,3,0,222,16,55,71,110,51,43,13,3,0,367,0,0,3,0,0,0,0,0,0,5,0,3,8,14,15,10,3,4,0,63,105,43,58,155,142,127,113,53,38,838,190,365,745,1226,1184,862,414,132,61,5178
11504,9,17,82,115,81,40,23,0,0,360,0,4,0,0,0,0,4,0,0,16,6,8,31,56,57,22,24,7,0,199,58,52,146,215,164,102,102,72,81,988,166,789,2611,4348,3217,1860,1058,425,138,14603,0,17,26,62,30,25,4,0,0,156,3,6,25,52,12,7,0,0,0,107,0,0,17,48,35,9,17,8,4,143,0,9,14,11,7,0,4,0,0,41,3,8,8,27,12,4,0,0,0,67,3,36,138,214,148,111,50,12,4,720,0,22,149,246,137,130,43,7,0,734,31,117,378,591,344,198,64,18,0,1748,12,64,143,186,125,63,12,0,0,611,5,32,62,62,30,8,4,0,0,196,15,61,107,141,73,43,17,12,0,469,0,0,0,0,5,0,0,0,0,9,0,0,9,14,17,5,0,0,0,56,66,54,77,120,95,111,76,38,15,640,129,422,1163,1764,1058,722,296,92,28,5679
11601,17,123,416,404,185,128,59,23,4,1359,3,8,23,12,9,5,9,0,4,66,8,43,167,178,120,100,59,27,7,711,266,465,1085,840,622,509,416,284,130,4619,433,2541,8380,8815,5719,4680,3213,1455,392,35629,0,78,295,234,177,92,24,3,0,905,13,37,368,200,82,30,8,4,0,737,3,24,163,180,177,108,66,36,17,776,3,14,41,45,24,21,3,0,0,150,6,22,67,43,34,15,3,0,0,191,9,204,729,773,696,478,150,63,22,3138,8,115,631,560,441,405,155,57,19,2398,105,633,2189,1663,1242,820,226,86,31,6991,56,314,979,784,564,347,95,27,0,3175,19,131,254,148,80,55,20,8,0,714,58,218,545,299,174,122,36,17,10,1473,4,10,8,8,13,10,4,4,0,61,0,22,135,97,83,30,16,7,0,386,357,277,574,513,598,570,509,542,273,4215,636,2100,6980,5548,4383,3099,1315,856,382,25307
11602,18,74,272,393,168,87,49,18,0,1075,5,6,12,3,9,12,4,0,0,37,11,16,105,196,122,96,58,23,4,629,216,412,1090,1063,586,285,199,113,42,4005,411,2097,8145,13291,7137,3798,2184,763,143,37970,0,32,176,213,115,49,10,4,0,604,0,13,262,182,53,14,4,0,0,529,0,9,132,142,119,45,20,8,0,467,3,14,36,33,25,3,0,0,0,118,4,14,42,36,20,11,0,0,0,133,8,109,511,539,399,194,59,18,5,1853,0,86,561,569,329,219,66,20,3,1850,54,390,1645,1535,847,433,95,25,6,5042,38,196,665,569,360,182,44,3,0,2058,9,86,220,143,47,31,3,0,0,543,41,136,276,249,117,46,26,9,0,889,3,4,3,3,3,0,0,0,0,21,0,12,80,83,52,32,3,5,0,263,171,106,240,290,254,211,145,80,37,1532,338,1207,4859,4585,2737,1480,470,178,51,15905
11603,21,67,213,249,144,97,40,15,5,851,8,4,12,11,3,3,0,0,0,41,7,22,67,103,85,73,40,14,4,413,364,443,876,815,664,514,392,288,114,4471,544,1647,4868,5423,4070,3337,2007,841,223,22966,0,47,134,110,68,39,3,0,0,404,0,17,186,155,40,13,3,0,0,416,0,15,91,117,141,65,32,16,9,485,4,12,22,17,10,8,0,0,0,72,3,11,28,20,21,10,0,0,0,90,25,175,509,529,463,278,69,39,8,2094,3,84,299,291,253,233,92,50,24,1326,108,499,1377,1099,896,442,103,28,17,4554,53,253,549,496,378,179,51,20,4,1983,12,84,133,79,47,20,10,3,4,395,56,173,334,221,151,69,30,7,0,1046,3,0,5,12,12,4,0,0,0,46,6,20,60,65,32,16,4,4,0,207,449,327,593,668,561,570,450,271,126,4003,727,1721,4313,3874,3066,1944,854,437,180,17122
11701,3,89,252,176,113,67,31,9,0,745,0,13,8,5,0,8,0,0,3,39,0,20,88,52,34,35,22,15,0,267,86,212,638,386,234,194,150,120,56,2072,146,1471,5758,3772,2429,1792,1023,527,146,17052,0,31,87,69,51,27,12,0,0,274,0,13,98,63,27,11,0,0,0,216,0,20,78,58,47,53,28,28,8,320,0,8,28,22,6,6,0,0,0,67,0,0,9,13,9,4,0,0,0,47,3,48,222,233,161,107,49,21,11,856,0,36,172,221,147,102,50,18,5,749,36,187,794,661,378,192,96,40,18,2395,9,93,327,261,191,91,35,6,0,1019,4,43,143,80,45,24,7,5,0,361,10,55,155,145,84,46,29,10,3,530,3,3,6,3,0,3,3,6,0,25,0,3,32,25,17,18,4,0,5,107,111,100,251,256,217,247,232,211,117,1749,179,630,2415,2117,1393,923,552,334,161,8712
11702,10,38,140,129,91,64,27,10,4,513,3,0,5,0,0,6,4,0,0,22,0,12,110,78,63,37,23,0,0,341,38,126,399,278,248,239,151,126,48,1651,103,869,5027,3963,2981,1905,1084,437,120,16483,0,54,219,140,56,37,8,3,0,507,0,10,78,69,35,8,9,0,0,212,0,9,88,74,38,30,25,16,3,287,0,18,91,93,32,8,0,4,0,238,0,11,46,42,12,9,0,0,0,123,5,90,397,374,267,138,62,23,6,1353,4,44,269,320,267,222,68,21,0,1210,15,238,1020,815,449,187,68,14,13,2817,8,202,929,773,500,285,77,13,4,2783,11,206,670,497,219,62,15,4,4,1677,13,74,177,144,62,30,9,3,0,522,3,4,6,3,0,0,0,0,0,14,0,27,89,94,46,20,6,3,0,287,105,139,415,334,257,237,190,171,92,1948,163,1118,4501,3774,2239,1271,532,262,121,13986
11703,19,281,1235,771,501,282,115,46,3,3249,6,52,53,24,3,7,7,0,0,160,11,120,436,351,214,157,102,24,10,1425,209,1033,3218,1895,1201,919,655,372,152,9653,363,6183,31128,19618,10982,7679,4644,1926,515,83044,0,240,792,372,171,112,43,17,0,1753,3,75,601,287,109,44,9,3,0,1121,3,136,518,206,126,87,57,37,10,1181,7,113,491,256,106,49,23,9,0,1045,3,33,153,59,30,21,5,6,0,304,11,336,1711,833,595,477,234,107,40,4336,3,118,859,582,448,604,268,105,32,3006,69,1714,6798,2870,1247,709,233,75,24,13736,32,849,3947,2018,1148,898,378,101,20,9385,35,929,2940,1106,586,292,100,41,12,6037,36,395,852,411,196,124,46,11,0,2076,23,26,15,8,13,5,4,0,0,99,3,98,360,237,139,92,51,12,9,1003,491,1687,3464,1585,1144,954,666,529,374,10887,727,6749,23499,10804,6051,4456,2108,1050,511,55961
11801,3,30,217,224,199,103,57,40,15,887,0,5,11,9,0,0,4,3,7,34,0,21,121,121,122,89,32,30,18,562,186,220,1018,733,484,339,299,298,267,3840,243,1420,10511,8554,6910,5199,3970,2263,869,39935,4,66,328,245,137,130,78,33,19,1047,0,9,124,136,96,28,6,0,0,403,0,19,135,100,71,70,76,52,40,564,3,63,254,188,126,71,29,9,3,745,0,14,66,56,26,17,8,0,0,189,0,145,987,758,726,605,377,205,88,3899,0,73,602,509,619,779,390,174,51,3196,19,501,3216,2333,1298,778,425,219,133,8915,16,368,2291,1695,1215,949,481,176,52,7242,13,399,1781,1065,546,291,130,64,33,4340,14,144,401,301,190,132,79,35,19,1322,0,3,3,3,0,8,8,8,6,34,0,66,186,230,149,109,68,23,6,823,303,504,1629,1136,828,737,650,565,487,6837,378,2366,12019,8760,6035,4697,2789,1568,948,39556
11802,7,58,228,218,216,139,81,44,16,1006,4,14,3,9,11,6,6,9,14,83,10,45,131,122,140,88,48,41,13,630,178,396,1136,912,724,519,419,372,282,4945,331,2164,10293,8686,7092,5271,3437,1891,745,39906,0,162,497,272,234,141,50,14,12,1392,0,33,219,192,132,46,8,0,0,628,3,125,317,165,154,91,102,62,32,1049,0,72,230,126,68,27,11,0,0,539,0,27,87,45,25,12,4,0,0,201,9,250,1360,1087,840,552,272,141,59,4563,3,99,679,682,652,615,277,162,78,3265,54,882,2925,2357,1400,802,347,155,86,9008,11,452,1770,1387,912,582,185,84,30,5409,16,319,943,667,354,124,49,27,9,2511,23,185,422,363,214,161,81,45,11,1503,21,18,4,8,4,11,0,0,0,71,0,37,125,142,87,55,21,8,3,484,349,586,1031,781,666,614,604,608,373,5618,506,3264,10605,8278,5739,3828,2014,1315,702,36245
11901,18,73,253,323,227,142,105,53,17,1213,4,11,10,12,9,15,13,7,0,83,4,27,105,139,130,103,45,33,5,597,448,572,1253,1162,878,817,610,496,320,6558,696,2837,9034,8578,6879,5845,3676,1927,807,40274,4,95,211,234,173,66,18,3,0,804,6,25,258,185,103,26,9,0,0,616,0,29,117,161,170,93,73,81,27,747,5,32,56,45,25,7,0,0,0,171,6,11,31,26,32,19,5,0,0,136,26,233,717,614,521,356,162,87,26,2739,11,198,770,675,571,443,179,89,24,2959,137,807,2238,1898,1393,773,264,144,53,7699,73,445,1104,814,613,352,94,28,0,3527,17,141,298,190,124,52,25,15,11,874,78,274,588,445,258,139,55,28,4,1868,4,5,7,13,14,6,0,5,0,69,3,42,93,85,56,27,14,12,0,323,572,457,895,970,893,787,695,849,642,6760,946,2793,7382,6360,4925,3152,1593,1349,795,29297
