region_id,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_Tot_M_EO,C10_12F_O_E_Tot_M_O_EVWW,C10_12F_O_E_Tot_M_O_ENWNA,C10_12F_O_E_Tot_M_O_PENS,C10_12F_O_E_Tot_M_O_E_T,C10_12F_O_E_Tot_M_LPENS,C10_12F_O_E_Tot_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_TM_EO,C13_14F_O_E_TM_O_EVWW,C13_14F_O_E_TM_O_ENWNA,C13_14F_O_E_TM_O_PENS,C13_14F_O_E_TM_O_E_T,C13_14F_O_E_TM_LPENS,C13_14F_O_E_TM_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
SED10035,1712,153,0,0,153,3,1868,232,1170,35,0,1205,3,1440,4,120,30,0,150,0,154,0,0,0,0,0,0,0,236,1290,65,0,1355,3,1594,5,7,0,0,7,0,12,1953,1450,65,0,1515,6,3474,1158,79,0,4,83,3,1244,143,773,31,0,804,3,950,3,78,27,0,105,0,108,0,0,0,3,3,0,3,146,851,58,3,912,3,1061,0,3,0,0,3,3,6,1304,933,58,7,998,9,2311,537,40,0,0,40,0,577,47,395,22,0,417,3,467,0,34,38,0,72,0,72,3,0,0,0,0,0,3,50,429,60,0,489,3,542,0,3,0,0,3,3,6,587,472,60,0,532,6,1125,312,16,0,0,16,0,328,34,253,13,0,266,0,300,0,29,22,0,51,0,51,3,0,0,4,4,0,7,37,282,35,4,321,0,358,0,0,0,0,0,0,0,349,298,35,4,337,0,686,380,13,0,0
SED10036,2973,108,0,0,108,0,3081,255,794,25,0,819,8,1082,3,63,38,0,101,0,104,0,0,0,4,4,0,4,258,857,63,4,924,8,1190,3,4,0,0,4,0,7,3234,969,63,4,1036,8,4278,3056,93,0,0,93,0,3149,191,781,19,0,800,6,997,3,44,36,0,80,0,83,4,0,0,10,10,0,14,198,825,55,10,890,6,1094,0,0,0,0,0,4,4,3254,918,55,10,983,10,4247,1658,50,0,4,54,0,1712,103,505,14,0,519,0,622,3,36,22,0,58,0,61,0,0,0,3,3,0,3,106,541,36,3,580,0,686,0,3,0,0,3,0,3,1764,594,36,7,637,0,2401,1010,28,0,0,28,0,1038,45,336,10,0,346,0,391,3,24,29,0,53,0,56,0,0,0,3,3,0,3,48,360,39,3,402,0,450,0,4,0,0,4,0,4,1058,392,39,3,434,0,1492,1473,47,0,0
SED10037,2775,106,4,8,118,0,2893,129,365,8,0,373,0,502,3,34,12,0,46,0,49,4,0,0,10,10,0,14,136,399,20,10,429,0,565,3,3,0,0,3,3,9,2914,508,24,18,550,3,3467,2504,76,4,3,83,0,2587,91,345,15,3,363,0,454,3,29,8,0,37,3,43,4,4,0,3,7,0,11,98,378,23,6,407,3,508,3,0,0,0,0,0,3,2605,454,27,9,490,3,3098,1482,38,0,0,38,3,1523,54,206,7,3,216,0,270,3,13,8,0,21,0,24,3,0,0,3,3,0,6,60,219,15,6,240,0,300,0,0,0,0,0,0,0,1542,257,15,6,278,3,1823,922,32,0,4,36,0,958,39,157,5,0,162,0,201,3,6,7,0,13,0,16,0,0,0,0,0,0,0,42,163,12,0,175,0,217,0,0,0,0,0,3,3,964,195,12,4,211,3,1178,1205,32,0,0
SED10038,2927,61,0,3,64,0,2991,91,109,4,0,113,3,207,0,0,4,0,4,0,4,3,0,0,3,3,3,9,94,109,8,3,120,6,220,0,0,0,0,0,0,0,3021,170,8,6,184,6,3211,3205,62,0,5,67,0,3272,80,115,9,0,124,0,204,0,3,5,0,8,0,8,3,0,0,0,0,3,6,83,118,14,0,132,3,218,4,0,0,0,0,0,4,3292,180,14,5,199,3,3494,1977,49,0,3,52,0,2029,42,77,0,0,77,3,122,0,0,3,0,3,0,3,0,0,0,3,3,0,3,42,77,3,3,83,3,128,0,0,0,0,0,0,0,2019,126,3,6,135,3,2157,1282,16,0,4,20,3,1305,21,55,0,0,55,0,76,0,3,0,0,3,0,3,3,3,0,0,3,0,6,24,61,0,0,61,0,85,0,0,0,0,0,0,0,1306,77,0,4,81,3,1390,1768,33,0,0
SED10039,1040,178,5,0,183,0,1223,234,2133,96,4,2233,3,2470,0,160,100,0,260,6,266,0,0,3,10,13,0,13,234,2293,199,14,2506,9,2749,3,15,0,0,15,7,25,1277,2486,204,14,2704,16,3997,996,121,6,0,127,0,1123,181,1880,94,3,1977,0,2158,5,134,124,3,261,0,266,0,7,3,7,17,0,17,186,2021,221,13,2255,0,2441,3,6,3,0,9,10,22,1185,2148,230,13,2391,10,3586,569,61,0,0,61,0,630,85,1084,79,0,1163,0,1248,5,93,109,0,202,0,207,0,0,0,4,4,0,4,90,1177,188,4,1369,0,1459,0,3,5,0,8,3,11,659,1241,193,4,1438,3,2100,382,34,0,0,34,0,416,43,695,61,0,756,0,799,3,82,110,0,192,0,195,0,3,0,0,3,0,3,46,780,171,0,951,0,997,0,0,0,0,0,6,6,428,814,171,0,985,6,1419,569,37,0,0
SED10040,2413,86,3,0,89,0,2502,203,972,21,0,993,7,1203,0,87,28,0,115,0,115,0,0,0,0,0,0,0,203,1059,49,0,1108,7,1318,4,10,0,0,10,0,14,2620,1155,52,0,1207,7,3834,3001,91,0,3,94,0,3095,207,816,27,3,846,4,1057,0,72,34,0,106,0,106,0,0,0,3,3,0,3,207,888,61,6,955,4,1166,3,8,0,0,8,3,14,3211,987,61,9,1057,7,4275,1745,54,0,4,58,0,1803,92,466,17,0,483,0,575,0,45,24,0,69,0,69,0,3,0,0,3,0,3,92,514,41,0,555,0,647,0,0,0,0,0,0,0,1837,568,41,4,613,0,2450,1151,31,0,3,34,0,1185,53,295,12,4,311,0,364,3,24,23,0,47,0,50,3,0,0,0,0,0,3,59,319,35,4,358,0,417,0,0,0,0,0,0,0,1210,350,35,7,392,0,1602,1598,46,0,5
SED10041,2367,40,0,8,48,0,2415,71,79,6,0,85,0,156,3,3,0,0,3,0,6,6,0,0,3,3,0,9,80,82,6,3,91,0,171,0,0,0,0,0,0,0,2447,122,6,11,139,0,2586,2556,25,0,3,28,0,2584,47,72,0,3,75,0,122,0,3,3,0,6,0,6,6,0,0,3,3,0,9,53,75,3,6,84,0,137,0,0,0,0,0,0,0,2609,100,3,9,112,0,2721,1548,19,0,0,19,0,1567,36,37,0,0,37,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,0,0,37,0,73,0,0,0,0,0,0,0,1584,56,0,0,56,0,1640,1160,14,0,3,17,0,1177,12,22,0,0,22,0,34,0,3,3,0,6,0,6,3,0,0,3,3,0,6,15,25,3,3,31,0,46,0,0,0,0,0,0,0,1175,39,3,6,48,0,1223,1421,20,0,5
SED10042,806,199,4,0,203,4,1013,185,3481,204,4,3689,11,3885,13,563,227,0,790,0,803,6,10,3,29,42,0,48,204,4054,434,33,4521,11,4736,0,21,3,0,24,16,40,1010,4274,441,33,4748,31,5789,700,130,3,0,133,0,833,117,2540,163,0,2703,10,2830,11,387,261,0,648,0,659,3,5,3,23,31,0,34,131,2932,427,23,3382,10,3523,3,9,3,0,12,15,30,834,3071,433,23,3527,25,4386,377,38,0,0,38,0,415,53,1325,103,3,1431,6,1490,3,232,203,0,435,0,438,0,3,0,15,18,0,18,56,1560,306,18,1884,6,1946,0,9,0,0,9,5,14,433,1607,306,18,1931,11,2375,225,23,4,0,27,0,252,30,833,74,0,907,3,940,3,150,131,0,281,0,284,0,0,3,14,17,0,17,33,983,208,14,1205,3,1241,0,4,0,0,4,4,8,258,1010,212,14,1236,7,1501,273,26,3,0
SED10043,2728,134,0,0,134,0,2862,303,736,13,0,749,3,1055,4,36,4,0,40,0,44,0,0,0,7,7,0,7,307,772,17,7,796,3,1106,3,0,0,0,0,0,3,3038,906,17,7,930,3,3971,2735,101,0,4,105,6,2846,188,654,14,0,668,0,856,0,14,20,0,34,0,34,7,0,0,4,4,0,11,195,668,34,4,706,0,901,3,3,0,0,3,0,6,2933,772,34,8,814,6,3753,1399,54,0,4,58,0,1457,81,356,13,0,369,0,450,3,15,24,0,39,0,42,0,0,0,0,0,0,0,84,371,37,0,408,0,492,3,3,0,0,3,0,6,1486,428,37,4,469,0,1955,859,23,0,0,23,3,885,47,221,3,0,224,0,271,3,12,15,0,27,0,30,0,0,0,0,0,0,0,50,233,18,0,251,0,301,0,3,0,0,3,0,3,909,259,18,0,277,3,1189,1127,36,0,0
SED10044,2827,68,3,6,77,0,2904,77,90,0,3,93,0,170,4,12,0,0,12,0,16,0,0,0,10,10,0,10,81,102,0,13,115,0,196,0,0,0,0,0,0,0,2908,170,3,19,192,0,3100,2942,45,4,8,57,0,2999,60,65,3,0,68,0,128,3,9,0,0,9,0,12,4,0,0,9,9,0,13,67,74,3,9,86,0,153,0,0,0,0,0,0,0,3009,119,7,17,143,0,3152,1839,23,0,0,23,0,1862,40,39,3,0,42,0,82,0,4,5,0,9,0,9,5,0,0,4,4,0,9,45,43,8,4,55,0,100,0,0,0,0,0,0,0,1884,66,8,4,78,0,1962,1212,21,0,3,24,0,1236,30,22,0,0,22,0,52,0,0,0,0,0,0,0,0,0,0,4,4,0,4,30,22,0,4,26,0,56,0,0,0,0,0,0,0,1242,43,0,7,50,0,1292,1539,21,0,0
SED10045,843,144,6,0,150,3,996,156,2472,215,3,2690,8,2854,6,360,289,0,649,0,655,9,6,3,10,19,0,28,171,2838,507,13,3358,8,3537,0,16,0,3,19,10,29,1014,2998,513,16,3527,21,4562,854,138,4,0,142,4,1000,145,2329,209,0,2538,8,2691,3,333,339,0,672,0,675,8,0,0,6,6,0,14,156,2662,548,6,3216,8,3380,0,7,5,0,12,15,27,1010,2807,557,6,3370,27,4407,609,54,3,0,57,0,666,70,1286,132,0,1418,5,1493,0,193,261,0,454,0,454,3,3,0,3,6,0,9,73,1482,393,3,1878,5,1956,0,5,0,0,5,5,10,682,1541,396,3,1940,10,2632,384,34,0,0,34,0,418,46,897,70,0,967,0,1013,0,142,189,0,331,0,331,3,0,0,5,5,0,8,49,1039,259,5,1303,0,1352,0,3,0,0,3,7,10,433,1076,259,5,1340,7,1780,483,35,3,0
SED10046,3048,106,4,0,110,3,3161,119,455,25,0,480,3,602,3,42,16,0,58,0,61,3,0,0,9,9,0,12,125,497,41,9,547,3,675,3,3,0,0,3,0,6,3176,606,45,9,660,6,3842,2786,95,0,3,98,3,2887,91,419,27,0,446,6,543,0,38,28,0,66,0,66,3,0,0,11,11,0,14,94,457,55,11,523,6,623,3,3,0,0,3,3,9,2883,555,55,14,624,12,3519,1729,38,0,0,38,0,1767,46,248,21,0,269,4,319,0,22,16,0,38,0,38,0,0,0,6,6,0,6,46,270,37,6,313,4,363,0,0,0,0,0,3,3,1775,308,37,6,351,7,2133,1102,31,0,0,31,0,1133,37,171,14,0,185,4,226,0,19,12,0,31,0,31,0,0,0,4,4,0,4,37,190,26,4,220,4,261,0,0,0,0,0,0,0,1139,221,26,4,251,4,1394,1318,28,0,0
SED10047,1824,217,3,0,220,0,2044,242,2543,93,5,2641,3,2886,6,218,110,0,328,0,334,3,10,0,8,18,0,21,251,2771,203,13,2987,3,3241,4,10,0,0,10,6,20,2079,2998,206,13,3217,9,5305,1861,174,3,3,180,0,2041,189,2619,126,3,2748,6,2943,3,190,128,0,318,0,321,0,4,0,19,23,0,23,192,2813,254,22,3089,6,3287,0,15,0,0,15,7,22,2053,3002,257,25,3284,13,5350,1050,82,0,0,82,0,1132,100,1555,74,3,1632,4,1736,4,116,109,0,225,0,229,0,3,0,9,12,0,12,104,1674,183,12,1869,4,1977,0,5,3,0,8,9,17,1154,1761,186,12,1959,13,3126,621,43,4,0,47,3,671,72,1054,49,3,1106,3,1181,0,85,57,0,142,0,142,3,3,0,3,6,0,9,75,1142,106,6,1254,3,1332,0,4,0,0,4,6,10,696,1189,110,6,1305,12,2013,825,65,0,0
SED10048,4003,49,0,11,60,0,4063,75,106,7,3,116,0,191,3,11,0,0,11,0,14,8,5,0,3,8,0,16,86,122,7,6,135,0,221,0,0,0,0,0,0,0,4089,171,7,17,195,0,4284,3823,36,0,3,39,0,3862,66,93,6,0,99,0,165,5,3,0,0,3,0,8,3,0,0,3,3,0,6,74,96,6,3,105,0,179,0,0,0,0,0,0,0,3897,132,6,6,144,0,4041,2276,22,0,0,22,0,2298,28,56,5,0,61,0,89,0,3,3,0,6,0,6,3,0,0,3,3,0,6,31,59,8,3,70,0,101,0,0,0,0,0,0,0,2307,81,8,3,92,0,2399,1468,16,0,0,16,0,1484,19,24,0,0,24,0,43,0,3,9,0,12,0,12,3,0,0,0,0,0,3,22,27,9,0,36,0,58,0,0,0,0,0,3,3,1490,43,9,0,52,3,1545,1761,15,3,0
SED10049,4020,150,0,5,155,3,4178,339,486,13,3,502,0,841,0,22,11,0,33,0,33,5,0,0,0,0,0,5,344,508,24,3,535,0,879,6,0,0,0,0,0,6,4370,658,24,8,690,3,5063,3266,83,0,3,86,0,3352,170,314,11,0,325,3,498,3,16,7,0,23,0,26,3,3,0,0,3,0,6,176,333,18,0,351,3,530,3,0,0,0,0,0,3,3445,416,18,3,437,3,3885,1595,36,0,0,36,0,1631,84,145,9,0,154,3,241,0,7,11,0,18,0,18,0,0,0,0,0,0,0,84,152,20,0,172,3,259,0,0,0,0,0,0,0,1679,188,20,0,208,3,1890,929,24,0,0,24,0,953,49,76,0,0,76,0,125,0,10,8,0,18,0,18,0,0,0,0,0,0,0,49,86,8,0,94,0,143,3,0,0,0,0,0,3,981,110,8,0,118,0,1099,1225,13,0,0
SED10050,2432,148,3,0,151,0,2583,279,945,15,0,960,6,1245,0,70,22,0,92,0,92,4,3,0,0,3,0,7,283,1018,37,0,1055,6,1344,5,4,0,0,4,3,12,2720,1170,40,0,1210,9,3939,2221,130,0,0,130,0,2351,172,798,17,0,815,4,991,4,59,23,0,82,0,86,0,0,0,3,3,0,3,176,857,40,3,900,4,1080,3,0,0,0,0,0,3,2400,987,40,3,1030,4,3434,1056,56,0,3,59,0,1115,97,478,15,3,496,3,596,3,34,22,0,56,0,59,0,0,0,3,3,0,3,100,512,37,6,555,3,658,3,0,0,0,0,0,3,1159,568,37,9,614,3,1776,681,40,0,0,40,0,721,60,312,11,0,323,0,383,3,25,11,0,36,0,39,0,0,0,3,3,0,3,63,337,22,3,362,0,425,3,4,0,0,4,4,11,747,381,22,3,406,4,1157,801,40,0,3
SED10051,2542,168,3,10,181,3,2726,243,652,27,3,682,3,928,0,49,32,0,81,0,81,5,8,0,0,8,0,13,248,709,59,3,771,3,1022,6,5,0,0,5,0,11,2796,882,62,13,957,6,3759,1451,70,0,3,73,0,1524,101,413,17,4,434,0,535,6,43,43,0,86,0,92,3,0,0,8,8,0,11,110,456,60,12,528,0,638,3,5,3,0,8,0,11,1564,531,63,15,609,0,2173,601,29,3,3,35,0,636,50,237,17,0,254,0,304,0,39,36,0,75,0,75,0,0,0,0,0,0,0,50,276,53,0,329,0,379,6,0,0,0,0,0,6,657,305,56,3,364,0,1021,307,17,0,0,17,0,324,28,110,9,0,119,0,147,0,23,33,0,56,0,56,0,0,0,0,0,0,0,28,133,42,0,175,0,203,3,5,0,0,5,4,12,338,155,42,0,197,4,539,383,10,3,0
SED10052,2707,143,0,3,146,3,2856,172,904,19,3,926,3,1101,0,37,11,0,48,0,48,5,0,0,3,3,0,8,177,941,30,6,977,3,1157,0,5,0,0,5,3,8,2884,1089,30,9,1128,9,4021,2729,89,0,3,92,0,2821,175,922,18,0,940,5,1120,0,27,7,0,34,0,34,5,0,3,3,6,0,11,180,949,28,3,980,5,1165,3,6,0,0,6,3,12,2912,1044,28,6,1078,8,3998,1648,54,0,0,54,0,1702,76,607,13,0,620,0,696,0,30,9,0,39,0,39,0,0,3,0,3,0,3,76,637,25,0,662,0,738,0,0,0,0,0,4,4,1724,691,25,0,716,4,2444,1111,37,0,3,40,0,1151,48,404,15,0,419,0,467,0,10,14,0,24,0,24,0,0,0,0,0,0,0,48,414,29,0,443,0,491,4,0,0,0,0,0,4,1163,451,29,3,483,0,1646,1497,40,0,3
SED10053,3137,103,3,7,113,3,3253,203,429,6,0,435,0,638,3,24,6,0,30,0,33,3,0,0,0,0,0,3,209,453,12,0,465,0,674,0,0,0,0,0,0,0,3346,556,15,7,578,3,3927,2760,79,3,7,89,3,2852,129,384,8,0,392,0,521,3,16,6,0,22,0,25,6,0,0,0,0,0,6,138,400,14,0,414,0,552,0,3,0,0,3,0,3,2898,482,17,7,506,3,3407,1501,37,3,0,40,0,1541,71,200,3,0,203,0,274,3,12,9,0,21,0,24,6,0,0,0,0,0,6,80,212,12,0,224,0,304,0,3,0,0,3,0,3,1581,252,15,0,267,0,1848,923,31,0,3,34,0,957,44,135,10,0,145,0,189,0,8,7,0,15,0,15,3,3,0,0,3,0,6,47,146,17,0,163,0,210,0,0,0,0,0,0,0,970,177,17,3,197,0,1167,1225,26,0,3
SED10054,3213,105,0,7,112,3,3328,119,312,6,0,318,0,437,3,12,16,0,28,0,31,3,0,0,3,3,0,6,125,324,22,3,349,0,474,0,0,0,0,0,0,0,3338,429,22,10,461,3,3802,2997,75,0,5,80,0,3077,107,268,9,0,277,0,384,0,14,8,0,22,0,22,7,0,0,0,0,0,7,114,282,17,0,299,0,413,3,0,0,0,0,3,6,3114,357,17,5,379,3,3496,1913,47,0,3,50,0,1963,52,163,3,0,166,0,218,0,7,4,0,11,0,11,3,0,0,3,3,0,6,55,170,7,3,180,0,235,0,0,0,0,0,3,3,1968,217,7,6,230,3,2201,1218,26,0,0,26,0,1244,27,112,5,0,117,0,144,3,0,8,0,8,0,11,3,0,0,3,3,0,6,33,112,13,3,128,0,161,3,0,0,0,0,0,3,1254,138,13,3,154,0,1408,1549,29,0,0
SED10055,1859,163,4,3,170,0,2029,190,2414,82,5,2501,5,2696,0,210,95,0,305,0,305,0,12,0,15,27,0,27,190,2636,177,20,2833,5,3028,0,23,0,3,26,20,46,2049,2822,181,26,3029,25,5103,1763,133,0,6,139,0,1902,146,2379,70,3,2452,7,2605,3,174,106,3,283,0,286,4,3,0,11,14,0,18,153,2556,176,17,2749,7,2909,3,27,4,3,34,8,45,1919,2716,180,26,2922,15,4856,1131,60,0,3,63,0,1194,82,1472,59,0,1531,0,1613,3,113,106,0,219,0,222,0,0,0,8,8,0,8,85,1585,165,8,1758,0,1843,0,15,0,0,15,8,23,1216,1660,165,11,1836,8,3060,757,28,0,4,32,3,792,50,909,39,0,948,3,1001,0,77,60,0,137,0,137,3,0,0,7,7,0,10,53,986,99,7,1092,3,1148,0,0,0,0,0,6,6,810,1014,99,11,1124,12,1946,863,35,5,0
SED10056,3348,171,4,11,186,0,3534,173,768,21,5,794,0,967,7,65,19,0,84,0,91,6,0,0,9,9,0,15,186,833,40,14,887,0,1073,0,0,0,0,0,7,7,3534,1004,44,25,1073,7,4614,3057,141,0,4,145,0,3202,132,695,29,3,727,6,865,3,68,24,0,92,0,95,3,8,0,11,19,0,22,138,771,53,14,838,6,982,3,7,0,0,7,3,13,3198,919,53,18,990,9,4197,1825,75,0,0,75,0,1900,77,503,20,3,526,0,603,4,43,21,0,64,0,68,0,0,0,3,3,0,3,81,546,41,6,593,0,674,0,6,0,0,6,3,9,1906,627,41,6,674,3,2583,1162,42,0,3,45,0,1207,57,344,15,0,359,0,416,3,22,14,0,36,0,39,3,0,0,3,3,0,6,63,366,29,3,398,0,461,3,3,0,0,3,5,11,1228,411,29,6,446,5,1679,1553,47,0,6
SED10057,2523,26,0,0,26,0,2549,42,63,0,0,63,0,105,0,5,6,0,11,0,11,4,0,0,0,0,0,4,46,68,6,0,74,0,120,0,0,0,0,0,0,0,2569,94,6,0,100,0,2669,2548,31,0,5,36,0,2584,28,62,0,0,62,0,90,0,0,0,0,0,0,0,3,0,0,5,5,0,8,31,62,0,5,67,0,98,0,0,0,0,0,0,0,2579,93,0,10,103,0,2682,1572,12,0,3,15,0,1587,16,25,0,0,25,0,41,0,0,0,0,0,0,0,0,0,0,6,6,0,6,16,25,0,6,31,0,47,0,0,0,0,0,0,0,1588,37,0,9,46,0,1634,1059,7,0,0,7,0,1066,18,18,0,0,18,0,36,0,0,0,0,0,0,0,0,3,0,0,3,0,3,18,21,0,0,21,0,39,0,0,0,0,0,0,0,1077,28,0,0,28,0,1105,1246,9,0,6
SED10058,3183,98,0,3,101,0,3284,72,263,21,0,284,3,359,3,28,19,0,47,0,50,5,0,0,11,11,0,16,80,291,40,11,342,3,425,0,0,0,0,0,0,0,3263,389,40,14,443,3,3709,3228,81,0,4,85,3,3316,75,303,22,0,325,0,400,3,19,13,0,32,0,35,6,0,0,17,17,0,23,84,322,35,17,374,0,458,0,0,0,0,0,3,3,3312,403,35,21,459,6,3777,1876,35,0,3,38,3,1917,40,190,4,0,194,3,237,0,13,11,0,24,0,24,0,0,0,9,9,0,9,40,203,15,9,227,3,270,3,0,0,0,0,0,3,1919,238,15,12,265,6,2190,1188,31,0,0,31,0,1219,25,97,4,0,101,0,126,0,10,4,0,14,0,14,5,0,0,4,4,0,9,30,107,8,4,119,0,149,0,0,0,0,0,3,3,1218,138,8,4,150,3,1371,1361,28,0,0
