region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SED10027,0,45,96,53,72,80,28,14,4,392,0,47,111,136,233,446,557,791,385,2706,70,74,89,54,27,48,40,37,17,456,6316,4106,4178,4645,4656,3731,2432,2008,751,32823,0,226,3882,6034,6335,4961,3162,1848,372,26820,0,215,714,612,510,247,82,22,0,2402,0,75,343,749,848,455,235,237,160,3102,12895,0,0,0,0,0,0,0,0,12895,0,4064,0,0,0,0,0,0,0,4064,0,2940,1925,636,359,181,23,0,0,6064,0,387,292,158,172,276,215,223,138,1861,0,163,182,92,83,52,24,9,5,610,0,114,265,143,176,157,64,25,8,952,0,109,278,380,527,816,866,1090,557,4623,134,146,181,119,77,94,64,53,25,893,13029,8439,8062,8923,9087,7239,4735,3507,1265,64286
SED10028,0,428,244,55,42,58,22,17,3,869,0,77,176,206,258,482,587,694,508,2988,43,94,64,32,31,47,35,32,16,394,5935,4928,3940,4897,5519,4083,2725,1900,843,34770,0,114,3480,6858,8187,5981,3674,2060,410,30764,0,198,776,501,408,252,67,26,7,2235,0,25,110,435,766,454,158,156,111,2215,12063,0,0,0,0,0,0,0,0,12063,0,5566,0,0,0,0,0,0,0,5566,0,2027,1727,424,239,109,14,0,0,4540,0,467,328,100,89,186,187,204,118,1679,0,393,246,67,50,34,19,6,3,818,0,876,623,144,111,113,53,25,8,1953,0,166,438,440,587,767,819,884,638,4739,98,170,114,58,85,76,57,50,21,729,12161,10002,7842,9027,10522,7972,5048,3411,1316,67301
SED10029,0,74,88,72,87,75,53,25,6,480,0,72,190,198,306,557,570,697,289,2879,96,105,119,58,48,59,36,39,18,578,8529,5935,5910,5510,5320,4270,2681,2044,637,40836,0,763,5201,6498,6517,5145,3121,1771,301,29317,0,220,646,543,451,233,85,22,5,2205,0,146,752,1186,1282,759,386,380,168,5059,17303,0,0,0,0,0,0,0,0,17303,0,5600,0,0,0,0,0,0,0,5600,0,3649,2954,983,535,221,28,0,0,8370,0,649,600,395,423,491,379,348,128,3413,0,217,233,196,157,109,36,16,6,970,0,149,288,221,250,187,115,55,9,1274,0,169,495,661,876,1108,1006,963,401,5679,202,197,237,163,143,99,60,50,22,1173,17505,11759,11406,10846,10634,8352,5216,3605,1040,80363
SED10030,0,160,148,86,127,138,102,42,8,811,0,107,253,288,508,968,1113,1165,669,5071,90,160,104,58,73,101,82,57,30,755,5972,3715,3759,4487,4728,4291,3449,2506,1088,33995,0,208,2725,4765,4819,4490,3641,2085,477,23210,0,688,1580,1131,970,538,221,65,5,5198,0,159,496,994,1072,477,228,245,150,3821,11860,0,0,0,0,0,0,0,0,11860,0,2756,0,0,0,0,0,0,0,2756,0,2341,904,416,325,195,31,0,0,4212,0,258,149,85,154,204,213,203,89,1355,0,199,135,94,90,44,30,9,7,608,0,332,381,221,285,294,212,100,16,1841,0,228,597,801,1258,1756,1750,1606,900,8896,189,314,231,154,149,188,148,84,41,1498,12049,7483,7198,8661,9122,8186,6474,4397,1685,65255
SED10031,0,118,68,47,74,100,69,27,0,503,0,85,185,195,473,877,1005,938,437,4195,89,144,92,64,93,128,102,48,17,777,6171,3490,2928,4334,4785,4690,3729,2146,751,33024,0,196,2220,4832,5734,5744,4706,2185,410,26027,0,633,1203,1051,850,547,232,45,7,4568,0,156,456,906,789,314,180,179,107,3087,12563,0,0,0,0,0,0,0,0,12563,0,2802,0,0,0,0,0,0,0,2802,0,2244,668,330,271,115,18,0,0,3646,0,237,105,73,112,159,168,131,84,1069,0,183,85,46,45,32,11,7,0,409,0,235,193,121,176,204,145,62,4,1140,0,204,460,581,1063,1565,1553,1272,562,7260,205,283,219,163,187,240,167,80,24,1568,12768,7173,5609,8103,9227,8920,7180,3961,1198,64139
SED10032,0,209,298,90,98,74,43,19,10,841,0,118,346,294,370,540,535,626,301,3130,69,115,143,63,42,49,45,27,13,566,8496,6003,7952,5474,4897,3715,2391,1671,616,41215,0,1035,8442,7083,6071,4708,2981,1450,292,32062,0,326,900,518,389,207,78,23,3,2444,0,121,575,1044,1051,587,260,269,137,4044,17327,0,0,0,0,0,0,0,0,17327,0,4930,0,0,0,0,0,0,0,4930,0,3470,2575,811,389,176,22,4,0,7447,0,843,741,247,255,356,284,265,103,3094,0,415,564,142,109,60,27,10,3,1330,0,571,1067,294,260,199,116,42,14,2563,0,252,863,772,946,1053,917,851,398,6052,185,230,309,167,108,88,70,35,19,1211,17512,12193,16036,11078,9578,7434,4755,2949,969,82504
SED10033,0,43,50,46,56,53,49,10,3,310,0,44,69,105,149,305,333,254,146,1405,75,133,71,35,39,58,38,16,8,473,8273,4702,3468,6173,5505,4189,2322,967,367,35966,0,154,3393,9191,8476,6604,3570,1179,196,32763,0,258,716,792,717,378,97,14,9,2981,0,48,180,563,684,284,158,91,54,2062,16946,0,0,0,0,0,0,0,0,16946,0,5040,0,0,0,0,0,0,0,5040,0,3508,1672,405,195,63,17,0,0,5860,0,223,146,93,100,191,211,205,112,1281,0,175,140,65,74,42,23,7,3,529,0,91,133,108,134,123,94,20,11,714,0,85,195,317,442,596,549,375,182,2741,140,253,157,110,93,104,78,39,12,986,17086,9835,6732,11644,10915,8385,4797,1930,579,71903
SED10034,0,96,114,46,77,46,36,13,5,433,0,40,178,219,289,468,513,509,278,2494,68,120,85,32,50,51,48,24,9,487,6675,3696,3903,5010,4818,3849,2255,1261,471,31938,0,134,3563,6744,6408,5460,3189,1199,228,26925,0,309,1373,1041,791,412,112,27,6,4071,0,38,195,614,815,356,160,133,55,2366,13514,0,0,0,0,0,0,0,0,13514,0,3725,0,0,0,0,0,0,0,3725,0,2724,1223,347,209,77,3,0,0,4583,0,209,146,66,74,127,114,120,70,926,0,111,113,60,60,31,16,8,3,402,0,217,290,135,159,111,67,25,5,1009,0,113,443,532,729,820,748,683,365,4433,123,245,184,99,115,98,72,37,16,989,13637,7825,7530,9638,9360,7492,4481,2232,748,62943
SED10035,0,1619,1643,354,179,148,65,43,13,4064,0,280,886,767,687,810,804,672,312,5218,84,144,216,114,52,58,43,32,15,758,4672,5451,9033,6006,4338,3512,2553,1697,562,37824,0,266,5233,5831,4217,3369,2561,1482,232,23191,0,900,3982,2323,1161,529,123,19,4,9041,0,58,267,692,847,535,261,246,100,3006,9531,0,0,0,0,0,0,0,0,9531,0,2590,0,0,0,0,0,0,0,2590,0,1382,1412,576,344,129,22,0,0,3865,0,881,804,252,142,227,226,192,88,2812,0,595,633,129,80,50,21,7,7,1522,0,3342,3824,1123,601,389,186,87,22,9574,0,589,1952,1926,1769,1695,1455,1054,423,10863,165,281,461,260,132,99,72,46,15,1531,9696,10884,18568,13112,9293,7022,4927,3133,891,77526
SED10036,0,78,124,45,72,71,35,17,3,445,0,57,141,193,270,471,538,461,258,2389,38,123,61,52,45,58,45,22,10,454,6945,4506,3865,5767,5829,4393,2449,1353,515,35622,0,144,3625,8193,8428,6428,3455,1419,310,32002,0,195,848,795,653,308,104,19,0,2922,0,37,150,561,864,483,185,171,81,2532,14222,0,0,0,0,0,0,0,0,14222,0,5234,0,0,0,0,0,0,0,5234,0,2775,1689,447,234,96,12,0,0,5253,0,340,230,86,116,147,197,147,112,1375,0,169,187,65,51,44,16,4,7,543,0,174,323,160,167,150,70,43,6,1093,0,114,347,498,617,811,784,611,354,4136,110,236,124,102,106,102,81,40,15,916,14332,9418,7523,10907,11236,8569,4904,2454,885,70228
SED10037,0,431,186,57,69,62,37,16,10,868,0,93,238,240,434,701,735,961,490,3892,75,163,118,66,47,74,54,38,12,647,5938,4171,3833,4592,4480,3907,2907,2278,811,32917,0,138,3201,5554,5441,4862,3728,2284,443,25651,0,413,1240,866,588,330,103,18,4,3562,0,101,355,859,931,430,183,214,130,3203,12103,0,0,0,0,0,0,0,0,12103,0,3560,0,0,0,0,0,0,0,3560,0,2299,1087,454,301,137,25,5,0,4308,0,350,172,75,118,149,147,135,82,1228,0,226,112,69,45,32,10,7,5,506,0,1042,557,161,189,135,79,37,13,2213,0,221,605,649,1013,1254,1130,1257,643,6772,184,293,234,163,98,123,96,61,19,1271,12287,8643,7563,8850,8724,7452,5501,4018,1339,64377
SED10038,0,75,69,35,43,77,54,32,8,393,0,65,109,139,317,583,701,760,375,3049,114,151,93,57,94,105,83,45,10,752,6545,3916,3166,4516,5033,4385,3113,1908,650,33232,0,197,2864,5688,6578,6141,4267,2068,369,28172,0,551,1139,957,821,498,199,53,3,4221,0,130,410,797,795,285,136,128,66,2747,13113,0,0,0,0,0,0,0,0,13113,0,3645,0,0,0,0,0,0,0,3645,0,2557,783,289,196,83,9,0,0,3917,0,215,74,59,89,135,114,145,83,914,0,166,88,50,45,29,20,8,3,409,0,159,186,94,100,144,110,52,15,860,0,151,349,392,709,1076,1096,1073,525,5371,220,308,204,135,178,191,158,77,15,1486,13333,8079,6097,8461,9511,8582,6109,3604,1079,64855
SED10039,0,234,267,83,104,88,41,22,12,851,0,74,260,267,330,536,553,602,382,3004,63,78,99,72,40,45,35,31,19,482,6461,4623,5681,5619,5267,4130,2664,1823,774,37042,0,421,5322,7300,6966,5370,3399,1933,414,31125,0,214,919,658,492,271,94,16,4,2668,0,48,269,731,949,558,243,227,155,3180,13289,0,0,0,0,0,0,0,0,13289,0,4595,0,0,0,0,0,0,0,4595,0,2354,2187,755,390,168,32,0,0,5886,0,657,545,172,206,303,286,277,124,2570,0,354,490,101,98,60,23,12,3,1141,0,562,741,216,233,200,104,42,19,2117,0,157,549,591,702,964,843,823,510,5139,142,147,224,134,96,86,55,48,23,955,13431,9509,11246,10658,10132,7980,5079,3378,1252,72665
SED10040,0,120,155,56,57,52,38,17,9,504,0,76,220,192,195,441,657,811,613,3205,39,84,79,32,27,35,44,29,17,386,6756,4416,3646,5305,5424,4062,2856,2081,1015,35561,0,123,3362,7852,8214,5939,3928,2275,616,32309,0,153,706,510,446,218,83,20,3,2139,0,17,85,460,783,431,137,147,110,2170,13916,0,0,0,0,0,0,0,0,13916,0,5738,0,0,0,0,0,0,0,5738,0,1670,1388,319,223,114,15,0,0,3729,0,391,213,65,52,124,150,155,104,1254,0,177,151,55,41,29,15,10,3,481,0,236,360,130,104,115,89,29,14,1077,0,168,458,422,434,719,871,1062,793,4927,91,154,154,69,48,60,65,39,22,702,14007,8827,6877,9882,10345,7749,5353,3737,1665,68442
SED10041,0,103,72,48,85,118,74,24,6,530,0,56,127,131,315,651,745,762,414,3201,94,222,90,51,67,113,70,43,15,765,5575,3959,3071,4014,4677,4563,3268,2022,743,31892,0,223,2309,4616,5708,5940,4332,2169,452,25749,0,584,1186,948,792,512,212,40,6,4280,0,159,471,896,867,373,174,168,91,3199,11329,0,0,0,0,0,0,0,0,11329,0,3125,0,0,0,0,0,0,0,3125,0,2688,952,378,265,121,21,0,0,4425,0,296,136,69,109,169,153,176,94,1202,0,262,105,62,71,31,20,8,3,562,0,227,215,139,199,231,146,57,9,1223,0,172,357,476,821,1178,1156,1130,573,5863,204,399,224,149,150,189,132,68,26,1541,11533,8135,5955,7733,8982,8744,6346,3816,1254,62498
SED10042,0,89,125,88,109,86,45,24,5,571,0,73,229,245,371,582,605,673,341,3119,80,94,96,58,54,50,39,36,6,513,8378,5012,6489,5613,5113,3858,2696,1917,670,39746,0,862,6812,7524,6465,4826,3375,1911,369,32144,0,211,670,528,410,213,68,18,0,2118,0,89,520,948,1102,563,305,276,140,3943,17220,0,0,0,0,0,0,0,0,17220,0,4631,0,0,0,0,0,0,0,4631,0,2864,2495,831,463,177,18,0,0,6848,0,731,619,250,256,348,294,262,120,2880,0,263,338,139,134,61,32,7,3,977,0,375,762,306,289,219,103,50,11,2115,0,176,616,666,926,1173,1062,993,459,6071,145,180,228,134,129,92,59,49,12,1028,17365,10382,13060,11326,10174,7672,5316,3566,1114,79975
SED10043,0,211,346,104,64,78,49,25,5,882,0,73,408,431,447,613,718,816,515,4021,64,78,81,51,51,44,41,25,14,449,6166,3462,4202,5378,4772,3909,2466,1816,851,33022,0,101,3220,7218,6370,4971,3021,1656,395,26952,0,236,1277,875,629,403,118,28,6,3572,0,13,108,412,704,452,180,163,123,2155,12378,0,0,0,0,0,0,0,0,12378,0,3890,0,0,0,0,0,0,0,3890,0,1532,1221,356,223,124,16,0,0,3472,0,310,267,91,77,134,128,155,113,1275,0,170,196,52,35,30,13,9,0,505,0,367,796,261,164,165,101,48,17,1919,0,149,742,841,845,1044,1017,1056,665,6359,121,173,162,115,117,78,70,32,20,888,12499,6941,7989,10221,9164,7401,4664,3147,1339,63365
SED10044,0,317,163,144,203,202,88,27,9,1153,0,95,174,250,680,934,688,745,384,3950,140,213,95,86,140,154,91,34,14,967,6817,3944,3361,4587,5716,4973,2806,1807,691,34702,0,210,2263,4227,5593,5848,3497,1754,325,23717,0,673,1318,1490,1356,853,168,50,0,5908,0,201,614,1078,1144,447,187,191,124,3986,13645,0,0,0,0,0,0,0,0,13645,0,3114,0,0,0,0,0,0,0,3114,0,1898,782,364,315,139,22,5,0,3525,0,312,129,102,155,204,153,122,96,1273,0,271,163,93,98,55,21,13,4,718,0,683,418,298,464,435,180,59,15,2552,0,184,478,748,1545,1912,1180,1054,511,7612,271,425,240,190,305,293,162,52,25,1963,13916,7971,6405,8590,10975,10186,5570,3300,1100,68013
SED10045,0,68,90,55,75,59,43,21,4,415,0,90,193,172,315,476,476,381,87,2190,101,138,135,52,64,57,41,29,10,627,8651,6110,5922,5614,5745,3799,2213,1219,266,39539,0,619,5359,7157,7498,5081,2576,957,102,29349,0,258,761,593,513,193,52,13,0,2383,0,194,771,1107,1281,620,304,242,76,4595,17603,0,0,0,0,0,0,0,0,17603,0,5748,0,0,0,0,0,0,0,5748,0,4005,2860,734,416,114,19,0,0,8148,0,603,491,222,315,365,349,281,109,2735,0,169,168,106,111,67,20,18,3,662,0,139,283,162,199,167,103,37,8,1098,0,189,593,600,886,897,743,562,135,4605,208,249,286,153,146,111,69,44,10,1276,17811,12173,11572,10834,11365,7615,4235,2154,443,78202
SED10046,0,101,106,63,95,93,39,13,6,516,0,76,217,219,313,576,611,455,169,2636,127,193,102,53,59,57,55,29,9,684,7639,4962,4746,4970,4730,4089,2486,1214,371,35207,0,350,3738,5444,5453,5288,2989,1020,183,24465,0,806,1622,1079,763,399,127,24,3,4823,0,296,785,1232,1062,515,283,184,76,4433,15530,0,0,0,0,0,0,0,0,15530,0,3434,0,0,0,0,0,0,0,3434,0,3705,1637,597,309,92,21,0,0,6361,0,406,219,128,212,305,239,202,91,1802,0,289,156,116,93,66,21,19,0,760,0,209,281,177,212,195,91,25,11,1201,0,169,596,655,816,1074,913,657,229,5109,240,369,251,157,133,110,97,40,14,1411,15770,10033,9285,9585,9053,8044,4781,2171,607,69329
SED10047,0,45,71,51,74,60,32,13,3,349,0,51,150,172,293,418,462,445,156,2147,105,127,105,56,50,48,33,28,9,561,9760,5852,6142,6660,5555,3920,2139,1211,351,41590,0,474,6001,9103,7891,5426,2753,1000,169,32817,0,298,920,829,563,264,78,19,3,2974,0,165,684,1074,1060,551,240,201,75,4050,19733,0,0,0,0,0,0,0,0,19733,0,5730,0,0,0,0,0,0,0,5730,0,3939,2522,665,324,96,15,0,0,7561,0,524,350,183,233,351,319,247,87,2294,0,214,174,99,96,59,18,9,0,669,0,112,178,144,157,134,73,23,6,827,0,128,390,468,660,786,690,610,207,3939,205,244,226,159,121,90,55,40,12,1152,19938,11828,11445,12724,11105,7757,4241,2149,559,81746
SED10048,0,139,121,58,86,90,42,16,0,552,0,89,194,195,351,627,622,664,291,3033,99,214,100,52,65,88,49,28,17,712,7890,4812,4562,5417,5140,4302,2519,1569,557,36768,0,290,4072,6601,6667,5903,3349,1494,262,28638,0,986,1800,1188,850,380,121,36,8,5369,0,202,585,1017,875,346,177,157,87,3446,15906,0,0,0,0,0,0,0,0,15906,0,3672,0,0,0,0,0,0,0,3672,0,3028,1016,401,238,122,16,0,0,4821,0,320,168,95,130,157,141,124,87,1222,0,250,127,57,49,34,14,10,6,547,0,324,298,150,174,176,99,28,6,1255,0,225,592,586,814,1090,911,868,377,5463,216,384,237,153,128,144,78,39,17,1396,16122,9681,8895,10248,9925,8352,4906,2756,850,71735
SED10049,0,347,753,214,120,82,51,25,8,1600,0,79,507,585,486,610,655,643,464,4029,72,95,131,78,52,37,40,26,17,548,6915,3411,6124,6521,4893,3409,2224,1516,768,35781,0,148,3888,8051,6190,4159,2633,1402,376,26847,0,478,3272,1817,878,455,168,32,8,7108,0,19,142,561,786,398,151,135,123,2315,13910,0,0,0,0,0,0,0,0,13910,0,3295,0,0,0,0,0,0,0,3295,0,1493,926,259,218,123,19,0,0,3038,0,249,272,86,74,115,115,130,87,1128,0,190,298,93,53,46,22,3,3,708,0,678,1683,548,269,197,101,45,16,3537,0,182,1098,1234,1065,1117,1000,862,611,7169,144,193,281,152,107,75,67,39,22,1080,14054,6925,11860,12801,9640,6685,4276,2648,1246,70135
SED10050,0,461,427,137,108,116,64,30,4,1347,0,139,334,351,449,759,726,815,428,4001,62,96,123,78,48,48,40,36,17,548,6177,4459,4959,5656,4992,4117,2832,2037,802,36031,0,157,3415,6637,5936,4755,3195,1815,366,26276,0,369,1499,1121,713,362,117,21,6,4208,0,81,289,756,1007,593,263,252,181,3422,12687,0,0,0,0,0,0,0,0,12687,0,3733,0,0,0,0,0,0,0,3733,0,2135,1772,633,387,181,41,0,0,5149,0,697,449,148,158,249,280,260,136,2377,0,370,297,86,73,43,32,14,4,919,0,1098,1030,333,247,243,147,63,13,3174,0,281,728,785,990,1310,1221,1122,566,7003,141,194,241,176,124,97,71,43,20,1107,12828,9115,9720,10675,9635,7833,5367,3590,1292,70055
SED10051,0,1425,1875,441,235,180,47,23,8,4234,0,201,927,1082,828,738,557,392,153,4878,76,245,245,109,60,67,22,33,14,871,4678,4461,8463,6635,4344,3060,1839,1137,331,34948,0,270,3877,5416,3476,2592,1849,1027,153,18660,0,730,3908,2875,1553,652,132,18,0,9868,0,42,218,621,775,455,256,209,64,2640,9398,0,0,0,0,0,0,0,0,9398,0,1959,0,0,0,0,0,0,0,1959,0,1074,1053,602,284,87,8,0,0,3108,0,552,594,208,176,160,150,143,84,2067,0,385,548,164,83,59,15,11,3,1268,0,2519,3829,1098,625,404,154,58,11,8698,0,387,1775,2067,1762,1441,970,603,206,9211,154,397,471,257,156,119,43,45,20,1662,9552,8315,16273,13308,8890,5969,3577,2114,541,68539
SED10052,0,64,77,45,50,39,37,5,0,317,0,41,126,131,180,345,362,320,124,1629,75,110,81,34,28,36,26,17,6,413,7100,5003,4325,5233,5468,3979,1834,921,297,34160,0,222,4116,7362,8105,6262,2649,936,143,29795,0,318,1047,719,606,276,83,12,7,3068,0,66,282,680,793,483,143,89,57,2593,14433,0,0,0,0,0,0,0,0,14433,0,5244,0,0,0,0,0,0,0,5244,0,3525,1920,358,177,65,16,0,0,6061,0,280,191,84,112,178,169,160,89,1263,0,127,130,63,41,37,9,7,0,414,0,133,210,128,105,75,72,16,3,742,0,108,313,371,453,609,528,442,160,2984,148,220,173,103,61,69,44,23,9,850,14581,10243,8382,9868,10453,8054,3713,1685,468,67447
SED10053,0,98,157,42,63,65,43,18,0,486,0,47,187,209,271,483,627,755,430,3009,58,100,71,46,25,43,42,26,14,425,6015,3641,3741,4876,4365,3732,2783,1931,708,31792,0,121,3310,6514,5884,5143,3749,2019,366,27106,0,258,1143,904,520,304,100,10,3,3242,0,53,183,586,774,395,181,163,96,2431,12216,0,0,0,0,0,0,0,0,12216,0,3557,0,0,0,0,0,0,0,3557,0,2428,1362,456,264,119,16,0,0,4645,0,223,169,70,98,141,139,170,91,1101,0,128,125,57,58,37,5,11,0,421,0,181,346,134,139,139,74,42,5,1060,0,111,415,544,607,810,886,995,563,4931,120,149,167,103,60,70,75,34,17,795,12336,7209,7220,9368,8404,7158,5225,3444,1141,61505
SED10054,0,183,152,66,86,80,38,23,3,631,0,149,366,333,509,702,579,528,277,3443,112,169,145,86,80,123,70,29,19,833,6798,3939,4149,5339,5162,3936,2261,1188,465,33237,0,203,3273,6443,6548,5137,2899,1135,168,25806,0,781,1695,1388,1096,546,139,25,0,5670,0,124,397,733,796,325,145,108,77,2705,13625,0,0,0,0,0,0,0,0,13625,0,3137,0,0,0,0,0,0,0,3137,0,2277,780,294,183,93,14,3,0,3644,0,320,190,84,92,148,107,101,60,1102,0,207,128,62,50,33,13,7,3,503,0,413,427,174,215,170,81,47,6,1533,0,339,856,960,1270,1422,1010,779,374,7010,237,323,301,203,190,225,136,51,24,1690,13862,8124,8047,10341,10440,8099,4544,2256,712,66425
SED10055,0,73,76,54,88,92,51,13,3,450,0,59,144,153,259,487,409,268,68,1847,100,153,102,59,57,69,35,16,6,597,10115,6391,6043,6191,5455,3949,1995,909,234,41282,0,470,5233,7534,7293,5051,2348,754,99,28782,0,563,1211,914,634,296,78,5,0,3701,0,387,1071,1464,1149,609,291,154,70,5195,20896,0,0,0,0,0,0,0,0,20896,0,5414,0,0,0,0,0,0,0,5414,0,4403,2329,631,282,83,11,0,0,7739,0,713,438,239,300,409,354,267,92,2812,0,325,237,124,120,67,25,10,0,908,0,170,233,172,191,209,103,26,6,1110,0,126,393,495,645,805,626,362,86,3538,245,297,249,173,124,111,53,29,10,1291,21141,12868,11394,11746,10738,7640,3889,1607,363,81386
SED10056,0,107,101,60,75,65,41,22,3,474,0,58,188,183,290,425,363,281,107,1895,78,132,101,52,51,48,34,29,7,532,8402,5548,5492,5620,5430,3899,1789,899,288,37367,0,352,4879,7115,7196,5641,2406,776,127,28492,0,697,1546,1110,744,338,63,13,3,4514,0,239,685,1058,969,488,196,138,58,3831,16810,0,0,0,0,0,0,0,0,16810,0,4471,0,0,0,0,0,0,0,4471,0,4167,1956,479,221,79,21,0,0,6923,0,412,322,166,203,264,239,175,99,1880,0,246,138,94,77,55,27,4,9,650,0,189,263,149,158,158,98,41,6,1062,0,144,534,561,717,793,578,402,146,3875,181,274,251,126,105,79,57,38,11,1122,16991,11191,10574,10858,10390,7895,3685,1587,459,73630
SED10057,0,131,83,38,76,76,58,23,6,491,0,140,201,221,470,659,761,938,385,3775,123,172,98,62,107,147,109,60,22,900,5670,3065,2856,3677,4435,4133,3191,2045,610,29682,0,170,2055,3940,5114,5568,4137,2011,317,23312,0,731,1210,1027,963,552,164,53,3,4703,0,186,516,786,644,223,160,166,81,2762,11325,0,0,0,0,0,0,0,0,11325,0,2131,0,0,0,0,0,0,0,2131,0,1778,507,305,253,97,8,4,0,2952,0,300,85,66,121,152,108,107,43,982,0,141,69,38,41,18,8,0,0,315,0,228,197,96,154,167,130,52,9,1033,0,372,600,662,1238,1566,1466,1396,550,7850,256,350,240,168,225,278,197,104,29,1847,11581,6387,5479,7088,8753,8621,6378,3893,1032,59212
SED10058,0,146,83,43,69,65,34,15,3,458,0,144,223,162,373,574,678,850,427,3431,115,160,92,61,87,105,94,58,26,798,7075,3687,3550,4129,4493,3746,2766,1924,669,32039,0,243,3089,5095,5950,5237,3606,1915,311,25446,0,761,1347,864,682,351,119,27,0,4151,0,238,507,743,604,260,136,180,79,2747,14341,0,0,0,0,0,0,0,0,14341,0,2488,0,0,0,0,0,0,0,2488,0,2236,698,330,260,128,9,0,0,3661,0,347,131,76,124,137,144,124,60,1143,0,173,76,37,44,18,7,7,0,362,0,363,229,126,157,146,88,33,7,1149,0,349,607,610,1000,1261,1200,1231,556,6814,244,326,212,158,182,177,179,95,35,1608,14585,7524,6896,8039,9003,7715,5488,3612,1048,63910
