region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SED10067,252,13,21,0,0,286,125,9,6,0,0,140,149,12,8,0,0,169,239,18,22,0,0,279,360,30,43,0,3,436,951,91,155,0,0,1197,1169,177,118,4,0,1468,2384,181,89,0,0,2654,1347,34,30,0,0,1411,728,20,15,0,0,763,313,18,7,0,0,338,408,29,23,0,0,460,8425,632,537,4,3,9601
SED10068,294,27,25,0,0,346,93,13,10,0,0,116,79,13,12,0,0,104,126,14,18,0,0,158,160,16,20,0,3,199,425,48,84,3,0,560,466,53,107,0,3,629,793,113,219,4,0,1129,637,99,219,0,0,955,1270,202,271,4,0,1747,2035,138,99,4,0,2276,424,36,67,3,0,530,6802,772,1151,18,6,8749
SED10069,263,29,13,5,0,310,192,14,10,0,0,216,152,16,11,0,0,179,300,25,23,4,0,352,377,27,23,5,0,432,933,78,77,4,0,1092,1014,103,61,3,0,1181,1369,83,40,0,0,1492,697,28,15,0,0,740,412,16,8,0,0,436,198,17,15,5,0,235,273,19,6,7,0,305,6180,455,302,33,0,6970
SED10070,319,20,10,4,3,356,184,20,8,4,0,216,140,17,3,3,0,163,305,33,6,3,0,347,401,35,4,4,0,444,1085,93,19,7,3,1207,1263,94,28,3,0,1388,1567,53,18,3,3,1644,703,32,4,3,0,742,484,30,6,0,0,520,205,12,4,6,0,227,343,21,6,0,0,370,6999,460,116,40,9,7624
SED10071,307,35,4,0,0,346,129,10,0,0,0,139,127,18,5,5,0,155,233,27,0,0,0,260,333,29,6,0,0,368,1065,121,6,0,0,1192,1465,230,8,7,0,1710,2997,491,31,5,0,3524,2827,335,8,0,0,3170,2968,275,0,0,0,3243,918,71,0,0,0,989,640,58,0,0,0,698,14009,1700,68,17,0,15794
SED10072,173,27,73,0,0,273,58,18,35,0,0,111,45,14,29,0,0,88,92,11,52,0,0,155,110,29,80,0,0,219,374,68,266,3,0,711,362,73,419,5,3,862,687,151,864,5,3,1710,522,129,488,0,3,1142,905,206,233,4,3,1351,774,96,109,0,0,979,307,43,106,5,0,461,4409,865,2754,22,12,8062
SED10073,249,32,72,0,0,353,83,14,23,0,0,120,72,12,14,0,0,98,116,21,44,0,0,181,158,30,77,0,0,265,445,82,214,0,0,741,410,91,323,0,0,824,748,173,558,0,0,1479,571,173,269,0,0,1013,1062,185,198,0,0,1445,948,87,73,0,3,1111,271,35,66,0,0,372,5133,935,1931,0,3,8002
SED10074,283,19,10,0,0,312,161,13,5,0,0,179,162,8,0,0,0,170,272,17,6,0,0,295,427,25,10,0,0,462,1105,88,20,0,0,1213,1333,98,36,4,0,1471,2162,106,31,0,0,2299,997,19,8,0,0,1024,594,19,0,0,0,613,263,14,0,0,0,277,408,15,5,0,0,428,8167,441,131,4,0,8743
SED10075,275,23,0,0,0,298,160,16,0,0,0,176,119,12,0,0,0,131,199,17,0,0,0,216,343,17,3,0,0,363,850,77,7,0,0,934,982,85,5,3,3,1078,1799,177,14,0,3,1993,1374,81,8,0,4,1467,1201,61,8,0,0,1270,535,18,0,0,0,553,498,28,0,0,0,526,8335,612,45,3,10,9005
SED10076,427,5,6,3,0,441,243,3,0,3,0,249,198,7,0,0,0,205,404,9,8,0,0,421,531,16,10,4,0,561,1294,26,7,4,0,1331,1254,21,8,3,0,1286,1380,9,5,0,3,1397,461,8,0,0,0,469,297,0,5,0,0,302,192,0,0,5,0,197,410,4,4,0,0,418,7091,108,53,22,3,7277
SED10077,248,34,99,0,0,381,50,13,36,0,0,99,42,7,39,0,0,88,78,18,51,0,0,147,95,21,91,0,0,207,287,76,322,0,0,685,275,74,484,4,0,837,603,152,960,0,0,1715,375,126,439,0,0,940,686,173,250,0,0,1109,890,79,100,0,0,1069,283,51,115,5,0,454,3912,824,2986,9,0,7731
SED10078,312,17,0,0,3,332,161,6,6,0,0,173,160,3,6,4,0,173,320,10,7,0,0,337,484,15,0,4,0,503,1159,28,19,3,0,1209,1356,37,9,0,0,1402,1871,44,11,0,0,1926,861,9,3,0,0,873,647,5,0,0,0,652,295,7,0,3,0,305,427,17,5,0,0,449,8053,198,66,14,3,8334
SED10079,17,109,278,0,0,404,0,27,75,0,0,102,7,19,67,0,0,93,0,29,102,0,0,131,3,35,165,0,3,206,17,123,554,3,4,701,11,104,742,5,3,865,40,261,1388,0,8,1697,25,171,1069,0,4,1269,41,353,1175,4,7,1580,96,932,1181,0,3,2212,12,121,268,0,3,404,269,2284,7064,12,35,9664
SED10080,384,8,4,0,3,399,228,5,5,4,0,242,242,3,3,3,0,251,515,3,14,0,0,532,718,9,21,4,0,752,1716,23,26,7,3,1775,1562,20,14,7,0,1603,1282,16,3,0,0,1301,515,8,0,0,0,523,306,7,0,0,3,316,176,0,0,4,3,183,451,11,0,3,0,465,8095,113,90,32,12,8342
SED10081,335,27,10,0,0,372,149,6,5,0,0,160,156,11,3,3,0,173,270,11,0,3,0,284,314,16,3,3,0,336,882,53,14,3,0,952,941,51,13,3,3,1011,1855,82,22,0,0,1959,1228,53,8,3,0,1292,1071,62,7,0,3,1143,641,24,11,0,0,676,424,26,3,0,0,453,8266,422,99,18,6,8811
SED10082,283,29,8,0,0,320,185,18,9,0,0,212,153,16,0,0,0,169,281,27,10,0,0,318,432,34,10,0,0,476,1131,102,35,0,0,1268,1427,165,24,0,0,1616,2341,116,40,0,0,2497,1021,44,17,0,0,1082,609,17,6,0,0,632,314,8,4,0,0,326,422,21,8,6,0,457,8599,597,171,6,0,9373
SED10083,293,32,12,0,0,337,122,13,3,0,0,138,111,11,3,0,0,125,247,8,5,0,0,260,285,32,8,0,0,325,856,92,36,0,4,988,1015,211,110,0,0,1336,2023,452,133,5,3,2616,1476,218,15,0,3,1712,949,104,15,0,0,1068,324,44,12,0,3,383,401,41,6,0,0,448,8102,1258,358,5,13,9736
SED10084,288,66,31,0,0,385,138,36,23,0,0,197,122,26,16,3,0,167,230,60,17,3,0,310,324,64,32,3,0,423,751,165,84,14,0,1014,782,189,85,3,0,1059,1184,323,108,3,0,1618,819,138,30,0,3,990,632,66,16,3,0,717,337,27,19,3,0,386,340,65,30,3,3,441,5947,1225,491,38,6,7707
SED10085,324,6,0,4,0,334,188,3,0,0,0,191,204,0,0,0,0,204,418,3,3,3,0,427,498,5,10,0,0,513,1274,20,17,9,0,1320,1425,24,17,6,0,1472,1788,38,15,4,0,1845,855,8,4,3,0,870,663,14,0,3,0,680,364,3,0,4,4,375,490,8,5,4,0,507,8491,132,71,40,4,8738
SED10086,171,57,138,0,0,366,15,11,40,0,3,69,18,12,25,0,0,55,15,16,67,0,0,98,22,26,79,0,0,127,97,41,232,0,0,370,82,67,249,0,0,398,180,100,518,0,0,798,120,104,511,0,0,735,224,173,703,3,0,1103,1109,525,657,5,6,2302,271,106,188,0,0,565,2324,1238,3407,8,9,6986
SED10087,371,7,7,0,0,385,196,6,6,0,0,208,197,3,8,0,0,208,412,10,23,0,0,445,652,13,28,0,0,693,1701,21,57,5,0,1784,1834,32,29,7,0,1902,1675,30,17,7,0,1729,541,4,4,0,0,549,413,0,7,0,0,420,213,3,3,3,0,222,457,7,8,5,0,477,8662,136,197,27,0,9022
SED10088,269,18,50,0,0,337,91,7,19,0,0,117,79,5,26,0,0,110,128,9,42,0,0,179,173,15,50,0,0,238,494,38,162,0,0,694,560,31,228,0,0,819,993,67,563,0,3,1626,763,75,495,3,0,1336,1529,82,351,0,0,1962,1779,79,133,0,0,1991,432,24,81,0,0,537,7290,450,2200,3,3,9946
SED10089,345,13,3,0,3,364,169,4,3,0,0,176,168,18,0,0,0,186,359,7,7,0,0,373,476,19,20,0,3,518,1263,57,33,0,3,1356,1592,75,42,0,0,1709,2254,54,29,0,0,2337,932,10,8,3,0,953,554,12,0,0,0,566,256,5,3,0,0,264,364,13,3,3,3,386,8732,287,151,6,12,9188
SED10090,239,32,117,3,3,394,50,9,42,0,0,101,40,7,31,0,0,78,65,16,40,0,0,121,78,14,69,0,0,161,251,52,200,0,0,503,217,49,292,3,0,561,484,90,722,3,3,1302,311,81,619,3,0,1014,652,154,586,3,0,1395,1952,309,317,3,3,2584,296,33,121,3,0,453,4635,846,3156,21,9,8667
SED10091,301,16,0,0,0,317,162,14,0,0,0,176,147,13,0,0,0,160,313,22,0,0,0,335,439,24,0,0,0,463,1268,71,14,0,0,1353,1646,103,8,3,0,1760,2872,93,9,3,0,2977,1458,37,9,3,0,1507,1209,41,5,4,0,1259,693,14,3,0,0,710,645,16,4,3,0,668,11153,464,52,16,0,11685
SED10092,176,23,42,0,0,241,133,12,19,0,0,164,96,10,24,0,0,130,204,18,44,3,3,272,290,29,63,0,0,382,712,82,194,3,0,991,932,106,236,4,0,1278,1281,148,218,3,0,1650,572,48,84,3,0,707,499,43,96,3,0,641,214,22,59,3,0,298,274,30,31,3,0,338,5383,571,1110,25,3,7092
SED10093,290,20,6,3,0,319,183,16,4,0,0,203,169,11,0,0,0,180,322,18,4,0,0,344,441,18,4,3,0,466,1368,77,22,0,3,1470,1892,67,13,0,0,1972,2577,78,0,0,0,2655,1063,39,0,0,0,1102,461,9,3,3,0,476,152,8,0,5,0,165,497,27,6,0,0,530,9415,388,62,14,3,9882
SED19494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
