region_id,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sinhalese_BP_B_OS,Sinhalese_FO_B_OS,Sinhalese_MO_B_OS,Sinhalese_BP_B_Aus,Sinhalese_BP_NS,Sinhalese_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_Fther_only_brn_os,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_ns_Both_prnts_brn_os,Ancestry_ns_Fthr_only_brn_os,Ancestry_ns_Mthr_only_brn_os,Ancestry_ns_Bth_prnts_brn_Aus,Ancestry_ns_Country_birth_ns,Ancestry_ns_Tot_Resp,Tot_respnses_BP_B_OS,Tot_respnses_FO_B_OS,Tot_respnses_MO_B_OS,Tot_resp_BP_B_Aus,Tot_responses_Count_birth_ns,Tot_responses_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS
SED10011,329,3574,2274,20037,642,26856,0,14,3,156,7,180,411,65,53,132,12,673,159,56,20,50,7,292,723,244,159,317,21,1464,6342,3207,2180,16364,538,28631,198,6,33,11,7,255,224,54,46,193,12,529,978,329,229,1499,52,3087,264,63,41,163,15,546,274,48,23,53,3,401,191,35,21,30,3,280,1394,788,514,6822,189,9707,498,239,106,678,24,1545,57,6,3,3,0,69,59,29,19,44,5,156,13,0,3,0,3,19,221,124,46,140,8,539,95,35,23,13,8,174,342,173,95,40,20,670,385,95,51,118,11,660,163,51,21,64,0,299,1541,809,505,4892,136,7883,47,12,5,7,3,74,4,0,0,0,0,4,130,32,19,11,3,195,189,25,9,54,8,285,21,12,3,0,0,36,66,0,8,6,0,80,272,91,53,253,10,679,2385,679,427,792,114,4397,155,70,75,661,3257,4218,18130,10965,7067,53603,5118,94883,14649,6414
SED10012,164,1511,1168,26692,755,30290,0,13,3,223,11,250,158,15,15,98,12,298,82,11,6,51,4,154,341,103,92,196,8,740,2330,1497,1120,22462,669,28078,112,7,10,8,7,144,39,18,12,152,5,226,372,137,129,1664,43,2345,76,36,11,92,5,220,55,11,9,19,3,97,64,6,4,20,0,94,423,353,218,8382,176,9552,178,105,36,403,17,739,18,0,0,3,0,21,89,27,13,47,13,189,22,3,0,4,3,32,107,45,10,97,0,259,51,20,21,22,4,118,127,64,63,36,8,298,123,28,16,49,0,216,36,0,6,31,0,73,609,410,323,5111,120,6573,65,3,6,6,0,80,4,0,0,0,0,4,68,15,14,11,0,108,29,10,8,44,3,94,6,0,0,0,0,6,41,3,8,0,0,52,78,34,29,165,3,309,815,224,170,521,50,1780,90,61,51,1481,3058,4741,6772,4770,3571,68090,4977,88180,5622,2909
SED10013,1332,590,418,3561,306,6207,3,17,4,82,3,109,14638,65,117,79,362,15261,920,28,17,51,25,1041,62,17,10,32,5,126,2276,472,328,2586,335,5997,820,10,44,3,18,895,79,10,10,21,5,125,368,51,21,163,16,619,308,40,15,97,7,467,113,13,5,10,0,141,418,3,3,8,14,446,183,81,55,909,40,1268,1791,256,98,406,73,2624,53,0,5,0,6,64,832,142,47,117,58,1196,556,52,11,25,24,668,284,65,41,71,16,477,286,13,23,14,23,359,102,8,13,5,3,131,444,39,7,22,9,521,447,18,9,20,3,497,206,95,56,440,31,828,1995,73,53,73,63,2257,4,0,0,0,0,4,15,6,3,0,0,24,672,28,25,11,19,755,250,23,6,10,15,304,18661,112,142,98,775,19788,16,4,3,24,3,50,13789,340,267,225,506,15127,2834,77,73,301,3395,6680,64757,2748,1929,9464,6158,85056,59904,1906
SED10014,620,3254,2170,24050,630,30724,0,11,9,157,6,183,944,49,50,100,51,1194,429,92,42,187,9,759,410,149,94,236,12,901,4940,2636,1826,16768,602,26772,752,38,101,13,13,917,166,43,17,129,0,355,714,232,165,1330,36,2477,367,117,54,245,20,803,185,56,21,51,5,318,818,43,22,22,22,927,1065,521,341,4983,128,7038,1789,630,218,1574,81,4292,31,3,4,0,3,41,825,169,55,170,36,1255,151,45,8,38,17,259,844,227,126,605,33,1835,287,52,33,21,20,413,288,142,83,45,15,573,389,59,65,146,13,672,151,22,15,46,4,238,1305,605,412,3502,102,5926,266,56,23,45,10,400,33,0,0,0,3,36,288,41,33,23,5,390,411,63,45,69,16,604,87,17,4,15,9,132,150,9,11,3,8,181,153,50,35,124,3,365,5625,774,389,716,202,7706,536,115,90,929,3131,4801,25019,10320,6561,56342,5245,103487,21706,6405
SED10015,779,2360,1548,16910,605,22202,0,26,6,297,26,355,1365,39,57,86,56,1603,356,48,20,69,10,503,310,138,44,166,12,670,4192,1821,1273,11815,582,19683,2385,60,147,14,64,2670,193,24,17,98,19,351,675,157,122,945,39,1938,397,89,42,157,31,716,169,22,24,26,0,241,2595,43,26,24,56,2744,872,350,258,3837,127,5444,727,215,90,590,35,1657,46,3,12,0,0,61,840,166,49,137,43,1235,131,15,12,12,4,174,337,107,61,248,17,770,568,63,31,37,32,731,314,89,52,46,18,519,438,48,36,105,10,637,164,13,10,37,3,227,1003,408,296,2700,94,4501,131,22,8,15,3,179,29,0,0,0,0,29,426,41,34,14,13,528,557,30,34,43,13,677,42,7,3,3,8,63,285,3,12,3,6,309,159,29,18,89,15,310,9741,662,387,509,337,11636,871,104,84,765,2763,4587,31097,7202,4813,39797,5041,87950,27654,4447
SED10016,936,1841,1195,7535,311,11818,0,14,3,89,6,112,11504,112,157,155,301,12229,347,27,17,73,11,475,168,69,39,66,3,345,3217,1233,808,5678,306,11242,1491,20,68,20,43,1642,216,32,28,81,3,360,471,132,88,541,20,1252,5535,609,230,1339,166,7879,212,38,12,25,3,290,1819,48,29,10,34,1940,916,414,294,3199,114,4937,3753,604,245,1185,118,5905,2003,10,15,16,50,2094,4063,387,282,564,156,5452,212,27,9,38,13,299,270,83,32,115,13,513,229,29,31,14,17,320,294,75,57,17,14,457,360,44,40,57,9,510,195,23,14,29,3,264,701,282,205,1761,57,3006,251,29,8,26,3,317,7,0,4,0,0,11,91,12,16,8,0,127,541,34,14,54,24,667,372,24,10,15,9,430,1630,10,41,6,47,1734,89,30,26,92,4,241,10215,742,494,588,289,12328,1035,61,96,348,3549,5089,53143,7095,4607,23744,5696,94285,49149,4522
SED10017,649,2185,1604,13334,358,18130,0,0,0,22,0,22,11408,116,231,184,174,12113,342,59,33,95,12,541,549,144,67,171,9,940,4825,1812,1192,10428,293,18550,1050,22,80,4,19,1175,174,30,21,93,4,322,598,153,102,833,18,1704,547,106,64,240,16,973,201,32,15,37,0,285,3292,60,47,24,55,3478,1038,395,324,3989,67,5813,1457,420,188,1045,41,3151,2113,15,29,16,55,2228,808,187,93,259,30,1377,42,0,3,14,0,59,321,100,52,196,3,672,106,14,10,5,9,144,317,119,75,27,8,546,469,47,46,70,7,639,240,25,14,34,3,316,1017,459,291,2925,52,4744,170,28,12,17,3,230,454,3,0,0,8,465,671,34,21,15,10,751,347,41,28,17,0,433,166,31,3,6,0,206,349,9,6,3,9,376,130,51,12,138,0,331,7120,482,389,502,158,8651,472,55,47,400,1775,2749,41442,7234,5099,35143,3196,92114,37664,4500
SED10018,153,1987,1428,30652,839,35059,0,8,0,211,12,231,167,21,11,99,6,304,45,10,0,12,3,70,288,126,83,268,17,782,2477,1930,1316,24638,801,31162,184,12,75,11,7,289,44,16,13,126,3,202,471,198,121,2033,52,2875,50,42,13,93,3,201,45,10,10,24,0,89,144,16,8,8,0,176,405,262,204,5742,136,6749,193,107,33,512,17,862,13,5,0,3,0,21,26,11,3,29,4,73,51,13,12,27,3,106,65,25,10,56,6,162,126,55,19,54,10,264,172,96,58,58,9,393,294,61,49,206,9,619,45,14,8,45,0,112,820,645,425,5767,126,7783,31,0,3,6,0,40,0,0,0,0,0,0,59,17,12,8,0,96,44,17,9,66,0,136,7,0,0,4,0,11,15,0,4,0,0,19,108,73,31,368,11,591,960,280,167,607,35,2049,132,85,64,1857,3314,5452,7634,6142,4189,73590,5423,96978,6390,3813
SED10019,190,2208,1489,23637,554,28078,0,12,3,154,3,172,428,42,44,113,21,648,95,14,5,14,3,131,286,156,78,276,21,817,2581,2024,1272,20360,613,26850,177,9,57,11,0,254,52,20,18,141,3,234,519,234,136,1601,57,2547,224,53,23,194,7,501,97,17,4,32,0,150,267,13,12,13,14,319,467,420,222,5815,126,7050,528,205,77,607,24,1441,66,4,3,8,0,81,21,14,5,45,0,85,469,49,21,89,9,637,61,39,10,61,3,174,63,21,13,43,0,140,128,85,53,54,17,337,346,59,47,146,10,608,54,21,20,36,0,131,817,593,387,5141,93,7031,62,7,0,6,0,75,11,0,0,0,0,11,101,21,12,13,0,147,67,16,3,56,3,145,33,6,0,0,0,39,45,4,7,0,0,56,148,76,43,389,16,672,1438,388,270,566,55,2717,127,58,58,1043,1918,3204,9968,6888,4392,60664,3570,85482,8511,4174
SED10020,180,1751,1301,28827,861,32920,0,16,0,731,21,768,124,11,16,135,11,297,23,5,0,14,0,42,389,133,67,197,13,799,2831,1774,1276,23261,788,29930,183,8,70,15,11,287,64,25,12,178,3,282,369,140,91,2474,58,3132,64,36,6,103,6,215,48,9,3,25,3,88,80,16,10,46,0,152,465,364,266,7378,196,8669,170,137,32,773,16,1128,10,0,3,0,0,13,13,10,0,41,0,64,0,3,3,0,0,6,70,32,17,75,4,198,93,43,17,53,7,213,149,78,78,35,5,345,78,28,14,48,3,171,27,17,4,18,0,66,661,494,297,5827,123,7402,12,11,0,3,0,26,0,0,0,0,0,0,66,12,8,6,0,92,49,9,6,67,6,137,6,3,0,4,0,13,16,0,0,0,0,16,91,23,28,191,0,333,757,299,215,578,34,1883,106,78,48,1582,3057,4871,7194,5565,3888,72685,5226,94558,5924,3432
