region_id,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_199_Family_households,HI_1_199_Non_family_hseholds,HI_1_199_Tot,HI_200_299_Family_households,HI_200_299_Non_fam_househlds,HI_200_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_599_Family_households,HI_400_599_Non_fam_househlds,HI_400_599_Tot,HI_600_799_Family_households,HI_600_799_Non_fam_househlds,HI_600_799_Tot,HI_800_999_Family_households,HI_800_999_Non_fam_househlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1999_Fam_households,HI_1500_1999_Non_fam_hsehlds,HI_1500_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
SED10011,71,140,211,149,197,346,77,597,674,213,1499,1712,1188,1245,2433,1335,803,2138,1405,609,2014,1469,577,2046,1393,400,1793,2422,552,2974,2050,60,2110,1605,289,1894,1225,17,1242,455,10,465,656,4,660,1818,116,1934,204,274,478,17735,7389,25124
SED10012,166,178,344,269,231,500,123,765,888,323,2100,2423,2099,1139,3238,1797,860,2657,1710,499,2209,1619,420,2039,1486,239,1725,2087,293,2380,1525,27,1552,951,163,1114,726,6,732,272,0,272,509,3,512,1944,60,2004,408,489,897,18014,7472,25486
SED10013,291,180,471,425,156,581,364,631,995,543,999,1542,2139,447,2586,2086,463,2549,1648,325,1973,1730,268,1998,1445,144,1589,2100,132,2232,1424,36,1460,814,73,887,467,7,474,269,0,269,341,3,344,1860,100,1960,505,274,779,18451,4238,22689
SED10014,119,97,216,168,106,274,120,282,402,231,730,961,1125,432,1557,1152,382,1534,1201,345,1546,1409,373,1782,1474,282,1756,3096,350,3446,3034,62,3096,2064,187,2251,1482,19,1501,697,10,707,952,5,957,1906,70,1976,344,174,518,20574,3906,24480
SED10015,130,129,259,167,170,337,186,481,667,340,1226,1566,1536,600,2136,1461,604,2065,1309,483,1792,1678,506,2184,1471,341,1812,2563,355,2918,2155,63,2218,1292,150,1442,777,7,784,388,8,396,464,0,464,1711,81,1792,382,247,629,18010,5451,23461
SED10016,272,255,527,278,191,469,202,519,721,330,1205,1535,1697,844,2541,1528,739,2267,1451,605,2056,1652,644,2296,1497,536,2033,2558,707,3265,2062,139,2201,1655,475,2130,1270,38,1308,654,22,676,1050,17,1067,1947,183,2130,368,316,684,20471,7435,27906
SED10017,173,95,268,168,85,253,84,200,284,113,500,613,631,449,1080,837,290,1127,991,213,1204,1021,285,1306,1190,227,1417,2151,324,2475,1988,58,2046,2721,315,3036,2150,23,2173,1196,13,1209,2287,20,2307,2064,46,2110,191,120,311,19956,3263,23219
SED10018,114,140,254,201,142,343,140,604,744,323,1777,2100,2132,820,2952,1835,669,2504,1504,496,2000,1708,453,2161,1607,269,1876,2699,350,3049,2040,43,2083,1548,251,1799,994,8,1002,356,5,361,422,9,431,1870,88,1958,421,403,824,19914,6527,26441
SED10019,77,93,170,157,145,302,81,537,618,211,1626,1837,1565,925,2490,1535,666,2201,1423,483,1906,1377,466,1843,1280,331,1611,2382,457,2839,1950,64,2014,1489,228,1717,1203,14,1217,521,7,528,605,8,613,1660,136,1796,314,301,615,17830,6487,24317
SED10020,130,160,290,323,282,605,195,976,1171,417,2443,2860,3023,1481,4504,2513,965,3478,2286,581,2867,1949,415,2364,1598,207,1805,2078,236,2314,1229,33,1262,583,101,684,365,5,370,101,3,104,148,4,152,1836,108,1944,451,529,980,19225,8529,27754
SED10021,121,150,271,215,187,402,142,892,1034,307,2017,2324,2321,1471,3792,2181,924,3105,2023,664,2687,1928,464,2392,1622,284,1906,2310,327,2637,1635,70,1705,868,152,1020,575,14,589,219,4,223,269,12,281,1803,150,1953,338,458,796,18877,8240,27117
SED10022,212,529,741,141,249,390,73,489,562,115,1084,1199,622,1069,1691,643,960,1603,822,906,1728,906,1016,1922,963,999,1962,1782,1520,3302,1944,489,2433,2468,1767,4235,2004,263,2267,1156,153,1309,2618,344,2962,1660,886,2546,245,375,620,18374,13098,31472
SED10023,122,155,277,149,155,304,58,430,488,125,1176,1301,802,968,1770,991,842,1833,1105,703,1808,972,755,1727,1153,588,1741,2105,766,2871,2066,150,2216,1986,551,2537,1640,47,1687,787,25,812,1470,36,1506,1948,179,2127,280,328,608,17759,7854,25613
SED10024,167,98,265,136,83,219,60,179,239,89,459,548,541,481,1022,610,355,965,787,287,1074,748,279,1027,899,222,1121,1554,252,1806,1452,32,1484,2921,433,3354,2099,11,2110,1220,6,1226,2841,12,2853,2273,43,2316,218,172,390,18615,3404,22019
SED10025,279,374,653,221,206,427,122,471,593,182,1094,1276,1086,717,1803,951,599,1550,1047,547,1594,1198,647,1845,1200,557,1757,2318,933,3251,2163,218,2381,2569,1133,3702,2106,112,2218,1200,66,1266,2380,135,2515,2011,313,2324,277,257,534,21310,8379,29689
SED10026,153,151,304,241,243,484,158,770,928,374,1918,2292,1883,1141,3024,1710,916,2626,1742,599,2341,1650,525,2175,1521,386,1907,2338,400,2738,1787,67,1854,1021,186,1207,706,17,723,265,6,271,351,9,360,2124,125,2249,485,444,929,18509,7903,26412
SED10027,114,129,243,191,167,358,137,519,656,193,1318,1511,1320,679,1999,1313,430,1743,1234,340,1574,1345,312,1657,1305,225,1530,2304,293,2597,2074,63,2137,1494,151,1645,1152,23,1175,569,0,569,793,15,808,1593,78,1671,345,331,676,17476,5073,22549
SED10028,209,238,447,210,156,366,87,296,383,152,743,895,705,764,1469,960,523,1483,1102,442,1544,1068,458,1526,1119,353,1472,2068,510,2578,1839,85,1924,2396,511,2907,1929,37,1966,1029,24,1053,2092,22,2114,1813,119,1932,160,216,376,18938,5497,24435
SED10029,248,187,435,386,246,632,326,920,1246,544,1693,2237,2416,745,3161,2340,592,2932,1822,438,2260,1890,380,2270,1644,216,1860,2319,195,2514,1630,46,1676,921,79,1000,590,4,594,302,0,302,372,5,377,1892,88,1980,568,426,994,20210,6260,26470
SED10030,121,181,302,188,257,445,139,900,1039,265,2354,2619,1779,1594,3373,1929,976,2905,1576,803,2379,1681,637,2318,1508,470,1978,2437,548,2985,1721,70,1791,1186,264,1450,837,23,860,328,8,336,402,9,411,1742,125,1867,414,592,1006,18253,9811,28064
SED10031,117,176,293,210,226,436,146,669,815,278,1768,2046,1682,1278,2960,1676,875,2551,1726,650,2376,1679,579,2258,1562,378,1940,2484,429,2913,1860,43,1903,1277,245,1522,846,4,850,351,4,355,469,3,472,1962,73,2035,384,419,803,18709,7819,26528
SED10032,272,228,500,339,267,606,246,757,1003,469,1368,1837,2037,793,2830,1990,647,2637,1789,561,2350,1845,602,2447,1693,431,2124,2656,496,3152,2030,116,2146,1301,216,1517,853,35,888,379,14,393,533,18,551,2041,160,2201,488,383,871,20961,7092,28053
SED10033,159,96,255,171,84,255,69,176,245,137,470,607,736,413,1149,813,363,1176,1012,319,1331,1123,251,1374,1233,188,1421,2418,247,2665,2263,31,2294,2485,208,2693,1945,15,1960,1052,10,1062,1741,8,1749,2115,66,2181,277,141,418,19749,3086,22835
SED10034,72,77,149,128,103,231,53,314,367,117,852,969,872,658,1530,970,490,1460,1055,401,1456,1143,430,1573,1138,404,1542,2414,474,2888,2407,75,2482,2180,319,2499,1685,40,1725,715,13,728,1054,9,1063,1830,87,1917,209,187,396,18042,4933,22975
SED10035,288,668,956,268,415,683,134,1368,1502,243,1988,2231,1340,917,2257,1120,918,2038,1095,850,1945,1172,993,2165,1150,986,2136,2072,1614,3686,2315,525,2840,1983,1572,3555,1836,314,2150,1008,158,1166,1736,296,2032,1733,820,2553,335,559,894,19828,14961,34789
SED10036,148,120,268,171,127,298,81,273,354,135,712,847,777,613,1390,927,531,1458,1092,417,1509,1181,412,1593,1211,316,1527,2429,396,2825,2197,72,2269,2737,304,3041,2048,24,2072,1011,11,1022,1708,15,1723,2018,89,2107,242,213,455,20113,4645,24758
SED10037,113,195,308,202,237,439,119,821,940,275,1916,2191,1746,1086,2832,1558,667,2225,1417,495,1912,1202,473,1675,1219,393,1612,2184,469,2653,2011,71,2082,1637,239,1876,1263,30,1293,461,6,467,699,7,706,1651,149,1800,313,411,724,18070,7665,25735
SED10038,109,97,206,194,142,336,85,502,587,208,1401,1609,1715,983,2698,1619,631,2250,1690,458,2148,1475,392,1867,1545,261,1806,2609,327,2936,2026,34,2060,1516,195,1711,1099,11,1110,454,3,457,535,3,538,1919,78,1997,317,274,591,19115,5792,24907
SED10039,270,241,511,245,167,412,169,461,630,273,1051,1324,1386,709,2095,1494,575,2069,1448,492,1940,1501,512,2013,1503,404,1907,2519,529,3048,2153,118,2271,1695,318,2013,1244,30,1274,623,5,628,1098,17,1115,1938,127,2065,349,263,612,19908,6019,25927
SED10040,252,184,436,158,146,304,69,260,329,126,641,767,553,696,1249,689,551,1240,924,457,1381,893,469,1362,1030,396,1426,1880,511,2391,1673,70,1743,3036,622,3658,2130,35,2165,1251,19,1270,2796,22,2818,2124,90,2214,218,241,459,19802,5410,25212
SED10041,121,114,235,204,160,364,113,545,658,239,1616,1855,1799,1126,2925,1775,661,2436,1587,512,2099,1437,396,1833,1398,275,1673,2283,332,2615,1817,44,1861,1333,207,1540,957,13,970,418,0,418,558,11,569,1955,88,2043,357,355,712,18351,6455,24806
SED10042,272,252,524,392,240,632,283,925,1208,529,1528,2057,2301,838,3139,2141,734,2875,1935,486,2421,1987,440,2427,1733,295,2028,2439,352,2791,1738,81,1819,1085,158,1243,718,17,735,332,4,336,480,3,483,1943,141,2084,587,469,1056,20895,6963,27858
SED10043,160,185,345,148,138,286,73,444,517,109,1017,1126,701,781,1482,673,570,1243,760,537,1297,781,651,1432,826,520,1346,1508,782,2290,1652,151,1803,2439,892,3331,1968,81,2049,1173,33,1206,2736,61,2797,1821,156,1977,219,255,474,17747,7254,25001
SED10044,126,196,322,260,292,552,191,1045,1236,424,2162,2586,2380,1503,3883,2303,1013,3316,2104,666,2770,1979,495,2474,1707,323,2030,2348,308,2656,1436,53,1489,757,160,917,513,8,521,161,0,161,216,3,219,1816,210,2026,342,362,704,19063,8799,27862
SED10045,217,138,355,338,220,558,267,766,1033,402,1184,1586,1879,523,2402,1870,506,2376,1606,408,2014,1864,370,2234,1648,214,1862,2491,212,2703,1952,35,1987,1155,89,1244,717,12,729,363,0,363,478,4,482,1963,81,2044,522,356,878,19732,5118,24850
SED10046,130,125,255,209,162,371,155,532,687,293,1159,1452,1507,661,2168,1464,642,2106,1383,504,1887,1623,529,2152,1558,352,1910,2715,391,3106,2257,58,2315,1351,128,1479,867,15,882,390,3,393,569,7,576,1881,95,1976,440,340,780,18792,5703,24495
SED10047,168,111,279,273,132,405,182,459,641,333,957,1290,1543,514,2057,1578,418,1996,1485,360,1845,1780,364,2144,1731,246,1977,2992,273,3265,2652,51,2703,1641,124,1765,1140,4,1144,572,4,576,725,8,733,2083,54,2137,431,263,694,21309,4342,25651
SED10048,104,117,221,147,136,283,107,471,578,253,1448,1701,1634,791,2425,1580,634,2214,1493,465,1958,1564,501,2065,1524,310,1834,2903,423,3326,2410,58,2468,2004,280,2284,1328,20,1348,582,15,597,738,16,754,1889,79,1968,343,308,651,20603,6072,26675
SED10049,117,183,300,125,163,288,76,333,409,113,861,974,563,860,1423,718,762,1480,860,747,1607,933,787,1720,1057,645,1702,1935,1058,2993,1965,247,2212,3027,1156,4183,2166,106,2272,1254,69,1323,2708,156,2864,1944,389,2333,230,314,544,19791,8836,28627
SED10050,228,340,568,223,310,533,122,913,1035,217,1622,1839,1228,850,2078,1159,677,1836,1157,560,1717,1175,566,1741,1149,466,1615,2080,605,2685,2001,145,2146,1909,464,2373,1603,68,1671,810,42,852,1587,43,1630,1955,256,2211,361,445,806,18964,8372,27336
SED10051,123,296,419,155,243,398,100,695,795,183,1167,1350,971,928,1899,890,972,1862,805,1028,1833,989,1168,2157,967,1131,2098,1962,1697,3659,2099,542,2641,1937,1346,3283,1789,271,2060,1007,130,1137,1801,210,2011,1479,797,2276,198,321,519,17455,12942,30397
SED10052,84,67,151,121,80,201,69,239,308,141,583,724,830,366,1196,796,316,1112,955,276,1231,1075,332,1407,1246,271,1517,2505,369,2874,2563,50,2613,2315,191,2506,1849,11,1860,850,8,858,1390,11,1401,1893,54,1947,254,111,365,18936,3335,22271
SED10053,100,106,206,133,123,256,62,415,477,137,1115,1252,922,727,1649,969,519,1488,1146,430,1576,1033,438,1471,1030,320,1350,2059,410,2469,2079,80,2159,2092,328,2420,1783,42,1825,870,8,878,1349,15,1364,1732,85,1817,240,284,524,17736,5445,23181
SED10054,98,143,241,155,184,339,100,503,603,209,1322,1531,1067,904,1971,1074,805,1879,1132,712,1844,1227,724,1951,1307,595,1902,2391,743,3134,2278,109,2387,1746,468,2214,1568,45,1613,792,19,811,1430,10,1440,1865,122,1987,292,327,619,18731,7735,26466
SED10055,171,95,266,266,127,393,240,470,710,466,841,1307,1787,374,2161,1671,489,2160,1611,385,1996,1892,378,2270,1819,213,2032,3029,272,3301,2378,39,2417,1320,67,1387,802,5,807,382,4,386,437,4,441,1988,68,2056,492,227,719,20751,4058,24809
SED10056,110,117,227,177,96,273,100,341,441,224,773,997,1163,426,1589,1172,486,1658,1228,444,1672,1588,478,2066,1650,306,1956,3118,354,3472,2734,59,2793,1861,151,2012,1270,17,1287,583,7,590,800,10,810,1836,86,1922,409,248,657,20023,4399,24422
SED10057,217,189,406,280,221,501,151,834,985,377,2303,2680,2305,1176,3481,1898,960,2858,1784,633,2417,1483,513,1996,1423,281,1704,1923,329,2252,1274,41,1315,691,194,885,520,14,534,147,0,147,238,0,238,1918,74,1992,565,604,1169,17194,8366,25560
SED10058,224,181,405,287,208,495,183,715,898,339,1793,2132,1991,1115,3106,1804,843,2647,1734,607,2341,1574,486,2060,1675,268,1943,2354,310,2664,1557,48,1605,842,140,982,570,6,576,192,5,197,258,10,268,1810,85,1895,479,550,1029,17873,7370,25243
SED10059,140,162,302,311,241,552,156,923,1079,381,2494,2875,2966,1578,4544,2606,987,3593,2157,549,2706,1749,374,2123,1543,206,1749,1884,237,2121,1123,26,1149,594,118,712,385,6,391,132,3,135,175,3,178,1768,105,1873,455,569,1024,18525,8581,27106
SED10060,87,180,267,124,283,407,106,1064,1170,199,2207,2406,1160,1321,2481,1172,1062,2234,1107,846,1953,1185,942,2127,1152,710,1862,1976,992,2968,1912,296,2208,1625,701,2326,1238,94,1332,569,62,631,899,65,964,1543,527,2070,271,541,812,16325,11893,28218
SED10061,192,372,564,121,209,330,54,464,518,94,867,961,371,1021,1392,422,947,1369,602,1012,1614,698,1287,1985,852,1266,2118,1637,1989,3626,1679,321,2000,3101,3304,6405,2404,235,2639,1437,136,1573,3749,263,4012,1935,496,2431,185,361,546,19533,14550,34083
SED10062,203,218,421,333,297,630,187,865,1052,381,2137,2518,2322,1394,3716,2078,1066,3144,1971,649,2620,1792,489,2281,1579,274,1853,2148,343,2491,1423,47,1470,745,154,899,537,8,545,204,3,207,281,0,281,1985,117,2102,465,516,981,18634,8577,27211
SED10063,248,290,538,237,182,419,138,474,612,257,1170,1427,1340,818,2158,1333,680,2013,1411,571,1982,1456,559,2015,1316,429,1745,2386,575,2961,2109,120,2229,1793,330,2123,1372,28,1400,700,6,706,1198,13,1211,1742,169,1911,270,278,548,19306,6692,25998
SED10064,130,144,274,204,243,447,142,709,851,341,1923,2264,1805,1057,2862,1577,846,2423,1537,598,2135,1538,537,2075,1458,367,1825,2379,443,2822,1892,70,1962,1373,293,1666,1016,28,1044,406,5,411,539,22,561,1983,137,2120,454,463,917,18774,7885,26659
SED10065,132,165,297,307,278,585,197,988,1185,440,2487,2927,2910,1419,4329,2568,890,3458,2194,548,2742,1871,378,2249,1493,191,1684,1860,239,2099,1073,15,1088,515,125,640,324,9,333,95,3,98,161,4,165,1871,94,1965,413,431,844,18424,8264,26688
SED10066,273,296,569,301,303,604,182,903,1085,319,1464,1783,1505,837,2342,1592,833,2425,1634,810,2444,1865,929,2794,1887,770,2657,3250,995,4245,2655,221,2876,2177,590,2767,1396,78,1474,656,34,690,940,51,991,1799,248,2047,368,430,798,22799,9792,32591
SED10067,95,134,229,140,157,297,110,549,659,219,1358,1577,1251,783,2034,1324,710,2034,1301,598,1899,1492,622,2114,1399,431,1830,2635,504,3139,2409,99,2508,1660,210,1870,1178,23,1201,461,5,466,681,16,697,1590,105,1695,310,296,606,18255,6600,24855
SED10068,138,158,296,151,119,270,42,307,349,106,762,868,614,929,1543,778,629,1407,1049,525,1574,990,503,1493,1157,365,1522,2060,510,2570,2005,90,2095,2302,510,2812,1712,41,1753,868,18,886,1718,14,1732,2099,134,2233,294,307,601,18083,5921,24004
SED10069,112,143,255,264,238,502,109,819,928,293,2271,2564,2661,1480,4141,2376,951,3327,2217,581,2798,1656,402,2058,1541,238,1779,1973,318,2291,1338,51,1389,849,169,1018,639,3,642,216,4,220,268,3,271,1673,88,1761,361,530,891,18546,8289,26835
SED10070,127,160,287,230,197,427,137,698,835,293,2038,2331,2249,1266,3515,2024,870,2894,1941,600,2541,1536,559,2095,1571,328,1899,2321,407,2728,1726,58,1784,1143,173,1316,696,18,714,243,7,250,341,4,345,1758,117,1875,383,435,818,18719,7935,26654
SED10071,152,119,271,201,117,318,140,329,469,214,752,966,1135,553,1688,1173,506,1679,1220,446,1666,1652,454,2106,1772,353,2125,3616,488,4104,3666,84,3750,3027,271,3298,2160,34,2194,1026,7,1033,1335,21,1356,2074,108,2182,394,218,612,24957,4860,29817
SED10072,229,269,498,273,200,473,134,531,665,223,1340,1563,1448,882,2330,1368,715,2083,1380,658,2038,1448,708,2156,1387,564,1951,2545,714,3259,2146,171,2317,1573,454,2027,1251,63,1314,617,32,649,934,34,968,1813,209,2022,353,354,707,19122,7898,27020
SED10073,268,484,752,223,216,439,120,573,693,188,1197,1385,1077,906,1983,1178,656,1834,1203,677,1880,1341,725,2066,1288,632,1920,2300,783,3083,2056,152,2208,2063,521,2584,1598,56,1654,782,35,817,1445,35,1480,1708,213,1921,244,297,541,19082,8158,27240
SED10074,106,110,216,200,172,372,141,639,780,328,1621,1949,2130,795,2925,1771,595,2366,1610,439,2049,1527,354,1881,1514,233,1747,2587,291,2878,2002,26,2028,1254,132,1386,839,13,852,331,0,331,367,3,370,1742,71,1813,393,327,720,18842,5821,24663
SED10075,169,102,271,229,75,304,132,260,392,229,614,843,1436,315,1751,1310,272,1582,1300,214,1514,1509,221,1730,1527,172,1699,2686,193,2879,2327,26,2353,1608,81,1689,1135,11,1146,592,5,597,857,3,860,1906,44,1950,433,168,601,19385,2776,22161
SED10076,115,169,284,298,257,555,168,852,1020,369,2263,2632,2993,1402,4395,2398,889,3287,2178,584,2762,1704,455,2159,1551,259,1810,1923,283,2206,1236,31,1267,627,103,730,433,10,443,135,4,139,184,0,184,1870,99,1969,463,490,953,18645,8150,26795
SED10077,356,399,755,277,241,518,190,545,735,288,1100,1388,1262,943,2205,1359,714,2073,1306,656,1962,1457,742,2199,1440,619,2059,2361,875,3236,2074,211,2285,1778,520,2298,1371,89,1460,695,42,737,1489,67,1556,1946,293,2239,301,277,578,19950,8333,28283
SED10078,119,145,264,184,169,353,122,678,800,258,2111,2369,2297,1342,3639,1932,776,2708,1693,484,2177,1447,353,1800,1394,266,1660,2217,274,2491,1755,43,1798,1319,164,1483,903,12,915,369,9,378,488,10,498,1810,92,1902,382,462,844,18689,7390,26079
SED10079,443,1426,1869,198,502,700,137,1205,1342,197,1740,1937,678,1625,2303,826,1723,2549,862,1752,2614,997,2190,3187,985,2060,3045,1887,3110,4997,2020,631,2651,2414,4698,7112,2054,469,2523,1354,285,1639,3370,663,4033,1850,1271,3121,190,538,728,20462,25888,46350
SED10080,126,157,283,217,187,404,173,724,897,331,1955,2286,2174,1254,3428,1976,937,2913,1768,599,2367,1733,489,2222,1707,346,2053,2350,390,2740,1746,62,1808,974,217,1191,728,17,745,222,5,227,322,6,328,1873,107,1980,478,485,963,18898,7937,26835
SED10081,108,125,233,179,156,335,97,420,517,173,1385,1558,1346,1246,2592,1294,674,1968,1492,471,1963,1315,455,1770,1371,267,1638,2249,381,2630,1909,69,1978,1636,241,1877,1164,19,1183,492,7,499,708,9,717,2011,100,2111,272,334,606,17816,6359,24175
SED10082,81,139,220,199,202,401,146,685,831,297,1918,2215,1823,1254,3077,1811,863,2674,1675,566,2241,1654,472,2126,1554,290,1844,2516,391,2907,1953,78,2031,1303,167,1470,855,16,871,372,3,375,355,6,361,1846,117,1963,391,457,848,18831,7624,26455
SED10083,149,119,268,186,194,380,141,640,781,273,1327,1600,1328,707,2035,1305,577,1882,1372,447,1819,1604,422,2026,1556,361,1917,2805,404,3209,2466,65,2531,1798,192,1990,1246,30,1276,541,10,551,729,15,744,1701,63,1764,356,347,703,19556,5920,25476
SED10084,145,187,332,240,246,486,109,840,949,317,2205,2522,2454,1748,4202,2251,1028,3279,2037,691,2728,1725,519,2244,1724,284,2008,2217,379,2596,1559,63,1622,876,173,1049,541,13,554,209,9,218,283,6,289,1886,169,2055,427,538,965,19000,9098,28098
SED10085,141,157,298,241,199,440,149,603,752,275,1609,1884,1731,942,2673,1551,792,2343,1424,544,1968,1365,462,1827,1422,358,1780,2311,485,2796,1642,62,1704,2000,500,2500,1265,47,1312,522,20,542,732,38,770,1945,127,2072,428,398,826,19144,7343,26487
SED10086,215,327,542,117,189,306,64,404,468,118,857,975,437,859,1296,549,754,1303,692,830,1522,692,958,1650,814,862,1676,1503,1329,2832,1614,348,1962,2401,2022,4423,2002,267,2269,1225,130,1355,3181,363,3544,2013,723,2736,315,479,794,17952,11701,29653
SED10087,113,154,267,222,215,437,141,717,858,304,1641,1945,1663,1102,2765,1605,991,2596,1571,721,2292,1649,653,2302,1750,432,2182,2737,531,3268,2101,101,2202,1234,224,1458,879,24,903,289,13,302,417,6,423,1897,197,2094,359,405,764,18931,8127,27058
SED10088,119,143,262,147,161,308,84,411,495,151,1032,1183,838,965,1803,934,647,1581,1164,577,1741,1139,572,1711,1297,440,1737,2433,577,3010,2243,139,2382,2434,445,2879,1809,32,1841,920,22,942,1593,22,1615,2002,152,2154,313,345,658,19620,6682,26302
SED10089,104,169,273,145,158,303,111,629,740,255,1864,2119,1586,964,2550,1461,757,2218,1410,591,2001,1391,575,1966,1387,406,1793,2485,500,2985,2025,107,2132,1500,196,1696,1095,42,1137,426,7,433,537,7,544,1682,214,1896,277,370,647,17877,7556,25433
