region_id,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
SED10048,234,258,196,67,16,6,927,4,79,187,201,142,45,15,0,673,297,1325,1328,923,751,310,91,19,5044,237,822,1180,981,764,295,106,34,4419,85,141,198,275,237,106,41,18,1101,1482,2770,2809,2609,1681,827,318,71,12567,227,234,220,161,99,29,16,3,989,1794,3145,3227,3045,2017,962,375,92,14657,26,69,110,179,140,91,43,20,678,757,536,641,735,757,657,605,256,4944,3121,6120,6907,6322,4767,2427,1251,427,31342
SED10049,1585,1030,509,273,83,22,4684,9,311,487,335,254,85,21,10,1512,738,4814,4778,2830,1464,693,301,94,15712,364,1530,1825,1413,1012,572,282,89,7087,71,156,232,244,195,116,73,32,1119,503,1516,1352,1194,788,522,293,120,6288,73,104,140,97,83,41,14,6,558,647,1776,1724,1535,1066,679,380,158,7965,46,185,187,192,181,122,78,33,1024,624,1044,844,717,649,558,452,370,5258,2474,10796,11430,8052,5135,2982,1597,776,43242
SED10050,1184,858,452,165,49,12,3956,17,187,261,216,135,33,21,3,873,1018,3167,2774,1849,1076,393,159,64,10500,384,1120,1456,1069,717,316,170,50,5282,63,116,222,248,183,97,43,18,990,591,1339,1514,1471,1069,693,395,136,7208,81,101,118,110,63,31,10,4,518,735,1556,1854,1829,1315,821,448,158,8716,82,189,211,282,285,200,100,35,1384,1243,1356,1271,1130,1041,912,793,444,8190,3557,8733,9011,7233,5021,2840,1740,766,38901
SED10051,1978,1285,726,191,31,3,6357,28,535,597,450,276,52,7,0,1945,1746,6975,4414,2147,1101,307,90,20,16800,615,1781,1635,981,490,196,64,15,5777,63,172,192,158,119,54,20,6,784,660,1578,1355,911,572,289,127,31,5523,100,169,122,91,45,9,0,3,539,823,1919,1669,1160,736,352,147,40,6846,64,203,229,224,135,84,34,10,983,1206,1493,1169,854,682,543,445,219,6611,4610,14921,11691,7101,4146,1725,818,307,45319
SED10052,503,572,333,90,11,3,1976,18,149,198,210,169,19,6,3,772,808,2074,1891,1721,1087,212,72,12,7877,489,1036,1450,1418,862,282,92,13,5642,99,142,230,330,291,101,22,9,1224,1110,1923,2084,2066,1416,725,290,64,9678,131,141,149,175,104,31,6,3,740,1340,2206,2463,2571,1811,857,318,76,11642,86,137,202,303,293,128,62,16,1227,597,447,481,576,523,392,338,232,3586,3383,6468,7188,7371,5078,1980,899,355,32722
SED10053,607,449,361,147,24,3,2001,12,150,248,243,189,67,16,3,928,549,1956,2154,1509,1036,439,176,39,7858,398,1024,1472,1220,908,503,183,73,5781,65,148,236,271,276,205,100,24,1325,768,1566,1936,1666,1270,956,653,181,8996,84,121,135,128,115,56,28,3,670,917,1835,2307,2065,1661,1217,781,208,10991,48,127,190,253,288,235,173,52,1366,486,400,486,483,459,451,600,394,3759,2438,5874,7464,6222,4902,3059,1953,772,32684
SED10054,694,661,518,208,43,3,2526,9,212,352,382,290,89,19,3,1356,302,1686,1829,1534,1072,461,133,35,7052,262,822,1297,1213,815,359,122,26,4916,78,138,232,237,209,85,36,19,1034,1018,1957,2253,2226,1484,690,259,70,9957,191,153,178,137,71,26,6,3,765,1287,2248,2663,2600,1764,801,301,92,11756,57,76,135,191,165,89,40,13,766,855,733,885,997,843,669,498,239,5719,2784,6164,7855,7578,5467,2676,1156,411,34091
SED10055,332,234,114,34,7,3,1198,13,91,108,79,47,16,3,0,357,525,1762,1676,1415,758,206,72,19,6433,501,1023,1000,775,382,123,55,11,3870,129,213,250,187,133,42,13,5,972,1112,1873,1950,1833,1045,408,146,29,8396,233,280,231,142,79,12,9,0,986,1474,2366,2431,2162,1257,462,168,34,10354,136,238,273,274,234,92,41,10,1298,1261,921,992,854,822,618,352,159,5979,3940,6845,6812,5793,3614,1551,698,236,29489
SED10056,236,265,153,42,7,4,1013,17,119,104,123,90,14,5,0,472,457,1488,1262,1000,636,176,59,9,5087,410,1122,1143,859,559,172,39,11,4315,121,161,251,249,164,63,14,0,1023,1427,2574,2413,2223,1411,569,146,46,10809,214,234,178,133,94,21,3,6,883,1762,2969,2842,2605,1669,653,163,52,12715,100,195,227,294,197,103,40,5,1161,842,617,665,715,719,528,346,170,4602,3631,6773,6479,5861,4023,1688,659,251,29365
SED10057,91,93,63,30,10,3,370,4,74,131,137,112,31,3,4,496,160,836,761,639,527,234,81,25,3263,121,402,573,676,523,275,119,33,2722,65,93,155,167,144,59,15,4,702,934,1464,1714,2010,1549,824,350,73,8918,171,145,125,122,72,23,14,0,672,1170,1702,1994,2299,1765,906,379,77,10292,37,47,78,146,141,82,42,17,590,779,533,639,909,996,1128,1143,560,6687,2274,3671,4267,4899,4127,2686,1777,719,24420
SED10058,133,116,87,39,7,3,471,8,72,105,132,103,27,8,0,455,210,1025,997,640,491,217,85,31,3696,121,463,633,645,447,217,96,24,2646,77,122,180,214,164,68,21,12,858,1060,1908,1859,1935,1287,618,246,46,8959,189,191,168,163,85,27,9,0,832,1326,2221,2207,2312,1536,713,276,58,10649,39,76,114,152,171,75,56,23,706,1036,887,961,1002,904,932,789,354,6865,2746,4824,5150,4999,3739,2220,1317,493,25488
SED10059,92,115,162,81,24,6,524,0,35,97,154,182,64,25,0,557,118,461,696,712,831,467,191,47,3523,123,345,640,798,867,600,253,53,3679,73,113,159,245,244,185,72,20,1111,808,1377,1890,2333,1955,1522,759,180,10824,211,198,181,175,134,66,16,0,981,1092,1688,2230,2753,2333,1773,847,200,12916,33,57,97,185,218,178,96,39,903,682,367,582,767,980,1174,1279,762,6593,2048,2997,4434,5484,5573,4337,2715,1107,28695
SED10060,689,615,430,192,65,15,2614,14,209,239,283,265,75,20,0,1105,903,3460,2257,1595,1212,473,193,47,10140,367,990,1008,978,802,306,189,40,4680,76,116,161,192,186,87,48,5,871,1138,2145,1596,1673,1146,589,339,115,8741,197,188,103,107,73,25,11,9,713,1411,2449,1860,1972,1405,701,398,129,10325,47,98,73,135,147,86,48,26,660,704,773,670,783,679,724,753,602,5688,3468,8565,6796,6361,4940,2557,1666,859,35212
SED10061,2330,1599,1269,653,203,51,8622,31,584,529,389,338,169,46,11,2097,1406,8060,4873,3170,2392,1396,559,216,22072,375,1627,1536,1157,1083,841,348,134,7101,40,133,172,158,213,141,66,44,967,325,972,689,548,435,294,130,72,3465,42,71,85,61,56,39,15,7,376,407,1176,946,767,704,474,211,123,4808,59,226,203,165,269,254,158,66,1400,749,1727,1216,881,832,648,496,382,6931,3125,15819,11633,8128,6887,4435,2021,983,53031
SED10062,326,436,419,235,63,19,1699,14,110,207,224,226,72,22,4,879,317,1167,1150,1038,1025,454,156,77,5384,184,431,799,837,732,445,161,34,3623,99,117,196,236,216,124,53,15,1056,1039,1641,1698,2071,1550,837,309,69,9214,236,160,168,145,92,56,11,3,871,1374,1918,2062,2452,1858,1017,373,87,11141,49,51,101,163,188,159,59,28,798,895,569,724,777,877,955,825,379,6001,2837,4443,5369,5927,5325,3337,1659,628,29525
SED10063,1033,643,384,113,42,7,4200,23,200,229,211,189,68,17,3,940,1047,3619,2540,2000,1132,444,215,45,11042,572,1249,1371,1191,765,387,214,51,5800,66,112,185,280,202,127,65,30,1067,651,1186,1315,1354,989,723,463,180,6861,95,109,119,117,88,35,20,0,583,812,1407,1619,1751,1279,885,548,210,8511,104,161,210,265,268,184,145,52,1389,693,647,508,635,517,470,526,288,4284,3382,9130,7510,6696,4534,2551,1707,656,36166
SED10064,252,233,230,86,29,6,983,3,98,152,197,173,58,19,3,703,296,1330,1269,984,910,403,156,49,5397,188,597,906,906,793,422,176,37,4025,78,135,201,227,200,121,38,16,1016,1227,2240,2252,2160,1409,817,363,95,10563,230,215,171,155,113,34,8,3,929,1535,2590,2624,2542,1722,972,409,114,12508,54,69,128,189,195,128,50,22,835,971,791,914,810,875,848,751,296,6256,3062,5607,6245,5861,4898,2917,1590,527,30707
SED10065,103,172,195,91,25,3,628,3,38,126,191,223,64,14,6,665,106,464,839,887,1008,440,164,43,3951,91,340,621,877,933,503,200,50,3615,69,133,164,257,254,134,47,15,1073,787,1385,1884,2595,2164,1267,538,158,10778,175,177,186,183,112,49,13,3,898,1031,1695,2234,3035,2530,1450,598,176,12749,29,59,88,184,192,152,69,31,804,819,544,694,916,971,1020,899,497,6360,2079,3179,4705,6262,6052,3720,1969,806,28772
SED10066,1821,872,386,126,29,6,7100,27,415,313,212,135,44,16,3,1165,1243,6512,3547,2033,1084,455,210,37,15121,790,1998,1664,1176,698,329,139,39,6833,83,161,258,210,200,67,42,14,1035,779,1763,1566,1384,902,520,305,123,7342,114,163,154,134,70,25,15,3,678,976,2087,1978,1728,1172,612,362,140,9055,120,399,301,307,262,160,100,40,1689,1321,1778,1180,990,768,634,695,421,7787,4671,16855,10804,7318,4505,2360,1551,686,48750
SED10067,333,306,254,64,13,3,1357,14,137,169,180,176,57,10,3,746,457,1671,1280,912,743,259,105,24,5451,344,929,950,856,756,341,128,41,4345,90,165,184,214,243,108,41,15,1060,1229,2450,1952,1791,1478,720,307,73,10000,196,194,153,155,105,25,6,0,834,1515,2809,2289,2160,1826,853,354,88,11894,72,154,166,198,283,156,86,39,1154,723,653,587,625,640,581,493,288,4590,3174,6688,5774,5237,4678,2311,1189,486,29537
SED10068,682,665,548,294,79,24,2576,9,130,248,312,274,110,31,11,1125,476,1664,2471,2149,1745,848,334,136,9823,325,928,1525,1467,1279,798,357,157,6836,53,103,225,278,317,204,97,37,1314,649,1371,1640,1712,1270,859,418,156,8075,70,99,109,135,92,46,16,13,580,772,1573,1974,2125,1679,1109,531,206,9969,39,87,153,215,214,164,107,37,1016,525,391,601,678,712,657,718,915,5197,2165,5038,7654,7611,6451,3980,2157,1486,36542
SED10069,196,193,188,113,40,6,833,6,53,147,179,175,93,26,6,685,135,805,1128,971,826,543,239,68,4715,106,455,884,1012,886,661,332,71,4407,82,95,162,239,272,209,93,26,1178,785,1473,1946,2384,1892,1392,847,219,10938,170,154,131,164,116,58,28,3,824,1037,1722,2239,2787,2280,1659,968,248,12940,27,56,103,188,229,194,119,31,947,547,300,435,652,802,1051,1199,678,5664,1861,3485,5132,5982,5386,4314,2923,1108,30191
SED10070,190,190,211,108,35,5,857,0,55,121,166,126,57,6,3,534,261,945,901,719,772,491,168,41,4298,190,602,868,945,887,560,234,55,4341,76,113,169,178,227,219,92,22,1096,1008,2085,2243,2285,1856,1477,681,162,11797,176,189,160,161,114,61,17,3,881,1260,2387,2572,2624,2197,1757,790,187,13774,31,76,104,164,217,163,85,22,862,717,490,662,787,866,1113,984,562,6181,2463,4669,5418,5595,5276,4249,2302,875,30847
SED10071,1058,665,341,90,14,3,3275,19,280,294,211,87,33,4,0,928,766,3616,3224,1963,1024,309,61,14,10977,606,1790,2022,1278,666,206,64,12,6644,116,223,352,272,177,64,24,0,1228,1441,3073,2969,2179,1308,493,175,37,11675,193,244,233,171,96,28,8,6,979,1750,3540,3554,2622,1581,585,207,43,13882,120,276,337,336,248,89,36,16,1458,1005,903,889,746,606,423,244,95,4911,4319,11456,11378,7821,4553,1735,630,183,42075
SED10072,830,411,254,80,30,8,3209,13,173,199,155,102,36,8,0,686,825,3682,2246,1404,844,324,144,39,9508,675,1652,1528,992,618,317,146,49,5977,77,156,252,267,173,93,38,19,1075,624,1421,1582,1380,949,619,415,140,7130,105,149,148,107,82,33,9,7,640,806,1726,1982,1754,1204,745,462,166,8845,112,230,251,310,205,161,92,52,1413,897,1108,887,789,779,673,631,355,6119,3393,10102,7923,5815,4006,2336,1513,669,35757
SED10073,1517,965,566,218,58,10,5706,28,275,308,270,210,79,21,3,1194,1507,4747,3349,2295,1416,633,267,80,14294,787,1297,1339,1123,861,407,213,76,6103,54,110,192,219,223,125,80,24,1027,539,1027,1151,1203,839,513,381,123,5776,88,95,94,118,81,28,15,4,523,681,1232,1437,1540,1143,666,476,151,7326,95,185,235,307,257,165,128,68,1440,946,774,517,555,535,472,553,536,4888,4184,10742,8702,7055,4988,2640,1716,924,40951
SED10074,148,156,129,46,13,0,615,7,94,83,104,100,30,9,3,430,232,833,777,593,459,175,53,17,3139,312,698,959,795,570,240,70,15,3659,111,165,245,264,188,116,32,8,1129,1222,2354,2422,2384,1721,973,473,71,11620,200,213,151,140,79,37,13,0,833,1533,2732,2818,2788,1988,1126,518,79,13582,51,86,124,161,135,120,36,9,722,745,448,561,706,781,789,664,190,4884,2891,5003,5470,5303,4162,2526,1363,313,27031
SED10075,244,233,148,25,6,0,1024,18,88,91,101,63,14,4,0,379,800,1899,1288,945,703,196,45,7,5883,555,1108,1118,916,528,178,42,9,4454,108,153,278,278,178,56,15,3,1069,1033,1657,1814,1993,1408,666,215,32,8818,125,176,140,163,101,19,3,0,727,1266,1986,2232,2434,1687,741,233,35,10614,96,159,213,343,245,107,36,8,1207,834,533,591,703,676,566,399,158,4460,3631,6079,5777,5675,4050,1827,765,217,28021
SED10076,137,165,195,113,29,6,702,13,75,87,168,202,67,19,4,635,123,570,781,753,802,439,175,52,3695,129,387,751,926,858,566,228,57,3902,89,104,159,222,251,176,59,17,1077,900,1737,1980,2444,2044,1626,885,216,11832,206,140,184,175,118,63,20,6,912,1195,1981,2323,2841,2413,1865,964,239,13821,38,65,79,198,213,179,92,27,891,908,679,788,978,935,1191,1261,594,7334,2406,3814,4946,6029,5618,4420,2768,979,30980
SED10077,1373,1037,622,231,86,9,6449,36,330,307,245,173,55,21,4,1171,1667,5624,3164,2490,1542,598,285,81,15451,1006,1745,1374,1225,739,332,176,77,6674,71,152,171,194,150,69,37,24,868,550,1137,972,1019,703,447,283,85,5196,94,121,105,111,56,25,10,5,527,715,1410,1248,1324,909,541,330,114,6591,138,274,269,294,260,139,109,53,1536,1208,1377,814,875,714,635,744,592,6959,4969,13652,8549,7490,4959,2531,1751,930,44831
SED10078,164,230,180,64,24,0,758,3,59,125,143,175,63,16,0,584,203,829,1088,848,675,373,135,31,4182,183,506,883,953,718,439,205,40,3927,83,113,177,237,204,160,71,16,1061,997,1827,2120,2432,1916,1458,750,161,11661,161,142,143,135,99,34,10,6,730,1241,2082,2440,2804,2219,1652,831,183,13452,33,58,94,149,172,145,64,19,734,609,314,560,655,777,949,1052,408,5324,2278,3938,5354,5782,4916,3685,2327,681,28961
SED10079,2649,1440,1063,495,130,35,11058,61,798,586,392,270,100,22,4,2233,3061,14298,5576,2688,1935,873,309,87,28827,1292,3225,1848,1085,810,471,173,48,8952,64,243,202,181,154,79,33,14,970,768,1751,1049,812,551,317,145,38,5431,107,180,90,74,70,22,11,0,554,939,2174,1341,1067,775,418,189,52,6955,178,508,281,254,229,185,82,34,1751,3027,5725,2687,1856,1456,917,609,473,16750,8897,31635,14968,8782,6538,3459,1514,733,76526
SED10080,148,153,123,52,16,6,620,11,115,138,148,148,39,8,3,610,226,1011,1020,809,757,324,133,42,4322,155,529,772,855,663,378,158,40,3550,97,137,163,226,228,120,34,9,1014,1188,2087,2141,2190,1686,901,354,83,10630,254,229,211,155,127,44,11,7,1038,1539,2453,2515,2571,2041,1065,399,99,12682,54,71,93,198,212,141,62,12,843,838,565,704,785,845,949,902,426,6014,2830,4859,5390,5519,4789,2948,1678,628,28641
SED10081,329,382,339,169,62,13,1444,6,86,188,250,236,96,38,12,912,313,1298,1693,1472,1210,572,297,90,6945,230,652,1187,1220,990,608,355,83,5325,79,83,180,269,284,194,81,25,1195,882,1470,1874,2222,1581,958,567,185,9739,123,90,122,128,106,37,24,4,634,1084,1643,2176,2619,1971,1189,672,214,11568,43,64,130,178,183,124,95,40,857,628,357,502,695,766,764,935,661,5308,2316,4238,6205,6816,5695,3522,2454,1113,32359
SED10082,202,231,180,77,29,3,860,9,91,118,189,175,55,24,3,664,276,1174,1112,919,746,321,143,52,4743,236,732,1046,947,765,400,226,61,4413,119,159,206,268,274,148,77,20,1271,1104,2088,2229,2404,1635,1031,567,207,11265,202,201,181,143,111,37,20,6,901,1425,2448,2616,2815,2020,1216,664,233,13437,45,82,129,186,178,132,64,47,863,727,484,664,802,743,805,979,669,5873,2724,5143,5887,6089,4807,3006,2129,1068,30853
SED10083,756,545,282,94,29,4,2921,13,178,245,164,113,21,6,3,743,668,2679,2095,1337,832,298,99,17,8025,437,1199,1345,973,697,310,97,22,5080,85,156,185,256,226,99,32,13,1052,847,1735,1814,1636,1273,684,361,62,8412,142,180,146,139,96,29,10,3,745,1074,2071,2145,2031,1595,812,403,78,10209,78,215,257,268,248,132,70,19,1287,714,658,612,721,649,638,607,348,4947,3047,8148,7455,6039,4416,2305,1311,491,33212
SED10084,174,206,188,71,46,4,812,14,71,145,177,169,51,22,4,653,204,1003,1239,938,772,423,167,55,4801,222,573,929,981,810,490,271,61,4337,74,139,157,220,206,131,70,16,1013,756,1614,2092,2311,1781,1257,818,249,10878,168,154,104,128,123,44,20,4,745,998,1907,2353,2659,2110,1432,908,269,12636,39,78,114,200,192,146,113,35,917,612,455,601,773,907,1064,1361,708,6481,2100,4199,5555,5934,5148,3677,2888,1136,30637
SED10085,160,145,138,63,13,7,606,3,78,118,116,148,34,11,0,508,241,1051,876,781,667,341,106,26,4089,177,566,808,816,662,368,113,27,3537,102,149,199,241,189,88,32,9,1009,1390,2552,2661,2565,1652,792,318,67,11997,212,200,182,158,108,33,13,3,909,1704,2901,3042,2964,1949,913,363,79,13915,59,63,91,162,176,104,35,17,707,880,622,846,828,877,775,638,234,5700,3068,5357,5941,5812,4617,2598,1279,390,29062
SED10086,1578,1189,887,443,132,50,5884,20,366,397,303,265,99,37,11,1498,1156,6725,4442,2894,2102,1046,528,186,19079,351,1497,1371,1094,859,532,280,107,6091,49,146,145,130,135,107,50,24,786,363,1035,800,575,565,371,227,129,4065,37,91,68,59,42,24,7,3,331,449,1272,1013,764,742,502,284,156,5182,69,246,207,226,248,218,161,85,1460,1021,2100,1395,1018,910,771,647,457,8319,3120,13757,10403,7488,6013,3611,2069,1052,47513
SED10087,306,293,237,94,34,5,1174,8,115,183,201,153,51,19,0,730,453,1714,1447,967,752,316,118,36,5803,203,611,823,908,724,342,145,56,3812,116,161,169,219,202,94,43,11,1015,1624,2399,2217,2257,1503,677,334,90,11101,282,247,182,159,82,35,10,3,1000,2022,2807,2568,2635,1787,806,387,104,13116,38,78,111,169,183,94,68,28,769,787,475,549,687,752,701,688,329,4968,3522,5994,5987,5860,4588,2404,1459,558,30372
SED10088,876,680,338,162,54,8,2626,12,172,349,267,211,67,27,8,1113,585,2460,3129,2014,1148,580,272,74,10262,442,1204,1809,1456,954,630,316,84,6895,74,126,238,316,247,187,83,28,1299,714,1641,1973,1758,1104,799,467,152,8608,92,101,156,134,81,55,18,6,643,880,1868,2367,2208,1432,1041,568,186,10550,34,114,173,233,171,161,118,33,1037,523,536,654,662,584,611,653,379,4602,2505,6833,9357,7520,4838,3252,2008,772,37085
SED10089,470,352,269,117,28,6,1708,13,125,185,176,162,44,16,3,724,545,2096,1581,1053,782,303,99,27,6486,357,801,948,870,614,290,124,43,4047,89,113,161,191,213,115,44,14,940,1111,1976,1934,1982,1489,858,473,159,9982,219,166,147,130,72,31,7,0,772,1419,2255,2242,2303,1774,1004,524,173,11694,54,65,83,126,129,79,53,28,617,710,501,541,619,595,628,695,377,4666,3130,6277,6050,5499,4325,2465,1539,657,29942
SED10090,2063,1491,963,383,120,37,6995,17,398,534,400,313,131,46,11,1850,1198,5455,5114,3401,2089,914,463,154,18788,377,1272,1419,1250,1043,561,317,113,6352,42,115,159,183,197,109,66,51,922,347,791,805,720,551,333,213,85,3845,50,63,75,73,69,25,14,8,377,439,969,1039,976,817,467,293,144,5144,50,189,222,241,247,219,116,65,1349,689,839,756,599,543,477,436,318,4657,2877,10953,11147,8358,6015,3152,1791,842,45135
SED10091,242,276,220,67,14,5,1064,19,93,142,164,137,44,6,3,608,388,1212,1157,867,684,257,74,12,4651,379,861,1008,983,707,255,88,14,4295,114,161,253,276,247,83,22,7,1163,1457,2436,2728,2495,1776,772,283,65,12012,211,207,159,153,111,30,12,0,883,1782,2804,3140,2924,2134,885,317,72,14058,78,158,174,217,204,106,44,10,991,1023,633,815,859,747,559,405,159,5200,3700,5970,6678,6290,4833,2173,948,275,30867
SED10092,453,410,303,110,31,5,2218,36,207,146,166,142,39,9,4,749,1035,2269,1337,976,706,320,109,40,6792,477,906,1001,857,634,298,138,45,4356,93,129,198,239,174,103,39,23,998,1180,2054,1804,1945,1336,750,500,152,9721,213,211,147,131,83,34,13,5,837,1486,2394,2149,2315,1593,887,552,180,11556,70,83,113,170,156,100,60,20,772,1045,800,714,839,840,854,978,448,6518,4244,7470,5913,5733,4374,2608,1877,742,32961
SED10093,123,124,122,64,17,3,537,0,58,95,102,107,39,7,0,408,197,846,858,586,507,241,103,26,3364,237,677,992,792,600,308,145,28,3779,113,185,242,243,220,124,45,20,1192,1179,2491,2673,2328,1688,1081,593,162,12195,279,224,205,169,119,34,9,3,1042,1571,2900,3120,2740,2027,1239,647,185,14429,56,98,128,174,139,94,52,26,767,924,548,745,813,872,1056,1006,524,6488,2989,5207,6061,5331,4374,3041,1977,792,29772
SED19494,77,32,41,15,3,0,345,3,37,16,30,20,6,0,0,112,182,540,227,132,140,50,12,0,1283,70,154,130,113,120,49,10,0,646,27,41,31,37,34,19,0,3,192,169,342,271,271,211,161,19,5,1449,64,36,24,18,12,8,0,0,162,260,419,326,326,257,188,19,8,1803,14,45,28,28,31,13,3,6,168,365,583,612,608,409,240,90,59,2966,910,1939,1416,1269,1018,561,137,73,7323
SED19797,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,3,0,0,9,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,3,0,27,0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,3,0,27,0,0,0,0,3,0,0,0,3,0,0,0,3,3,4,10,0,20,6,3,6,9,15,13,13,0,65
