region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SED10068,6759,970,1313,63,0,9105,6804,772,1153,17,4,8750,1240,315,1425,56,3,3039,8,23,25,0,0,56,835,191,475,28,3,1532,14,54,107,0,0,175,66,32,39,16,3,156,95,27,39,0,5,166,2258,642,2110,100,14,5124,98,189,182,3,0,472,254,125,158,14,0,551,16173,2698,4916,197,18,24002
SED10069,9189,1184,645,462,3,11483,6180,453,302,33,3,6971,2290,791,1108,41,3,4233,294,227,221,4,0,746,1014,218,244,33,5,1514,45,55,38,4,0,142,133,28,35,163,3,362,91,18,33,9,0,151,3867,1337,1679,254,11,7148,144,195,73,45,0,457,429,139,166,38,3,775,19809,3308,2865,832,20,26834
SED10070,8684,781,275,314,7,10061,7000,461,116,41,6,7624,2806,1078,513,20,8,4425,616,233,210,0,4,1063,1031,203,113,26,8,1381,109,60,25,0,0,194,542,60,15,114,0,731,106,33,14,0,0,153,5210,1667,890,160,20,7947,211,83,28,7,0,329,514,90,57,30,0,691,21619,3082,1366,552,33,26652
SED10071,5500,378,33,110,5,6026,14008,1699,69,19,0,15795,3181,1081,286,39,3,4590,576,154,94,0,0,824,970,210,27,25,3,1235,115,12,14,0,0,141,288,35,4,125,3,455,82,20,3,5,0,110,5212,1512,428,194,9,7355,118,11,3,3,0,135,395,71,17,25,0,508,25233,3671,550,351,14,29819
SED10072,6665,1101,1647,47,3,9463,4409,864,2754,24,10,8061,1413,476,4106,63,12,6070,40,61,483,0,0,584,615,128,652,23,6,1424,56,14,34,3,0,107,71,16,67,27,0,181,79,11,61,5,0,156,2274,706,5403,121,18,8522,81,12,51,0,0,144,432,66,310,20,0,828,13861,2749,10165,212,31,27018
SED10073,6684,912,1132,4,3,8735,5134,935,1931,0,3,8003,1333,644,4429,19,6,6431,196,329,535,0,3,1063,669,202,674,4,3,1552,43,64,192,0,3,302,52,85,77,0,0,214,61,24,59,0,0,144,2354,1348,5966,23,15,9706,62,38,91,0,0,191,336,74,195,3,0,608,14570,3307,9315,30,21,27243
SED10074,7660,570,166,231,0,8627,8166,441,133,5,0,8745,1678,731,497,21,0,2927,1432,267,369,0,0,2068,917,192,119,16,0,1244,46,21,21,0,0,88,77,23,16,35,0,151,69,10,17,3,3,102,4219,1244,1039,75,3,6580,107,10,18,4,0,139,438,69,52,17,0,576,20590,2334,1408,332,3,24667
SED10075,7756,517,25,24,7,8329,8334,612,45,3,13,9007,1775,242,89,3,3,2112,527,257,35,0,0,819,731,79,12,5,3,830,38,24,0,0,0,62,140,10,0,38,0,188,70,10,3,3,0,86,3281,622,139,49,6,4097,110,16,8,0,0,134,504,74,11,4,0,593,19985,1841,228,80,26,22160
SED10076,10762,370,139,295,16,11582,7091,108,52,22,4,7277,2808,407,304,14,0,3533,629,169,182,0,0,980,1362,95,84,25,4,1570,126,41,57,0,0,224,301,11,20,83,0,415,145,8,4,3,0,160,5371,731,651,125,4,6882,137,52,34,6,9,238,660,63,48,39,6,816,24021,1324,924,487,39,26795
SED10077,5986,719,1756,18,0,8479,3910,823,2985,11,3,7732,1308,631,6081,54,17,8091,101,194,408,0,0,703,488,181,987,33,4,1693,75,56,104,0,0,235,62,27,113,4,0,206,65,14,68,6,0,153,2099,1103,7761,97,21,11081,82,29,63,0,0,174,361,81,366,3,5,816,12438,2755,12931,129,29,28282
SED10078,9935,643,221,220,0,11019,8051,198,67,14,4,8334,2483,408,383,24,0,3298,299,160,271,0,0,730,1075,96,99,17,5,1292,24,31,29,0,0,84,173,17,10,84,0,284,82,4,10,10,0,106,4136,716,802,135,5,5794,116,74,42,7,0,239,540,72,56,27,0,695,22778,1703,1188,403,9,26081
SED10079,304,2203,4964,16,16,7503,268,2283,7064,13,34,9662,298,2319,17057,65,90,19829,87,445,1584,5,15,2136,82,871,3709,39,30,4731,12,41,404,0,3,460,10,37,342,0,4,393,13,66,212,4,0,295,502,3779,23308,113,142,27844,13,41,253,0,3,310,26,209,793,3,0,1031,1113,8515,36382,145,195,46350
SED10080,9070,273,195,86,12,9636,8096,113,90,33,10,8342,2811,283,947,23,3,4067,740,109,163,0,3,1015,1524,68,183,27,4,1806,61,50,52,0,0,163,400,10,47,37,3,497,200,9,35,3,0,247,5736,529,1427,90,13,7795,160,56,7,5,0,228,590,97,105,42,0,834,23652,1068,1824,256,35,26835
SED10081,7811,1127,207,320,3,9468,8268,424,99,17,3,8811,2108,548,268,14,5,2943,144,95,68,0,0,307,876,127,73,16,4,1096,15,31,24,0,0,70,129,29,0,57,3,218,71,16,14,0,0,101,3343,846,447,87,12,4735,91,379,71,5,0,546,385,174,41,16,0,616,19898,2950,865,445,18,24176
SED10082,6674,1115,544,85,0,8418,8597,595,169,9,3,9373,2461,959,936,26,0,4382,522,388,273,0,3,1186,1027,229,162,20,3,1441,67,27,83,0,0,177,81,30,18,46,3,178,93,29,19,4,3,148,4251,1662,1491,96,12,7512,105,223,133,0,0,461,411,146,116,16,0,689,20038,3741,2453,206,15,26453
SED10083,7329,400,89,4,21,7843,8101,1260,357,8,11,9737,2210,698,524,20,10,3462,794,708,474,8,0,1984,919,157,93,5,6,1180,59,111,65,3,0,238,81,11,5,6,0,103,73,16,10,0,0,99,4136,1701,1171,42,16,7066,109,49,34,0,0,192,452,108,71,3,4,638,20127,3518,1722,57,52,25476
SED10084,7429,2053,997,733,13,11225,5949,1225,492,38,3,7707,1713,1299,1269,13,5,4299,187,354,234,0,0,775,1109,610,450,30,7,2206,50,49,49,0,0,148,132,68,65,160,4,429,92,42,40,15,0,189,3283,2422,2107,218,16,8046,97,128,54,11,0,290,396,212,171,49,3,831,17154,6040,3821,1049,35,28099
SED10085,9013,108,103,134,5,9363,8490,130,71,40,7,8738,2583,380,486,24,17,3490,731,66,140,0,0,937,1530,45,79,29,3,1686,114,28,37,0,0,179,654,14,35,116,3,822,354,5,15,6,0,380,5966,538,792,175,23,7494,204,18,15,0,0,237,557,30,43,21,3,654,24230,824,1024,370,38,26486
SED10086,3770,1405,4074,4,14,9267,2324,1239,3407,7,10,6987,567,691,7480,51,17,8806,7,11,277,0,0,295,322,338,2122,19,6,2807,9,11,45,0,0,65,28,16,85,4,4,137,42,32,179,0,0,253,975,1099,10188,74,27,12363,32,27,137,0,0,196,160,118,556,4,0,838,7261,3888,18362,89,51,29651
SED10087,8113,231,321,44,3,8712,8661,139,196,25,0,9021,2570,320,1311,36,13,4250,1134,79,158,3,3,1377,1402,73,215,14,3,1707,51,29,50,0,8,138,583,22,37,27,0,669,161,11,23,11,0,206,5901,534,1794,91,27,8347,118,47,57,0,0,222,562,46,115,17,16,756,23355,997,2483,177,46,27058
SED10088,6901,407,1504,4,0,8816,7287,450,2200,4,4,9945,1222,264,2472,18,3,3979,149,120,324,0,0,593,642,129,636,13,6,1426,28,29,208,0,0,265,72,47,58,3,0,180,65,11,48,0,0,124,2178,600,3746,34,9,6567,63,56,251,0,0,370,288,41,272,0,0,601,16717,1554,7973,42,13,26299
SED10089,7706,544,178,10,3,8441,8733,291,152,5,9,9190,2299,596,518,5,17,3435,596,411,287,0,3,1297,1299,194,189,7,11,1700,69,146,40,3,0,258,122,34,8,5,0,169,72,16,15,0,0,103,4457,1397,1057,20,31,6962,90,80,15,0,0,185,472,105,72,3,0,652,21458,2417,1474,38,43,25430
SED10090,6241,782,2678,21,0,9722,4636,847,3157,19,8,8667,1273,573,5707,49,3,7605,21,71,175,0,0,267,563,185,1077,26,4,1855,20,12,59,3,0,94,30,14,84,3,3,134,64,12,66,0,0,142,1971,867,7168,81,10,10097,65,22,87,0,0,174,201,40,226,4,0,471,13114,2558,13316,125,18,29131
SED10091,6108,377,159,22,3,6669,11153,463,54,15,0,11685,2181,397,145,14,3,2740,645,170,41,0,3,859,856,108,43,15,0,1022,64,14,50,0,0,128,144,5,13,27,0,189,92,9,6,7,0,114,3982,703,298,63,6,5052,95,56,109,0,0,260,493,48,34,21,0,596,21831,1647,654,121,9,24262
SED10092,7641,615,1162,207,7,9632,5383,570,1110,23,4,7090,1657,672,3173,43,13,5558,1102,536,1170,0,0,2808,823,202,708,36,4,1773,33,66,56,0,0,155,130,19,69,34,0,252,86,20,58,0,0,164,3831,1515,5234,113,17,10710,75,73,88,8,0,244,508,95,277,20,3,903,17438,2868,7871,371,31,28579
SED10093,7654,636,296,154,0,8740,9414,389,61,15,5,9884,3805,700,194,17,5,4721,403,343,188,3,0,937,1328,119,64,16,0,1527,63,66,41,0,0,170,115,13,29,176,0,333,102,29,15,4,0,150,5816,1270,531,216,5,7838,117,55,36,3,0,211,593,125,79,27,0,824,23594,2475,1003,415,10,27497
SED19494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
