region_id,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
SED10022,4,3,0,3,1761,1771,60,3,3,3,3806,3875,2110,73,100,8,6725,9016,3621,142,392,7,2757,6919,2456,191,598,21,1355,4621,1865,136,543,58,803,3405,1237,86,300,85,372,2080,771,37,128,152,194,1282,269,11,39,156,81,556,12393,682,2103,493,17854,33525,0,0,3,0,1835,1838,117,7,6,6,3860,3996,2766,90,180,12,6771,9819,3692,208,564,34,2612,7110,2414,234,757,79,1220,4704,1712,165,764,173,676,3490,1075,77,465,382,308,2307,559,33,189,772,200,1753,132,4,64,883,104,1187,12467,818,2992,2341,17586,36204,4,3,3,3,3596,3609,177,10,9,9,7666,7871,4876,163,280,20,13496,18835,7313,350,956,41,5369,14029,4870,425,1355,100,2575,9325,3577,301,1307,231,1479,6895,2312,163,765,467,680,4387,1330,70,317,924,394,3035,401,15,103,1039,185,1743,24860,1500,5095,2834,35440,69729
SED10023,3,0,0,0,1886,1889,47,0,0,3,2057,2107,1336,46,73,3,3066,4524,2880,133,311,6,1249,4579,2931,204,574,25,793,4527,2811,152,540,90,384,3977,1870,71,280,123,121,2465,1327,34,107,234,87,1789,391,13,19,220,11,654,13596,653,1904,704,9654,26511,5,0,0,0,1821,1826,104,7,3,3,2064,2181,1836,81,137,17,2475,4546,3142,194,471,20,937,4764,3011,231,789,84,523,4638,2634,167,673,242,226,3942,1706,55,439,501,68,2769,1075,27,187,1116,74,2479,223,4,56,877,32,1192,13736,766,2755,2860,8220,28337,8,0,0,0,3707,3715,151,7,3,6,4121,4288,3172,127,210,20,5541,9070,6022,327,782,26,2186,9343,5942,435,1363,109,1316,9165,5445,319,1213,332,610,7919,3576,126,719,624,189,5234,2402,61,294,1350,161,4268,614,17,75,1097,43,1846,27332,1419,4659,3564,17874,54848
SED10024,7,0,0,3,2668,2678,15,4,0,0,1901,1920,748,20,21,0,1333,2122,3459,62,116,3,547,4187,4432,109,260,25,338,5164,3471,67,276,48,142,4004,2724,36,148,121,73,3102,1510,22,55,222,45,1854,420,8,12,214,22,676,16786,328,888,636,7069,25707,4,0,0,0,2570,2574,45,0,0,0,1750,1795,1130,24,37,0,1065,2256,4200,104,234,27,467,5032,4581,182,494,77,328,5662,3413,92,420,181,168,4274,2424,32,277,468,72,3273,1090,13,138,868,83,2192,237,3,48,987,77,1352,17124,450,1648,2608,6580,28410,11,0,0,3,5238,5252,60,4,0,0,3651,3715,1878,44,58,0,2398,4378,7659,166,350,30,1014,9219,9013,291,754,102,666,10826,6884,159,696,229,310,8278,5148,68,425,589,145,6375,2600,35,193,1090,128,4046,657,11,60,1201,99,2028,33910,778,2536,3244,13649,54117
SED10025,6,0,3,3,1994,2006,109,0,3,0,2888,3000,3080,73,103,3,4223,7482,4213,137,366,14,1511,6241,3492,187,541,32,890,5142,2827,139,529,75,409,3979,1946,80,281,113,204,2624,1248,26,75,219,102,1670,305,9,20,163,20,517,17226,651,1921,622,12241,32661,4,0,0,0,1941,1945,231,13,7,0,2542,2793,3651,105,166,14,3593,7529,4495,214,557,29,1391,6686,3543,219,864,109,792,5527,2812,142,745,264,429,4392,1654,79,343,559,204,2839,845,26,135,972,111,2089,136,6,37,772,56,1007,17371,804,2854,2719,11059,34807,10,0,3,3,3935,3951,340,13,10,0,5430,5793,6731,178,269,17,7816,15011,8708,351,923,43,2902,12927,7035,406,1405,141,1682,10669,5639,281,1274,339,838,8371,3600,159,624,672,408,5463,2093,52,210,1191,213,3759,441,15,57,935,76,1524,34597,1455,4775,3341,23300,67468
SED10026,9,0,0,3,2633,2645,93,14,3,3,1829,1942,1371,76,68,6,2131,3652,2500,191,346,11,1195,4243,3015,252,576,54,863,4760,2898,170,644,98,436,4246,2127,102,371,205,225,3030,1164,46,115,319,115,1759,266,10,21,165,21,483,13443,861,2144,864,9448,26760,3,4,0,0,2431,2438,183,17,7,0,1828,2035,1783,145,122,9,2115,4174,2702,290,481,41,1110,4624,3181,268,718,133,697,4997,2836,183,652,308,259,4238,1878,88,360,752,133,3211,828,18,123,1110,74,2153,137,5,37,802,46,1027,13531,1018,2500,3155,8693,28897,12,4,0,3,5064,5083,276,31,10,3,3657,3977,3154,221,190,15,4246,7826,5202,481,827,52,2305,8867,6196,520,1294,187,1560,9757,5734,353,1296,406,695,8484,4005,190,731,957,358,6241,1992,64,238,1429,189,3912,403,15,58,967,67,1510,26974,1879,4644,4019,18141,55657
SED10027,3,0,4,0,2323,2330,74,0,0,0,2165,2239,1793,65,82,5,2165,4110,3085,141,264,10,981,4481,3330,166,445,35,674,4650,2729,143,423,87,338,3720,1848,100,253,146,117,2464,1160,42,88,264,65,1619,311,7,22,243,15,598,14333,664,1581,790,8843,26211,10,0,0,0,2235,2245,193,13,3,3,1834,2046,2410,131,173,9,1644,4367,3309,240,429,54,789,4821,3345,242,683,128,427,4825,2575,168,628,272,268,3911,1525,75,308,557,87,2552,879,20,135,1089,46,2169,170,8,40,808,23,1049,14416,897,2399,2920,7353,27985,13,0,4,0,4558,4575,267,13,3,3,3999,4285,4203,196,255,14,3809,8477,6394,381,693,64,1770,9302,6675,408,1128,163,1101,9475,5304,311,1051,359,606,7631,3373,175,561,703,204,5016,2039,62,223,1353,111,3788,481,15,62,1051,38,1647,28749,1561,3980,3710,16196,54196
SED10028,5,0,0,3,2506,2514,47,3,0,3,2691,2744,1685,25,39,0,2359,4108,3332,74,142,6,763,4317,4239,124,311,27,508,5209,3348,98,312,76,267,4101,2087,34,179,85,96,2481,1345,24,55,185,47,1656,334,5,17,217,7,580,16422,387,1055,602,9244,27710,4,0,0,0,2457,2461,94,5,0,0,2518,2617,2121,46,70,6,1856,4099,3902,132,295,26,674,5029,4429,180,546,72,448,5675,3084,120,562,211,268,4245,1900,46,326,458,150,2880,948,32,122,891,93,2086,186,4,41,886,52,1169,16668,565,1962,2550,8516,30261,9,0,0,3,4963,4975,141,8,0,3,5209,5361,3806,71,109,6,4215,8207,7234,206,437,32,1437,9346,8668,304,857,99,956,10884,6432,218,874,287,535,8346,3987,80,505,543,246,5361,2293,56,177,1076,140,3742,520,9,58,1103,59,1749,33090,952,3017,3152,17760,57971
SED10029,6,0,0,3,3110,3119,218,9,3,3,2683,2916,2458,145,169,11,3057,5840,3451,262,442,14,1449,5618,3562,324,704,38,951,5579,2836,264,601,90,474,4265,1832,145,333,171,214,2695,1184,47,127,290,104,1752,264,11,22,209,21,527,15811,1207,2401,829,12063,32311,44,4,5,0,2923,2976,654,40,26,3,2415,3138,3289,333,302,18,2162,6104,3532,399,651,83,1045,5710,3288,378,918,239,653,5476,2531,276,717,535,361,4420,1465,112,330,804,120,2831,809,35,151,1230,71,2296,129,5,44,745,19,942,15741,1582,3144,3657,9769,33893,50,4,5,3,6033,6095,872,49,29,6,5098,6054,5747,478,471,29,5219,11944,6983,661,1093,97,2494,11328,6850,702,1622,277,1604,11055,5367,540,1318,625,835,8685,3297,257,663,975,334,5526,1993,82,278,1520,175,4048,393,16,66,954,40,1469,31552,2789,5545,4486,21832,66204
SED10030,3,0,4,0,2162,2169,65,3,11,0,1879,1958,1259,64,62,8,2348,3741,2477,204,333,10,1492,4516,2599,295,753,36,1096,4779,2478,264,821,105,533,4201,2161,152,557,199,276,3345,1345,73,211,366,129,2124,393,11,36,283,39,762,12780,1066,2788,1007,9954,27595,4,0,0,3,1952,1959,161,6,3,0,1808,1978,1680,115,131,4,2068,3998,2672,269,527,49,1224,4741,2634,344,1073,135,847,5033,2461,277,1125,302,423,4588,1936,127,723,780,178,3744,1006,45,313,1338,103,2805,242,10,74,1160,56,1542,12796,1193,3969,3771,8659,30388,7,0,4,3,4114,4128,226,9,14,0,3687,3936,2939,179,193,12,4416,7739,5149,473,860,59,2716,9257,5233,639,1826,171,1943,9812,4939,541,1946,407,956,8789,4097,279,1280,979,454,7089,2351,118,524,1704,232,4929,635,21,110,1443,95,2304,25576,2259,6757,4778,18613,57983
SED10031,3,0,3,3,2374,2383,71,0,7,0,1599,1677,1096,50,57,7,1872,3082,2446,190,336,11,1221,4204,3087,250,601,34,936,4908,3173,244,674,104,522,4717,2794,141,423,211,261,3830,1491,51,118,280,115,2055,318,4,26,208,22,578,14479,930,2245,858,8922,27434,3,4,0,3,2187,2197,155,5,4,0,1481,1645,1368,112,100,3,1517,3100,2762,306,511,34,953,4566,3193,297,837,96,650,5073,3237,236,867,343,341,5024,2453,106,542,743,208,4052,994,31,213,1074,115,2427,196,5,54,855,70,1180,14361,1102,3128,3151,7522,29264,6,4,3,6,4561,4580,226,5,11,0,3080,3322,2464,162,157,10,3389,6182,5208,496,847,45,2174,8770,6280,547,1438,130,1586,9981,6410,480,1541,447,863,9741,5247,247,965,954,469,7882,2485,82,331,1354,230,4482,514,9,80,1063,92,1758,28840,2032,5373,4009,16444,56698
SED10032,8,3,0,3,2927,2941,340,11,8,0,3362,3721,4468,171,179,4,3949,8771,4038,245,357,18,1379,6037,3340,295,571,39,797,5042,2722,180,560,80,455,3997,1807,110,254,153,224,2548,980,40,84,222,76,1402,246,5,19,149,13,432,17949,1060,2032,668,13182,34891,41,0,0,0,2688,2729,931,35,24,3,2646,3639,5219,292,250,19,2665,8445,3717,394,624,99,991,5825,3243,333,799,190,610,5175,2392,221,647,389,284,3933,1419,76,279,649,118,2541,663,19,108,991,68,1849,124,6,27,617,24,798,17749,1376,2758,2957,10094,34934,49,3,0,3,5615,5670,1271,46,32,3,6008,7360,9687,463,429,23,6614,17216,7755,639,981,117,2370,11862,6583,628,1370,229,1407,10217,5114,401,1207,469,739,7930,3226,186,533,802,342,5089,1643,59,192,1213,144,3251,370,11,46,766,37,1230,35698,2436,4790,3625,23276,69825
SED10033,6,0,3,0,3030,3039,55,0,3,0,2290,2348,1499,56,53,0,1848,3456,4513,153,265,8,834,5773,4509,188,515,36,529,5777,3650,135,410,76,256,4527,2183,65,214,117,97,2676,798,24,70,119,40,1051,151,0,13,76,8,248,17364,621,1546,432,8932,28895,9,3,0,0,2712,2724,108,4,5,0,2056,2173,2106,77,115,4,1329,3631,5107,222,461,36,593,6419,4432,229,629,90,342,5722,3459,111,526,209,136,4441,1700,51,271,382,62,2466,508,16,69,445,25,1063,77,3,20,384,14,498,17506,716,2096,1550,7269,29137,15,3,3,0,5742,5763,163,4,8,0,4346,4521,3605,133,168,4,3177,7087,9620,375,726,44,1427,12192,8941,417,1144,126,871,11499,7109,246,936,285,392,8968,3883,116,485,499,159,5142,1306,40,139,564,65,2114,228,3,33,460,22,746,34870,1337,3642,1982,16201,58032
SED10034,0,4,0,0,2324,2328,39,3,0,0,1929,1971,1647,44,60,0,2101,3852,3426,121,259,11,1058,4875,3365,194,509,29,695,4792,3001,127,451,67,272,3918,1959,71,197,128,95,2450,780,18,72,160,49,1079,179,3,18,123,10,333,14396,585,1566,518,8533,25598,4,0,4,0,2001,2009,102,3,3,3,1719,1830,2171,70,91,7,1756,4095,3630,185,425,17,937,5194,3388,265,695,79,588,5015,2884,127,617,222,218,4068,1563,61,311,414,67,2416,561,11,111,666,45,1394,97,3,16,498,29,643,14400,725,2273,1906,7360,26664,4,4,4,0,4325,4337,141,6,3,3,3648,3801,3818,114,151,7,3857,7947,7056,306,684,28,1995,10069,6753,459,1204,108,1283,9807,5885,254,1068,289,490,7986,3522,132,508,542,162,4866,1341,29,183,826,94,2473,276,6,34,621,39,976,28796,1310,3839,2424,15893,52262
SED10035,3,0,0,0,1938,1941,106,5,5,3,4252,4371,2817,97,129,5,7700,10748,3294,221,485,18,3910,7928,2455,217,684,45,2174,5575,1928,216,754,79,1016,3993,1495,140,421,125,498,2679,1007,59,159,187,233,1645,196,11,26,110,50,393,13301,966,2663,572,21771,39273,10,0,0,3,1877,1890,255,13,5,0,3989,4262,3384,145,249,11,6218,10007,3322,256,613,49,2351,6591,2307,275,849,130,1198,4759,1868,237,879,290,567,3841,1349,118,456,648,237,2808,654,40,207,869,161,1931,75,8,24,543,81,731,13224,1092,3282,2543,16679,36820,13,0,0,3,3815,3831,361,18,10,3,8241,8633,6201,242,378,16,13918,20755,6616,477,1098,67,6261,14519,4762,492,1533,175,3372,10334,3796,453,1633,369,1583,7834,2844,258,877,773,735,5487,1661,99,366,1056,394,3576,271,19,50,653,131,1124,26525,2058,5945,3115,38450,76093
SED10036,0,0,0,0,2770,2770,59,3,0,0,2290,2352,1638,45,51,3,2125,3862,4038,114,214,9,1000,5375,4423,162,419,34,657,5695,3559,118,426,58,253,4414,2110,63,229,101,114,2617,876,20,80,154,38,1168,254,5,13,148,11,431,16957,530,1432,507,9258,28684,3,3,0,0,2498,2504,116,7,6,0,2057,2186,2281,61,86,9,1605,4042,4530,192,423,37,756,5938,4487,223,768,86,461,6025,3295,129,708,230,220,4582,1631,61,354,422,91,2559,645,11,124,604,44,1428,121,0,29,456,26,632,17109,687,2498,1844,7758,29896,3,3,0,0,5268,5274,175,10,6,0,4347,4538,3919,106,137,12,3730,7904,8568,306,637,46,1756,11313,8910,385,1187,120,1118,11720,6854,247,1134,288,473,8996,3741,124,583,523,205,5176,1521,31,204,758,82,2596,375,5,42,604,37,1063,34066,1217,3930,2351,17016,58580
SED10037,4,5,9,0,2258,2276,39,4,3,0,2350,2396,1493,53,58,0,2335,3939,2804,145,312,0,1227,4488,2847,192,543,41,868,4491,2592,152,559,61,394,3758,2103,94,267,177,159,2800,1412,32,96,293,59,1892,367,3,20,227,26,643,13661,680,1867,799,9676,26683,6,0,0,0,2235,2241,113,6,6,3,1948,2076,1932,89,123,9,1834,3987,3044,225,497,26,954,4746,2867,286,832,123,540,4648,2623,163,817,270,224,4097,1926,71,395,581,95,3068,1065,35,154,1192,51,2497,167,3,42,864,29,1105,13743,878,2866,3068,7910,28465,10,5,9,0,4493,4517,152,10,9,3,4298,4472,3425,142,181,9,4169,7926,5848,370,809,26,2181,9234,5714,478,1375,164,1408,9139,5215,315,1376,331,618,7855,4029,165,662,758,254,5868,2477,67,250,1485,110,4389,534,6,62,1091,55,1748,27404,1558,4733,3867,17586,55148
SED10038,3,0,6,3,2563,2575,59,6,3,0,1749,1817,1308,65,70,0,1681,3124,2844,157,312,15,844,4172,3392,189,538,45,606,4770,3440,163,556,80,324,4563,2523,99,323,197,147,3289,1379,29,118,292,62,1880,300,8,18,199,21,546,15248,716,1944,831,7997,26736,8,0,0,0,2358,2366,131,10,8,3,1568,1720,1715,97,110,10,1369,3301,3129,263,487,33,768,4680,3623,275,807,95,468,5268,3368,168,696,266,232,4730,2232,51,402,560,107,3352,958,29,135,953,65,2140,179,4,33,782,36,1034,15343,897,2678,2702,6971,28591,11,0,6,3,4921,4941,190,16,11,3,3317,3537,3023,162,180,10,3050,6425,5973,420,799,48,1612,8852,7015,464,1345,140,1074,10038,6808,331,1252,346,556,9293,4755,150,725,757,254,6641,2337,58,253,1245,127,4020,479,12,51,981,57,1580,30591,1613,4622,3533,14968,55327
SED10039,8,3,3,3,2424,2441,138,3,0,0,2532,2673,2700,59,73,6,3052,5890,3741,116,291,8,1136,5292,3732,166,493,25,697,5113,2979,159,457,70,415,4080,1936,84,227,125,206,2578,1314,40,99,209,96,1758,360,4,20,218,29,631,16908,634,1663,664,10587,30456,13,0,6,0,2194,2213,367,14,7,3,2178,2569,3314,125,150,4,2349,5942,4121,219,531,33,940,5844,3683,234,782,113,631,5443,2810,188,651,314,351,4314,1681,77,316,570,152,2796,873,22,129,939,103,2066,207,4,36,913,50,1210,17069,883,2608,2889,8948,32397,21,3,9,3,4618,4654,505,17,7,3,4710,5242,6014,184,223,10,5401,11832,7862,335,822,41,2076,11136,7415,400,1275,138,1328,10556,5789,347,1108,384,766,8394,3617,161,543,695,358,5374,2187,62,228,1148,199,3824,567,8,56,1131,79,1841,33977,1517,4271,3553,19535,62853
SED10040,6,0,0,0,2667,2673,45,4,4,0,2005,2058,1555,22,37,3,1813,3430,3918,87,155,12,666,4838,4337,108,302,25,436,5208,3262,87,324,51,247,3971,2272,58,186,94,118,2728,1440,32,75,227,63,1837,520,9,13,280,21,843,17355,407,1096,692,8036,27586,0,0,3,0,2842,2845,102,0,0,0,1956,2058,2131,43,70,5,1632,3881,4455,145,308,20,612,5540,4453,191,568,78,355,5645,3227,124,540,183,215,4289,2024,60,352,482,130,3048,1117,26,173,996,129,2441,295,5,67,1283,100,1750,17804,594,2081,3047,7971,31497,6,0,3,0,5509,5518,147,4,4,0,3961,4116,3686,65,107,8,3445,7311,8373,232,463,32,1278,10378,8790,299,870,103,791,10853,6489,211,864,234,462,8260,4296,118,538,576,248,5776,2557,58,248,1223,192,4278,815,14,80,1563,121,2593,35159,1001,3177,3739,16007,59083
SED10041,3,0,3,0,2439,2445,72,3,3,3,1937,2018,1051,68,55,7,1889,3070,2325,200,307,13,1118,3963,2941,205,612,43,812,4613,3235,201,680,108,368,4592,2620,101,437,147,154,3459,1407,38,170,322,75,2012,378,8,28,273,23,710,14032,824,2295,916,8815,26882,4,0,3,3,2249,2259,157,15,3,0,1708,1883,1404,128,97,8,1572,3209,2563,248,447,22,894,4174,3150,255,836,123,539,4903,3310,208,827,302,244,4891,2265,87,478,621,121,3572,1055,25,148,1049,78,2355,237,10,39,929,14,1229,14145,976,2878,3057,7419,28475,7,0,6,3,4688,4704,229,18,6,3,3645,3901,2455,196,152,15,3461,6279,4888,448,754,35,2012,8137,6091,460,1448,166,1351,9516,6545,409,1507,410,612,9483,4885,188,915,768,275,7031,2462,63,318,1371,153,4367,615,18,67,1202,37,1939,28177,1800,5173,3973,16234,55357
SED10042,13,0,0,4,2747,2764,231,8,4,3,2724,2970,3492,136,136,3,3350,7117,4255,212,375,12,1251,6105,3662,248,622,36,839,5407,2745,215,575,77,467,4079,1989,134,291,145,260,2819,1287,39,130,254,116,1826,321,5,20,173,36,555,17995,997,2153,707,11790,33642,58,3,0,0,2385,2446,778,32,18,0,2009,2837,4360,206,267,15,2075,6923,3987,339,625,54,931,5936,3371,326,939,163,615,5414,2438,204,711,405,309,4067,1619,93,347,657,149,2865,867,32,119,1077,79,2174,148,3,44,701,34,930,17626,1238,3070,3072,8586,33592,71,3,0,4,5132,5210,1009,40,22,3,4733,5807,7852,342,403,18,5425,14040,8242,551,1000,66,2182,12041,7033,574,1561,199,1454,10821,5183,419,1286,482,776,8146,3608,227,638,802,409,5684,2154,71,249,1331,195,4000,469,8,64,874,70,1485,35621,2235,5223,3779,20376,67234
SED10043,0,0,3,3,2422,2428,38,0,3,0,1750,1791,1468,39,48,3,2478,4036,3702,81,247,8,1117,5155,3397,139,392,20,712,4660,2721,103,415,49,461,3749,1804,74,249,82,191,2400,1093,34,83,192,114,1516,369,6,29,216,39,659,14592,476,1469,573,9284,26394,3,0,0,0,1788,1791,85,0,4,3,1767,1859,2012,62,99,7,2238,4418,4011,130,381,18,1065,5605,3430,189,661,81,644,5005,2676,136,692,201,420,4125,1519,61,372,480,229,2661,808,27,184,934,175,2128,196,7,65,1043,154,1465,14740,612,2458,2767,8480,29057,3,0,3,3,4210,4219,123,0,7,3,3517,3650,3480,101,147,10,4716,8454,7713,211,628,26,2182,10760,6827,328,1053,101,1356,9665,5397,239,1107,250,881,7874,3323,135,621,562,420,5061,1901,61,267,1126,289,3644,565,13,94,1259,193,2124,29332,1088,3927,3340,17764,55451
SED10044,3,3,5,0,2488,2499,73,6,0,3,1830,1912,1036,67,49,10,2107,3269,2103,196,298,17,1698,4312,2943,311,875,40,1576,5745,3309,281,1071,104,873,5638,2080,127,454,129,224,3014,1127,41,154,241,117,1680,286,6,23,204,30,549,12960,1038,2929,748,10943,28618,8,0,3,3,2453,2467,151,17,7,0,1634,1809,1397,119,102,9,1914,3541,2430,271,526,47,1540,4814,3178,353,1187,163,1149,6030,3101,282,1169,292,465,5309,1814,64,459,540,141,3018,803,35,159,943,87,2027,152,7,41,822,37,1059,13034,1148,3653,2819,9420,30074,11,3,8,3,4941,4966,224,23,7,3,3464,3721,2433,186,151,19,4021,6810,4533,467,824,64,3238,9126,6121,664,2062,203,2725,11775,6410,563,2240,396,1338,10947,3894,191,913,669,365,6032,1930,76,313,1184,204,3707,438,13,64,1026,67,1608,25994,2186,6582,3567,20363,58692
SED10045,14,5,0,7,3319,3345,170,7,3,0,2844,3024,2659,153,149,3,3174,6138,3726,238,371,14,1246,5595,4090,341,655,49,884,6019,2950,224,503,86,327,4090,1604,107,258,119,106,2194,683,43,88,179,39,1032,106,3,11,85,6,211,16002,1121,2038,542,11945,31648,42,5,4,0,3255,3306,568,42,28,4,2505,3147,3479,290,278,20,2312,6379,3921,415,626,66,913,5941,3871,439,864,246,641,6061,2459,249,636,426,240,4010,1212,83,280,740,73,2388,384,32,117,770,30,1333,32,0,12,289,5,338,15968,1555,2845,2561,9974,32903,56,10,4,7,6574,6651,738,49,31,4,5349,6171,6138,443,427,23,5486,12517,7647,653,997,80,2159,11536,7961,780,1519,295,1525,12080,5409,473,1139,512,567,8100,2816,190,538,859,179,4582,1067,75,205,949,69,2365,138,3,23,374,11,549,31970,2676,4883,3103,21919,64551
SED10046,3,4,0,0,2870,2877,161,11,4,4,2716,2896,1767,116,101,6,3055,5045,2828,234,375,18,1517,4972,2830,231,677,46,878,4662,2947,202,654,105,359,4267,1804,101,303,162,123,2493,692,28,78,196,59,1053,158,8,9,101,10,286,13190,935,2201,638,11587,28551,3,0,0,0,2662,2665,272,18,9,3,2340,2642,2252,203,193,15,2379,5042,2966,363,604,49,1232,5214,2966,339,883,123,658,4969,2751,241,793,324,209,4318,1459,114,418,593,66,2650,441,31,131,699,27,1329,77,4,43,395,12,531,13187,1313,3074,2201,9585,29360,6,4,0,0,5532,5542,433,29,13,7,5056,5538,4019,319,294,21,5434,10087,5794,597,979,67,2749,10186,5796,570,1560,169,1536,9631,5698,443,1447,429,568,8585,3263,215,721,755,189,5143,1133,59,209,895,86,2382,235,12,52,496,22,817,26377,2248,5275,2839,21172,57911
SED10047,4,3,0,0,3432,3439,134,10,7,3,2672,2826,2737,110,107,3,2657,5614,4625,201,361,12,1146,6345,4343,226,541,41,659,5810,3072,177,459,97,238,4043,1698,90,239,134,87,2248,722,29,68,200,40,1059,156,4,13,119,19,311,17491,850,1795,609,10950,31695,15,5,0,0,3223,3243,422,35,10,3,2406,2876,3764,246,214,9,2189,6422,4977,377,575,58,952,6939,3950,346,774,177,516,5763,2678,210,657,384,179,4108,1253,75,272,606,76,2282,407,35,121,826,47,1436,88,5,21,551,15,680,17554,1334,2644,2614,9603,33749,19,8,0,0,6655,6682,556,45,17,6,5078,5702,6501,356,321,12,4846,12036,9602,578,936,70,2098,13284,8293,572,1315,218,1175,11573,5750,387,1116,481,417,8151,2951,165,511,740,163,4530,1129,64,189,1026,87,2495,244,9,34,670,34,991,35045,2184,4439,3223,20553,65444
