region_id,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
SED10040,13,101,766,5405,7154,2728,575,131,16873,0,51,198,232,24,3,0,39,547,7,64,155,509,67,6,3,11,822,7,115,353,741,91,9,3,50,1369,10,240,510,391,12,3,0,19,1185,38,152,856,383,9,0,3,38,1479,49,671,2549,910,7,0,3,55,4244,0,9,3,3,3,3,0,0,21,97,1072,3918,1687,31,6,6,112,6929,0,3,3,3,3,0,0,0,12,3,3,9,3,5,3,0,3,29,120,1294,5049,7839,7284,2746,584,296,25212
SED10041,44,390,2895,10429,6676,1238,272,331,22275,0,172,548,309,19,4,3,31,1086,0,29,60,109,18,0,0,0,216,0,201,608,418,37,4,3,31,1302,7,151,420,140,5,0,0,31,754,0,6,22,21,0,0,0,0,49,0,0,6,10,0,0,0,0,16,0,13,6,0,4,4,0,0,27,7,170,454,171,9,4,0,31,846,21,130,145,21,4,3,0,34,358,0,0,5,13,5,0,0,0,23,72,891,4107,11052,6731,1249,275,427,24804
SED10042,43,115,2525,7679,3033,685,177,347,14604,73,148,240,324,86,12,3,34,920,18,82,600,632,400,41,3,48,1824,91,230,840,956,486,53,6,82,2744,115,587,4919,504,60,8,5,279,6477,8,131,2236,457,24,0,3,125,2984,7,76,546,118,17,5,0,37,806,0,7,5,4,0,0,0,3,19,130,801,7706,1083,101,13,8,444,10286,3,14,51,31,4,0,0,4,107,0,5,46,49,13,3,0,3,119,267,1165,11168,9798,3637,754,191,880,27860
SED10043,24,168,1518,5702,5107,1717,361,145,14742,6,70,266,485,48,7,0,11,893,4,94,359,864,161,9,3,19,1513,10,164,625,1349,209,16,3,30,2406,26,403,800,236,24,3,0,34,1526,81,475,2304,512,18,3,3,52,3448,40,467,1804,323,20,0,0,46,2700,0,11,9,4,4,0,0,0,28,147,1356,4917,1075,66,6,3,132,7702,6,27,30,30,5,0,0,4,102,0,13,10,22,0,0,0,3,48,187,1728,7100,8178,5387,1739,367,314,25000
SED10044,168,873,3579,11824,6052,1207,236,383,24322,15,84,451,221,16,6,3,41,837,4,23,260,153,22,3,0,14,479,19,107,711,374,38,9,3,55,1316,14,231,834,207,24,3,0,45,1358,3,37,67,3,0,0,0,7,117,0,0,30,3,0,0,0,11,44,5,34,31,17,4,0,0,7,98,22,302,962,230,28,3,0,70,1617,109,206,137,59,29,3,3,36,582,3,3,8,4,3,3,3,0,27,321,1491,5397,12491,6150,1225,245,544,27864
SED10045,38,108,745,7334,6800,1119,212,368,16724,24,55,129,616,163,13,7,27,1034,7,91,223,544,252,21,4,34,1176,31,146,352,1160,415,34,11,61,2210,189,205,319,144,8,0,3,59,927,19,198,1894,185,9,3,3,81,2392,8,140,1853,469,0,0,0,66,2536,3,3,10,0,0,0,0,0,16,219,546,4076,798,17,3,6,206,5871,3,0,4,4,3,0,0,3,17,0,5,15,4,3,0,0,0,27,291,805,5192,9300,7238,1156,229,638,24849
SED10046,43,179,1028,11286,6170,1291,339,358,20694,10,67,457,636,59,8,6,32,1275,0,27,221,576,50,9,0,10,893,10,94,678,1212,109,17,6,42,2168,37,202,280,241,92,20,3,46,921,0,49,438,12,3,0,3,27,532,0,0,51,3,0,0,0,3,57,0,23,10,12,4,0,0,0,49,37,274,779,268,99,20,6,76,1559,0,16,31,15,0,3,0,3,68,0,0,3,4,0,0,0,0,7,90,563,2519,12785,6378,1331,351,479,24496
SED10047,33,116,671,8024,8977,1450,247,383,19901,4,93,754,936,226,18,7,101,2139,14,35,784,1162,646,119,12,104,2876,18,128,1538,2098,872,137,19,205,5015,6,159,180,160,14,3,0,44,566,0,7,30,27,0,0,0,11,75,0,4,3,0,0,0,0,0,7,3,7,3,5,5,0,0,0,23,9,177,216,192,19,3,0,55,671,0,19,24,14,0,0,0,5,62,0,0,3,0,0,0,0,0,3,60,440,2452,10328,9868,1590,266,648,25652
SED10048,16,170,1639,10947,9125,1391,228,282,23798,3,119,655,369,36,4,0,38,1224,0,46,148,60,21,7,0,8,290,3,165,803,429,57,11,0,46,1514,9,369,515,207,23,3,0,54,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,14,12,374,521,207,23,3,0,54,1194,20,45,61,21,3,0,0,13,163,0,0,3,3,0,0,0,0,6,51,754,3027,11607,9208,1405,228,395,26675
SED10049,17,157,1413,4947,4115,1371,296,132,12448,3,87,277,442,99,18,3,10,939,10,71,449,787,131,17,13,16,1494,13,158,726,1229,230,35,16,26,2433,41,512,1606,619,81,11,8,59,2937,33,1238,4225,582,37,9,5,107,6236,110,1005,2271,899,26,6,3,82,4402,3,28,19,9,3,0,3,0,65,187,2783,8121,2109,147,26,19,248,13640,3,19,32,16,5,0,0,4,79,3,10,8,3,3,0,0,0,27,223,3127,10300,8304,4500,1432,331,410,28627
SED10050,17,115,1366,4963,3468,1109,303,211,11552,26,82,891,1007,189,34,5,56,2290,22,65,501,1805,493,77,17,45,3025,48,147,1392,2812,682,111,22,101,5315,148,499,971,388,27,0,5,79,2117,85,755,2871,910,20,0,6,153,4800,51,656,2075,484,21,6,7,63,3363,0,4,7,6,0,0,3,0,20,284,1914,5924,1788,68,6,21,295,10300,3,12,51,42,7,3,4,5,127,0,8,17,11,5,0,0,0,41,352,2196,8750,9616,4230,1229,350,612,27335
SED10051,31,299,1753,3729,1625,341,98,126,8002,10,371,2732,1729,218,40,7,77,5184,35,317,1706,2081,752,116,40,72,5119,45,688,4438,3810,970,156,47,149,10303,262,1419,2029,307,48,5,12,113,4195,296,1325,2686,272,14,3,4,85,4685,212,1012,1179,150,10,3,0,52,2618,4,57,37,9,5,0,0,3,115,774,3813,5931,738,77,11,16,253,11613,18,82,173,92,23,7,7,10,412,3,20,20,17,3,0,3,3,69,871,4902,12315,8386,2698,515,171,541,30399
SED10052,20,63,454,6876,8979,1828,319,167,18706,3,17,126,352,44,5,3,34,584,5,6,214,1228,138,12,0,28,1631,8,23,340,1580,182,17,3,62,2215,3,122,54,140,9,0,0,27,355,0,26,595,114,5,0,0,15,755,0,33,106,10,0,0,0,3,152,3,6,4,0,0,0,0,0,13,6,187,759,264,14,0,0,45,1275,6,28,14,3,4,0,0,3,58,0,8,3,5,3,0,0,0,19,40,309,1570,8728,9182,1845,322,277,22273
SED10053,8,102,1290,7412,5733,1411,212,165,16333,13,122,281,363,34,3,0,25,841,0,72,402,1285,105,5,0,27,1896,13,194,683,1648,139,8,0,52,2737,17,375,621,97,3,0,0,46,1159,4,78,1062,162,5,0,3,23,1337,23,179,1021,187,4,0,0,48,1462,3,5,7,5,3,4,0,3,30,47,637,2711,451,15,4,3,120,3988,5,39,46,19,4,0,0,5,118,0,3,4,0,0,0,0,0,7,73,975,4734,9530,5891,1423,215,342,23183
SED10054,64,347,2016,8628,7309,1565,422,266,20617,13,158,883,628,91,10,3,43,1829,0,32,411,356,32,5,3,8,847,13,190,1294,984,123,15,6,51,2676,25,514,729,146,28,3,10,52,1507,9,203,574,11,4,0,4,24,829,3,79,251,38,0,0,4,5,380,0,17,17,6,4,0,0,0,44,37,813,1571,201,36,3,18,81,2760,19,88,73,70,15,6,4,51,326,0,16,8,14,6,0,7,36,87,133,1454,4962,9897,7489,1589,457,485,26466
SED10055,31,110,433,12118,5560,990,203,407,19852,4,69,219,1071,136,35,8,41,1583,5,21,154,1254,333,22,13,47,1849,9,90,373,2325,469,57,21,88,3432,0,146,58,16,0,0,3,16,239,3,28,590,40,3,0,0,19,683,7,13,476,60,0,0,0,16,572,0,7,3,3,3,0,0,0,16,10,194,1127,119,6,0,3,51,1510,0,5,3,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,50,399,1936,14565,6039,1047,227,546,24809
SED10056,35,145,720,9850,8212,1588,332,265,21147,8,70,231,508,60,11,0,23,911,0,49,123,1029,175,27,8,27,1438,8,119,354,1537,235,38,8,50,2349,15,65,249,126,32,15,3,26,531,0,15,210,4,0,0,0,12,241,0,0,12,0,0,0,0,0,12,0,28,12,8,3,0,4,3,58,15,108,483,138,35,15,7,41,842,6,31,20,6,6,0,0,3,72,0,0,3,3,3,3,0,0,12,64,403,1580,11534,8491,1644,347,359,24422
SED10057,39,362,3637,12219,5440,848,225,570,23340,0,67,296,51,4,0,3,33,454,0,0,6,14,6,3,0,3,32,0,67,302,65,10,3,3,36,486,22,148,667,152,27,3,3,81,1103,0,0,0,0,0,0,0,0,0,0,3,21,33,9,0,3,4,73,0,5,3,0,3,0,0,0,11,22,156,691,185,39,3,6,85,1187,36,129,117,87,28,4,13,48,462,0,5,23,31,14,3,6,3,85,97,719,4770,12587,5531,861,253,742,25560
SED10058,35,380,2702,11179,6780,1090,236,501,22903,12,92,323,251,34,3,3,28,746,0,5,70,9,3,3,3,0,93,12,97,393,260,37,6,6,28,839,20,230,635,214,51,6,3,65,1224,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,8,0,0,0,3,3,14,20,230,646,217,51,6,6,68,1244,20,80,34,42,16,7,3,28,230,3,4,3,6,3,0,3,5,27,90,791,3778,11704,6887,1109,254,630,25243
SED10059,46,278,2370,11399,5982,921,188,355,21539,13,162,1124,800,30,6,3,73,2211,0,56,167,158,15,3,0,15,414,13,218,1291,958,45,9,3,88,2625,12,343,1010,287,13,4,0,87,1756,7,18,194,36,4,0,0,4,263,0,14,231,60,0,0,0,9,314,0,10,4,9,0,0,0,3,26,19,385,1439,392,17,4,0,103,2359,29,146,252,73,15,3,4,33,555,0,0,10,10,3,0,0,4,27,107,1027,5362,12832,6062,937,195,583,27105
SED10060,26,260,4351,8957,2970,577,128,272,17541,36,256,759,332,29,11,3,47,1473,7,172,1007,1187,144,24,14,62,2617,43,428,1766,1519,173,35,17,109,4090,109,1165,1401,421,27,6,19,143,3291,29,301,1025,259,8,3,3,107,1735,20,186,693,409,21,3,3,24,1359,3,20,7,3,0,3,0,0,36,161,1672,3126,1092,56,15,25,274,6421,8,26,65,30,11,6,0,0,146,0,7,5,0,0,0,0,7,19,238,2393,9313,11598,3210,633,170,662,28217
SED10061,17,111,740,2292,2330,927,151,50,6618,4,75,548,727,121,7,3,15,1500,20,193,825,1582,319,61,12,34,3046,24,268,1373,2309,440,68,15,49,4546,50,765,1822,676,55,6,3,121,3498,130,1963,4014,1037,53,3,8,74,7282,537,3863,5419,1892,70,11,9,181,11982,0,9,6,8,3,0,0,0,26,717,6600,11261,3613,181,20,20,376,22788,0,18,14,8,0,0,0,3,43,5,17,33,21,7,0,0,4,87,763,7014,13421,8243,2958,1015,186,482,34082
SED10062,67,484,3254,11890,6598,1360,309,464,24426,3,116,370,146,15,5,7,21,683,0,11,35,29,4,0,3,3,85,3,127,405,175,19,5,10,24,768,19,447,910,166,25,3,3,82,1655,0,7,21,5,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,15,11,0,4,0,0,0,30,19,469,942,171,29,3,3,85,1721,42,69,68,38,14,5,4,28,268,0,7,5,11,3,0,0,3,29,131,1156,4674,12285,6663,1373,326,604,27212
SED10063,21,121,1680,6375,4306,1268,271,185,14227,6,165,492,755,82,8,0,40,1548,3,70,250,755,319,38,6,23,1464,9,235,742,1510,401,46,6,63,3012,14,187,1205,302,28,4,0,38,1778,8,231,2812,588,29,3,3,64,3738,26,312,1986,681,25,0,0,57,3087,3,7,12,10,3,0,0,0,35,51,737,6015,1581,85,7,3,159,8638,0,18,50,33,3,3,0,0,107,3,4,0,3,3,0,0,0,13,84,1115,8487,9502,4798,1324,280,407,25997
SED10064,52,329,2574,11420,7342,1326,284,413,23740,12,111,722,364,27,3,3,58,1300,0,24,36,11,3,0,0,3,77,12,135,758,375,30,3,3,61,1377,26,362,581,114,3,3,12,57,1158,0,4,25,4,0,0,0,0,33,0,12,11,0,0,0,0,0,23,0,10,7,0,0,0,0,0,17,26,388,624,118,3,3,12,57,1231,25,97,61,41,8,7,7,50,296,0,0,3,7,4,0,3,0,17,115,949,4020,11961,7387,1339,309,581,26661
SED10065,110,704,4127,12016,5485,896,201,407,23946,22,103,418,275,85,12,3,35,953,0,21,37,48,13,4,3,9,135,22,124,455,323,98,16,6,44,1088,30,225,553,145,7,4,3,49,1016,0,5,50,13,0,0,0,0,68,0,0,21,24,0,0,0,0,45,3,13,16,4,4,0,0,0,40,33,243,640,186,11,4,3,49,1169,66,166,130,49,22,0,6,33,472,0,5,0,4,0,4,0,0,13,231,1242,5352,12578,5616,920,216,533,26688
SED10066,26,131,1871,6275,3007,794,208,235,12547,74,216,598,977,101,6,7,52,2031,15,79,678,1823,542,38,4,32,3211,89,295,1276,2800,643,44,11,84,5242,109,537,2414,668,65,3,3,103,3902,54,386,5193,1108,27,0,3,126,6897,111,535,2696,342,11,4,4,125,3828,3,17,8,3,3,0,0,3,37,277,1475,10311,2121,106,7,10,357,14664,6,8,25,14,6,0,0,0,59,0,6,25,41,3,3,0,3,81,398,1915,13508,11251,3765,848,229,679,32593
SED10067,13,141,912,10241,5800,1235,255,278,18875,19,110,347,764,53,4,0,30,1327,0,72,343,1224,79,13,5,38,1774,19,182,690,1988,132,17,5,68,3101,52,143,405,171,32,0,4,61,868,3,78,1006,77,3,3,3,33,1206,5,34,317,56,18,0,3,5,438,3,17,11,59,49,12,3,3,157,63,272,1739,363,102,15,13,102,2669,0,36,58,24,5,3,0,10,136,3,35,26,3,0,0,0,7,74,98,666,3425,12619,6039,1270,273,465,24855
SED10068,29,287,1444,6073,5976,1776,426,162,16173,36,195,280,297,90,13,7,46,964,5,101,404,899,230,59,7,28,1733,41,296,684,1196,320,72,14,74,2697,51,492,1165,361,15,3,0,74,2161,7,339,1377,333,7,3,0,33,2099,0,78,330,101,0,3,0,14,526,10,54,29,17,9,3,0,10,132,68,963,2901,812,31,12,0,131,4918,16,53,75,21,9,5,0,18,197,0,8,0,4,6,0,0,0,18,154,1607,5104,8106,6342,1865,440,385,24003
SED10069,29,266,2139,9818,6039,1070,183,266,19810,11,98,1165,975,40,3,3,72,2367,4,192,261,386,69,11,0,18,941,15,290,1426,1361,109,14,3,90,3308,6,283,883,214,17,3,4,120,1530,0,24,439,69,0,3,0,18,553,4,36,434,247,7,0,3,14,745,3,19,13,4,0,0,0,0,39,13,362,1769,534,24,6,7,152,2867,40,253,412,69,20,0,3,36,833,0,0,9,8,0,0,0,0,17,97,1171,5755,11790,6192,1090,196,544,26835
SED10070,22,321,3005,10001,6699,1013,192,366,21619,9,159,800,672,120,7,3,46,1816,0,58,256,757,158,9,5,21,1264,9,217,1056,1429,278,16,8,67,3080,5,269,418,254,38,7,0,38,1029,0,9,101,48,3,0,0,3,164,0,3,80,48,7,5,0,3,146,3,8,9,3,3,0,0,3,29,8,289,608,353,51,12,0,47,1368,39,208,197,50,18,0,6,33,551,3,5,16,6,4,0,0,0,34,81,1040,4882,11839,7050,1041,206,513,26652
SED10071,38,162,953,8986,12509,1942,352,292,25234,0,108,253,834,152,13,3,28,1391,8,28,178,1361,558,102,19,29,2283,8,136,431,2195,710,115,22,57,3674,3,98,157,47,11,3,0,11,330,0,5,84,29,0,0,0,4,122,0,0,49,21,0,0,0,0,70,0,13,3,3,3,0,3,3,28,3,116,293,100,14,3,3,18,550,10,118,143,41,10,0,0,29,351,0,0,0,0,6,0,0,0,6,59,532,1820,11322,13249,2060,377,396,29815
SED10072,19,155,2216,6797,3250,922,223,279,13861,12,96,733,757,57,7,3,32,1697,0,31,160,622,199,20,3,17,1052,12,127,893,1379,256,27,6,49,2749,24,192,759,176,14,3,3,37,1208,29,351,3534,406,12,0,3,132,4467,34,418,3260,607,19,4,3,71,4416,4,19,28,7,9,0,0,5,72,91,980,7581,1196,54,7,9,245,10163,4,64,80,35,8,3,0,19,213,0,10,13,9,0,0,0,0,32,126,1336,10783,9416,3568,959,238,592,27018
SED10073,23,89,1558,6741,4367,1267,312,214,14571,20,102,527,1158,123,16,0,36,1982,0,103,261,701,219,11,9,23,1327,20,205,788,1859,342,27,9,59,3309,19,454,619,177,23,3,12,48,1355,55,954,3204,228,8,0,4,76,4529,26,683,2183,439,18,3,3,53,3408,3,4,9,4,3,0,0,0,23,103,2095,6015,848,52,6,19,177,9315,0,4,14,6,3,0,0,3,30,0,6,3,4,0,3,0,0,16,146,2399,8378,9458,4764,1303,340,453,27241
SED10074,16,154,1055,11428,6392,1083,173,289,20590,3,84,685,522,29,5,0,46,1374,0,25,458,397,62,6,0,13,961,3,109,1143,919,91,11,0,59,2335,12,294,639,269,25,0,5,49,1293,0,23,51,12,0,0,0,4,90,0,7,3,0,0,0,0,0,10,3,7,5,0,0,0,0,0,15,15,331,698,281,25,0,5,53,1408,14,74,193,19,6,0,0,22,328,0,0,4,0,0,0,0,0,4,48,668,3093,12647,6514,1094,178,423,24665
SED10075,38,97,502,9134,7912,1627,341,333,19984,0,29,126,646,354,55,10,37,1257,0,41,20,325,144,29,7,17,583,0,70,146,971,498,84,17,54,1840,0,43,19,35,0,0,0,5,102,0,8,54,28,0,0,0,0,90,0,0,4,0,0,0,0,0,4,0,7,11,6,4,0,0,3,31,0,58,88,69,4,0,0,8,227,6,54,13,3,0,0,0,5,81,0,0,0,19,8,0,0,0,27,44,279,749,10196,8422,1711,358,400,22159
SED10076,46,398,3218,11423,7069,1210,236,422,24022,6,76,446,399,61,5,4,40,1037,0,7,98,145,20,5,0,10,285,6,83,544,544,81,10,4,50,1322,10,253,397,144,12,3,3,36,858,0,0,8,9,4,0,0,0,21,0,4,0,0,0,0,0,0,4,3,19,8,0,3,0,0,7,40,13,276,413,153,19,3,3,43,923,45,149,182,53,9,3,4,41,486,0,6,19,9,5,0,0,3,42,110,912,4376,12182,7183,1226,247,559,26795
SED10077,37,163,1414,4989,3588,1511,479,257,12438,16,130,650,474,122,12,8,33,1445,12,133,413,558,138,19,11,26,1310,28,263,1063,1032,260,31,19,59,2755,139,599,2277,437,48,6,11,113,3630,80,636,4198,545,32,0,3,114,5608,26,461,2457,604,21,6,0,73,3648,7,16,14,4,3,0,0,0,44,252,1712,8946,1590,104,12,14,300,12930,0,19,42,54,7,3,0,5,130,0,9,12,0,0,0,4,5,30,317,2166,11477,7665,3959,1557,516,626,28283
SED10078,31,456,3963,10437,6191,1149,161,389,22777,0,99,683,341,15,5,0,34,1177,0,25,209,244,27,4,3,15,527,0,124,892,585,42,9,3,49,1704,14,311,460,130,19,3,0,46,983,0,15,40,28,3,0,0,0,86,0,23,29,26,0,0,0,0,78,3,24,5,3,3,0,0,3,41,17,373,534,187,25,3,0,49,1188,22,136,188,20,6,0,0,30,402,0,0,5,3,0,0,3,0,11,70,1089,5582,11232,6264,1161,167,517,26082
SED10079,27,146,352,318,156,67,21,26,1113,7,112,303,229,37,8,8,20,724,68,597,2488,3064,1129,201,79,164,7790,75,709,2791,3293,1166,209,87,184,8514,152,632,572,200,21,3,16,35,1631,343,1692,1766,360,30,8,7,92,4298,2801,12047,11966,2761,174,20,61,596,30426,8,6,11,3,0,0,0,0,28,3304,14377,14315,3324,225,31,84,723,36383,10,52,39,30,7,0,3,4,145,26,78,59,18,11,0,3,0,195,3442,15362,17556,6983,1565,307,198,937,46350
SED10080,42,304,2413,11948,7041,1227,250,426,23651,7,120,485,148,44,5,11,48,868,0,24,66,52,26,8,0,25,201,7,144,551,200,70,13,11,73,1069,17,323,1059,206,18,7,0,95,1725,0,9,23,3,0,0,0,5,40,0,0,19,3,0,0,0,0,22,0,17,7,10,3,0,0,0,37,17,349,1108,222,21,7,0,100,1824,14,80,54,40,17,0,7,43,255,0,4,13,10,7,3,0,0,37,80,881,4139,12420,7156,1250,268,642,26836
SED10081,21,314,2256,7781,7153,1755,364,253,19897,7,83,1016,654,59,8,3,59,1889,3,25,207,535,207,59,5,21,1062,10,108,1223,1189,266,67,8,80,2951,3,91,268,223,21,0,0,19,625,3,4,83,62,4,3,0,5,164,0,0,10,10,6,0,0,0,26,3,22,18,7,0,0,0,0,50,9,117,379,302,31,3,0,24,865,9,92,285,34,4,3,3,15,445,0,4,9,5,0,0,0,0,18,49,635,4152,9311,7454,1828,375,372,24176
SED10082,32,229,1830,9464,6617,1312,306,250,20040,3,122,942,993,49,7,3,70,2189,0,49,602,791,73,4,4,31,1554,3,171,1544,1784,122,11,7,101,3743,11,393,709,274,14,0,3,69,1473,0,47,242,57,6,0,0,10,362,0,52,391,86,3,0,4,16,552,0,21,18,16,7,0,0,3,65,11,513,1360,433,30,0,7,98,2452,21,64,76,27,4,0,0,14,206,3,5,3,0,3,0,0,0,14,70,982,4813,11708,6776,1323,320,463,26455
SED10083,33,211,1895,11105,5185,1143,228,326,20126,16,239,824,689,84,11,0,56,1919,10,45,312,932,234,20,12,36,1601,26,284,1136,1621,318,31,12,92,3520,69,287,492,92,9,0,3,54,1006,0,7,463,46,0,0,0,13,529,0,9,77,0,0,0,0,4,90,5,47,24,15,3,0,0,3,97,74,350,1056,153,12,0,3,74,1722,5,10,18,18,3,0,0,3,57,3,9,3,26,5,3,0,3,52,141,864,4108,12923,5523,1177,243,498,25477
SED10084,42,254,2165,7920,5375,967,172,260,17155,10,166,1458,2042,259,25,7,117,4084,28,167,506,1083,90,11,13,58,1956,38,333,1964,3125,349,36,20,175,6040,15,288,1147,612,16,3,3,80,2164,3,67,699,285,9,0,0,30,1093,0,12,311,149,4,0,0,17,493,5,26,19,9,3,3,0,5,70,23,393,2176,1055,32,6,3,132,3820,56,458,388,55,17,0,8,66,1048,0,10,13,8,4,0,0,0,35,159,1448,6706,12163,5777,1009,203,633,28098
SED10085,58,440,2794,11436,7551,1266,276,410,24231,3,71,287,267,26,3,0,25,682,0,7,73,43,14,3,3,0,143,3,78,360,310,40,6,3,25,825,8,229,541,147,20,0,3,40,988,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,14,7,4,3,0,0,0,28,8,243,554,151,23,0,3,40,1022,41,138,109,45,8,5,4,22,372,0,0,21,5,0,3,3,3,35,110,899,3838,11947,7622,1280,289,500,26485
SED10086,8,83,663,2176,2642,1245,339,105,7261,3,52,558,719,222,31,8,34,1627,3,61,554,986,508,91,17,41,2261,6,113,1112,1705,730,122,25,75,3888,27,566,1870,622,83,15,6,76,3265,130,1368,4440,1179,83,11,12,155,7378,183,1322,4219,1700,91,9,6,174,7704,0,7,8,0,0,0,0,0,15,340,3263,10537,3501,257,35,24,405,18362,5,27,40,12,3,0,0,3,90,0,3,19,17,8,3,0,0,50,359,3489,12371,7411,3640,1405,388,588,29651
SED10087,29,170,2074,11557,7573,1340,220,395,23358,16,89,466,172,26,6,0,36,811,0,18,95,59,3,7,0,3,185,16,107,561,231,29,13,0,39,996,16,239,1787,159,6,5,6,83,2301,0,24,45,9,0,0,0,4,82,4,10,50,12,0,0,0,3,79,3,8,6,0,3,0,0,0,20,23,281,1888,180,9,5,6,90,2482,20,52,44,35,9,0,0,17,177,0,8,10,3,7,0,0,17,45,88,618,4577,12006,7627,1358,226,558,27058
SED10088,29,168,1042,6795,6059,1993,456,173,16715,28,67,132,159,31,5,0,11,433,3,110,271,576,117,11,11,20,1119,31,177,403,735,148,16,11,31,1552,118,834,858,122,17,8,6,83,2046,26,715,2880,295,3,3,0,74,3996,11,390,1185,190,3,0,0,41,1820,8,34,31,13,13,6,3,3,111,163,1973,4954,620,36,17,9,201,7973,3,4,15,17,3,3,0,0,45,0,4,3,5,3,0,0,0,15,226,2326,6417,8172,6249,2029,476,405,26300
