region_id,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SED10057,572,537,1109,2043,1982,4025,429,393,822,134,123,257,2606,2498,5104,1726,1645,3371,164,189,353,176,160,336,2066,1994,4060,78,99,177,41,102,143,275,199,474,238,481,719,10,5,15,642,886,1528,70,166,236,23,78,101,22,45,67,105,256,361,0,3,3,220,548,768,20,40,60,59,122,181,4,6,10,83,168,251,2798,2590,5388,8987,9221,18208
SED10058,739,697,1436,2260,2201,4461,966,844,1810,77,45,122,3303,3090,6393,1768,1702,3470,713,788,1501,103,107,210,2584,2597,5181,57,106,163,40,119,159,337,184,521,272,512,784,11,7,18,717,928,1645,103,237,340,35,73,108,38,80,118,142,251,393,3,4,7,321,645,966,42,49,91,63,133,196,3,3,6,108,185,293,3495,2616,6111,11267,10758,22025
SED10059,633,560,1193,2030,1909,3939,390,373,763,197,175,372,2617,2457,5074,1802,1741,3543,239,268,507,166,197,363,2207,2206,4413,101,108,209,68,178,246,220,154,374,223,431,654,12,9,21,624,880,1504,76,139,215,41,103,144,21,47,68,95,248,343,0,3,3,233,540,773,22,43,65,60,136,196,6,0,6,88,179,267,2387,2521,4908,8789,9343,18132
SED10060,578,482,1060,1550,1432,2982,482,488,970,206,180,386,2238,2100,4338,1003,924,1927,400,402,802,243,237,480,1646,1563,3209,139,161,300,114,154,268,259,171,430,343,440,783,9,13,22,864,939,1803,1007,1366,2373,488,537,1025,166,213,379,538,804,1342,5,9,14,2204,2929,5133,34,60,94,100,186,286,4,4,8,138,250,388,2433,2162,4595,10101,10425,20526
SED10061,521,532,1053,1094,1053,2147,269,347,616,554,448,1002,1917,1848,3765,283,373,656,367,302,669,897,772,1669,1547,1447,2994,67,74,141,90,164,254,91,87,178,232,398,630,6,6,12,486,729,1215,849,1032,1881,367,491,858,146,172,318,881,1108,1989,4,16,20,2247,2819,5066,82,106,188,218,360,578,3,8,11,303,474,777,3440,3393,6833,10461,11242,21703
SED10062,695,660,1355,2252,2147,4399,586,510,1096,306,301,607,3144,2958,6102,1780,1810,3590,293,296,589,457,422,879,2530,2528,5058,113,154,267,82,163,245,281,177,458,313,576,889,14,8,22,803,1078,1881,779,1172,1951,298,309,607,84,112,196,267,495,762,8,14,22,1436,2102,3538,29,26,55,50,165,215,0,3,3,79,194,273,2523,2517,5040,11210,12037,23247
SED10063,570,570,1140,1974,1734,3708,489,533,1022,212,227,439,2675,2494,5169,1324,1396,2720,658,489,1147,320,367,687,2302,2252,4554,204,180,384,113,227,340,272,124,396,234,363,597,14,4,18,837,898,1735,1267,1543,2810,403,403,806,111,128,239,345,399,744,22,20,42,2148,2493,4641,123,117,240,136,272,408,0,8,8,259,397,656,1981,2069,4050,10772,11173,21945
SED10064,767,725,1492,2280,2085,4365,700,680,1380,309,294,603,3289,3059,6348,1684,1589,3273,463,542,1005,431,482,913,2578,2613,5191,115,106,221,46,109,155,362,251,613,298,571,869,15,17,32,836,1054,1890,193,359,552,72,119,191,44,92,136,238,432,670,3,8,11,550,1010,1560,29,28,57,84,164,248,5,5,10,118,197,315,3113,2497,5610,11251,11155,22406
SED10065,672,637,1309,2119,1959,4078,534,552,1086,273,225,498,2926,2736,5662,1757,1728,3485,381,398,779,292,232,524,2430,2358,4788,88,137,225,75,176,251,259,170,429,261,536,797,9,12,21,692,1031,1723,65,148,213,53,127,180,14,39,53,99,298,397,0,3,3,231,615,846,25,62,87,62,166,228,0,4,4,87,232,319,2751,2368,5119,9789,9977,19766
SED10066,749,666,1415,2280,2094,4374,681,681,1362,170,185,355,3131,2960,6091,1541,1468,3009,708,697,1405,259,220,479,2508,2385,4893,236,181,417,196,346,542,226,142,368,422,599,1021,14,8,22,1094,1276,2370,1300,1307,2607,605,575,1180,175,160,335,634,654,1288,24,20,44,2738,2716,5454,218,286,504,280,388,668,13,13,26,511,687,1198,4082,3440,7522,14813,14130,28943
SED10067,763,677,1440,2023,1862,3885,589,571,1160,341,310,651,2953,2743,5696,1250,1366,2616,560,581,1141,336,322,658,2146,2269,4415,141,164,305,71,158,229,369,212,581,303,446,749,8,11,19,892,991,1883,410,612,1022,147,215,362,74,115,189,246,421,667,10,0,10,887,1363,2250,39,49,88,131,214,345,4,4,8,174,267,441,2065,2351,4416,9880,10661,20541
SED10068,726,729,1455,2075,1869,3944,383,360,743,525,465,990,2983,2694,5677,1070,1028,2098,527,577,1104,742,589,1331,2339,2194,4533,105,97,202,30,61,91,332,137,469,240,359,599,3,7,10,710,661,1371,525,741,1266,93,128,221,67,99,166,244,438,682,7,9,16,936,1415,2351,36,51,87,120,245,365,0,10,10,156,306,462,1997,2027,4024,9847,10026,19873
SED10069,606,559,1165,1490,1421,2911,774,746,1520,296,272,568,2560,2439,4999,1082,1036,2118,858,917,1775,191,206,397,2131,2159,4290,100,121,221,62,167,229,252,133,385,266,402,668,8,7,15,688,830,1518,73,220,293,62,114,176,25,56,81,167,354,521,4,0,4,331,744,1075,22,32,54,74,174,248,3,6,9,99,212,311,2032,2078,4110,8447,9021,17468
SED10070,694,635,1329,2096,1928,4024,358,348,706,321,298,619,2775,2574,5349,1487,1467,2954,238,239,477,347,315,662,2072,2021,4093,87,132,219,51,114,165,291,140,431,241,393,634,15,4,19,685,783,1468,289,397,686,115,188,303,42,100,142,207,368,575,3,6,9,656,1059,1715,30,44,74,82,211,293,4,5,9,116,260,376,2548,2587,5135,9546,9919,19465
SED10071,1310,1153,2463,3509,3183,6692,1254,1239,2493,440,410,850,5203,4832,10035,2057,1950,4007,1211,1226,2437,446,419,865,3714,3595,7309,229,238,467,81,202,283,455,225,680,368,576,944,17,12,29,1150,1253,2403,855,1071,1926,180,274,454,131,169,300,465,667,1132,12,11,23,1643,2192,3835,113,137,250,148,306,454,3,7,10,264,450,714,2903,2122,5025,16187,15597,31784
SED10072,579,516,1095,1604,1565,3169,581,547,1128,296,266,562,2481,2378,4859,1131,1145,2276,537,531,1068,270,246,516,1938,1922,3860,192,171,363,184,225,409,245,129,374,317,387,704,15,10,25,953,922,1875,918,1030,1948,450,352,802,113,106,219,380,411,791,20,22,42,1881,1921,3802,186,179,365,197,261,458,7,7,14,390,447,837,3062,2913,5975,11284,11019,22303
SED10073,655,543,1198,1716,1533,3249,681,713,1394,223,185,408,2620,2431,5051,1242,1052,2294,659,555,1214,216,277,493,2117,1884,4001,181,153,334,160,268,428,212,121,333,334,458,792,9,8,17,896,1008,1904,2080,2503,4583,638,632,1270,159,192,351,473,592,1065,21,29,50,3371,3948,7319,114,121,235,154,263,417,4,9,13,272,393,665,2196,2140,4336,12127,12347,24474
SED10074,795,739,1534,2346,2100,4446,512,545,1057,205,198,403,3063,2843,5906,1854,1815,3669,493,496,989,158,171,329,2505,2482,4987,148,156,304,40,133,173,398,240,638,231,346,577,15,7,22,832,882,1714,315,425,740,73,169,242,77,76,153,119,290,409,0,0,0,584,960,1544,40,43,83,76,166,242,0,8,8,116,217,333,1984,2037,4021,9879,10160,20039
SED10075,610,561,1171,1816,1696,3512,1025,1074,2099,206,203,409,3047,2973,6020,1788,1750,3538,949,1027,1976,186,185,371,2923,2962,5885,223,195,418,82,166,248,457,165,622,231,334,565,24,18,42,1017,878,1895,918,1172,2090,142,150,292,138,144,282,200,258,458,10,14,24,1408,1738,3146,74,101,175,102,168,270,8,4,12,184,273,457,2193,2215,4408,11382,11600,22982
SED10076,646,600,1246,2069,2049,4118,246,200,446,266,247,513,2581,2496,5077,1601,1632,3233,279,331,610,246,255,501,2126,2218,4344,94,87,181,41,97,138,305,173,478,253,438,691,11,17,28,704,812,1516,117,179,296,53,145,198,31,38,69,131,327,458,5,7,12,337,696,1033,33,45,78,75,179,254,7,0,7,115,224,339,3212,2810,6022,9721,9856,19577
SED10077,526,455,981,1449,1388,2837,715,628,1343,307,292,599,2471,2308,4779,1235,1296,2531,708,618,1326,485,583,1068,2428,2497,4925,256,211,467,242,340,582,181,94,275,303,429,732,10,14,24,992,1088,2080,2042,2226,4268,855,730,1585,204,176,380,508,647,1155,25,42,67,3634,3821,7455,331,287,618,203,371,574,16,11,27,550,669,1219,3300,2971,6271,13901,13809,27710
SED10078,638,642,1280,2125,1979,4104,401,361,762,214,208,422,2740,2548,5288,1626,1679,3305,377,346,723,269,227,496,2272,2252,4524,90,133,223,31,101,132,379,170,549,220,341,561,10,10,20,730,755,1485,336,496,832,71,170,241,50,103,153,136,299,435,4,10,14,597,1078,1675,15,29,44,83,133,216,4,4,8,102,166,268,1873,1959,3832,8952,9400,18352
SED10079,287,317,604,606,597,1203,112,118,230,212,237,449,930,952,1882,284,244,528,120,228,348,326,339,665,730,811,1541,387,390,777,526,656,1182,144,127,271,476,552,1028,14,16,30,1547,1741,3288,2274,2980,5254,1382,1327,2709,226,233,459,1310,1280,2590,25,24,49,5217,5844,11061,668,896,1564,538,600,1138,18,16,34,1224,1512,2736,9159,7448,16607,19094,18625,37719
SED10080,762,702,1464,2101,1930,4031,733,733,1466,344,344,688,3178,3007,6185,1821,1411,3232,441,613,1054,334,456,790,2596,2480,5076,88,106,194,57,151,208,317,193,510,268,519,787,10,13,23,740,982,1722,108,212,320,38,101,139,32,93,125,193,351,544,3,4,7,374,761,1135,34,33,67,77,152,229,4,0,4,115,185,300,2531,2489,5020,10296,10606,20902
SED10081,686,665,1351,1786,1779,3565,435,433,868,537,509,1046,2758,2721,5479,1486,1464,2950,429,369,798,558,596,1154,2473,2429,4902,79,88,167,43,68,111,359,152,511,199,313,512,3,9,12,683,630,1313,497,649,1146,141,250,391,100,103,203,225,500,725,3,7,10,966,1509,2475,39,37,76,84,230,314,5,4,9,128,271,399,1968,2055,4023,9662,10280,19942
SED10082,813,740,1553,2285,2149,4434,454,439,893,226,207,433,2965,2795,5760,1891,1883,3774,370,399,769,220,240,460,2481,2522,5003,117,117,234,46,129,175,351,191,542,231,408,639,9,15,24,754,860,1614,425,572,997,140,247,387,100,114,214,217,428,645,6,9,15,888,1370,2258,31,51,82,112,212,324,0,3,3,143,266,409,2276,2450,4726,10320,11003,21323
SED10083,698,643,1341,2353,2108,4461,677,673,1350,213,170,383,3243,2951,6194,1628,1506,3134,559,609,1168,246,195,441,2433,2310,4743,184,188,372,119,179,298,298,142,440,341,492,833,12,4,16,954,1005,1959,737,863,1600,157,248,405,95,143,238,321,427,748,21,11,32,1331,1692,3023,89,125,214,143,248,391,8,10,18,240,383,623,2313,2327,4640,11212,11311,22523
SED10084,541,476,1017,1864,1789,3653,534,538,1072,290,286,576,2688,2613,5301,1492,1365,2857,435,477,912,301,330,631,2228,2172,4400,95,127,222,74,160,234,225,137,362,230,459,689,15,8,23,639,891,1530,290,413,703,95,246,341,51,50,101,149,364,513,3,7,10,588,1080,1668,39,69,108,90,189,279,3,0,3,132,258,390,2392,2647,5039,9208,10137,19345
SED10085,789,689,1478,2408,2335,4743,548,600,1148,275,249,524,3231,3184,6415,1717,1638,3355,508,551,1059,229,273,502,2454,2462,4916,81,75,156,22,74,96,464,246,710,261,477,738,8,12,20,836,884,1720,112,247,359,29,81,110,37,70,107,132,302,434,5,5,10,315,705,1020,21,30,51,68,191,259,0,3,3,89,224,313,2810,2348,5158,10524,10496,21020
SED10086,663,658,1321,826,765,1591,263,346,609,1203,1050,2253,2292,2161,4453,289,233,522,176,340,516,1509,1371,2880,1974,1944,3918,80,78,158,98,118,216,93,77,170,243,315,558,4,0,4,518,588,1106,897,983,1880,297,386,683,134,161,295,551,733,1284,16,23,39,1895,2286,4181,93,132,225,176,307,483,4,7,11,273,446,719,4309,4144,8453,11924,12227,24151
SED10087,734,725,1459,2103,1931,4034,923,910,1833,336,336,672,3362,3177,6539,1463,1435,2898,601,669,1270,376,372,748,2440,2476,4916,336,172,508,120,144,264,492,271,763,394,612,1006,17,14,31,1359,1213,2572,579,1234,1813,172,260,432,84,127,211,313,549,862,13,7,20,1161,2177,3338,99,31,130,82,181,263,4,3,7,185,215,400,1946,2021,3967,11187,12004,23191
SED10088,849,795,1644,2440,2285,4725,574,520,1094,403,376,779,3417,3181,6598,1321,1409,2730,738,618,1356,390,390,780,2449,2417,4866,155,133,288,85,132,217,328,147,475,294,428,722,10,14,24,872,854,1726,614,759,1373,141,200,341,101,117,218,322,494,816,6,8,14,1184,1578,2762,65,69,134,148,273,421,3,5,8,216,347,563,1791,1787,3578,10778,10959,21737
SED10089,636,602,1238,2126,2026,4152,450,423,873,282,242,524,2858,2691,5549,1506,1412,2918,298,326,624,291,289,580,2095,2027,4122,154,129,283,44,115,159,317,182,499,277,354,631,15,8,23,807,788,1595,1417,1648,3065,484,445,929,133,159,292,360,503,863,8,7,15,2402,2762,5164,50,58,108,102,186,288,0,0,0,152,244,396,1881,1991,3872,10831,11105,21936
SED10090,900,783,1683,2079,1874,3953,561,478,1039,521,437,958,3161,2789,5950,736,900,1636,666,530,1196,714,742,1456,2116,2172,4288,112,139,251,102,172,274,121,75,196,219,440,659,4,5,9,558,831,1389,1202,1427,2629,324,430,754,153,126,279,629,712,1341,12,22,34,2320,2717,5037,85,110,195,195,342,537,8,11,19,288,463,751,2181,2208,4389,11524,11963,23487
SED10091,924,795,1719,2640,2442,5082,646,636,1282,507,495,1002,3793,3573,7366,1692,1810,3502,714,743,1457,391,359,750,2797,2912,5709,140,170,310,57,114,171,540,257,797,257,374,631,25,12,37,1019,927,1946,513,727,1240,101,200,301,85,132,217,198,384,582,9,13,22,906,1456,2362,61,64,125,94,219,313,3,3,6,158,286,444,2445,2436,4881,12042,12385,24427
SED10092,627,607,1234,1714,1588,3302,480,482,962,277,246,523,2471,2316,4787,1335,1267,2602,502,484,986,236,234,470,2073,1985,4058,176,188,364,146,224,370,329,203,532,291,430,721,16,14,30,958,1059,2017,1825,1902,3727,752,496,1248,167,151,318,294,409,703,13,16,29,3051,2974,6025,65,59,124,87,194,281,4,3,7,156,256,412,2808,2514,5322,12144,11711,23855
SED10093,892,841,1733,2670,2546,5216,569,578,1147,287,278,565,3526,3402,6928,2047,1893,3940,489,521,1010,210,231,441,2746,2645,5391,107,158,265,46,138,184,336,209,545,253,470,723,11,11,22,753,986,1739,266,397,663,84,217,301,57,80,137,174,393,567,3,4,7,584,1091,1675,32,55,87,88,224,312,3,5,8,123,284,407,2451,2659,5110,11075,11908,22983
SED19494,37,39,76,157,141,298,20,13,33,19,21,40,196,175,371,119,121,240,16,14,30,18,12,30,153,147,300,42,33,75,27,31,58,28,33,61,34,73,107,3,3,6,134,173,307,95,136,231,57,63,120,13,13,26,43,63,106,0,4,4,208,279,487,27,33,60,23,35,58,5,0,5,55,68,123,1956,863,2819,2739,1744,4483
SED19797,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,14,3,17
