region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
SED10045,793,783,1576,273,475,748,9,0,9,3,3,6,33,13,46,12083,7464,19547,861,1195,2056,526,7,533,55,6,61,71,6,77,103,48,151,328,494,822,15138,10494,25632,269,276,545,3,0,3,4,4,8,300,245,545,32,136,168,4,6,10,612,667,1279,0,0,0,0,0,0,11,24,35,18,40,58,4,4,8,33,68,101,113,43,156,758,778,1536,92,84,176,3,5,8,0,0,0,95,89,184,209,367,576,848,1216,2064,468,347,815,17516,13291,30807
SED10046,772,727,1499,83,145,228,0,3,3,4,4,8,19,20,39,11861,9266,21127,954,849,1803,828,11,839,172,8,180,151,19,170,67,48,115,465,315,780,15376,11415,26791,178,208,386,0,0,0,0,4,4,203,253,456,58,84,142,28,3,31,467,552,1019,0,0,0,0,0,0,5,7,12,10,19,29,0,5,5,15,31,46,122,46,168,604,629,1233,85,66,151,0,3,3,9,0,9,94,69,163,466,758,1224,1170,1926,3096,339,247,586,18049,15044,33093
SED10047,1353,1413,2766,178,314,492,0,0,0,0,0,0,49,11,60,13602,9381,22983,885,1187,2072,575,9,584,102,8,110,62,13,75,100,43,143,185,275,460,17091,12654,29745,286,335,621,4,0,4,4,0,4,422,364,786,86,205,291,23,10,33,825,914,1739,0,0,0,0,0,0,15,19,34,6,36,42,5,3,8,26,58,84,98,45,143,949,1017,1966,130,127,257,4,7,11,6,3,9,140,137,277,265,529,794,1047,1684,2731,402,323,725,19894,16344,36238
SED10048,206,217,423,66,93,159,5,0,5,0,0,0,12,22,34,13968,10942,24910,1079,944,2023,435,20,455,164,19,183,99,13,112,81,31,112,299,292,591,16414,12593,29007,19,18,37,0,0,0,0,0,0,58,48,106,22,14,36,21,3,24,120,83,203,0,0,0,0,0,0,0,4,4,8,7,15,4,0,4,12,11,23,195,70,265,327,164,491,20,12,32,0,3,3,7,0,7,27,15,42,401,730,1131,1732,2547,4279,263,171,434,19164,16220,35384
SED10049,27,26,53,2540,2607,5147,1284,829,2113,3,3,6,93,44,137,10524,8351,18875,652,897,1549,265,4,269,434,66,500,516,148,664,158,62,220,798,941,1739,17294,13978,31272,203,177,380,248,231,479,3,0,3,15,5,20,4,8,12,0,3,3,473,424,897,276,255,531,0,0,0,98,109,207,42,69,111,44,19,63,460,452,912,385,135,520,1318,1011,2329,222,158,380,59,52,111,35,5,40,316,215,531,1022,1366,2388,1237,2316,3553,223,201,424,21410,19087,40497
SED10050,49,60,109,2539,3103,5642,4,3,7,0,0,0,60,41,101,10629,8102,18731,622,1136,1758,272,4,276,332,44,376,388,82,470,107,62,169,618,635,1253,15620,13272,28892,360,340,700,0,0,0,3,3,6,36,32,68,7,20,27,6,0,6,412,395,807,0,0,0,5,5,10,130,167,297,41,124,165,37,19,56,213,315,528,91,45,136,716,755,1471,46,42,88,21,23,44,3,3,6,70,68,138,502,729,1231,1124,1893,3017,268,257,525,18300,16974,35274
SED10051,4481,4394,8875,1785,2526,4311,4,0,4,12,16,28,124,86,210,7740,6147,13887,472,791,1263,157,4,161,407,131,538,1095,542,1637,110,77,187,1648,1864,3512,18035,16578,34613,663,750,1413,13,3,16,15,13,28,120,150,270,44,88,132,104,66,170,959,1070,2029,0,3,3,10,6,16,20,47,67,17,41,58,45,64,109,92,161,253,133,64,197,1184,1295,2479,134,101,235,11,14,25,13,6,19,158,121,279,836,864,1700,1494,2507,4001,256,186,442,21963,21551,43514
SED10052,1333,1396,2729,101,158,259,0,0,0,0,0,0,32,13,45,13512,10546,24058,661,910,1571,449,5,454,143,13,156,141,8,149,155,45,200,454,248,702,16981,13342,30323,218,213,431,0,0,0,3,3,6,658,553,1211,108,209,317,27,15,42,1014,993,2007,0,0,0,0,0,0,0,8,8,3,26,29,4,0,4,7,34,41,101,42,143,1122,1069,2191,104,92,196,3,4,7,7,0,7,114,96,210,452,765,1217,1240,2281,3521,285,255,540,20194,17808,38002
SED10053,1983,1991,3974,57,83,140,3,0,3,4,0,4,13,19,32,10520,8568,19088,541,724,1265,326,5,331,131,8,139,128,12,140,80,29,109,288,404,692,14074,11843,25917,195,163,358,0,3,3,5,0,5,362,306,668,73,118,191,36,6,42,671,596,1267,0,0,0,0,0,0,0,9,9,4,11,15,4,0,4,8,20,28,96,35,131,775,651,1426,59,64,123,0,0,0,5,0,5,64,64,128,551,742,1293,1189,2156,3345,233,219,452,16886,15675,32561
SED10054,16,14,30,155,189,344,6,0,6,0,0,0,36,30,66,14084,11822,25906,1114,1427,2541,528,26,554,272,27,299,182,27,209,190,102,292,791,783,1574,17374,14447,31821,4,3,7,0,0,0,0,0,0,33,7,40,9,7,16,3,0,3,49,17,66,0,0,0,0,0,0,16,25,41,19,29,48,3,9,12,38,63,101,168,113,281,255,193,448,15,3,18,3,4,7,20,10,30,38,17,55,825,994,1819,1582,2288,3870,272,253,525,20346,18192,38538
SED10055,1420,1633,3053,177,220,397,0,4,4,3,3,6,46,15,61,12288,7970,20258,1136,1380,2516,460,9,469,131,0,131,76,5,81,110,35,145,216,272,488,16063,11546,27609,434,555,989,0,0,0,4,7,11,332,266,598,109,238,347,25,4,29,904,1070,1974,0,0,0,0,0,0,9,4,13,25,29,54,5,5,10,39,38,77,106,40,146,1049,1148,2197,154,194,348,3,0,3,0,4,4,157,198,355,153,246,399,1046,1566,2612,392,312,704,18860,15016,33876
SED10056,801,924,1725,119,198,317,0,0,0,0,5,5,20,13,33,14321,10968,25289,1026,1123,2149,795,14,809,153,14,167,67,6,73,86,39,125,229,215,444,17617,13519,31136,240,260,500,0,0,0,3,0,3,409,370,779,83,136,219,27,6,33,762,772,1534,0,0,0,0,0,0,4,6,10,8,27,35,0,3,3,12,36,48,115,39,154,889,847,1736,96,97,193,5,0,5,0,5,5,101,102,203,370,720,1090,1233,2133,3366,329,280,609,20539,17601,38140
SED10057,0,6,6,100,45,145,7,0,7,5,0,5,15,24,39,9040,7602,16642,785,716,1501,348,6,354,187,25,212,164,53,217,236,87,323,1066,927,1993,11953,9491,21444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,3,6,0,0,0,7,6,13,126,51,177,133,57,190,0,3,3,0,0,0,16,3,19,16,6,22,1510,1157,2667,1175,1639,2814,344,244,588,15131,12594,27725
SED10058,4,0,4,140,46,186,5,0,5,0,0,0,18,22,40,10434,8671,19105,1165,861,2026,422,21,443,118,14,132,145,30,175,284,82,366,992,783,1775,13727,10530,24257,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,19,0,19,5,0,5,0,0,0,24,0,24,105,47,152,133,47,180,3,3,6,0,0,0,17,0,17,20,3,23,1432,1120,2552,1121,1752,2873,346,300,646,16779,13752,30531
SED10059,4,8,12,54,49,103,6,0,6,0,0,0,20,17,37,7843,7151,14994,707,807,1514,425,9,434,108,14,122,119,33,152,90,42,132,489,493,982,9865,8623,18488,0,3,3,0,0,0,0,0,0,0,0,0,3,3,6,3,0,3,6,6,12,3,0,3,0,0,0,3,0,3,3,6,9,3,0,3,12,6,18,80,36,116,98,48,146,5,0,5,0,3,3,9,3,12,14,6,20,602,694,1296,1107,1677,2784,238,237,475,11924,11285,23209
SED10060,218,133,351,346,468,814,39,34,73,0,0,0,33,50,83,11395,9594,20989,839,972,1811,188,3,191,291,44,335,670,216,886,112,34,146,938,995,1933,15069,12543,27612,19,20,39,10,3,13,0,0,0,21,13,34,15,13,28,21,12,33,86,61,147,11,16,27,0,0,0,15,46,61,22,29,51,10,15,25,58,106,164,138,83,221,282,250,532,20,22,42,11,21,32,9,5,14,40,48,88,433,641,1074,1636,2479,4115,213,208,421,17673,16169,33842
SED10061,2781,2562,5343,3061,3466,6527,820,523,1343,13,7,20,183,108,291,8119,6589,14708,439,848,1287,64,6,70,296,61,357,432,91,523,187,89,276,2336,2389,4725,18731,16739,35470,413,469,882,163,136,299,3,4,7,43,35,78,33,47,80,43,34,77,698,725,1423,198,234,432,0,0,0,48,58,106,37,63,100,47,37,84,330,392,722,177,111,288,1205,1228,2433,174,173,347,37,38,75,17,15,32,228,226,454,1272,1396,2668,1169,1971,3140,161,164,325,22766,21724,44490
SED10062,12,5,17,94,64,158,0,3,3,4,0,4,43,35,78,9398,8571,17969,908,1000,1908,649,27,676,208,30,238,158,34,192,208,81,289,1037,852,1889,12719,10702,23421,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,3,6,0,0,0,0,0,0,3,4,7,4,6,10,3,0,3,10,10,20,120,64,184,133,77,210,0,0,0,3,0,3,20,4,24,23,4,27,1650,1466,3116,1148,1829,2977,257,231,488,15930,14309,30239
SED10063,3840,3965,7805,116,224,340,4,3,7,4,8,12,28,23,51,10160,7097,17257,458,882,1340,305,3,308,104,9,113,93,6,99,87,46,133,385,537,922,15584,12803,28387,350,423,773,4,4,8,19,12,31,314,244,558,75,143,218,37,19,56,799,845,1644,0,0,0,0,0,0,4,7,11,8,26,34,0,0,0,12,33,45,91,47,138,902,925,1827,66,78,144,3,4,7,6,0,6,75,82,157,428,575,1003,1115,1758,2873,248,249,497,18352,16392,34744
SED10064,5,8,13,144,67,211,5,3,8,0,0,0,33,50,83,11281,9699,20980,1268,1095,2363,538,31,569,150,15,165,133,25,158,127,70,197,798,662,1460,14482,11725,26207,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,20,4,24,11,10,21,3,3,6,34,17,51,139,63,202,180,80,260,0,3,3,4,0,4,16,0,16,20,3,23,941,949,1890,1442,2006,3448,277,244,521,17342,15007,32349
SED10065,10,3,13,59,61,120,0,5,5,6,0,6,14,14,28,7650,7288,14938,661,693,1354,520,17,537,168,19,187,103,22,125,117,48,165,561,558,1119,9869,8728,18597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,9,7,16,0,4,4,14,14,28,119,48,167,133,62,195,3,0,3,0,0,0,4,3,7,7,3,10,1103,1037,2140,1088,1715,2803,230,190,420,12430,11735,24165
SED10066,3362,2630,5992,809,1114,1923,26,12,38,11,3,14,65,23,88,13527,8421,21948,702,1230,1932,304,6,310,189,21,210,163,29,192,116,39,155,1035,1160,2195,20309,14688,34997,868,903,1771,6,3,9,13,13,26,304,193,497,79,166,245,50,22,72,1320,1300,2620,0,0,0,0,0,0,51,44,95,22,66,88,9,15,24,82,125,207,108,46,154,1510,1471,2981,177,179,356,3,13,16,10,3,13,190,195,385,423,571,994,1208,1888,3096,320,242,562,23960,19055,43015
SED10067,1219,1100,2319,89,166,255,0,0,0,3,4,7,25,21,46,11476,9264,20740,756,923,1679,468,10,478,152,13,165,136,17,153,87,38,125,343,393,736,14754,11949,26703,206,176,382,0,3,3,3,5,8,288,269,557,87,105,192,53,10,63,637,568,1205,0,0,0,0,0,0,0,6,6,9,15,24,3,5,8,12,26,38,124,49,173,773,643,1416,104,90,194,0,8,8,10,3,13,114,101,215,365,580,945,1330,2197,3527,299,237,536,17635,15707,33342
SED10068,34,15,49,1112,1022,2134,21,3,24,8,4,12,34,21,55,11398,9401,20799,517,739,1256,402,4,406,237,20,257,162,28,190,147,62,209,512,532,1044,14584,11851,26435,50,26,76,0,0,0,0,0,0,70,43,113,7,16,23,4,0,4,131,85,216,10,8,18,0,0,0,130,104,234,34,52,86,13,6,19,187,170,357,193,107,300,511,362,873,29,18,47,20,17,37,23,13,36,72,48,120,1278,1645,2923,1175,2019,3194,244,238,482,17864,16163,34027
SED10069,13,5,18,48,70,118,3,0,3,0,0,0,15,24,39,8532,7800,16332,640,906,1546,325,9,334,202,31,233,119,45,164,87,43,130,497,469,966,10481,9402,19883,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,9,11,20,0,0,0,9,15,24,102,63,165,111,82,193,0,0,0,0,0,0,12,5,17,12,5,17,572,708,1280,1094,1789,2883,213,183,396,12483,12169,24652
SED10070,29,18,47,161,177,338,4,7,11,0,3,3,8,15,23,10437,8057,18494,764,771,1535,308,12,320,185,17,202,160,32,192,100,39,139,471,443,914,12627,9591,22218,13,3,16,0,0,0,0,0,0,5,8,13,7,3,10,4,0,4,29,14,43,4,0,4,0,0,0,3,11,14,9,18,27,4,0,4,20,29,49,128,94,222,177,137,314,14,6,20,3,12,15,4,5,9,21,23,44,445,682,1127,1317,2025,3342,244,197,441,14831,12655,27486
SED10071,1392,1292,2684,891,918,1809,0,3,3,3,3,6,81,10,91,17472,13515,30987,963,1358,2321,743,11,754,198,12,210,126,14,140,140,53,193,329,270,599,22338,17459,39797,379,357,736,0,0,0,5,0,5,472,315,787,104,181,285,31,6,37,991,859,1850,0,0,0,0,0,0,78,71,149,23,72,95,7,3,10,108,146,254,161,71,232,1260,1076,2336,130,109,239,4,9,13,5,0,5,139,118,257,593,929,1522,1423,2559,3982,350,290,640,26103,22431,48534
SED10072,2990,2887,5877,301,521,822,3,3,6,3,4,7,57,36,93,10943,7045,17988,530,1037,1567,334,9,343,156,14,170,108,12,120,123,52,175,463,525,988,16011,12145,28156,671,771,1442,6,0,6,9,11,20,234,227,461,48,136,184,32,21,53,1000,1166,2166,0,0,0,0,0,0,13,21,34,6,34,40,3,3,6,22,58,80,76,41,117,1098,1265,2363,95,111,206,4,0,4,11,0,11,110,111,221,402,533,935,1100,1632,2732,341,266,607,19062,15952,35014
SED10073,2249,2084,4333,1429,1677,3106,27,19,46,5,6,11,38,21,59,10654,7823,18477,515,1045,1560,249,0,249,202,23,225,179,20,199,96,40,136,839,691,1530,16482,13449,29931,388,388,776,9,3,12,4,11,15,152,116,268,51,83,134,31,13,44,635,614,1249,0,4,4,3,0,3,61,69,130,25,60,85,17,13,30,106,146,252,93,47,140,834,807,1641,77,75,152,4,13,17,8,3,11,89,91,180,569,676,1245,1131,1977,3108,190,183,373,19295,17183,36478
SED10074,234,148,382,146,160,306,3,0,3,3,0,3,12,13,25,11302,8829,20131,886,840,1726,326,6,332,171,20,191,93,11,104,66,23,89,179,256,435,13421,10306,23727,12,11,23,0,0,0,0,0,0,93,51,144,28,24,52,10,4,14,143,90,233,0,0,0,0,0,0,11,5,16,5,11,16,3,0,3,19,16,35,95,47,142,257,153,410,25,19,44,3,0,3,3,0,3,31,19,50,211,361,572,1400,2098,3498,260,225,485,15580,13162,28742
SED10075,536,574,1110,232,371,603,3,0,3,3,3,6,31,15,46,13389,9519,22908,853,1191,2044,731,10,741,75,10,85,74,4,78,93,35,128,174,201,375,16194,11933,28127,258,276,534,0,0,0,0,3,3,404,324,728,63,158,221,3,3,6,728,764,1492,0,0,0,0,0,0,14,30,44,14,54,68,3,3,6,31,87,118,95,41,136,854,892,1746,105,108,213,4,0,4,3,0,3,112,108,220,345,549,894,1003,1572,2575,401,338,739,18909,15392,34301
SED10076,23,14,37,47,36,83,4,0,4,3,0,3,14,13,27,8543,7171,15714,687,805,1492,453,8,461,128,18,146,130,18,148,110,42,152,489,417,906,10631,8542,19173,3,6,9,0,0,0,0,0,0,17,0,17,0,4,4,0,3,3,20,13,33,4,0,4,0,3,3,5,3,8,4,0,4,0,0,0,13,6,19,83,43,126,116,62,178,7,5,12,5,0,5,3,0,3,15,5,20,510,733,1243,1131,1866,2997,221,209,430,12624,11417,24041
SED10077,5219,4798,10017,477,718,1195,0,4,4,5,7,12,45,24,69,9994,6459,16453,477,950,1427,246,3,249,154,27,181,204,54,258,98,64,162,699,875,1574,17618,13983,31601,1000,984,1984,23,0,23,19,15,34,202,152,354,92,160,252,46,38,84,1382,1349,2731,0,0,0,0,0,0,18,26,44,13,38,51,13,3,16,44,67,111,79,53,132,1505,1469,2974,143,137,280,3,6,9,3,3,6,149,146,295,521,662,1183,1163,1842,3005,349,286,635,21305,18388,39693
SED10078,66,41,107,153,159,312,4,0,4,0,0,0,13,0,13,10674,8861,19535,820,686,1506,384,10,394,121,11,132,81,14,95,69,39,108,205,198,403,12590,10019,22609,15,8,23,0,0,0,0,0,0,43,29,72,7,12,19,0,0,0,65,49,114,3,0,3,0,0,0,0,10,10,16,17,33,3,3,6,22,30,52,103,45,148,190,124,314,14,5,19,3,3,6,5,0,5,22,8,30,370,547,917,1271,2076,3347,235,203,438,14678,12977,27655
SED10079,4002,3073,7075,3749,3937,7686,28,17,45,142,108,250,595,457,1052,6993,4560,11553,527,821,1348,67,3,70,483,99,582,947,304,1251,391,173,564,10914,9030,19944,28838,22582,51420,679,630,1309,4,10,14,25,23,48,47,24,71,25,31,56,106,56,162,886,774,1660,18,21,39,7,13,20,36,31,67,18,29,47,99,83,182,178,177,355,152,91,243,1216,1042,2258,135,90,225,22,19,41,20,17,37,177,126,303,1511,1230,2741,1731,2137,3868,301,247,548,33774,27364,61138
SED10080,5,0,5,70,55,125,3,3,6,0,0,0,41,27,68,10836,9683,20519,1065,989,2054,660,19,679,198,22,220,111,16,127,143,68,211,743,512,1255,13875,11394,25269,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,3,6,9,0,0,0,0,0,0,0,0,0,3,9,12,0,0,0,3,9,12,115,44,159,121,59,180,3,0,3,0,0,0,7,3,10,10,3,13,1021,1068,2089,1202,1901,3103,291,242,533,16520,14667,31187
SED10081,398,271,669,122,151,273,7,0,7,0,5,5,11,13,24,10227,8903,19130,615,739,1354,355,4,359,101,9,110,58,10,68,93,47,140,214,212,426,12201,10364,22565,124,74,198,6,4,10,3,0,3,452,212,664,37,56,93,21,0,21,643,346,989,4,0,4,0,0,0,5,0,5,14,20,34,3,3,6,26,23,49,123,53,176,792,422,1214,104,55,159,9,0,9,8,3,11,121,58,179,793,1087,1880,1342,2220,3562,242,211,453,15491,14362,29853
SED10082,732,440,1172,164,237,401,3,0,3,4,0,4,6,14,20,10318,9122,19440,869,805,1674,412,13,425,135,15,150,73,9,82,70,32,102,257,278,535,13043,10965,24008,116,69,185,0,0,0,4,0,4,256,188,444,63,46,109,37,7,44,476,310,786,0,0,0,0,0,0,5,0,5,13,31,44,3,4,7,21,35,56,128,55,183,625,400,1025,71,46,117,6,4,10,3,3,6,80,53,133,458,688,1146,1436,2362,3798,271,262,533,15913,14730,30643
SED10083,2096,1984,4080,229,385,614,8,0,8,5,3,8,32,17,49,11938,8448,20386,731,951,1682,395,8,403,177,11,188,118,8,126,105,37,142,272,265,537,16106,12117,28223,343,367,710,4,0,4,9,0,9,338,273,611,96,164,260,45,14,59,835,818,1653,0,0,0,0,0,0,26,20,46,22,39,61,3,3,6,51,62,113,98,49,147,984,929,1913,98,109,207,8,3,11,6,0,6,112,112,224,305,481,786,1079,1745,2824,293,215,508,18879,15599,34478
SED10084,26,10,36,150,150,300,10,3,13,3,5,8,6,12,18,9522,8664,18186,685,794,1479,382,11,393,140,13,153,170,57,227,126,54,180,399,401,800,11619,10174,21793,4,4,8,0,0,0,0,0,0,32,20,52,3,0,3,6,0,6,45,24,69,0,0,0,0,0,0,3,7,10,11,17,28,8,5,13,22,29,51,112,46,158,179,99,278,11,11,22,5,5,10,7,0,7,23,16,39,576,862,1438,1243,1944,3187,264,239,503,13904,13334,27238
SED10085,15,17,32,64,44,108,9,3,12,0,0,0,13,19,32,12556,9239,21795,1155,781,1936,508,18,526,214,37,251,69,21,90,194,76,270,925,732,1657,15722,10987,26709,3,4,7,3,0,3,0,0,0,13,11,24,0,5,5,0,0,0,19,20,39,0,0,0,0,0,0,11,10,21,3,9,12,3,0,3,17,19,36,176,54,230,212,93,305,5,3,8,3,0,3,8,5,13,16,8,24,1163,1168,2331,1821,1997,3818,346,272,618,19280,14525,33805
SED10086,1388,1301,2689,1217,1704,2921,513,298,811,9,5,14,181,121,302,9495,7266,16761,593,978,1571,118,5,123,578,107,685,441,109,550,139,82,221,953,1167,2120,15625,13143,28768,1470,1614,3084,45,30,75,0,0,0,148,105,253,51,70,121,37,25,62,1751,1844,3595,31,24,55,0,3,3,32,40,72,23,35,58,22,22,44,108,124,232,221,139,360,2080,2107,4187,204,172,376,15,12,27,24,4,28,243,188,431,1233,1508,2741,1055,1860,2915,254,282,536,20490,19088,39578
SED10087,7,5,12,88,94,182,4,5,9,5,0,5,48,39,87,12783,10806,23589,1198,1149,2347,447,15,462,207,27,234,228,39,267,278,77,355,1149,717,1866,16442,12973,29415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,11,11,0,4,4,6,18,24,102,53,155,108,71,179,0,4,4,3,0,3,11,0,11,14,4,18,784,874,1658,1289,2186,3475,289,250,539,18926,16358,35284
SED10088,38,25,63,2181,2234,4415,19,21,40,0,0,0,53,50,103,11776,9732,21508,684,1048,1732,383,7,390,373,48,421,243,30,273,119,53,172,637,604,1241,16506,13852,30358,207,156,363,0,3,3,0,0,0,51,31,82,5,16,21,4,0,4,267,206,473,9,15,24,0,3,3,148,128,276,49,89,138,27,29,56,233,264,497,159,83,242,659,553,1212,53,48,101,13,20,33,10,0,10,76,68,144,837,1134,1971,1247,2150,3397,257,242,499,19582,17999,37581
SED10089,76,41,117,243,348,591,6,0,6,0,0,0,34,29,63,11796,9765,21561,820,949,1769,273,6,279,235,23,258,261,31,292,66,32,98,312,298,610,14122,11522,25644,18,7,25,3,0,3,0,0,0,22,19,41,5,11,16,8,0,8,56,37,93,0,4,4,0,0,0,11,29,40,21,33,54,5,14,19,37,80,117,118,64,182,211,181,392,11,7,18,0,6,6,7,7,14,18,20,38,306,470,776,1413,2453,3866,241,202,443,16311,14848,31159
SED10090,2247,2008,4255,2995,2963,5958,3,3,6,5,4,9,99,51,150,9104,6923,16027,454,999,1453,110,6,116,258,33,291,402,60,462,141,65,206,1389,1494,2883,17207,14609,31816,429,446,875,0,0,0,3,5,8,88,79,167,32,60,92,31,18,49,583,608,1191,10,6,16,0,3,3,96,79,175,35,64,99,58,38,96,199,190,389,113,80,193,895,878,1773,67,63,130,16,9,25,14,6,20,97,78,175,1068,1320,2388,1024,2096,3120,179,193,372,20470,19174,39644
SED10091,642,674,1316,107,144,251,4,0,4,3,4,7,21,14,35,13457,10580,24037,888,948,1836,859,17,876,147,8,155,37,9,46,104,49,153,263,266,529,16532,12713,29245,183,144,327,0,0,0,3,0,3,347,275,622,85,87,172,24,8,32,642,514,1156,0,0,0,0,0,0,4,3,7,13,25,38,0,0,0,17,28,45,152,60,212,811,602,1413,80,64,144,3,3,6,7,0,7,90,67,157,523,873,1396,1296,2266,3562,349,290,639,19601,16811,36412
SED10092,445,250,695,329,397,726,3,0,3,0,0,0,50,27,77,10682,8137,18819,863,1004,1867,204,4,208,164,11,175,194,58,252,100,30,130,751,749,1500,13785,10667,24452,48,40,88,0,0,0,0,0,0,122,76,198,22,29,51,13,3,16,205,148,353,0,0,0,0,0,0,26,18,44,10,26,36,13,4,17,49,48,97,130,55,185,384,251,635,22,16,38,9,3,12,4,7,11,35,26,61,295,390,685,1508,2023,3531,281,219,500,16288,13576,29864
SED10093,422,249,671,130,175,305,3,0,3,0,0,0,15,9,24,10786,9083,19869,1010,867,1877,456,10,466,128,12,140,60,8,68,82,38,120,203,229,432,13295,10680,23975,101,68,169,0,0,0,0,0,0,207,130,337,43,45,88,15,3,18,366,246,612,0,0,0,0,0,0,5,0,5,13,34,47,0,3,3,18,37,55,151,47,198,535,330,865,72,57,129,6,6,12,6,0,6,84,63,147,341,603,944,1372,2228,3600,276,225,501,15903,14129,30032
SED19494,133,106,239,85,104,189,9,12,21,0,3,3,12,6,18,952,512,1464,170,100,270,45,3,48,19,3,22,29,13,42,48,18,66,237,149,386,1739,1029,2768,46,37,83,0,3,3,0,0,0,12,8,20,7,4,11,4,4,8,69,56,125,3,0,3,0,0,0,0,3,3,3,5,8,0,0,0,6,8,14,17,5,22,92,69,161,12,6,18,3,3,6,5,0,5,20,9,29,47,49,96,252,258,510,56,30,86,2206,1444,3650
SED19797,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,3,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,4,5,9,3,0,3,22,9,31
