region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SED10052,635,782,1417,7465,7798,15263,7,3,10,778,832,1610,10,16,26,11252,11973,23225,59,56,115,2447,2384,4831,42,67,109,73,95,168,141,104,245,392,403,795,91,124,215,400,453,853,730,795,1525,187,195,382,30,41,71,1066,1209,2275,527,568,1095,91,106,197,25788,27222,53010,888,949,1837,1052,1002,2054,28,33,61,3,4,7,163,161,324,166,165,331,4711,3805,8516,230,106,336,1892,1731,3623,35390,35795,71185
SED10053,349,492,841,7802,8910,16712,0,0,0,600,684,1284,14,11,25,9164,10240,19404,46,46,92,1531,1593,3124,37,65,102,27,37,64,140,147,287,124,124,248,84,120,204,238,282,520,832,990,1822,53,69,122,26,28,54,1180,1578,2758,434,480,914,32,48,80,22364,25452,47816,183,189,372,256,274,530,58,70,128,0,3,3,108,98,206,108,101,209,5932,4926,10858,238,150,388,1944,1868,3812,31432,33522,64954
SED10054,294,363,657,7606,8339,15945,0,0,0,391,410,801,77,75,152,10429,10680,21109,21,34,55,1068,1046,2114,101,123,224,56,67,123,344,377,721,14,10,24,67,54,121,247,286,533,1013,1058,2071,83,109,192,56,61,117,1175,1352,2527,589,658,1247,43,33,76,23380,24772,48152,211,204,415,269,236,505,33,26,59,7,6,13,245,265,510,252,271,523,8369,7091,15460,399,236,635,3590,2882,6472,36797,36081,72878
SED10055,406,522,928,5522,6191,11713,62,62,124,507,573,1080,8,19,27,15126,16028,31154,207,191,398,732,737,1469,173,220,393,506,530,1036,127,98,225,661,615,1276,454,509,963,734,813,1547,898,993,1891,65,94,159,269,335,604,1060,1130,2190,1173,1276,2449,154,188,342,28438,30602,59040,1779,1739,3518,3758,3561,7319,10,3,13,3,6,9,503,448,951,506,454,960,4194,3571,7765,227,161,388,2761,2659,5420,42079,43272,85351
SED10056,316,394,710,8027,8663,16690,28,26,54,397,416,813,22,27,49,14199,14987,29186,49,75,124,945,929,1874,142,181,323,194,219,413,186,162,348,279,256,535,103,89,192,520,553,1073,922,1077,1999,98,130,228,116,126,242,921,1067,1988,645,738,1383,61,59,120,27854,29780,57634,585,605,1190,1065,999,2064,6,12,18,3,3,6,380,360,740,383,363,746,5185,4340,9525,271,153,424,2364,2146,4510,38029,38792,76821
SED10057,121,125,246,6227,6634,12861,0,3,3,355,366,721,0,0,0,8901,9192,18093,56,67,123,103,110,213,58,91,149,70,83,153,276,304,580,6,0,6,26,27,53,141,175,316,1525,1462,2987,183,220,403,58,67,125,3156,3809,6965,408,484,892,10,14,24,21559,23108,44667,67,36,103,42,31,73,6,9,15,19,9,28,75,92,167,94,101,195,7347,6000,13347,218,123,341,3289,2993,6282,32743,32526,65269
SED10058,92,120,212,7812,8469,16281,0,3,3,287,299,586,188,200,388,12557,12869,25426,6,10,16,73,74,147,110,127,237,74,72,146,426,453,879,20,14,34,74,82,156,320,364,684,1791,1814,3605,99,115,214,171,161,332,2394,2650,5044,505,539,1044,23,34,57,26930,28349,55279,174,156,330,247,177,424,7,8,15,11,3,14,481,423,904,492,426,918,4013,3210,7223,196,121,317,3406,2318,5724,35557,34885,70442
SED10059,200,297,497,10554,11641,22195,0,0,0,609,678,1287,3,5,8,6642,7427,14069,90,95,185,97,93,190,229,303,532,91,118,209,90,106,196,7,18,25,49,75,124,193,252,445,1371,1524,2895,217,256,473,110,149,259,1882,2474,4356,687,794,1481,24,40,64,22945,26048,48993,35,34,69,49,50,99,22,19,41,21,21,42,65,97,162,86,118,204,6409,5509,11918,264,165,429,2843,2696,5539,32853,34936,67789
SED10060,381,473,854,6569,7416,13985,3,0,3,420,474,894,7,7,14,8427,9215,17642,19,27,46,812,812,1624,57,78,135,40,51,91,120,103,223,7,3,10,83,101,184,229,295,524,972,1023,1995,102,120,222,57,92,149,1450,1907,3357,588,616,1204,38,43,81,20000,22383,42383,131,110,241,211,143,354,28,34,62,4,5,9,134,149,283,138,154,292,9334,8081,17415,574,273,847,2960,2513,5473,33757,34164,67921
SED10061,816,1218,2034,6785,8122,14907,0,3,3,267,311,578,4,0,4,8140,10245,18385,30,33,63,535,671,1206,49,62,111,24,30,54,216,284,500,60,51,111,86,105,191,154,235,389,880,1139,2019,15,12,27,26,49,75,837,1146,1983,429,605,1034,40,49,89,18577,23152,41729,825,606,1431,292,244,536,350,372,722,0,3,3,209,219,428,209,222,431,10999,10398,21397,472,252,724,4485,4417,8902,37025,40881,77906
SED10062,207,279,486,11178,12207,23385,0,0,0,291,322,613,97,95,192,7783,8555,16338,39,48,87,50,57,107,170,237,407,32,37,69,169,154,323,7,4,11,48,41,89,258,350,608,2192,2314,4506,329,386,715,155,203,358,1574,1910,3484,620,709,1329,42,40,82,25034,27669,52703,67,70,137,218,167,385,20,22,42,13,6,19,101,159,260,114,165,279,6381,5549,11930,307,199,506,3082,2843,5925,35430,36963,72393
SED10063,1644,2199,3843,4590,5358,9948,0,0,0,750,954,1704,25,18,43,8389,9580,17969,23,22,45,3114,3173,6287,86,130,216,82,87,169,85,104,189,388,355,743,91,122,213,257,330,587,765,887,1652,80,110,190,31,53,84,977,1282,2259,568,671,1239,100,101,201,20401,23337,43738,1057,868,1925,1109,1047,2156,43,38,81,0,3,3,160,161,321,160,164,324,8460,7833,16293,215,142,357,2329,2265,4594,35418,37893,73311
SED10064,155,192,347,9709,10543,20252,0,0,0,544,556,1100,153,176,329,10677,11440,22117,38,44,82,151,133,284,91,103,194,40,35,75,121,143,264,7,10,17,117,111,228,336,373,709,1209,1263,2472,106,137,243,72,76,148,2336,2769,5105,785,852,1637,31,30,61,26523,28794,55317,72,70,142,99,76,175,21,12,33,9,8,17,102,124,226,111,132,243,5731,4803,10534,246,130,376,3463,2576,6039,36421,36785,73206
SED10065,296,405,701,8619,9350,17969,0,0,0,313,322,635,0,3,3,7244,7869,15113,11,17,28,55,69,124,236,330,566,26,37,63,122,122,244,3,0,3,44,63,107,274,330,604,1395,1401,2796,220,248,468,418,517,935,2157,2584,4741,666,761,1427,49,42,91,21852,24065,45917,27,36,63,37,42,79,32,28,60,38,25,63,151,209,360,189,234,423,7840,6901,14741,403,322,725,3437,2914,6351,34113,34947,69060
SED10066,1540,2025,3565,4157,4690,8847,9,9,18,682,828,1510,95,109,204,10829,11630,22459,65,79,144,1168,1169,2337,84,114,198,121,132,253,110,129,239,271,294,565,122,139,261,496,600,1096,1247,1397,2644,55,66,121,96,106,202,1182,1381,2563,766,909,1675,64,75,139,21619,23856,45475,6407,5427,11834,2907,2664,5571,70,51,121,0,3,3,1365,1155,2520,1365,1158,2523,7989,6903,14892,329,204,533,4287,3650,7937,46513,45938,92451
SED10067,275,364,639,8281,9484,17765,5,3,8,481,583,1064,158,142,300,9874,10941,20815,61,79,140,477,460,937,100,134,234,129,162,291,166,198,364,60,71,131,66,79,145,439,502,941,1046,1229,2275,83,121,204,54,71,125,1013,1168,2181,744,871,1615,29,37,66,23266,26335,49601,264,240,504,380,362,742,16,21,37,11,11,22,241,271,512,252,282,534,6181,5266,11447,342,191,533,2408,2454,4862,33384,35515,68899
SED10068,353,514,867,8359,9409,17768,0,0,0,314,359,673,3,7,10,7608,8726,16334,14,21,35,419,410,829,109,128,237,14,12,26,222,252,474,25,27,52,53,64,117,461,513,974,915,1027,1942,27,38,65,36,27,63,1256,1624,2880,586,653,1239,19,25,44,20440,23322,43762,64,62,126,82,64,146,114,115,229,0,5,5,165,150,315,165,155,320,8972,7814,16786,362,243,605,2631,2471,5102,33183,34760,67943
SED10069,185,266,451,9152,10562,19714,3,0,3,376,474,850,0,4,4,7667,8761,16428,43,64,107,90,92,182,138,171,309,50,62,112,140,174,314,10,10,20,77,76,153,319,364,683,1375,1497,2872,172,247,419,188,250,438,1687,2100,3787,763,900,1663,16,25,41,22266,25833,48099,48,49,97,38,30,68,21,35,56,9,16,25,97,100,197,106,116,222,6456,5593,12049,302,202,504,2475,2286,4761,31897,34410,66307
SED10070,193,256,449,9575,10489,20064,0,0,0,810,918,1728,17,16,33,7748,8385,16133,47,56,103,223,223,446,118,137,255,63,57,120,152,165,317,6,4,10,44,71,115,314,388,702,1271,1366,2637,100,138,238,59,72,131,1949,2325,4274,764,913,1677,38,30,68,23298,25753,49051,50,60,110,84,67,151,27,17,44,21,7,28,99,141,240,120,148,268,7234,6103,13337,311,177,488,3019,2751,5770,34336,35332,69668
SED10071,912,988,1900,8276,9116,17392,13,9,22,743,761,1504,103,121,224,15375,16116,31491,117,126,243,840,840,1680,143,158,301,250,258,508,136,143,279,351,296,647,133,127,260,1302,1426,2728,930,1051,1981,128,133,261,230,248,478,1234,1452,2686,1033,1075,2108,107,90,197,31444,33546,64990,2728,2559,5287,1678,1702,3380,40,35,75,3,5,8,1672,1567,3239,1675,1572,3247,6345,5280,11625,316,225,541,3184,2221,5405,48322,48128,96450
SED10072,1174,1514,2688,3170,3809,6979,9,15,24,263,292,555,15,11,26,8493,9438,17931,34,50,84,6923,7140,14063,85,115,200,48,60,108,100,100,200,625,627,1252,69,69,138,244,287,531,540,567,1107,87,151,238,46,48,94,537,677,1214,390,473,863,52,58,110,21730,23987,45717,1507,1087,2594,3904,3518,7422,94,107,201,0,0,0,205,164,369,205,164,369,5149,4597,9746,225,136,361,3012,2776,5788,37000,37886,74886
SED10073,1589,2074,3663,3888,4446,8334,10,3,13,883,1032,1915,46,68,114,10095,11176,21271,21,39,60,971,999,1970,57,70,127,29,39,68,128,138,266,639,724,1363,121,137,258,331,414,745,1439,1596,3035,36,44,80,61,76,137,1089,1327,2416,772,917,1689,68,55,123,20684,23300,43984,1368,1132,2500,908,824,1732,144,146,290,3,0,3,329,285,614,332,285,617,8867,8335,17202,267,155,422,2717,2547,5264,36876,38798,75674
SED10074,210,278,488,8309,9519,17828,0,0,0,253,340,593,8,6,14,9658,10245,19903,70,76,146,1682,1642,3324,171,210,381,57,72,129,300,339,639,3,5,8,57,80,137,335,339,674,947,1049,1996,128,170,298,24,32,56,1350,1642,2992,459,555,1014,29,25,54,23840,26346,50186,51,58,109,324,331,655,3,6,9,7,8,15,81,139,220,88,147,235,6522,5391,11913,274,152,426,2238,2057,4295,33550,34766,68316
SED10075,2474,2732,5206,3161,3520,6681,1210,1329,2539,424,418,842,7,4,11,18227,18545,36772,23,22,45,2009,2020,4029,110,140,250,98,89,187,102,90,192,348,315,663,93,112,205,348,392,740,374,392,766,38,54,92,99,128,227,531,598,1129,568,601,1169,56,54,110,27826,28823,56649,562,601,1163,1290,1287,2577,5,6,11,0,0,0,269,255,524,269,255,524,2716,2158,4874,137,101,238,1811,1630,3441,37090,37593,74683
SED10076,265,327,592,9632,10647,20279,0,3,3,562,667,1229,3,3,6,7585,8142,15727,36,45,81,275,241,516,201,238,439,47,80,127,165,187,352,12,3,15,50,69,119,331,390,721,1307,1433,2740,117,136,253,43,44,87,1443,1813,3256,660,756,1416,19,19,38,22488,24916,47404,26,20,46,44,45,89,19,28,47,15,5,20,99,165,264,114,170,284,7265,6342,13607,335,177,512,3718,3086,6804,34274,35111,69385
SED10077,2599,3326,5925,2411,2713,5124,8,10,18,444,483,927,30,38,68,11101,12225,23326,20,31,51,1774,1892,3666,87,103,190,27,41,68,105,112,217,228,211,439,107,117,224,239,341,580,1167,1510,2677,36,62,98,92,94,186,842,1054,1896,484,661,1145,66,62,128,19268,21760,41028,4718,3504,8222,1091,877,1968,55,73,128,3,0,3,353,320,673,356,320,676,8698,8529,17227,296,179,475,3641,3271,6912,40722,41839,82561
SED10078,204,239,443,9510,10539,20049,0,0,0,770,840,1610,4,6,10,7848,8443,16291,15,34,49,181,186,367,97,131,228,53,79,132,116,130,246,5,3,8,38,56,94,347,381,728,1235,1377,2612,152,213,365,75,101,176,2096,2541,4637,597,667,1264,65,57,122,23204,25784,48988,38,45,83,80,65,145,12,19,31,3,3,6,68,107,175,71,110,181,6679,5670,12349,241,148,389,2290,2092,4382,32819,34172,66991
SED10079,3561,4458,8019,5288,5300,10588,4,13,17,324,335,659,6,3,9,9988,9941,19929,8,21,29,950,987,1937,46,64,110,32,28,60,287,277,564,34,22,56,107,133,240,271,338,609,944,875,1819,29,28,57,41,38,79,845,824,1669,639,723,1362,48,45,93,19891,19995,39886,981,570,1551,998,511,1509,732,720,1452,10,0,10,317,248,565,327,248,575,19064,15062,34126,819,381,1200,10318,8491,18809,56691,50436,107127
SED10080,108,132,240,12412,13402,25814,0,0,0,374,418,792,68,82,150,8911,9682,18593,12,18,30,61,60,121,136,152,288,44,55,99,111,140,251,3,0,3,38,45,83,221,238,459,1732,1810,3542,141,197,338,89,97,186,1781,2102,3883,611,731,1342,17,23,40,26762,29252,56014,54,39,93,52,37,89,9,5,14,14,14,28,75,99,174,89,113,202,4919,4053,8972,250,147,397,2822,2531,5353,35065,36309,71374
SED10081,246,349,595,8237,9576,17813,0,0,0,597,632,1229,4,4,8,8297,9196,17493,83,93,176,205,189,394,157,202,359,57,62,119,143,178,321,17,7,24,267,312,579,255,299,554,933,1123,2056,72,97,169,189,217,406,1369,1781,3150,848,971,1819,35,35,70,21765,24974,46739,64,57,121,67,69,136,69,93,162,4,3,7,68,90,158,72,93,165,6897,5982,12879,290,190,480,2407,2357,4764,31877,34164,66041
SED10082,225,323,548,9335,10866,20201,4,0,4,698,769,1467,51,50,101,8963,10126,19089,49,66,115,267,247,514,110,145,255,108,130,238,116,140,256,22,18,40,146,181,327,373,434,807,1016,1285,2301,110,118,228,166,185,351,1431,1860,3291,846,983,1829,45,67,112,23856,27670,51526,78,43,121,118,112,230,25,28,53,3,0,3,97,140,237,100,140,240,6987,6143,13130,291,225,516,2544,2455,4999,34224,37139,71363
SED10083,711,878,1589,5559,5981,11540,12,16,28,703,771,1474,58,44,102,11048,11935,22983,73,117,190,991,1000,1991,110,129,239,106,132,238,122,85,207,230,221,451,130,173,303,574,685,1259,942,1003,1945,96,112,208,129,170,299,981,1166,2147,682,710,1392,73,76,149,22619,24526,47145,4097,3966,8063,1412,1423,2835,26,26,52,0,8,8,837,704,1541,837,712,1549,4771,3926,8697,221,138,359,2302,2135,4437,36996,37730,74726
SED10084,357,500,857,8202,9498,17700,0,0,0,349,412,761,7,19,26,8431,9429,17860,67,104,171,130,122,252,316,364,680,58,66,124,172,210,382,6,8,14,38,45,83,277,370,647,1654,1817,3471,73,123,196,212,230,442,1481,1906,3387,778,949,1727,26,37,63,22277,25709,47986,95,90,185,60,37,97,31,38,69,8,5,13,129,177,306,137,182,319,7644,6895,14539,369,310,679,2899,2774,5673,33869,36535,70404
SED10085,151,197,348,13081,13465,26546,0,0,0,574,575,1149,69,61,130,8736,8742,17478,14,21,35,65,54,119,95,125,220,26,28,54,106,110,216,11,7,18,55,55,110,142,162,304,1437,1337,2774,64,80,144,74,90,164,1991,2136,4127,562,623,1185,55,59,114,27157,27730,54887,41,40,81,73,55,128,21,11,32,3,3,6,81,84,165,84,87,171,5919,4956,10875,236,118,354,3179,2408,5587,36861,35602,72463
SED10086,436,671,1107,4621,5594,10215,4,4,8,91,106,197,0,3,3,6882,8171,15053,11,9,20,1110,1296,2406,45,47,92,12,7,19,141,185,326,14,13,27,45,67,112,101,129,230,617,656,1273,8,13,21,10,19,29,384,460,844,230,305,535,26,31,57,14352,17115,31467,153,154,307,208,160,368,7593,8178,15771,3,0,3,120,137,257,123,137,260,8341,7707,16048,428,282,710,5106,4941,10047,36740,39345,76085
SED10087,180,200,380,9000,9737,18737,0,0,0,440,419,859,106,98,204,11505,12495,24000,48,54,102,98,99,197,74,99,173,32,46,78,554,639,1193,74,74,148,87,95,182,307,353,660,2058,2305,4363,77,105,182,103,126,229,1866,2219,4085,642,708,1350,15,15,30,27086,29686,56772,126,113,239,212,151,363,6,9,15,3,4,7,96,111,207,99,115,214,5740,4879,10619,345,150,495,2265,2078,4343,36059,37381,73440
SED10088,603,858,1461,7456,8687,16143,0,4,4,418,426,844,8,14,22,10412,11282,21694,26,31,57,797,851,1648,79,126,205,102,103,205,188,251,439,204,215,419,99,105,204,413,479,892,994,1177,2171,56,93,149,22,41,63,1243,1491,2734,623,693,1316,38,43,81,23178,26112,49290,287,233,520,262,235,497,124,151,275,0,3,3,307,247,554,307,250,557,8483,7267,15750,404,231,635,2396,2362,4758,36044,37699,73743
SED10089,329,418,747,7473,8603,16076,0,0,0,828,949,1777,35,38,73,7840,8832,16672,32,39,71,714,683,1397,61,100,161,95,111,206,100,105,205,18,8,26,117,114,231,431,456,887,1071,1177,2248,236,280,516,164,166,330,2012,2662,4674,678,868,1546,56,53,109,21961,25244,47205,241,210,451,504,437,941,12,23,35,4,0,4,132,149,281,136,149,285,7646,6450,14096,344,174,518,2359,2178,4537,33532,35283,68815
SED10090,1343,1895,3238,6015,6813,12828,6,3,9,326,432,758,10,10,20,9005,10463,19468,25,40,65,701,732,1433,51,58,109,15,14,29,172,213,385,375,410,785,87,127,214,194,305,499,1076,1246,2322,17,28,45,22,30,52,944,1279,2223,562,656,1218,29,51,80,19632,22910,42542,761,621,1382,380,375,755,528,528,1056,0,0,0,214,227,441,214,227,441,10760,10279,21039,348,192,540,3029,3030,6059,36995,40057,77052
SED10091,473,583,1056,10323,11205,21528,6,8,14,535,587,1122,132,121,253,11705,12360,24065,34,46,80,628,610,1238,127,180,307,144,169,313,198,260,458,57,61,118,61,84,145,380,457,837,878,956,1834,91,97,188,85,110,195,1183,1298,2481,677,743,1420,69,67,136,27313,29419,56732,225,250,475,650,580,1230,14,26,40,8,6,14,133,134,267,141,140,281,6037,4960,10997,215,142,357,2596,2558,5154,37664,38658,76322
SED10092,584,635,1219,5964,6898,12862,0,0,0,326,336,662,42,41,83,10127,10652,20779,65,65,130,3668,3642,7310,104,153,257,60,68,128,246,249,495,62,41,103,62,78,140,364,436,800,805,1046,1851,122,152,274,42,60,102,1089,1380,2469,580,634,1214,35,33,68,23763,25964,49727,213,193,406,1387,1214,2601,19,26,45,13,6,19,113,144,257,126,150,276,7481,6026,13507,391,182,573,2959,2405,5364,36923,36795,73718
SED10093,219,295,514,10697,12212,22909,3,0,3,628,759,1387,10,5,15,9750,10832,20582,27,33,60,253,231,484,197,266,463,132,143,275,108,134,242,11,14,25,138,159,297,345,415,760,1087,1203,2290,114,153,267,162,188,350,1229,1545,2774,702,782,1484,38,40,78,25631,29114,54745,106,121,227,137,117,254,15,20,35,8,4,12,115,157,272,123,161,284,7299,6338,13637,312,181,493,2839,2833,5672,36681,39180,75861
SED19494,118,126,244,1096,887,1983,3,3,6,85,77,162,0,0,0,1160,978,2138,5,0,5,76,50,126,18,23,41,38,23,61,26,32,58,5,6,11,18,19,37,70,75,145,180,145,325,23,25,48,35,30,65,210,156,366,138,114,252,15,11,26,3201,2654,5855,64,32,96,152,105,257,20,15,35,9,4,13,50,55,105,59,59,118,1703,1255,2958,123,115,238,2152,966,3118,7592,5327,12919
SED19797,0,0,0,12,13,25,0,0,0,0,3,3,0,0,0,13,18,31,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,3,6,0,3,3,0,0,0,36,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,21,3,0,3,6,3,9,57,55,112
