region_id,Bosnia_Herzegovina_Befre_1941,Bosnia_Herzegovina_1941_1950,Bosnia_Herzegovina_1951_1960,Bosnia_Herzegovina_1961_1970,Bosnia_Herzegovina_1971_1980,Bosnia_Herzegovina_1981_1990,Bosnia_Herzegovina_1991_2000,Bosnia_Herzegovina_2001_2005,Bosnia_Herzegovina_2006,Bosnia_Herzegovina_2007,Bosnia_Herzegovina_2008,Bosnia_Herzegovina_2009,Bosnia_Herzegovina_2010,Bosnia_Herzegovina_2011,Bosnia_Herzegovina_arrival_ns,Bosnia_Herzegovina_Tot,Cambodia_Before_1941,Cambodia_1941_1950,Cambodia_1951_1960,Cambodia_1961_1970,Cambodia_1971_1980,Cambodia_1981_1990,Cambodia_1991_2000,Cambodia_2001_2005,Cambodia_2006,Cambodia_2007,Cambodia_2008,Cambodia_2009,Cambodia_2010,Cambodia_2011,Cambodia_Yr_arrival_ns,Cambodia_Tot,Canada_Before_1941,Canada_1941_1950,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2005,Canada_2006,Canada_2007,Canada_2008,Canada_2009,Canada_2010,Canada_2011,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1941,China_exc_SARs_Taiwan_41_50,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_05,China_exc_SARs_Taiwan_2006,China_exc_SARs_Taiwan_2007,China_exc_SARs_Taiwan_2008,China_exc_SARs_Taiwan_2009,China_exc_SARs_Taiwan_2010,China_exc_SARs_Taiwan_2011,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1941,Croatia_1941_1950,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2005,Croatia_2006,Croatia_2007,Croatia_2008,Croatia_2009,Croatia_2010,Croatia_2011,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1941,Egypt_1941_1950,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2005,Egypt_2006,Egypt_2007,Egypt_2008,Egypt_2009,Egypt_2010,Egypt_2011,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1941,Fiji_1941_1950,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2005,Fiji_2006,Fiji_2007,Fiji_2008,Fiji_2009,Fiji_2010,Fiji_2011,Fiji_Yr_arrival_NS,Fiji_Tot,Frmr_Y_R_M_FYROM_Bef_1941,Frmr_Y_R_M_FYROM_1941_1950,Frmr_Y_R_M_FYROM_1951_1960,Frmr_Y_R_M_FYROM_1961_1970,Frmr_Y_R_M_FYROM_1971_1980,Frmr_Y_R_M_FYROM_1981_1990,Frmr_Y_R_M_FYROM_1991_2000,Frmr_Y_R_M_FYROM_2001_2005,Frmr_Yug_Rep_Mac_FYROM_2006,Frmr_Yug_Rep_Mac_FYROM_2007,Frmr_Yug_Rep_Mac_FYROM_2008,Frmr_Yug_Rep_Mac_FYROM_2009,Frmr_Yug_Rep_Mac_FYROM_2010,Frmr_Yug_Rep_Mac_FYROM_2011,Frmr_Y_R_M_FYROM_arrival_ns,Frmr_Yug_Rep_Mac_FYROM_Tot,Germany_Before_1941,Germany_1941_1950,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2005,Germany_2006,Germany_2007,Germany_2008,Germany_2009,Germany_2010,Germany_2011,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1941,Greece_1941_1950,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2005,Greece_2006,Greece_2007,Greece_2008,Greece_2009,Greece_2010,Greece_2011,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1941,Hng_Kng_SAR_China_1941_1950,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2005,Hong_Kong_SAR_China_2006,Hong_Kong_SAR_China_2007,Hong_Kong_SAR_China_2008,Hong_Kong_SAR_China_2009,Hong_Kong_SAR_China_2010,Hong_Kong_SAR_China_2011,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1941,India_1941_1950,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2005,India_2006,India_2007,India_2008,India_2009,India_2010,India_2011,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1941,Indonesia_1941_1950,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2005
SED10011,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,3,7,12,3,3,0,0,0,0,0,31,0,0,3,23,41,24,31,22,0,0,0,3,0,6,6,159,0,6,23,9,4,18,23,24,4,4,7,13,10,5,4,154,0,3,11,37,4,7,5,0,0,0,0,0,0,0,3,70,0,5,18,12,7,3,0,0,0,0,0,0,0,0,5,50,3,3,4,7,15,15,12,3,0,0,0,0,0,0,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,145,88,53,69,41,24,4,4,4,0,3,3,11,527,3,3,20,32,3,4,0,3,0,3,0,0,0,0,0,71,3,4,3,12,12,9,7,12,3,3,4,0,3,0,0,75,3,10,4,37,27,18,23,16,3,3,4,7,4,3,3,165,0,9,25,10,5,5,3,4
SED10012,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,11,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,13,4,0,0,5,17,8,3,5,8,0,0,3,3,0,4,60,0,4,3,5,6,12,19,10,0,13,0,0,5,0,5,82,0,0,8,30,3,3,3,3,0,0,0,0,0,0,3,53,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,3,3,3,7,0,0,3,3,0,0,0,25,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,42,82,30,8,8,12,9,3,0,4,3,0,0,5,206,0,0,9,12,7,4,3,0,0,0,0,0,0,0,3,38,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,15,0,5,0,3,5,0,12,7,0,6,0,0,0,5,9,52,0,7,4,5,0,0,3,4
SED10013,0,0,3,40,26,30,265,39,0,0,0,0,0,3,4,410,0,0,0,5,302,1891,1308,432,105,94,112,166,88,30,195,4728,0,0,0,0,3,0,5,3,3,3,0,0,0,0,3,20,0,5,29,68,115,742,533,228,75,83,57,75,59,19,124,2212,3,9,60,355,133,38,295,85,0,0,0,0,0,0,17,995,0,11,9,21,12,19,10,5,4,3,0,3,3,0,0,100,3,0,0,3,29,141,79,31,16,12,7,16,5,3,20,365,0,0,3,114,133,70,34,11,7,0,3,0,5,0,12,392,0,76,69,36,21,11,14,5,0,0,0,0,0,0,7,239,0,4,34,63,24,9,14,11,0,0,6,0,0,6,18,189,0,0,0,4,17,90,52,8,0,4,3,4,4,3,10,199,0,4,3,3,22,22,20,10,18,17,21,19,0,3,12,174,0,0,0,3,23,40,58,16
SED10014,0,0,3,4,4,0,46,5,0,0,0,0,0,0,0,62,0,0,0,0,3,23,15,0,0,0,0,0,0,4,3,48,0,0,0,8,14,9,19,12,6,0,7,10,0,0,0,85,0,0,6,12,19,85,130,31,11,8,17,10,3,3,26,361,0,0,24,96,31,12,23,0,0,0,0,0,0,0,8,194,0,7,16,26,17,33,21,4,3,3,4,0,0,0,3,137,0,0,3,0,23,139,125,67,10,3,18,0,13,0,19,420,0,0,0,21,30,15,4,7,0,0,0,0,0,0,3,80,0,59,86,41,36,25,11,12,0,4,7,0,0,0,11,292,0,0,14,43,11,9,4,0,0,0,0,0,0,0,4,85,0,0,0,7,12,22,29,6,0,0,3,3,0,0,0,82,6,3,4,27,24,70,91,52,9,28,17,11,3,0,15,360,0,0,9,4,3,15,28,5
SED10015,0,0,0,5,3,3,62,3,0,0,3,0,0,0,0,79,0,0,0,0,12,75,38,19,0,4,6,3,3,0,10,170,0,0,3,4,10,10,6,3,0,0,0,4,0,3,0,43,3,7,12,8,14,136,164,61,17,20,16,20,14,3,22,517,0,0,16,99,15,16,14,0,0,0,0,0,0,0,4,164,0,8,20,33,18,84,83,16,12,13,9,20,10,0,3,329,0,0,0,4,56,324,370,165,45,33,34,30,29,15,48,1153,0,0,0,25,24,12,15,0,3,0,0,0,0,0,3,82,0,47,94,45,26,22,12,7,3,5,0,3,3,3,11,281,0,0,23,77,27,4,7,5,0,0,0,0,0,0,4,147,0,0,4,0,11,34,26,3,3,0,0,0,3,0,0,84,0,3,3,29,39,121,424,348,111,145,156,87,36,26,27,1555,0,3,3,6,14,56,57,28
SED10016,0,0,0,11,5,0,33,3,0,0,0,0,0,0,0,52,0,0,0,0,14,32,5,6,3,3,0,4,0,0,3,70,5,3,3,12,21,18,17,6,3,0,4,0,3,3,5,103,0,21,43,46,171,1367,1929,1283,286,373,409,370,295,152,346,7091,0,3,37,84,19,8,15,0,0,0,0,0,3,0,4,173,0,11,42,122,70,37,36,9,4,5,3,4,4,0,16,363,0,0,0,14,68,172,100,25,4,6,9,7,10,0,15,430,0,0,12,50,29,18,0,0,0,0,0,3,4,0,3,119,4,29,46,24,17,24,16,15,7,4,6,4,3,3,11,213,7,28,715,1577,300,64,26,3,8,0,3,0,0,0,115,2846,0,3,4,20,111,229,147,60,12,4,9,8,14,0,13,634,0,0,3,32,60,71,205,242,148,204,211,124,75,36,52,1463,0,0,0,9,71,140,219,96
SED10017,0,0,0,6,4,0,17,3,0,0,0,0,0,0,4,34,0,0,0,0,5,25,8,0,0,0,0,0,0,0,3,41,0,0,4,5,20,25,27,16,3,0,6,7,5,3,4,125,0,15,35,46,84,930,1176,826,105,123,151,136,110,41,114,3892,0,0,24,87,23,19,19,3,0,0,0,0,0,0,6,181,0,14,9,72,25,72,44,24,6,5,7,4,0,0,10,292,5,0,0,10,39,114,79,24,3,7,3,5,0,0,4,293,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,15,4,67,63,38,34,29,49,20,3,7,3,0,9,6,8,340,0,3,51,73,22,3,3,0,0,0,0,0,3,4,13,175,5,4,12,30,147,695,1103,142,27,29,25,9,16,4,45,2293,0,14,11,75,138,437,784,349,87,71,44,31,52,36,50,2179,0,0,9,15,55,135,167,70
SED10018,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,11,0,0,0,4,8,6,4,4,3,4,5,3,0,0,3,44,0,3,5,0,8,11,4,10,3,6,4,5,12,3,7,81,0,3,3,9,4,3,3,0,0,0,0,0,0,0,0,25,0,0,3,3,0,0,0,3,0,3,0,0,0,0,3,15,0,0,3,3,4,16,3,11,0,0,0,0,8,3,3,54,0,0,0,6,4,3,3,0,0,0,0,0,0,0,3,19,0,104,123,42,16,10,8,3,0,0,0,0,0,3,9,318,0,0,6,5,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,3,3,6,4,3,0,0,0,0,0,3,3,25,0,5,0,10,10,7,9,21,5,4,8,4,9,8,0,100,0,3,3,3,0,3,3,6
SED10019,0,0,0,4,3,3,12,0,0,0,0,3,0,0,0,25,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8,0,0,3,11,9,16,16,16,0,6,3,3,7,4,3,97,0,0,3,4,11,33,27,24,13,7,5,10,10,5,3,155,0,0,11,18,4,3,3,0,0,0,0,0,0,0,0,39,0,0,6,9,4,0,6,0,0,0,0,0,0,0,0,25,0,0,4,3,4,18,0,3,0,0,0,4,5,0,0,41,0,3,38,133,59,12,0,4,5,0,0,0,0,0,7,261,0,120,127,22,12,16,18,15,0,4,0,3,0,3,5,345,0,6,29,37,6,4,3,0,0,0,0,0,0,0,3,88,0,0,3,8,12,19,12,4,0,0,0,0,0,0,0,58,0,3,0,11,19,16,42,36,16,14,9,17,4,14,9,210,0,3,0,3,0,6,4,11
SED10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,13,9,9,6,6,3,0,0,3,3,0,3,64,0,4,4,3,3,9,4,9,0,5,7,5,3,0,4,60,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,3,0,0,0,0,0,4,0,0,0,0,19,3,4,4,3,3,0,4,7,0,0,3,0,0,0,4,35,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,22,87,28,14,14,16,9,0,0,0,3,0,3,13,209,0,0,10,11,3,0,0,0,0,0,0,0,0,0,3,27,0,0,0,4,5,5,3,0,0,0,3,0,0,0,5,25,0,0,4,8,10,5,9,9,0,7,0,5,7,9,6,79,0,0,6,0,3,4,5,5
SED10021,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,20,25,20,16,4,3,3,3,6,3,4,130,0,3,3,12,7,15,20,9,3,8,16,24,32,12,4,168,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,26,0,5,9,10,4,0,0,0,4,0,0,0,0,0,5,37,0,3,3,3,10,15,14,21,0,3,3,3,4,0,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,110,48,36,53,48,28,4,7,5,8,0,0,15,412,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,12,0,3,0,11,3,5,6,3,0,0,0,0,3,0,3,37,4,15,25,63,50,113,67,46,23,47,75,95,12,5,36,676,0,4,3,3,5,5,5,4
