region_id,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
SED10034,32770,33521,66291,2520,2399,4919,4657,4456,9113,2327,2009,4336,1972,1829,3801,3852,4094,7946,4875,5193,10068,4790,5017,9807,3917,4069,7986,2449,2417,4866,1079,1395,2474,332,643,975,31365,32354,63719,1405,1167,2572,389,356,745,18,16,34,4,0,4,411,372,783,27068,27494,54562,4490,4862,9352,30004,30473,60477,1715,2103,3818,30060,30725,60785,676,683,1359,4377,4179,8556,1849,1639,3488,719,716,1435,851,1348,2199,12161,13309,25470,1698,1446,3144,7833,7686,15519,1697,1933,3630,747,786,1533,42,47,89,31027,31972,62999,1288,1148,2436
SED10035,44722,41881,86603,2304,2176,4480,3150,2888,6038,1941,1889,3830,4369,4263,8632,10748,10007,20755,7926,6591,14517,5575,4759,10334,3992,3840,7832,2678,2809,5487,1645,1931,3576,394,729,1123,43050,40433,83483,1672,1449,3121,659,666,1325,18,25,43,13,12,25,690,703,1393,21701,20026,41727,18495,18101,36596,24501,21487,45988,16023,16943,32966,32025,30499,62524,402,360,762,2678,2496,5174,1443,1471,2914,2236,2236,4472,2685,2876,5561,24977,23304,48281,1731,1393,3124,4581,4139,8720,1164,1184,2348,1612,2002,3614,395,612,1007,39764,37866,77630,4974,3994,8968
SED10036,36316,37035,73351,2468,2331,4799,5169,4808,9977,2770,2502,5272,2353,2186,4539,3863,4040,7903,5374,5938,11312,5692,6027,11719,4414,4582,8996,2617,2559,5176,1167,1430,2597,430,632,1062,34838,35847,70685,1479,1188,2667,141,147,288,6,11,17,0,5,5,147,163,310,23586,23653,47239,11548,12267,23815,27150,27114,54264,8138,8957,17095,31575,32095,63670,693,664,1357,4878,4537,9415,2306,2138,4444,1099,1139,2238,1132,1774,2906,18129,18867,36996,1674,1632,3306,5386,5718,11104,1340,1425,2765,698,788,1486,130,145,275,34617,35729,70346,996,983,1979
SED10037,33251,34598,67849,2204,2110,4314,4360,4025,8385,2277,2243,4520,2396,2075,4471,3938,3987,7925,4490,4745,9235,4491,4647,9138,3758,4097,7855,2800,3069,5869,1893,2497,4390,643,1104,1747,31723,33309,65032,1528,1289,2817,599,663,1262,25,25,50,4,9,13,628,697,1325,25143,26128,51271,6683,7055,13738,27175,28422,55597,4895,5063,9958,29611,31050,60661,633,636,1269,4040,3691,7731,1744,1808,3552,1134,1002,2136,1191,1541,2732,11628,12190,23818,1687,1540,3227,7582,7883,15465,2193,2584,4777,1612,2070,3682,142,216,358,31494,32889,64383,1164,1290,2454
SED10038,33787,35306,69093,2146,2010,4156,4909,4707,9616,2573,2367,4940,1818,1719,3537,3123,3300,6423,4173,4679,8852,4768,5270,10038,4561,4730,9291,3288,3352,6640,1880,2140,4020,547,1033,1580,31794,33641,65435,1993,1667,3660,834,887,1721,23,35,58,13,12,25,870,934,1804,27739,29026,56765,4687,4976,9663,31248,32626,63874,1465,1711,3176,31061,32591,63652,653,600,1253,4488,4344,8832,1885,1807,3692,546,596,1142,706,1375,2081,9932,11064,20996,1957,1931,3888,9085,9620,18705,2557,2749,5306,1429,1404,2833,83,65,148,31550,33146,64696,1491,1596,3087
SED10039,37695,39086,76781,2455,2323,4778,4786,4366,9152,2438,2215,4653,2674,2568,5242,5891,5941,11832,5291,5845,11136,5110,5442,10552,4081,4314,8395,2579,2796,5375,1758,2067,3825,632,1209,1841,36687,38163,74850,1008,922,1930,150,148,298,15,13,28,3,5,8,168,166,334,18811,19221,38032,16859,17975,34834,14500,14831,29331,21454,22685,44139,30271,31721,61992,491,512,1003,4256,3906,8162,2004,1821,3825,1343,1234,2577,1460,1798,3258,18378,18848,37226,1451,1378,2829,4757,5219,9976,1272,1443,2715,1760,2317,4077,441,725,1166,35693,37040,72733,2002,2151,4153
SED10040,35235,38740,73975,2261,2097,4358,5384,5149,10533,2674,2845,5519,2057,2059,4116,3429,3883,7312,4839,5541,10380,5208,5644,10852,3972,4287,8259,2728,3047,5775,1838,2440,4278,844,1749,2593,33774,37339,71113,1461,1401,2862,56,74,130,7,5,12,0,0,0,63,79,142,21002,23026,44028,12883,14269,27152,25450,27506,52956,8489,9879,18368,29493,32347,61840,675,602,1277,5082,4852,9934,2332,2570,4902,1233,1271,2504,1159,1744,2903,20835,22020,42855,1299,1686,2985,2664,4093,6757,875,1160,2035,411,572,983,63,125,188,32968,35677,68645,1865,2848,4713
SED10041,33057,34260,67317,1862,1784,3646,4313,4000,8313,2444,2260,4704,2019,1883,3902,3070,3209,6279,3963,4175,8138,4615,4902,9517,4590,4891,9481,3458,3571,7029,2013,2356,4369,710,1229,1939,31156,32550,63706,1902,1708,3610,994,1012,2006,25,28,53,27,15,42,1046,1055,2101,28028,29096,57124,3578,3789,7367,30757,31845,62602,1089,1239,2328,30462,31713,62175,506,459,965,3927,3670,7597,1645,1596,3241,586,632,1218,748,1252,2000,8766,9871,18637,2012,1814,3826,9369,9643,19012,3033,3394,6427,1663,1677,3340,134,79,213,30581,31886,62467,1865,1865,3730
SED10042,43142,42411,85553,3630,3469,7099,5867,5350,11217,2765,2445,5210,2969,2838,5807,7119,6921,14040,6105,5936,12041,5408,5413,10821,4080,4065,8145,2819,2866,5685,1825,2176,4001,555,932,1487,42176,41502,83678,967,909,1876,219,217,436,20,18,38,6,15,21,245,250,495,19138,18998,38136,20366,20124,40490,12004,11820,23824,27766,27591,55357,32974,32996,65970,613,567,1180,4870,4486,9356,2000,1870,3870,1197,1041,2238,1818,1827,3645,17623,16757,34380,1629,1531,3160,5382,5513,10895,1563,1763,3326,2564,2971,5535,890,1307,2197,40324,39793,80117,2675,2451,5126
SED10043,33180,35453,68633,2261,2264,4525,4526,4136,8662,2427,1790,4217,1790,1858,3648,4036,4417,8453,5156,5604,10760,4660,5005,9665,3749,4125,7874,2401,2660,5061,1516,2128,3644,658,1467,2125,31691,34197,65888,1489,1257,2746,109,89,198,3,7,10,4,4,8,116,100,216,21906,22964,44870,9907,11144,21051,24750,25559,50309,7236,8729,15965,28682,30565,59247,600,615,1215,4238,3872,8110,2115,1560,3675,930,996,1926,1128,1630,2758,18298,19467,37765,1275,1316,2591,3396,4237,7633,1107,1173,2280,702,943,1645,109,153,262,30418,33120,63538,2898,2565,5463
SED10044,36029,37165,73194,2344,2164,4508,5064,4927,9991,2497,2467,4964,1913,1808,3721,3268,3542,6810,4313,4814,9127,5747,6028,11775,5639,5309,10948,3014,3018,6032,1679,2030,3709,550,1058,1608,33857,35364,69221,2170,1803,3973,1395,1455,2850,48,51,99,57,48,105,1500,1554,3054,30473,31549,62022,3554,3786,7340,33032,34224,67256,1367,1491,2858,32832,34105,66937,555,527,1082,4565,4431,8996,1697,1833,3530,554,696,1250,1005,1927,2932,10017,11398,21415,1995,2156,4151,9198,9544,18742,2846,2722,5568,2170,1979,4149,125,85,210,33254,34708,67962,2413,2398,4811
SED10045,41335,42046,83381,3176,3098,6274,6506,6047,12553,3346,3306,6652,3023,3148,6171,6141,6377,12518,5595,5942,11537,6019,6059,12078,4092,4010,8102,2194,2389,4583,1034,1331,2365,210,339,549,40271,41087,81358,1064,959,2023,594,660,1254,38,31,69,13,16,29,645,707,1352,19410,19206,38616,18631,19551,38182,14086,13734,27820,24229,25439,49668,33857,34384,68241,562,558,1120,5426,5024,10450,2345,2472,4817,932,1137,2069,1160,1669,2829,14308,14971,29279,1975,1890,3865,6564,6018,12582,1989,2165,4154,2261,2832,5093,958,1365,2323,38688,39536,78224,2595,2510,5105
SED10046,37040,37316,74356,2888,2702,5590,5597,5255,10852,2878,2665,5543,2896,2641,5537,5044,5042,10086,4973,5215,10188,4662,4969,9631,4267,4318,8585,2494,2649,5143,1053,1328,2381,287,531,818,35642,36161,71803,1397,1155,2552,1501,1500,3001,38,35,73,17,20,37,1556,1555,3111,28425,28635,57060,6470,6667,13137,30552,31057,61609,4161,4385,8546,32106,32723,64829,648,611,1259,4936,4621,9557,1799,1808,3607,550,711,1261,694,1247,1941,9096,10385,19481,1973,1912,3885,9600,9484,19084,2918,2958,5876,1809,1819,3628,154,196,350,34123,35223,69346,2615,1854,4469
SED10047,42257,43893,86150,3416,3355,6771,7143,6791,13934,3441,3241,6682,2826,2875,5701,5615,6422,12037,6346,6939,13285,5810,5763,11573,4044,4108,8152,2249,2281,4530,1058,1436,2494,310,682,992,41225,42998,84223,1033,894,1927,645,748,1393,24,25,49,16,14,30,685,787,1472,23505,23854,47359,16458,17533,33991,20396,20619,41015,19834,21095,40929,36281,37195,73476,710,669,1379,6149,5871,12020,2505,2437,4942,916,1050,1966,1026,1581,2607,15056,16330,31386,2074,1920,3994,7525,7287,14812,2025,2192,4217,1906,2333,4239,467,725,1192,40243,41682,81925,1861,2119,3980
SED10048,37054,38640,75694,2824,2733,5557,5683,5400,11083,2759,2775,5534,2374,2294,4668,4580,4751,9331,5146,5630,10776,5128,5371,10499,4335,4515,8850,2575,2676,5251,1297,1738,3035,354,758,1112,35335,37193,72528,1717,1447,3164,1172,1282,2454,38,25,63,25,38,63,1235,1345,2580,32497,34040,66537,2808,2941,5749,34577,36108,70685,1056,1238,2294,34284,35895,70179,645,713,1358,5157,4943,10100,1891,1965,3856,632,699,1331,798,1356,2154,9143,10659,19802,2107,2134,4241,10636,10452,21088,2969,3409,6378,1602,1747,3349,68,62,130,35102,36865,71967,1598,1475,3073
SED10049,37170,38352,75522,2991,2891,5882,4453,4324,8777,1840,1716,3556,1973,1939,3912,6320,6613,12933,6776,6914,13690,5169,5173,10342,3560,3692,7252,2284,2415,4699,1248,1687,2935,556,988,1544,35462,36871,72333,1711,1479,3190,112,101,213,12,9,21,5,12,17,129,122,251,23571,24242,47813,11509,12146,23655,30570,31313,61883,4644,5272,9916,29483,30714,60197,763,738,1501,4118,4047,8165,1542,1436,2978,825,828,1653,1363,1891,3254,20491,20702,41193,1421,1596,3017,4022,4783,8805,957,1131,2088,552,627,1179,83,92,175,34347,35788,70135,2264,2313,4577
SED10050,38472,38960,77432,2518,2392,4910,4561,4166,8727,2296,2129,4425,2971,2696,5667,5607,5405,11012,5838,6034,11872,5300,5313,10613,4170,4389,8559,2838,3042,5880,1768,2260,4028,605,1134,1739,37084,37750,74834,1388,1211,2599,892,849,1741,32,20,52,23,11,34,947,880,1827,22077,21831,43908,13594,14372,27966,22927,23357,46284,11758,13118,24876,29727,31485,61212,617,540,1157,4080,3747,7827,1741,1686,3427,1373,1330,2703,1356,1700,3056,17320,18209,35529,1466,1433,2899,5145,5634,10779,1395,1654,3049,1406,1808,3214,240,384,624,34045,36135,70180,3923,2509,6432
SED10051,38534,39200,77734,2382,2275,4657,2856,2721,5577,1589,1614,3203,3412,4100,7512,8800,9339,18139,7484,7246,14730,5168,4723,9891,3367,3336,6703,1985,2017,4002,1190,1309,2499,301,521,822,36908,37610,74518,1626,1590,3216,469,579,1048,20,22,42,20,22,42,509,623,1132,22277,23177,45454,12984,13157,26141,24781,25301,50082,10684,11271,21955,30223,31576,61799,436,411,847,2481,2382,4863,1182,1267,2449,1630,2096,3726,2730,3373,6103,21993,23395,45388,1413,1145,2558,3498,3204,6702,914,801,1715,1533,1851,3384,439,674,1113,33558,34875,68433,5080,4542,9622
SED10052,35390,35795,71185,2489,2334,4823,5203,4959,10162,2905,2699,5604,2799,2462,5261,4411,4505,8916,4881,5407,10288,5239,5640,10879,4294,4159,8453,2020,1946,3966,877,1123,2000,271,562,833,34217,34912,69129,1172,883,2055,361,323,684,11,11,22,9,8,17,381,342,723,25750,25818,51568,8345,8758,17103,26131,25953,52084,8126,8774,16900,32262,32380,64642,648,571,1219,4835,4613,9448,2334,2215,4549,946,1003,1949,793,1204,1997,14430,15132,29562,1865,1628,3493,7195,7163,14358,1575,1682,3257,926,1104,2030,135,175,310,33315,34258,67573,1719,1273,2992
SED10053,31432,33522,64954,2355,2222,4577,4168,3961,8129,1873,1978,3851,1855,1796,3651,3705,3916,7621,4752,5065,9817,4287,4513,8800,3622,3891,7513,2614,2927,5541,1641,2120,3761,559,1134,1693,30275,32522,62797,1157,1001,2158,244,217,461,12,7,19,5,4,9,261,228,489,24372,26004,50376,5730,6266,11996,26422,27943,54365,3886,4521,8407,28475,30364,58839,630,613,1243,3864,3682,7546,1522,1604,3126,725,775,1500,790,1224,2014,13076,13981,27057,1524,1395,2919,6458,7271,13729,1485,1895,3380,736,991,1727,91,109,200,29796,31845,61641,1062,1308,2370
SED10054,36797,36082,72879,2506,2366,4872,5046,4860,9906,2521,2271,4792,2198,2008,4206,4360,4508,8868,5556,5711,11267,5886,5583,11469,4648,4291,8939,2569,2476,5045,1195,1352,2547,311,656,967,34685,34245,68930,2111,1837,3948,852,843,1695,20,27,47,23,14,37,895,884,1779,28574,28165,56739,5788,5862,11650,30985,30760,61745,3481,3578,7059,32529,32275,64804,507,482,989,4491,4410,8901,1724,1624,3348,522,562,1084,1082,1780,2862,13623,14519,28142,1999,1874,3873,7207,6841,14048,2021,1833,3854,1523,1421,2944,115,134,249,33352,33339,66691,9999,7417,17416
SED10055,42079,43272,85351,3780,3531,7311,7651,6992,14643,3656,3524,7180,3135,3120,6255,5642,6275,11917,5829,6403,12232,5509,5640,11149,3882,4085,7967,2029,2118,4147,777,1079,1856,189,505,694,40904,42310,83214,1174,962,2136,1668,1666,3334,57,36,93,18,13,31,1743,1715,3458,23196,23748,46944,16469,17148,33617,23099,23479,46578,16757,17785,34542,34604,35694,70298,720,635,1355,6526,6009,12535,2431,2408,4839,854,895,1749,1117,1637,2754,13568,14663,28231,2080,2119,4199,7701,7784,15485,2366,2653,5019,1933,2247,4180,319,512,831,40205,41349,81554,1816,1853,3669
SED10056,38028,38791,76819,3030,2941,5971,5811,5702,11513,3063,2963,6026,2865,2808,5673,5330,5688,11018,5508,5807,11315,5240,5606,10846,4223,4060,8283,2027,1882,3909,736,974,1710,195,361,556,36818,37885,74703,1210,907,2117,904,948,1852,18,27,45,15,15,30,937,990,1927,27165,27900,55065,9038,9200,18238,29299,29883,59182,7182,7532,14714,33493,34449,67942,705,673,1378,5249,5172,10421,2133,2130,4263,745,834,1579,798,1371,2169,11229,12709,23938,2092,2005,4097,9580,9204,18784,2407,2295,4702,1507,1609,3116,165,220,385,36339,37439,73778,1403,1179,2582
SED10057,32744,32525,65269,1926,1980,3906,4292,3990,8282,2172,1927,4099,1580,1452,3032,2989,3052,6041,3777,3907,7684,4739,4814,9553,5002,4497,9499,3603,3551,7154,2112,2376,4488,551,980,1531,30258,30347,60605,2486,2178,4664,1963,2132,4095,32,26,58,24,27,51,2019,2185,4204,28763,28643,57406,1829,1894,3723,30040,30125,60165,844,826,1670,29815,29855,59670,443,443,886,3722,3486,7208,1347,1328,2675,217,322,539,459,1055,1514,6209,7720,13929,2926,2993,5919,7917,7321,15238,3353,3086,6439,3074,2483,5557,144,120,264,29545,29617,59162,3932,3165,7097
SED10058,35557,34885,70442,2572,2491,5063,5424,5046,10470,2478,2376,4854,1958,1822,3780,3895,3776,7671,4464,4351,8815,4974,4776,9750,4347,4023,8370,3037,3014,6051,1916,2197,4113,492,1013,1505,33520,33103,66623,2037,1781,3818,2109,2081,4190,44,33,77,17,9,26,2170,2123,4293,29864,29536,59400,3447,3268,6715,29828,30086,59914,3153,3120,6273,31188,31483,62671,577,568,1145,4752,4440,9192,1605,1659,3264,261,370,631,577,1106,1683,6638,8434,15072,1844,1992,3836,9617,9066,18683,3124,2828,5952,2763,2317,5080,193,191,384,31803,31933,63736,3529,2531,6060
SED10059,32852,34938,67790,1880,1762,3642,4233,3976,8209,2079,2079,4158,1312,1347,2659,2347,2670,5017,3395,3855,7250,4402,4819,9221,4991,5307,10298,4585,4599,9184,2786,3067,5853,843,1456,2299,30554,32912,63466,2299,2026,4325,1579,1632,3211,46,30,76,32,38,70,1657,1700,3357,27947,29774,57721,2915,3101,6016,30536,32535,63071,715,833,1548,30003,32028,62031,531,473,1004,3785,3562,7347,1365,1395,2760,217,281,498,500,1112,1612,6913,7930,14843,1797,1887,3684,9439,10352,19791,3536,3823,7359,2362,2206,4568,79,75,154,30088,32186,62274,2387,2591,4978
SED10060,33756,34164,67920,1997,1859,3856,3413,3137,6550,1768,1750,3518,3050,3164,6214,5861,5428,11289,4728,4596,9324,4779,4692,9471,3947,3867,7814,2273,2404,4677,1389,2059,3448,552,1207,1759,31733,32464,64197,2025,1699,3724,794,767,1561,19,24,43,9,15,24,822,806,1628,27481,28049,55530,4036,4222,8258,29369,30058,59427,2460,2513,4973,29959,30715,60674,470,424,894,3094,2858,5952,1275,1296,2571,1241,1543,2784,1590,2143,3733,14009,14582,28591,1682,1486,3168,6665,6637,13302,1987,2220,4207,1216,1436,2652,290,347,637,30673,31385,62058,3101,2579,5680
SED10061,37026,40880,77906,2056,2087,4143,3010,2885,5895,1338,1317,2655,2108,2435,4543,8648,9281,17929,6501,6969,13470,4679,5085,9764,4023,4717,8740,2837,3171,6008,1306,1795,3101,519,1138,1657,35148,39129,74277,1877,1752,3629,71,64,135,5,5,10,0,0,0,76,69,145,20292,22823,43115,13358,14787,28145,27361,29957,57318,6408,7831,14239,27320,30781,58101,434,466,900,2705,2604,5309,1123,1101,2224,928,1085,2013,1833,2592,4425,24616,26739,51355,1131,1454,2585,2158,3347,5505,530,683,1213,267,329,596,47,69,116,32505,36658,69163,4425,4110,8535
SED10062,35430,36962,72392,2276,2278,4554,5004,4748,9752,2633,2686,5319,2251,2306,4557,3446,3540,6986,3981,4448,8429,4913,5060,9973,4903,4819,9722,3644,3708,7352,1870,2306,4176,509,1063,1572,32927,34571,67498,2503,2392,4895,2146,2207,4353,59,52,111,36,42,78,2241,2301,4542,30688,32132,62820,2757,2887,5644,32536,34235,66771,1201,1230,2431,32087,33864,65951,567,574,1141,4464,4240,8704,1826,1964,3790,788,1019,1807,1042,1722,2764,9662,11808,21470,1735,1860,3595,8632,8759,17391,2948,2786,5734,2536,2115,4651,141,122,263,31832,33239,65071,3447,3371,6818
SED10063,35417,37894,73311,2305,2248,4553,4217,3976,8193,2246,2073,4319,2750,2768,5518,5588,5929,11517,4801,5327,10128,4983,5274,10257,3759,4095,7854,2535,2764,5299,1642,2185,3827,591,1255,1846,34423,36987,71410,993,907,1900,182,222,404,11,8,19,10,10,20,203,240,443,19812,20706,40518,13940,15590,29530,18224,19012,37236,15756,17538,33294,28738,30733,59471,465,523,988,3819,3633,7452,1804,1748,3552,1375,1457,2832,1327,1745,3072,17588,18545,36133,1471,1344,2815,5024,5782,10806,1416,1810,3226,1268,1749,3017,261,443,704,33854,36136,69990,1270,1521,2791
SED10064,36422,36784,73206,2854,2585,5439,5394,5058,10452,2591,2463,5054,2139,2009,4148,4129,4224,8353,4664,4868,9532,4885,4935,9820,4450,4432,8882,3116,3124,6240,1737,2133,3870,464,953,1417,34157,34873,69030,2264,1912,4176,2367,2172,4539,58,38,96,44,31,75,2469,2241,4710,31404,31851,63255,2723,2910,5633,32840,33764,66604,1217,1397,2614,32527,33652,66179,597,576,1173,4734,4457,9191,1657,1692,3349,383,539,922,769,1394,2163,8954,10868,19822,1821,1965,3786,9319,9056,18375,2836,2860,5696,2190,1879,4069,172,145,317,32754,33819,66573,3983,2672,6655
SED10065,34113,34946,69059,2131,2014,4145,4660,4478,9138,2330,2103,4433,1386,1310,2696,2614,2711,5325,3572,4079,7651,5002,5468,10470,5585,5377,10962,4029,3912,7941,2084,2336,4420,720,1156,1876,31841,32899,64740,2273,2047,4320,2616,2636,5252,37,34,71,52,40,92,2705,2710,5415,29324,29928,59252,2878,3113,5991,31537,32624,64161,673,874,1547,30930,32169,63099,564,547,1111,4130,3949,8079,1568,1501,3069,210,279,489,565,1332,1897,6985,8498,15483,1814,1949,3763,9431,9776,19207,3557,3449,7006,2567,2260,4827,124,84,208,31273,32527,63800,2728,2265,4993
SED10066,46513,45938,92451,3555,3335,6890,4979,4743,9722,2461,2239,4700,3479,3273,6752,10612,10116,20728,7337,7004,14341,5671,5659,11330,4052,4055,8107,2312,2476,4788,1545,1923,3468,511,1115,1626,45217,44901,90118,1294,1037,2331,410,339,749,14,21,35,8,8,16,432,368,800,20620,20278,40898,22602,22625,45227,19301,19231,38532,23571,23838,47409,33092,33006,66098,665,603,1268,4399,4199,8598,1887,1769,3656,1505,1349,2854,2276,2767,5043,23590,23298,46888,1638,1556,3194,5253,5472,10725,1522,1737,3259,1316,1726,3042,622,684,1306,41903,42158,84061,5520,4456,9976
SED10067,33383,35515,68898,2590,2473,5063,4610,4365,8975,2207,2271,4478,2402,2480,4882,4932,5173,10105,4525,4768,9293,4247,4700,8947,4081,4434,8515,2323,2542,4865,1144,1485,2629,323,822,1145,32230,34559,66789,1154,955,2109,922,1039,1961,32,26,58,8,17,25,962,1082,2044,25704,27263,52967,5995,6595,12590,28980,30441,59421,2953,3489,6442,29531,31384,60915,632,589,1221,4141,3909,8050,1503,1616,3119,641,737,1378,898,1459,2357,10610,11782,22392,1804,1746,3550,8345,8801,17146,2169,2437,4606,1221,1473,2694,74,139,213,31696,33551,65247,1798,2107,3905
SED10068,33184,34759,67943,2239,2181,4420,4486,4128,8614,2102,1912,4014,1746,1600,3346,3146,3261,6407,4564,5055,9619,4926,5231,10157,4453,4630,9083,3091,3068,6159,1565,2112,3677,866,1581,2447,31413,33147,64560,1771,1611,3382,154,129,283,5,3,8,4,8,12,163,140,303,24197,25344,49541,7353,7892,15245,29193,30438,59631,2359,2816,5175,29042,30605,59647,633,614,1247,4123,3831,7954,1693,1583,3276,660,733,1393,735,1241,1976,15529,16266,31795,1689,1696,3385,5332,6165,11497,1316,1453,2769,579,627,1206,57,68,125,30503,31948,62451,1790,2086,3876
SED10069,31896,34411,66307,1795,1728,3523,4064,3890,7954,1989,1854,3843,1315,1228,2543,2445,2675,5120,3572,3991,7563,4307,4888,9195,4602,4940,9542,4213,4633,8846,2756,3155,5911,839,1428,2267,29746,32455,62201,2152,1954,4106,931,944,1875,26,21,47,27,22,49,984,987,1971,26611,28761,55372,3642,3989,7631,29814,32314,62128,735,821,1556,29109,31560,60669,474,447,921,3680,3537,7217,1377,1382,2759,251,341,592,633,1238,1871,8436,9431,17867,2019,2008,4027,8558,9792,18350,2942,3324,6266,1846,1752,3598,65,51,116,29425,31974,61399,2581,2624,5205
SED10070,34336,35331,69667,2209,2110,4319,4357,4079,8436,2157,2013,4170,1905,1784,3689,3491,3627,7118,4040,4316,8356,4528,4640,9168,4599,4911,9510,4196,4164,8360,2222,2502,4724,632,1185,1817,32175,33429,65604,2160,1902,4062,1148,1208,2356,37,35,72,25,21,46,1210,1264,2474,28142,28984,57126,4038,4235,8273,31275,32195,63470,1210,1403,2613,30853,31785,62638,573,552,1125,3927,3658,7585,1370,1346,2716,428,507,935,703,1272,1975,8747,9430,18177,2119,1962,4081,9366,9858,19224,3103,3360,6463,1708,1761,3469,122,91,213,31306,32458,63764,2757,2586,5343
SED10071,48322,48126,96448,4590,4287,8877,7841,7318,15159,3453,3251,6704,3258,3083,6341,7720,8133,15853,8043,8197,16240,6222,6254,12476,4207,4182,8389,2020,2001,4021,787,1013,1800,181,408,589,46960,47094,94054,1361,1033,2394,923,806,1729,31,18,49,24,22,46,978,846,1824,31583,31321,62904,15030,15173,30203,32847,33004,65851,13232,13771,27003,41574,41902,83476,1126,1020,2146,7286,6738,14024,2558,2530,5088,1025,1135,2160,1290,2052,3342,18203,19789,37992,2249,2039,4288,8917,8686,17603,2186,2235,4421,1411,1576,2987,211,310,521,45807,46719,92526,2172,1331,3503
SED10072,37000,37886,74886,2482,2380,4862,4003,3849,7852,1896,1868,3764,2599,2501,5100,6669,6450,13119,5671,5608,11279,4642,4765,9407,3846,3980,7826,2654,3030,5684,1881,2177,4058,657,1278,1935,35978,37019,72997,1023,866,1889,217,211,428,7,3,10,3,3,6,227,217,444,18958,19475,38433,15421,15980,31401,15617,15998,31615,19011,19740,38751,29290,30455,59745,519,472,991,3461,3342,6803,1459,1444,2903,1131,1100,2231,1656,1745,3401,17249,17034,34283,1529,1406,2935,5161,5466,10627,1353,1624,2977,1837,2531,4368,434,676,1110,34511,35511,70022,2459,2439,4898
