region_id,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
SED10033,0,3,2849,2852,48,88,2024,2160,1398,358,1420,3176,4283,374,742,5399,4234,382,744,5360,3388,202,557,4147,2003,58,375,2436,726,10,206,942,135,5,66,206,16215,1480,8983,26678,4,18,2558,2580,100,147,1741,1988,1995,358,1043,3396,4909,418,812,6139,4243,336,886,5465,3215,175,743,4133,1569,41,673,2283,451,4,494,949,62,4,295,361,16548,1501,9245,27294,4,21,5407,5432,148,235,3765,4148,3393,716,2463,6572,9192,792,1554,11538,8477,718,1630,10825,6603,377,1300,8280,3572,99,1048,4719,1177,14,700,1891,197,9,361,567,32763,2981,18228,53972
SED10034,0,5,2193,2198,38,109,1660,1807,1534,653,1341,3528,3240,519,801,4560,3171,398,908,4477,2771,224,605,3600,1775,66,357,2198,696,16,246,958,151,5,112,268,13376,1995,8223,23594,3,16,1888,1907,94,179,1399,1672,2029,721,1068,3818,3504,523,947,4974,3237,392,1136,4765,2689,189,918,3796,1413,45,752,2210,505,12,722,1239,76,0,384,460,13550,2077,9214,24841,3,21,4081,4105,132,288,3059,3479,3563,1374,2409,7346,6744,1042,1748,9534,6408,790,2044,9242,5460,413,1523,7396,3188,111,1109,4408,1201,28,968,2197,227,5,496,728,26926,4072,17437,48435
SED10035,3,11,1619,1633,63,357,3241,3661,2318,2083,4884,9285,2880,1481,2598,6959,2164,751,1962,4877,1709,326,1438,3473,1347,88,911,2346,902,10,513,1425,168,3,155,326,11554,5110,17321,33985,4,37,1612,1653,196,496,2964,3656,2915,1897,4007,8819,2952,843,2099,5894,2053,410,1824,4287,1658,202,1590,3450,1215,37,1258,2510,580,9,1067,1656,64,0,489,553,11637,3931,16910,32478,7,48,3231,3286,259,853,6205,7317,5233,3980,8891,18104,5832,2324,4697,12853,4217,1161,3786,9164,3367,528,3028,6923,2562,125,2169,4856,1482,19,1580,3081,232,3,644,879,23191,9041,34231,66463
SED10036,0,5,2615,2620,45,60,2075,2180,1503,405,1687,3595,3831,390,867,5088,4170,359,813,5342,3333,157,641,4131,1956,62,404,2422,829,12,245,1086,217,0,149,366,15884,1450,9496,26830,3,13,2333,2349,99,117,1816,2032,2122,442,1241,3805,4361,405,949,5715,4258,296,1234,5788,3094,151,1092,4337,1499,40,863,2402,591,8,732,1331,93,0,409,502,16120,1472,10669,28261,3,18,4948,4969,144,177,3891,4212,3625,847,2928,7400,8192,795,1816,10803,8428,655,2047,11130,6427,308,1733,8468,3455,102,1267,4824,1420,20,977,2417,310,0,558,868,32004,2922,20165,55091
SED10037,3,10,2119,2132,35,155,2017,2207,1389,596,1627,3612,2635,447,1081,4163,2697,291,1204,4192,2416,181,899,3496,1941,59,556,2556,1304,13,397,1714,315,0,207,522,12735,1752,10107,24594,3,24,2089,2116,102,222,1573,1897,1814,645,1255,3714,2918,418,1192,4528,2741,296,1397,4434,2446,150,1239,3835,1788,45,1019,2852,979,6,1255,2240,126,3,666,795,12917,1809,11685,26411,6,34,4208,4248,137,377,3590,4104,3203,1241,2882,7326,5553,865,2273,8691,5438,587,2601,8626,4862,331,2138,7331,3729,104,1575,5408,2283,19,1652,3954,441,3,873,1317,25652,3561,21792,51005
SED10038,3,13,2397,2413,59,201,1334,1594,1238,560,1019,2817,2678,473,716,3867,3168,397,828,4393,3096,258,754,4108,2254,117,552,2923,1219,37,406,1662,244,0,185,429,13959,2056,8191,24206,7,39,2165,2211,128,295,1127,1550,1625,578,870,3073,3011,484,966,4461,3411,425,1101,4937,3044,240,1000,4284,2013,83,935,3031,849,18,999,1866,127,3,507,637,14215,2165,9670,26050,10,52,4562,4624,187,496,2461,3144,2863,1138,1889,5890,5689,957,1682,8328,6579,822,1929,9330,6140,498,1754,8392,4267,200,1487,5954,2068,55,1405,3528,371,3,692,1066,28174,4221,17861,50256
SED10039,0,0,2327,2327,96,73,2323,2492,2327,446,2664,5437,3461,342,1175,4978,3512,261,1038,4811,2783,158,868,3809,1822,67,504,2393,1183,8,352,1543,286,0,185,471,15470,1355,11436,28261,9,8,2096,2113,314,129,1987,2430,2995,474,2114,5583,3841,317,1388,5546,3454,231,1544,5229,2587,114,1385,4086,1576,27,1025,2628,751,9,1029,1789,128,4,629,761,15655,1313,13197,30165,9,8,4423,4440,410,202,4310,4922,5322,920,4778,11020,7302,659,2563,10524,6966,492,2582,10040,5370,272,2253,7895,3398,94,1529,5021,1934,17,1381,3332,414,4,814,1232,31125,2668,24633,58426
SED10040,3,0,2455,2458,32,55,1797,1884,1402,344,1411,3157,3679,252,609,4540,4080,244,572,4896,2998,120,542,3660,2068,50,358,2476,1302,16,326,1644,413,4,227,644,15977,1085,8297,25359,0,4,2480,2484,87,92,1666,1845,1960,363,1245,3568,4174,260,841,5275,4133,200,1063,5396,2940,97,988,4025,1861,34,919,2814,973,4,1076,2053,205,0,793,998,16333,1054,11071,28458,3,4,4935,4942,119,147,3463,3729,3362,707,2656,6725,7853,512,1450,9815,8213,444,1635,10292,5938,217,1530,7685,3929,84,1277,5290,2275,20,1402,3697,618,4,1020,1642,32310,2139,19368,53817
SED10041,3,24,2208,2235,69,199,1496,1764,984,587,1183,2754,2176,496,952,3624,2743,370,1111,4224,2929,274,902,4105,2309,116,590,3015,1252,30,484,1766,287,7,206,500,12752,2103,9132,23987,3,48,2016,2067,147,314,1212,1673,1326,601,1055,2982,2440,451,1068,3959,2965,421,1224,4610,3011,238,1200,4449,2023,95,1083,3201,917,10,1054,1981,164,0,561,725,12996,2178,10473,25647,6,72,4224,4302,216,513,2708,3437,2310,1188,2238,5736,4616,947,2020,7583,5708,791,2335,8834,5940,512,2102,8554,4332,211,1673,6216,2169,40,1538,3747,451,7,767,1225,25748,4281,19605,49634
SED10042,7,4,2569,2580,165,75,2463,2703,2860,325,3257,6442,3831,257,1549,5637,3357,210,1416,4983,2545,123,1101,3769,1853,48,699,2600,1162,13,464,1639,265,0,176,441,16045,1055,13694,30794,40,16,2246,2302,654,113,1848,2615,3951,345,2097,6393,3693,271,1593,5557,3107,200,1754,5061,2280,91,1440,3811,1521,21,1112,2654,748,4,1126,1878,105,0,554,659,16099,1061,13770,30930,47,20,4815,4882,819,188,4311,5318,6811,670,5354,12835,7524,528,3142,11194,6464,410,3170,10044,4825,214,2541,7580,3374,69,1811,5254,1910,17,1590,3517,370,0,730,1100,32144,2116,27464,61724
SED10043,0,3,1754,1757,27,88,1511,1626,1346,607,1754,3707,3426,471,878,4775,3186,326,814,4326,2501,215,742,3458,1648,79,442,2169,969,26,330,1325,272,3,206,481,13375,1818,8431,23624,0,8,1689,1697,73,137,1477,1687,1875,670,1577,4122,3792,404,1131,5327,3184,302,1235,4721,2468,185,1210,3863,1373,40,1011,2424,688,4,1098,1790,122,3,716,841,13575,1753,11144,26472,0,11,3443,3454,100,225,2988,3313,3221,1277,3331,7829,7218,875,2009,10102,6370,628,2049,9047,4969,400,1952,7321,3021,119,1453,4593,1657,30,1428,3115,394,6,922,1322,26950,3571,19575,50096
SED10044,3,36,2195,2234,63,243,1274,1580,959,607,1334,2900,1939,731,1226,3896,2674,665,1758,5097,3009,496,1567,5072,1869,105,718,2692,1029,33,419,1481,225,0,173,398,11770,2916,10664,25350,9,61,2133,2203,136,327,1059,1522,1303,711,1254,3268,2288,759,1457,4504,2919,693,1961,5573,2838,357,1630,4825,1628,66,1023,2717,724,19,1023,1766,101,0,578,679,11946,2993,12118,27057,12,97,4328,4437,199,570,2333,3102,2262,1318,2588,6168,4227,1490,2683,8400,5593,1358,3719,10670,5847,853,3197,9897,3497,171,1741,5409,1753,52,1442,3247,326,0,751,1077,23716,5909,22782,52407
SED10045,3,7,3162,3172,129,86,2565,2780,2253,360,2888,5501,3448,313,1359,5120,3854,267,1418,5539,2772,110,879,3761,1479,34,486,1999,619,11,286,916,82,0,90,172,14639,1188,13133,28960,30,25,3059,3114,460,138,2257,2855,3105,401,2281,5787,3709,280,1574,5563,3645,246,1791,5682,2308,83,1354,3745,1098,20,1051,2169,337,3,851,1191,19,0,237,256,14711,1196,14455,30362,33,32,6221,6286,589,224,4822,5635,5358,761,5169,11288,7157,593,2933,10683,7499,513,3209,11221,5080,193,2233,7506,2577,54,1537,4168,956,14,1137,2107,101,0,327,428,29350,2384,27588,59322
SED10046,3,33,2586,2622,118,291,1863,2272,1636,807,1950,4393,2633,550,1331,4514,2647,358,1242,4247,2718,235,953,3906,1660,76,516,2252,619,15,309,943,125,0,103,228,12159,2365,10853,25377,3,69,2371,2443,227,413,1690,2330,2102,817,1723,4642,2812,529,1579,4920,2805,402,1466,4673,2570,164,1295,4029,1330,53,1048,2431,400,8,776,1184,57,3,301,361,12306,2458,12249,27013,6,102,4957,5065,345,704,3553,4602,3738,1624,3673,9035,5445,1079,2910,9434,5452,760,2708,8920,5288,399,2248,7935,2990,129,1564,4683,1019,23,1085,2127,182,3,404,589,24465,4823,23102,52390
SED10047,0,7,3257,3264,99,99,2396,2594,2493,440,2250,5183,4355,429,1177,5961,4125,289,1070,5484,2908,134,756,3798,1594,52,431,2077,639,13,275,927,117,0,86,203,16330,1463,11698,29491,11,20,3018,3049,369,170,2139,2678,3508,480,2050,6038,4746,399,1459,6604,3766,274,1462,5502,2517,131,1220,3868,1157,26,925,2108,359,5,819,1183,51,3,286,340,16484,1508,13378,31370,11,27,6275,6313,468,269,4535,5272,6001,920,4300,11221,9101,828,2636,12565,7891,563,2532,10986,5425,265,1976,7666,2751,78,1356,4185,998,18,1094,2110,168,3,372,543,32814,2971,25076,60861
SED10048,0,20,2542,2562,98,359,1675,2132,1790,906,1498,4194,3114,602,1018,4734,3278,430,1016,4724,2997,214,784,3995,1831,73,452,2356,879,26,272,1177,168,7,120,295,14155,2637,9377,26169,4,71,2457,2532,186,535,1346,2067,2282,894,1288,4464,3488,586,1290,5364,3391,421,1265,5077,2908,168,1134,4210,1517,45,909,2471,616,12,912,1540,92,0,446,538,14484,2732,11047,28263,4,91,4999,5094,284,894,3021,4199,4072,1800,2786,8658,6602,1188,2308,10098,6669,851,2281,9801,5905,382,1918,8205,3348,118,1361,4827,1495,38,1184,2717,260,7,566,833,28639,5369,20424,54432
SED10049,0,9,1699,1708,44,153,1510,1707,1621,1542,2425,5588,3885,987,1334,6206,3134,461,1096,4691,2130,249,859,3238,1426,109,491,2026,806,21,291,1118,261,3,209,473,13307,3534,9914,26755,0,21,1576,1597,103,297,1317,1717,2267,1729,1996,5992,4165,829,1448,6442,3055,416,1369,4840,2030,207,1134,3371,1207,61,914,2182,594,9,890,1493,118,3,630,751,13539,3572,11274,28385,0,30,3275,3305,147,450,2827,3424,3888,3271,4421,11580,8050,1816,2782,12648,6189,877,2465,9531,4160,456,1993,6609,2633,170,1405,4208,1400,30,1181,2611,379,6,839,1224,26846,7106,21188,55140
SED10050,0,9,2046,2055,46,130,2329,2505,1428,710,2503,4641,3116,550,1257,4923,2974,382,1209,4565,2444,199,1026,3669,1687,78,736,2501,1087,15,447,1549,263,3,223,489,13045,2076,11776,26897,4,15,1956,1975,106,218,2062,2386,1987,788,2062,4837,3521,571,1484,5576,2961,329,1655,4945,2311,164,1592,4067,1508,40,1243,2791,729,6,1266,2001,104,3,682,789,13231,2134,14002,29367,4,24,4002,4030,152,348,4391,4891,3415,1498,4565,9478,6637,1121,2741,10499,5935,711,2864,9510,4755,363,2618,7736,3195,118,1979,5292,1816,21,1713,3550,367,6,905,1278,26276,4210,25778,56264
SED10051,0,9,1158,1167,84,279,2171,2534,1668,1894,4024,7586,2723,1500,2298,6521,1784,878,1789,4451,1313,392,1156,2861,1003,90,625,1718,615,14,334,963,117,0,87,204,9307,5056,13642,28005,3,18,1155,1176,183,425,2435,3043,2210,2013,3994,8217,2693,1376,2462,6531,1692,674,1914,4280,1278,260,1457,2995,845,41,930,1816,411,4,689,1104,37,0,281,318,9352,4811,15317,29480,3,27,2313,2343,267,704,4606,5577,3878,3907,8018,15803,5416,2876,4760,13052,3476,1552,3703,8731,2591,652,2613,5856,1848,131,1555,3534,1026,18,1023,2067,154,0,368,522,18659,9867,28959,57485
SED10052,0,9,2728,2737,56,119,2217,2392,1767,509,1686,3962,3468,342,760,4570,3944,318,691,4953,3366,148,527,4041,1515,44,301,1860,571,6,178,755,93,3,72,168,14780,1498,9160,25438,3,19,2574,2596,163,170,1962,2295,2348,539,1357,4244,3895,379,921,5195,4161,288,992,5441,2895,128,920,3943,1133,37,638,1808,367,5,535,907,49,3,240,292,15014,1568,10139,26721,3,28,5302,5333,219,289,4179,4687,4115,1048,3043,8206,7363,721,1681,9765,8105,606,1683,10394,6261,276,1447,7984,2648,81,939,3668,938,11,713,1662,142,6,312,460,29794,3066,19299,52159
SED10053,0,3,1784,1787,43,91,1601,1735,1400,558,1425,3383,3104,450,881,4435,2914,266,823,4003,2599,182,615,3396,1977,50,380,2407,1164,8,332,1504,251,3,180,434,13452,1611,8021,23084,0,6,1868,1874,79,161,1432,1672,1910,584,1176,3670,3408,452,968,4828,2971,256,1111,4338,2543,120,1024,3687,1772,49,920,2741,855,3,1046,1904,115,0,582,697,13653,1631,10127,25411,0,9,3652,3661,122,252,3033,3407,3310,1142,2601,7053,6512,902,1849,9263,5885,522,1934,8341,5142,302,1639,7083,3749,99,1300,5148,2019,11,1378,3408,366,3,762,1131,27105,3242,18148,48495
SED10054,4,24,2189,2217,52,274,1486,1812,1382,849,1510,3741,3016,704,1165,4885,3271,572,1326,5169,2692,312,1058,4062,1567,83,572,2222,714,15,314,1043,116,0,126,242,12814,2833,9746,25393,8,61,1960,2029,139,421,1179,1739,1890,846,1272,4008,3427,683,1145,5255,3276,525,1279,5080,2444,233,1135,3812,1333,57,798,2188,422,11,726,1159,53,0,393,446,12992,2837,9887,25716,12,85,4149,4246,191,695,2665,3551,3272,1695,2782,7749,6443,1387,2310,10140,6547,1097,2605,10249,5136,545,2193,7874,2900,140,1370,4410,1136,26,1040,2202,169,0,519,688,25806,5670,19633,51109
SED10055,3,33,3408,3444,120,199,2570,2889,2196,589,2418,5203,3635,461,1343,5439,3776,326,1116,5218,2689,153,807,3649,1364,52,461,1877,484,5,198,687,81,0,43,124,14348,1818,12364,28530,16,64,3266,3346,333,268,2290,2891,3036,620,2282,5938,3900,454,1782,6136,3516,308,1571,5395,2361,141,1379,3881,983,27,952,1962,269,0,622,891,20,0,211,231,14434,1882,14355,30671,19,97,6674,6790,453,467,4860,5780,5232,1209,4700,11141,7535,915,3125,11575,7292,634,2687,10613,5050,294,2186,7530,2347,79,1413,3839,753,5,820,1578,101,0,254,355,28782,3700,26719,59201
SED10056,3,23,2871,2897,108,245,2257,2610,2107,776,2047,4930,3427,588,1148,5163,3525,364,1018,4907,3008,186,767,3961,1428,36,409,1873,458,9,211,678,94,0,74,168,14158,2227,10802,27187,4,52,2752,2808,236,379,1986,2601,2772,770,1853,5395,3687,522,1359,5568,3672,378,1328,5378,2633,153,1069,3855,978,26,749,1753,317,4,552,873,35,3,242,280,14334,2287,11890,28511,7,75,5623,5705,344,624,4243,5211,4879,1546,3900,10325,7114,1110,2507,10731,7197,742,2346,10285,5641,339,1836,7816,2406,62,1158,3626,775,13,763,1551,129,3,316,448,28492,4514,22692,55698
SED10057,3,37,1854,1894,41,253,952,1246,855,598,1030,2483,1861,510,938,3309,2421,477,1302,4200,2826,308,1224,4358,2141,98,861,3100,1211,33,555,1799,217,0,198,415,11576,2314,8914,22804,4,76,1603,1683,120,369,721,1210,1200,610,949,2759,2078,517,1018,3613,2693,486,1152,4331,2744,243,995,3982,1997,65,1018,3080,802,22,1164,1988,99,3,488,590,11737,2391,9108,23236,7,113,3457,3577,161,622,1673,2456,2055,1208,1979,5242,3939,1027,1956,6922,5114,963,2454,8531,5570,551,2219,8340,4138,163,1879,6180,2013,55,1719,3787,316,3,686,1005,23313,4705,18022,46040
SED10058,0,19,2094,2113,63,265,1233,1561,1340,687,1202,3229,2396,438,975,3809,2913,347,1152,4412,2687,198,1013,3898,1894,76,669,2639,1152,14,486,1652,208,0,159,367,12653,2044,8983,23680,5,72,1872,1949,175,404,992,1571,1748,660,1049,3457,2700,426,943,4069,3035,333,1040,4408,2551,155,932,3638,1713,44,919,2676,762,12,1093,1867,104,0,539,643,12793,2106,9379,24278,5,91,3966,4062,238,669,2225,3132,3088,1347,2251,6686,5096,864,1918,7878,5948,680,2192,8820,5238,353,1945,7536,3607,120,1588,5315,1914,26,1579,3519,312,0,698,1010,25446,4150,18362,47958
SED10059,3,21,1864,1888,43,185,848,1076,713,487,845,2045,1654,458,937,3049,2238,456,1260,3954,2912,356,1163,4431,2866,200,933,3999,1690,50,708,2448,370,9,256,635,12489,2222,8814,23525,3,66,1803,1872,103,278,786,1167,979,501,965,2445,1997,451,1135,3583,2532,467,1456,4455,3042,331,1358,4731,2594,132,1396,4122,1250,31,1382,2663,170,3,722,895,12670,2260,11003,25933,6,87,3667,3760,146,463,1634,2243,1692,988,1810,4490,3651,909,2072,6632,4770,923,2716,8409,5954,687,2521,9162,5460,332,2329,8121,2940,81,2090,5111,540,12,978,1530,25159,4482,19817,49458
SED10060,3,24,1538,1565,57,342,2233,2632,1176,1223,2679,5078,2074,635,1454,4163,2086,451,1637,4174,1912,260,1328,3500,1187,86,724,1997,728,20,452,1200,201,6,208,415,9424,3047,12253,24724,3,54,1521,1578,124,512,2132,2768,1546,1227,2154,4927,2239,622,1346,4207,2175,431,1661,4267,1809,238,1465,3512,1031,61,1046,2138,571,16,1175,1762,91,0,666,757,9589,3161,13166,25916,6,78,3059,3143,181,854,4365,5400,2722,2450,4833,10005,4313,1257,2800,8370,4261,882,3298,8441,3721,498,2793,7012,2218,147,1770,4135,1299,36,1627,2962,292,6,874,1172,19013,6208,25419,50640
SED10061,0,6,1086,1092,44,172,1522,1738,2231,1932,3251,7414,3139,917,1583,5639,2386,465,1211,4062,2222,293,934,3449,1683,157,601,2441,743,29,319,1091,235,6,169,410,12683,3977,10676,27336,0,7,1143,1150,116,363,1627,2106,2817,1965,3368,8150,3267,736,2219,6222,2490,410,1655,4555,2254,235,1693,4182,1380,65,1317,2762,511,9,1004,1524,107,0,654,761,12942,3790,14680,31412,0,13,2229,2242,160,535,3149,3844,5048,3897,6619,15564,6406,1653,3802,11861,4876,875,2866,8617,4476,528,2627,7631,3063,222,1918,5203,1254,38,1323,2615,342,6,823,1171,25625,7767,25356,58748
SED10062,3,58,2033,2094,89,310,1242,1641,1084,675,1189,2948,2119,498,929,3546,2745,442,1217,4404,2918,293,1129,4340,2251,135,796,3182,1128,20,475,1623,205,3,151,359,12542,2434,9161,24137,6,129,1944,2079,167,436,1100,1703,1437,671,1105,3213,2465,511,1134,4110,2987,431,1236,4654,2815,234,1215,4264,2018,72,1156,3246,706,19,1233,1958,102,0,557,659,12703,2503,10680,25886,9,187,3977,4173,256,746,2342,3344,2521,1346,2294,6161,4584,1009,2063,7656,5732,873,2453,9058,5733,527,2344,8604,4269,207,1952,6428,1834,39,1708,3581,307,3,708,1018,25245,4937,19841,50023
SED10063,0,8,2129,2137,114,127,2332,2573,2183,536,2520,5239,3218,330,986,4534,3409,256,1025,4690,2649,162,741,3552,1809,53,489,2351,1155,12,344,1511,302,4,173,479,14839,1488,10739,27066,3,16,1965,1984,248,183,2185,2616,2827,571,2219,5617,3531,327,1219,5077,3330,231,1484,5045,2545,122,1234,3901,1550,36,1003,2589,814,5,1127,1946,140,5,679,824,14988,1496,13115,29599,3,24,4094,4121,362,310,4517,5189,5010,1107,4739,10856,6749,657,2205,9611,6739,487,2509,9735,5194,284,1975,7453,3359,89,1492,4940,1969,17,1471,3457,442,9,852,1303,29827,2984,23854,56665
SED10064,0,37,2159,2196,70,346,1307,1723,1350,830,1263,3443,2520,561,981,4062,2745,438,1157,4340,2624,244,1075,3943,1932,92,716,2740,1028,16,432,1476,172,3,170,345,12441,2567,9260,24268,8,97,2025,2130,169,471,1051,1691,1792,831,1249,3872,2772,541,1193,4506,2894,422,1244,4560,2641,202,1180,4023,1639,63,1055,2757,720,11,1080,1811,89,3,492,584,12724,2641,10569,25934,8,134,4184,4326,239,817,2358,3414,3142,1661,2512,7315,5292,1102,2174,8568,5639,860,2401,8900,5265,446,2255,7966,3571,155,1771,5497,1748,27,1512,3287,261,6,662,929,25165,5208,19829,50202
SED10065,0,27,2080,2107,43,189,881,1113,727,456,921,2104,1536,583,971,3090,2372,578,1497,4447,3000,494,1491,4985,2444,173,953,3570,1207,58,584,1849,319,13,237,569,11648,2571,9615,23834,0,73,1790,1863,116,259,766,1141,959,540,1004,2503,1939,623,1239,3801,2728,644,1648,5020,2956,411,1500,4867,2116,123,1235,3474,848,27,1141,2016,150,6,595,751,11812,2706,10918,25436,0,100,3870,3970,159,448,1647,2254,1686,996,1925,4607,3475,1206,2210,6891,5100,1222,3145,9467,5956,905,2991,9852,4560,296,2188,7044,2055,85,1725,3865,469,19,832,1320,23460,5277,20533,49270
SED10066,0,12,2203,2215,145,170,2659,2974,4628,788,3907,9323,4446,408,1637,6491,3273,276,1500,5049,2312,144,1159,3615,1368,49,604,2021,855,12,385,1252,183,0,161,344,17210,1859,14215,33284,15,18,2034,2067,549,274,2097,2920,5681,805,2790,9276,4167,381,1921,6469,3040,267,1939,5246,2020,93,1597,3710,1127,23,1057,2207,563,11,981,1555,80,0,532,612,17242,1872,14948,34062,15,30,4237,4282,694,444,4756,5894,10309,1593,6697,18599,8613,789,3558,12960,6313,543,3439,10295,4332,237,2756,7325,2495,72,1661,4228,1418,23,1366,2807,263,0,693,956,34452,3731,29163,67346
SED10067,3,15,2064,2082,113,268,1790,2171,1797,866,1837,4500,2522,539,1150,4211,2530,340,1083,3953,2777,191,860,3828,1587,63,514,2164,710,18,306,1034,127,9,108,244,12166,2309,9712,24187,0,37,2076,2113,206,440,1616,2262,2231,877,1662,4770,2662,495,1345,4502,2730,314,1384,4428,2611,180,1386,4177,1347,42,977,2366,437,7,838,1282,78,0,423,501,12302,2392,11707,26401,3,52,4140,4195,319,708,3406,4433,4028,1743,3499,9270,5184,1034,2495,8713,5260,654,2467,8381,5388,371,2246,8005,2934,105,1491,4530,1147,25,1144,2316,205,9,531,745,24468,4701,21419,50588
SED10068,3,5,1945,1953,22,82,1453,1557,1008,517,1318,2843,2859,545,763,4167,3168,480,870,4518,2917,315,775,4007,2121,123,463,2707,1000,21,308,1329,303,4,257,564,13401,2092,8152,23645,0,8,1792,1800,59,178,1175,1412,1424,589,976,2989,3325,563,827,4715,3327,482,1107,4916,2805,250,1165,4220,1794,62,876,2732,756,10,992,1758,149,3,735,887,13639,2145,9645,25429,3,13,3737,3753,81,260,2628,2969,2432,1106,2294,5832,6184,1108,1590,8882,6495,962,1977,9434,5722,565,1940,8227,3915,185,1339,5439,1756,31,1300,3087,452,7,992,1451,27040,4237,17797,49074
SED10069,0,24,1821,1845,43,173,883,1099,844,491,818,2153,1917,470,862,3249,2375,392,1099,3866,2776,360,971,4107,2798,183,762,3743,1847,58,562,2467,377,9,291,677,12977,2160,8069,23206,4,49,1643,1696,103,275,682,1060,1163,493,828,2484,2210,454,1079,3743,2669,451,1436,4556,2897,289,1247,4433,2650,162,1346,4158,1321,30,1450,2801,182,3,815,1000,13199,2206,10526,25931,4,73,3464,3541,146,448,1565,2159,2007,984,1646,4637,4127,924,1941,6992,5044,843,2535,8422,5673,649,2218,8540,5448,345,2108,7901,3168,88,2012,5268,559,12,1106,1677,26176,4366,18595,49137
SED10070,0,23,1964,1987,88,282,1188,1558,1144,724,1193,3061,1973,599,1044,3616,2378,423,1218,4019,2645,272,1110,4027,2619,161,847,3627,1395,36,481,1912,258,7,196,461,12500,2527,9241,24268,7,56,1752,1815,171,390,1000,1561,1483,746,1098,3327,2251,587,1208,4046,2576,386,1319,4281,2789,268,1270,4327,2362,101,1198,3661,964,25,1150,2139,134,3,576,713,12737,2562,10571,25870,7,79,3716,3802,259,672,2188,3119,2627,1470,2291,6388,4224,1186,2252,7662,4954,809,2537,8300,5434,540,2380,8354,4981,262,2045,7288,2359,61,1631,4051,392,10,772,1174,25237,5089,19812,50138
