region_id,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot
SED10027,0,0,4,4,15,12,18,14,0,3,4,3,0,0,4,81,0,0,0,0,23,38,29,27,18,7,3,0,4,0,3,152,0,3,10,32,8,4,3,0,0,0,0,0,0,0,0,60,0,6,4,9,14,17,16,9,0,6,4,0,8,0,0,93,0,0,0,3,9,27,50,25,3,4,13,4,3,0,8,149,0,0,3,23,26,9,7,4,0,0,0,0,3,0,7,82,36,89,172,387,214,127,92,59,12,12,16,15,10,11,82,1334,0,0,0,9,13,10,14,25,4,3,3,4,6,6,3,100,0,0,0,0,379,1188,621,153,47,45,62,74,40,20,129,2758,0,117,119,251,515,552,539,268,57,47,83,54,51,29,110,2792,55,417,1088,2254,2868,4348,3823,1689,398,378,480,341,321,172,814,19446
SED10028,0,0,3,11,43,83,72,61,9,11,10,10,13,9,5,340,3,0,4,21,65,109,127,98,13,13,39,12,10,15,3,532,0,0,9,9,6,12,13,4,0,0,0,0,0,0,0,53,0,0,0,20,59,294,340,112,27,48,17,37,44,13,18,1029,0,0,3,3,4,26,35,32,3,4,4,11,9,3,12,149,0,0,0,6,12,12,9,8,3,3,6,3,3,0,0,65,40,99,245,551,402,315,340,240,37,45,48,27,77,14,101,2581,0,6,7,32,36,40,89,44,11,18,20,11,18,21,3,356,0,0,3,4,139,120,41,22,4,9,9,6,9,4,13,383,8,138,77,198,310,681,855,389,89,105,130,107,96,64,113,3360,82,379,859,1550,2212,5458,7052,3842,865,859,1071,1032,1054,554,876,27745
SED10029,0,0,0,0,3,17,11,3,0,3,0,3,3,0,3,46,0,0,3,0,23,19,13,12,0,6,0,3,4,0,0,83,0,12,10,81,43,13,86,3,0,0,0,0,0,0,11,259,0,0,0,7,18,40,45,20,8,4,8,3,3,0,63,219,0,0,0,0,19,120,70,57,21,20,46,10,19,7,25,414,0,0,0,69,109,76,90,41,3,8,4,8,3,3,12,426,31,62,135,365,123,71,23,25,0,3,4,8,10,3,61,924,0,3,0,4,8,6,15,16,0,0,5,4,13,6,5,85,0,0,0,3,1128,3258,2060,405,131,127,165,153,115,50,366,7961,0,141,143,384,1397,1604,1528,1064,284,249,252,307,224,91,384,8052,49,523,1270,2683,4844,8671,9681,4923,1333,1257,1458,1631,1079,633,2120,42155
SED10030,3,0,3,3,8,9,7,6,0,0,0,0,3,0,3,45,3,0,9,12,50,63,76,69,3,10,13,13,3,0,5,329,0,0,0,19,5,0,0,0,0,0,0,0,0,0,0,24,0,0,3,15,6,18,5,13,0,3,3,3,3,0,3,75,0,0,0,3,3,11,38,30,3,6,9,3,3,5,5,119,0,0,0,3,10,0,0,4,0,3,0,0,0,0,0,20,71,175,447,1089,596,533,376,310,74,73,63,44,62,22,200,4135,0,0,5,23,48,33,40,21,12,14,13,9,7,6,5,236,0,0,0,3,7,17,6,4,3,3,4,3,0,0,3,53,8,61,84,205,248,243,181,170,50,35,60,43,42,19,119,1568,109,386,1041,1866,1568,1772,1473,1051,264,291,309,228,209,86,584,11237
SED10031,0,0,0,3,7,11,0,4,4,3,0,3,0,0,0,35,0,4,9,13,37,36,44,31,18,5,5,0,3,0,13,218,0,0,7,22,3,5,0,0,0,0,0,0,0,0,0,37,0,0,4,7,4,0,3,5,0,0,0,0,0,0,0,23,0,0,0,3,3,8,10,7,6,3,8,3,3,3,4,61,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,14,48,174,545,1240,692,328,197,158,30,21,13,38,20,20,231,3755,0,0,7,35,45,20,46,25,7,4,8,11,3,3,26,240,0,0,0,0,4,11,0,5,0,3,0,0,0,0,31,54,4,65,138,189,226,110,103,84,26,26,40,34,48,17,69,1179,80,425,1229,2052,1464,948,700,494,135,120,124,155,133,91,646,8796
SED10032,0,0,0,4,8,16,9,6,4,7,0,4,0,3,0,61,0,0,0,5,19,23,29,6,0,4,6,10,3,4,3,112,0,3,14,38,16,4,22,0,0,0,0,0,0,0,0,97,0,0,0,3,15,109,128,89,33,20,33,35,16,19,15,515,0,0,0,3,10,39,56,25,10,5,11,11,6,8,5,189,0,0,0,109,319,203,225,81,14,22,19,8,8,9,37,1054,22,56,128,310,151,100,43,34,3,3,16,14,6,7,59,952,0,0,0,0,10,14,13,11,4,3,12,3,6,7,6,89,0,0,3,0,343,534,216,65,12,14,19,37,11,10,50,1314,6,86,87,304,696,997,1996,1953,411,549,557,534,383,182,353,9094,46,402,1164,3127,4147,5812,7800,6120,1611,2105,2430,1927,1274,657,1664,40286
SED10033,0,5,0,6,24,29,30,18,3,7,22,4,3,0,3,154,3,0,4,16,47,108,291,202,30,75,106,52,46,18,21,1019,0,5,8,22,9,3,0,3,0,0,0,0,0,0,3,53,0,0,0,14,54,101,185,58,0,10,0,3,4,5,3,437,0,0,0,0,8,8,11,8,5,6,3,0,3,6,5,63,0,0,0,12,16,12,17,4,3,0,3,0,0,0,4,71,21,92,302,922,551,522,388,285,62,98,103,74,65,30,142,3657,0,4,5,26,31,35,61,33,9,4,12,10,20,8,15,273,0,0,0,3,30,44,16,0,3,3,0,4,0,0,5,108,4,64,110,272,359,557,633,256,39,53,43,48,41,19,74,2572,55,367,1294,2310,2086,3050,3208,1581,286,386,401,283,265,151,572,16295
SED10034,0,0,4,3,14,9,8,13,4,0,3,0,0,4,0,62,0,0,3,21,33,68,76,50,7,8,13,13,5,8,8,313,0,3,3,12,8,3,3,3,0,0,0,0,0,0,3,38,0,0,0,7,4,0,6,0,0,0,0,0,8,0,0,25,0,0,0,0,8,4,23,20,5,5,0,14,6,0,11,96,0,0,0,0,8,0,5,0,0,0,0,0,0,0,6,19,32,113,367,918,528,460,380,294,74,67,60,72,55,17,162,3599,0,4,3,15,32,45,49,38,7,3,15,11,19,5,10,256,0,0,3,0,12,11,11,3,0,0,3,3,0,0,3,49,0,34,80,166,193,188,208,165,34,42,77,29,28,14,46,1304,37,267,937,1576,1254,1424,1364,937,197,216,246,231,176,76,417,9355
SED10035,0,0,3,15,36,65,84,66,19,23,31,34,39,37,10,462,0,4,4,16,76,96,142,97,18,21,30,12,14,11,12,553,0,3,7,51,16,11,45,8,0,0,0,0,0,0,8,149,0,0,0,12,11,53,49,24,9,8,4,6,3,3,3,185,0,0,0,0,13,96,148,143,41,50,42,37,22,12,28,632,0,3,3,113,144,95,72,46,13,9,4,9,8,5,13,537,5,44,154,456,370,419,509,474,118,144,141,131,155,101,129,3350,0,3,0,15,41,59,92,97,16,22,26,36,78,85,27,597,0,0,0,6,176,312,126,47,17,23,42,35,20,20,45,869,5,78,200,513,1178,1243,1956,901,276,404,464,456,426,319,284,8703,48,317,1408,3091,3654,5413,6851,4574,1297,1540,1869,1919,2015,1245,1353,36594
SED10036,0,0,3,12,38,88,53,79,20,26,9,17,14,7,10,376,0,3,9,15,99,142,404,240,30,53,66,45,39,13,25,1183,0,3,11,10,3,5,15,0,0,0,0,0,0,0,0,47,0,0,11,17,39,107,161,69,19,25,6,20,23,0,11,508,0,0,0,3,11,26,40,35,7,13,16,12,13,4,4,184,0,3,0,6,3,10,8,3,0,0,0,4,0,0,3,40,23,117,321,882,655,700,681,437,127,121,101,63,76,38,146,4488,3,3,3,24,55,53,74,63,3,13,17,12,21,11,15,370,0,0,3,0,60,55,27,15,5,3,14,14,8,4,14,222,4,86,101,257,418,723,1043,527,109,189,160,148,104,54,90,4013,52,372,978,2018,2323,4488,5508,3290,721,907,831,669,655,312,689,23813
SED10037,0,0,0,6,9,0,4,8,0,0,0,3,4,0,0,34,0,0,0,12,29,36,39,50,14,3,18,9,0,0,7,217,0,3,23,48,24,3,31,3,0,0,0,0,0,0,9,144,0,0,0,9,9,13,19,4,0,5,9,9,15,4,8,104,0,0,0,0,6,22,22,33,12,4,22,18,11,6,13,169,0,0,0,14,130,43,18,12,0,4,0,3,0,0,7,231,70,145,534,1183,579,324,222,163,42,44,30,36,23,19,161,3575,0,3,5,16,37,20,41,30,10,10,7,5,4,8,10,206,0,0,0,0,81,94,39,11,0,5,5,9,18,12,14,288,5,108,203,226,386,287,255,146,61,57,43,81,115,53,64,2090,113,509,2138,2635,2018,1468,1406,811,218,272,378,452,470,263,587,13738
SED10038,0,4,0,4,8,5,0,0,0,0,0,0,0,5,0,26,0,0,7,17,34,16,37,36,12,15,20,3,3,4,0,204,0,3,9,22,9,0,0,0,0,0,0,0,0,0,5,48,0,3,3,3,5,3,6,4,0,0,4,3,0,0,3,37,0,0,0,0,3,4,13,14,4,11,11,3,0,5,0,68,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,12,48,202,645,1620,828,380,267,208,63,83,55,56,47,25,194,4721,0,3,0,23,38,20,37,35,3,5,6,13,14,5,9,211,0,0,0,0,6,7,12,3,0,3,0,0,0,0,3,34,8,53,159,245,238,136,105,63,12,9,14,12,21,13,44,1132,70,421,1476,2502,1629,979,813,558,124,177,167,149,136,93,368,9662
SED10039,0,0,3,15,38,49,34,27,9,14,4,3,4,0,10,210,0,0,3,7,50,64,37,32,5,3,5,5,5,0,11,227,0,0,6,38,20,0,52,3,0,0,0,0,0,0,6,125,0,0,3,5,3,32,22,4,3,6,10,6,3,5,3,105,0,0,0,4,21,43,86,57,15,21,13,6,7,4,12,289,0,0,0,29,26,24,20,0,0,0,0,0,0,0,0,99,46,55,121,272,176,147,93,66,18,18,24,12,20,5,85,1158,0,0,3,7,18,27,30,18,6,3,3,7,12,5,7,146,0,0,0,3,169,213,73,25,7,17,7,10,11,6,25,566,6,88,147,356,750,677,996,672,279,481,465,397,215,115,214,5858,85,326,1675,3736,3665,6219,6920,4218,1102,1435,1445,1186,902,476,1444,34834
SED10040,0,4,12,12,36,50,79,88,9,20,19,13,30,7,13,392,0,7,9,44,131,274,470,277,62,110,129,62,59,60,42,1736,0,3,7,9,4,5,6,4,0,0,0,0,0,0,5,43,4,0,3,16,53,88,94,51,8,6,11,17,24,6,16,397,3,0,0,0,14,26,37,22,15,18,6,13,9,18,3,184,0,0,3,3,4,14,8,6,0,0,0,0,3,0,3,44,58,160,402,720,578,604,818,592,133,152,127,123,173,88,213,4941,5,5,4,45,52,81,152,102,24,35,39,29,42,36,23,674,0,0,0,5,77,66,34,13,3,8,0,4,5,5,8,228,26,167,155,252,418,718,811,501,152,156,238,228,195,131,148,4296,152,549,1110,1836,2480,4589,5830,3623,887,1099,1196,1028,1112,654,1007,27152
SED10041,0,3,3,3,4,0,6,3,0,0,0,0,0,0,0,22,0,0,4,7,38,41,45,25,8,12,18,8,29,10,3,248,0,0,8,11,7,3,4,0,0,0,0,0,0,0,0,33,0,0,0,3,4,15,11,3,0,0,0,0,0,0,0,36,0,0,0,0,3,8,6,8,4,5,6,4,0,4,5,53,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,7,47,186,416,805,430,259,177,122,25,29,29,17,22,7,162,2733,0,3,3,20,20,34,32,39,9,9,3,10,12,10,0,204,0,0,0,0,8,4,0,4,0,0,0,0,0,0,4,20,5,69,103,139,148,141,114,96,35,34,38,24,35,8,39,1028,81,458,1019,1380,1093,1012,771,461,105,129,142,104,150,76,389,7370
SED10042,0,0,3,0,13,36,27,28,0,0,6,3,0,0,3,119,0,0,0,10,14,48,27,15,3,3,3,0,0,0,7,130,0,0,4,19,18,15,16,0,0,0,0,0,0,0,0,72,0,0,3,8,10,34,13,13,0,3,8,5,8,0,0,105,0,0,0,3,12,44,50,62,3,7,10,19,3,6,11,230,0,0,0,26,35,30,30,11,0,3,3,0,3,0,9,150,29,45,86,242,125,59,48,35,9,10,3,6,3,3,37,740,0,3,0,5,9,12,22,16,3,8,3,6,3,3,6,99,0,0,0,3,313,1163,779,155,53,48,48,77,56,33,141,2869,3,66,144,498,965,1330,2196,2048,665,793,727,795,688,349,459,11726,52,273,1456,3967,4425,7285,8126,4877,1458,1669,1590,1562,1306,651,1790,40487
SED10043,0,0,7,13,47,60,42,27,7,8,4,4,11,3,3,236,0,3,5,29,88,134,163,111,27,23,38,32,22,14,14,703,0,9,7,27,3,13,13,3,0,0,0,0,0,0,0,75,0,0,6,8,41,42,52,17,4,3,7,9,6,3,6,204,0,0,0,3,16,19,55,45,11,20,16,21,16,4,17,243,0,0,0,9,33,11,12,5,0,5,3,3,0,0,3,84,37,124,258,594,527,458,538,401,93,85,95,77,100,62,155,3604,0,3,9,33,39,88,113,87,14,26,34,24,34,15,25,544,0,0,0,7,116,71,26,6,0,7,10,4,0,3,6,256,25,141,160,306,472,591,641,397,112,163,168,174,147,66,113,3676,152,477,1328,2241,2631,3717,3822,2373,577,658,717,618,661,346,732,21050
SED10044,0,0,5,7,7,0,3,0,0,0,0,0,0,0,3,25,0,0,4,21,32,29,32,20,0,4,7,5,4,0,0,158,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,13,0,3,0,5,0,3,5,3,3,3,0,3,0,0,3,31,0,0,0,0,4,10,11,8,4,0,11,5,3,0,4,60,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,27,93,357,750,460,278,208,142,19,20,26,24,4,8,126,2542,3,0,6,41,56,40,46,41,10,12,5,10,6,4,5,285,0,0,0,0,7,7,3,6,0,3,0,0,0,3,3,32,3,29,64,140,164,152,127,106,49,28,43,32,25,7,54,1023,63,248,837,1303,1225,1085,866,590,140,118,171,152,120,76,347,7341
SED10045,0,0,0,3,10,9,6,3,3,3,7,0,3,0,5,52,0,0,0,0,18,9,12,19,3,4,0,3,4,3,3,78,0,10,16,132,91,47,333,78,0,4,3,0,4,0,27,745,0,0,0,7,14,24,51,18,3,0,13,6,8,3,8,155,0,0,0,3,23,182,91,17,3,3,5,13,4,0,15,359,0,0,0,35,87,60,54,33,3,3,3,3,3,3,7,294,0,25,157,370,128,70,33,12,3,8,7,0,8,0,57,878,0,0,0,3,7,16,25,17,3,4,4,3,8,0,3,93,0,0,3,3,537,1811,1163,208,45,60,70,63,55,27,224,4269,0,42,88,461,1736,2419,1929,981,188,200,203,161,173,111,270,8962,7,214,961,2341,4224,8620,9952,4392,1028,1003,1411,1157,775,639,1459,38183
SED10046,0,0,3,4,9,6,6,4,3,6,0,0,0,0,3,44,0,0,3,8,36,39,32,13,0,4,21,7,6,3,8,180,0,3,11,33,21,8,4,0,0,0,0,0,0,0,3,83,0,0,0,14,3,23,34,10,3,3,3,3,5,3,3,107,0,0,0,0,8,18,25,10,3,6,0,3,4,0,7,84,0,0,3,8,24,15,9,4,0,3,0,3,0,3,4,76,26,111,360,1184,603,410,149,120,26,20,23,27,32,4,192,3287,0,0,0,16,18,21,15,18,5,4,3,11,3,4,10,128,0,0,0,0,18,26,21,5,0,4,5,0,0,0,37,116,3,53,95,218,275,402,545,321,56,54,72,83,83,24,175,2459,38,367,1174,2398,1781,1970,2045,1060,247,252,304,274,233,119,876,13138
SED10047,0,0,3,5,13,18,14,5,3,0,0,0,0,0,3,64,0,0,3,13,54,96,93,49,11,10,6,11,0,0,10,356,0,3,17,61,54,26,137,12,0,0,0,0,0,0,3,313,0,0,0,10,15,93,105,48,11,14,13,6,9,3,7,334,0,0,0,0,13,83,55,28,5,5,14,3,4,0,15,225,0,0,0,46,70,63,62,36,9,3,19,0,16,6,9,339,10,48,223,544,253,224,113,45,9,24,10,17,8,5,74,1607,0,0,3,3,11,14,30,30,4,7,8,7,6,3,9,135,0,0,0,0,191,545,323,61,16,17,13,15,15,7,70,1273,7,75,110,396,1288,1949,2191,1094,202,185,231,146,136,97,295,8402,41,346,1331,2634,3520,7260,9208,4149,880,766,1003,750,485,356,1262,33991
SED10048,0,0,0,3,4,3,9,0,0,3,0,0,0,0,0,22,0,0,0,8,15,23,33,46,38,34,45,10,3,7,3,265,0,3,7,13,3,0,3,0,0,0,0,0,0,0,0,29,0,0,0,0,8,10,0,0,0,6,0,3,0,0,0,27,0,0,0,0,0,7,15,12,5,5,0,5,4,0,0,53,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,22,76,281,487,295,271,130,125,43,42,37,22,35,9,102,1977,0,0,3,8,14,23,28,24,4,6,3,9,3,3,0,128,0,0,0,0,3,5,5,4,0,0,0,0,0,0,3,20,4,51,55,67,85,119,75,94,34,8,20,18,24,17,33,704,34,324,640,803,712,866,666,549,205,174,188,133,129,74,250,5747
SED10049,0,0,4,13,33,14,27,29,3,3,7,11,7,9,10,170,0,0,4,27,100,167,253,161,31,60,105,49,90,25,22,1094,0,3,9,16,15,5,32,0,0,0,0,0,0,0,5,85,4,0,0,3,17,23,3,5,3,0,3,0,0,3,0,64,0,0,0,4,3,28,47,45,15,21,11,16,17,12,13,232,0,0,3,6,11,12,7,5,0,0,0,0,4,0,3,51,50,130,316,842,726,913,1277,1450,397,418,457,401,564,261,299,8501,0,6,5,40,71,84,161,143,47,49,47,71,117,64,39,944,0,0,0,3,17,25,21,9,5,0,0,3,3,0,4,90,9,76,112,226,270,430,578,589,219,273,310,360,300,177,135,4064,85,366,970,1888,1974,2972,3871,3548,1014,1179,1316,1301,1523,764,884,23655
SED10050,0,4,3,15,46,52,59,40,21,8,5,11,9,7,15,295,0,0,6,14,61,110,307,227,26,22,48,21,24,13,25,904,0,3,11,38,21,7,19,0,0,0,3,0,0,0,5,107,0,0,4,3,11,29,41,3,4,12,6,13,0,3,7,136,0,0,0,5,25,59,50,41,8,18,12,12,10,4,7,251,0,0,3,34,60,34,28,8,0,7,0,4,0,0,12,190,18,67,204,624,459,360,416,322,91,70,85,63,71,26,196,3072,0,0,0,13,38,35,66,46,20,8,22,24,17,14,13,316,0,3,0,3,83,113,33,16,11,3,8,11,12,14,40,350,10,92,240,477,1094,1190,1501,753,197,246,287,299,304,169,357,7216,94,495,1640,2891,3404,4553,5167,3017,779,887,1041,1054,954,507,1483,27966
SED10051,0,0,3,6,31,37,50,42,12,6,9,16,20,19,8,259,0,0,3,7,64,78,67,45,7,12,13,5,10,10,10,331,0,4,3,50,17,14,16,3,0,0,0,0,0,0,0,107,0,0,4,7,19,38,19,13,4,3,7,3,4,12,3,136,0,0,0,3,13,73,113,107,43,50,41,40,23,11,49,566,0,3,0,30,58,33,33,19,12,6,15,7,10,0,7,233,4,34,128,476,520,628,660,532,108,136,127,151,100,80,145,3829,0,0,8,27,74,100,122,88,30,23,36,31,50,39,22,650,0,0,3,0,339,662,523,138,49,55,70,80,54,34,92,2099,0,51,129,547,871,948,719,518,203,340,396,369,252,137,222,5702,19,186,1255,3173,3417,4511,4103,2639,788,1006,1170,1180,912,630,1152,26141
SED10052,0,0,0,5,17,26,12,10,5,11,0,5,0,0,4,95,0,0,5,5,68,133,131,105,10,13,18,6,14,0,20,528,3,3,9,45,19,10,11,3,0,0,0,0,0,0,0,103,0,0,3,18,32,63,47,21,4,9,4,8,0,0,3,212,0,0,0,3,4,25,30,7,0,4,4,3,3,3,8,94,0,3,0,8,20,14,14,0,0,0,0,0,3,3,8,73,21,62,221,603,393,286,219,181,39,46,39,42,59,14,101,2326,0,3,4,15,30,14,35,14,5,5,6,9,8,3,9,160,0,0,0,0,164,320,111,26,4,21,12,8,7,4,43,720,3,38,102,382,633,586,622,268,73,75,59,39,35,16,100,3031,33,261,1000,2395,2544,3487,3310,1688,384,389,335,238,259,108,671,17102
SED10053,0,0,3,14,14,33,13,12,3,3,3,3,3,3,3,110,0,0,4,12,60,67,59,70,3,3,20,29,5,3,7,342,0,0,3,29,7,3,12,0,0,0,0,0,0,0,0,54,0,0,6,7,3,0,7,3,0,3,0,0,5,0,3,37,0,0,4,0,0,11,24,19,9,5,6,10,6,0,4,98,0,0,0,4,6,13,7,4,3,0,0,0,0,3,3,43,32,135,321,695,445,377,341,296,48,75,79,41,43,17,117,3062,0,4,0,17,29,23,54,30,13,7,0,4,5,3,10,199,0,0,0,4,36,42,13,9,0,0,0,3,3,0,3,113,4,45,101,225,331,257,331,208,52,62,50,50,43,19,62,1840,66,359,1041,1869,1636,1994,1998,1165,261,292,314,261,224,91,425,11996
SED10054,0,0,0,4,16,11,6,3,5,3,0,3,0,3,0,54,0,0,3,16,27,26,46,30,15,7,24,10,4,3,3,214,0,0,12,40,18,8,9,5,0,0,0,0,0,0,0,92,0,0,0,3,7,25,20,5,6,0,9,6,12,0,3,96,0,0,3,0,8,9,19,14,6,4,11,13,3,3,3,96,0,0,0,0,3,6,9,3,0,0,0,0,0,0,0,21,12,125,364,915,469,316,223,144,45,34,39,40,51,20,125,2922,0,0,3,37,40,57,59,50,9,19,18,9,8,18,15,342,0,0,0,0,13,21,20,12,0,3,0,0,6,3,4,82,0,88,221,322,318,246,216,158,61,61,60,68,67,44,76,2006,30,446,1380,2254,1597,1504,1254,831,266,294,421,382,318,200,471,11648
SED10055,0,0,0,0,12,19,13,4,0,4,0,6,0,0,4,62,0,0,0,5,24,102,62,41,11,11,15,3,4,3,8,289,0,0,14,40,23,9,20,3,0,0,0,0,0,0,6,115,0,0,0,10,23,122,142,74,19,25,26,18,13,4,3,479,0,0,0,0,3,18,36,18,6,4,6,7,0,3,13,114,0,0,0,68,112,67,78,30,10,3,7,6,7,7,12,407,7,44,174,784,300,206,72,25,11,13,8,7,3,0,101,1755,0,0,3,9,13,12,22,25,4,4,9,8,8,3,5,125,0,0,0,0,46,139,88,12,3,3,3,0,3,3,11,311,0,50,69,355,656,1667,2397,1473,281,331,320,288,252,145,344,8628,13,270,736,2236,2267,6765,9376,4796,1043,1183,1259,1055,849,476,1293,33617
SED10056,0,0,0,4,5,12,10,11,3,3,0,0,0,0,0,48,0,0,0,10,53,117,96,60,7,10,17,12,0,10,8,400,0,0,7,63,24,13,11,0,0,0,4,0,0,0,7,129,0,0,0,11,24,133,115,51,3,10,18,5,7,7,8,392,0,0,0,0,5,22,22,21,4,4,0,5,0,0,7,90,0,0,3,30,49,35,16,0,0,0,3,0,0,0,7,143,0,64,247,1055,619,540,177,111,21,47,23,28,13,17,123,3085,0,0,0,8,12,25,22,19,5,6,0,8,11,0,11,127,0,0,0,3,14,37,35,3,0,0,4,7,8,0,10,121,3,47,95,334,540,667,667,533,106,89,88,85,79,37,116,3486,9,326,1132,2783,2417,3660,3375,1847,376,421,386,371,272,179,684,18238
SED10057,0,0,0,3,3,0,0,0,0,3,0,3,0,0,3,15,0,3,0,3,15,3,8,21,8,11,11,3,7,3,3,99,3,3,9,7,3,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,4,4,3,5,9,13,7,7,3,0,55,0,0,0,0,5,5,3,3,4,3,0,0,3,3,0,29,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,9,21,78,262,381,174,83,41,32,10,10,15,3,9,7,89,1215,0,0,4,4,9,12,4,16,0,3,4,3,6,0,3,68,0,0,0,0,6,3,0,0,0,0,3,0,0,3,5,20,6,20,47,34,24,28,36,33,13,7,23,6,17,7,31,332,52,200,712,617,379,358,283,236,85,93,147,88,112,86,279,3727
SED10058,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,12,0,0,0,3,4,4,42,27,5,15,18,22,3,4,6,153,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,13,4,3,10,10,5,4,0,0,56,0,0,0,3,0,3,11,9,3,5,7,3,0,4,4,52,0,0,0,3,6,9,20,41,7,3,11,0,0,4,11,115,20,43,166,269,134,66,50,47,11,10,10,9,13,6,72,926,0,3,6,5,14,5,12,7,3,4,3,5,4,0,4,75,0,0,0,0,3,4,0,0,0,3,0,0,0,0,13,23,0,13,39,70,65,120,188,188,35,42,24,30,57,31,88,990,100,299,1028,811,423,559,837,681,167,208,337,343,228,149,544,6714
