region_id,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
SED10033,112,2660,267,3039,105,2110,134,2349,201,3079,176,3456,516,4961,296,5773,648,4848,281,5777,589,3686,253,4528,306,2142,228,2676,94,831,126,1051,24,181,42,247,2595,24498,1803,28896,125,2370,227,2722,119,1948,106,2173,358,3124,149,3631,842,5298,280,6420,1083,4388,252,5723,970,3200,269,4439,388,1874,205,2467,127,809,126,1062,27,404,67,498,4039,23415,1681,29135,237,5030,494,5761,224,4058,240,4522,559,6203,325,7087,1358,10259,576,12193,1731,9236,533,11500,1559,6886,522,8967,694,4016,433,5143,221,1640,252,2113,51,585,109,745,6634,47913,3484,58031
SED10034,76,2066,188,2330,91,1787,95,1973,223,3417,210,3850,426,4219,231,4876,650,3913,227,4790,648,3068,201,3917,308,1973,169,2450,114,818,148,1080,36,241,55,332,2572,21502,1524,25598,80,1786,141,2007,92,1650,86,1828,360,3548,188,4096,733,4274,186,5193,1122,3700,195,5017,1052,2851,167,4070,392,1841,182,2415,119,1038,237,1394,21,538,85,644,3971,21226,1467,26664,156,3852,329,4337,183,3437,181,3801,583,6965,398,7946,1159,8493,417,10069,1772,7613,422,9807,1700,5919,368,7987,700,3814,351,4865,233,1856,385,2474,57,779,140,976,6543,42728,2991,52262
SED10035,54,1590,298,1942,172,3606,593,4371,457,9111,1179,10747,567,6578,782,7927,628,4313,635,5576,440,3014,539,3993,232,1989,460,2681,152,1140,352,1644,34,264,95,393,2736,31605,4933,39274,86,1574,229,1889,176,3604,482,4262,607,8447,954,10008,708,5258,625,6591,795,3454,510,4759,646,2755,440,3841,360,2024,425,2809,196,1353,382,1931,40,556,135,731,3614,29025,4182,36821,140,3164,527,3831,348,7210,1075,8633,1064,17558,2133,20755,1275,11836,1407,14518,1423,7767,1145,10335,1086,5769,979,7834,592,4013,885,5490,348,2493,734,3575,74,820,230,1124,6350,60630,9115,76095
SED10036,114,2456,201,2771,96,2143,115,2354,183,3499,181,3863,455,4719,198,5372,713,4756,225,5694,643,3583,189,4415,310,2151,156,2617,128,932,107,1167,52,308,72,432,2694,24547,1444,28685,100,2231,171,2502,141,1965,81,2187,330,3551,161,4042,754,4986,199,5939,1075,4763,188,6026,1029,3386,165,4580,430,1985,142,2557,137,1110,183,1430,32,481,119,632,4028,24458,1409,29895,214,4687,372,5273,237,4108,196,4541,513,7050,342,7905,1209,9705,397,11311,1788,9519,413,11720,1672,6969,354,8995,740,4136,298,5174,265,2042,290,2597,84,789,191,1064,6722,49005,2853,58580
SED10037,113,1963,199,2275,121,2123,150,2394,253,3462,223,3938,449,3812,228,4489,702,3551,240,4493,624,2929,205,3758,351,2217,232,2800,215,1386,292,1893,60,475,108,643,2888,21918,1877,26683,125,1930,189,2244,159,1821,96,2076,425,3401,161,3987,770,3781,194,4745,1100,3365,181,4646,1045,2832,220,4097,507,2306,255,3068,264,1787,445,2496,47,878,180,1105,4442,22101,1921,28464,238,3893,388,4519,280,3944,246,4470,678,6863,384,7925,1219,7593,422,9234,1802,6916,421,9139,1669,5761,425,7855,858,4523,487,5868,479,3173,737,4389,107,1353,288,1748,7330,44019,3798,55147
SED10038,89,2252,232,2573,116,1618,83,1817,204,2762,157,3123,400,3605,168,4173,637,3900,233,4770,758,3545,257,4560,403,2668,219,3290,189,1424,268,1881,52,394,102,548,2848,22168,1719,26735,108,2039,221,2368,131,1505,83,1719,375,2806,120,3301,664,3843,173,4680,1148,3927,194,5269,1143,3359,228,4730,543,2550,260,3353,211,1608,320,2139,31,843,158,1032,4354,22480,1757,28591,197,4291,453,4941,247,3123,166,3536,579,5568,277,6424,1064,7448,341,8853,1785,7827,427,10039,1901,6904,485,9290,946,5218,479,6643,400,3032,588,4020,83,1237,260,1580,7202,44648,3476,55326
SED10039,109,2051,280,2440,158,2294,220,2672,370,5059,462,5891,509,4442,342,5293,660,4146,305,5111,551,3264,266,4081,300,2040,240,2580,181,1353,223,1757,58,481,93,632,2896,25130,2431,30457,102,1881,230,2213,169,2247,153,2569,594,4965,384,5943,870,4636,338,5844,1028,4120,296,5444,807,3223,284,4314,433,2099,263,2795,225,1599,243,2067,45,987,177,1209,4273,25757,2368,32398,211,3932,510,4653,327,4541,373,5241,964,10024,846,11834,1379,9078,680,11137,1688,8266,601,10555,1358,6487,550,8395,733,4139,503,5375,406,2952,466,3824,103,1468,270,1841,7169,50887,4799,62855
SED10040,105,2306,263,2674,70,1880,107,2057,168,3066,196,3430,394,4235,210,4839,603,4400,204,5207,616,3168,187,3971,358,2233,135,2726,203,1482,154,1839,87,627,130,844,2604,23397,1586,27587,102,2545,198,2845,125,1847,87,2059,305,3398,178,3881,676,4653,211,5540,1027,4422,196,5645,994,3119,174,4287,517,2381,152,3050,266,1875,299,2440,73,1311,366,1750,4085,25551,1861,31497,207,4851,461,5519,195,3727,194,4116,473,6464,374,7311,1070,8888,421,10379,1630,8822,400,10852,1610,6287,361,8258,875,4614,287,5776,469,3357,453,4279,160,1938,496,2594,6689,48948,3447,59084
SED10041,88,2058,297,2443,105,1784,128,2017,222,2682,166,3070,407,3351,205,3963,595,3784,237,4616,712,3623,255,4590,436,2743,279,3458,212,1510,291,2013,67,529,114,710,2844,22064,1972,26880,133,1918,208,2259,134,1663,86,1883,409,2659,142,3210,724,3266,184,4174,1046,3619,236,4901,1263,3387,242,4892,596,2654,322,3572,216,1761,379,2356,49,961,219,1229,4570,21888,2018,28476,221,3976,505,4702,239,3447,214,3900,631,5341,308,6280,1131,6617,389,8137,1641,7403,473,9517,1975,7010,497,9482,1032,5397,601,7030,428,3271,670,4369,116,1490,333,1939,7414,43952,3990,55356
SED10042,128,2179,456,2763,165,2426,378,2969,524,5796,798,7118,643,4819,644,6106,567,4259,580,5406,422,3191,466,4079,243,2212,364,2819,180,1294,352,1826,42,373,140,555,2914,26549,4178,33641,171,1910,364,2445,219,2307,311,2837,837,5373,712,6922,928,4377,629,5934,941,3935,539,5415,756,2913,396,4065,420,2062,384,2866,197,1540,438,2175,40,622,270,932,4509,25039,4043,33591,299,4089,820,5208,384,4733,689,5806,1361,11169,1510,14040,1571,9196,1273,12040,1508,8194,1119,10821,1178,6104,862,8144,663,4274,748,5685,377,2834,790,4001,82,995,410,1487,7423,51588,8221,67232
SED10043,102,2122,203,2427,82,1604,104,1790,196,3624,216,4036,398,4513,245,5156,602,3859,199,4660,556,3006,188,3750,292,1947,163,2402,178,1176,162,1516,67,486,104,657,2473,22337,1584,26394,90,1547,155,1792,124,1630,105,1859,318,3905,195,4418,678,4704,224,5606,1039,3756,209,5004,958,2970,196,4124,448,2030,182,2660,218,1652,257,2127,55,1206,205,1466,3928,23400,1728,29056,192,3669,358,4219,206,3234,209,3649,514,7529,411,8454,1076,9217,469,10762,1641,7615,408,9664,1514,5976,384,7874,740,3977,345,5062,396,2828,419,3643,122,1692,309,2123,6401,45737,3312,55450
SED10044,113,2078,306,2497,110,1632,171,1913,277,2763,226,3266,471,3577,265,4313,780,4561,405,5746,815,4485,338,5638,373,2365,277,3015,145,1284,250,1679,48,388,113,549,3132,23133,2351,28616,132,2066,269,2467,149,1562,97,1808,445,2914,184,3543,804,3756,253,4813,1276,4456,298,6030,1203,3833,274,5310,491,2243,283,3017,209,1502,317,2028,30,857,172,1059,4739,23189,2147,30075,245,4144,575,4964,259,3194,268,3721,722,5677,410,6809,1275,7333,518,9126,2056,9017,703,11776,2018,8318,612,10948,864,4608,560,6032,354,2786,567,3707,78,1245,285,1608,7871,46322,4498,58691
SED10045,179,2655,512,3346,195,2497,332,3024,492,4922,725,6139,558,4458,579,5595,648,4732,640,6020,452,3158,478,4088,208,1654,330,2192,103,720,210,1033,8,153,49,210,2843,24949,3855,31647,238,2610,458,3306,312,2511,323,3146,856,4818,704,6378,992,4382,567,5941,1043,4449,566,6058,717,2850,446,4013,305,1689,394,2388,94,992,246,1332,15,225,100,340,4572,24526,3804,32902,417,5265,970,6652,507,5008,655,6170,1348,9740,1429,12517,1550,8840,1146,11536,1691,9181,1206,12078,1169,6008,924,8101,513,3343,724,4580,197,1712,456,2365,23,378,149,550,7415,49475,7659,64549
SED10046,114,2361,402,2877,129,2355,411,2895,358,4198,489,5045,479,4068,426,4973,564,3717,383,4664,522,3381,363,4266,282,1909,301,2492,114,765,173,1052,21,218,48,287,2583,22972,2996,28551,152,2201,313,2666,203,2237,202,2642,653,4013,375,5041,874,3967,373,5214,925,3696,347,4968,936,3070,313,4319,398,1937,315,2650,118,960,251,1329,27,426,78,531,4286,22507,2567,29360,266,4562,715,5543,332,4592,613,5537,1011,8211,864,10086,1353,8035,799,10187,1489,7413,730,9632,1458,6451,676,8585,680,3846,616,5142,232,1725,424,2381,48,644,126,818,6869,45479,5563,57911
SED10047,159,2821,459,3439,163,2404,259,2826,414,4764,438,5616,625,5322,399,6346,670,4717,421,5808,504,3194,345,4043,233,1754,261,2248,93,735,230,1058,15,192,102,309,2876,25903,2914,31693,199,2652,391,3242,260,2378,237,2875,793,5181,448,6422,1082,5410,448,6940,1055,4335,373,5763,729,2998,381,4108,299,1663,320,2282,116,971,349,1436,17,382,284,683,4550,25970,3231,33751,358,5473,850,6681,423,4782,496,5701,1207,9945,886,12038,1707,10732,847,13286,1725,9052,794,11571,1233,6192,726,8151,532,3417,581,4530,209,1706,579,2494,32,574,386,992,7426,51873,6145,65444
SED10048,116,2349,294,2759,120,2113,139,2372,282,4045,254,4581,463,4389,295,5147,663,4159,308,5130,622,3444,270,4336,326,1999,249,2574,147,933,217,1297,17,254,83,354,2756,23685,2109,28550,113,2428,235,2776,168,2007,121,2296,494,4042,214,4750,907,4471,251,5629,1154,3958,255,5367,1081,3191,242,4514,438,1968,269,2675,166,1255,316,1737,27,607,124,758,4548,23927,2027,30502,229,4777,529,5535,288,4120,260,4668,776,8087,468,9331,1370,8860,546,10776,1817,8117,563,10497,1703,6635,512,8850,764,3967,518,5249,313,2188,533,3034,44,861,207,1112,7304,47612,4136,59052
SED10049,65,1596,179,1840,72,1724,178,1974,225,5567,530,6322,432,5916,428,6776,585,4250,333,5168,533,2798,228,3559,251,1842,192,2285,136,963,149,1248,56,409,92,557,2355,25065,2309,29729,67,1492,157,1716,97,1705,136,1938,364,5796,452,6612,677,5888,347,6912,941,3973,260,5174,866,2594,233,3693,412,1795,208,2415,158,1275,252,1685,43,743,201,987,3625,25261,2246,31132,132,3088,336,3556,169,3429,314,3912,589,11363,982,12934,1109,11804,775,13688,1526,8223,593,10342,1399,5392,461,7252,663,3637,400,4700,294,2238,401,2933,99,1152,293,1544,5980,50326,4555,60861
SED10050,87,1870,337,2294,135,2406,432,2973,287,4460,861,5608,439,4621,780,5840,666,3994,640,5300,541,3129,499,4169,283,2143,411,2837,141,1308,318,1767,45,447,113,605,2624,24378,4391,31393,81,1789,260,2130,145,2283,265,2693,455,4490,460,5405,803,4796,433,6032,1060,3861,392,5313,889,3122,379,4390,433,2215,395,3043,204,1672,384,2260,42,907,184,1133,4112,25135,3152,32399,168,3659,597,4424,280,4689,697,5666,742,8950,1321,11013,1242,9417,1213,11872,1726,7855,1032,10613,1430,6251,878,8559,716,4358,806,5880,345,2980,702,4027,87,1354,297,1738,6736,49513,7543,63792
SED10051,57,1291,240,1588,107,2835,471,3413,395,7584,820,8799,531,6301,652,7484,568,4118,481,5167,417,2604,345,3366,188,1511,288,1987,114,869,206,1189,20,224,56,300,2397,27337,3559,33293,76,1326,213,1615,185,3500,415,4100,609,8013,716,9338,804,5886,556,7246,813,3550,361,4724,684,2351,302,3337,276,1517,223,2016,133,975,202,1310,16,405,101,522,3596,27523,3089,34208,133,2617,453,3203,292,6335,886,7513,1004,15597,1536,18137,1335,12187,1208,14730,1381,7668,842,9891,1101,4955,647,6703,464,3028,511,4003,247,1844,408,2499,36,629,157,822,5993,54860,6648,67501
SED10052,122,2515,268,2905,113,2535,152,2800,226,3938,246,4410,402,4252,226,4880,651,4330,259,5240,560,3536,199,4295,213,1669,137,2019,91,683,104,878,21,213,38,272,2399,23671,1629,27699,123,2363,213,2699,159,2198,105,2462,412,3894,199,4505,764,4427,215,5406,1147,4261,231,5639,936,3030,192,4158,287,1516,144,1947,90,874,156,1120,19,494,48,561,3937,23057,1503,28497,245,4878,481,5604,272,4733,257,5262,638,7832,445,8915,1166,8679,441,10286,1798,8591,490,10879,1496,6566,391,8453,500,3185,281,3966,181,1557,260,1998,40,707,86,833,6336,46728,3132,56196
SED10053,64,1655,154,1873,84,1658,113,1855,197,3295,211,3703,425,4080,249,4754,594,3463,229,4286,562,2875,184,3621,322,2130,163,2615,171,1276,194,1641,54,394,110,558,2473,20826,1607,24906,84,1721,173,1978,92,1635,69,1796,336,3402,180,3918,713,4137,214,5064,911,3413,190,4514,968,2773,152,3893,479,2221,227,2927,193,1602,325,2120,36,869,230,1135,3812,21773,1760,27345,148,3376,327,3851,176,3293,182,3651,533,6697,391,7621,1138,8217,463,9818,1505,6876,419,8800,1530,5648,336,7514,801,4351,390,5542,364,2878,519,3761,90,1263,340,1693,6285,42599,3367,52251
SED10054,115,2088,316,2519,103,1887,208,2198,257,3712,392,4361,478,4608,467,5553,678,4731,476,5885,589,3696,363,4648,258,2049,264,2571,116,885,194,1195,25,217,70,312,2619,23873,2750,29242,103,1933,236,2272,139,1738,132,2009,396,3820,291,4507,731,4642,340,5713,1004,4258,321,5583,864,3148,280,4292,369,1869,238,2476,145,962,246,1353,28,509,118,655,3779,22879,2202,28860,218,4021,552,4791,242,3625,340,4207,653,7532,683,8868,1209,9250,807,11266,1682,8989,797,11468,1453,6844,643,8940,627,3918,502,5047,261,1847,440,2548,53,726,188,967,6398,46752,4952,58102
SED10055,152,2965,538,3655,184,2643,307,3134,402,4798,443,5643,596,4749,484,5829,602,4490,416,5508,440,3111,332,3883,214,1560,255,2029,79,558,141,778,9,139,41,189,2678,25013,2957,30648,189,2877,458,3524,242,2609,270,3121,805,5050,419,6274,1081,4847,476,6404,928,4307,405,5640,699,3044,342,4085,275,1533,309,2117,90,811,178,1079,4,412,88,504,4313,25490,2945,32748,341,5842,996,7179,426,5252,577,6255,1207,9848,862,11917,1677,9596,960,12233,1530,8797,821,11148,1139,6155,674,7968,489,3093,564,4146,169,1369,319,1857,13,551,129,693,6991,50503,5902,63396
SED10056,106,2606,349,3061,124,2543,200,2867,347,4677,307,5331,489,4698,321,5508,509,4392,336,5237,494,3442,288,4224,201,1599,228,2028,68,531,136,735,16,123,54,193,2354,24611,2219,29184,135,2526,303,2964,190,2460,156,2806,601,4794,292,5687,854,4662,292,5808,1013,4307,286,5606,808,2993,259,4060,257,1411,214,1882,99,672,201,972,12,248,102,362,3969,24073,2105,30147,241,5132,652,6025,314,5003,356,5673,948,9471,599,11018,1343,9360,613,11316,1522,8699,622,10843,1302,6435,547,8284,458,3010,442,3910,167,1203,337,1707,28,371,156,555,6323,48684,4324,59331
SED10057,83,1780,309,2172,74,1323,184,1581,243,2453,293,2989,359,3114,305,3778,558,3817,364,4739,620,3965,418,5003,338,2823,440,3601,196,1503,412,2111,33,372,146,551,2504,21150,2871,26525,117,1564,246,1927,119,1223,110,1452,378,2483,190,3051,611,3066,230,3907,970,3526,317,4813,960,3216,321,4497,469,2613,468,3550,209,1640,529,2378,33,670,277,980,3866,20001,2688,26555,200,3344,555,4099,193,2546,294,3033,621,4936,483,6040,970,6180,535,7685,1528,7343,681,9552,1580,7181,739,9500,807,5436,908,7151,405,3143,941,4489,66,1042,423,1531,6370,41151,5559,53080
SED10058,119,1942,418,2479,95,1571,295,1961,273,3037,585,3895,449,3444,570,4463,622,3872,480,4974,565,3411,372,4348,315,2339,384,3038,183,1389,343,1915,25,366,100,491,2646,21371,3547,27564,142,1864,369,2375,142,1510,169,1821,455,3051,271,3777,712,3357,283,4352,995,3498,282,4775,951,2754,318,4023,409,2231,374,3014,223,1583,393,2199,35,746,234,1015,4064,20594,2693,27351,261,3806,787,4854,237,3081,464,3782,728,6088,856,7672,1161,6801,853,8815,1617,7370,762,9749,1516,6165,690,8371,724,4570,758,6052,406,2972,736,4114,60,1112,334,1506,6710,41965,6240,54915
SED10059,92,1717,269,2078,74,1132,107,1313,210,1973,163,2346,413,2742,242,3397,644,3464,296,4404,729,3883,377,4989,500,3644,441,4585,260,2042,484,2786,68,551,225,844,2990,21148,2604,26742,110,1716,253,2079,123,1141,79,1343,386,2131,155,2672,683,2956,215,3854,1058,3514,245,4817,1289,3695,324,5308,652,3509,438,4599,316,2145,606,3067,61,1025,368,1454,4678,21832,2683,29193,202,3433,522,4157,197,2273,186,2656,596,4104,318,5018,1096,5698,457,7251,1702,6978,541,9221,2018,7578,701,10297,1152,7153,879,9184,576,4187,1090,5853,129,1576,593,2298,7668,42980,5287,55935
SED10060,82,1499,187,1768,124,2692,235,3051,320,5092,449,5861,437,3961,330,4728,624,3806,348,4778,638,3020,291,3949,259,1733,280,2272,125,1016,248,1389,47,386,120,553,2656,23205,2488,28349,95,1509,146,1750,189,2808,167,3164,412,4717,300,5429,603,3745,248,4596,1006,3420,266,4692,943,2682,240,3865,352,1779,274,2405,180,1518,362,2060,32,944,230,1206,3812,23122,2233,29167,177,3008,333,3518,313,5500,402,6215,732,9809,749,11290,1040,7706,578,9324,1630,7226,614,9470,1581,5702,531,7814,611,3512,554,4677,305,2534,610,3449,79,1330,350,1759,6468,46327,4721,57516
SED10061,32,1097,209,1338,71,1803,235,2109,281,7480,889,8650,380,5469,651,6500,457,3779,443,4679,482,3157,384,4023,283,2285,268,2836,122,977,205,1304,32,387,100,519,2140,26434,3384,31958,33,1134,149,1316,108,2105,222,2435,454,8008,820,9282,593,5793,582,6968,831,3859,395,5085,951,3402,365,4718,502,2325,345,3172,180,1335,282,1797,42,873,223,1138,3694,28834,3383,35911,65,2231,358,2654,179,3908,457,4544,735,15488,1709,17932,973,11262,1233,13468,1288,7638,838,9764,1433,6559,749,8741,785,4610,613,6008,302,2312,487,3101,74,1260,323,1657,5834,55268,6767,67869
SED10062,120,2198,315,2633,132,1948,171,2251,238,2901,308,3447,430,3245,305,3980,687,3880,344,4911,690,3845,368,4903,379,2899,365,3643,171,1376,323,1870,35,380,94,509,2882,22672,2593,28147,150,2238,296,2684,145,2009,153,2307,431,2900,211,3542,740,3434,275,4449,1029,3781,252,5062,1081,3466,273,4820,494,2822,394,3710,198,1668,440,2306,37,775,251,1063,4305,23093,2545,29943,270,4436,611,5317,277,3957,324,4558,669,5801,519,6989,1170,6679,580,8429,1716,7661,596,9973,1771,7311,641,9723,873,5721,759,7353,369,3044,763,4176,72,1155,345,1572,7187,45765,5138,58090
SED10063,88,1919,238,2245,125,2415,209,2749,318,4906,364,5588,432,4133,237,4802,621,4077,284,4982,528,3014,215,3757,292,2042,202,2536,186,1246,211,1643,54,446,90,590,2644,24198,2050,28892,109,1783,182,2074,165,2454,150,2769,502,5133,294,5929,779,4293,253,5325,1007,4005,264,5276,888,2995,213,4096,421,2109,233,2763,213,1673,298,2184,46,1027,183,1256,4130,25472,2070,31672,197,3702,420,4319,290,4869,359,5518,820,10039,658,11517,1211,8426,490,10127,1628,8082,548,10258,1416,6009,428,7853,713,4151,435,5299,399,2919,509,3827,100,1473,273,1846,6774,49670,4120,60564
SED10064,99,2131,361,2591,95,1792,252,2139,257,3380,491,4128,440,3782,441,4663,556,3951,379,4886,534,3557,359,4450,311,2471,335,3117,160,1306,270,1736,36,337,91,464,2488,22707,2979,28174,116,2062,284,2462,173,1708,128,2009,441,3533,250,4224,735,3792,341,4868,959,3729,246,4934,907,3254,269,4430,443,2346,336,3125,195,1576,362,2133,40,760,155,955,4009,22760,2371,29140,215,4193,645,5053,268,3500,380,4148,698,6913,741,8352,1175,7574,782,9531,1515,7680,625,9820,1441,6811,628,8880,754,4817,671,6242,355,2882,632,3869,76,1097,246,1419,6497,45467,5350,57314
SED10065,112,1876,343,2331,105,1095,186,1386,235,2036,345,2616,386,2814,372,3572,712,3876,415,5003,817,4378,389,5584,446,3167,416,4029,197,1562,327,2086,66,530,124,720,3076,21334,2917,27327,132,1709,261,2102,144,1080,87,1311,432,2141,135,2708,795,3052,232,4079,1210,3953,306,5469,1258,3804,316,5378,582,2935,394,3911,246,1664,423,2333,43,867,246,1156,4842,21205,2400,28447,244,3585,604,4433,249,2175,273,2697,667,4177,480,5324,1181,5866,604,7651,1922,7829,721,10472,2075,8182,705,10962,1028,6102,810,7940,443,3226,750,4419,109,1397,370,1876,7918,42539,5317,55774
SED10066,122,1971,368,2461,159,2849,470,3478,614,8901,1095,10610,630,6010,698,7338,659,4536,476,5671,500,3203,351,4054,236,1806,269,2311,125,1152,268,1545,24,379,107,510,3069,30807,4102,37978,142,1823,272,2237,219,2754,301,3274,887,8496,734,10117,946,5553,504,7003,965,4293,401,5659,710,3029,314,4053,347,1854,276,2477,165,1416,343,1924,28,829,259,1116,4409,30047,3404,37860,264,3794,640,4698,378,5603,771,6752,1501,17397,1829,20727,1576,11563,1202,14341,1624,8829,877,11330,1210,6232,665,8107,583,3660,545,4788,290,2568,611,3469,52,1208,366,1626,7478,60854,7506,75838
SED10067,100,1886,221,2207,120,2096,185,2401,330,4277,325,4932,410,3836,281,4527,506,3483,258,4247,537,3295,249,4081,275,1839,210,2324,110,847,188,1145,33,208,82,323,2421,21767,1999,26187,125,1910,236,2271,165,2149,165,2479,588,4257,329,5174,705,3773,289,4767,891,3534,275,4700,946,3216,272,4434,362,1922,257,2541,116,1098,270,1484,37,614,172,823,3935,22473,2265,28673,225,3796,457,4478,285,4245,350,4880,918,8534,654,10106,1115,7609,570,9294,1397,7017,533,8947,1483,6511,521,8515,637,3761,467,4865,226,1945,458,2629,70,822,254,1146,6356,44240,4264,54860
SED10068,57,1819,225,2101,68,1554,124,1746,170,2781,195,3146,344,3942,275,4561,581,4060,285,4926,634,3558,261,4453,315,2558,217,3090,149,1222,196,1567,64,665,136,865,2382,22159,1914,26455,65,1663,185,1913,89,1423,90,1602,292,2806,161,3259,596,4207,254,5057,1035,3978,218,5231,1086,3317,226,4629,512,2335,220,3067,211,1583,317,2111,53,1207,321,1581,3939,22519,1992,28450,122,3482,410,4014,157,2977,214,3348,462,5587,356,6405,940,8149,529,9618,1616,8038,503,10157,1720,6875,487,9082,827,4893,437,6157,360,2805,513,3678,117,1872,457,2446,6321,44678,3906,54905
SED10069,102,1696,191,1989,71,1117,128,1316,168,2113,165,2446,353,3029,190,3572,583,3466,258,4307,660,3656,286,4602,480,3360,372,4212,272,2040,442,2754,81,598,159,838,2770,21075,2191,26036,82,1590,183,1855,87,1074,65,1226,309,2265,99,2673,653,3162,176,3991,967,3724,196,4887,1156,3528,256,4940,660,3555,418,4633,304,2280,572,3156,52,1080,296,1428,4270,22258,2261,28789,184,3286,374,3844,158,2191,193,2542,477,4378,264,5119,1006,6191,366,7563,1550,7190,454,9194,1816,7184,542,9542,1140,6915,790,8845,576,4320,1014,5910,133,1678,455,2266,7040,43333,4452,54825
SED10070,78,1802,278,2158,93,1646,167,1906,235,2990,263,3488,414,3354,272,4040,530,3670,329,4529,632,3622,345,4599,460,3313,422,4195,209,1611,403,2223,48,432,151,631,2699,22440,2630,27769,101,1704,208,2013,120,1533,130,1783,444,2964,221,3629,695,3375,247,4317,945,3416,278,4639,1090,3496,325,4911,622,3103,438,4163,237,1781,483,2501,48,886,252,1186,4302,22258,2582,29142,179,3506,486,4171,213,3179,297,3689,679,5954,484,7117,1109,6729,519,8357,1475,7086,607,9168,1722,7118,670,9510,1082,6416,860,8358,446,3392,886,4724,96,1318,403,1817,7001,44698,5212,56911
