LGA_CODE_2021,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5,C16_SH_Tot_NPGH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPGH_2,C16_SDRTHT_0b_s_a_b_NPGH_3,C16_SDRTHT_0b_s_a_b_NPGH_4,C16_SDRTHT_0b_s_a_b_NPGH_5,C16_SDRTHT_0b_s_a_b_NPGH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPGH_2,C16_SDRTHT_1b_NPGH_3,C16_SDRTHT_1b_NPGH_4,C16_SDRTHT_1b_NPGH_5,C16_SDRTHT_1b_NPGH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPGH_2,C16_SDRTHT_2b_NPGH_3,C16_SDRTHT_2b_NPGH_4,C16_SDRTHT_2b_NPGH_5,C16_SDRTHT_2b_NPGH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPGH_2,C16_SDRTHT_3b_NPGH_3,C16_SDRTHT_3b_NPGH_4,C16_SDRTHT_3b_NPGH_5,C16_SDRTHT_3b_NPGH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPGH_2,C16_SDRTHT_4mb_NPGH_3,C16_SDRTHT_4mb_NPGH_4,C16_SDRTHT_4mb_NPGH_5,C16_SDRTHT_4mb_NPGH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPGH_2,C16_SDRTHT_NB_NS_NPGH_3,C16_SDRTHT_NB_NS_NPGH_4,C16_SDRTHT_NB_NS_NPGH_5,C16_SDRTHT_NB_NS_NPGH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPGH_2,C16_SDRTHT_Tot_NPGH_3,C16_SDRTHT_Tot_NPGH_4,C16_SDRTHT_Tot_NPGH_5,C16_SDRTHT_Tot_NPGH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPGH_2,C16_F_a_0b_s_a_b_NPGH_3,C16_F_a_0b_s_a_b_NPGH_4,C16_F_a_0b_s_a_b_NPGH_5,C16_F_a_0b_s_a_b_NPGH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPGH_2,C16_F_a_1b_NPGH_3,C16_F_a_1b_NPGH_4,C16_F_a_1b_NPGH_5,C16_F_a_1b_NPGH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPGH_2,C16_F_a_2b_NPGH_3,C16_F_a_2b_NPGH_4,C16_F_a_2b_NPGH_5,C16_F_a_2b_NPGH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPGH_2,C16_F_a_3b_NPGH_3,C16_F_a_3b_NPGH_4,C16_F_a_3b_NPGH_5,C16_F_a_3b_NPGH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPGH_2,C16_F_a_4mb_NPGH_3,C16_F_a_4mb_NPGH_4,C16_F_a_4mb_NPGH_5,C16_F_a_4mb_NPGH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPGH_2,C16_F_a_NB_NS_NPGH_3,C16_F_a_NB_NS_NPGH_4,C16_F_a_NB_NS_NPGH_5,C16_F_a_NB_NS_NPGH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPGH_2,C16_F_a_Tot_NPGH_3,C16_F_a_Tot_NPGH_4,C16_F_a_Tot_NPGH_5,C16_F_a_Tot_NPGH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPGH_2,C16_OD_0b_s_a_b_NPGH_3,C16_OD_0b_s_a_b_NPGH_4,C16_OD_0b_s_a_b_NPGH_5,C16_OD_0b_s_a_b_NPGH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPGH_2,C16_OD_1b_NPGH_3,C16_OD_1b_NPGH_4,C16_OD_1b_NPGH_5,C16_OD_1b_NPGH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPGH_2,C16_OD_2b_NPGH_3,C16_OD_2b_NPGH_4,C16_OD_2b_NPGH_5,C16_OD_2b_NPGH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPGH_2,C16_OD_3b_NPGH_3,C16_OD_3b_NPGH_4,C16_OD_3b_NPGH_5,C16_OD_3b_NPGH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPGH_2,C16_OD_4mb_NPGH_3,C16_OD_4mb_NPGH_4,C16_OD_4mb_NPGH_5,C16_OD_4mb_NPGH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPGH_2,C16_OD_NB_NS_NPGH_3,C16_OD_NB_NS_NPGH_4,C16_OD_NB_NS_NPGH_5,C16_OD_NB_NS_NPGH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPGH_2,C16_OD_Tot_NPGH_3,C16_OD_Tot_NPGH_4,C16_OD_Tot_NPGH_5,C16_OD_Tot_NPGH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPGH_2,C16_DS_NS_NPGH_3,C16_DS_NS_NPGH_4,C16_DS_NS_NPGH_5,C16_DS_NS_NPGH_6_mor,C16_DS_NS_Tot,C16_Tot_NPGH_2,C16_Tot_NPGH_3,C16_Tot_NPGH_4,C16_Tot_NPGH_5,C16_Tot_NPGH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPGH_2,C21_SH_0b_s_a_b_NPGH_3,C21_SH_0b_s_a_b_NPGH_4,C21_SH_0b_s_a_b_NPGH_5,C21_SH_0b_s_a_b_NPGH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPGH_2,C21_SH_1b_NPGH_3,C21_SH_1b_NPGH_4,C21_SH_1b_NPGH_5,C21_SH_1b_NPGH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPGH_2,C21_SH_2b_NPGH_3,C21_SH_2b_NPGH_4,C21_SH_2b_NPGH_5,C21_SH_2b_NPGH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPGH_2,C21_SH_3b_NPGH_3,C21_SH_3b_NPGH_4,C21_SH_3b_NPGH_5,C21_SH_3b_NPGH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPGH_2,C21_SH_4mb_NPGH_3,C21_SH_4mb_NPGH_4,C21_SH_4mb_NPGH_5,C21_SH_4mb_NPGH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPGH_2,C21_SH_NB_NS_NPGH_3,C21_SH_NB_NS_NPGH_4,C21_SH_NB_NS_NPGH_5,C21_SH_NB_NS_NPGH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPGH_2,C21_SH_Tot_NPGH_3,C21_SH_Tot_NPGH_4,C21_SH_Tot_NPGH_5
LGA14500,3,0,0,76,83,31,32,20,7,170,10,0,3,0,0,12,185,38,38,18,7,293,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,12,0,0,0,0,14,0,0,3,0,0,5,0,0,0,0,0,0,33,5,4,0,0,43,0,0,0,0,0,0,20,0,0,0,0,19,130,19,9,0,0,150,40,26,6,0,0,66,4,0,0,0,0,4,7,0,0,0,0,10,199,46,9,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,420,95,50,18,10,592,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,18,59,8,3,0,0,74,86,27,21,9,6,146,0,0,0,4,0,4,167,33,21,13
LGA14550,0,0,0,51,15,6,0,0,0,21,5,0,0,0,0,5,96,8,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,107,8,0,0,0,112,5,0,0,0,0,5,0,0,0,0,0,0,33,0,0,0,0,30,53,7,0,0,0,54,17,3,0,0,0,22,3,0,0,0,0,6,108,11,0,0
LGA14600,0,0,0,16,3,0,0,0,0,8,0,0,0,0,0,0,24,7,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,13,0,0,0,0,19,7,0,0,0,0,10,0,0,0,0,0,0,29,3,0,0
LGA14650,17,0,0,683,251,76,35,8,8,379,49,3,0,0,5,58,1175,180,50,8,12,1426,0,0,0,0,0,0,8,0,0,0,0,8,96,5,0,0,0,98,86,7,0,0,0,99,3,0,0,0,0,3,3,0,0,0,0,3,195,14,0,0,0,218,0,0,0,0,0,0,18,0,0,0,0,18,39,0,0,0,0,43,17,8,0,0,0,24,4,0,0,0,0,5,3,0,0,0,0,3,78,11,0,0,0,88,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,4,0,0,0,21,3,0,5,0,0,14,1478,206,57,8,15,1765,3,0,0,0,0,3,16,0,0,0,0,16,270,18,3,0,0,288,656,108,13,0,0,782,323,83,62,31,6,503,22,0,0,0,0,23,1278,218,79,31
LGA14700,0,0,0,42,19,7,11,5,0,39,9,3,0,0,0,10,64,20,11,5,3,104,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,9,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,17,3,4,0,0,26,0,0,0,0,0,0,27,4,0,0,0,30,293,24,4,0,0,328,43,50,9,0,0,98,0,0,7,0,0,7,9,5,0,0,0,15,376,78,16,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,470,103,30,10,3,610,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,17,11,0,0,0,35,21,11,9,9,0,52,0,0,0,0,0,0,51,21,15,9
LGA14750,0,0,0,37,22,5,0,0,0,24,0,0,0,0,0,0,66,11,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,12,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,11,29,6,0,0,3,40,12,10,0,0,0,25,3,0,0,0,0,3,56,13,3,3
LGA14850,0,0,0,336,79,25,23,6,0,137,22,0,0,0,0,26,502,81,32,9,0,630,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,35,25,3,0,0,0,32,5,3,0,0,0,6,6,0,0,0,0,6,69,10,0,0,0,76,0,0,0,0,0,0,4,0,0,0,0,4,28,0,0,0,0,28,9,8,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,3,49,7,6,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,7,0,0,0,0,0,0,624,98,33,9,0,770,3,0,0,0,0,3,8,0,0,0,0,14,89,0,0,0,0,92,266,49,10,0,0,324,123,36,18,9,9,203,11,4,0,0,0,19,511,92,26,9
LGA14870,0,0,0,76,21,3,6,0,0,32,8,0,0,0,0,7,145,11,6,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,175,11,6,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,45,84,6,0,0,0,99,27,7,6,0,0,35,5,0,0,0,0,8,161,15,3,0
LGA14900,4,0,5,278,137,41,16,14,3,212,28,8,0,0,0,37,444,87,27,13,8,574,0,0,0,0,0,0,5,0,0,0,0,5,32,5,0,0,0,33,60,15,3,0,0,76,8,0,0,0,0,9,7,0,0,0,0,4,107,22,7,0,0,137,3,0,0,0,0,9,10,0,0,0,0,15,199,17,6,5,0,225,37,9,6,0,0,50,0,0,0,0,0,0,10,4,0,0,0,19,267,31,8,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,819,136,42,19,10,1029,0,0,0,0,0,4,10,0,0,0,0,9,66,3,0,0,0,69,259,41,7,0,0,307,210,46,35,20,5,310,18,0,0,3,0,25,559,92,47,25
LGA14920,0,0,0,42,12,0,0,0,0,10,0,0,0,0,0,3,71,4,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,4,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,33,6,0,0,0,36,13,0,0,0,0,18,0,0,0,0,0,3,62,8,0,0
LGA14950,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,14,4,0,0,0,0,12,0,0,0,0,0,0,22,0,0,0
LGA15050,0,0,0,269,151,35,13,3,0,203,13,4,5,0,0,20,462,71,15,6,0,553,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0,0,41,29,6,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,69,9,0,0,0,82,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,85,14,6,0,665,0,0,0,0,0,0,3,0,0,0,0,7,63,6,0,0,0,74,267,35,4,0,0,303,191,53,16,14,4,277,12,8,0,3,0,18,538,94,23,14
LGA15240,4,0,0,408,149,23,11,5,0,180,23,0,0,3,0,24,688,62,14,3,0,777,0,0,0,0,0,0,4,0,0,0,0,4,55,0,0,0,0,55,37,4,0,0,0,45,0,0,0,0,0,4,0,0,0,0,0,0,99,4,0,0,0,104,0,0,0,0,0,0,4,0,0,0,0,6,77,4,0,0,0,81,15,5,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,4,98,10,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,31,0,0,0,0,29,4,0,0,0,0,7,916,81,16,3,3,1027,10,0,0,0,0,8,7,0,0,0,0,6,139,0,0,0,0,143,378,31,4,0,0,412,184,35,19,10,3,255,33,0,0,0,0,33,750,77,22,14
LGA15270,0,0,0,105,45,9,3,4,0,54,0,0,0,0,0,3,185,19,9,4,0,215,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,7,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,213,23,9,4,0,247,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,97,13,0,0,0,109,50,13,6,0,0,74,7,0,0,0,0,7,191,20,6,0
LGA15300,0,0,0,47,22,3,0,0,0,24,5,0,0,0,0,12,93,12,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,117,10,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,58,0,5,0,0,63,19,8,0,0,0,27,0,4,0,0,0,7,80,5,3,0
LGA15350,0,0,0,16,11,0,0,0,0,16,0,0,0,0,0,0,28,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,15,4,0,0,0,18,5,0,0,0,0,3,0,0,0,0,0,0,21,8,0,0,0,32,4,0,0,0,0,4,27,0,0,0,0,27,177,9,0,0,0,190,15,16,0,0,0,30,0,0,0,0,0,4,4,5,0,0,0,6,221,28,3,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,275,43,3,0,0,322,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,18,6,0,0,0,21,0,0,0,0,0,0,27,3,0,0
LGA15520,0,0,0,42,14,4,4,0,0,20,3,0,0,0,0,9,69,9,4,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,4,0,0,0,0,0,0,80,9,3,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,42,7,3,0,0,48,18,0,0,0,4,21,0,0,0,0,0,4,69,5,3,0
LGA15560,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,27,0,0,0
LGA15650,0,0,0,83,36,7,4,0,0,49,3,0,0,0,0,3,128,13,5,0,0,148,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,7,0,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,0,27,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,16,8,0,0,179,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,14,56,9,0,0,0,66,41,5,0,0,0,52,6,0,0,0,0,3,116,11,0,0
LGA15700,0,3,0,124,32,8,4,0,0,47,8,0,0,0,0,8,192,15,4,3,0,215,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,223,16,4,3,0,250,0,0,0,0,0,0,4,0,0,0,0,4,54,0,0,0,0,51,116,6,0,0,0,122,38,4,3,0,0,49,6,0,0,0,0,6,210,13,0,0
LGA15750,0,0,0,59,26,3,0,0,0,32,4,0,0,0,0,9,100,7,0,0,0,114,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,117,7,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,48,7,3,0,0,59,19,7,0,0,0,25,4,0,0,0,0,4,95,20,3,0
LGA15800,0,0,0,22,11,0,0,0,0,10,0,0,0,0,0,0,43,6,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,23,0,4,0,0,24,16,0,0,0,0,16,0,0,0,0,0,0,42,0,6,0
LGA15850,0,0,0,19,12,3,0,0,0,12,4,0,0,0,0,3,38,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,20,3,0,0,0,20,12,3,0,0,0,11,4,0,0,0,0,5,42,9,0,0
LGA15900,50,8,0,1208,187,146,212,82,71,691,50,27,12,4,7,95,1415,619,277,97,76,2483,0,0,0,0,0,0,15,0,0,0,0,17,330,22,0,0,0,357,177,207,32,5,0,415,14,20,31,10,7,78,13,6,0,0,0,27,556,256,61,16,7,891,3,0,0,0,0,3,39,3,0,0,0,40,400,25,0,0,0,427,68,82,13,0,0,159,8,3,4,4,3,24,15,3,0,0,0,22,530,120,17,8,3,678,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,14,4,0,0,0,22,17,6,0,0,5,31,2540,1004,357,121,85,4104,0,0,0,0,0,6,22,0,3,0,0,27,409,31,4,0,0,445,770,493,64,8,0,1333,223,213,261,104,54,859,33,13,5,0,0,52,1461,755,332,115
LGA15950,4,0,0,33,13,5,10,6,0,32,0,0,0,0,0,0,45,18,14,6,0,81,0,0,0,0,0,0,6,0,0,0,0,5,56,9,0,0,0,64,51,88,9,0,0,153,13,10,13,8,3,45,8,0,0,0,0,12,132,103,25,6,3,273,15,0,0,0,0,16,113,4,0,0,0,117,980,73,6,5,0,1067,139,225,23,7,0,391,3,14,3,0,0,20,35,8,4,0,0,45,1284,327,38,5,0,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,4,1473,452,70,22,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,14,8,3,0,0,25,8,6,9,4,0,30,0,0,0,0,0,0,37,19,13,4
