LGA_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
LGA12380,103,51,47,19,0,694,0,0,0,0,5,45,400,351,209,202,88,8,1311,0,0,0,4,14,44,263,216,134,116,60,23,883,0,0,0,29,52,304,664,352,144,137,85,15,1786,3,3,40,95,111,284,356,109,51,19,24,8,1103,8,0,19,64,50,149,136,59,15,15,3,25,541,0,0,0,5,7,50,109,59,29,21,16,28,320,762,164,206,821,1778,1315,791,201,62,49,28,158,6325,10,0,7,8,22,19,28,7,9,3,5,604,723,789,169,278,1043,2061,2339,3301,1951,1147,1245,866,877,16062,0,0,0,0,3,15,177,468,661,1344,1993,113,4775,0,0,0,10,9,70,261,181,116,142,140,18,949,0,0,0,0,0,53,540,619,591,825,705,59,3406,3,0,0,8,8,67,369,343,315,481,412,75,2070,8,0,9,31,80,652,1520,1135,476,667,635,125,5342,12,5,32,105,152,490,719,326,174,188,137,84
LGA12390,42,21,14,15,3,253,6,0,3,11,7,36,255,213,132,100,62,13,828,0,0,0,0,7,5,35,39,20,29,13,8,162,3,0,4,8,17,112,156,70,17,28,27,5,449,0,0,5,28,47,93,85,26,17,11,7,4,329,0,0,0,5,0,9,15,6,0,6,0,5,47,0,0,0,0,0,0,10,9,5,6,6,3,39,71,28,33,151,479,403,276,48,44,31,25,57,1638,0,0,0,0,8,4,8,0,0,6,0,277,310,91,39,43,212,581,731,1132,809,506,541,355,388,5425,4,0,0,3,0,14,111,247,263,470,449,136,1712,0,0,0,0,4,20,75,40,29,26,18,7,219,0,0,0,5,7,35,353,341,284,329,240,70,1676,0,0,0,0,3,9,56,62,68,74,44,16,336,0,0,0,4,7,91,239,129,34,51,51,30,637,0,0,0,11,18,42,50,19,14,8,4,14
LGA12700,13,9,6,4,0,84,0,0,0,4,0,4,66,23,30,22,14,0,160,0,0,0,0,0,7,14,7,7,3,5,0,39,0,0,0,0,5,15,29,24,8,8,14,0,108,0,0,0,8,11,31,31,7,0,0,3,6,105,0,0,0,0,3,8,7,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,6,15,23,4,8,32,131,130,103,11,6,4,4,8,470,0,0,0,0,0,3,0,0,0,0,0,55,59,25,10,16,54,163,222,306,127,74,100,97,73,1267,0,0,0,0,0,0,17,30,36,70,73,15,240,0,0,0,0,0,3,12,3,6,8,6,5,58,0,0,0,0,0,6,50,64,74,71,49,30,343,0,0,0,0,0,0,23,12,14,13,17,4,90,0,0,0,0,0,15,48,35,3,18,13,16,153,0,0,5,6,3,10,13,0,7,8,4,4
LGA12730,5,5,0,5,0,50,0,0,0,0,0,13,50,38,24,10,9,3,156,0,0,0,0,0,0,3,15,0,0,0,0,26,0,0,0,5,4,28,24,19,0,5,4,3,93,0,0,0,10,16,18,30,0,0,0,5,0,81,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,13,11,0,3,37,110,86,45,5,6,7,9,12,344,0,0,0,0,4,4,0,0,0,0,0,61,71,17,8,8,65,135,172,212,142,87,64,54,97,1055,0,0,0,0,0,10,16,37,24,54,50,24,210,0,0,0,0,0,0,6,8,4,3,6,0,29,0,0,0,0,0,11,64,49,38,42,26,16,262,0,0,0,0,0,0,8,5,3,10,8,4,40,0,0,0,0,4,6,29,13,8,3,8,5,79,0,0,0,0,0,10,7,0,0,0,0,6
LGA12750,58,17,20,20,10,316,0,0,0,5,8,46,231,128,84,52,45,4,603,0,0,0,0,4,20,30,23,11,17,14,0,125,0,0,0,3,15,82,123,54,27,23,32,14,373,3,3,10,45,89,150,161,52,26,20,19,3,580,0,0,0,3,8,19,28,10,3,5,6,3,86,0,0,0,4,0,4,16,12,3,10,3,0,48,91,59,51,270,878,882,737,160,80,66,50,90,3416,5,0,0,6,13,11,9,0,0,0,0,235,289,101,70,70,358,1037,1290,1547,625,344,326,256,371,6400,0,0,0,4,0,7,58,120,120,153,120,37,621,0,0,0,0,4,27,88,42,21,21,15,10,231,0,0,0,0,0,33,206,203,131,167,104,44,892,0,0,0,0,3,10,45,40,29,35,19,14,191,0,0,0,4,0,36,125,72,30,29,29,8,330,0,0,0,11,11,48,61,18,18,11,7,18
LGA12850,41,36,23,19,0,279,5,0,0,6,0,28,195,158,97,97,64,8,647,0,0,0,4,5,37,163,171,107,98,33,11,623,5,0,0,20,57,300,426,194,86,74,36,15,1217,3,5,30,82,93,235,210,58,30,27,7,15,800,17,0,9,41,50,124,164,31,17,9,8,16,492,0,0,0,6,4,29,76,42,21,19,12,10,222,749,150,231,867,2490,1437,759,147,61,46,46,153,7127,9,3,9,23,45,25,13,10,3,0,0,433,573,780,161,277,1047,2755,2271,2265,1107,675,675,400,670,13091,0,0,0,0,0,14,187,355,377,695,897,82,2599,0,0,0,10,9,84,222,107,83,113,113,20,753,4,0,0,0,3,50,375,334,314,486,473,61,2099,0,0,0,0,11,48,287,287,262,342,298,78,1619,4,3,4,27,84,508,1115,644,438,462,436,119,3845,3,6,34,106,141,457,631,270,178,189,128,84
LGA12870,11,8,3,0,0,73,0,0,0,0,6,12,78,64,32,36,11,7,241,0,0,0,0,0,5,11,7,5,8,0,0,38,0,0,0,0,0,39,55,20,5,6,0,8,138,0,3,0,16,21,47,29,9,0,3,0,4,131,0,0,0,7,0,8,3,4,4,5,0,0,27,0,0,0,0,0,0,4,5,0,6,0,0,15,37,14,15,83,242,197,147,19,16,11,4,32,811,0,0,0,0,5,0,0,0,0,0,0,92,110,38,14,26,115,281,336,405,200,113,112,55,150,1839,0,0,0,0,0,3,31,45,57,69,51,31,303,0,0,0,0,0,9,17,13,3,13,0,4,50,0,0,0,4,0,11,90,105,63,65,26,26,396,0,0,0,5,0,0,33,22,7,18,4,3,88,0,0,0,0,0,10,58,22,15,10,7,5,126,0,0,0,0,0,7,20,3,4,0,0,5
LGA12900,5,5,4,3,0,54,5,0,4,0,0,16,53,31,20,10,10,0,154,0,0,0,0,0,0,10,3,0,0,5,0,20,0,3,0,3,6,29,21,8,3,0,8,4,80,0,0,0,10,15,16,16,6,3,0,4,4,71,0,0,0,0,0,8,0,4,0,0,0,4,21,3,0,0,0,0,0,0,4,0,6,0,0,16,8,8,4,40,138,93,59,11,4,4,4,15,382,0,0,0,0,0,0,0,0,0,0,0,53,61,18,8,3,59,170,184,228,119,80,70,66,86,1096,0,0,0,0,3,0,15,37,42,76,59,13,249,0,0,0,0,0,4,8,4,0,6,0,0,14,0,0,0,0,3,17,68,49,43,61,41,23,305,0,0,0,0,0,0,4,9,8,10,9,0,40,0,0,0,0,0,14,37,23,10,5,12,10,106,0,0,0,0,0,7,11,4,0,0,0,5
LGA12930,115,73,48,71,4,699,0,0,0,0,0,39,334,319,229,229,194,6,1367,0,0,0,0,3,29,204,216,157,137,75,14,851,0,0,0,15,30,157,374,260,108,137,144,9,1238,0,3,29,64,66,224,319,146,56,43,53,12,1024,3,4,14,41,43,94,104,56,19,15,9,14,413,0,0,0,0,9,36,89,47,22,23,15,16,267,653,178,170,625,1223,1094,916,270,116,116,93,99,5558,3,3,3,3,13,13,13,8,10,7,4,442,511,669,190,218,761,1390,1805,2810,1819,1168,1385,1407,640,14273,3,0,0,0,4,18,135,260,369,898,2158,118,3979,0,0,0,5,7,72,220,166,133,186,228,29,1047,4,0,0,0,7,48,372,465,514,902,1380,93,3790,0,0,4,0,7,49,267,303,293,463,587,71,2044,3,0,0,14,22,229,672,551,293,444,716,106,3055,3,0,9,59,47,191,353,185,95,158,141,40
LGA12950,3,4,0,0,0,29,0,0,0,0,0,10,32,14,5,13,0,6,86,0,0,0,0,0,0,3,0,3,0,0,0,15,0,0,0,0,0,8,17,4,0,0,3,4,36,0,0,0,6,4,13,8,3,0,0,0,0,38,0,0,0,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,21,63,43,17,5,0,6,0,6,163,0,0,0,0,0,0,0,0,0,0,0,27,28,16,0,4,35,75,98,117,47,29,30,17,44,512,3,0,0,0,5,3,13,21,8,19,11,11,96,0,0,0,0,0,0,3,0,6,0,0,0,14,0,0,0,0,0,16,29,23,13,16,14,13,116,0,0,0,0,0,0,5,10,4,4,5,0,27,0,0,0,0,0,9,19,7,7,4,0,3,41,0,0,0,3,0,4,0,0,0,0,0,3
LGA13010,3,3,0,3,0,56,0,0,0,0,8,14,57,36,16,7,4,0,149,0,0,0,0,3,0,7,6,3,3,0,0,24,0,0,0,0,7,18,20,14,6,4,0,3,85,0,0,6,14,12,42,13,4,0,0,0,4,86,0,0,0,0,7,0,3,0,0,0,0,0,15,0,0,0,0,0,0,8,0,5,0,0,0,13,15,8,13,52,207,84,49,8,8,8,5,18,482,0,0,0,0,0,0,5,0,0,0,0,58,66,24,10,24,76,249,190,241,111,65,53,41,86,1179,6,0,0,0,0,6,34,40,23,36,31,20,182,0,0,0,0,0,8,14,4,0,7,0,0,28,0,0,0,0,0,9,44,36,29,23,20,12,171,0,0,0,0,0,0,13,6,11,6,0,6,37,0,0,0,0,0,17,31,9,0,4,0,4,74,0,0,0,3,0,13,19,4,0,0,0,5
LGA13310,16,15,13,12,0,174,0,0,0,7,4,25,149,121,94,74,41,0,517,0,0,0,0,0,7,21,22,18,14,14,3,100,0,0,0,0,8,54,116,58,20,23,38,3,318,0,0,0,22,29,60,74,19,15,3,5,0,236,0,3,0,0,0,13,15,0,4,5,3,3,48,0,0,0,0,5,6,9,5,7,3,3,0,37,60,17,25,106,351,315,257,46,24,11,12,45,1267,0,0,0,0,9,6,3,0,0,0,0,126,152,66,27,26,151,418,518,789,459,338,319,248,196,3552,3,0,0,0,0,0,45,108,138,275,240,55,869,0,0,0,4,3,13,32,17,17,6,15,8,119,0,0,0,0,0,14,183,195,173,216,113,39,930,0,0,0,0,0,0,47,41,48,52,24,10,221,0,0,0,6,9,33,136,89,32,49,52,18,428,0,0,0,6,7,32,42,13,16,15,4,10
LGA13340,13,5,4,0,0,66,0,0,0,0,5,18,55,43,16,30,13,0,191,0,0,0,0,0,0,12,10,0,5,5,0,36,0,0,4,3,5,27,36,15,4,6,5,7,97,0,0,4,16,11,25,21,10,7,4,0,0,94,0,0,0,0,0,12,4,0,0,0,4,0,22,0,0,0,0,0,3,3,0,0,3,0,0,14,25,13,7,33,147,102,65,14,10,4,3,18,442,0,0,0,0,0,3,0,0,0,3,0,70,82,30,21,14,60,177,203,265,168,88,105,74,108,1309,0,0,0,0,0,3,28,35,53,86,51,30,291,0,0,0,0,0,0,15,10,6,7,4,7,49,0,0,0,5,4,16,95,83,66,96,37,30,436,0,0,0,0,0,0,16,12,10,8,13,3,61,0,0,0,3,0,23,50,26,14,21,14,11,155,0,0,0,0,0,11,19,3,0,0,0,4
LGA13450,19,3,6,8,0,147,0,0,0,0,5,24,161,96,60,54,28,12,442,0,0,0,0,0,3,27,17,3,5,12,4,68,0,0,0,11,9,59,74,26,18,15,5,3,224,0,0,6,15,20,59,39,4,6,4,3,5,160,0,0,0,0,0,0,8,5,0,0,0,3,25,0,0,0,0,0,4,8,0,0,5,4,3,20,57,17,11,72,198,162,109,30,20,21,18,33,739,3,0,0,0,4,6,11,0,3,3,0,106,139,66,19,21,110,235,362,649,394,224,252,156,173,2665,0,0,0,0,0,4,87,140,124,204,224,59,843,0,0,0,0,0,4,26,19,13,13,15,9,102,0,0,0,0,0,33,215,225,217,195,144,54,1082,0,0,0,0,3,0,31,36,30,30,15,12,158,0,0,0,0,22,79,148,70,31,47,30,25,461,0,0,0,10,0,21,45,11,10,13,5,9
LGA13550,9,4,7,4,0,61,3,0,0,3,0,23,52,41,36,31,20,0,207,0,0,0,0,0,5,11,0,4,5,0,0,36,5,0,3,3,5,41,46,14,7,11,9,4,142,0,0,0,6,10,18,12,12,3,3,5,3,72,0,0,0,0,0,5,0,4,0,0,0,3,15,0,0,0,0,0,0,4,0,0,0,0,3,8,8,11,3,38,111,81,74,13,6,6,0,12,365,0,0,0,0,4,0,8,0,0,0,0,62,76,20,10,5,59,131,202,278,146,105,152,107,94,1306,0,0,0,0,3,7,28,57,43,116,120,26,399,0,0,0,0,0,0,10,7,9,13,6,4,42,0,0,0,0,0,10,77,66,91,89,72,14,426,0,0,0,0,0,0,10,21,23,29,16,7,107,0,0,0,0,0,13,62,37,11,29,26,3,182,0,0,0,4,4,10,4,0,0,0,0,8
LGA13660,0,0,0,3,0,31,4,0,0,7,3,13,31,20,10,3,8,5,99,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,3,4,5,12,12,5,6,0,0,3,53,0,0,0,7,12,15,3,5,0,0,0,0,40,0,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,6,12,7,3,22,100,64,23,5,0,4,0,14,245,0,0,0,0,0,0,0,0,0,0,0,34,34,19,10,4,45,130,137,111,61,30,33,30,54,653,4,0,0,0,0,0,18,18,7,29,19,18,118,0,0,0,0,0,3,4,0,4,0,0,3,11,0,0,0,0,0,10,47,22,23,17,6,14,136,0,0,0,0,0,4,8,0,3,0,0,6,18,0,0,0,0,0,12,27,7,5,5,3,0,51,0,0,0,0,5,8,6,0,0,0,0,0
LGA13800,75,40,33,15,4,339,0,0,0,3,3,25,189,213,171,169,112,9,892,0,0,0,5,4,13,92,96,72,69,31,12,399,0,4,3,8,11,104,208,147,60,72,70,14,696,0,0,18,36,36,99,142,63,9,20,5,13,451,0,4,6,15,17,39,45,26,8,7,4,9,170,0,0,0,0,4,3,28,19,10,13,3,7,89,147,51,47,180,535,515,425,95,46,40,41,54,2186,4,0,0,6,10,9,3,5,5,0,0,189,222,159,60,69,262,630,865,1337,978,684,798,566,310,6724,4,0,0,0,0,6,51,151,214,513,810,90,1850,0,0,0,0,5,15,101,90,90,110,90,23,524,4,0,0,7,4,17,251,379,397,598,556,90,2295,0,0,0,0,6,18,160,175,202,215,185,49,1012,0,0,0,0,0,74,306,234,120,155,218,43,1167,0,3,7,12,15,57,138,79,48,62,37,13
LGA13850,6,3,0,0,0,14,0,0,0,0,0,7,18,16,3,4,3,3,55,0,0,0,0,0,0,3,0,3,0,0,4,18,0,0,0,0,0,4,14,0,0,3,0,0,29,0,0,0,5,0,9,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,10,27,33,11,3,0,0,3,11,103,3,0,0,0,0,3,0,0,0,0,0,25,30,10,6,0,21,31,60,77,45,22,20,29,41,355,0,0,0,0,0,0,6,7,20,9,10,14,62,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,20,13,12,16,5,9,70,0,0,0,0,0,0,0,5,0,0,4,3,12,0,0,0,0,0,8,12,3,0,4,0,10,34,0,0,0,0,0,0,0,5,0,0,0,0
LGA13910,19,7,13,5,3,135,0,0,0,0,4,29,91,55,38,25,30,0,275,0,0,0,4,0,8,11,12,8,17,10,5,68,0,0,0,7,6,41,69,26,10,8,10,5,190,0,0,4,22,25,58,39,12,3,0,7,3,170,5,0,0,0,3,4,8,0,0,0,0,0,25,0,0,0,0,0,0,6,0,0,5,5,3,18,36,18,17,92,285,210,127,25,6,9,10,40,865,0,0,0,0,5,3,4,0,0,0,0,123,139,51,20,23,138,335,413,457,237,149,160,118,190,2294,0,0,0,0,0,9,53,82,63,102,81,50,439,0,0,0,0,0,10,22,9,17,11,6,3,80,0,0,0,0,6,30,141,119,89,89,60,32,573,0,0,0,5,0,9,27,25,14,22,4,10,121,0,0,0,6,7,34,90,43,17,11,23,10,243,0,0,0,3,8,24,24,13,7,0,0,3
LGA14000,98,71,66,75,8,608,0,0,0,4,6,16,232,269,256,351,358,10,1497,0,0,3,5,5,30,119,91,89,123,84,6,550,0,0,3,9,17,117,335,303,120,180,284,8,1382,3,5,27,65,57,206,293,139,71,74,80,9,1031,0,5,6,20,17,58,84,29,14,16,10,9,259,0,0,0,3,3,21,40,22,12,16,8,6,126,490,151,148,538,885,1249,1236,372,209,164,124,95,5659,0,0,4,0,9,14,8,5,5,0,3,373,424,507,160,198,656,1018,1800,2621,1595,1174,1710,2039,545,14013,0,0,0,0,0,11,114,239,452,1414,4520,227,6978,0,0,0,11,0,59,211,181,152,202,275,41,1134,0,0,0,0,5,46,344,536,727,1557,2679,191,6095,0,0,0,3,0,26,135,179,215,383,580,67,1591,4,0,0,7,9,153,555,670,290,623,1344,116,3784,0,0,7,39,44,134,253,166,105,142,178,41
LGA14100,7,4,7,33,0,79,0,0,0,0,0,0,9,16,19,20,74,0,146,0,0,0,0,0,0,3,8,6,16,13,0,49,0,0,0,3,0,9,14,22,7,11,63,4,133,0,0,0,3,4,9,21,11,8,12,44,0,124,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,3,0,3,0,3,0,9,25,3,4,31,51,82,104,51,23,30,80,9,497,0,0,0,0,0,0,0,0,0,0,0,41,48,24,9,9,37,57,113,182,137,100,161,432,57,1318,0,0,0,0,0,0,3,5,23,41,412,17,504,0,0,0,0,0,0,17,12,3,15,40,9,91,0,0,0,0,0,0,7,13,26,46,352,23,474,0,0,0,0,0,0,0,11,11,14,80,5,126,0,0,0,0,0,9,13,25,12,27,218,12,313,0,0,0,5,4,8,15,4,4,13,29,9
LGA14170,176,105,121,122,0,912,0,0,0,6,0,34,350,458,472,718,813,16,2860,0,0,0,4,3,41,247,205,156,214,215,20,1109,6,0,4,11,24,140,426,352,202,291,532,16,2004,0,9,13,41,60,203,331,178,91,74,103,11,1117,5,0,0,18,17,64,78,31,27,16,24,12,307,0,0,0,0,3,19,65,40,21,23,21,18,212,313,103,78,343,814,749,743,286,154,136,121,82,3912,5,0,0,4,12,13,7,8,0,3,0,626,694,334,115,105,443,949,1367,2662,2214,2036,3488,5786,826,20331,4,0,0,0,0,8,50,150,273,798,4341,169,5795,0,0,0,8,3,31,126,130,134,168,270,22,901,0,0,0,0,3,19,186,317,419,1008,2737,94,4792,0,0,0,0,0,18,100,134,161,364,872,48,1701,4,4,0,7,3,100,360,384,195,364,1230,70,2717,0,0,3,32,29,108,185,105,86,121,162,24
LGA14220,20,4,7,4,0,100,5,4,0,7,3,26,112,57,25,20,13,3,280,0,0,0,3,5,4,19,13,5,12,0,0,56,0,0,0,4,6,48,52,13,6,4,7,6,152,0,6,4,14,32,51,27,14,0,0,0,3,158,0,0,0,4,3,5,5,0,0,0,0,4,22,0,0,0,0,0,3,6,9,0,0,0,0,22,32,15,15,70,293,187,112,12,9,10,7,31,789,0,0,0,0,7,3,4,3,0,0,5,81,102,45,22,21,122,354,363,448,247,112,120,72,140,2075,0,0,0,0,3,9,56,86,60,104,61,26,406,0,0,0,0,0,10,21,13,4,6,8,3,62,0,0,0,0,5,19,135,91,61,76,25,32,446,0,0,0,0,0,6,26,14,5,18,8,3,84,0,0,0,0,0,39,88,34,20,6,12,9,208,0,0,0,3,6,21,39,7,0,4,0,3
LGA14300,0,0,0,0,0,19,0,0,0,3,0,9,35,17,15,18,6,4,111,0,0,0,0,0,0,0,5,3,0,3,4,16,3,0,0,0,0,14,13,9,3,7,0,0,59,0,0,0,4,9,13,8,0,0,0,0,4,35,0,0,0,6,0,3,4,0,0,0,0,0,9,0,0,0,0,0,3,6,0,0,0,0,0,12,7,7,4,16,73,49,41,6,0,3,0,10,222,0,0,0,0,0,0,0,0,0,0,0,32,37,18,4,3,32,89,107,145,73,52,61,25,50,655,0,0,0,0,0,0,9,21,20,47,30,12,139,0,0,0,0,0,4,3,3,3,4,0,0,16,0,0,0,0,0,0,37,29,25,32,24,9,164,0,0,0,0,0,0,4,5,12,3,10,6,36,0,0,0,0,0,14,27,11,3,8,3,6,76,0,0,0,3,0,4,5,4,6,0,4,6
LGA14350,27,14,14,7,0,224,0,4,0,8,6,31,131,80,48,31,19,0,365,0,0,0,0,3,15,25,14,12,9,3,0,83,0,0,0,3,11,65,82,23,12,13,3,7,230,0,5,8,31,57,126,84,13,7,5,6,7,344,0,4,0,8,6,19,15,3,0,6,0,7,76,0,0,0,0,3,0,3,8,9,5,5,3,36,61,30,33,171,581,490,290,43,18,15,20,54,1810,0,0,0,3,9,7,3,0,0,0,0,129,163,68,44,43,239,715,815,808,313,179,152,113,219,3705,0,0,0,0,0,6,48,89,76,136,101,37,486,0,0,0,0,4,15,62,32,22,11,4,10,159,0,0,0,0,3,19,150,152,106,93,46,26,601,0,0,0,0,0,9,28,31,22,35,16,9,146,0,0,0,0,5,44,99,62,24,29,10,14,286,4,0,0,6,9,52,86,20,9,3,4,9
