LGA_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
LGA14300,0,0,0,0,0,0,5,0,0,0,0,3,73,20,11,3,0,110,339,128,114,45,18,649,189,99,117,79,63,550,0,0,0,0,4,12,614,259,244,128,82,1329,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,9,632,261,243,137,86,1349,0,0,0,0,0,0,3,0,0,4,0,11,69,22,7,3,0,98,341,133
LGA14350,12,3,0,0,0,18,60,13,3,5,4,81,606,132,70,34,9,854,1972,794,540,213,125,3653,820,405,405,299,230,2150,43,9,0,8,9,80,3517,1357,1026,551,373,6821,0,0,0,0,0,0,8,0,0,0,0,8,56,15,3,0,0,71,66,26,26,5,0,127,31,12,26,15,9,92,5,0,0,0,0,0,161,51,54,24,17,301,0,0,0,0,0,0,6,0,0,0,0,6,67,18,5,3,0,92,22,12,3,7,4,42,4,0,0,0,0,4,0,0,0,0,0,0,97,31,5,10,3,148,3,4,3,0,0,13,16,0,0,0,0,24,8,0,3,0,0,14,5,0,0,0,0,4,5,0,0,0,3,10,0,0,0,0,0,0,38,7,6,0,7,67,3,0,0,0,0,3,3810,1449,1092,587,401,7338,19,3,3,0,0,28,68,9,0,3,3,87,563,137,44,16,9,769,1920,741
LGA14400,0,0,0,0,0,0,23,0,0,0,0,26,185,49,23,7,3,274,1160,409,415,141,24,2150,880,466,623,372,135,2483,26,8,0,0,0,34,2268,940,1068,520,164,4957,0,0,0,0,0,0,3,0,0,0,0,3,103,13,0,0,0,118,162,45,31,7,0,240,15,8,9,5,0,33,0,0,0,0,0,0,278,65,49,13,4,398,0,0,0,0,0,0,14,0,0,0,0,16,133,10,5,0,0,147,51,10,15,0,0,75,3,0,0,0,0,6,8,0,0,0,0,8,212,25,17,0,0,252,4,0,0,0,0,4,0,0,0,0,0,0,7,5,0,0,0,17,0,4,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,21,11,0,0,0,31,0,0,0,0,0,0,2775,1039,1127,540,171,5651,0,0,0,0,0,0,16,0,7,0,0,22,177,43,25,0,5,250,1095,386
LGA14500,7,0,6,0,0,7,31,11,5,3,3,50,416,105,82,19,3,624,2867,1491,1801,391,74,6616,4366,3264,5588,3145,1120,17493,73,20,21,17,4,137,7758,4889,7499,3576,1209,24924,0,0,0,0,0,0,19,0,0,0,0,19,121,19,7,3,0,154,393,116,111,19,0,645,49,38,61,16,5,165,10,0,0,0,0,12,595,180,180,37,9,997,4,0,0,0,0,8,197,22,8,0,0,227,1088,442,203,24,6,1757,733,345,293,57,12,1440,21,8,15,12,5,48,10,7,3,0,0,22,2053,827,520,91,16,3505,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,9,12,9,5,5,0,33,10416,5905,8215,3699,1235,29470,3,0,0,0,0,4,18,9,5,0,4,45,312,102,69,18,6,495,2327,1279
LGA14550,3,3,3,0,0,9,45,10,9,0,0,63,273,62,26,15,0,372,645,230,184,82,29,1171,265,156,139,120,88,774,13,0,0,0,0,13,1241,459,363,218,118,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,5,14,4,0,0,0,19,4,3,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,18,8,0,0,0,28,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,1272,477,367,221,119,2452,7,0,0,0,0,10,42,8,0,0,0,48,230,58,23,13,3,330,653,191
LGA14600,0,0,0,0,0,3,6,0,4,4,0,15,104,27,17,0,0,157,441,159,128,80,19,834,264,144,138,91,64,695,9,9,6,9,5,30,831,338,291,179,88,1727,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,854,341,291,184,85,1754,0,0,0,0,0,0,0,0,0,4,0,8,89,23,13,3,0,134,339,135
LGA14650,18,8,6,0,0,31,177,43,15,9,9,253,3036,798,366,95,21,4318,11406,5498,4911,1357,390,23552,6040,3681,5326,2968,1345,19362,245,72,48,34,16,411,20926,10097,10664,4466,1778,47924,7,0,0,0,0,7,65,0,0,0,0,67,857,130,25,4,0,1022,687,274,157,54,22,1193,52,27,49,29,19,160,24,10,0,0,0,36,1686,443,236,83,39,2481,4,0,0,0,0,5,122,3,0,0,0,123,585,97,21,5,0,706,268,102,69,14,7,464,16,10,4,5,6,42,23,3,0,0,0,25,1018,213,96,28,17,1368,9,0,0,0,0,13,58,9,0,0,0,69,118,21,0,0,0,145,19,9,3,0,3,33,0,0,3,5,5,10,6,0,0,0,0,13,207,42,16,5,10,276,13,4,3,0,0,21,23850,10794,11014,4582,1838,52073,15,7,5,0,0,25,214,35,29,7,4,285,2675,683,351,54,20,3780,11135,5361
LGA14700,0,0,0,0,0,0,10,6,0,0,0,17,213,69,51,13,0,342,695,393,545,123,20,1782,643,520,939,591,171,2862,14,9,3,0,0,30,1581,986,1543,731,196,5035,0,0,0,0,0,0,9,0,0,0,0,9,79,26,17,6,0,125,131,65,72,13,0,294,11,7,19,0,4,45,4,3,4,0,0,10,235,107,116,16,4,473,16,0,0,0,0,14,165,14,6,0,0,187,1172,455,155,31,8,1819,286,188,122,21,12,624,16,3,13,7,0,40,12,6,0,0,0,21,1665,675,297,55,18,2709,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,14,6,7,5,4,0,24,3492,1773,1956,812,218,8258,3,0,0,0,4,4,6,0,0,0,0,12,154,50,44,4,0,251,618,362
LGA14750,3,0,0,0,0,3,13,5,0,0,0,12,123,31,22,4,0,173,580,285,207,91,22,1186,366,227,265,179,118,1151,14,0,4,4,0,30,1095,551,496,271,138,2551,0,0,0,0,0,0,3,0,0,0,0,4,19,7,0,0,0,20,8,10,0,0,0,12,5,3,3,6,0,13,0,0,0,0,0,0,34,11,3,5,0,55,0,0,0,0,0,0,3,0,0,0,0,4,16,6,4,0,0,27,26,3,4,0,0,38,0,0,0,5,0,3,0,0,0,0,0,0,51,15,10,4,0,76,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,5,4,0,0,0,16,0,0,0,0,0,5,1186,579,508,278,143,2700,0,0,0,0,0,0,3,0,0,0,0,6,97,28,11,4,0,144,615,234
LGA14850,13,4,3,3,0,22,85,13,9,4,3,115,615,184,111,26,8,946,2556,1149,963,310,124,5102,1391,695,939,579,303,3908,51,21,18,8,9,99,4707,2071,2046,922,448,10196,0,0,0,0,0,0,5,0,0,0,0,7,117,31,8,5,0,162,89,41,26,3,0,159,6,5,7,3,0,21,3,0,0,0,0,3,213,82,35,9,0,342,4,0,0,0,0,4,14,0,0,0,0,14,186,47,19,0,0,253,62,29,15,7,0,107,5,6,0,0,0,11,6,5,0,0,0,16,277,78,37,5,0,402,8,0,0,0,0,10,20,3,0,0,0,23,23,6,0,3,0,32,11,9,0,4,0,24,0,0,0,0,0,6,0,0,0,0,0,0,57,21,10,8,3,101,8,0,5,0,0,9,5264,2255,2128,941,454,11047,17,9,0,0,0,22,92,20,3,0,0,121,522,170,84,24,5,806,2367,1054
LGA14870,6,4,0,0,0,7,30,0,4,6,0,36,483,100,42,12,3,640,1319,546,462,168,54,2551,568,291,452,243,114,1664,35,13,12,3,0,70,2437,959,974,429,169,4971,0,0,0,0,0,0,0,0,0,0,0,0,62,9,4,0,0,72,40,17,9,4,0,82,0,0,0,0,0,4,3,0,0,0,0,7,112,33,8,5,0,164,0,0,0,0,0,0,5,0,0,0,0,5,23,4,6,0,0,26,12,0,3,3,0,24,0,0,0,0,0,4,0,0,0,0,0,0,39,6,3,3,0,53,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,5,5,4,0,0,0,8,0,0,3,5,0,6,4,0,0,0,0,4,19,4,3,4,0,27,6,0,0,0,0,5,2609,995,992,441,177,5219,0,0,0,0,0,5,34,3,5,0,0,41,416,105,33,13,4,566,1194,476
LGA14900,5,9,6,14,12,45,38,19,13,9,8,94,454,220,140,59,42,917,4633,3314,3387,1454,792,13578,3520,3901,6176,3738,2823,20152,159,83,112,64,71,488,8807,7541,9833,5337,3749,35277,0,3,4,0,0,5,31,3,4,0,0,42,391,178,120,42,11,738,770,645,621,271,131,2434,246,261,406,258,209,1388,49,17,13,6,9,99,1497,1108,1161,579,357,4708,12,5,6,4,0,23,84,15,14,0,0,108,1201,833,588,178,52,2850,226,230,229,106,66,854,13,8,8,9,3,38,54,28,13,7,0,99,1586,1120,848,302,115,3978,0,0,0,0,0,0,0,0,0,0,0,5,7,0,3,0,0,16,3,6,4,0,0,10,3,0,0,0,0,3,4,0,0,0,0,4,21,13,3,0,0,38,3,11,4,0,0,23,11917,9797,11857,6222,4230,44024,4,8,9,6,8,42,59,26,16,20,6,126,407,188,99,47,35,780,4255,3158
LGA14920,0,0,0,0,0,0,21,0,0,0,0,21,163,34,15,5,0,211,580,214,162,67,23,1044,276,129,144,104,41,692,20,0,3,4,0,23,1054,376,326,176,69,1992,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,6,6,0,0,0,12,0,0,3,0,0,10,1077,392,329,176,69,2036,0,3,0,0,0,4,17,0,0,0,0,20,138,22,18,3,0,184,540,183
LGA14950,0,0,0,0,0,0,5,0,0,0,0,5,49,15,9,0,0,72,213,75,60,19,5,377,127,65,56,57,34,338,3,0,0,6,0,8,399,151,121,84,43,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,8,0,0,0,0,0,0,402,151,121,84,48,800,0,0,0,0,0,0,6,0,0,0,0,4,44,11,9,0,0,60,204,57
LGA15050,4,0,3,4,0,9,38,10,7,0,3,58,575,162,58,12,4,811,3690,1821,1569,462,158,7696,2459,1757,2375,1258,635,8475,75,26,17,10,9,131,6838,3776,4026,1742,804,17186,0,0,0,0,0,0,24,0,0,0,0,31,249,57,10,0,0,320,139,74,39,15,4,274,22,9,12,8,3,55,3,6,0,0,0,11,448,141,63,27,8,684,0,0,0,0,0,0,33,9,0,0,0,44,160,36,11,8,0,210,71,35,21,0,8,134,8,6,4,3,0,16,3,6,0,0,0,12,274,88,31,9,6,416,4,4,0,0,0,4,8,0,0,0,0,13,17,4,0,5,0,28,5,3,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,4,37,11,5,5,0,57,0,0,0,0,0,0,7604,4012,4132,1781,823,18341,5,0,0,0,0,9,43,12,4,0,0,61,511,145,51,13,9,727,3850,1828
LGA15240,14,6,3,0,0,25,126,18,9,3,0,164,1407,292,123,32,12,1866,6456,1984,1584,609,224,10851,3514,1344,1535,970,558,7918,126,34,27,5,3,209,11647,3679,3294,1620,799,21033,0,0,0,0,0,0,19,0,0,0,0,20,456,83,16,0,0,558,528,117,76,23,3,741,30,23,14,7,10,69,19,3,0,0,0,23,1052,221,108,27,13,1414,0,0,0,0,0,0,34,4,0,0,0,39,397,85,23,5,0,502,173,65,20,7,0,261,11,0,7,3,0,20,13,3,0,0,0,15,621,150,49,16,3,841,10,0,0,0,0,6,54,4,0,0,0,57,129,15,0,0,0,151,48,9,10,3,3,74,15,4,7,5,0,33,5,0,0,0,0,8,257,37,22,12,3,333,10,12,0,0,0,25,13592,4094,3462,1675,821,23645,14,7,0,4,5,29,135,9,8,11,3,162,1410,304,147,41,7,1916,6295,2013
LGA15270,5,0,0,0,0,7,57,5,0,3,0,70,398,78,40,22,4,545,1379,543,447,174,59,2602,872,449,496,351,171,2349,43,10,4,5,4,66,2759,1093,994,554,241,5635,0,0,0,0,0,0,0,0,0,0,0,0,33,11,3,0,0,44,32,21,10,0,0,73,3,0,0,0,0,3,0,0,0,0,0,3,72,29,19,0,3,122,3,0,0,0,0,3,5,0,0,0,0,5,42,7,0,0,0,43,8,8,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,58,11,5,0,0,74,4,0,0,0,0,3,7,0,0,0,0,9,8,4,0,0,0,16,10,3,0,0,0,17,4,0,0,0,0,6,3,0,0,0,0,3,32,9,3,3,0,44,0,0,0,0,0,7,2915,1145,1017,552,244,5873,0,3,0,0,0,3,63,7,4,0,0,76,401,102,45,17,6,564,1314,539
LGA15300,0,0,0,0,0,0,11,3,0,0,0,16,175,42,26,8,0,255,633,340,241,84,52,1358,443,218,311,203,156,1332,9,6,4,5,4,38,1281,613,587,308,217,3004,0,0,0,0,0,0,0,0,0,0,0,0,18,3,5,3,0,24,21,4,9,0,0,34,3,0,3,0,0,12,0,3,0,3,0,4,40,11,21,9,0,75,0,0,0,0,0,0,5,0,0,0,0,5,61,26,11,3,0,96,5,3,3,0,0,11,3,0,0,0,0,3,5,5,0,0,0,10,85,28,13,3,0,121,4,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,4,5,3,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,18,6,3,0,0,28,0,0,0,0,0,5,1420,656,621,315,218,3235,4,4,0,0,0,7,20,8,0,0,4,30,149,54,35,9,3,240,543,307
LGA15350,0,0,0,0,0,0,8,4,0,0,0,12,121,24,19,4,0,171,450,242,266,53,8,1029,543,414,751,522,133,2367,8,0,4,3,0,20,1134,689,1039,582,143,3593,0,0,0,0,0,0,7,0,0,0,0,7,133,40,32,0,0,211,272,125,143,22,3,571,51,30,61,27,10,172,5,0,0,0,0,7,472,195,234,56,13,970,0,0,0,0,0,0,348,30,5,0,0,385,978,319,103,10,0,1410,313,117,82,16,4,527,13,10,16,9,4,54,13,3,0,0,0,16,1670,486,201,38,4,2399,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,20,3,7,0,0,30,3297,1368,1488,677,160,6992,0,0,0,0,0,0,4,0,0,0,0,3,78,22,14,4,0,119,381,181
LGA15520,0,0,0,0,0,0,10,4,0,0,0,19,234,31,9,3,0,280,891,227,225,73,18,1431,425,180,212,165,68,1048,22,0,7,0,0,32,1583,443,454,246,83,2817,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,53,3,0,0,0,65,17,6,0,0,0,30,0,0,0,0,0,5,4,0,0,0,0,4,80,12,7,0,0,101,0,0,0,0,0,0,4,0,0,0,0,4,14,6,0,0,0,17,9,0,5,5,0,13,0,0,0,0,0,3,0,0,0,0,0,0,29,8,4,3,0,43,5,0,0,0,0,12,1710,469,468,249,83,2977,4,0,0,0,0,5,16,0,0,3,0,16,184,27,15,5,0,232,853,242
LGA15560,5,0,0,0,0,5,3,0,0,0,0,3,43,8,3,0,0,56,272,73,85,48,17,498,141,70,85,67,26,384,6,0,4,0,0,9,469,150,179,108,48,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,483,159,181,115,46,979,0,0,0,0,0,0,4,3,0,0,0,5,43,5,3,4,0,58,248,94
LGA15650,0,0,0,3,0,5,16,4,0,0,0,22,154,34,20,5,7,214,871,382,336,150,34,1767,530,318,432,277,132,1686,19,10,8,0,0,38,1588,751,792,435,171,3739,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,34,20,12,7,0,0,39,0,0,3,0,0,5,0,0,0,0,0,0,47,14,12,0,0,78,0,0,0,0,0,0,4,0,0,0,0,5,32,14,3,0,0,49,15,5,7,4,0,26,3,0,0,0,0,9,0,0,0,0,0,0,56,18,14,0,0,90,0,0,0,0,0,0,4,0,0,0,0,10,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,17,4,0,4,0,22,3,0,0,0,0,9,1710,791,815,441,170,3933,0,0,0,0,5,3,16,0,0,0,0,16,123,33,14,6,3,178,819,344
LGA15700,4,3,4,0,0,10,64,6,5,0,4,79,527,86,36,8,10,669,1308,435,346,141,63,2289,580,273,319,221,131,1525,45,7,4,0,6,58,2528,812,713,371,215,4636,0,0,0,0,0,0,8,0,0,0,0,11,52,4,0,0,0,61,39,6,4,4,0,57,4,3,0,0,0,13,3,3,0,0,0,8,107,21,11,4,3,141,0,0,0,0,0,0,15,0,0,0,0,14,71,10,3,0,0,79,34,9,0,0,0,50,0,3,0,0,0,9,0,0,0,0,0,0,123,23,4,7,0,163,0,0,0,0,0,0,4,0,0,0,0,12,21,0,3,0,0,24,6,7,0,0,0,17,4,0,3,0,0,9,6,0,0,0,0,6,44,7,10,0,0,61,0,0,0,0,0,0,2801,865,741,376,218,4995,7,0,6,0,0,9,50,11,9,5,0,68,445,85,33,16,0,584,1253,455
LGA15750,0,0,0,0,0,5,18,6,0,0,0,27,196,62,17,4,0,278,828,329,319,122,37,1637,418,199,294,209,109,1232,34,10,9,5,4,60,1493,609,634,338,155,3232,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,19,0,0,0,0,0,0,12,0,0,0,0,13,53,6,9,0,0,73,7,7,0,0,0,12,0,0,0,4,0,3,0,0,0,0,0,0,71,16,8,4,0,106,0,0,0,0,0,0,9,0,0,0,0,9,3,4,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,8,3,0,0,0,0,3,19,3,0,0,0,30,5,0,0,0,0,9,1608,637,645,342,155,3395,0,0,0,0,0,0,18,0,0,5,4,28,191,34,21,9,0,262,728,268
