LGA_CODE_2021,C11_1_74_CF_NC,C11_1_74_CF_Cu15DS_,C11_1_74_CF_CU15_NDS,C11_1_74_CF_NCU15_DS,C11_1_74_CF_NDCO,C11_1_74_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_Tot,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Tot,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_Tot,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_Tot,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_Tot,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_Tot,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_Tot,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_Tot,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_Tot,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_Tot,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_Tot,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_Tot,C11_950over_CF_NC,C11_950over_CF_Cu15DS_,C11_950over_CF_CU15_NDS,C11_950over_CF_NCU15_DS,C11_950over_CF_NDCO,C11_950over_Tot,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_Tot,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_Tot,C16_1_74_CF_NC,C16_1_74_CF_Cu15DS_,C16_1_74_CF_CU15_NDS,C16_1_74_CF_NCU15_DS,C16_1_74_CF_NDCO,C16_1_74_Tot,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_Tot,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_Tot,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_Tot,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_Tot,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_Tot,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_Tot,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_Tot,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_Tot,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_Tot,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_Tot,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_Tot,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_Tot,C16_950over_CF_NC,C16_950over_CF_Cu15DS_,C16_950over_CF_CU15_NDS,C16_950over_CF_NCU15_DS,C16_950over_CF_NDCO,C16_950over_Tot,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_Tot,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_Tot,C21_1_74_CF_NC,C21_1_74_CF_Cu15DS_,C21_1_74_CF_CU15_NDS,C21_1_74_CF_NCU15_DS,C21_1_74_CF_NDCO,C21_1_74_Tot,C21_75_99_CF_NC,C21_75_99_CF_Cu15DS_
LGA16150,9,0,5,0,0,13,8,0,4,0,0,12,41,4,20,0,5,74,93,14,95,4,23,233,68,6,52,12,5,155,149,13,136,12,16,317,147,18,218,17,26,425,88,32,177,10,9,323,16,7,52,4,0,88,3,0,10,0,0,17,3,0,0,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,19,3,25,0,0,48,653,107,796,62,93,1714,4,0,0,0,0,9,5,0,0,0,0,5,14,0,9,0,0,25,70,4,19,0,7,99,50,0,44,4,5,109,122,6,115,6,13,271,221,19,272,15,24,550,198,52,293,21,29,597,23,16,40,4,9,88,5,8,10,0,0,18,0,0,3,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,17,3,0,39,734,107,822,54,97,1819,0,0,0,0,0,3,0,0
LGA16200,5,0,10,0,0,15,4,0,9,0,0,9,44,5,26,5,8,84,45,10,66,6,4,126,21,0,32,5,0,57,39,3,38,3,4,87,15,5,33,0,0,55,3,5,11,0,0,25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,5,0,0,20,194,34,219,17,22,479,3,0,7,0,0,13,3,0,4,0,3,3,19,0,4,0,0,27,40,10,28,5,4,83,28,7,25,0,4,58,46,3,48,0,13,109,51,9,58,11,7,138,3,0,21,3,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,4,0,0,16,207,32,195,25,37,496,0,0,3,0,0,3,0,0
LGA16260,39,4,8,3,0,57,19,0,7,4,0,35,244,11,53,23,22,353,167,17,94,23,27,325,122,14,113,16,21,286,256,22,175,39,24,508,1206,64,1091,87,80,2529,2321,214,2186,192,170,5083,855,126,941,144,129,2200,259,55,345,74,61,790,67,19,112,24,24,250,25,8,46,18,9,108,7,4,18,0,0,30,18,3,18,4,0,48,148,17,122,16,24,327,5751,575,5333,670,593,12918,18,0,11,0,0,25,25,6,8,0,0,35,81,4,22,3,14,130,210,5,55,14,9,294,122,3,46,15,14,203,212,21,197,22,38,488,438,22,290,21,39,809,2409,148,2917,153,143,5760,2376,221,3017,243,238,6093,997,135,1363,189,143,2824,232,72,434,92,83,915,92,31,180,49,25,372,41,17,72,21,14,162,39,9,46,7,6,114,193,28,130,18,29,390,7471,715,8774,858,811,18626,10,0,3,0,0,21,25,0
LGA16350,13,0,8,5,3,31,26,0,9,0,0,39,137,3,28,5,12,190,134,26,108,12,12,297,154,26,164,11,21,377,331,47,321,27,75,805,860,130,1046,95,174,2306,550,182,867,91,124,1816,84,41,183,25,47,377,26,20,42,6,18,111,7,5,9,0,0,28,4,0,11,0,0,16,4,4,0,0,0,4,8,0,14,0,0,21,76,20,82,12,27,212,2417,515,2883,292,527,6634,8,0,5,0,0,18,10,0,0,0,0,12,48,0,23,0,4,72,133,6,39,0,11,193,86,11,36,4,11,142,185,25,144,6,23,374,546,53,469,41,73,1183,1422,243,1832,150,301,3941,548,159,824,105,161,1796,145,64,226,34,69,549,30,16,53,7,27,134,6,0,21,5,6,38,0,4,6,0,5,18,4,0,5,0,0,14,70,15,58,13,23,176,3239,587,3730,378,718,8653,6,0,4,0,4,16,12,0
LGA16380,11,0,0,0,0,16,10,0,8,0,0,22,100,0,8,3,6,126,145,9,50,10,17,227,115,10,64,8,15,211,254,21,207,24,25,536,313,53,411,35,45,859,187,72,368,33,33,698,36,23,67,5,4,138,8,6,10,0,0,17,3,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,13,44,3,26,3,7,80,1250,204,1231,123,159,2959,7,0,3,0,0,20,8,0,3,0,0,12,43,3,7,0,3,57,103,0,15,4,4,126,67,8,17,0,11,107,131,12,65,8,22,233,357,28,236,19,36,677,473,75,531,72,64,1211,165,57,208,28,28,486,39,17,59,9,12,135,10,0,12,0,0,22,3,0,0,0,0,6,4,0,0,0,0,9,5,0,6,0,0,10,35,4,14,3,7,65,1453,213,1177,146,181,3169,3,0,0,0,4,13,5,0
LGA16400,15,0,7,0,0,22,11,0,6,0,0,14,81,9,26,0,15,137,121,21,101,14,10,263,170,13,166,10,21,380,209,42,252,18,43,566,298,51,370,37,46,794,159,52,267,32,29,534,36,13,70,0,3,124,3,0,19,0,3,29,6,0,11,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,13,40,8,40,3,0,90,1152,204,1347,112,179,2990,3,0,4,0,0,10,3,0,0,0,0,3,37,0,10,0,0,56,70,8,29,0,9,121,53,6,30,4,3,95,175,28,238,11,28,475,279,22,244,34,44,625,321,77,456,42,64,955,121,36,160,22,24,361,25,19,38,4,4,94,3,5,10,3,3,32,0,0,0,0,0,5,0,0,4,0,0,3,3,3,4,0,0,13,32,0,18,3,0,52,1130,207,1247,134,194,2913,3,0,0,0,0,3,0,0
LGA16490,4,0,11,0,0,16,10,0,7,0,0,15,36,0,19,9,3,65,71,5,47,5,4,132,68,13,66,4,0,142,138,9,146,13,7,317,218,25,206,13,19,486,246,19,234,11,30,544,77,23,119,14,15,260,28,8,68,6,7,121,7,9,27,0,0,47,8,0,8,0,0,14,0,0,0,0,0,0,0,0,4,0,0,5,25,3,29,0,3,65,940,110,986,76,101,2218,5,0,5,0,0,13,3,0,3,0,0,12,17,0,11,0,0,29,76,0,40,5,3,126,68,0,58,0,0,126,151,9,155,7,6,340,226,21,218,16,14,490,323,28,297,32,27,707,112,27,145,20,17,327,44,19,91,14,12,177,11,14,32,5,6,64,9,0,8,0,7,21,4,0,6,0,0,10,4,0,3,0,0,13,29,4,19,3,8,62,1066,132,1100,106,100,2504,6,0,0,0,0,8,0,5
LGA16550,30,5,10,0,3,46,15,0,9,3,0,24,171,0,25,5,14,223,82,3,24,15,3,131,72,3,52,4,7,135,119,11,60,13,13,209,297,15,126,18,18,472,1259,26,481,48,61,1879,1463,43,628,70,67,2277,675,24,393,49,36,1181,323,27,290,29,30,702,119,15,197,32,18,374,69,16,105,12,5,208,84,38,263,37,11,434,125,10,57,10,9,205,4908,241,2711,343,302,8509,17,0,7,0,0,18,4,0,3,0,0,16,41,0,16,0,3,58,140,0,26,11,16,196,50,7,13,4,7,77,80,7,34,3,12,141,135,5,65,12,9,234,529,10,169,19,23,748,1430,26,546,57,55,2116,1546,42,745,54,76,2459,845,29,558,50,38,1519,347,38,300,35,36,751,167,20,229,25,14,461,213,90,546,68,46,965,115,9,59,15,19,212,5666,282,3318,354,342,9962,8,0,5,0,0,18,16,0
LGA16610,11,0,7,0,0,17,6,0,0,0,0,7,44,0,18,0,0,66,66,3,36,0,9,121,52,0,38,4,4,97,77,18,102,6,6,213,54,19,115,15,14,213,15,7,16,0,3,39,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,8,18,0,8,0,0,30,347,54,351,28,44,817,9,4,3,0,0,15,4,0,0,0,0,3,22,0,0,0,5,32,45,3,16,0,15,80,23,3,22,6,9,69,102,11,102,10,9,233,89,27,131,17,19,277,25,14,56,6,4,101,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,24,324,66,353,32,60,843,5,0,0,0,0,13,0,0
LGA16700,21,0,5,3,0,27,14,0,0,0,0,17,123,6,13,3,5,146,105,0,27,6,12,147,70,0,39,3,4,119,149,7,74,9,11,251,624,17,292,33,31,1002,1117,47,714,68,62,2016,507,55,531,70,56,1211,199,26,284,44,36,591,74,17,119,14,13,238,31,9,50,6,9,102,10,10,21,5,5,46,21,4,33,6,3,68,71,5,46,6,17,132,3128,200,2247,281,252,6105,3,0,4,0,0,13,7,0,0,0,0,11,35,0,10,3,0,49,101,4,8,4,8,123,72,4,15,5,8,95,92,10,57,4,11,174,247,8,78,8,9,352,1187,31,738,69,39,2056,1263,58,838,72,75,2311,595,62,642,81,70,1461,290,52,443,62,43,891,107,25,158,33,23,349,45,16,86,15,13,176,37,26,98,13,9,185,95,8,56,19,17,186,4179,295,3237,392,326,8434,6,0,3,0,0,8,5,0
LGA16900,16,0,4,0,6,21,8,0,0,0,0,14,142,3,15,6,13,177,91,17,51,8,16,170,69,11,57,10,22,166,151,26,118,18,39,361,224,53,297,22,56,662,139,59,289,28,44,562,20,29,81,11,12,153,3,3,20,0,0,24,8,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,28,5,16,0,6,50,898,204,964,104,212,2385,10,0,5,0,0,9,6,0,0,5,0,12,24,0,12,3,6,39,136,3,23,4,10,177,42,4,22,0,12,85,76,5,43,12,13,142,195,8,127,22,45,400,326,56,418,42,76,917,130,56,274,40,46,544,42,26,105,20,25,214,8,3,14,3,5,31,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,19,4,19,5,7,53,1011,171,1063,150,241,2634,7,0,3,0,0,7,3,0
LGA16950,20,3,15,4,6,43,19,0,6,3,0,25,126,12,61,5,11,212,253,12,127,15,33,441,212,27,213,9,29,494,313,60,346,39,44,807,263,84,383,34,32,805,105,38,155,14,11,317,14,9,14,0,0,36,8,0,8,0,0,15,4,0,3,0,0,5,0,0,0,0,0,3,0,0,3,0,0,3,5,0,5,0,0,10,33,3,27,6,11,82,1375,245,1364,135,184,3295,0,0,4,0,0,8,12,0,6,0,0,21,43,0,13,0,0,55,138,10,64,8,13,233,109,13,71,4,11,204,308,17,236,10,36,618,484,57,509,44,74,1176,365,80,494,41,66,1037,56,11,81,11,18,170,11,5,14,0,0,32,10,0,10,0,0,23,4,0,0,0,0,4,0,0,0,0,0,0,6,0,3,0,0,14,46,6,38,5,6,101,1594,205,1542,122,239,3705,9,0,3,0,0,14,0,0
LGA17000,8,0,8,0,0,16,0,0,3,0,0,12,26,0,11,3,0,43,38,0,27,4,3,74,26,11,48,3,5,96,61,13,55,0,7,135,89,4,92,7,19,207,89,17,157,6,10,273,17,10,29,3,3,61,4,0,4,0,0,6,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15,0,16,3,4,39,379,57,446,30,62,974,7,0,8,0,0,11,4,0,0,0,0,8,11,0,5,0,0,23,28,4,13,0,0,48,19,0,13,0,0,41,53,8,63,6,9,142,110,13,128,9,23,287,67,22,145,14,21,271,15,8,39,7,4,70,5,5,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,5,11,0,0,29,339,62,432,39,64,939,0,0,6,0,0,9,4,0
LGA17040,4,0,12,0,0,22,8,0,8,0,0,12,30,4,19,0,0,58,66,3,41,0,5,117,41,0,39,5,3,91,36,5,62,6,0,109,30,10,50,0,3,91,18,3,24,6,0,50,0,0,0,0,0,3,5,0,0,0,0,7,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,8,16,0,18,0,0,29,264,34,261,17,23,596,3,0,10,0,0,10,0,0,3,0,0,6,23,3,12,0,0,39,42,4,21,3,3,74,37,4,24,0,6,71,61,4,57,0,6,137,57,10,64,4,5,135,45,8,59,5,5,123,5,0,10,0,0,16,0,0,0,0,0,3,4,0,3,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,14,0,10,0,0,25,301,26,275,18,35,662,7,0,3,0,0,11,0,0
LGA17080,17,0,13,0,0,31,11,0,6,0,0,16,59,5,33,5,9,100,51,14,54,7,7,132,31,7,35,0,0,73,32,3,45,6,7,91,13,10,39,0,3,65,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,9,0,9,0,0,14,220,43,232,22,23,542,9,0,12,0,0,18,6,0,0,0,0,5,20,4,17,4,4,42,58,0,42,3,5,114,36,3,24,0,0,63,33,5,45,3,7,93,36,3,59,7,0,111,0,7,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,3,16,200,26,222,18,23,493,6,0,5,0,0,14,4,0
LGA17100,6,0,0,0,0,9,0,0,0,0,0,4,24,0,4,0,0,33,21,7,8,4,0,42,15,5,6,0,0,33,24,4,12,6,0,45,123,12,109,20,12,280,431,41,346,53,42,904,264,32,184,52,38,562,62,15,49,25,18,168,15,7,26,7,3,56,4,5,14,10,0,27,3,3,4,3,0,19,3,0,5,0,0,18,36,9,17,9,6,72,1042,126,791,185,124,2271,0,0,0,0,0,4,0,0,0,0,0,4,13,0,3,0,0,23,24,0,4,0,0,33,22,5,6,3,3,37,34,0,5,5,5,43,39,4,33,7,10,99,323,23,283,34,29,693,505,49,460,43,35,1105,247,39,184,48,29,542,62,19,70,23,18,190,32,4,45,13,5,102,12,0,12,4,6,31,11,9,25,7,4,56,36,4,16,9,6,69,1365,155,1153,201,153,3035,0,0,0,0,0,0,3,0
LGA17150,17,0,7,0,0,24,14,0,0,0,0,22,91,0,19,0,4,115,106,8,54,10,7,182,106,9,64,8,9,195,139,9,61,11,16,238,487,25,254,31,42,835,1161,70,781,66,92,2168,517,75,647,95,77,1409,208,60,363,58,69,757,66,38,181,20,33,340,28,16,77,21,11,157,18,10,32,12,10,81,27,14,49,8,18,116,79,6,50,7,7,151,3068,346,2638,350,393,6792,12,3,3,0,0,14,8,0,0,0,0,8,47,0,0,0,3,50,75,0,10,0,3,95,39,3,19,5,7,65,77,9,105,8,8,213,153,9,76,12,9,263,980,31,529,52,56,1649,955,61,713,61,91,1882,457,71,629,86,107,1349,253,66,406,71,74,872,109,49,197,45,49,440,49,27,105,9,19,204,47,40,98,36,34,255,82,4,48,15,18,169,3342,377,2936,397,479,7528,8,0,7,0,0,13,3,0
LGA17200,67,0,5,4,5,83,49,0,16,0,0,66,365,0,27,9,25,435,140,8,20,26,21,212,86,6,33,4,9,131,267,3,51,13,10,341,720,10,128,14,14,890,2049,8,226,15,25,2318,2751,19,407,21,30,3227,2265,12,369,21,25,2691,1296,4,284,29,21,1633,621,7,133,23,10,785,366,4,102,17,20,508,527,8,161,45,33,774,238,3,43,9,19,312,11809,96,2002,232,273,14408,23,0,0,4,0,29,36,0,3,0,0,40,110,5,20,5,13,141,319,10,32,4,17,378,84,3,25,4,13,133,185,0,30,5,19,236,416,7,50,9,10,491,1122,16,127,14,25,1300,3011,13,314,20,13,3366,3663,7,482,18,34,4208,2815,27,605,36,33,3514,1723,13,374,27,35,2161,766,0,222,17,15,1027,1256,35,400,98,66,1850,316,0,65,6,12,405,15833,133,2744,272,308,19287,15,0,0,0,0,11,38,0
LGA17310,18,0,15,0,0,33,9,0,5,0,0,16,111,0,44,4,6,159,157,16,129,16,32,341,124,12,108,16,21,282,199,23,205,13,37,477,198,21,257,13,23,516,59,19,132,12,11,240,5,3,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,5,0,4,0,0,8,41,6,23,0,8,79,923,107,934,73,139,2181,10,3,6,0,0,18,4,0,0,0,0,4,44,5,20,0,3,69,112,8,52,10,14,197,105,6,49,5,3,165,168,19,130,9,29,354,342,43,358,14,27,791,167,48,306,21,36,579,26,15,74,3,5,132,3,3,4,0,0,14,0,0,3,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,36,5,32,5,4,79,1018,144,1050,77,127,2423,5,4,10,0,0,16,3,0
LGA17350,3,0,4,0,0,10,4,0,4,0,0,10,15,0,9,5,0,34,28,9,14,8,5,59,3,0,17,0,0,19,0,0,3,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,58,13,61,6,3,139,0,0,3,0,0,7,4,0,0,0,0,7,9,0,4,0,0,14,11,0,21,0,0,39,11,5,13,0,0,24,17,4,16,0,0,34,9,0,11,6,0,24,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,66,8,78,7,8,164,0,0,0,0,0,5,0,0
LGA17400,8,0,3,0,0,8,0,0,4,0,0,7,14,4,15,3,0,35,36,5,24,3,3,72,16,0,15,0,0,35,5,0,11,0,0,27,4,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,82,6,86,11,7,195,0,0,0,0,0,8,3,0,0,0,0,6,15,0,5,0,0,28,18,3,11,5,3,33,26,3,7,0,0,37,24,0,22,0,4,47,4,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,95,9,59,4,8,179,0,0,0,0,0,0,0,0
LGA17420,11,0,5,0,0,13,7,0,0,0,0,7,23,0,11,3,4,35,31,5,20,5,0,58,46,0,35,9,6,90,43,8,33,4,10,95,88,8,87,5,9,204,294,38,370,41,42,783,337,92,554,75,73,1134,155,76,343,59,77,707,72,46,159,42,34,348,19,21,65,14,12,132,12,9,37,6,5,68,19,28,44,16,10,120,39,10,41,13,15,124,1190,340,1801,288,285,3909,0,4,4,0,0,4,0,0,0,0,0,0,14,0,5,0,4,22,16,3,10,0,0,29,19,0,7,3,0,30,54,4,37,0,4,98,64,9,47,10,12,139,155,13,120,21,20,329,423,58,533,60,64,1134,390,138,846,117,116,1603,196,125,508,109,107,1043,86,42,201,54,56,441,43,45,94,24,27,230,27,32,87,30,33,211,33,12,44,14,20,115,1524,480,2536,436,451,5432,4,0,4,0,0,9,0,0
LGA17550,13,0,3,0,0,16,9,0,0,0,0,13,124,4,26,13,10,167,110,9,31,12,10,171,83,5,43,3,13,147,202,9,96,14,23,344,438,30,392,26,49,945,408,101,560,65,69,1203,90,37,163,27,12,330,22,14,47,4,3,97,8,9,14,3,4,38,4,0,11,0,0,12,0,0,4,0,0,6,8,0,8,0,0,15,45,7,27,3,3,81,1570,233,1426,166,193,3589,6,0,0,0,0,10,3,0,0,0,0,8,21,3,4,0,5,39,93,4,22,0,7,122,65,3,26,3,11,106,107,0,52,5,8,173,370,26,227,24,41,685,529,78,581,58,84,1334,202,80,338,43,41,711,65,26,119,15,24,249,29,6,57,9,5,98,7,9,22,9,0,41,0,0,10,0,0,15,4,3,5,0,0,8,39,5,30,5,6,82,1538,243,1487,171,239,3682,0,0,3,4,0,5,5,0
LGA17620,7,0,13,0,0,21,5,0,0,0,0,8,25,5,8,5,3,43,50,3,30,0,3,93,38,3,36,0,6,83,25,3,50,4,4,88,37,3,44,0,7,95,7,3,40,0,0,53,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,10,17,3,0,46,223,37,245,14,27,545,3,0,3,0,0,11,0,0,0,0,0,0,13,0,5,0,4,21,25,0,6,0,3,42,41,5,16,0,3,63,61,4,47,5,13,130,49,9,61,6,3,123,23,4,33,4,4,70,0,0,13,0,0,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,14,0,4,43,253,33,213,8,27,536,6,0,0,0,0,3,0,0
LGA17640,5,0,4,4,3,15,8,0,3,0,0,14,7,0,6,0,0,16,19,0,16,0,6,50,13,0,17,0,0,30,4,0,12,0,0,20,3,0,7,0,4,11,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,11,65,8,68,11,15,163,4,0,4,0,0,9,0,0,0,0,0,0,7,0,8,0,0,18,7,0,4,3,0,18,10,0,4,0,0,21,15,0,19,0,0,40,12,4,23,0,5,43,4,0,0,0,0,7,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,7,73,9,71,9,7,171,0,0,0,0,0,0,0,0
LGA17650,9,0,6,0,0,14,0,0,5,0,0,7,9,3,17,3,0,32,14,0,10,0,3,33,9,0,9,0,0,18,6,4,6,0,0,22,4,0,8,0,0,13,6,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,9,69,7,63,6,10,157,6,0,4,0,0,7,0,0,0,0,0,4,12,0,6,0,0,15,18,0,6,0,4,27,4,0,7,0,0,16,14,0,15,0,0,30,12,0,18,0,0,34,9,0,8,0,0,16,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,16,79,9,70,5,11,175,7,0,0,0,0,7,0,0
