LGA_CODE_2021,C11_SH_0b_s_a_b_NPGH_2,C11_SH_0b_s_a_b_NPGH_3,C11_SH_0b_s_a_b_NPGH_4,C11_SH_0b_s_a_b_NPGH_5,C11_SH_0b_s_a_b_NPGH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPGH_2,C11_SDRTHT_0b_s_a_b_NPGH_3,C11_SDRTHT_0b_s_a_b_NPGH_4,C11_SDRTHT_0b_s_a_b_NPGH_5,C11_SDRTHT_0b_s_a_b_NPGH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPGH_2,C11_F_a_0b_s_a_b_NPGH_3,C11_F_a_0b_s_a_b_NPGH_4,C11_F_a_0b_s_a_b_NPGH_5,C11_F_a_0b_s_a_b_NPGH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPGH_2,C11_F_a_1b_NPGH_3,C11_F_a_1b_NPGH_4,C11_F_a_1b_NPGH_5,C11_F_a_1b_NPGH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPGH_2,C11_F_a_2b_NPGH_3,C11_F_a_2b_NPGH_4,C11_F_a_2b_NPGH_5,C11_F_a_2b_NPGH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPGH_2,C11_F_a_3b_NPGH_3,C11_F_a_3b_NPGH_4,C11_F_a_3b_NPGH_5,C11_F_a_3b_NPGH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPGH_2,C11_F_a_4mb_NPGH_3,C11_F_a_4mb_NPGH_4,C11_F_a_4mb_NPGH_5,C11_F_a_4mb_NPGH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPGH_2,C11_F_a_NB_NS_NPGH_3,C11_F_a_NB_NS_NPGH_4,C11_F_a_NB_NS_NPGH_5,C11_F_a_NB_NS_NPGH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPGH_2,C11_F_a_Tot_NPGH_3,C11_F_a_Tot_NPGH_4,C11_F_a_Tot_NPGH_5,C11_F_a_Tot_NPGH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPGH_2,C11_OD_0b_s_a_b_NPGH_3,C11_OD_0b_s_a_b_NPGH_4,C11_OD_0b_s_a_b_NPGH_5,C11_OD_0b_s_a_b_NPGH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_Tot,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPGH_2,C16_SH_0b_s_a_b_NPGH_3,C16_SH_0b_s_a_b_NPGH_4,C16_SH_0b_s_a_b_NPGH_5,C16_SH_0b_s_a_b_NPGH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3
LGA12380,4,0,0,0,0,4,12,0,0,0,0,18,150,14,6,4,0,173,296,83,27,12,6,421,90,37,32,14,15,185,18,3,5,5,0,41,575,138,67,32,24,842,4,0,0,0,0,3,4,0,0,0,0,6,73,13,5,0,0,94,76,20,14,3,0,118,13,9,14,0,0,39,11,0,0,0,0,13,186,43,35,6,5,274,7,7,0,0,0,19,19,0,0,0,0,19,433,137,70,26,16,676,52,55,24,15,20,157,4,3,0,0,0,9,27,8,5,0,3,48,539,211,101,48,32,927,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,20,4,3,0,0,0,9,1316,395,209,87,60,2066,3,0,0,0,3,6,19,8,5,4,4,30,139,28,12,8,11,193,271,105
LGA12390,0,0,0,0,0,0,4,0,0,0,0,3,45,0,0,0,0,52,199,20,5,0,0,228,82,20,4,0,3,116,10,0,4,0,0,14,336,44,16,7,3,402,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,14,14,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,4,33,3,0,0,0,39,0,0,0,0,0,0,4,0,0,0,0,4,40,0,0,0,0,41,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,432,53,17,7,3,508,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,45,184,29
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,19,0,0,0,0,23,13,0,0,0,0,13,3,0,0,0,0,3,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,27,0
LGA12730,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,32,4,0,0,0,39,7,0,0,0,0,12,5,0,0,0,0,5,56,4,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,38,3
LGA12750,0,0,0,0,0,0,3,0,0,0,0,3,46,5,0,0,0,52,128,11,0,0,0,141,59,3,3,0,0,70,4,0,0,0,0,4,239,27,3,0,0,272,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,17,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,300,28,3,0,0,337,0,0,0,0,0,0,10,0,0,0,0,10,60,0,0,0,0,64,116,18
LGA12850,0,0,0,0,0,5,12,8,0,0,0,11,86,4,0,0,0,95,302,58,15,4,5,383,110,26,22,6,8,167,23,12,0,4,0,36,531,100,40,12,7,700,0,0,0,0,0,0,7,0,0,0,0,10,38,10,0,0,0,50,51,16,7,4,0,74,8,5,3,0,0,12,3,0,0,0,0,10,115,25,6,3,0,154,0,0,0,0,0,3,14,0,0,0,0,14,190,30,3,0,0,222,14,10,0,0,0,27,0,0,0,0,0,0,15,3,0,0,0,17,236,45,9,0,0,288,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,886,173,54,21,10,1141,4,3,0,0,0,8,15,3,3,0,0,25,81,10,3,0,0,99,295,61
LGA12870,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,45,3,0,0,0,50,24,3,0,0,0,30,5,0,0,0,0,0,92,8,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,115,11,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,39,5
LGA12900,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,30,4,0,0,0,38,11,5,0,0,0,16,0,0,0,0,0,0,61,8,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,8,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,44,4
LGA12930,4,3,0,0,0,9,3,0,0,0,0,3,102,6,0,0,0,111,155,38,6,3,0,202,57,22,33,18,11,141,9,8,0,0,4,18,328,79,42,19,15,490,0,0,0,0,0,3,3,0,0,0,0,3,40,4,0,0,0,48,57,9,7,0,0,71,7,3,5,3,0,19,4,0,0,0,0,4,117,14,12,6,0,151,7,0,0,0,0,9,27,0,6,0,0,31,508,117,42,16,4,689,93,117,52,15,4,283,7,3,5,3,0,23,10,6,0,0,0,22,656,245,109,28,18,1052,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,19,0,0,0,0,0,0,1116,342,162,60,28,1716,3,0,0,0,3,6,10,0,0,0,0,12,77,17,0,0,0,99,147,46
LGA12950,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,3,0,0,0,0,4,3,0,0,0,0,5,21,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,0
LGA13010,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,24,37,4,0,0,0,41,12,0,0,0,0,12,3,0,0,0,0,3,78,5,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,11,0,0,0,92,4,0,0,0,0,4,6,0,0,0,0,6,21,0,0,0,0,21,41,6
LGA13310,0,0,0,0,0,0,7,0,0,0,0,7,41,0,0,0,0,43,99,10,0,0,0,111,39,6,3,0,0,49,10,0,0,0,0,9,194,11,3,3,0,217,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,14,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,236,19,9,3,0,264,0,0,0,0,0,4,0,0,0,0,0,4,32,0,0,0,0,34,102,16
LGA13340,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,35,0,0,0,0,37,15,5,0,0,0,17,4,0,0,0,0,4,68,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,32,0
LGA13450,0,0,0,0,0,0,5,0,0,0,0,5,34,3,0,0,0,37,63,12,0,0,0,76,17,3,3,0,0,25,9,0,0,0,0,15,127,22,3,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,25,3,0,3,208,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,25,76,18
LGA13550,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,20,46,6,0,0,0,57,13,4,0,0,0,16,0,0,0,0,0,5,81,10,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,15,4,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,17,43,12
LGA13660,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,21,3,0,0,0,20,5,0,0,0,0,5,0,0,0,0,0,0,30,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,39,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,21,0
LGA13800,3,0,0,0,0,3,6,0,0,0,0,5,53,0,0,0,0,57,172,28,0,0,0,204,66,8,7,4,0,89,4,4,0,0,0,13,310,46,9,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,32,9,0,0,0,39,4,0,0,0,0,7,0,0,0,0,0,0,65,8,0,0,0,78,0,0,0,0,0,0,7,0,0,0,0,7,17,0,0,0,0,17,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,31,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,421,57,13,0,0,498,4,0,0,0,0,3,4,3,0,0,0,8,48,3,0,0,0,51,170,36
LGA13850,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0
LGA13910,0,0,0,0,0,0,4,0,0,0,0,4,40,0,0,0,0,44,67,6,0,0,0,70,12,0,3,0,0,17,3,0,0,0,0,3,130,7,3,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,7,3,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,81,9
LGA14000,0,0,0,0,0,0,8,0,0,0,0,8,64,7,0,0,0,68,171,25,4,0,0,203,119,45,30,9,3,214,6,4,3,0,0,9,367,70,37,10,9,496,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,14,30,4,0,0,0,35,0,0,0,0,0,7,3,0,0,0,0,3,49,3,3,0,0,58,0,0,0,0,0,0,18,0,0,0,0,18,220,17,13,0,0,247,23,14,4,4,0,43,0,0,0,0,0,0,7,0,0,0,0,8,266,26,13,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,687,106,49,14,9,870,0,0,0,0,0,0,9,3,0,0,0,14,67,5,0,0,0,68,139,33
LGA14100,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,16,6,0,0,0,21,8,0,0,0,0,16,0,0,0,0,0,0,35,5,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,29,0,0,0,0,33,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,12,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,17,5
LGA14170,3,0,0,0,0,5,13,0,3,0,0,17,312,20,7,0,0,342,360,273,28,5,0,665,111,79,140,45,16,385,25,13,4,0,0,38,814,388,176,55,20,1448,6,5,3,0,0,10,32,0,0,0,0,34,661,36,7,0,0,697,344,398,54,0,3,804,58,53,118,34,9,267,12,3,6,0,0,23,1103,498,188,42,8,1841,20,3,0,0,0,26,144,7,0,0,0,158,1533,157,38,5,0,1734,96,191,24,3,7,319,7,11,20,9,5,43,32,9,7,5,0,51,1841,372,90,21,4,2332,0,0,0,0,0,0,3,0,0,0,0,5,53,7,0,0,0,60,13,17,4,0,0,33,5,4,5,0,0,10,4,0,0,0,0,9,72,31,7,3,0,124,5,3,0,0,0,9,3842,1289,462,119,39,5748,0,3,0,0,0,0,8,5,4,0,0,8,150,15,4,0,0,170,245,251
LGA14220,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,57,10,0,0,0,68,18,4,0,3,0,30,4,0,0,0,0,4,107,11,0,3,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,19,0,3,0,145,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,81,11
LGA14300,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,16,0,0,0,0,16,7,0,0,0,0,9,0,0,0,0,0,0,33,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,13,0
LGA14350,0,0,0,0,0,0,7,0,0,0,0,7,66,0,0,0,0,66,122,9,0,0,0,134,34,6,0,0,0,41,3,0,0,0,0,3,238,10,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,267,16,0,0,0,284,0,0,0,0,0,0,3,0,0,0,0,3,61,0,0,0,0,62,133,14
