SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
10802115616,0,0,0,0,0,0,0,0,0,0,6,6,0,16,16,0,3,10,8,0,5,7,3,5,9,0,3,8,3,10,0,0,3,0,4,5,3,4,6,5,0,8,0,0,4,0,0,0,4,0,4,6,0,6,0,3,3,47,45,94
10802115617,0,4,4,0,0,3,0,5,7,4,0,3,0,7,7,0,6,6,7,6,12,9,0,9,5,4,10,4,0,3,9,0,9,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,7,51,43,92
10802115618,0,3,3,0,0,0,0,0,0,4,4,6,5,14,21,5,6,9,9,6,11,5,0,7,5,0,9,6,0,10,6,0,6,3,0,6,8,0,8,3,0,3,4,0,4,0,0,0,0,0,0,5,0,5,0,0,0,59,33,96
10802115619,0,4,4,0,0,3,0,0,0,0,8,8,5,11,14,3,5,6,14,5,18,8,7,11,8,0,8,9,0,7,11,0,11,5,0,5,8,0,8,10,0,9,0,0,0,0,0,0,7,0,8,6,0,10,3,0,6,82,48,135
10802115620,0,0,3,4,0,5,0,4,4,0,3,3,0,8,12,8,6,9,10,4,14,12,10,22,10,3,15,4,7,11,17,5,24,11,12,28,19,0,23,13,0,13,7,0,7,5,0,5,10,0,11,7,0,3,3,0,4,136,71,209
10802115621,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,6,0,6,5,3,8,8,3,9,0,0,0,10,0,10,0,0,0,14,0,16,4,0,4,5,0,5,0,0,0,0,0,0,4,0,4,3,0,3,63,16,77
10802115622,0,0,0,0,0,0,0,7,7,0,4,3,0,6,8,0,0,3,11,3,12,7,3,10,11,0,15,15,6,17,12,0,14,3,0,3,16,0,15,10,0,10,0,0,0,3,0,3,4,0,4,5,3,11,0,0,5,112,36,142
10802115623,0,0,0,0,0,0,0,0,3,0,3,3,0,4,4,3,5,12,6,0,9,4,6,9,10,5,10,6,0,10,8,0,8,7,0,7,10,5,16,9,0,9,0,0,0,0,0,0,4,0,4,12,0,12,5,0,5,95,34,126
10802115624,0,0,7,0,0,0,0,0,0,3,3,7,3,11,13,4,4,3,7,5,15,14,9,21,10,0,13,17,4,18,5,0,8,16,0,16,21,0,17,13,0,13,13,0,13,14,0,14,11,0,11,22,0,25,0,3,3,170,36,207
10802115625,3,0,6,0,0,0,0,0,0,0,9,9,3,13,18,0,4,4,4,4,7,13,0,19,6,3,6,6,0,6,5,0,9,9,3,8,8,0,8,3,0,10,4,0,4,0,0,0,3,0,6,5,0,5,0,0,0,77,31,108
10802115626,0,0,0,0,0,0,0,3,3,0,4,0,0,7,10,0,0,0,7,0,7,3,0,6,6,0,9,14,0,9,4,0,4,7,0,7,14,0,14,9,0,9,7,0,7,0,0,0,3,0,3,4,0,4,0,0,0,75,16,93
10802115627,4,0,3,0,0,0,0,0,0,3,0,3,0,11,17,3,0,3,9,0,13,5,4,9,6,0,0,4,3,6,4,0,4,9,0,9,9,0,9,4,0,4,0,0,0,6,0,6,0,0,0,3,0,3,3,4,6,65,29,96
10802115628,0,4,4,0,0,0,0,0,0,0,9,9,7,19,22,3,7,12,11,3,22,14,3,19,6,4,12,16,0,14,3,0,5,9,0,9,4,0,4,8,0,8,0,0,0,0,0,0,0,0,0,10,0,12,3,0,5,95,54,151
10802115701,0,0,0,0,0,0,0,8,6,3,9,6,7,27,38,3,19,25,20,0,20,12,7,24,8,6,15,10,9,20,8,0,8,3,3,9,9,0,14,6,0,6,0,0,0,0,0,0,6,0,6,7,0,12,5,0,6,122,91,215
10802115702,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,6,11,10,12,0,13,3,4,13,5,0,4,8,0,8,5,0,5,4,0,4,3,0,3,0,0,0,3,0,3,0,0,0,4,0,6,4,0,4,0,3,6,67,41,104
10802115703,4,0,3,0,0,0,3,0,3,0,6,3,0,3,3,3,3,8,4,0,3,11,0,11,9,0,9,6,0,6,0,5,8,0,0,4,11,0,11,3,0,3,0,0,0,0,0,0,9,0,9,6,0,6,0,0,0,75,23,93
10802115704,3,7,9,0,0,0,0,3,3,0,6,6,8,14,21,4,5,11,11,3,15,15,3,17,6,0,10,15,4,16,10,3,8,3,0,3,15,0,19,3,0,3,4,0,4,0,0,0,5,0,5,7,0,7,0,0,0,121,54,175
10802115705,0,0,4,0,0,0,0,0,0,0,0,0,0,10,10,6,0,3,10,0,10,12,6,19,9,3,12,13,6,16,0,0,0,0,0,4,8,0,8,8,0,8,0,0,0,0,0,0,6,0,6,4,0,4,0,0,0,74,28,110
10802115707,0,0,0,0,0,0,0,6,4,0,3,3,0,9,7,4,3,7,0,3,6,5,0,9,10,0,9,8,0,8,8,0,8,3,0,3,6,0,4,11,0,11,9,0,9,0,0,0,0,0,0,3,0,3,0,0,0,71,28,93
10802115708,0,0,0,0,0,3,0,0,0,0,3,3,5,7,12,0,4,7,6,0,12,4,5,9,11,0,11,6,5,10,0,0,7,4,3,9,3,3,9,4,0,4,8,0,4,6,0,6,3,0,3,7,0,8,0,0,0,71,34,109
10802115709,5,4,6,0,0,6,0,0,0,0,9,6,5,20,18,3,8,14,7,0,7,11,3,15,11,3,8,14,6,15,8,4,18,11,3,12,19,0,20,15,0,15,8,0,8,6,0,6,4,0,4,9,0,9,4,3,10,136,72,204
10802115710,0,0,0,0,6,6,0,0,0,0,0,0,0,11,9,0,10,7,13,0,14,7,6,14,0,3,8,3,0,9,0,0,0,0,0,0,5,0,10,3,0,3,0,0,7,0,0,0,0,0,3,0,0,0,3,5,10,45,54,102
10802115711,0,7,7,0,0,0,0,0,3,0,0,4,4,21,23,3,8,15,14,5,24,8,8,19,12,4,15,14,3,11,4,6,7,3,0,4,8,0,12,4,0,4,5,0,7,0,0,0,0,0,0,10,5,13,0,8,8,97,74,166
10802115712,0,0,0,0,0,0,0,0,0,0,5,3,0,9,9,0,3,3,10,7,13,4,9,12,9,3,13,7,0,9,0,0,0,7,0,7,6,0,6,3,0,3,4,0,4,0,0,0,0,0,0,8,0,7,0,0,0,58,34,94
10802115713,7,0,10,3,0,0,0,4,9,0,0,0,3,6,8,4,7,11,16,4,20,23,3,25,19,0,18,21,0,19,5,4,13,8,0,9,11,0,11,11,0,11,14,0,14,3,0,3,8,0,8,7,0,7,9,0,3,170,37,208
10802115714,0,0,4,0,0,0,4,4,4,0,5,4,8,14,15,3,3,11,17,6,18,13,6,22,6,3,11,17,0,16,15,0,13,9,0,4,12,3,11,14,0,14,9,0,9,0,0,0,5,0,5,14,4,18,0,3,0,140,51,191
10802115716,6,0,6,0,0,0,0,0,0,0,8,8,0,12,16,0,4,5,15,5,16,3,3,10,13,0,11,11,0,14,0,0,0,8,0,11,9,0,8,0,0,0,4,0,4,0,0,0,0,0,0,6,0,6,3,8,7,70,47,114
10802115717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,15
10802115718,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,6,0,6,6,8,8,4,0,4,0,0,0,4,0,4,8,0,8,10,0,10,6,0,6,5,0,5,0,0,0,3,0,3,8,0,8,0,0,0,53,10,66
10802115801,0,0,4,0,0,0,0,7,7,0,10,14,6,30,36,0,14,16,14,3,13,15,10,18,0,7,14,7,0,18,0,4,4,7,0,4,12,5,22,6,0,6,9,0,9,3,0,3,7,0,8,5,0,5,6,8,13,103,105,210
10802115802,8,5,10,0,4,7,0,3,4,0,9,9,4,20,28,0,40,41,28,6,37,14,12,24,12,15,30,13,3,14,4,0,5,8,0,12,13,0,13,0,0,0,3,0,3,3,0,3,8,0,10,4,0,4,5,7,10,133,136,268
10802115803,0,0,0,0,0,0,0,0,0,0,3,3,0,24,22,0,23,22,6,11,17,9,0,8,7,0,4,15,0,18,8,0,8,9,4,10,7,0,6,4,0,4,9,0,9,7,0,7,3,0,5,4,0,5,0,6,12,80,77,156
10802115804,0,5,7,0,4,4,3,6,9,4,4,9,3,21,25,8,15,18,24,4,22,14,12,24,16,0,19,19,3,20,16,0,21,9,4,12,10,0,10,8,0,8,0,0,0,4,0,4,6,0,6,12,0,12,5,9,10,153,83,240
10802115805,0,3,4,0,0,0,0,5,5,0,10,10,3,47,45,0,39,40,46,8,49,18,9,26,10,8,20,13,0,17,13,5,14,6,0,6,11,0,11,4,0,4,0,0,0,0,0,0,0,0,7,6,0,6,5,19,22,141,163,304
10802115806,3,0,3,0,0,0,0,0,0,0,3,3,0,29,29,4,19,23,28,8,30,10,10,25,8,9,14,6,5,5,4,0,5,3,0,4,13,0,12,4,0,4,0,0,0,0,0,0,3,0,3,10,0,10,4,0,10,92,88,181
10802115807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10802115808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10802115809,0,5,5,0,0,0,0,4,4,0,11,11,0,28,28,0,3,8,12,0,12,8,3,12,13,0,13,3,0,5,4,3,3,3,0,3,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,12,17,51,72,124
10802115810,0,0,0,0,0,0,0,3,5,0,7,7,9,16,26,0,5,9,8,3,12,8,6,11,10,0,9,5,0,5,6,0,6,5,0,5,9,0,6,5,0,5,6,0,6,7,0,7,5,0,5,8,0,8,0,0,4,88,38,133
10802115811,0,0,4,0,0,0,4,0,9,0,0,0,5,18,21,4,14,18,16,7,18,9,8,16,10,5,15,10,3,11,12,6,13,6,3,6,16,0,16,7,0,7,0,0,0,3,0,3,8,0,8,13,0,12,0,3,3,126,66,190
10802115812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10802115813,0,5,5,0,0,0,0,3,3,0,6,9,0,10,16,3,4,8,15,0,13,3,3,4,7,7,8,19,4,18,7,0,5,4,4,6,12,0,15,10,0,10,3,0,3,3,0,3,0,0,4,5,0,5,0,4,7,84,51,136
10802115814,5,0,5,0,0,0,0,6,6,0,12,15,7,24,29,4,12,17,31,4,30,16,3,20,19,10,26,22,5,24,9,3,11,15,0,10,22,0,25,9,0,10,8,0,8,0,0,0,0,0,0,8,3,8,0,4,8,168,90,255
10802115815,0,0,5,0,0,0,0,0,0,0,4,4,3,11,14,0,4,4,9,8,17,9,3,11,12,3,19,9,3,5,6,0,6,7,4,12,8,0,8,5,0,5,4,0,3,0,0,0,6,0,6,5,0,5,0,0,0,84,37,127
10802115816,0,0,4,0,5,8,0,10,8,0,20,20,3,39,36,4,25,25,8,8,13,13,4,12,10,0,13,11,6,20,8,0,13,14,0,16,15,0,15,7,0,7,9,0,9,0,0,0,0,0,0,10,0,3,3,24,26,114,137,248
10802115817,0,0,3,3,0,3,0,0,0,0,5,3,0,19,17,4,17,20,13,4,15,11,5,18,9,9,17,7,3,11,3,0,7,11,0,11,9,3,14,8,0,8,0,0,0,0,0,0,4,0,4,7,0,7,0,6,6,95,68,162
10802115818,0,4,4,0,0,0,0,0,0,0,13,13,3,17,18,6,3,9,13,8,22,8,3,16,18,10,30,9,0,15,8,4,13,10,0,12,20,0,25,10,0,10,6,0,3,0,0,0,7,0,7,9,0,8,3,3,5,132,80,209
10802115819,0,8,8,0,0,0,0,3,3,0,11,16,4,18,24,5,15,23,11,8,19,8,12,20,9,3,15,11,3,13,6,5,15,6,0,6,4,0,4,3,0,3,3,0,3,5,0,5,0,0,0,8,0,5,0,5,6,78,103,186
10802115901,0,0,3,0,0,0,0,0,0,0,4,5,9,18,29,0,5,5,6,4,15,19,0,20,8,0,11,8,0,8,3,0,3,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,74,45,113
10802115902,0,3,4,0,0,0,0,0,0,3,3,4,5,7,8,0,3,4,5,4,9,8,3,8,4,7,8,8,0,4,7,0,10,3,0,3,8,0,8,8,0,8,6,0,7,4,0,4,7,0,7,0,0,4,0,0,3,80,41,121
10802115903,3,4,8,0,5,5,0,0,0,0,0,0,4,11,16,5,6,9,10,15,23,15,6,20,12,0,11,7,7,13,8,0,12,10,0,12,11,0,13,8,0,9,10,0,10,3,0,3,11,0,11,18,0,18,0,0,5,133,65,197
10802115904,0,3,4,0,0,0,0,0,0,0,3,4,3,13,10,0,3,9,9,0,9,3,5,3,6,3,11,3,0,7,4,0,3,4,0,4,9,0,5,3,0,3,0,0,0,6,0,6,0,0,0,5,0,5,0,0,0,62,29,93
10802115906,0,0,0,0,0,0,0,3,3,0,0,0,5,3,12,0,3,9,13,6,14,10,3,18,9,3,8,18,3,22,10,0,12,10,0,8,16,4,16,8,0,8,10,0,10,0,0,0,3,0,3,8,0,8,0,4,3,123,34,160
10802115907,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,4,0,0,4,0,3,3,4,0,7,7,7,12,0,0,0,0,0,5,7,0,7,0,0,7,0,0,0,0,0,0,3,0,3,0,0,0,6,3,4,55,26,78
10802115908,0,0,0,0,0,0,0,0,0,0,3,7,0,13,13,4,3,10,9,5,12,10,4,9,10,5,16,12,0,8,5,0,9,11,0,10,20,0,20,3,0,3,3,0,3,4,0,4,0,0,3,13,0,13,0,7,5,106,38,141
10802115909,0,0,0,3,0,4,3,0,5,3,0,5,11,12,23,4,10,8,22,0,20,13,5,22,15,0,16,16,0,15,11,0,9,8,0,11,26,0,23,11,0,11,5,0,5,9,0,9,8,0,12,16,0,16,3,0,4,180,48,223
10802115910,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,0,0,3,0,12,12,4,12,10,0,8,9,0,15,4,6,3,0,0,0,7,0,7,5,0,3,5,0,5,0,0,0,3,0,3,5,0,5,0,0,0,73,22,94
10802115911,0,0,0,0,0,0,0,0,0,0,5,8,0,9,18,3,5,10,9,0,12,6,0,14,15,7,19,13,0,10,7,3,11,4,0,7,9,0,10,6,0,6,3,0,0,0,0,0,4,0,4,9,0,9,4,5,7,96,48,148
10802115912,0,5,5,0,0,0,0,6,4,0,3,3,0,10,10,0,0,6,8,7,17,17,4,18,11,0,13,8,0,8,5,0,9,7,0,6,6,0,7,4,0,4,8,0,8,0,0,0,5,0,5,3,0,3,3,5,0,78,36,116
10802115913,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,7,0,7,4,0,6,0,3,5,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,7,0,7,0,0,0,3,0,3,0,0,0,37,22,50
10802115914,0,4,7,0,0,0,4,5,5,3,0,3,3,5,14,8,4,13,11,4,15,8,0,8,6,0,9,10,0,10,3,0,3,4,0,10,10,0,9,10,0,10,6,0,6,0,0,0,5,0,5,9,0,9,0,6,3,103,33,140
10802115915,0,3,9,0,0,0,0,0,5,0,11,13,0,18,18,3,9,12,13,3,12,6,6,9,3,7,13,8,0,9,0,5,4,5,0,7,11,0,11,4,0,4,0,0,0,0,0,0,6,0,6,8,0,12,3,0,5,78,68,145
10802115916,0,0,0,0,0,0,3,4,5,3,8,9,5,8,9,3,5,15,21,0,24,6,4,13,10,5,16,12,8,22,8,0,11,9,0,10,9,0,9,9,0,9,0,0,0,0,0,0,4,0,4,7,0,7,0,0,0,120,44,170
10802115917,3,0,3,0,0,0,0,3,3,0,0,3,0,8,9,3,0,3,11,0,11,7,0,7,6,0,6,7,0,7,6,0,6,5,0,5,8,0,8,5,0,5,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,73,16,84
10802115918,0,0,0,0,0,0,0,0,0,0,3,3,5,3,7,10,6,12,10,5,18,8,0,14,3,0,7,9,0,15,12,0,9,3,0,3,3,0,3,7,0,7,0,0,0,0,0,0,4,0,4,8,3,9,4,9,11,79,37,117
10802115919,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,14,0,17
10802115920,3,0,3,3,0,3,4,3,11,0,0,0,0,25,25,3,44,47,31,10,42,17,7,22,20,8,32,29,6,35,6,5,9,7,6,11,8,3,15,12,0,18,12,0,12,7,0,7,18,0,16,10,0,10,6,0,7,197,125,321
10802115921,0,3,0,0,0,0,0,0,5,0,4,4,0,15,15,0,5,5,13,5,12,3,6,10,8,0,11,9,8,14,4,0,8,6,0,0,5,0,9,6,0,6,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,51,54,107
10802115922,0,5,5,0,0,0,0,5,5,0,0,0,0,4,7,0,0,5,9,0,5,4,0,4,5,0,7,5,0,5,3,0,3,3,0,5,6,0,6,6,0,6,0,0,0,11,0,11,3,0,3,9,0,7,0,0,0,60,17,81
10802115923,0,0,0,0,0,4,0,3,3,0,10,10,0,10,11,3,8,9,9,4,16,5,0,6,11,0,13,16,3,15,12,0,13,12,3,14,12,0,13,16,0,16,13,0,13,5,0,5,16,0,15,7,3,16,0,0,0,150,50,201
10802115924,0,0,0,0,0,0,0,0,0,5,4,5,0,4,4,5,3,6,6,0,8,12,3,9,9,3,10,18,0,18,5,0,5,13,0,13,17,0,15,4,0,6,9,0,9,10,0,10,22,0,22,4,0,4,6,5,4,128,26,155
10802116001,3,0,0,0,3,3,0,10,14,0,6,5,7,25,31,6,19,23,9,8,16,11,9,25,22,13,36,16,12,32,4,4,11,14,5,15,11,3,19,3,0,12,5,0,5,3,0,3,10,0,10,11,0,11,0,3,3,149,127,277
10802116002,0,5,4,0,0,0,0,0,0,0,0,9,0,16,11,5,13,15,9,3,13,12,4,11,13,7,19,7,3,13,4,0,3,3,0,3,7,0,8,5,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,7,8,80,59,140
10802116003,0,0,3,0,0,0,0,4,4,0,6,6,3,14,17,3,12,15,6,5,14,9,9,13,13,3,20,7,3,11,3,0,3,3,0,0,6,0,10,4,0,4,3,0,3,0,0,0,0,0,4,4,0,4,0,0,6,78,58,132
10802116004,0,5,9,0,0,0,0,0,0,0,6,4,0,13,11,0,5,5,4,7,20,7,5,12,11,3,11,9,4,13,3,6,11,8,0,8,8,0,8,6,0,6,3,0,3,0,0,0,0,0,0,6,0,6,0,3,5,65,52,119
10802116005,0,0,0,3,0,4,0,0,0,0,0,0,4,5,9,0,10,11,17,6,17,15,0,20,7,4,7,20,0,20,4,0,4,5,0,5,9,3,15,0,0,0,5,0,6,0,0,0,4,0,4,6,0,6,0,0,0,95,29,126
10802116006,0,0,3,0,0,0,0,0,0,0,0,0,6,5,17,5,0,10,29,9,39,16,4,19,15,3,13,15,4,18,7,3,10,0,0,7,9,0,10,6,0,6,7,0,7,3,0,3,0,0,0,7,0,7,5,4,5,141,41,183
10802116007,0,3,3,0,0,0,0,4,4,0,9,7,7,9,15,4,12,16,20,4,27,13,5,16,15,0,15,12,5,18,3,0,8,4,0,4,9,4,11,10,0,10,9,0,9,4,0,4,7,0,7,12,0,7,4,5,9,131,55,186
10802116008,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,3,3,0,0,4,9,0,9,5,0,5,12,4,10,5,0,6,3,0,0,8,0,8,5,0,5,0,0,0,3,0,3,7,0,7,0,0,0,0,3,3,52,20,75
10802116009,4,0,4,0,7,6,0,0,0,5,0,3,9,10,17,0,5,4,11,7,18,20,3,23,10,0,13,13,0,20,8,4,9,4,0,4,17,6,24,9,0,9,8,0,8,3,0,3,23,0,22,3,0,3,0,0,0,154,39,201
10802116010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10802116011,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,11,0,11,3,3,10,7,0,9,4,0,4,9,0,7,5,0,6,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,44,16,68
10802116012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10802116013,4,4,8,3,0,0,0,0,0,0,0,0,8,9,15,5,12,14,24,0,27,10,7,18,16,11,22,12,4,13,13,0,18,9,0,9,14,0,16,9,0,12,12,0,12,5,0,5,8,0,8,4,0,4,0,0,4,157,47,206
10802116014,0,0,3,0,0,0,0,3,3,0,8,6,3,15,16,3,7,8,11,0,10,14,0,15,3,3,10,8,0,8,8,0,5,8,0,7,12,0,17,14,0,14,6,0,6,4,0,4,4,0,4,3,0,3,0,0,0,91,44,142
10802116015,6,6,3,4,0,3,0,8,12,5,10,18,5,27,33,3,21,26,40,10,52,22,7,29,8,11,25,20,0,21,8,6,10,9,0,6,11,0,12,3,0,3,3,0,3,0,0,0,0,0,0,4,0,4,0,9,7,147,116,261
10802116016,3,0,3,0,0,0,0,6,6,0,9,9,3,13,21,0,5,12,7,4,14,11,3,10,9,3,11,8,0,9,7,0,3,10,0,10,8,0,8,6,0,6,0,0,0,0,0,0,0,0,0,4,0,4,3,3,7,83,46,127
10802116017,0,0,0,0,0,0,0,6,6,0,3,3,4,14,22,5,8,11,21,0,22,17,0,19,23,0,23,8,3,11,6,0,10,6,4,7,10,0,10,12,0,12,3,0,3,5,0,5,12,0,12,9,0,9,3,6,7,146,48,192
10803116101,0,3,5,0,0,0,0,0,5,0,0,0,0,3,5,0,3,5,0,0,0,0,8,9,12,7,20,6,4,15,6,0,12,9,4,16,16,4,20,13,3,16,6,0,6,6,0,6,5,0,5,13,3,11,0,0,0,109,55,161
10804116201,0,0,0,0,0,0,0,0,0,0,5,5,9,0,6,4,3,9,19,0,18,8,0,6,11,0,15,17,0,17,6,0,6,3,0,4,16,0,21,13,0,13,8,0,8,3,0,3,5,0,5,5,0,3,0,0,6,122,23,149
10804116202,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,3,0,5,10,0,10,0,4,3,9,6,14,0,0,3,0,0,0,9,0,9,9,0,9,4,0,4,3,0,4,7,0,7,0,0,0,0,0,0,55,17,71
10804116203,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,9,0,10,8,5,13,3,0,3,10,0,10,9,0,9,3,0,3,13,0,13,12,0,12,11,0,11,0,0,0,16,0,16,4,0,4,0,0,4,110,10,120
10804116204,3,3,3,0,0,0,3,0,4,0,3,3,10,8,15,3,5,9,17,4,26,14,0,17,20,3,24,14,0,19,5,3,14,20,0,23,16,4,24,11,0,11,17,0,17,9,0,9,22,0,22,16,0,16,0,0,0,204,44,245
10804116205,0,0,0,0,0,0,0,3,0,0,4,4,5,10,9,0,3,5,10,0,10,0,4,3,6,7,10,11,0,12,3,0,6,7,0,7,8,0,8,4,0,4,5,0,5,0,0,0,4,0,4,5,4,8,0,0,3,68,35,101
10804116206,0,0,0,4,0,0,0,0,0,0,0,0,0,12,12,13,3,18,16,0,15,16,6,16,12,0,16,12,5,13,14,0,14,9,0,10,23,0,17,8,0,8,14,0,14,4,0,4,11,0,10,4,0,4,0,0,0,146,36,184
10804116207,0,0,0,0,0,0,3,0,8,0,3,6,0,6,4,0,8,6,17,3,17,4,5,7,13,3,17,13,0,14,5,0,5,0,0,5,7,0,7,11,0,11,5,0,5,0,0,0,8,0,8,3,0,3,0,0,0,104,35,145
10804116208,0,0,3,3,3,8,0,4,4,0,3,3,3,20,19,4,17,22,15,4,18,10,7,16,16,4,20,16,0,13,0,0,4,4,0,0,5,3,6,7,0,7,6,0,6,0,0,0,0,0,0,5,0,5,0,7,8,83,75,157
10804116209,0,0,0,4,0,4,0,0,0,0,0,0,5,10,14,0,6,10,7,5,8,8,5,8,5,0,7,14,0,18,10,0,10,4,0,4,13,0,13,5,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,80,27,110
10804116210,3,0,0,0,0,0,0,0,0,0,3,5,3,13,23,4,5,11,23,5,23,11,9,15,6,4,11,14,0,16,9,0,9,10,0,15,19,0,19,17,0,17,17,0,17,8,0,8,7,0,7,12,0,12,0,0,0,174,41,213
10804116211,0,0,0,0,0,0,0,0,0,0,0,5,4,8,6,0,0,3,15,7,16,11,9,10,6,0,3,10,0,10,11,0,8,10,0,13,11,0,11,8,0,8,7,0,7,6,0,6,3,0,3,5,0,5,0,0,0,100,30,126
10804116212,0,0,0,0,0,0,0,5,5,0,3,3,0,7,7,0,0,0,9,4,7,4,4,8,8,6,5,8,5,11,3,0,7,5,4,3,15,0,14,0,0,0,4,0,4,4,0,4,0,0,0,4,0,4,0,4,3,54,39,94
10804116213,0,6,6,0,0,0,0,0,0,0,6,6,0,36,37,0,18,17,16,7,23,4,12,14,0,3,4,4,4,3,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,7,10,43,101,149
10804116214,0,0,4,0,0,0,0,0,0,4,0,4,0,10,5,0,3,3,4,5,7,0,0,3,4,0,10,3,0,5,6,0,6,6,0,6,16,5,21,5,0,5,5,0,5,3,0,3,0,0,0,8,0,8,0,0,0,68,28,96
10804116215,5,0,4,0,0,0,0,0,0,0,3,3,0,4,4,3,0,3,11,0,14,10,0,11,7,0,12,12,0,14,7,0,6,5,0,5,12,0,11,12,0,12,4,0,4,0,0,0,10,0,10,4,0,4,0,0,0,97,22,121
