SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
10402108702,6,0,10,5,4,12,0,0,0,0,0,0,5,3,15,0,6,6,0,0,0,3,0,3,3,4,6,0,0,0,3,0,3,0,0,0,4,3,4,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,22,18,38,43,29,72
10402108703,0,0,10,5,7,12,3,0,3,0,0,0,7,3,16,4,8,14,0,0,0,0,0,0,4,8,14,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,4,9,11,0,0,0,0,0,6,0,0,0,0,0,6,33,31,63,54,54,108
10402108704,0,3,4,0,0,0,0,6,4,0,0,0,3,6,10,3,3,6,0,3,4,0,0,0,3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,14,26,37
10402108705,0,5,10,10,3,10,0,0,0,0,0,0,12,3,14,9,5,13,0,0,0,0,0,0,9,5,13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,5,0,5,0,4,5,32,22,47
10402108706,0,6,4,10,6,16,5,0,5,0,0,0,12,6,23,3,3,9,0,0,3,0,0,0,3,8,13,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,5,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17,34,33,63
10402108707,0,0,3,3,3,13,3,0,7,0,0,0,8,9,17,3,4,9,0,0,0,0,3,0,7,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,22,25,29,56
10402108708,0,0,0,3,3,12,0,0,0,0,0,0,3,4,11,0,4,5,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,7,12,21,17,29,43
10402108709,0,3,4,0,4,5,0,6,0,3,5,8,8,10,19,10,6,11,0,0,0,0,0,0,8,5,10,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,9,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,4,5,4,7,17,0,0,0,0,0,0,0,0,0,0,0,0,4,13,14,22,34,62
10402108710,0,5,0,5,4,16,0,5,3,0,0,0,13,7,20,13,4,13,0,0,0,0,0,0,13,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,18,5,24,40,24,65
10402108711,4,0,3,13,4,20,0,0,0,0,0,0,13,4,20,13,3,15,0,0,0,0,0,0,13,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,26,38,31,63
10402108712,0,0,0,8,7,15,0,0,0,0,0,0,8,4,15,0,5,11,0,0,0,0,0,0,3,5,15,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,26,32,29,59
10402108713,0,0,4,5,4,6,0,11,12,0,0,0,5,12,22,7,10,13,0,0,0,0,0,0,7,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,16,18,32,34,45,79
10402108801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10402108803,12,8,24,12,13,31,8,8,12,3,0,0,21,17,38,8,12,19,5,4,10,5,6,12,22,23,38,0,0,0,0,0,6,3,3,4,0,0,9,0,0,0,7,10,17,0,0,3,0,0,0,0,0,0,4,5,11,0,0,0,9,6,12,13,15,29,0,0,4,0,0,0,0,0,0,0,4,3,12,4,17,72,74,144
10402108804,0,5,6,13,6,21,3,9,4,0,5,5,24,16,35,3,10,13,0,5,5,4,4,4,10,11,26,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,4,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,51,88
10402108805,0,0,4,6,5,7,0,0,0,0,0,0,6,5,7,6,3,5,0,0,3,4,5,8,9,7,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,10,3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,39
10402108806,6,0,17,17,11,30,10,0,13,10,5,11,33,17,52,12,13,27,4,0,4,0,3,10,22,18,36,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,3,0,7,7,0,0,0,0,0,0,0,3,3,0,0,0,0,8,7,0,15,12,0,0,0,0,0,0,0,0,0,3,0,0,6,11,19,73,68,140
10402108807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10402108808,3,3,10,12,3,15,0,3,4,9,0,10,20,14,30,15,5,22,4,0,9,0,0,0,22,11,34,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7,5,9,0,3,3,0,0,0,0,0,0,0,4,5,0,0,0,0,12,13,8,9,18,0,0,0,0,4,4,0,0,0,3,4,3,10,6,12,61,45,104
10402108809,4,0,8,8,8,15,3,5,11,0,6,3,10,14,26,3,9,3,5,0,7,3,0,3,11,5,19,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,3,6,8,0,4,4,0,0,0,0,0,0,4,8,5,0,0,0,0,8,11,10,14,22,0,0,0,0,0,0,0,0,0,0,0,0,14,22,34,45,54,105
10402108810,0,8,8,8,5,13,0,0,0,0,0,4,8,8,16,6,5,9,0,0,0,0,0,3,6,4,10,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,6,7,0,0,3,4,3,6,0,0,0,0,0,3,0,0,0,6,4,12,8,13,17,0,0,0,0,3,3,0,0,0,0,6,6,5,6,15,29,39,70
10402108812,3,3,9,15,10,17,4,6,7,8,6,14,24,15,38,10,5,15,3,10,10,5,10,10,17,22,40,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,7,3,0,9,9,0,3,3,0,0,0,4,5,3,0,0,0,3,9,15,5,20,20,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14,58,68,128
10402108813,4,10,17,22,15,30,5,6,12,3,4,6,28,22,54,8,12,24,0,9,10,3,0,3,16,22,35,0,0,0,0,0,0,0,0,4,3,5,13,0,0,0,7,8,13,0,4,3,0,0,0,0,0,0,0,9,10,0,0,0,0,11,17,10,22,33,0,0,0,0,0,0,0,0,0,0,0,0,16,9,23,79,93,168
10402108814,3,6,11,5,8,17,4,3,8,6,5,8,16,15,32,6,0,12,4,0,3,3,3,10,16,10,23,0,0,0,0,0,0,3,0,7,0,3,4,0,0,0,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,12,16,0,0,0,3,0,3,0,0,0,3,0,3,8,9,19,49,51,102
10402108815,6,3,12,13,16,27,10,8,15,0,0,0,21,19,43,15,14,30,0,4,10,0,4,5,18,21,43,0,0,0,0,0,0,3,0,3,4,4,4,0,0,0,7,5,9,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,6,10,11,9,6,21,0,0,0,0,0,3,0,0,0,0,0,3,13,11,20,69,66,133
10402108816,14,23,41,34,35,71,12,15,22,10,5,12,51,55,104,20,21,41,9,4,12,4,12,13,30,37,67,0,0,4,0,6,6,4,0,6,6,5,10,0,0,0,9,14,22,0,0,0,0,3,3,0,0,0,7,7,12,0,0,0,5,16,21,11,30,41,0,0,0,0,0,5,0,0,0,0,0,3,21,14,35,130,162,289
10402108817,11,12,15,17,22,40,14,4,19,6,4,17,41,35,74,24,19,49,0,5,14,5,5,12,37,32,68,0,0,0,0,0,0,4,0,0,7,3,6,0,0,0,8,5,14,5,7,8,0,3,3,0,0,0,4,0,3,0,0,0,4,8,18,17,15,26,0,0,0,0,0,0,0,0,0,0,0,0,6,5,18,112,97,200
10402108818,6,8,12,27,22,48,3,3,6,4,3,8,31,30,62,22,21,42,4,8,10,9,8,21,35,36,77,0,0,0,0,0,0,3,3,5,7,3,5,0,0,0,8,3,14,0,4,4,0,3,3,0,0,0,0,6,8,0,0,0,0,15,11,5,19,23,0,0,0,0,0,0,0,0,0,0,0,0,11,10,22,97,104,201
10402108819,0,5,6,0,15,16,0,0,6,0,0,6,4,14,17,0,9,8,3,0,10,4,4,6,8,9,18,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,10,9,6,16,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,26,45,70
10402108821,8,12,21,11,8,17,19,21,41,8,8,13,41,35,73,4,4,6,8,12,14,7,19,25,19,35,50,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,7,0,3,9,0,0,0,0,0,0,0,4,8,0,0,0,3,10,17,6,10,18,0,0,0,0,3,3,0,0,0,0,3,3,13,10,23,81,101,184
10402108822,12,9,18,18,18,35,4,3,13,9,3,9,35,27,60,12,4,17,0,3,9,3,8,10,13,21,37,0,0,0,0,3,4,0,7,4,6,5,12,0,0,0,7,17,22,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,8,3,11,14,17,34,0,0,0,0,0,4,0,0,0,0,0,4,3,7,13,81,86,165
10402108823,3,5,5,7,8,17,0,0,0,0,0,0,10,8,14,0,3,5,0,0,0,5,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,5,0,0,0,0,0,0,0,6,7,0,0,0,0,11,12,5,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,18,27,48
10402108824,3,7,7,31,23,55,8,3,15,6,3,15,48,31,76,26,13,40,9,9,17,14,7,20,44,34,81,0,0,0,0,0,0,10,4,9,0,13,13,0,0,0,8,18,25,3,8,9,0,4,6,0,0,0,0,4,4,0,0,0,4,13,17,15,30,44,0,0,0,0,0,0,0,0,0,0,5,3,19,13,32,125,115,244
10402108825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10402108826,3,0,10,7,15,21,3,6,13,0,4,7,16,27,41,8,6,10,0,3,0,3,3,7,6,13,20,0,0,0,0,0,0,4,0,4,0,6,6,0,0,0,4,8,9,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,4,6,10,8,11,21,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,38,58,95
10402108827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10402108828,9,14,27,18,15,33,6,17,25,6,5,14,34,37,75,6,12,21,13,5,15,3,11,14,25,21,52,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,3,5,9,0,4,5,0,0,0,0,0,0,4,0,7,0,0,0,7,3,14,11,11,21,0,3,3,0,0,0,0,0,0,0,0,0,12,8,21,89,102,189
10402108901,11,8,13,10,18,22,0,7,8,3,0,3,13,22,33,3,11,20,5,0,5,0,6,3,10,13,22,0,0,0,0,5,5,0,0,5,3,0,3,0,0,0,5,4,11,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,3,7,8,10,17,0,0,0,0,0,0,0,0,0,0,0,0,12,8,19,47,55,107
10402108902,4,0,3,19,14,32,3,5,11,0,0,5,23,16,41,9,11,18,4,4,7,3,0,3,13,16,29,0,0,0,6,0,3,0,0,0,0,8,7,0,0,0,5,12,11,3,0,3,4,0,6,0,0,0,0,4,11,0,0,0,6,9,14,9,14,27,0,0,0,0,0,0,0,0,0,0,0,0,12,8,20,67,63,133
10402108903,0,5,5,7,9,15,3,4,8,3,0,4,15,13,28,9,6,15,3,0,0,0,0,0,12,6,14,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,9,11,4,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,33,67
10402108904,0,0,8,14,12,25,3,3,4,0,0,6,16,12,30,3,3,11,0,0,0,0,3,9,5,13,15,0,4,4,0,0,0,0,0,0,4,8,9,0,0,0,7,15,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,3,4,17,22,0,0,0,4,0,9,0,0,0,4,0,9,24,14,32,61,58,116
10402108905,3,8,11,14,17,24,0,4,0,12,4,15,23,24,48,6,8,22,7,8,11,19,12,29,33,33,63,0,0,0,0,5,5,0,3,6,0,6,5,0,0,0,5,8,13,6,4,9,3,0,3,0,3,3,3,3,7,0,0,0,11,13,25,17,20,35,0,0,0,0,0,5,0,0,0,0,0,4,10,4,10,87,85,166
10402108906,3,6,8,6,6,17,3,4,4,0,3,0,11,13,27,3,7,8,0,3,7,7,0,11,10,15,26,3,0,3,0,0,0,0,0,0,0,5,5,0,0,0,3,5,7,0,0,0,0,0,0,0,3,3,0,6,6,0,0,0,3,8,12,6,11,18,0,0,0,0,0,0,0,0,0,0,0,0,12,15,24,43,53,102
10402108907,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,5,9,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,9,11,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,12,17,31
10402108908,9,6,18,17,11,29,6,3,14,0,3,3,27,19,42,14,12,32,4,0,4,0,0,9,19,19,37,3,0,4,0,0,0,6,0,0,3,5,10,0,0,0,13,12,20,0,0,0,3,0,0,0,0,0,5,7,5,0,0,0,9,6,16,19,17,31,0,0,0,0,0,4,0,0,0,0,0,0,23,24,50,98,82,179
10402108909,0,0,0,0,4,3,0,6,6,0,0,0,0,3,7,0,3,6,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,54,79,32,62,97
10402108910,0,0,3,12,4,19,0,5,5,0,0,0,11,6,23,9,6,14,0,0,0,0,0,0,11,8,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,10,0,6,6,0,0,0,0,0,0,0,0,4,0,0,0,0,7,8,5,9,16,0,0,0,0,0,0,0,0,0,0,4,4,6,5,9,38,33,75
10402108911,6,3,14,18,13,35,5,3,7,0,3,9,29,20,52,10,8,25,0,0,3,0,4,6,14,19,30,0,0,0,0,0,0,0,3,3,4,5,9,0,0,0,4,11,20,7,0,6,0,5,5,0,0,0,3,7,9,0,0,0,10,11,19,17,23,36,0,0,0,0,3,4,0,0,0,3,3,3,14,4,20,84,77,160
10402108912,3,0,8,13,11,18,10,8,20,0,0,0,20,19,38,15,14,31,3,0,4,5,3,8,22,18,43,0,0,0,0,3,3,0,0,0,3,0,6,0,0,0,8,7,9,0,0,0,0,0,3,0,0,0,0,7,11,0,0,0,7,10,16,12,18,23,0,0,0,0,0,0,0,0,0,0,0,0,19,8,25,73,71,139
10402108913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10402108914,13,8,17,25,16,46,3,4,9,0,0,0,26,28,51,26,17,42,8,0,10,0,5,3,30,21,57,0,3,3,6,0,0,3,0,3,0,3,8,0,0,0,7,13,13,0,3,3,0,0,0,0,0,0,0,3,5,0,0,0,0,7,6,8,16,22,3,0,6,0,4,4,0,0,0,3,6,7,11,6,21,91,83,177
10402108915,4,9,6,13,11,25,0,4,4,3,0,3,12,17,34,14,10,23,4,0,3,0,0,5,13,11,25,3,0,3,0,5,5,0,0,0,3,0,6,0,0,0,4,8,15,0,0,3,0,3,5,0,0,0,0,8,4,0,0,0,3,11,7,9,11,20,0,0,0,0,4,4,0,0,0,0,4,4,7,9,7,49,60,107
10402108916,3,3,6,15,13,20,0,8,9,0,0,0,16,20,35,8,3,8,0,3,3,3,4,8,9,9,21,0,0,0,0,0,0,0,6,3,0,3,3,0,0,0,0,3,11,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,4,7,6,4,12,21,0,0,0,0,0,0,0,0,0,0,0,0,9,14,19,43,57,93
10402108917,5,7,14,15,13,29,0,3,6,0,8,4,16,27,39,9,14,25,0,0,3,0,0,3,9,20,30,0,0,0,0,0,0,0,0,4,0,3,8,0,0,0,6,4,9,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,3,5,4,8,9,16,0,0,0,0,0,0,0,0,0,0,0,0,13,13,28,52,78,127
10402108918,0,5,4,4,13,19,0,0,5,0,0,0,6,12,19,8,17,29,0,6,8,0,0,0,12,22,34,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,6,0,0,0,0,0,3,0,0,0,0,4,8,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,31,48,85
10402108919,8,5,9,10,11,18,0,3,5,0,0,0,12,13,28,4,7,13,5,0,6,0,0,3,13,12,22,0,0,0,0,0,0,0,0,0,7,5,6,0,0,0,7,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,9,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,31,77
10402108920,0,3,5,3,12,9,0,0,0,0,0,3,3,14,18,4,11,11,0,0,0,0,0,3,5,10,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,4,11,0,0,0,0,0,6,0,0,0,0,0,6,3,3,7,19,36,50
10402108921,10,3,11,11,9,23,7,3,9,0,5,7,20,17,42,4,9,13,6,3,8,0,0,0,11,10,20,0,4,4,0,0,0,4,0,4,3,3,12,0,0,0,10,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,10,20,0,0,0,6,6,3,0,0,0,0,6,3,10,9,16,56,55,113
10402108922,3,0,4,11,9,17,4,6,6,5,3,10,17,24,38,5,10,11,6,7,15,4,5,8,12,20,32,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,42,46,86
10402108923,5,7,12,25,8,33,0,3,3,0,0,0,25,13,34,10,11,22,0,0,0,0,0,0,7,11,22,0,0,6,0,0,0,0,0,3,0,5,4,0,0,0,4,3,12,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,7,19,0,0,0,0,0,0,0,0,0,0,0,3,51,77,130,103,113,212
10402108924,0,5,7,11,11,16,9,11,15,5,0,0,19,22,41,7,18,27,0,0,0,3,3,6,11,21,34,0,0,0,0,3,0,6,0,4,0,5,5,0,0,0,4,7,14,0,0,0,0,3,3,0,0,0,5,3,7,0,0,0,5,6,14,10,18,26,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,48,71,119
10402108925,5,0,5,6,10,14,4,0,6,0,0,0,9,3,15,7,10,11,0,0,0,0,0,0,7,9,19,0,0,0,0,0,0,5,0,3,0,7,4,0,0,0,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,18,21,37,41,46,89
10402108926,3,0,3,4,0,11,0,6,6,0,4,5,4,6,11,6,9,11,0,0,0,0,0,4,4,6,14,0,0,0,0,6,6,0,0,0,0,3,6,0,0,0,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,13,0,0,0,0,0,0,0,0,0,0,0,0,20,11,28,36,36,77
10402108927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10402108928,7,0,6,10,15,29,7,0,3,0,0,0,16,12,33,4,10,20,0,0,0,0,0,0,4,10,20,0,5,5,0,0,0,0,0,0,3,0,6,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,0,0,0,0,0,0,0,0,0,0,0,0,14,7,19,45,42,87
10402108929,5,4,11,3,3,7,0,9,10,4,0,4,9,5,18,3,0,7,4,5,13,0,0,3,13,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,3,9,8,0,0,0,7,7,12,8,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,46,34,78
10402108930,0,6,6,9,10,16,9,5,12,3,3,3,16,18,33,12,10,17,0,0,9,0,4,4,11,15,30,0,3,3,0,0,0,0,0,0,4,4,5,0,0,0,3,6,10,0,5,5,0,3,3,0,0,0,0,6,6,0,0,0,0,13,13,3,18,29,0,0,0,0,4,4,0,0,0,0,4,4,13,7,24,49,67,115
10402108931,0,7,7,15,4,21,0,0,0,4,0,4,15,6,26,7,11,18,0,0,5,4,0,4,16,14,28,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,9,5,7,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,9,5,12,0,0,0,0,0,3,0,0,0,4,3,4,12,3,18,56,36,89
10402108932,4,6,10,9,10,20,0,6,3,0,0,4,11,17,28,10,17,26,5,3,14,0,5,6,19,29,47,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,5,5,3,3,8,0,0,0,0,0,0,0,6,6,0,0,0,7,10,16,7,19,17,0,0,0,0,0,0,0,0,0,0,0,0,9,4,16,52,72,126
10402108933,0,7,16,14,11,24,5,10,15,4,4,8,23,25,46,11,9,24,3,0,4,3,0,8,19,11,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,6,0,0,0,0,3,3,0,0,0,0,5,7,0,0,0,5,11,16,5,18,26,3,0,3,0,0,0,0,0,0,5,0,5,0,4,4,60,69,125
10402108934,0,6,10,15,9,27,10,6,12,5,0,6,21,18,44,0,5,8,3,5,11,4,4,14,17,16,26,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,3,4,10,5,0,9,0,0,4,3,0,3,0,0,4,0,0,0,10,8,17,11,14,27,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,62,59,123
10402108935,7,9,9,19,12,30,8,12,18,0,0,5,30,27,53,15,7,23,0,0,6,5,6,7,20,12,38,0,0,0,0,3,3,0,0,0,4,3,10,0,0,0,6,9,13,0,3,3,0,3,3,0,0,0,0,0,3,0,0,0,3,5,7,9,12,24,0,0,0,0,0,3,0,0,0,0,0,3,10,11,18,73,73,147
