SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
10301105935,244,91,139,135,93,68,66,19,0,857
10301106001,37,25,19,21,30,32,32,13,8,211
10301106002,40,36,17,28,31,31,33,18,3,236
10301106003,42,16,16,26,31,45,44,22,3,249
10301106004,80,26,39,56,40,61,36,24,3,362
10301106005,59,21,27,29,59,78,73,29,0,385
10301106006,100,63,34,84,61,82,76,31,5,542
10301106007,31,9,15,13,27,41,31,4,5,177
10301106008,53,48,39,40,64,59,43,17,0,357
10301106009,41,28,20,18,43,44,32,13,0,237
10301106010,92,40,39,51,74,123,101,30,3,558
10301106011,69,30,21,41,56,61,54,13,0,340
10301106012,82,63,28,41,75,61,51,24,3,428
10301106013,42,36,24,20,48,48,48,17,12,289
10301106014,50,20,25,25,33,50,36,5,11,252
10301106015,67,38,37,34,34,58,24,26,4,325
10301106016,104,43,42,64,92,90,64,20,6,523
10301106017,50,35,19,33,51,35,31,9,0,269
10301106018,51,35,28,34,59,53,51,19,0,326
10301106019,56,39,23,25,47,63,49,34,6,354
10301106020,62,31,21,37,53,48,35,23,4,316
10301106021,0,14,42,42,37,33,13,4,0,187
10301106101,22,28,15,18,32,32,33,16,7,198
10301106103,43,33,11,26,54,79,65,39,9,359
10301106104,39,17,21,36,36,59,54,27,7,292
10301106105,41,21,14,26,42,41,50,27,0,259
10301106106,77,22,42,46,58,72,84,34,4,437
10301106107,24,35,48,37,30,18,37,14,0,247
10301106108,66,41,48,33,50,54,47,28,11,389
10301106109,29,17,20,12,22,34,33,15,6,186
10301106111,50,38,33,32,38,25,38,16,3,279
10301106112,88,38,51,56,44,53,62,48,32,470
10301106113,0,6,0,3,0,3,0,0,0,14
10301106114,57,24,27,27,30,31,36,28,7,267
10301106115,48,22,15,28,36,51,55,13,3,276
10301106116,69,32,58,33,30,36,49,30,3,351
10301106117,77,44,41,49,35,47,54,29,13,389
10301106118,65,34,32,50,65,73,67,40,7,431
10301161201,71,90,79,44,58,63,54,35,17,510
10301161202,87,72,98,59,64,76,103,138,92,784
10301161203,33,50,40,30,25,24,17,12,0,239
10301161204,55,67,92,63,62,75,54,35,12,506
10301161205,57,51,84,56,27,29,20,22,7,349
10301161206,55,63,66,36,39,41,24,20,5,341
10301161207,63,56,67,54,45,60,40,36,19,442
10301161208,55,90,89,53,42,68,51,17,8,479
10301161209,65,37,47,39,47,47,41,31,11,364
10301161210,47,49,37,25,31,57,44,58,96,445
10301161211,34,44,21,15,21,14,27,13,5,202
10301161212,82,69,64,55,39,51,43,62,37,508
10301161213,50,34,30,23,36,23,12,20,0,224
10301161214,81,56,46,47,46,54,31,28,8,389
10301161215,78,65,59,68,62,75,99,39,18,571
10301161216,58,61,92,67,57,61,62,60,60,581
10301161217,25,39,35,29,27,29,26,21,9,243
10301161218,63,80,120,53,54,54,45,32,7,501
10301161219,0,199,12,0,0,0,0,0,0,210
10301161220,3,114,279,216,94,18,0,0,0,733
10301161221,50,61,45,22,22,37,35,13,8,295
10301161222,69,63,76,52,50,82,57,39,24,508
10301161223,69,53,57,40,39,54,49,30,3,389
10301161224,51,49,71,44,55,53,45,36,6,411
10301161225,25,27,51,24,39,51,50,28,10,302
10301161226,22,29,22,12,39,31,42,20,4,226
10301161301,87,43,31,45,30,45,33,16,3,339
10301161302,36,26,52,35,34,26,11,27,5,257
10301161303,115,35,65,82,35,14,16,4,0,361
10301161304,84,38,46,46,52,32,43,14,4,364
10301161305,90,39,66,57,27,6,26,7,3,316
10301161306,56,43,30,27,31,53,45,13,0,309
10301161307,204,112,155,140,88,88,85,42,16,920
10301161308,102,62,56,59,59,52,52,26,12,490
10301161309,75,63,22,33,73,78,58,20,5,435
10301161310,134,76,70,74,99,80,50,19,6,601
10301161311,79,40,34,42,49,60,30,22,0,359
10301161312,53,42,10,25,47,40,24,7,0,250
10301161313,49,60,44,36,44,41,36,20,9,349
10301161314,96,51,57,52,71,64,59,19,3,475
10301161315,148,90,78,95,97,51,66,17,6,642
10301161316,64,30,32,44,28,25,26,12,0,261
10301161317,97,81,82,56,51,46,39,11,0,456
10301161318,57,32,60,32,37,36,29,14,3,299
10301161319,55,24,17,34,36,42,10,24,3,248
10301161320,52,31,23,33,42,54,48,11,0,294
10301161321,92,42,29,12,60,59,43,20,0,349
10301161322,83,39,55,37,38,55,46,40,4,398
10301161323,104,70,77,66,76,64,70,20,5,546
10301161324,106,68,58,67,82,61,51,8,0,508
10301161325,132,82,78,65,80,61,42,17,8,567
10301161326,63,29,41,28,34,40,34,10,0,282
10301161327,75,63,27,52,68,55,29,16,11,397
10301161328,49,28,36,33,26,39,58,34,30,337
10301161329,27,30,35,20,23,43,18,17,11,217
10301161330,79,53,53,38,40,38,23,30,10,364
10301161331,0,0,0,0,0,0,0,0,0,0
10301161332,110,106,78,42,45,52,22,21,7,479
10301161333,0,0,0,0,0,0,0,0,0,0
10301161334,89,52,54,49,50,57,43,24,7,433
10301161335,131,24,85,67,26,15,12,10,0,364
10301161336,77,51,48,63,26,36,28,20,11,354
10301161337,0,0,0,0,0,0,0,0,0,0
10301161338,37,18,12,17,33,53,51,15,7,246
10301161339,74,38,74,49,49,59,62,35,7,445
10302106201,102,45,47,27,35,45,29,26,41,394
10302106202,74,42,44,46,47,72,50,21,3,398
10302106203,81,42,52,49,56,51,32,31,6,403
10302106204,68,27,47,35,33,53,45,26,21,353
10302106205,78,30,73,30,30,48,34,39,17,384
10302106206,104,40,51,48,35,44,44,32,12,417
10302106207,37,25,29,26,21,24,30,22,13,228
10302106208,52,12,32,22,11,36,26,17,16,218
10302106209,79,20,33,38,16,37,53,29,16,326
10302106210,90,34,41,47,46,52,27,18,13,356
10302106211,64,40,42,44,42,34,36,19,5,329
10302106212,31,10,29,18,16,23,23,11,9,157
10302106213,84,39,33,36,44,38,30,19,7,333
10302106214,67,18,17,32,40,23,18,6,3,224
10302106215,53,32,21,48,37,37,43,12,6,289
10302106216,27,3,4,12,20,7,15,0,4,98
10302106218,49,16,17,30,25,28,45,14,0,237
10302106219,73,31,26,32,46,62,24,12,0,299
10302106220,52,19,22,25,43,45,34,16,8,268
10302106221,9,10,0,4,23,18,8,13,0,86
10302106222,31,19,33,20,17,44,47,29,29,263
10302106223,0,0,0,0,0,0,0,0,0,4
10302106225,0,0,0,0,0,0,0,0,0,0
10302106226,64,27,35,36,44,35,40,18,0,296
10302106227,12,6,0,8,0,0,0,0,0,20
10302106301,0,0,0,0,0,0,0,0,0,4
10302106302,0,0,0,0,0,0,0,0,0,0
10302106303,79,48,37,38,42,49,54,58,57,466
10302106304,134,78,72,70,84,93,89,60,24,710
10302106305,36,37,21,22,28,38,51,41,6,295
10302106306,31,20,19,25,11,18,28,57,82,279
10302106307,0,9,0,0,3,3,0,0,0,15
10302106308,73,40,38,35,49,46,67,26,8,382
10302106309,89,56,49,48,54,68,65,26,4,457
10302106310,60,66,39,32,59,63,50,34,4,406
10302106311,52,46,36,32,43,65,70,39,14,389
10302106312,34,29,35,21,33,60,53,53,13,325
10302106313,51,21,23,22,27,28,24,16,0,228
10302106314,35,18,16,18,26,20,39,25,13,197
10302106315,85,46,55,46,46,56,60,34,16,445
10302106316,79,61,56,43,51,38,35,34,9,415
10302106317,63,45,38,37,47,41,59,37,13,374
10302106318,40,30,36,37,32,44,38,17,5,284
10302106319,72,46,51,44,36,42,36,18,10,361
10302106320,87,20,38,17,14,20,24,11,4,235
10302106321,62,28,43,33,22,43,32,23,10,291
10302106322,46,52,27,20,28,27,23,14,7,246
10302106323,66,48,61,40,61,39,56,45,20,437
10302106324,61,20,39,27,36,41,33,17,16,297
10302106325,90,52,53,55,62,65,82,40,13,519
10302106326,40,19,9,21,30,28,47,25,5,222
10302106327,34,24,29,14,23,32,28,11,0,195
10302106328,116,47,31,57,85,95,71,35,7,540
10302106329,54,35,27,31,40,31,44,17,9,282
10302106401,24,12,15,17,20,30,28,16,5,163
10302106402,45,25,23,25,17,41,38,23,8,244
10302106403,55,34,34,35,26,43,38,37,9,306
10302106404,66,47,44,33,42,61,51,35,7,378
10302106405,43,15,25,24,31,63,74,40,3,327
10302106406,58,31,32,27,45,52,61,30,22,356
10302106407,104,44,25,51,66,72,60,51,22,484
10302106408,75,56,41,51,83,77,97,42,3,523
10302106409,51,32,18,36,40,32,39,30,10,283
10302106410,40,29,27,22,48,52,51,9,0,289
10302106411,23,32,18,24,43,40,27,23,5,222
10302106412,57,34,33,27,41,44,39,19,10,307
10302106413,50,38,33,33,51,35,40,24,10,314
10302106414,39,27,38,18,45,62,73,33,4,337
10302106415,28,24,15,10,39,56,76,28,0,277
10302106416,41,13,19,24,36,44,44,28,4,251
10302106417,54,39,36,33,45,60,48,24,0,335
10302106418,67,36,20,37,50,44,23,28,8,315
10302106501,68,35,43,33,36,42,32,41,10,345
10302106502,66,45,34,34,26,49,28,25,10,313
10302106503,61,33,33,29,38,31,27,16,7,278
10302106504,74,49,43,37,45,48,58,23,5,383
10302106505,46,32,28,34,33,38,50,38,15,318
10302106506,76,43,40,36,44,54,53,51,13,404
10302106507,67,55,56,42,55,60,60,23,15,428
10302106508,51,42,47,38,41,60,63,64,30,442
10302106509,83,40,71,49,50,63,70,44,18,481
10302106510,88,35,26,46,37,34,41,25,13,341
10302106511,100,50,67,56,51,75,68,38,10,505
10302106512,54,29,37,31,45,40,44,44,17,334
10302106513,57,41,39,46,39,50,43,25,13,340
10302106514,44,57,29,26,43,53,48,28,11,342
10302106515,105,46,65,62,45,99,94,58,25,601
10302106516,29,33,15,12,35,39,32,9,7,207
10302106517,47,17,17,34,15,36,27,10,0,207
10302106518,73,15,46,42,31,43,32,15,7,299
10302106519,57,21,26,28,40,39,28,5,0,248
10302106520,63,37,38,21,47,43,14,8,3,277
10302106521,93,41,37,41,61,51,37,22,5,396
10302106522,47,22,9,23,33,35,16,8,9,201
10302106523,52,26,19,28,40,40,54,71,49,381
10302106524,36,18,13,15,25,35,23,3,3,170
10302106525,54,17,16,27,17,33,16,12,3,212
10302106526,123,54,68,71,50,48,78,38,12,541
10302106527,95,54,40,40,42,34,27,25,3,358
10302106528,88,76,52,35,44,43,26,30,11,407
10302106529,78,23,19,41,34,35,35,17,4,288
10302106601,19,17,27,13,26,32,35,35,12,216
10302106602,17,23,16,13,22,26,32,11,0,172
10302106603,53,25,17,27,40,60,37,10,4,280
10302106604,52,34,26,32,35,58,51,43,14,344
10302106605,34,29,31,24,34,49,61,39,28,325
10302106606,42,13,6,23,23,28,50,35,10,230
10302106607,33,23,14,19,43,55,83,36,19,330
10302106608,20,25,17,16,14,29,30,18,33,188
10302106609,76,31,35,46,41,52,66,39,5,394
10302106610,48,18,28,30,34,71,34,21,8,289
10302106611,57,33,20,23,44,55,46,25,0,293
10302106612,58,30,20,25,53,54,45,22,5,319
10302106613,59,17,22,42,29,24,32,7,0,224
10302106701,72,55,54,40,59,50,41,27,3,400
10302106702,99,45,19,62,59,58,58,29,6,439
10302106703,71,35,34,36,43,55,47,12,4,344
10302106704,33,17,22,16,16,18,24,3,5,157
10302106706,76,54,25,48,49,75,26,28,6,387
10302106708,77,53,62,36,42,63,45,29,10,415
10302106709,36,46,37,21,50,52,37,31,13,320
10302106711,49,23,49,35,36,31,35,24,12,286
10302106712,58,46,31,42,42,48,60,110,87,538
10302106713,74,42,51,43,43,35,24,36,21,361
10302106714,161,75,105,66,53,45,43,23,0,570
10302106715,118,87,77,72,58,64,56,43,15,586
10302106716,75,50,39,35,52,38,30,33,4,359
10302106717,33,13,28,21,19,23,33,47,34,247
10302106718,81,38,44,40,34,47,30,16,7,337
10302106719,82,49,45,47,53,61,31,20,4,391
10302106720,60,41,45,36,40,42,25,24,3,323
10302106721,62,30,30,31,16,31,25,14,0,244
10302106722,63,27,34,38,27,41,37,13,6,287
10302106723,99,62,53,47,54,50,45,29,9,445
10302106724,96,67,36,45,48,41,44,15,16,402
10302106725,53,34,37,32,32,47,16,0,0,262
10302106726,85,45,71,46,52,55,40,21,6,415
10302106727,109,56,57,54,40,48,30,12,10,423
10302106728,27,21,15,23,17,21,19,22,10,179
10302106729,115,53,72,56,40,76,66,37,32,553
10302106730,137,59,80,63,58,53,59,31,15,553
10302106731,0,0,0,0,0,0,0,0,0,0
10302106732,43,48,14,24,59,42,30,8,3,271
10302106733,100,52,47,46,80,49,37,18,8,433
10302106801,44,28,22,25,42,38,21,16,0,236
10302106802,46,22,27,31,32,42,35,25,5,260
10302106803,48,32,22,31,28,44,39,21,8,258
10302106804,50,23,18,21,31,34,31,28,9,255
10302106805,42,29,29,33,32,60,55,32,16,335
10302106806,53,22,12,20,27,51,33,11,11,235
10302106807,72,26,37,26,41,36,37,21,5,305
10302106808,95,33,36,61,46,54,44,19,4,381
10302106809,82,34,29,37,53,82,67,15,19,418
10302106810,57,35,45,21,28,46,34,17,4,281
10302106811,65,34,29,33,28,57,37,11,3,299
10302106901,49,31,30,24,26,29,18,24,7,237
10302106902,77,47,57,56,66,88,68,19,13,491
10302106904,94,20,29,54,45,53,39,11,0,344
10302106905,26,6,7,14,19,27,20,0,0,125
10302106906,58,41,26,50,44,52,28,40,4,344
10302106907,61,32,18,21,39,37,31,20,4,270
10302106908,46,17,19,17,25,28,29,11,3,199
10302106909,41,22,3,18,30,27,19,4,0,165
10302106910,83,33,34,40,50,32,23,0,0,300
10302106911,36,17,14,19,37,40,35,22,0,212
10302106912,23,16,25,16,20,52,51,23,3,227
10302106913,82,27,44,51,39,34,40,23,8,347
10302106914,74,48,60,34,45,59,32,46,11,406
10302106915,56,40,36,44,18,37,63,32,22,358
10302106916,64,28,33,31,24,33,63,41,35,352
10302106917,49,27,30,26,30,33,26,24,11,264
10302106918,73,32,37,39,24,35,29,33,29,320
10302106919,67,48,53,60,39,49,40,30,13,402
10302106920,25,6,17,12,15,41,14,6,3,150
10302106921,0,0,0,0,0,0,0,0,0,0
10303107001,84,54,50,36,56,65,63,27,12,435
10303107002,12,14,12,10,15,11,16,5,0,102
10303107003,41,30,42,29,41,72,61,66,20,404
10303107004,19,11,20,15,11,36,24,11,0,151
10303107005,81,32,42,51,55,66,108,73,45,558
10303107006,68,44,68,51,62,89,85,36,9,520
10303107007,32,17,22,30,24,38,32,27,10,228
10303107008,126,52,56,61,54,22,26,30,31,460
10303107009,0,0,0,0,0,0,0,0,0,0
10303107010,57,47,63,43,54,64,73,37,11,445
10303107011,56,29,44,48,49,64,72,45,15,439
10303107012,44,49,53,37,40,49,55,41,9,376
10303107013,49,29,23,32,38,61,45,19,3,305
10303107014,86,52,56,47,74,65,44,22,6,457
10303107015,78,69,66,50,71,83,81,43,14,557
10303107016,41,32,34,42,46,58,41,22,8,327
10303107017,45,45,30,20,51,57,30,8,3,297
10303107018,89,46,63,52,62,81,79,49,24,540
10303107019,70,50,49,47,67,76,55,40,18,472
10303107020,62,35,43,36,52,68,62,32,12,400
10303107021,156,85,55,58,83,66,38,35,9,580
10303107022,75,26,57,48,26,37,86,110,52,513
10303107023,69,56,56,44,47,59,85,46,21,472
10303107024,50,17,43,23,28,38,28,24,0,247
10303107025,63,31,44,40,33,35,43,23,0,317
10303107026,31,20,25,26,35,33,34,12,9,234
10303107027,91,62,50,55,56,84,62,57,22,534
10303107028,75,43,55,38,51,66,56,52,15,462
10303107029,53,46,35,40,41,50,52,36,8,372
10303107030,82,40,30,42,46,57,60,18,3,374
10303107031,0,43,112,68,22,19,3,3,0,267
10303107032,92,58,76,62,72,78,66,38,7,555
10303107101,33,20,25,30,19,37,27,23,6,217
10303107102,35,21,15,24,19,40,42,14,3,220
10303107103,75,41,41,49,41,40,55,26,0,372
10303107104,32,26,20,20,26,33,33,19,4,212
10303107105,58,38,32,27,47,34,29,18,4,290
10303107106,96,48,53,51,68,66,60,23,7,475
10303107107,135,68,76,59,69,75,76,26,11,597
10303107108,122,55,69,66,40,64,42,16,0,477
10303107109,28,28,21,23,40,58,43,23,5,269
10303107110,67,48,28,54,71,86,53,32,4,439
10303107111,22,16,19,14,38,30,42,7,5,200
10303107112,49,20,26,23,48,76,45,27,0,319
10303107113,34,35,14,25,54,61,67,24,5,326
10303107114,51,52,38,45,37,29,27,8,8,285
10303107115,44,37,14,27,42,56,35,15,8,288
10303107116,58,37,28,28,67,77,47,17,0,357
10303107117,25,20,10,33,32,90,72,35,9,330
10303107118,4,0,3,0,0,4,0,0,0,4
10303107119,46,21,30,28,29,36,35,17,3,236
10303107120,78,42,38,51,57,71,53,19,4,410
10303107121,36,17,18,28,19,32,23,9,0,192
10303107122,68,32,54,32,53,49,67,39,11,405
10303107123,13,11,8,10,21,20,25,7,0,117
10303107124,69,32,34,51,49,60,69,37,22,416
10303107125,15,16,14,15,29,25,28,16,3,163
10303107126,3,6,4,3,16,20,27,3,0,83
10303107127,63,37,40,35,53,83,54,23,8,389
10303107128,51,29,34,29,49,71,57,26,10,354
10303107201,36,21,40,25,38,34,37,46,50,331
10303107202,83,44,71,39,47,59,41,28,0,421
10303107203,50,24,38,26,37,29,21,5,9,240
10303107204,113,45,52,50,50,46,43,36,17,456
10303107205,84,51,47,54,50,48,49,47,21,449
10303107206,72,38,16,42,51,48,45,19,4,333
10303107208,59,34,63,30,58,50,78,70,26,477
10303107209,49,55,50,48,33,49,41,22,3,352
10303107210,63,35,66,58,34,48,44,51,58,463
10303107211,202,81,137,119,85,97,61,36,4,813
10303107212,75,27,33,37,40,48,32,20,5,317
10303107214,79,54,63,55,59,46,30,33,13,440
10303107215,78,42,79,48,43,53,54,28,12,431
10303107216,92,52,60,39,54,62,41,18,13,426
10303107217,185,77,139,93,97,57,38,27,9,725
10303107218,102,47,59,43,46,67,52,30,6,447
10303107219,115,83,81,66,73,59,54,46,12,586
10303107220,99,48,60,66,50,58,58,48,11,505
10303107221,41,41,49,41,47,47,45,26,9,339
10303107222,94,21,32,50,60,50,34,15,3,363
10303107224,95,63,74,50,52,51,39,29,13,455
10303107225,142,63,62,88,94,62,53,52,14,630
10303107226,182,74,99,117,60,32,37,19,5,621
10303107229,194,80,138,103,55,43,31,24,13,682
10303107230,19,13,13,9,16,25,9,8,3,106
10303107231,81,55,52,41,43,35,24,3,3,336
10303107232,0,0,0,0,0,0,0,0,0,5
10303107233,178,50,102,100,70,45,43,22,5,611
10303107234,31,28,11,16,39,18,31,12,3,196
10303107301,3,0,0,0,0,0,0,0,0,3
10303107302,38,28,16,22,49,56,49,34,0,288
10303107303,55,28,24,46,47,60,67,35,13,380
10303107304,35,16,24,22,21,35,38,28,13,242
10303107305,14,16,5,11,31,32,29,30,9,174
10303107306,24,16,18,11,29,32,36,17,6,190
10303107307,37,37,18,28,37,43,53,53,9,330
10303107308,60,25,31,13,39,58,50,28,14,323
10303107309,32,15,15,15,22,31,28,23,9,184
10303107310,40,31,17,15,59,47,63,43,6,311
10303107311,42,14,10,21,22,35,48,22,4,210
10303107312,26,13,16,22,28,60,35,23,6,219
10303107313,39,10,19,18,26,17,29,6,0,169
10303107314,57,40,31,30,56,68,52,24,12,366
10303107401,52,25,21,29,38,42,29,16,3,252
10303107402,91,29,24,61,51,35,44,22,9,368
10303107403,107,54,42,64,63,66,46,32,15,490
10303107404,73,34,52,29,58,62,45,46,6,402
10303107405,61,34,45,40,37,63,72,59,14,425
10303107406,30,15,12,22,21,37,25,16,6,186
10303107407,77,27,32,34,38,51,49,14,3,322
10303107408,60,27,33,25,37,51,51,16,0,286
10303107409,120,57,68,90,94,115,80,39,6,673
10303107410,33,22,24,26,40,27,25,5,4,217
10303107411,80,34,34,52,75,76,47,24,5,418
10303107412,107,56,58,56,50,70,69,29,13,500
10303107413,95,55,61,61,49,72,79,31,18,536
10303107414,114,44,74,60,64,65,55,44,13,521
10303107415,93,55,68,63,89,104,50,13,5,549
10303107416,94,42,37,62,61,63,56,25,9,449
10303107417,68,35,30,36,64,47,24,27,0,332
10303107418,86,29,25,43,86,75,76,25,6,445
10303107419,83,26,33,57,59,59,44,24,9,397
10303107420,153,58,60,80,81,94,67,26,7,622
10303107421,136,59,43,68,89,68,38,34,4,532
10303107422,81,44,36,38,94,101,72,31,0,495
10303107423,60,24,24,38,44,82,43,24,3,349
10303107425,62,30,36,46,76,102,84,37,8,480
10303107426,36,35,23,24,27,42,48,39,24,295
10303107427,94,60,47,51,77,94,58,28,9,519
10303107501,0,0,0,0,0,0,0,0,0,0
10304107601,54,23,33,38,38,49,39,14,6,289
10304107602,57,30,13,23,36,28,26,10,3,231
10304107603,121,43,57,76,68,69,59,23,4,520
10304107604,86,43,54,40,38,44,45,15,0,364
10304107605,86,60,50,44,47,48,38,34,6,401
10304107606,106,54,51,46,57,66,54,44,23,504
10304107607,32,41,29,28,32,49,40,24,14,285
10304107608,79,61,44,45,56,53,34,34,14,418
10304107609,89,31,51,32,40,30,45,21,5,359
10304107610,69,52,56,31,46,46,37,16,11,365
10304107611,25,3,6,5,27,33,34,19,9,161
10304107612,52,14,19,32,35,45,35,22,5,254
10304107613,68,41,51,20,19,51,20,17,7,298
10304107614,116,50,32,61,90,76,77,26,3,536
10304107615,115,61,43,64,94,72,54,29,0,537
10304107616,87,35,58,60,76,76,52,17,13,467
10304107617,87,36,54,58,74,87,54,39,11,508
10304107618,56,24,22,21,23,46,25,10,3,229
10304107619,40,17,31,22,33,53,22,16,4,244
10304107620,23,30,17,12,51,51,45,25,3,259
10304107621,67,26,29,31,37,41,48,19,0,289
10304107701,74,29,40,43,35,33,45,27,15,336
10304107702,47,31,41,43,33,42,78,96,113,528
10304107703,49,19,54,41,36,43,44,25,10,332
10304107704,47,24,35,33,42,31,20,22,8,269
10304107705,14,4,22,15,11,12,24,27,27,157
10304107706,25,19,38,21,12,12,36,33,17,219
10304107707,40,37,39,39,50,61,88,61,20,436
10304107708,117,65,38,53,73,65,67,27,16,518
10304107709,76,26,22,41,45,35,42,33,11,337
10304107710,91,113,33,29,19,29,26,9,7,358
10304107711,77,67,54,76,65,52,46,36,12,490
10304107712,43,17,19,31,31,31,39,17,6,235
10304107713,84,64,79,62,60,70,57,42,17,530
10304107714,56,37,55,47,35,33,33,24,6,327
10304107715,89,48,53,54,41,59,35,26,3,402
10304107716,114,55,54,55,80,65,66,42,4,531
10304107717,88,42,63,42,49,47,46,7,5,401
10304107718,78,47,62,68,46,47,48,24,12,422
10304107719,55,33,78,39,47,44,49,12,0,367
10304107720,123,113,49,44,24,50,29,20,6,460
10304107721,60,42,57,28,20,36,41,25,9,315
10304107722,41,16,39,32,29,38,35,12,4,232
10304107723,106,43,72,69,45,53,40,36,13,477
10304107724,36,16,18,17,12,18,25,37,68,255
10304107725,39,38,34,24,30,41,24,4,4,241
10304107726,75,31,60,53,29,81,55,48,17,452
10304107727,69,26,73,46,24,41,35,34,18,367
10304107728,74,28,56,44,45,44,42,34,6,375
10304107729,74,42,57,36,31,49,44,23,15,380
10304107730,61,50,42,35,50,43,61,34,13,385
10304107731,91,56,63,60,65,67,61,34,8,504
10304107732,39,16,33,23,21,38,24,16,0,207
10304107733,81,53,41,49,49,51,51,24,12,413
10304107734,33,24,32,17,40,26,32,12,6,228
10304107735,0,0,0,0,0,0,0,0,0,0
10304107736,11,7,8,7,14,10,18,14,9,106
10304107737,46,27,18,32,30,45,32,3,5,234
10304107738,53,30,39,28,24,37,21,8,0,250
10304107739,4,10,22,20,28,37,32,17,23,190
10304107740,136,85,89,74,69,67,62,43,14,634
10304107741,27,23,30,45,30,17,36,19,37,260
10304107742,56,37,49,36,29,39,43,19,10,322
10304107743,25,22,45,33,23,29,24,11,0,211
10304107744,29,29,68,32,34,41,34,24,14,306
10304107745,56,30,62,39,37,33,40,20,6,319
10304107746,161,85,115,84,60,63,68,40,14,690
10304107747,141,55,52,38,36,19,23,7,4,388
10304107748,96,50,40,50,47,35,27,13,3,347
10304107749,63,43,25,34,22,32,17,15,0,260
10304107750,126,61,68,48,44,50,34,22,5,457
10304107751,66,50,28,53,44,40,30,28,9,336
10304107752,129,77,58,59,68,48,22,9,0,477
10304107753,57,26,27,41,41,33,34,27,10,304
10304107754,75,65,51,39,54,44,52,56,20,459
10304107801,62,27,60,30,33,25,35,30,11,296
10304107802,30,31,42,15,31,39,18,16,9,231
10304107804,110,40,75,46,49,38,41,29,4,430
10304107805,48,50,74,29,61,49,39,24,11,385
10304107806,96,64,89,51,63,63,66,42,10,549
10304107807,106,54,65,36,43,48,20,10,0,384
10304107808,151,68,79,61,49,47,40,18,4,512
10304107809,52,33,11,36,47,41,22,7,3,255
10304107810,73,34,19,31,51,28,53,10,0,300
10304107811,88,23,38,39,30,36,16,6,0,276
10304107812,92,61,50,42,48,42,36,16,6,385
10304107813,54,29,22,33,31,18,12,18,0,213
10304107814,79,30,68,37,43,53,32,11,0,351
10304107815,62,33,56,34,49,55,44,21,9,370
10304107816,66,36,50,34,46,50,17,5,0,310
10304107817,115,71,73,77,51,85,52,42,14,576
10304107818,158,70,80,91,92,41,45,33,8,617
10304107819,67,37,29,49,40,31,37,21,8,310
10304107820,50,17,23,27,33,41,30,9,4,232
10304107821,33,25,23,27,26,26,20,17,5,204
10304107822,119,77,76,68,65,51,51,21,5,530
10304107823,55,35,27,34,55,60,28,12,0,311
10304107824,70,37,28,40,46,75,67,33,11,404
10304107825,51,47,39,28,39,37,39,52,60,384
10304107826,106,47,70,52,62,36,32,20,7,424
10304107828,127,71,124,77,60,60,52,48,19,629
10304107829,66,46,69,57,50,51,58,41,9,456
10304107830,101,48,88,60,54,64,46,32,19,517
10304107831,96,33,26,55,49,59,53,29,0,398
10304107837,77,63,33,33,39,40,30,16,0,337
10304107838,53,31,47,40,32,42,27,21,7,292
10304107839,85,36,61,38,42,45,33,20,5,371
10304107840,195,53,122,113,62,26,21,13,4,598
10304107842,271,91,181,141,107,52,57,23,0,917
10304107843,76,33,44,25,41,34,29,6,6,282
10304107844,68,54,55,48,50,39,31,15,5,365
10304107846,74,141,74,44,41,45,13,9,0,438
10304107847,189,112,123,124,97,46,59,20,6,770
10304107848,114,56,33,68,73,46,37,8,0,440
10304107849,83,44,17,50,60,59,65,23,6,412
10304107850,54,16,46,40,14,13,21,3,0,206
10304107851,169,66,128,102,49,37,36,18,7,591
10304107852,155,68,50,78,97,50,30,20,0,549
10304107853,198,73,132,122,73,41,26,10,6,673
10304107854,80,31,52,51,39,23,22,9,0,304
10304107855,79,52,21,48,48,25,70,65,35,442
10304107856,269,134,206,156,97,46,37,5,4,956
10304107857,318,64,78,184,101,55,51,15,0,869
10304107858,104,55,28,58,76,33,19,8,0,379
10304107859,169,81,32,100,101,57,44,28,10,618
10304107860,179,104,113,86,77,51,29,5,4,643
10304107861,32,21,3,19,26,43,33,7,3,196
10304107901,48,19,23,17,27,47,38,27,7,261
10304107902,66,33,25,35,36,47,55,22,7,317
10304107903,64,37,26,35,23,40,40,26,10,308
10304107904,56,51,38,36,54,37,55,49,35,408
10304107905,67,27,24,48,52,43,42,22,14,334
10304107906,38,20,13,25,27,16,32,9,6,192
10304107907,76,29,30,46,49,44,29,12,7,324
10304107908,71,33,30,43,36,37,41,32,10,337
10304107909,58,32,36,40,38,33,42,8,3,293
10304107910,43,36,16,21,34,22,38,9,3,227
10304107911,81,47,26,54,54,39,44,25,5,380
10304107912,46,25,12,26,47,44,41,15,0,257
10304107913,79,41,30,42,69,79,60,24,4,425
10304107914,42,34,34,27,44,55,43,18,3,295
10304107915,59,27,17,33,46,49,48,15,3,301
10304107916,43,24,24,28,33,43,31,10,0,234
10304107917,65,14,36,31,29,33,15,11,3,246
10304107918,76,35,40,50,29,36,29,11,0,304
10304107919,79,36,38,37,33,47,22,27,5,317
10304107920,46,36,16,29,26,43,30,17,3,248
