SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
11802156621,66,3267,758,560,2454,0.8,1224,2
11802156701,36,2422,1326,550,2647,0.9,2128,1.9
11802156702,35,2500,900,425,2125,1,1910,2.5
11802156703,36,2587,1256,550,2966,1,2366,2.3
11802156704,44,3000,1005,535,2666,0.9,2250,2.7
11802156705,34,3033,1496,620,3066,1.1,2565,2
11802156706,43,4333,1095,930,3452,0.8,3109,2.8
11802156707,39,3525,1014,580,2796,1,2439,2.6
11802156708,50,4059,720,800,2536,0.9,1208,2.3
11802156709,40,2500,585,221,1430,0.9,972,2.2
11802156710,39,2809,966,500,2531,0.9,2281,2.6
11802156711,37,3900,1119,550,3289,1,2389,2.7
11802156712,34,2757,1244,520,2708,1,1974,1.9
11802156713,37,3000,962,500,2321,1,2107,2.6
11802156714,38,2550,923,316,2672,0.9,1757,2.1
11802156715,41,3250,1179,825,3656,0.9,3295,3.1
11802156716,41,3500,1178,985,3683,0.9,3516,3.1
11802156717,40,3434,1304,840,3222,0.9,3025,2.7
11802156718,41,3950,995,760,3111,0.9,2916,2.9
11802156719,45,3010,479,141,1449,0.9,663,1.9
11802156720,41,3566,1129,620,3027,0.9,2634,2.7
11802156721,36,1777,1100,550,2316,1,1850,2.1
11802156722,34,2442,861,345,2041,0.9,1421,2.2
11802156723,48,4020,472,120,1481,0.9,619,1.8
11802156724,56,0,418,130,809,0.8,467,1.6
11802156725,56,910,408,115,747,0.8,451,1.4
11802156801,40,2917,914,550,2477,0.9,1855,2.4
11802156802,40,4000,1023,900,3285,0.9,2666,3.1
11802156803,32,2600,1021,545,2394,1.1,2017,2.3
11802156804,43,3250,1031,650,2750,0.9,2380,2.8
11802156805,41,3250,1089,855,3444,0.9,3333,3.1
11802156806,40,2234,773,475,2125,0.9,1770,2.5
11802156807,36,2609,1087,530,2416,1,2166,2.2
11802156808,36,2600,854,400,2094,1,1575,2.2
11802156809,38,4117,1187,730,3408,0.9,3062,2.8
11802156810,41,3467,1135,625,3058,0.9,2545,2.7
11802156811,40,4475,1004,496,2922,0.9,2681,2.8
11802156812,37,2305,875,500,2437,1,1462,2.2
11802156813,40,2647,995,528,3173,1,2323,2.6
11802156814,45,3700,903,762,3062,0.8,2366,3
11802156815,41,3017,968,800,2750,0.9,2419,2.9
11802156816,33,2722,1082,550,2317,1.1,2172,2.3
11802156817,46,2690,875,633,2639,0.8,2071,2.5
11802156818,39,2872,1006,500,2772,0.9,2324,2.6
11802156819,32,2500,1126,560,2423,1.3,2089,2.1
11802156820,40,2100,931,580,2100,1.1,1779,2.2
11802156821,0,0,0,0,0,0,0,0
11802156901,81,2800,1625,686,3749,1.1,2457,1.9
11802156902,34,2210,1279,545,2895,1,2067,2
11802156903,34,2800,1230,530,2843,1.1,2352,2.3
11802156904,39,4267,1355,560,4874,0.9,3178,2.7
11802156905,35,1930,1470,594,3299,1,2437,2.2
11802156906,37,1550,1148,600,2611,1,2339,2.3
11802156907,33,2700,1323,514,2449,1.1,2125,1.9
11802156908,38,2886,1375,600,4125,0.9,2365,2.2
11802156909,33,2167,1358,530,2562,1.1,2055,2.1
11802156910,35,3253,1795,600,4597,1.1,2583,2
11802156911,37,2752,1310,546,2475,1.1,2211,2
11802156912,37,3000,1599,630,3531,1,3089,2.3
11802156913,35,2909,1515,570,3531,1,2282,2.1
11802156914,37,3900,1241,580,3643,1,3019,2.5
11802156915,35,3700,1449,595,3681,1,2650,2.3
11802156916,38,3510,1049,543,2624,0.9,1971,2.2
11802156917,36,2600,1558,588,3272,1,3022,2.3
11802156918,40,6500,1388,620,4916,0.9,4416,3
11802156919,34,3033,1428,606,3437,1,2618,2.3
11802156920,37,4000,1452,578,3522,1,2659,2.5
11802156921,32,2288,1433,600,3013,1.1,2390,2.1
11802156922,38,3000,1260,570,2916,1,2115,2.1
11802156923,35,4317,1437,600,3856,1,2957,2.5
11802156924,40,4350,1433,582,3416,0.9,2791,2.4
11802156925,36,2800,1439,570,3449,1,2750,2.4
11802156926,38,2500,1421,581,3117,1.1,2164,1.8
11802156927,37,2500,1293,550,2827,1.1,2338,2.2
11802156928,50,5000,930,675,4716,0.8,2849,2.7
11802156929,37,2000,1286,586,3024,1.1,1981,2.1
11802156930,34,4000,1514,550,3524,0.9,2892,2.3
11802156931,40,4333,1380,556,3349,1,2429,2.3
11802156932,38,2817,1308,500,2659,1,1966,1.9
11802156933,38,2323,1338,650,3211,1,2571,2.3
11802156934,34,2375,1493,526,2924,1,2173,1.9
11802156935,39,2170,1351,555,3449,0.9,2432,2.3
11802156936,33,3000,1328,583,2971,1.1,2371,2.2
11802156937,39,4000,1720,655,4062,0.9,3562,2.5
11802156938,33,2897,1422,521,3220,1.1,2381,2
11802156939,37,6512,1328,510,3166,0.8,2550,2.6
11802156940,39,5000,1714,900,4510,0.9,4444,2.8
11802157001,31,2167,1119,546,2544,1.1,2097,2.1
11802157002,35,3000,979,450,3125,0.9,2428,2.9
11802157003,40,3033,1284,550,3250,0.9,2529,2.4
11802157004,37,3500,1413,630,3656,0.9,2708,2.3
11802157005,36,1791,1017,450,2750,1.1,1682,1.6
11802157006,41,3742,1401,600,3714,0.9,2396,2.2
11802157007,33,3005,970,520,2895,1,2027,2.2
11802157008,35,2389,1557,580,3374,1,2250,1.9
11802157009,38,4000,1365,535,4055,0.9,3283,2.9
11802157010,32,2559,1158,500,2374,1,2012,2.2
11802157011,34,3000,1392,630,3672,1,3273,2.6
11802157012,35,2850,1360,595,3281,1,2356,2.2
11802157013,42,4667,1597,726,4750,0.9,4250,2.8
11802157014,38,3120,1256,525,3176,0.9,2307,2.2
11802157015,34,3683,1620,802,3789,1.1,3620,2.3
11802157017,34,2817,1458,650,3277,0.9,2750,2.1
11802157018,41,4000,1350,888,3583,0.9,3159,2.9
11802157019,31,2600,1147,522,2691,1.1,2079,2.1
11802157020,41,3684,1172,500,3028,0.9,2232,2.5
11802157021,33,3230,1459,584,3184,1.1,2648,2.1
11802157022,36,3058,1333,600,3312,0.9,2416,2.4
11802157023,36,3000,1270,550,2666,1,2185,2
11802157024,33,2909,1264,595,2678,1,2289,2.1
11802157025,38,4357,1411,665,3916,0.9,3156,2.6
11802157026,35,2666,1369,600,3225,1,2583,2.2
11802157027,37,4800,1684,400,4644,0.9,4166,3
11802157028,20,0,249,430,3999,1,991,1.8
11802157029,79,1200,805,530,2333,0.8,1132,1.6
11802157030,38,2500,1343,576,3173,1,2457,2.1
11802165101,34,3283,1581,580,3183,1,2750,2
11802165102,41,5000,1125,860,4250,0.9,3625,3
11802165103,33,2815,1496,680,3220,1,2805,2.2
11802165104,35,3857,1528,700,4518,0.9,3299,2.4
11802165105,32,2709,1272,625,2963,1.1,2431,2.1
11802165106,38,3300,1635,615,3531,1,2433,1.9
11802165107,33,3000,1631,600,3480,1,2654,2
11802165108,33,3000,1361,550,3426,1,2968,2.4
11802165109,34,2700,1573,650,3466,1,2687,2
11802165110,37,3033,1517,688,3455,1,2874,1.9
11802165111,31,2742,1467,565,3374,1,2459,2.1
11802165112,34,4986,1712,633,4049,1,3694,2.6
11802165113,32,2903,1514,630,3468,1,3125,2.2
11802165114,37,3950,1538,684,3666,0.9,3312,2.5
11802165115,34,3105,1619,650,3769,1,2916,2.1
11802165116,35,3475,1778,700,4062,1,3175,2.1
11802165117,33,3055,1565,650,3646,1,2937,2.2
11802165118,37,3750,1674,680,3785,0.9,3222,2.2
11802165119,36,2865,1440,550,3416,1,2553,2.2
11802165120,37,4024,1699,730,4187,0.9,3359,2.2
11802165121,41,4550,1602,810,4849,0.9,4250,2.8
11802165122,36,3100,1587,615,3600,1,3125,2.3
11802165123,36,2500,1551,700,3525,1,2941,2.1
11802165124,33,3467,1534,650,3480,1,2547,2.1
11802165125,40,3950,1792,1063,5071,0.8,4678,2.8
11802165126,34,2500,1509,600,3147,1,2550,2.1
11802165127,39,5000,1658,952,4700,0.9,4250,3.1
11802165128,34,3157,1539,652,4124,1,3321,2.1
11802165129,33,3000,1483,650,3484,1,2696,2.1
11802165130,35,4700,1734,705,4607,1,3840,2.6
11802165131,38,4086,1639,750,4583,1,3845,2.7
11802165132,38,3275,1345,600,3611,0.9,3156,2.7
11802165133,36,4550,1700,700,4049,1,3050,2.3
11802165134,34,3900,1724,650,3888,1,3134,1.8
11802165135,41,4103,1329,765,4550,0.9,3791,2.9
11802165136,34,4000,1318,690,3535,1,2888,2.8
11802165137,33,3600,1595,700,3874,1,2971,2.1
11802165138,36,4333,1726,580,4949,1,4250,2.9
11802165139,39,4417,1580,740,4399,0.9,3553,2.5
11802165140,35,3467,1724,710,3772,1,3296,2.2
11802165141,39,4496,1641,762,4588,0.9,3480,2.8
11802165142,40,4333,1461,820,4291,1,3833,2.9
11802165143,32,3100,1650,695,3392,1,2888,2
11802165144,36,3058,1794,700,4281,1,3262,2.1
11802165201,44,3900,944,680,2863,0.9,2625,2.9
11802165202,45,3534,931,1045,2708,0.8,2523,3
11802165203,44,3235,1034,943,2840,0.8,2432,2.9
11802165204,52,3400,521,187,2333,0.9,578,1.9
11802165205,40,2448,1187,580,2449,1.2,2021,1.8
11802165206,0,0,0,0,0,0,0,0
11802165207,47,2909,655,245,2181,0.8,1612,2.8
11802165208,0,0,0,0,0,0,0,0
11802165209,42,4333,1010,833,2910,0.8,2863,3
11802165210,38,3407,1176,340,3519,1,3116,3.1
11802165211,53,4100,1218,980,3374,0.8,2299,2.2
11802165212,48,3683,642,174,2050,0.8,1430,2.6
11802165213,37,2800,1469,680,3236,1.2,2573,2.1
11802165214,44,4000,1070,950,3611,0.8,2949,3.1
11802165215,39,2817,1042,725,3027,0.9,3041,3.6
11802165216,61,0,403,115,716,0.9,428,1.2
11802165217,48,4467,1187,1250,4125,0.8,3416,3.1
11802165218,42,3441,1044,710,3324,0.9,3023,3.2
11802165219,39,0,617,200,1812,1,1875,3.6
11802165220,53,4000,507,120,1481,0.8,916,2.2
11802165221,47,2867,782,552,2225,0.8,2107,2.7
11802165222,54,2167,1161,700,2843,1.3,2366,2.4
11802165223,45,2800,855,800,3017,0.9,2937,3.2
11802165224,46,3250,870,800,2908,0.8,2562,2.8
11802165225,44,0,1937,400,0,0.8,2250,1.5
11802165226,35,2975,1608,560,3316,1.4,2516,2
11802165227,44,2732,1221,750,2781,0.9,2403,2.2
11802165301,42,3500,1064,1175,3214,0.8,2840,3
11802165302,43,3467,915,850,3111,0.8,2849,3.2
11802165303,46,3000,817,840,2381,0.8,2147,2.9
11802165304,45,3453,498,185,1520,0.8,821,2.2
11802165305,38,2500,932,480,2349,1,1731,2.4
11802165306,39,3000,949,700,2833,0.9,2567,3.1
11802165307,42,2817,929,790,2973,0.9,2838,3.1
11802165308,43,2446,927,830,2799,0.8,2550,3.2
11802165309,43,2237,701,400,2161,0.9,1681,2.6
11802165310,38,3325,994,705,2963,0.9,2650,3
11802165311,42,3530,881,505,2821,0.8,2542,3.2
11802165312,41,2167,856,650,2408,0.9,2349,3
11802165313,43,2600,1069,600,2489,1,2189,2.4
11802165314,43,4000,747,125,2833,0.9,1583,2.5
11802165315,40,4000,1067,870,3111,0.9,3091,3.1
11802165316,40,3200,1029,530,3083,1,2125,2.7
11802165317,41,3400,984,775,3210,0.8,3100,3
11802165318,43,2760,669,199,2349,0.9,1281,2.4
11802165319,44,2734,931,665,3049,0.8,2892,3.2
11802165320,49,3500,752,645,2515,0.8,2523,3.1
11802165321,35,2239,984,488,2211,1.1,1765,2.3
11802165322,39,2600,1115,558,2750,1,2402,2.7
11802165323,40,2480,817,660,2277,0.9,2367,3
11802165324,36,3104,970,445,2700,0.8,2068,2.6
11802165325,37,3500,1066,600,3023,1,2874,3.2
11802165326,55,4700,406,135,859,0.9,478,1.8
11802165327,44,3682,993,1000,2931,0.9,2843,3.2
11802165328,40,2734,1046,550,2812,0.9,2519,3.1
11802165329,45,2700,536,200,2050,0.9,974,2.3
11802165401,57,965,407,120,778,0.9,440,1.4
11802165402,45,4333,1214,1240,4535,0.8,4416,3.2
11802165403,36,3730,1183,455,3583,1,3055,2.8
11802165404,39,4000,1427,625,4812,0.9,4249,3.1
11802165405,36,3874,1617,1400,4784,0.9,4760,3.5
11802165406,37,3380,1510,325,3343,0.9,2949,2.9
11802165407,42,5000,1742,885,5500,0.8,4888,3
11802165408,37,3734,1380,630,3833,0.9,2937,2.5
11802165409,37,3155,1305,650,3957,0.9,3374,2.6
11802165410,42,4350,1352,625,4349,0.8,3874,3.1
11802165411,38,3683,1403,675,4625,0.9,4250,3.4
11802165412,46,3467,995,1175,3388,0.8,3324,3.4
11802165413,53,6000,523,116,2214,0.8,560,2
11802165414,42,3950,1050,390,3750,0.9,2457,2.7
11802165415,36,4117,1633,375,3799,0.9,3650,3.1
11802165416,51,500,393,180,738,0.8,459,1.7
11901135401,38,2550,702,520,1899,0.8,1778,3.1
11901135402,36,2475,781,504,2250,0.9,1978,3.3
11901135403,37,2500,684,585,1890,0.9,1839,3.2
11901135404,38,2600,578,535,1792,0.9,1490,3.2
11901135405,40,2314,672,550,2069,0.9,1895,3.1
11901135406,36,2235,716,508,1833,0.8,1571,3.1
11901135407,35,2817,617,580,1770,1,1892,3.6
11901135408,30,1950,473,420,1525,1.1,1536,3.6
11901135409,36,2342,438,118,1625,1.1,1117,2.8
11901135410,33,2435,435,250,1179,1.1,992,3.3
11901135411,44,2060,601,490,1531,0.8,1218,2.6
11901135412,43,2500,464,380,1319,1,1125,3.2
11901135413,32,2145,479,330,1509,1.1,1392,3.6
11901135414,30,2600,536,460,1886,1.1,1726,3.7
11901135415,37,2500,660,510,1978,1,1970,3.6
11901135416,0,0,0,0,0,0,0,0
11901135417,32,2600,689,540,1951,0.9,1836,3.3
11901135418,34,2644,641,450,1862,1,1739,3.1
11901135419,34,2100,471,400,1309,1,1093,3.1
11901135420,32,2990,702,600,2175,0.9,2066,3.5
11901135421,33,2225,468,195,1281,1,1085,3.2
11901135422,33,2383,386,212,1031,1,846,3.2
11901135423,37,1300,450,390,900,0.8,762,3.2
11901135424,38,2600,771,690,2166,0.8,2058,3.4
11901135425,30,3082,683,470,2036,1.1,2115,3.9
11901135426,61,2400,593,550,1562,0.9,1408,3.2
11901135427,38,2600,694,560,2092,0.9,2032,3.2
11901135428,37,2000,760,440,2055,0.9,1926,3.2
11901135429,37,2000,509,573,1481,0.9,1410,3.2
11901135430,42,3000,592,450,1875,0.7,1541,2.8
11901135431,34,2385,680,540,1937,1,1974,3.6
11901135432,36,2800,625,400,1687,0.9,1625,3.2
11901135433,35,3000,575,600,2083,0.9,2062,3.6
11901135434,37,2379,654,504,2250,0.9,1895,3.2
11901135435,33,2650,566,515,1833,0.9,1537,3.2
11901135436,38,2298,653,550,1642,0.8,1375,2.8
11901135437,0,0,0,0,0,0,0,0
11901135438,31,2383,631,580,2027,0.9,1666,3.3
11901135439,31,2383,577,550,1607,1,1458,3.4
11901135440,46,2728,615,580,1481,0.8,1471,3.1
11901135441,34,2550,584,260,1843,1,1392,3.1
11901135442,32,2100,550,535,1390,1,1458,3.4
11901135443,32,2383,606,500,1792,1.1,1800,3.6
11901135444,32,2630,530,550,1542,1,1553,3.5
11901135445,42,2167,361,124,713,0.9,470,2.1
11901135446,37,2600,389,225,1135,0.9,833,2.7
11901135447,29,1955,408,178,1015,1,830,3
11901135448,33,2167,568,465,1451,1,1625,3.5
11901135449,32,2600,605,400,1906,1.1,2100,3.8
11901135450,34,1975,479,460,1375,1,1319,3.2
11901135451,41,2076,435,500,1949,1.1,1771,3.2
11901135452,34,1608,375,193,982,1,790,2.9
11901135453,37,1992,424,171,1062,1,731,2.9
11901135454,34,2080,410,200,937,0.9,809,2.8
11901135501,43,0,900,346,0,1,1375,1
11901135502,31,2600,893,500,2447,1,2223,3.2
11901135601,39,0,425,420,900,1.9,899,3.5
11901135602,38,3033,1062,0,1125,0.9,1125,2.5
11901135603,35,2423,555,500,1821,1,1771,3.5
11901135604,69,0,1125,225,2250,1.3,1999,2
11901135605,0,0,0,0,0,0,0,0
11901135606,36,2000,594,505,2009,0.9,1724,3.3
11901135607,34,3039,749,650,2133,1,2139,3.6
11901135608,32,2150,523,500,1437,1,1384,3.4
11901135609,36,2191,551,393,1674,1,1384,3.1
11901135610,36,2211,509,480,1466,1,1399,3.3
11901135611,33,2500,540,480,1802,1,1762,3.6
11901135612,35,2500,577,500,1579,0.9,1488,3.1
11901135613,35,2461,677,503,1885,1,1701,3.2
11901135614,35,2000,496,500,1428,1,1446,3.4
11901135615,35,2593,570,500,1708,1,1773,3.5
11901135616,33,2000,578,530,2091,1,2160,3.8
11901135617,30,2400,539,465,1733,1.1,1812,3.9
11901135618,36,2167,539,475,1708,1,1634,3.4
11901135619,31,2600,635,520,1867,1,1826,3.6
11901135620,44,0,575,0,0,0.5,575,1
11901135621,37,2184,536,535,1771,0.9,1666,3.1
11901135622,41,0,374,400,725,1,725,4
11901135623,30,2500,544,430,1615,1.1,1514,3.6
11901135624,30,2232,570,461,1682,1.1,1697,3.8
11901135625,34,2000,484,484,1514,1,1487,3.6
11901135626,34,2234,593,450,1658,1,1611,3.2
11901135627,34,2167,532,498,1805,1,1410,3.4
11901135628,29,2046,563,550,1625,1.1,1692,3.8
11901135629,33,1300,601,545,2022,1,1792,3.7
11901135801,44,3033,611,235,2374,0.9,1463,2.5
11901135802,39,2572,608,460,2216,0.9,1792,2.9
11901135803,39,2019,925,510,2295,0.8,2079,2.8
11901135804,40,2167,777,450,2434,0.9,2052,2.8
11901135805,46,2485,784,400,2291,0.8,1800,2.6
11901135806,22,0,900,669,0,1.2,1000,2.5
11901135807,42,2800,749,545,1906,0.9,1857,2.8
11901135808,41,2167,768,500,2159,0.9,1970,2.7
11901135809,40,2601,771,500,2228,0.8,1937,2.7
11901135810,39,2176,813,510,2583,0.9,2293,2.9
11901135811,39,2979,635,600,1892,0.8,1640,2.8
11901135812,40,1733,701,550,2285,0.9,2183,3.2
11901135813,39,2600,748,440,2374,0.9,2125,3.1
11901135814,39,2550,614,360,2113,0.8,1596,2.7
11901135815,41,2115,680,450,1666,0.8,1538,2.5
11901135816,38,1649,752,408,1854,1,1453,2.5
11901135817,13,0,0,0,0,0,0,0
11901135818,38,2184,808,500,2183,0.9,1930,2.9
11901135819,41,2610,609,520,1731,0.9,1875,3.1
11901135820,38,2974,838,620,2276,0.8,2235,3.1
11901135821,38,2600,716,500,2166,0.9,2104,3.1
11901135822,42,2200,725,345,2249,0.9,1354,2.4
11901135823,38,2392,788,550,2324,0.9,2033,2.9
11901135824,38,2700,772,650,2428,0.9,2428,3.2
11901135825,33,2210,1109,570,2874,0.8,2562,2.7
11901135826,77,1494,539,450,1233,0.8,691,1.6
11901135827,38,2836,1025,515,3234,0.8,3100,3.2
11901135828,46,2398,894,315,2416,0.8,1928,2.5
11901135829,53,2521,871,600,2405,0.8,2191,2.8
11901135830,38,2500,896,488,2471,0.8,2236,2.8
11901135831,50,2400,725,199,2353,0.8,1611,2.4
11901135832,36,2600,736,570,1958,0.9,1821,3.1
11901135833,42,2500,690,610,2031,0.8,1797,3.1
11901135834,40,2200,1016,458,2389,0.9,2121,2.4
11901135835,0,0,0,0,0,0,0,0
11901135836,43,2500,900,565,2345,0.7,2107,2.8
11901135837,41,2550,853,715,2374,0.8,2143,3.1
11901135838,39,2300,581,200,2109,0.9,1451,2.8
11901135839,42,2167,771,220,2463,0.8,2014,2.7
11901135840,36,2442,888,463,2365,0.9,2160,3.1
11901135841,41,2383,769,581,2403,0.8,2134,2.9
11901135842,38,2573,744,235,2176,0.9,1773,2.7
11901136001,38,2650,582,232,1764,0.9,1231,2.7
11901136002,41,2167,656,300,2098,0.9,1649,2.7
11901136003,35,2400,754,600,2115,0.9,2163,3.4
11901136004,36,2622,560,290,1910,1,1708,3.1
11901136005,45,2500,691,172,2266,0.9,1410,2.5
11901136006,37,2600,725,530,2324,0.9,1963,3
11901136007,38,2500,727,490,2020,0.8,1875,3
11901136008,35,2598,671,600,2011,0.9,1958,3.4
11901136009,37,2893,802,463,2461,0.9,2017,3
11901136010,44,3000,758,520,2172,1,2291,3.6
11901136011,31,2825,609,490,1892,0.9,1768,3.4
11901136012,35,1950,720,520,1875,1,1875,3.3
11901136013,38,2400,784,460,2180,0.9,1887,2.9
11901136014,39,2450,640,493,2021,1,1636,3
11901136015,33,2622,1049,600,2589,0.9,2594,3.3
11901136016,34,2700,997,650,2916,0.8,2799,3.1
11901136017,36,2900,1017,540,2868,0.8,2536,2.9
11901136018,37,2401,725,530,2259,0.8,1875,2.9
11901136019,38,2000,824,450,2212,0.9,1816,2.5
11901136020,48,3200,546,260,1656,1,1281,2.6
11901136021,36,2100,838,440,2214,1,2073,2.8
11901136022,39,2600,495,390,2018,0.9,1410,3
11901136023,39,2666,674,450,2125,0.8,1875,2.9
11901136024,40,2550,575,246,2042,0.9,1466,2.7
11901136025,37,1950,642,480,2134,0.9,1781,2.8
11901136026,37,2600,832,595,2302,0.8,2166,3.1
11901136027,36,2400,743,520,2208,0.9,1974,3
11901136028,36,2300,700,460,1662,0.9,1550,2.5
11901136029,39,2400,659,400,1895,0.9,1567,2.7
11901136030,38,2786,793,510,2274,0.9,2137,3.1
11901136031,40,2620,944,600,2474,0.8,2250,2.8
11901136032,43,2500,751,210,2202,0.8,1762,2.9
11901136033,38,2167,860,530,2384,0.8,2077,2.8
11901136034,37,2600,938,528,2422,0.8,2200,2.8
11901136035,48,2008,821,500,2215,0.8,2120,2.9
11901136101,37,2680,729,450,1987,0.9,1787,3.1
11901136102,0,0,0,0,0,0,0,0
11901136103,32,2084,606,490,1800,1,1696,3.5
11901136104,35,2800,566,550,1472,1,1461,3.4
11901136105,40,2400,452,211,1208,1.1,1045,2.9
11901136106,34,2427,459,235,1228,1,1125,3.2
11901136107,37,2600,409,212,1172,1,835,2.7
11901136108,38,2084,448,212,1343,1,990,2.8
11901136109,35,2109,509,350,1437,1.1,1708,3.5
11901136110,36,2400,600,475,2023,1,1833,3.3
11901136111,34,1800,619,435,1916,1.1,1774,3.2
11901136112,34,2000,571,440,1718,1,1483,3.1
11901136113,30,1896,587,380,1440,1.1,1335,3
11901136114,36,2167,451,220,1383,1.1,919,2.9
11901136115,40,2392,584,265,1884,1.1,1104,2.6
11901136116,32,2600,543,420,1638,1,1765,3.6
11901136117,33,2091,461,461,1487,1.1,1462,3.3
11901136118,49,2282,475,447,1875,1,1721,3
11901136119,34,1765,605,440,1625,1.1,1386,2.6
11901136120,32,2800,544,480,1708,1.1,1718,3.6
11901136122,38,2100,543,465,1674,1,1485,3.4
11901136123,39,2084,541,430,1640,1,1416,2.9
11901136124,33,2383,487,530,1708,1.1,1912,4
11901136125,30,2167,560,490,1666,1.1,1625,3.7
11901136126,30,2167,556,500,1477,1.1,1604,3.8
11901136127,33,2000,601,428,1721,1,1652,3.2
11901136128,33,2500,575,400,1676,1,1509,3.1
11901136129,31,2167,606,460,1792,1,1708,3.4
11901136130,29,2600,490,473,1678,1.1,1662,3.6
11901136131,36,2392,486,468,1357,1,1357,3.4
11901136132,33,1950,522,450,1432,1.1,1410,3.4
11901136133,32,1900,662,450,1819,1.2,1821,3.7
11901136134,34,2540,533,500,1906,1,1773,3.4
11901136135,38,2028,529,500,1633,1,1649,3.3
11901136136,40,1670,623,465,1847,1,1761,3
11901136137,32,1733,590,400,1285,1.2,1081,2.4
11901136138,38,1900,595,475,1609,1,1557,3.1
11901136139,36,2167,638,500,1724,1,1775,3.4
11901136140,32,2167,546,456,1797,1,1660,3.1
11901136141,33,1733,587,545,1774,1,1906,3.6
11901136142,37,1980,561,380,1713,1.1,1517,2.9
11901136143,36,1250,514,367,1197,1.1,1031,2.4
11901136144,38,3000,435,400,1421,1,1312,3.1
11901136145,37,2000,494,410,1399,1,1275,3.2
11901136146,30,1896,653,475,1812,1,1666,3.4
11901136147,57,280,562,400,1149,0.7,1249,2
11901136148,35,1985,528,450,1583,1.1,1699,3.5
11901157101,32,1749,588,445,1687,1.4,1733,3.1
11901157102,31,1651,556,403,1286,1.3,1171,2.8
11901157103,31,1700,614,460,1341,1.2,1325,2.6
11901157104,35,1733,578,380,1284,1.2,1086,2.4
11901157106,37,2279,518,600,1694,0.9,2150,3.6
11901157107,37,1690,487,490,1527,1,1625,3.5
11901157108,33,1818,620,420,1333,1.2,1375,2.5
11901157109,41,2167,557,420,1609,1,1609,3.5
11901157110,33,2450,470,262,1666,1,1181,3.1
11901157111,34,1713,679,400,1521,1.3,1425,2.8
11901157112,36,1504,530,350,1284,1.1,1116,2.4
11901157113,38,1650,495,380,1978,1,1273,2.8
11901157114,34,1846,512,350,1303,1.1,1102,2.4
11901157116,33,1532,616,400,1230,1.2,1161,2.7
11901157117,33,1601,518,400,1226,1.2,1125,2.6
11901157118,33,2156,586,500,1694,1.1,1697,3.4
11901157119,33,1809,492,500,1426,1,1375,3.2
11901157120,39,1001,455,370,1218,1,1031,2.6
11901157121,0,0,0,0,0,0,0,0
11901157122,35,2258,619,520,1658,1,1579,3.3
11901157123,33,1733,583,400,1431,1.4,1360,2.9
11901157124,35,2000,471,425,1615,1,1600,3.5
11901157125,32,1974,654,400,1527,1.2,1237,2.5
11901157126,32,1571,632,400,1514,1.4,1460,2.8
11901157127,37,2000,615,568,1708,0.9,1666,3.1
11901157128,31,1625,551,400,1323,1.3,1303,2.7
11901157129,40,2500,571,445,1625,1,1402,3.1
11901157130,39,2600,593,495,1968,0.9,1792,3.4
11901157131,32,2000,491,505,1718,1.1,1708,3.7
11901157132,32,1731,616,420,1362,1.2,1279,2.9
11901157133,34,1517,478,380,1218,1.2,953,2.6
11901157134,32,1733,517,400,1221,1.4,1137,3.1
11901157135,34,1625,448,345,1262,1.3,1180,2.6
11901157136,36,1327,485,373,1239,1.2,1183,2.7
11901157137,35,1733,495,400,1187,1.3,1086,2.7
11901157138,0,0,0,0,0,0,0,0
11901157139,0,0,0,0,0,0,0,0
11901157140,37,1300,482,320,1196,1.3,940,2.3
11901157141,48,1993,469,450,1410,1.2,949,2.5
11901157142,30,1976,714,440,1611,1.3,1511,2.6
11901157143,28,1725,694,440,1687,1.3,1410,2.6
11901157144,31,1950,913,450,2045,1.3,1888,2.7
11901157145,34,1432,582,380,1316,1.3,1104,2.5
11901157201,30,1800,702,377,1531,1.3,1462,2.8
11901157202,29,0,0,0,0,0,0,0
11901157203,44,1835,511,475,1437,0.9,1458,3.3
11901157204,30,1517,711,330,1292,1.2,1104,2.3
11901157205,29,0,579,430,1389,1.6,1381,3.1
11901157206,41,964,398,225,1375,1,1416,3.4
11901157207,34,2184,504,555,1591,1,1644,3.6
11901157208,29,1948,710,450,1619,1.2,1392,2.4
11901157209,33,1408,483,380,1275,1.2,1016,2.7
11901157210,37,3000,471,550,1949,1,1958,3.8
11901157211,35,2167,504,520,1525,1.1,1656,3.8
11901157212,34,2000,543,450,1471,1.1,1490,3.1
11901157213,41,1300,470,478,1336,1,1364,3.4
11901157214,33,2033,562,495,1608,1.1,1473,2.9
11901157215,36,1517,552,380,1318,1.2,1222,2.7
11901157216,35,2084,502,460,1575,1.1,1571,3.7
11901157217,31,2167,585,450,1651,1.2,2026,3.9
11901157218,31,0,575,765,1375,1.1,2499,5
11901157219,34,1700,476,400,1158,1.2,1133,3
11901157220,52,1542,449,0,1125,1.3,1124,2
11901157221,53,2167,481,180,1416,1.1,971,2.7
11901157222,32,1881,491,406,1152,1.1,1112,3.1
11901157223,36,1517,462,340,966,1.1,900,2.4
11901157224,34,1950,480,371,1394,1.2,1198,2.8
11901157225,28,1584,483,390,1125,1.1,900,2.1
