SA4_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
111,10107,63,7,0,0,0,5,841,11018,11217,578,188,40,8,0,3,990,13019,9067,1729,1048,310,79,18,10,758,13017,5373,2801,3028,997,267,83,44,591,13188,2708,2185,4758,1905,508,140,109,547,12855,1722,1681,4740,2275,698,183,150,455,11892,1595,1733,5001,2537,742,205,151,490,12447,1602,1620,4928,2490,756,220,134,405,12154,1549,1559,4763,2722,843,200,119,467,12221,1448,1372,4775,2912,1010,266,110,454,12339,1119,1108,4452,2869,924,231,94,524,11322,899,868,4085,2666,1005,250,118,600,10504,624,636,2881,2091,836,229,136,617,8048,417,334,1621,1476,747,285,198,647,5728,422,520,1635,1520,918,424,326,1127,6888,49857,18783,47899,26820,9337,2734,1695,9514,166643
112,5835,45,5,0,0,0,4,788,6668,4435,347,131,43,0,0,3,626,5582,3796,883,613,217,52,8,7,653,6230,2824,1338,1598,646,180,51,32,661,7340,1731,1216,2471,1226,378,106,59,677,7855,1333,1136,2798,1387,430,146,79,644,7957,1374,1241,2984,1532,599,158,106,686,8686,1431,1154,2917,1657,646,156,94,609,8662,1503,1189,3073,1904,724,179,124,680,9370,1513,1140,3337,2243,901,265,116,673,10195,1260,1012,3290,2249,868,220,124,685,9716,903,798,2818,1959,848,219,106,582,8232,516,455,1866,1472,688,195,137,557,5888,332,258,1065,1055,631,289,168,537,4322,358,330,985,1066,739,326,340,984,5124,29135,12550,29946,18664,7675,2318,1488,10037,111823
113,4486,46,9,0,7,0,4,531,5079,3742,442,216,61,3,0,5,451,4933,2778,907,695,294,72,22,4,404,5179,1441,1064,1333,695,228,54,38,355,5213,746,693,1651,1039,387,131,91,342,5082,538,468,1447,1022,464,152,108,324,4527,481,457,1521,1184,492,174,126,358,4789,532,424,1559,1268,589,155,118,317,4959,523,430,1569,1277,578,204,122,331,5023,500,412,1552,1396,696,219,125,387,5287,375,293,1353,1215,609,195,113,343,4502,273,234,1250,1099,548,190,125,342,4052,202,163,758,770,467,183,136,316,3001,140,96,495,537,418,186,165,283,2326,141,136,453,534,465,250,274,393,2660,16904,6264,15864,12403,6024,2106,1568,5474,66604
114,3602,30,6,0,0,0,0,433,4072,2553,291,125,23,0,0,0,299,3294,2035,641,510,165,37,10,8,277,3681,1292,882,1113,467,131,30,11,255,4191,756,668,1446,713,267,78,30,257,4218,583,539,1461,857,310,93,73,246,4158,624,546,1591,1010,409,124,65,274,4636,768,600,1800,1109,396,144,72,293,5176,847,649,1963,1237,491,122,87,312,5701,874,697,2190,1542,617,158,72,334,6484,876,646,2316,1592,580,136,58,339,6551,786,601,2323,1475,604,147,68,368,6373,496,361,1479,1203,504,136,88,369,4634,273,212,823,805,424,155,84,317,3093,226,205,752,708,421,177,152,455,3093,16594,7565,19905,12904,5187,1513,871,4812,69352
115,8267,16,0,0,0,0,0,442,8733,6877,152,41,7,0,0,0,350,7423,4465,646,350,88,24,0,0,290,5867,2737,1805,1887,553,119,21,6,247,7375,1479,2169,4439,1360,311,62,30,291,10125,973,1656,4964,1888,461,99,40,265,10349,872,1351,4614,2133,602,128,61,236,10003,883,1268,4213,2024,554,137,72,215,9365,746,1221,3608,1787,512,112,69,231,8291,662,1194,3178,1635,562,120,65,180,7593,488,1119,2635,1543,525,130,69,170,6684,431,737,2397,1468,473,108,59,200,5867,301,348,1556,1097,441,112,71,216,4140,167,191,872,721,323,139,73,219,2707,208,230,803,667,386,142,148,441,3020,29559,14093,35564,16974,5290,1301,763,3993,107538
116,10584,75,14,0,0,0,0,1108,11798,10378,740,314,78,18,0,6,1152,12680,8543,2277,1348,458,151,40,17,1176,14015,5078,4690,4198,1304,430,121,78,1073,16969,2731,4232,7397,2224,755,278,179,1048,18838,1696,2580,6147,2446,887,299,284,787,15120,1408,1780,4817,2354,888,332,290,671,12538,1183,1630,4168,2191,925,365,272,562,11295,1043,1320,3823,2113,878,315,255,458,10197,837,1195,3189,2044,909,319,236,491,9217,589,900,2724,1841,833,320,211,421,7841,417,596,2202,1590,783,271,228,473,6563,236,332,1188,999,544,207,212,331,4048,134,195,648,575,374,213,206,309,2651,147,255,540,472,323,226,334,476,2770,45000,22799,42712,20682,8702,3305,2807,10525,156538
117,4706,4,0,0,0,0,0,471,5183,14255,121,24,7,0,0,5,1624,16034,21110,779,236,37,9,6,0,2136,24324,17023,2716,1062,180,34,8,8,1727,22757,8997,3135,2398,466,95,18,14,1098,16208,4977,2096,2518,673,130,35,24,766,11224,3694,1701,2439,733,172,33,30,564,9362,2891,1513,2315,730,163,50,34,483,8189,2241,1437,2006,774,227,65,46,465,7261,1854,1226,1768,765,245,84,49,421,6415,1317,1120,1632,754,249,88,62,367,5595,844,744,1457,727,252,71,68,349,4521,492,441,1081,534,249,78,54,305,3230,267,267,751,439,212,63,73,273,2354,224,262,634,386,192,109,106,380,2297,84885,17578,20323,7205,2233,704,571,11445,144949
118,5587,9,4,0,0,0,0,452,6050,7631,64,19,4,5,0,0,654,8369,11599,383,100,35,3,0,3,1033,13153,9717,1867,845,162,31,6,3,837,13472,4724,2237,2606,680,115,23,13,626,11019,2507,1639,3449,1140,191,22,21,483,9454,2062,1493,3318,1367,277,47,29,430,9022,1876,1392,3075,1360,310,40,25,400,8474,1639,1186,2574,1154,271,44,32,326,7224,1380,1172,2277,1044,277,48,26,300,6526,1098,895,2049,923,260,59,50,293,5622,998,796,2073,1021,317,79,23,368,5668,617,510,1566,877,305,80,48,373,4372,424,331,966,721,289,74,61,403,3263,409,399,951,683,327,103,115,1000,3986,52267,14374,25861,11176,2975,628,450,7961,115684
119,14581,29,12,0,3,0,3,1502,16132,17415,740,242,40,7,0,0,1872,20323,16095,2939,1633,520,149,23,12,2047,23416,10318,5225,4177,1693,581,150,67,1804,24007,5488,4453,6616,2856,1035,374,165,1537,22524,3634,3147,6569,3246,1232,447,233,1186,19690,3209,3121,6581,3293,1305,465,259,1134,19367,2888,3173,6626,3213,1273,474,294,1032,18984,2600,3179,6373,2979,1237,466,314,990,18138,2323,3265,5488,2932,1205,494,394,872,16972,1706,2617,4538,2641,1122,436,372,840,14270,1211,1537,4296,2427,1041,357,312,786,11969,775,897,3194,1933,804,339,292,805,9039,474,614,2504,1533,717,283,363,816,7305,554,755,2209,1585,878,440,615,1806,8839,83271,35694,61047,30894,12581,4759,3697,19027,250979
120,6208,4,0,0,0,0,0,440,6655,9776,102,20,3,0,0,0,921,10827,11845,815,242,45,8,0,0,1129,14085,8997,2950,1399,263,61,3,4,918,14604,4688,3049,3342,795,133,35,14,632,12686,2933,2164,3791,1102,215,47,16,499,10767,2667,2078,3889,1314,262,61,23,425,10722,2398,1933,3611,1300,335,55,35,387,10060,2126,1895,3346,1296,329,82,42,354,9463,1790,1686,2737,1138,340,83,49,321,8150,1447,1436,2359,1107,359,102,60,322,7195,1023,924,2244,1180,392,94,52,346,6261,643,484,1549,925,349,124,74,324,4468,322,312,1162,753,341,133,108,306,3435,395,366,1106,804,429,209,215,770,4294,57257,20207,30802,12031,3557,1031,700,8086,133677
121,11129,10,3,0,0,0,0,603,11740,10276,68,13,0,0,0,0,560,10928,10771,687,185,35,0,0,3,606,12293,9075,3272,1783,320,34,5,3,653,15144,5447,4510,5732,1242,182,17,16,630,17776,3617,3576,7121,2107,336,54,23,490,17322,3097,3043,6742,2577,505,67,25,460,16501,2787,2660,6060,2735,586,102,39,435,15411,2324,2383,5198,2372,578,106,36,361,13364,2004,2276,4433,2137,539,99,45,366,11891,1659,2132,3851,1933,592,131,41,366,10707,1426,1444,3870,2106,611,125,79,364,10019,975,793,2962,1752,596,150,68,359,7660,628,419,1726,1409,601,184,78,396,5437,709,541,1674,1516,868,310,232,832,6679,65922,27807,51359,22231,6029,1339,692,7482,182860
122,7400,0,0,0,0,0,0,406,7811,6085,73,21,0,0,0,3,385,6568,5594,467,186,31,5,0,0,442,6729,4488,1747,1212,219,40,6,0,406,8120,2524,1848,3186,1009,133,17,3,343,9060,1598,1457,4243,1559,261,33,9,309,9462,1506,1438,4735,2052,417,60,19,332,10551,1523,1400,4284,2001,463,74,36,309,10080,1377,1238,3671,1807,410,64,25,240,8835,1136,1039,3011,1572,445,99,37,263,7603,902,813,2613,1421,465,96,40,234,6570,688,675,2566,1383,427,112,34,242,6131,468,507,2100,1305,479,102,46,301,5297,260,294,1301,924,385,141,52,289,3644,314,360,1201,1077,524,223,146,648,4499,35858,13348,34313,16354,4453,1022,458,5152,110961
123,8533,66,4,0,0,0,0,773,9383,7359,689,246,44,16,4,0,672,9020,5577,1913,1323,451,119,22,13,641,10062,3284,2610,3194,1264,380,103,61,649,11535,1845,2185,4299,2026,675,210,133,630,12007,1174,1419,3689,2103,742,269,208,487,10089,1115,1308,3524,2022,837,305,226,463,9798,889,1141,3213,1906,778,284,175,374,8759,838,988,3193,2003,827,271,193,403,8713,711,810,2930,1988,838,280,181,347,8086,540,615,2474,1797,752,240,150,359,6926,390,500,2076,1477,608,229,138,408,5834,221,262,1114,947,452,181,153,376,3704,118,146,616,556,343,144,140,327,2399,120,154,473,424,293,168,176,552,2372,32714,14803,32369,19015,7673,2716,1941,7464,118690
