SA4_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
116,8,98,44,76,42,48,41,7,4,376,5,93,93,393,189,155,96,32,6,1068,13,127,222,1369,611,464,295,109,15,3228,0,8,12,85,22,16,16,3,5,169,4,14,45,116,38,11,14,0,3,249,0,14,24,209,167,183,86,54,5,745,17,111,87,127,48,59,19,9,0,473,5,22,31,159,134,118,81,17,4,567,0,0,4,3,11,7,8,10,3,51,0,12,38,86,52,20,6,0,0,218,59,495,792,2599,1359,1195,817,489,197,7996,741,1600,1486,3509,1185,895,624,385,158,10586,15582,31144,26718,63602,24114,18686,12850,5840,1569,200107,3,58,139,652,222,184,88,26,5,1381,13498,23138,16131,22496,9393,6733,4961,2452,949,99764,5,116,91,973,208,148,52,11,0,1602,0,0,3,71,51,72,43,25,4,282,4,9,4,74,14,15,4,0,0,123,0,3,7,53,31,18,13,5,0,127,4,11,20,62,17,8,20,0,0,155
117,17,21,101,362,119,62,48,20,4,743,0,11,85,703,200,145,91,40,6,1284,0,5,28,252,45,40,36,11,0,424,5,7,76,517,52,24,30,9,0,711,7,51,214,2166,286,103,35,3,0,2864,0,4,19,353,107,126,48,57,7,712,50,87,133,923,259,204,93,56,0,1813,6,51,289,760,331,325,240,76,33,2110,0,6,19,143,43,27,22,10,3,274,0,0,17,69,25,22,10,0,5,143,65,262,625,5671,1212,937,847,635,204,10451,289,511,1377,5123,1325,1084,684,394,141,10924,7039,9904,20112,80466,20560,15617,10108,5139,1566,170509,4,0,3,28,6,3,0,0,0,48,5972,7822,11092,29986,8688,6226,4040,1884,802,76514,3,18,65,327,108,48,9,6,0,582,0,0,0,52,11,29,17,17,0,141,4,12,108,1318,79,39,22,16,3,1600,0,0,26,61,15,21,18,3,0,154,5,6,51,492,76,48,33,9,3,735
118,10,80,88,136,64,43,46,26,3,504,9,85,199,967,793,646,480,255,93,3527,0,0,17,83,30,22,29,12,4,200,4,5,9,116,28,16,23,3,0,211,0,19,23,129,38,29,25,0,0,262,0,5,10,105,44,37,19,16,4,234,70,215,151,578,235,170,94,45,8,1564,0,21,36,124,86,50,44,16,9,384,0,0,9,178,37,22,21,10,0,290,0,0,4,48,31,37,11,8,4,140,35,216,293,3012,1061,957,1084,778,351,7779,244,534,766,2451,743,608,414,329,181,6271,6777,13598,14097,43218,16525,13135,9967,6207,2553,126084,0,0,0,3,5,0,0,0,0,9,5929,11066,10304,21277,9205,7103,5107,3369,1780,75139,0,8,15,63,34,14,7,0,0,138,0,0,0,32,20,17,16,9,5,97,9,18,130,1516,88,44,26,3,0,1830,0,4,6,15,13,7,11,0,3,51,6,28,48,423,109,67,32,15,7,738
119,11,40,53,164,72,64,74,26,4,499,0,17,41,223,130,102,87,39,8,656,5,9,19,162,73,63,79,27,12,457,3,18,38,355,60,25,53,13,3,575,10,39,84,508,126,76,39,11,0,894,0,11,13,174,135,158,84,57,14,645,23,79,90,221,84,68,34,19,7,621,42,257,740,2651,1973,2339,1234,405,150,9789,0,0,3,31,22,22,17,14,4,119,0,0,16,55,31,14,12,0,0,127,118,765,1035,5165,2390,2392,1666,1122,377,15023,933,1996,2103,5630,1877,1679,1220,835,406,16679,19082,37176,39941,91267,35979,33625,24305,14268,5962,301606,0,11,21,90,26,23,7,4,0,177,16206,29397,25222,35327,15187,10584,7127,4688,3322,147065,42,199,387,2864,428,184,45,10,0,4160,0,0,3,155,79,135,73,35,15,489,10,43,84,1044,104,76,29,13,6,1402,0,6,25,84,70,69,45,18,8,329,0,14,27,123,47,33,15,10,7,266
120,14,38,33,177,55,49,35,25,7,427,3,13,30,285,137,70,71,33,7,657,4,16,38,357,160,186,171,92,35,1058,4,16,36,476,26,29,41,8,6,644,5,21,52,426,84,34,20,5,0,655,0,5,12,166,94,88,48,26,5,452,37,132,80,295,126,112,65,32,6,882,4,47,181,599,403,348,201,73,18,1874,0,0,0,49,29,30,17,5,0,134,0,5,0,33,16,11,9,0,0,73,51,214,289,2141,765,708,620,462,200,5453,234,502,884,2442,677,610,474,385,217,6430,8005,15195,18505,51494,18562,15994,11551,6502,2701,148502,0,0,0,28,3,0,4,0,0,37,7024,12716,11234,22927,10775,8080,5308,2628,1376,82071,5,10,32,183,27,13,4,0,0,263,0,4,0,32,12,19,22,12,3,100,3,14,23,350,44,29,6,8,0,483,0,4,7,63,34,17,20,8,4,165,8,22,25,184,80,49,30,11,0,402
121,33,255,186,250,150,108,95,32,11,1123,22,230,317,1106,828,589,489,184,53,3818,0,18,24,336,191,150,124,60,19,921,17,72,62,576,178,79,118,45,4,1156,10,55,92,365,98,53,16,11,0,704,0,21,8,129,56,49,29,10,4,311,97,357,293,489,336,264,154,82,14,2089,4,31,55,247,228,95,78,25,6,763,0,9,9,65,75,69,47,29,0,302,0,3,9,87,83,79,44,11,0,327,62,475,384,2546,1253,931,703,528,210,7090,271,590,554,1777,699,564,505,396,293,5644,11192,27991,23928,56273,28692,23257,17682,11000,4163,204179,0,3,0,27,13,21,18,3,0,89,9639,20729,16411,24994,14683,11719,9847,7145,3746,118908,0,4,10,118,17,13,8,0,0,179,0,0,0,30,14,17,5,6,3,68,3,29,42,658,113,30,16,0,0,895,6,8,10,43,28,10,6,0,0,96,11,44,59,260,159,137,70,37,3,782
122,16,91,57,34,42,17,33,9,0,304,11,109,134,685,533,299,164,84,18,2031,0,3,5,26,15,18,9,11,4,88,0,5,5,25,13,12,18,6,0,82,0,21,30,82,24,22,7,0,0,197,0,7,5,34,33,33,25,12,5,155,36,189,128,403,245,187,116,52,5,1359,0,13,20,57,51,44,8,11,4,202,0,12,9,102,87,61,45,35,7,362,0,0,3,41,64,47,26,4,0,190,23,213,194,1623,836,690,471,366,91,4510,156,411,415,1058,546,459,374,290,182,3903,7237,17828,15631,31004,19374,16041,11509,7559,2746,128929,0,0,0,9,7,5,7,0,0,27,6537,14609,11667,18263,12138,9614,7746,5481,2767,88827,0,0,4,26,6,0,0,0,0,32,0,0,0,39,18,27,22,4,0,104,3,28,93,1265,172,50,14,3,3,1634,0,0,0,15,12,6,0,0,0,32,5,27,38,336,163,123,60,36,7,795
123,0,19,14,26,17,17,15,5,0,104,3,34,33,202,134,118,99,45,12,674,3,25,38,132,79,73,47,20,5,421,0,0,0,26,10,3,7,0,0,47,4,26,40,159,29,23,26,5,5,320,0,5,9,38,25,31,6,9,0,123,0,29,32,97,64,46,32,8,0,312,0,16,24,231,123,122,56,8,4,591,0,5,4,16,22,35,26,12,0,121,0,5,17,60,44,26,13,0,0,168,18,176,259,1329,865,866,667,367,73,4626,418,1040,854,1932,850,639,509,402,146,6794,11249,22668,19452,40810,18125,15445,11703,5419,1305,146172,0,0,22,92,33,17,15,4,4,200,10199,19032,14994,26332,11061,9515,7217,3196,1270,102815,7,133,176,1800,402,206,57,0,3,2791,0,4,5,56,38,41,17,9,0,169,0,0,0,57,5,8,9,0,0,84,0,10,12,142,58,36,39,9,3,313,4,9,13,48,30,15,9,5,0,141
124,3,14,15,38,30,21,16,5,0,147,0,18,32,160,141,100,86,41,4,584,3,14,35,230,91,98,76,26,4,572,0,3,3,37,6,5,8,0,0,68,12,21,23,104,38,13,11,0,0,213,0,6,0,51,46,46,17,9,4,186,8,33,46,139,70,86,66,32,4,478,4,13,30,114,64,38,16,0,4,286,0,0,3,11,39,41,50,22,5,167,0,7,20,41,36,28,9,3,0,138,16,127,238,1120,680,652,587,346,91,3844,453,1006,1007,2242,966,802,655,497,253,7893,11415,22939,21135,44692,20695,18613,14801,7046,1858,163198,0,15,31,135,39,21,16,0,0,263,10031,19676,17029,33229,15205,13228,10000,4646,1816,124860,0,15,11,170,32,18,8,4,0,257,0,0,0,29,19,19,21,13,3,103,0,5,7,56,8,10,5,0,0,96,0,4,9,46,18,18,11,4,0,110,3,9,5,73,46,47,30,12,6,229
125,8,73,53,143,74,40,55,17,0,478,0,28,38,208,125,80,62,27,8,577,15,93,211,1445,674,617,418,171,71,3720,3,12,49,535,80,33,41,8,0,760,6,36,89,325,38,32,27,9,0,554,9,26,60,560,540,566,289,203,26,2281,29,106,79,167,61,52,39,10,4,540,3,67,231,1030,1063,1394,807,256,103,4962,0,0,0,9,17,16,14,7,0,70,0,11,17,93,32,20,10,0,0,187,107,682,842,3976,1537,1341,896,635,211,10228,919,1923,2045,6044,1716,1349,913,548,272,15728,16976,31484,32400,90007,27963,23899,16706,8948,3190,251582,12,219,474,1439,462,289,134,60,13,3100,14103,22639,17031,23362,8179,6015,4963,3498,1904,101691,7,47,74,685,120,70,28,4,5,1029,0,0,5,99,66,89,67,28,7,361,0,7,14,157,28,23,7,5,0,250,0,0,18,123,99,86,63,34,10,437,5,13,19,93,35,24,14,6,0,205
126,9,83,67,145,80,45,40,16,3,478,0,34,47,215,135,76,71,30,14,620,7,26,44,297,132,157,158,52,25,906,8,27,38,360,93,36,55,33,0,649,8,12,35,140,43,16,13,4,0,275,3,0,5,69,33,22,18,5,4,159,20,87,66,135,59,44,30,17,3,473,5,26,91,257,146,122,66,24,3,745,0,0,3,25,12,24,14,10,0,83,0,0,22,37,23,3,9,0,0,104,42,279,202,1333,487,449,301,223,121,3430,161,336,335,1168,349,318,219,170,93,3143,5431,12185,11948,31394,12028,10826,8217,4394,1960,98378,0,0,0,50,35,32,20,0,0,144,4860,9048,7692,10186,5356,4506,3349,2366,1732,49105,4,21,65,243,25,15,7,0,0,375,0,0,0,19,13,14,10,0,0,61,0,12,15,199,20,9,3,0,0,261,0,0,6,22,15,8,3,4,0,60,0,7,13,80,35,19,25,10,7,194
127,3,18,15,57,19,29,32,4,0,183,3,27,34,139,84,58,52,18,4,417,0,10,18,138,59,80,76,34,3,426,0,8,11,62,23,11,18,6,0,140,14,44,62,588,98,78,33,7,3,916,8,63,38,172,183,156,82,56,12,765,17,64,46,145,38,26,19,6,0,351,56,428,1019,4513,4219,4679,2289,629,244,18081,0,0,3,5,3,12,16,14,0,53,0,8,67,110,77,34,0,0,0,298,73,862,1251,4225,2853,3024,2271,1262,371,16188,807,1885,1702,3676,1521,1410,914,542,186,12635,16581,34479,33293,64958,28957,27154,17915,8733,2865,234934,4,7,39,180,44,35,3,0,0,325,14336,25954,21873,26647,8476,6242,3655,2106,928,110226,0,37,66,645,103,69,25,5,0,952,0,4,25,404,230,332,175,79,38,1284,0,0,0,62,16,19,8,7,0,119,15,59,225,1638,1109,1137,728,284,141,5330,0,11,23,58,17,15,8,0,0,136
128,5,18,13,30,25,23,21,3,0,146,5,43,39,209,146,105,87,50,7,682,0,0,4,19,19,19,13,3,0,80,0,0,6,20,10,9,8,4,0,49,4,23,26,65,16,11,0,0,0,147,0,0,0,27,20,15,9,5,0,79,15,37,35,121,71,70,32,20,0,396,0,16,3,56,59,40,50,10,0,236,0,9,6,45,27,38,18,13,3,152,0,0,6,22,10,14,5,0,0,55,11,143,123,835,516,478,365,266,107,2838,151,363,304,909,444,380,306,256,150,3259,6805,15129,13860,27522,15403,13833,10933,6318,2445,112258,0,0,0,4,0,0,0,0,0,4,6216,13017,11861,21228,11929,10268,8216,4988,2877,90598,0,0,9,32,10,9,4,0,0,56,0,0,0,28,19,31,22,7,5,114,3,14,21,294,42,23,4,9,0,415,0,0,0,20,6,9,11,0,0,54,4,10,7,162,61,49,22,11,0,316
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,3,0,0,5,10,3,0,6,0,0,26,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,7,16,5,3,4,0,0,33,0,0,0,6,3,5,3,0,0,19,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,4,12,56,17,17,18,3,0,132,79,160,218,814,375,289,120,30,7,2087,258,382,658,2271,1010,949,648,166,19,6375,0,0,0,0,0,0,0,0,0,0,109,203,390,775,368,422,252,64,17,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,7,9,0,3,0,0,0,15
