SA4_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
111,76,87,1318,546,109,1145,339,1879,69,5572,411,1054,2823,1392,475,1201,697,1576,132,9767,1980,4922,5958,1853,1066,1195,1785,1962,350,21066,3363,5051,4597,1272,1029,731,1938,1564,343,19890,3513,3961,3878,1158,1115,750,2317,1657,347,18709,2277,2819,2930,871,960,654,2095,1501,218,14324,590,1010,541,189,202,185,458,372,69,3620,102,151,60,14,37,30,44,54,30,518,10,10,0,0,0,3,0,0,12,34,12319,19062,22118,7310,4996,5893,9671,10574,1564,93495,87,203,228,1656,343,2758,83,845,62,6266,419,1634,576,3522,1344,1697,103,531,118,9953,1762,7904,1118,3717,3454,1426,225,777,264,20644,2314,7462,796,2778,3908,1130,203,763,234,19588,2202,5681,811,3023,4582,1384,229,1123,211,19249,1283,3575,496,2345,3623,1134,201,1095,149,13899,254,826,91,398,829,235,47,228,47,2955,28,63,5,18,80,14,9,22,27,265,0,0,0,0,3,0,0,0,8,22,8345,27341,4121,17459,18161,9787,1109,5395,1127,92841
112,57,43,754,264,58,773,194,1284,62,3480,201,224,1295,434,136,448,292,928,86,4050,938,1303,2939,759,322,586,731,1484,190,9259,2013,2173,2782,776,397,536,796,1295,233,11003,2206,2270,2481,922,492,572,1075,1438,241,11710,2024,1748,2088,777,496,607,1297,1498,177,10713,1006,767,580,201,176,223,426,463,90,3922,263,99,46,11,23,33,47,44,46,610,52,7,0,5,0,3,3,3,20,97,8773,8648,12959,4144,2102,3766,4858,8440,1142,54843,53,58,153,995,162,1631,22,548,71,3699,170,406,293,1246,560,758,66,385,44,3926,915,2847,645,1981,1460,860,84,658,136,9585,1497,3673,577,1939,2042,773,100,640,196,11438,1633,3538,548,2263,2520,1042,117,843,202,12700,1283,2739,384,2130,2401,961,140,1041,138,11213,459,768,99,430,696,273,43,277,60,3100,120,42,11,17,60,23,4,21,48,341,10,0,0,3,4,0,0,0,7,34,6145,14075,2697,11012,9906,6323,573,4411,891,56033
113,88,50,920,241,37,516,125,713,60,2754,238,186,1353,393,87,327,295,750,78,3717,1110,1124,2271,613,255,386,822,1524,191,8290,1561,1067,1633,434,238,320,917,1151,183,7507,1770,925,1274,399,350,308,1076,1099,164,7369,1815,772,1167,288,358,286,1257,954,143,7036,961,293,329,82,113,103,442,296,55,2671,306,43,36,5,21,17,37,41,31,541,48,0,3,0,0,4,0,0,16,77,7890,4451,8987,2465,1470,2269,4980,6532,917,39952,41,56,134,727,181,1028,25,387,45,2631,130,483,231,1089,423,562,51,399,56,3427,560,2212,441,1503,1187,617,104,794,115,7530,864,1997,341,1235,1367,514,76,765,107,7259,1037,1713,307,1194,1596,566,86,775,100,7380,876,1168,219,1095,1563,522,96,802,75,6420,427,304,71,212,403,123,33,204,37,1808,103,24,4,11,52,10,4,32,34,264,20,0,0,0,3,0,0,0,9,36,4054,7954,1753,7079,6774,3929,481,4155,586,36765
114,49,23,635,159,41,408,107,689,53,2163,126,139,1071,255,60,248,195,483,42,2613,630,786,2218,529,183,338,517,767,95,6066,1162,1051,1765,464,207,251,573,685,121,6278,1362,1187,1583,530,304,342,736,825,129,6998,1323,1147,1374,461,292,368,792,782,113,6653,557,599,361,102,132,149,240,245,54,2443,145,131,40,8,23,35,19,40,27,470,14,4,3,6,0,0,0,0,10,38,5372,5056,9046,2511,1248,2137,3174,4523,637,33717,37,46,97,590,107,882,10,293,47,2102,119,268,211,816,303,411,28,204,37,2381,538,1648,414,1224,914,560,44,317,67,5733,835,1744,381,1087,1136,507,44,422,80,6243,1007,1879,331,1252,1463,639,62,525,86,7252,796,1626,244,1139,1491,631,65,470,80,6524,294,486,63,245,482,195,19,125,26,1933,53,38,3,18,74,20,4,16,29,253,4,4,0,0,4,3,0,0,9,23,3695,7735,1736,6367,5967,3845,279,2366,453,32437
115,76,204,954,305,171,709,162,923,44,3540,305,1167,1684,525,528,767,381,657,98,6125,1567,3334,2249,517,832,614,643,622,201,10563,4448,5812,2294,505,1127,805,697,585,294,16576,5004,4362,2351,538,980,731,964,711,258,15898,3330,2748,1842,342,775,614,923,632,171,11388,939,1096,523,135,314,213,305,253,59,3839,160,165,46,6,38,55,41,39,23,583,15,6,4,0,0,0,0,4,9,42,15844,18902,11953,2880,4769,4513,4118,4424,1158,68555,61,233,151,896,367,1467,36,391,44,3649,303,1382,313,1241,1107,957,76,215,85,5681,1233,4588,420,1047,1981,633,77,206,172,10355,2798,6429,558,1215,3461,840,104,265,274,15947,2694,4760,470,1540,4017,961,122,438,185,15187,1278,2804,325,1002,3017,698,99,411,108,9744,263,811,89,211,932,197,30,133,51,2715,42,56,13,13,96,19,3,14,12,275,0,3,0,3,9,0,0,0,0,14,8663,21060,2325,7169,14993,5780,558,2066,935,63553
116,65,128,766,219,124,802,345,1089,88,3636,317,998,1762,636,721,999,1638,1276,222,8565,2142,4959,3746,1251,1834,1146,3876,1912,520,21387,4747,8187,3787,1165,2425,1121,3711,1659,562,27366,3024,3571,2975,895,1581,696,3309,1591,361,18008,1533,1723,2088,606,1098,481,2624,1333,231,11708,317,439,451,190,268,131,600,364,45,2804,26,54,31,11,13,14,25,23,11,211,0,0,3,0,4,0,0,7,0,15,12178,20048,15615,4980,8064,5384,16125,9252,2046,93701,62,187,106,650,322,1808,143,437,65,3787,383,1463,329,1753,1485,1454,444,505,170,7983,1718,7213,844,2931,3815,1467,760,990,516,20241,2629,7463,887,3097,5444,1477,791,1190,481,23461,1607,3750,562,2392,4244,1049,681,1420,269,15985,712,1766,356,1578,2855,714,461,1129,151,9729,121,348,73,277,634,141,87,227,52,1959,5,16,3,8,25,11,4,6,11,92,5,0,0,0,0,0,0,0,0,3,7230,22210,3156,12689,18832,8122,3374,5898,1719,83233
117,31,107,220,249,96,359,72,342,21,1506,518,2512,1138,1247,827,963,461,842,196,8701,5234,16098,5059,2234,2724,1984,1468,2130,766,37706,6263,10165,2680,1126,1877,1167,843,1067,494,25677,4067,5458,1526,697,1309,733,716,698,265,15476,2151,3195,991,472,844,445,626,640,162,9526,540,1099,254,112,227,137,180,209,49,2796,98,161,27,8,22,23,8,37,24,408,13,14,0,0,0,0,0,0,4,32,18910,38801,11895,6145,7929,5825,4371,5978,1982,101832,27,180,64,513,167,728,14,168,14,1888,564,2846,528,2074,1613,1395,102,385,157,9663,5015,16619,1529,3469,4657,2171,335,1272,610,35683,4776,8756,759,1544,2908,1028,134,630,338,20868,2848,4676,424,983,2421,763,93,396,176,12778,1349,2740,260,694,1664,446,80,340,99,7661,294,802,72,175,517,136,21,125,51,2197,30,89,0,13,51,21,0,6,9,227,3,4,0,3,7,4,0,0,0,25,14897,36715,3634,9476,14006,6692,793,3324,1460,90978
118,64,178,272,302,99,351,112,333,23,1750,341,1314,720,715,458,550,213,390,113,4819,3041,7742,2902,907,1130,1136,604,968,412,18855,4662,6305,1721,562,901,825,398,515,364,16253,4283,4881,1186,476,749,670,385,435,313,13378,2454,3385,845,357,558,437,451,448,177,9113,827,1609,297,129,228,207,159,183,113,3743,216,372,47,24,50,63,19,35,41,863,23,38,5,0,3,15,0,3,12,100,15917,25807,7998,3476,4191,4257,2349,3309,1565,68869,31,160,54,532,170,731,8,147,17,1860,341,1856,197,1138,1040,765,41,154,110,5637,3558,10697,691,1742,2538,1304,134,450,332,21443,3802,7234,415,993,2088,807,57,232,257,15887,2846,5370,319,991,2259,794,61,204,209,13058,1418,3130,231,794,2019,527,46,209,126,8494,381,1089,67,231,772,197,10,69,89,2899,62,150,15,19,136,36,0,10,26,452,7,7,0,0,15,13,0,0,9,41,12447,29692,1980,6444,11041,5174,357,1471,1166,69772
119,64,197,930,351,211,1061,235,1130,79,4264,643,2054,2484,1130,1154,1843,954,1926,346,12539,3636,9163,5819,2099,2950,2466,2797,3449,902,33290,5540,7658,4968,1581,2680,1727,2642,2163,739,29706,4771,4920,4286,1142,2236,1335,3067,2130,571,24452,2963,3248,3539,908,1602,944,3064,2223,390,18886,755,1015,835,249,439,298,746,609,129,5070,92,165,85,29,50,42,48,68,28,594,9,14,8,0,6,0,0,0,0,28,18471,28438,22952,7493,11314,9715,13556,13701,3186,128824,50,323,137,779,459,2057,72,372,76,4325,515,2947,469,2731,2198,2331,206,724,270,12395,2822,11507,1114,4524,5180,2349,403,1400,714,30023,3600,8524,949,3114,5832,1961,338,1194,566,26080,2954,5787,866,3311,6272,1885,487,1592,420,23570,1515,3415,711,2366,4615,1398,527,1635,261,16433,268,794,123,448,1132,291,69,429,83,3638,24,47,11,35,92,20,9,24,22,290,4,0,0,0,6,0,0,0,5,17,11753,33351,4375,17303,25784,12301,2113,7364,2421,116769
120,37,160,296,278,116,495,81,464,29,1962,328,1433,1158,889,706,992,361,1224,179,7271,2823,8465,2979,1190,1814,1393,989,1622,497,21771,4700,7313,2169,668,1390,962,674,828,377,19077,4158,4990,1730,478,1083,763,663,711,246,14820,2481,3347,1404,360,836,596,742,707,182,10666,720,1336,361,111,261,204,239,275,69,3581,98,211,46,9,32,34,27,35,20,520,14,18,5,0,3,0,0,0,11,52,15363,27274,10150,3982,6244,5448,3780,5870,1612,79726,22,209,53,454,249,884,16,192,35,2117,336,1942,294,1751,1196,1184,91,478,116,7391,2692,10073,811,2378,3183,1401,174,725,394,21817,3809,7640,523,1257,2971,847,100,357,301,17807,3414,5734,454,1242,3184,867,88,403,232,15612,1722,3784,328,906,2558,640,105,469,114,10623,328,1107,91,224,785,146,41,105,47,2884,31,96,3,9,92,19,3,17,13,292,4,6,0,0,7,0,0,3,3,23,12369,30594,2557,8223,14224,5991,629,2743,1256,78577
121,46,335,402,599,195,791,232,823,49,3482,448,2289,1170,1162,824,1081,296,648,132,8056,3295,9674,2528,1064,1573,1348,448,822,398,21168,7532,12509,2285,690,1806,1231,531,602,472,27660,8065,9806,1933,641,1511,1015,570,623,451,24613,5139,6585,1441,441,1001,809,566,649,282,16911,1607,2799,464,163,456,359,216,303,125,6497,387,664,52,29,93,79,28,57,55,1449,42,41,4,0,6,6,0,3,17,127,26558,44708,10281,4798,7466,6722,2885,4548,1989,109955,50,409,103,1085,370,1442,39,382,42,3917,432,2677,325,1830,1453,1205,60,207,126,8315,3327,11482,736,1926,3074,1252,86,375,316,22578,5805,12657,728,1708,4143,1233,80,338,457,27146,5458,9774,606,1724,4718,1138,85,375,321,24203,2786,5940,389,1277,3661,859,83,427,208,15631,637,1862,123,323,1439,317,21,162,71,4968,81,248,12,46,225,57,0,19,31,713,11,11,0,0,9,4,0,0,15,52,18594,45052,3008,9915,19080,7518,461,2284,1594,107520
122,70,144,811,427,98,834,278,801,31,3487,283,876,1608,752,328,721,312,559,72,5528,1870,3471,3014,741,588,822,506,740,215,11968,4489,4644,2442,573,725,823,454,614,272,15038,5555,5026,2308,590,860,905,634,717,246,16846,3499,3334,1687,380,693,705,730,706,199,11922,883,1272,488,112,246,274,308,273,74,3937,182,260,67,17,44,53,27,34,28,724,11,21,0,0,5,4,0,5,9,56,16852,19048,12425,3597,3587,5146,3249,4455,1139,69496,50,202,145,1087,247,1276,66,386,33,3483,343,1175,281,1461,762,873,75,150,57,5195,1993,5165,528,1559,1628,833,85,250,196,12238,3507,5937,464,1205,2433,802,86,256,196,14887,3624,5633,496,1576,3556,972,122,343,222,16551,1666,3374,290,1153,2959,792,129,367,126,10860,357,914,68,328,994,243,25,131,27,3078,46,83,15,28,169,33,0,15,19,411,4,3,3,0,3,8,0,0,12,30,11591,22483,2283,8402,12759,5835,593,1892,887,66725
123,61,54,1246,180,58,639,287,1112,81,3720,292,534,2044,509,364,656,806,1057,162,6425,1597,2439,4038,953,1003,811,2223,1707,398,15158,2757,3024,3516,996,1318,783,2616,1411,385,16806,2463,1921,2859,810,1014,663,2641,1402,300,14078,1698,1272,1958,487,802,508,2268,1115,195,10302,427,460,440,136,229,173,546,300,62,2765,65,58,21,11,16,17,35,28,16,258,3,0,0,0,0,0,0,0,0,6,9360,9759,16122,4076,4810,4248,11424,8129,1596,69519,66,115,146,806,282,1633,90,494,88,3717,284,979,304,1519,1141,1115,182,363,141,6010,1416,4370,660,2410,3074,1223,392,684,300,14529,1752,4217,569,2360,3695,1187,318,787,271,15160,1499,2776,442,2130,3429,1080,412,972,189,12922,761,1655,276,1522,2686,794,309,888,145,9035,142,402,66,254,660,138,53,159,29,1918,12,17,8,8,38,9,4,11,14,120,4,0,0,0,0,0,0,0,5,11,5934,14526,2456,11009,15011,7187,1761,4358,1176,63419
124,63,68,1409,261,103,691,290,1371,90,4343,324,584,2572,647,431,691,896,1244,167,7554,1794,2700,4873,1236,1092,899,2602,1906,361,17472,2990,3392,3738,1158,1368,782,2891,1525,376,18224,3063,2598,3128,956,1182,685,2885,1429,337,16262,2130,1995,2382,703,1006,557,2331,1261,239,12607,546,772,583,193,273,207,621,346,65,3620,83,118,40,9,35,34,44,34,19,411,11,6,0,0,0,0,5,5,3,36,11012,12240,18738,5160,5487,4548,12571,9125,1659,80530,68,127,211,998,329,1941,112,532,62,4377,349,1109,391,1904,1340,1113,226,431,99,6957,1641,5044,825,2780,3642,1346,455,706,264,16705,2143,4988,685,2339,4157,1102,414,782,310,16921,2018,3950,538,2325,4306,1167,399,905,214,15815,1134,2738,352,1752,3395,914,306,858,159,11606,216,788,79,350,859,203,45,172,38,2752,31,53,5,14,70,23,7,11,17,228,3,0,0,0,0,0,0,0,5,15,7613,18795,3084,12454,18101,7798,1969,4389,1173,75383
125,52,200,518,209,140,680,217,824,69,2909,488,1630,1843,859,886,1412,1236,1840,341,10535,3283,9890,4594,1920,2577,2051,3157,3012,1049,31540,5243,10123,4190,1129,2468,1319,2472,1798,750,29500,3347,4084,3200,793,1492,819,2156,1571,469,17936,1961,2453,2367,588,1122,604,2081,1544,267,12990,510,769,545,198,347,187,510,453,67,3584,50,106,36,17,29,23,41,30,16,354,5,13,5,0,0,0,0,0,8,34,14947,29261,17299,5714,9062,7110,11875,11072,3045,109389,42,223,75,547,333,1420,80,321,66,3112,399,2325,406,2223,1677,1614,279,793,236,9953,2399,10887,1034,3692,4640,1943,596,1326,660,27178,2998,8015,856,2621,5031,1332,408,935,544,22753,1916,4275,667,2315,4083,1048,402,1181,320,16209,926,2362,483,1560,3027,731,368,1288,215,10966,172,599,81,297,774,149,64,244,55,2438,7,44,3,22,80,15,0,14,14,196,0,0,0,0,0,0,0,0,4,16,8868,28723,3622,13277,19648,8258,2204,6110,2114,92818
126,32,131,171,213,97,391,79,362,30,1507,220,1152,679,505,489,617,186,412,96,4343,1675,5519,1721,564,1145,814,401,545,264,12639,2963,5665,1502,382,1006,602,408,398,232,13164,2728,3551,1140,276,712,438,394,458,148,9849,1794,2354,1009,253,535,350,468,444,115,7320,475,930,242,80,189,121,157,175,40,2400,87,142,22,12,19,25,9,14,18,357,5,10,0,0,0,0,0,3,6,34,9972,19464,6485,2286,4200,3363,2104,2809,932,51614,22,185,44,395,194,716,23,146,17,1740,219,1246,198,898,814,718,25,141,57,4322,1385,6283,506,1121,1969,814,69,252,230,12629,2173,5298,413,902,2228,642,43,215,222,12148,1786,3475,289,897,2088,471,57,266,118,9435,840,2266,242,711,1769,429,73,338,92,6754,141,604,49,156,543,103,19,98,31,1757,17,50,5,15,81,10,0,0,8,185,3,3,0,0,0,0,0,0,3,14,6595,19417,1748,5090,9683,3898,310,1467,767,48985
127,83,108,945,282,141,800,391,1156,84,3990,402,1234,2068,784,807,1039,1381,1208,287,9213,2336,4736,4400,1532,2110,1210,3039,2016,606,21994,3397,4068,3773,1062,1849,1099,3388,1784,571,20984,2803,2252,3572,854,1399,763,3734,2217,461,18056,1815,1350,2732,567,952,618,3528,2070,332,13969,459,403,627,148,259,163,683,520,73,3334,71,48,28,10,18,20,39,37,8,279,0,3,0,0,0,5,0,0,7,24,11372,14208,18158,5231,7530,5714,16178,11009,2436,91836,73,193,79,760,342,1904,140,413,81,3990,432,2069,347,1791,1899,1630,432,442,199,9232,1864,7330,711,2858,4264,1541,590,780,484,20432,2054,4911,642,2631,4625,1273,614,1230,462,18436,1601,3126,665,2477,4124,1380,822,1849,294,16346,834,1548,427,1666,2872,874,593,1647,170,10623,158,365,84,248,565,152,85,306,39,1999,11,15,3,9,44,12,5,16,12,123,0,0,0,0,5,0,0,0,0,9,7033,19558,2957,12453,18735,8766,3274,6674,1730,81180
128,35,106,1058,301,98,607,146,804,28,3189,264,763,1835,559,348,553,286,527,81,5215,1690,2829,3051,918,741,640,531,573,198,11163,3425,3339,2515,686,904,615,630,575,233,12940,3688,2802,2511,712,997,691,843,749,251,13251,2488,2109,1790,493,742,541,848,727,154,9889,673,843,449,108,250,199,299,228,44,3093,96,134,59,23,42,27,27,39,24,469,10,8,0,0,6,6,0,0,9,37,12371,12923,13276,3796,4126,3885,3610,4228,1023,59245,35,160,110,947,285,1269,41,340,24,3221,279,1267,246,1337,940,788,52,129,56,5101,1493,4596,474,1444,1999,729,58,199,149,11133,2359,4715,367,1271,2962,760,71,256,202,12959,2155,3904,396,1574,3732,975,100,344,146,13335,1029,2560,294,1102,3169,775,82,322,83,9414,216,656,57,250,910,193,30,100,29,2428,19,56,7,16,93,16,0,18,16,237,0,0,0,0,5,3,0,4,5,22,7586,17912,1960,7941,14093,5508,439,1713,703,57853
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,8,9,0,14,0,20,0,57,4,9,25,19,3,18,12,32,4,128,27,94,79,33,11,15,69,97,11,435,38,45,57,24,14,7,55,33,12,295,21,47,30,19,15,11,36,40,5,228,33,29,35,13,11,6,32,22,10,187,7,14,7,0,0,4,9,3,4,52,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,133,236,241,122,63,69,216,254,55,1388,4,0,3,21,3,26,0,5,0,66,4,16,6,30,9,19,11,19,0,122,29,94,15,60,41,25,18,87,3,369,25,56,6,33,24,11,0,24,6,195,26,37,3,41,38,10,4,19,8,189,21,40,4,21,44,7,4,16,3,156,0,12,0,4,7,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,264,47,216,168,104,35,165,22,1128
