SA4_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
111,5,8,9,18,18,6,26,41,190,4,236,3,7,3,13,6,0,7,24,52,0,73,0,41,10,54,13,14,25,80,117,0,196,5,53,15,71,28,25,58,127,226,4,355,8,95,29,138,24,38,62,196,465,9,663,35,301,50,385,42,61,104,491,675,3,1171,89,517,87,692,32,45,82,772,661,4,1438,277,587,75,935,22,34,56,996,1047,10,2052,534,647,61,1247,20,29,51,1296,883,13,2184,642,514,72,1228,22,16,40,1266,645,0,1909,624,347,52,1023,6,10,20,1044,410,5,1458,613,255,49,917,10,8,15,923,292,0,1225,1097,361,69,1525,13,6,20,1545,381,0,1930,463,162,40,667,3,4,12,678,191,7,869,335,81,25,439,6,4,10,451,61,5,516,107,36,8,149,0,0,0,150,38,0,186,267,63,11,343,3,0,3,352,68,3,425,459,252,59,769,24,13,36,803,392,24,1220,14,16
112,0,3,8,17,10,5,9,25,125,0,149,3,6,3,14,9,5,9,25,58,0,88,6,19,3,25,0,13,17,41,68,0,112,7,52,4,62,14,19,27,92,172,5,267,8,105,14,135,17,33,48,182,361,6,542,35,296,47,375,26,50,75,453,517,0,973,100,454,54,603,17,34,51,656,485,7,1153,232,450,65,746,14,28,41,785,750,9,1546,349,479,48,879,22,16,36,913,694,14,1616,400,406,45,852,5,16,24,885,443,8,1329,350,258,42,650,8,9,16,667,290,4,962,331,158,28,519,0,6,9,524,187,0,711,451,210,35,700,8,7,10,710,212,5,927,219,87,20,320,3,0,3,323,86,0,410,125,39,6,176,0,0,0,178,32,0,215,39,7,3,49,0,0,0,55,13,0,65,123,48,9,183,0,0,5,186,49,3,239,293,257,49,598,12,14,22,625,322,26,976,10,12
113,0,3,6,11,4,5,7,20,68,0,87,4,3,0,9,4,5,4,18,23,0,34,8,24,0,28,8,3,15,39,58,0,99,0,34,6,40,11,8,22,61,122,0,182,4,65,7,77,18,24,43,121,257,5,387,21,172,19,214,30,43,70,279,330,0,616,64,223,30,315,13,17,30,348,259,4,612,164,267,24,451,9,11,21,472,377,9,854,253,224,25,498,8,15,22,520,305,3,832,234,160,22,415,4,6,14,429,239,9,666,207,94,6,311,3,0,6,318,129,4,447,224,68,14,304,5,0,6,306,79,3,389,335,85,13,431,6,0,8,445,101,0,548,133,29,8,167,0,0,4,169,30,0,198,95,14,6,117,0,0,0,120,19,0,135,45,3,4,52,0,0,0,52,7,0,64,56,13,3,76,0,0,0,75,18,0,97,183,80,29,290,9,4,12,303,137,11,454,0,6
114,3,3,3,7,9,6,13,16,67,0,83,0,5,0,3,4,0,5,8,18,0,26,0,7,3,15,10,4,9,21,49,0,72,8,27,6,39,7,14,17,53,79,0,136,4,61,10,75,15,13,27,99,200,0,296,17,163,34,210,14,21,27,238,280,0,520,60,209,38,307,10,18,26,334,290,0,619,110,255,29,395,15,8,21,418,423,8,846,201,246,30,475,8,16,21,497,365,4,865,201,185,24,415,10,11,12,427,294,4,727,203,125,30,356,4,5,8,360,146,0,510,169,89,9,265,3,4,3,266,116,0,390,281,113,20,417,3,0,3,422,103,5,524,124,54,6,181,5,0,5,182,65,3,246,91,18,6,117,0,0,0,117,23,0,141,43,12,5,56,0,0,0,56,21,0,72,79,28,4,114,0,0,0,119,44,0,155,151,125,17,297,9,10,11,306,176,17,496,7,13
115,0,10,3,11,16,7,20,34,161,0,194,0,5,0,3,4,5,7,13,39,0,52,0,11,4,12,5,3,4,19,59,0,78,0,24,0,25,5,6,12,37,66,0,99,0,29,9,40,9,10,17,59,103,0,161,12,60,19,95,12,10,18,109,171,0,285,26,110,41,174,9,9,18,191,183,0,373,77,147,33,261,8,4,14,275,227,0,506,118,147,37,304,4,8,17,326,225,0,551,186,165,47,395,15,7,17,414,217,3,635,217,132,31,381,7,4,9,394,158,0,551,238,113,24,378,9,0,10,388,137,0,527,554,171,54,783,14,3,16,794,203,0,1003,269,107,30,402,5,6,7,408,169,0,578,254,77,18,343,8,4,7,350,71,0,421,131,38,18,186,0,0,0,183,46,0,230,476,96,18,590,4,0,9,596,125,0,722,217,105,33,354,8,4,19,371,130,8,516,11,3
116,0,3,7,17,25,16,37,53,341,6,402,0,6,3,12,6,3,11,21,75,0,91,0,18,7,26,20,10,31,56,174,0,229,6,45,15,62,9,21,32,97,304,0,404,5,56,33,93,20,30,54,144,612,4,761,23,148,55,225,36,35,77,301,860,6,1168,76,244,105,419,49,37,79,505,791,7,1302,229,307,98,634,29,22,52,683,968,8,1661,407,324,122,854,28,17,50,901,781,5,1689,542,328,127,997,19,13,32,1030,711,15,1751,437,196,71,710,19,10,29,733,471,5,1209,443,161,93,696,14,10,24,717,400,3,1123,916,261,141,1328,17,8,28,1354,563,7,1916,431,138,84,644,9,5,12,657,264,3,924,350,83,45,472,8,3,9,485,133,0,620,171,37,21,229,8,0,5,233,72,0,302,336,60,40,426,5,0,3,434,126,0,563,259,126,96,479,13,14,21,502,373,47,922,11,11
117,0,5,0,3,12,12,26,31,239,4,274,6,3,0,10,4,3,4,15,46,0,64,0,6,4,21,8,0,9,28,89,0,120,0,27,9,34,14,7,18,56,133,0,192,5,39,9,60,12,15,28,83,256,0,345,14,93,22,130,9,18,30,159,247,0,415,34,118,42,193,18,12,30,224,288,5,517,61,158,40,261,14,22,32,298,442,4,747,144,173,45,365,9,9,19,381,354,0,732,176,187,30,401,11,8,17,418,316,4,737,244,122,27,399,7,6,8,404,218,6,626,268,110,25,402,6,5,12,407,163,0,572,632,177,65,864,12,5,12,878,291,3,1175,176,54,17,246,3,7,14,256,161,0,413,265,50,16,333,3,0,3,336,71,0,416,84,20,4,104,0,0,0,107,32,0,137,587,76,16,677,9,0,11,686,99,3,787,198,76,28,303,14,5,13,321,193,24,532,7,0
118,8,5,3,16,11,5,13,34,174,0,199,0,9,0,5,0,0,0,6,38,0,47,0,7,3,15,7,10,17,28,60,0,90,0,22,4,23,10,0,13,40,96,0,133,9,31,9,51,11,6,16,61,157,0,223,0,59,22,87,14,15,26,113,183,6,299,25,102,39,167,9,11,20,189,218,0,402,54,136,38,236,9,7,15,248,294,0,543,120,181,35,337,8,6,17,350,324,0,679,175,173,37,383,4,8,13,399,212,3,613,207,141,23,365,9,8,17,383,170,0,554,246,111,28,382,7,0,12,392,133,0,528,581,216,43,847,11,3,12,861,237,6,1101,177,76,27,272,4,0,6,278,143,0,424,286,81,17,381,3,6,3,390,77,0,465,77,31,6,107,0,0,4,114,54,5,172,793,160,41,994,15,3,17,1014,196,0,1212,235,134,40,408,7,7,14,424,203,13,644,15,8
119,3,7,9,19,32,23,53,74,767,8,854,3,16,0,20,10,9,17,37,125,3,171,3,44,28,75,16,23,40,117,306,3,426,8,62,33,98,23,31,49,146,493,0,644,16,134,52,198,24,47,72,273,822,6,1098,38,239,86,364,56,50,111,468,1085,7,1565,114,375,165,651,47,56,98,747,1176,9,1933,230,387,144,759,45,34,80,839,1511,10,2356,432,436,191,1060,34,35,67,1121,1471,9,2605,560,450,195,1205,40,32,68,1278,1223,7,2507,523,317,144,991,24,19,46,1030,876,3,1908,479,248,119,845,14,13,23,870,715,0,1587,1012,415,211,1636,26,23,43,1683,1166,5,2849,494,223,98,822,11,14,30,851,651,0,1502,433,158,66,659,13,3,16,675,283,0,962,199,71,35,308,4,9,11,318,187,4,506,566,151,67,777,12,6,18,791,302,3,1101,329,188,131,648,24,15,44,689,631,88,1409,25,13
120,5,4,4,14,15,19,31,38,288,3,329,0,8,0,11,4,0,3,18,68,0,81,3,17,0,23,3,4,10,32,109,0,138,3,26,14,47,8,11,20,71,138,0,202,9,33,14,53,14,10,22,75,218,0,293,13,95,32,140,22,25,48,188,270,5,458,23,136,45,203,21,10,34,241,279,0,520,79,165,33,274,10,17,26,300,473,3,774,177,223,62,453,7,13,16,472,415,5,894,216,178,64,457,15,11,24,483,394,0,875,297,167,34,501,3,7,16,510,285,0,802,280,132,29,437,13,4,15,456,217,4,672,770,223,71,1065,16,10,26,1095,348,0,1446,246,95,31,370,5,5,8,376,218,0,594,331,83,26,432,4,0,5,437,122,0,560,116,32,7,158,4,0,4,163,62,0,221,721,98,46,858,12,7,17,876,173,4,1057,238,102,44,381,14,6,21,402,225,16,643,8,16
121,4,13,5,21,32,19,49,73,476,0,550,0,8,0,11,9,5,12,27,103,0,130,4,19,3,29,10,5,17,44,124,0,164,6,35,19,56,10,22,30,81,141,0,228,12,45,17,74,7,10,22,97,229,0,328,22,115,35,172,22,27,50,219,272,0,495,49,166,52,264,18,11,31,297,268,0,563,87,188,65,335,10,18,26,365,395,0,757,213,303,56,569,17,11,25,597,430,4,1027,295,278,58,631,12,20,29,666,364,0,1027,370,224,37,632,16,12,22,657,296,0,958,412,185,45,631,8,15,22,653,229,0,877,1063,312,64,1439,15,12,27,1465,438,4,1907,308,147,42,502,4,10,14,513,258,0,777,469,116,29,609,9,0,14,620,138,4,759,139,44,13,198,9,4,8,206,86,0,295,1336,222,33,1598,24,9,33,1628,280,3,1914,405,169,52,625,17,6,22,648,226,23,892,13,8
122,5,0,0,9,9,3,12,20,118,0,139,0,9,0,9,0,0,4,11,22,0,34,0,18,0,23,4,3,5,29,41,0,69,5,23,4,29,3,4,9,37,66,0,101,5,34,11,54,4,4,10,68,100,0,169,11,82,16,110,13,12,22,132,147,0,281,21,125,41,183,10,11,18,199,177,0,377,59,194,40,291,7,15,20,305,227,0,533,139,204,51,392,9,14,17,408,270,0,683,205,234,50,488,11,4,16,500,242,0,748,259,180,32,476,8,4,13,488,201,0,693,274,147,27,451,0,4,8,460,171,0,633,665,246,59,968,8,5,13,984,230,0,1217,261,113,24,396,6,4,7,403,140,0,538,258,84,16,361,5,3,5,362,96,0,458,106,43,8,153,0,0,5,157,34,0,196,686,105,27,816,0,3,3,821,114,0,938,285,144,54,480,12,6,15,495,163,11,675,12,11
123,3,5,14,26,16,0,21,44,228,5,275,0,11,8,11,8,0,3,18,41,0,64,0,6,0,9,15,5,20,33,124,0,159,4,24,18,47,20,7,32,76,242,0,315,4,65,36,105,15,16,29,133,466,0,601,28,160,74,262,33,46,79,343,703,4,1045,67,239,79,386,42,31,66,454,668,7,1127,210,356,92,662,30,12,46,704,739,10,1451,360,357,121,835,17,20,33,868,687,3,1557,392,280,96,769,25,11,36,809,504,9,1320,420,217,67,711,14,4,18,731,341,3,1071,404,148,60,608,17,9,24,633,295,0,925,761,250,107,1125,18,9,27,1151,364,0,1514,384,112,50,548,13,3,11,561,193,0,761,290,76,33,403,4,6,10,415,72,0,488,123,31,11,164,0,0,0,165,49,0,209,239,60,21,318,0,3,6,327,74,7,406,272,130,71,471,16,12,23,499,276,31,804,22,10
124,5,5,11,22,18,6,26,44,193,0,242,3,12,3,16,5,0,6,22,52,0,76,0,17,9,28,17,16,35,59,114,0,175,5,33,13,52,14,18,39,90,219,3,313,7,77,36,118,24,24,49,166,466,6,638,24,200,76,294,31,34,66,359,744,6,1109,81,344,126,555,33,40,69,618,707,8,1333,215,396,126,737,28,19,47,788,771,5,1563,464,429,132,1027,24,7,29,1053,701,0,1761,524,367,116,1007,23,23,46,1051,611,0,1664,515,273,83,870,9,10,25,889,355,5,1247,490,187,65,743,10,6,20,762,339,5,1106,1010,324,109,1440,13,3,18,1458,397,0,1855,479,166,51,692,3,4,15,706,204,5,910,350,89,26,466,0,0,0,470,91,0,553,168,42,10,217,0,0,0,217,41,0,259,310,60,28,403,0,0,4,408,86,4,498,327,157,88,580,21,9,28,606,302,33,943,14,11
125,4,11,5,19,28,18,49,68,599,9,682,0,12,12,20,3,10,11,35,109,0,141,3,30,12,45,6,18,25,76,230,4,308,4,57,21,78,10,15,25,103,360,3,468,8,98,30,133,29,30,55,188,594,4,787,32,158,77,266,40,47,90,354,839,4,1196,87,235,80,400,33,25,55,456,857,4,1315,195,292,103,590,22,25,51,641,1032,11,1679,354,336,100,792,37,14,47,840,961,10,1808,409,257,118,787,33,23,59,843,866,4,1712,470,204,77,745,24,9,38,783,578,12,1361,396,161,64,620,13,14,26,648,492,0,1139,817,252,133,1201,15,16,36,1239,770,5,2012,428,144,75,650,17,16,30,678,418,0,1095,341,87,38,470,6,3,11,480,199,0,684,144,50,25,221,4,3,8,229,118,0,344,362,99,38,499,5,0,8,511,230,0,750,236,103,84,419,16,12,25,454,420,74,944,13,11
126,0,0,5,6,12,10,24,30,224,4,257,3,3,0,8,0,0,0,10,43,0,56,0,10,6,15,0,8,11,26,67,0,95,0,22,4,34,7,6,12,43,81,0,129,4,42,9,58,7,6,15,68,107,0,179,9,66,15,87,15,17,27,120,157,0,282,27,101,37,159,16,12,27,184,190,0,372,48,97,23,166,8,3,15,176,276,0,459,122,163,35,322,5,8,15,335,224,0,561,161,121,35,316,3,9,12,323,241,7,567,180,79,24,288,5,10,16,298,160,0,459,161,76,22,259,0,3,3,265,137,0,401,488,123,41,651,9,5,7,660,205,6,874,186,53,17,260,3,3,4,271,153,0,418,186,47,11,237,0,4,6,240,87,0,325,71,22,8,106,0,0,0,110,53,0,164,341,68,12,416,10,0,10,424,94,0,522,140,55,30,223,6,3,10,229,136,13,376,3,4
127,3,3,6,18,30,24,50,70,789,9,870,0,10,3,12,5,6,7,20,112,0,136,0,31,25,50,17,24,41,94,269,3,363,6,80,31,122,23,34,57,179,499,0,678,5,105,50,165,24,42,65,228,863,9,1100,26,209,70,303,44,72,115,411,1136,6,1556,119,302,132,549,38,47,88,640,1197,11,1846,240,329,154,724,44,37,87,808,1569,9,2379,447,366,166,981,35,25,54,1035,1476,11,2522,487,341,145,981,34,41,79,1058,1232,5,2293,457,232,121,817,22,20,36,845,813,5,1669,413,200,89,702,32,12,42,742,701,5,1454,851,307,166,1327,33,17,45,1371,978,6,2355,442,167,104,709,20,8,32,740,553,0,1292,335,84,57,481,9,3,11,489,294,0,783,175,59,35,270,3,4,9,280,165,0,445,325,97,53,473,6,9,13,484,256,3,739,254,116,98,465,15,28,41,511,586,90,1179,13,9
128,0,4,3,4,5,4,11,18,86,0,106,0,5,0,5,0,3,3,6,22,0,26,3,12,4,18,6,6,3,24,44,0,67,0,19,11,35,5,12,17,51,57,0,106,4,36,12,48,11,9,14,63,136,0,203,7,97,29,136,0,14,11,146,203,0,347,27,118,54,198,6,10,22,216,203,3,422,82,192,50,317,9,13,19,337,304,4,650,154,201,52,407,6,5,21,424,302,0,736,214,237,67,524,6,9,17,535,251,3,787,252,164,35,455,10,7,14,464,188,0,660,292,131,26,452,6,7,7,458,151,0,608,634,228,63,922,11,4,15,941,234,0,1177,286,120,40,448,3,0,3,452,153,0,607,271,74,24,368,0,3,0,372,62,0,439,124,31,11,166,0,0,0,170,41,0,207,367,83,14,464,5,0,5,470,77,0,550,263,126,39,429,11,3,18,444,153,11,608,5,4
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
