region_id,Australia_M,Australia_F,Australia_P,Bosnia_Herzegovina_M,Bosnia_Herzegovina_F,Bosnia_Herzegovina_P,Cambodia_M,Cambodia_F,Cambodia_P,Canada_M,Canada_F,Canada_P,China_excl_SARs_Taiwan_M,China_excl_SARs_Taiwan_F,China_excl_SARs_Taiwan_P,Croatia_M,Croatia_F,Croatia_P,Egypt_M,Egypt_F,Egypt_P,Fiji_M,Fiji_F,Fiji_P,Frmr_Yug_Repc_Mac_FYROM_M,Frmr_Yug_Repc_Mac_FYROM_F,Frmr_Yug_Repc_Mac_FYROM_P,Germany_M,Germany_F,Germany_P,Greece_M,Greece_F,Greece_P,Hong_Kong_SAR_China_M,Hong_Kong_SAR_China_F,Hong_Kong_SAR_China_P,India_M,India_F,India_P,Indonesia_M,Indonesia_F,Indonesia_P,Iraq_M,Iraq_F,Iraq_P,Ireland_M,Ireland_F,Ireland_P,Italy_M,Italy_F,Italy_P,Japan_M,Japan_F,Japan_Tot,Korea_Republic_South_M,Korea_Republic_South_F,Korea_Republic_South_P,Lebanon_M,Lebanon_F,Lebanon_P,Malaysia_M,Malaysia_F,Malaysia_P,Malta_M,Malta_F,Malta_P,Netherlands_M,Netherlands_F,Netherlands_P,New_Zealand_M,New_Zealand_F,New_Zealand_P,Philippines_M,Philippines_F,Philippines_P,Poland_M,Poland_F,Poland_P,Singapore_M,Singapore_F,Singapore_P,South_Africa_M,South_Africa_F,South_Africa_P,South_Eastern_Europe_nfd_M,South_Eastern_Europe_nfd_F,South_Eastern_Europe_nfd_P,Sri_Lanka_M,Sri_Lanka_F,Sri_Lanka_P,Thailand_M,Thailand_F,Thailand_P,Turkey_M,Turkey_F,Turkey_P,UK_Channel_Islands_Isle_Man_M,UK_Channel_Islands_Isle_Man_F,UK_Channel_Islands_Isle_Man_P,United_States_America_M,United_States_America_F,United_States_America_P,Vietnam_M,Vietnam_F,Vietnam_P,Born_elsewhere_M,Born_elsewhere_F,Born_elsewhere_P,Country_birth_not_stated_M,Country_birth_not_stated_F,Country_birth_not_stated_P,Tot_M,Tot_F,Tot_P
UCL101001,1109943,1137795,2247738,3291,3436,6727,4833,5842,10675,3755,4191,7946,64899,81957,146856,6939,7162,14101,8724,8065,16789,13723,15874,29597,5623,5702,11325,8172,9035,17207,13560,14630,28190,17351,19454,36805,47310,39458,86768,11285,13422,24707,14443,14151,28594,8951,7496,16447,19937,19218,39155,3527,7030,10557,18327,21366,39693,27862,26354,54216,11019,12956,23975,5719,5828,11547,4319,3968,8287,39041,38257,77298,25318,35804,61122,4955,6502,11457,4573,5343,9916,15592,16087,31679,3048,3162,6210,10913,10939,21852,5144,9489,14633,5981,5715,11696,81720,73345,155065,9072,9348,18420,31650,37753,69403,137340,135887,273227,118379,110382,228761,1926238,1982403,3908641
UCL102001,13479,13642,27121,22,22,44,6,6,12,36,44,80,79,102,181,100,92,192,26,11,37,65,71,136,289,263,552,100,105,205,71,90,161,10,21,31,261,204,465,27,56,83,3,8,11,34,24,58,184,174,358,5,12,17,14,21,35,3,11,14,34,56,90,40,27,67,40,42,82,323,285,608,112,190,302,44,55,99,17,18,35,45,50,95,31,23,54,37,37,74,18,44,62,10,5,15,603,545,1148,83,91,174,34,37,71,643,571,1214,1039,857,1896,17967,17912,35879
UCL102002,115452,124291,239743,34,25,59,18,29,47,230,249,479,331,559,890,123,122,245,179,164,343,137,190,327,20,17,37,506,627,1133,145,128,273,113,123,236,390,363,753,127,177,304,27,24,51,461,447,908,474,292,766,54,141,195,130,175,305,93,59,152,145,191,336,299,277,576,528,540,1068,2520,2662,5182,337,911,1248,130,146,276,59,82,141,666,657,1323,77,86,163,86,79,165,84,253,337,46,29,75,8570,8885,17455,445,446,891,78,89,167,2473,2651,5124,7785,8154,15939,143372,154340,297712
UCL102003,20484,22563,43047,4,4,8,0,0,0,44,55,99,85,113,198,17,14,31,15,10,25,30,29,59,0,0,0,108,149,257,10,6,16,15,14,29,75,60,135,16,27,43,3,6,9,83,66,149,82,47,129,27,67,94,8,16,24,10,5,15,23,46,69,31,34,65,105,107,212,908,965,1873,46,194,240,22,20,42,10,16,26,88,102,190,13,14,27,9,6,15,17,69,86,8,7,15,1921,2096,4017,115,97,212,11,14,25,430,438,868,1544,1657,3201,26417,29133,55550
UCL102004,127349,133052,260401,95,96,191,33,39,72,232,247,479,505,657,1162,173,151,324,80,60,140,96,125,221,491,486,977,614,763,1377,266,292,558,110,153,263,575,477,1052,131,157,288,35,31,66,277,217,494,585,524,1109,45,99,144,276,280,556,26,23,49,346,405,751,55,70,125,357,343,700,1524,1484,3008,249,799,1048,214,306,520,71,92,163,435,438,873,163,143,306,148,136,284,74,225,299,34,30,64,4741,4617,9358,406,425,831,108,144,252,2695,2641,5336,7390,7074,14464,151004,157301,308305
UCL103001,90053,92376,182429,205,202,407,20,35,55,170,223,393,1479,1145,2624,623,578,1201,102,76,178,91,133,224,1975,2002,3977,833,968,1801,471,517,988,109,122,231,525,366,891,150,190,340,64,59,123,272,244,516,1646,1632,3278,50,111,161,107,133,240,310,310,620,160,191,351,340,316,656,517,558,1075,1222,1199,2421,274,807,1081,219,302,521,49,73,122,311,299,610,353,303,656,124,133,257,188,379,567,388,346,734,6807,7504,14311,301,353,654,355,378,733,4498,4469,8967,5944,5604,11548,121305,124636,245941
UCL111001,18449,20085,38534,4,10,14,0,3,3,30,19,49,34,34,68,24,20,44,16,7,23,22,16,38,0,0,0,127,154,281,30,27,57,17,8,25,201,150,351,4,15,19,0,0,0,42,26,68,43,45,88,4,8,12,16,20,36,14,12,26,9,21,30,9,4,13,90,98,188,236,216,452,67,152,219,20,26,46,4,6,10,57,67,124,12,20,32,21,13,34,9,35,44,4,0,4,621,619,1240,39,42,81,13,6,19,474,490,964,1226,1167,2393,21988,23641,45629
UCL111002,28748,30156,58904,7,3,10,0,4,4,22,32,54,76,90,166,16,12,28,14,15,29,11,15,26,6,0,6,145,139,284,10,11,21,31,13,44,115,96,211,8,19,27,0,4,4,35,32,67,45,20,65,7,5,12,17,18,35,3,6,9,22,33,55,14,11,25,70,67,137,362,321,683,51,193,244,35,66,101,7,9,16,125,101,226,15,14,29,9,9,18,11,38,49,3,3,6,867,803,1670,54,55,109,9,10,19,297,342,639,1584,1517,3101,32851,34282,67133
UCL112001,13271,13618,26889,3,3,6,5,7,12,26,17,43,61,47,108,7,9,16,14,0,14,23,18,41,0,0,0,44,46,90,8,6,14,12,7,19,33,21,54,6,6,12,5,5,10,15,20,35,22,14,36,5,6,11,11,7,18,21,12,33,16,18,34,6,3,9,46,39,85,203,178,381,29,58,87,4,5,9,3,13,16,38,38,76,9,8,17,22,19,41,10,11,21,3,3,6,404,369,773,26,31,57,28,14,42,226,156,382,905,892,1797,15570,15724,31294
UCL112002,10063,11145,21208,4,4,8,10,11,21,26,40,66,38,59,97,14,22,36,12,13,25,16,17,33,0,0,0,116,145,261,16,10,26,22,22,44,56,33,89,21,19,40,6,0,6,58,54,112,50,24,74,6,46,52,16,29,45,10,6,16,18,27,45,15,11,26,52,77,129,241,298,539,31,69,100,35,38,73,16,13,29,34,55,89,10,25,35,16,6,22,13,33,46,3,3,6,1099,1077,2176,83,102,185,15,26,41,342,389,731,1146,1091,2237,13729,15039,28768
UCL112003,8598,8824,17422,0,0,0,3,0,3,5,4,9,15,4,19,3,0,3,3,0,3,8,7,15,3,3,6,20,34,54,3,0,3,5,4,9,12,14,26,6,3,9,3,0,3,17,3,20,5,6,11,0,3,3,3,3,6,10,6,16,11,10,21,3,3,6,16,12,28,99,85,184,6,47,53,0,3,3,3,0,3,16,8,24,3,0,3,3,3,6,8,15,23,0,0,0,227,234,461,5,9,14,23,3,26,82,61,143,684,692,1376,9911,10103,20014
UCL112004,17919,19584,37503,4,7,11,0,0,0,27,60,87,58,82,140,12,10,22,12,13,25,35,37,72,0,0,0,103,127,230,7,3,10,14,15,29,94,94,188,9,23,32,3,6,9,67,41,108,63,62,125,7,22,29,12,11,23,4,0,4,29,31,60,9,16,25,94,82,176,311,361,672,26,123,149,14,22,36,9,0,9,75,102,177,11,13,24,3,8,11,23,48,71,7,0,7,990,1010,2000,72,62,134,11,12,23,525,581,1106,1112,1142,2254,21771,23810,45581
UCL112005,13692,15263,28955,0,0,0,0,0,0,3,11,14,43,45,88,0,0,0,6,5,11,11,17,28,3,0,3,19,12,31,14,12,26,4,12,16,55,69,124,5,8,13,3,0,3,21,13,34,20,18,38,4,6,10,5,5,10,9,10,19,6,18,24,0,3,3,17,22,39,137,122,259,35,59,94,3,11,14,6,10,16,22,35,57,3,3,6,40,46,86,7,10,17,5,0,5,215,186,401,16,23,39,7,7,14,155,147,302,795,733,1528,15386,16941,32327
UCL112006,9378,9481,18859,0,0,0,3,8,11,11,6,17,21,24,45,8,3,11,11,3,14,6,12,18,5,0,5,26,29,55,22,10,32,6,5,11,29,21,50,3,4,7,3,3,6,13,5,18,20,14,34,5,0,5,6,7,13,17,0,17,5,10,15,0,5,5,20,21,41,101,86,187,18,46,64,9,10,19,3,3,6,4,8,12,3,0,3,4,0,4,8,20,28,3,3,6,282,243,525,13,20,33,27,3,30,162,146,308,506,467,973,10761,10726,21487
UCL112007,11495,12478,23973,3,0,3,0,3,3,15,22,37,58,51,109,3,3,6,3,0,3,13,16,29,0,0,0,40,53,93,3,3,6,12,7,19,28,15,43,13,13,26,0,0,0,13,8,21,72,70,142,8,20,28,4,5,9,0,0,0,11,8,19,3,0,3,24,30,54,143,140,283,16,76,92,3,7,10,3,5,8,20,33,53,3,3,6,13,9,22,4,22,26,0,0,0,306,348,654,39,37,76,6,9,15,189,170,359,606,638,1244,13172,14302,27474
UCL112008,916,901,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,15,11,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,6,8,14,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,16,27,43,3,5,8,0,0,0,10,7,17,62,54,116,1047,1022,2069
UCL112009,11054,11805,22859,0,0,0,0,0,0,9,18,27,27,35,62,10,9,19,12,8,20,12,10,22,5,5,10,59,79,138,16,4,20,6,3,9,28,29,57,6,15,21,0,3,3,22,14,36,28,22,50,5,9,14,5,3,8,3,4,7,7,10,17,19,11,30,58,67,125,143,176,319,26,88,114,9,9,18,3,5,8,19,26,45,4,4,8,4,11,15,3,19,22,4,0,4,705,727,1432,25,20,45,7,7,14,197,177,374,1003,1013,2016,13543,14445,27988
UCL112010,14375,15356,29731,0,3,3,0,0,0,9,17,26,47,57,104,17,15,32,19,14,33,13,21,34,0,6,6,33,63,96,18,14,32,13,13,26,67,67,134,8,19,27,12,4,16,29,12,41,49,46,95,0,6,6,15,14,29,3,3,6,12,13,25,3,3,6,41,45,86,180,184,364,46,86,132,14,31,45,7,10,17,53,58,111,13,4,17,15,14,29,18,21,39,8,10,18,341,344,685,31,24,55,5,4,9,313,327,640,1163,1073,2236,16990,18001,34991
UCL112011,16148,18146,34294,0,0,0,0,0,0,28,33,61,35,30,65,26,9,35,16,10,26,24,17,41,0,5,5,95,95,190,4,3,7,12,16,28,56,46,102,6,11,17,0,0,0,54,47,101,50,27,77,7,10,17,0,10,10,0,5,5,21,25,46,19,25,44,86,101,187,308,352,660,23,84,107,15,17,32,5,11,16,77,84,161,9,6,15,8,5,13,11,29,40,5,5,10,1155,1297,2452,65,46,111,11,14,25,246,274,520,996,977,1973,19621,21872,41493
UCL112012,15417,16503,31920,0,0,0,0,0,0,4,17,21,28,31,59,0,5,5,4,4,8,3,6,9,0,0,0,31,26,57,5,4,9,9,5,14,45,31,76,8,5,13,0,4,4,12,17,29,22,6,28,5,4,9,29,12,41,9,4,13,11,17,28,8,3,11,22,22,44,121,115,236,55,80,135,6,6,12,19,28,47,34,40,74,5,4,9,11,14,25,6,11,17,3,0,3,280,274,554,32,36,68,3,4,7,123,109,232,1112,1203,2315,17482,18650,36132
UCL112013,19658,21335,40993,4,4,8,0,0,0,22,23,45,108,114,222,10,12,22,40,33,73,18,25,43,0,0,0,49,63,112,11,17,28,17,29,46,131,130,261,4,13,17,6,11,17,39,27,66,26,22,48,4,9,13,20,21,41,4,0,4,38,45,83,4,8,12,38,62,100,175,146,321,31,82,113,12,14,26,10,10,20,87,76,163,7,8,15,44,39,83,7,20,27,3,0,3,414,383,797,45,23,68,12,17,29,458,467,925,987,1081,2068,22543,24369,46912
UCL113001,7495,8532,16027,0,4,4,0,3,3,19,26,45,124,121,245,0,0,0,6,5,11,20,22,42,0,0,0,47,51,98,3,3,6,13,16,29,32,34,66,18,22,40,13,7,20,8,9,17,14,7,21,5,20,25,7,5,12,3,6,9,13,23,36,0,0,0,27,25,52,94,100,194,7,41,48,6,0,6,7,8,15,46,42,88,0,0,0,14,16,30,8,16,24,3,0,3,253,235,488,46,39,85,25,18,43,343,283,626,622,739,1361,9341,10478,19819
UCL113002,6316,7020,13336,3,0,3,0,0,0,11,17,28,14,17,31,3,3,6,0,0,0,12,7,19,0,0,0,26,34,60,3,3,6,7,7,14,7,9,16,0,5,5,3,0,3,16,16,32,23,7,30,4,16,20,3,3,6,0,0,0,9,5,14,7,10,17,28,26,54,124,133,257,6,45,51,3,5,8,3,4,7,17,19,36,3,3,6,0,4,4,12,15,27,0,0,0,282,322,604,21,25,46,3,11,14,80,103,183,459,561,1020,7508,8455,15963
UCL113003,4204,4623,8827,4,0,4,0,0,0,5,7,12,6,15,21,27,28,55,5,0,5,0,3,3,5,3,8,46,56,102,23,14,37,3,5,8,11,0,11,3,3,6,0,0,0,9,20,29,24,22,46,0,3,3,0,0,0,3,0,3,9,8,17,7,3,10,32,41,73,70,67,137,3,26,29,4,5,9,3,4,7,22,17,39,9,8,17,0,0,0,0,4,4,0,4,4,325,356,681,6,13,19,5,4,9,84,90,174,470,456,926,5427,5908,11335
UCL113004,7232,8268,15500,3,3,6,4,0,4,18,30,48,19,23,42,5,10,15,10,4,14,3,14,17,5,0,5,54,75,129,20,14,34,10,14,24,38,41,79,7,14,21,0,3,3,26,18,44,39,32,71,4,9,13,5,3,8,4,3,7,7,14,21,11,8,19,51,57,108,136,157,293,16,30,46,12,21,33,7,11,18,37,63,100,9,9,18,4,6,10,6,7,13,0,7,7,715,753,1468,52,60,112,3,7,10,169,223,392,468,507,975,9209,10518,19727
UCL113005,7933,8349,16282,3,3,6,0,0,0,3,4,7,9,7,16,4,9,13,0,0,0,0,4,4,0,0,0,19,27,46,10,10,20,3,0,3,26,22,48,3,5,8,0,0,0,3,0,3,35,25,60,0,0,0,0,0,0,0,0,0,3,3,6,16,10,26,11,8,19,48,55,103,8,43,51,0,3,3,3,3,6,5,10,15,3,3,6,11,8,19,0,10,10,3,0,3,123,103,226,8,8,16,0,3,3,47,25,72,632,697,1329,8972,9457,18429
UCL113006,1795,1866,3661,0,0,0,0,0,0,0,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,9,15,13,15,28,0,8,8,0,4,4,0,0,0,4,6,10,3,0,3,6,0,6,3,3,6,0,0,0,72,84,156,0,3,3,3,3,6,5,14,19,120,113,233,2047,2151,4198
UCL113007,7482,8300,15782,0,0,0,0,0,0,12,14,26,13,12,25,10,9,19,13,7,20,3,4,7,0,0,0,42,38,80,6,3,9,7,4,11,15,13,28,7,6,13,0,4,4,20,23,43,30,16,46,0,3,3,0,0,0,4,0,4,6,5,11,12,9,21,27,33,60,87,105,192,13,33,46,6,5,11,3,3,6,28,12,40,7,8,15,5,0,5,0,16,16,4,0,4,387,401,788,19,18,37,4,3,7,90,97,187,638,700,1338,9000,9904,18904
UCL113008,7144,7721,14865,0,0,0,0,0,0,5,7,12,11,6,17,3,0,3,5,0,5,7,5,12,0,0,0,19,10,29,7,0,7,9,3,12,7,14,21,0,4,4,0,0,0,7,5,12,3,3,6,0,4,4,0,3,3,0,0,0,3,4,7,6,0,6,18,18,36,44,52,96,3,44,47,3,3,6,3,4,7,8,7,15,0,3,3,3,0,3,3,3,6,0,0,0,149,174,323,9,11,20,5,5,10,69,48,117,430,454,884,7983,8615,16598
UCL113009,6235,6519,12754,3,0,3,0,0,0,3,0,3,21,23,44,3,0,3,3,5,8,64,58,122,3,3,6,16,13,29,0,3,3,4,3,7,391,338,729,0,0,0,0,0,0,3,7,10,447,483,930,0,0,0,3,5,8,3,4,7,4,6,10,0,3,3,13,6,19,170,183,353,44,90,134,3,3,6,3,0,3,31,34,65,3,0,3,17,15,32,8,18,26,55,51,106,107,96,203,12,18,30,0,3,3,318,270,588,740,626,1366,8730,8886,17616
UCL113010,4525,4683,9208,0,0,0,0,3,3,6,7,13,3,7,10,0,0,0,3,0,3,3,3,6,0,0,0,14,11,25,3,3,6,3,0,3,10,6,16,0,0,0,3,0,3,4,0,4,6,0,6,0,0,0,3,0,3,10,0,10,3,3,6,4,6,10,10,7,17,43,16,59,4,39,43,0,3,3,3,3,6,3,6,9,0,0,0,0,3,3,3,5,8,0,0,0,103,101,204,7,11,18,4,0,4,47,33,80,273,313,586,5103,5272,10375
UCL113011,5158,5274,10432,0,4,4,0,0,0,13,15,28,18,19,37,4,3,7,3,3,6,3,7,10,6,5,11,34,32,66,10,11,21,3,3,6,4,7,11,0,3,3,3,0,3,16,23,39,35,24,59,0,3,3,3,4,7,3,3,6,3,4,7,11,12,23,21,26,47,75,103,178,3,16,19,6,6,12,3,0,3,33,33,66,3,6,9,3,5,8,3,16,19,0,0,0,472,489,961,17,27,44,3,4,7,98,88,186,238,230,468,6308,6508,12816
UCL113012,5784,5970,11754,0,0,0,0,0,0,0,5,5,3,3,6,0,0,0,0,0,0,7,5,12,0,5,5,12,25,37,0,3,3,0,3,3,8,7,15,0,3,3,0,0,0,9,3,12,4,0,4,0,0,0,0,3,3,0,0,0,3,0,3,4,0,4,11,6,17,41,35,76,9,29,38,3,7,10,0,0,0,9,3,12,3,3,6,3,0,3,4,6,10,0,0,0,152,160,312,3,6,9,0,0,0,27,23,50,300,345,645,6399,6658,13057
UCL113013,4663,4790,9453,0,3,3,5,3,8,4,3,7,9,11,20,0,0,0,0,0,0,6,3,9,5,3,8,18,23,41,6,3,9,3,3,6,12,11,23,3,3,6,5,5,10,8,9,17,11,11,22,0,0,0,3,3,6,3,3,6,7,9,16,0,5,5,15,11,26,41,47,88,14,35,49,5,4,9,0,3,3,8,10,18,6,0,6,4,4,8,0,6,6,3,3,6,185,179,364,14,10,24,3,3,6,56,56,112,384,359,743,5509,5634,11143
UCL113014,6716,7096,13812,5,0,5,5,3,8,14,16,30,14,10,24,9,9,18,0,4,4,15,21,36,0,5,5,39,37,76,5,3,8,4,3,7,9,21,30,3,6,9,0,0,0,20,16,36,20,14,34,0,0,0,7,11,18,5,5,10,8,11,19,9,6,15,50,44,94,236,253,489,7,39,46,8,11,19,0,3,3,51,61,112,5,4,9,5,3,8,4,11,15,0,0,0,351,374,725,31,46,77,5,0,5,221,205,426,373,312,685,8254,8663,16917
UCL113015,4815,4744,9559,0,0,0,0,0,0,0,5,5,9,11,20,3,0,3,0,5,5,3,3,6,0,3,3,9,4,13,0,3,3,0,3,3,16,8,24,3,0,3,0,0,0,9,5,14,6,0,6,0,3,3,3,3,6,0,5,5,3,6,9,0,3,3,11,7,18,86,70,156,18,26,44,0,0,0,0,0,0,24,18,42,0,0,0,7,4,11,0,10,10,3,0,3,99,86,185,6,9,15,5,0,5,70,65,135,389,337,726,5597,5446,11043
UCL113016,4156,4524,8680,0,0,0,0,0,0,15,11,26,12,13,25,20,13,33,3,7,10,7,0,7,0,4,4,28,34,62,13,9,22,4,6,10,18,10,28,0,0,0,0,0,0,16,18,34,12,20,32,4,8,12,7,11,18,0,0,0,8,8,16,15,8,23,20,30,50,79,82,161,21,24,45,7,7,14,3,3,6,25,24,49,3,0,3,4,5,9,6,17,23,3,3,6,365,386,751,35,29,64,3,5,8,80,111,191,345,292,637,5337,5722,11059
UCL113017,4268,4530,8798,0,0,0,3,0,3,0,5,5,8,8,16,0,0,0,4,0,4,4,7,11,0,0,0,8,11,19,0,0,0,3,0,3,10,12,22,4,0,4,6,5,11,8,10,18,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22,28,21,49,13,25,38,3,5,8,0,0,0,4,11,15,0,0,0,3,6,9,3,3,6,0,0,0,76,71,147,7,15,22,3,0,3,30,32,62,349,374,723,4858,5168,10026
UCL113018,5534,5823,11357,7,4,11,3,3,6,3,4,7,0,6,6,3,4,7,0,0,0,7,15,22,5,0,5,23,20,43,0,5,5,3,4,7,11,15,26,3,0,3,0,0,0,7,3,10,12,4,16,4,7,11,0,0,0,0,0,0,19,30,49,4,3,7,17,16,33,79,80,159,14,31,45,9,3,12,0,3,3,13,14,27,0,0,0,3,0,3,0,11,11,0,0,0,188,193,381,7,9,16,0,3,3,81,67,148,388,390,778,6447,6770,13217
UCL113019,6039,6010,12049,0,0,0,0,0,0,5,3,8,15,16,31,0,0,0,0,0,0,6,4,10,0,3,3,14,11,25,3,0,3,5,3,8,20,9,29,3,5,8,0,0,0,8,8,16,4,0,4,3,0,3,5,4,9,0,3,3,0,10,10,3,3,6,16,13,29,196,167,363,23,56,79,0,3,3,0,3,3,60,50,110,3,0,3,8,5,13,3,13,16,0,3,3,139,150,289,11,11,22,7,6,13,58,63,121,372,298,670,7029,6933,13962
UCL113020,7344,8133,15477,0,0,0,4,0,4,3,4,7,10,16,26,3,3,6,3,11,14,3,3,6,0,0,0,21,25,46,4,3,7,6,12,18,18,20,38,7,8,15,3,3,6,11,8,19,15,6,21,0,4,4,3,3,6,3,5,8,4,4,8,5,5,10,33,29,62,91,75,166,8,54,62,6,0,6,0,3,3,12,7,19,0,3,3,5,11,16,4,13,17,0,0,0,207,240,447,10,14,24,0,3,3,76,81,157,518,568,1086,8440,9377,17817
UCL113021,4812,5217,10029,0,0,0,0,0,0,3,3,6,5,14,19,5,3,8,6,5,11,0,0,0,7,0,7,38,31,69,3,0,3,4,4,8,6,5,11,5,3,8,0,0,0,11,11,22,50,33,83,0,3,3,0,3,3,3,0,3,5,4,9,20,15,35,21,27,48,70,74,144,4,22,26,7,3,10,0,4,4,10,15,25,6,10,16,0,0,0,8,14,22,0,0,0,323,369,692,19,17,36,0,7,7,72,83,155,301,318,619,5824,6317,12141
UCL114001,2905,3052,5957,0,0,0,0,0,0,0,11,11,4,10,14,0,3,3,0,0,0,0,0,0,0,0,0,11,26,37,3,0,3,0,0,0,10,3,13,3,0,3,0,0,0,4,11,15,3,3,6,0,0,0,0,3,3,3,3,6,0,4,4,3,0,3,16,21,37,43,54,97,3,15,18,0,3,3,0,0,0,6,6,12,0,0,0,3,0,3,0,0,0,0,0,0,216,225,441,5,5,10,0,0,0,25,27,52,200,226,426,3466,3711,7177
UCL114002,4078,4462,8540,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,15,8,23,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,11,5,16,0,0,0,0,3,3,3,0,3,0,3,3,0,0,0,10,9,19,24,29,53,3,40,43,4,0,4,0,0,0,7,3,10,0,3,3,0,0,0,0,0,0,0,0,0,74,80,154,6,13,19,0,0,0,24,24,48,343,326,669,4612,5016,9628
UCL114003,2552,2511,5063,0,3,3,0,0,0,0,6,6,11,8,19,0,4,4,4,0,4,0,7,7,0,0,0,45,56,101,4,3,7,0,0,0,7,13,20,0,8,8,0,0,0,5,5,10,33,30,63,0,0,0,0,0,0,13,4,17,8,10,18,3,0,3,21,33,54,50,51,101,5,11,16,4,4,8,3,3,6,5,13,18,0,6,6,10,7,17,0,10,10,0,3,3,98,114,212,4,5,9,0,3,3,85,63,148,144,190,334,3114,3184,6298
UCL114004,2356,2556,4912,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,3,0,3,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,5,4,9,0,0,0,0,0,0,3,0,3,0,0,0,0,4,4,0,3,3,6,5,11,13,15,28,0,5,5,0,3,3,3,3,6,3,3,6,0,0,0,0,0,0,3,0,3,0,0,0,66,73,139,0,6,6,4,5,9,24,23,47,191,166,357,2688,2890,5578
UCL114005,2312,2468,4780,0,0,0,0,0,0,0,0,0,0,4,4,6,0,6,0,0,0,0,0,0,0,0,0,13,10,23,4,0,4,4,0,4,0,0,0,0,3,3,0,0,0,7,0,7,4,6,10,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,10,17,30,39,69,12,13,25,0,3,3,0,3,3,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,88,76,164,4,0,4,0,3,3,18,14,32,128,152,280,2637,2813,5450
UCL114006,3416,3594,7010,0,0,0,4,3,7,0,3,3,4,3,7,4,5,9,0,0,0,7,0,7,0,0,0,18,10,28,6,0,6,0,0,0,5,3,8,3,0,3,3,0,3,0,0,0,6,4,10,0,0,0,0,0,0,0,0,0,3,3,6,0,3,3,8,14,22,20,20,40,0,9,9,0,5,5,3,3,6,12,3,15,4,0,4,3,3,6,0,0,0,0,0,0,77,84,161,4,9,13,0,0,0,28,26,54,332,330,662,3970,4137,8107
UCL114007,2688,2923,5611,0,0,0,0,0,0,3,0,3,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14,3,3,6,0,3,3,10,8,18,0,4,4,3,0,3,7,0,7,9,14,23,0,4,4,0,0,0,0,0,0,0,6,6,0,0,0,5,7,12,28,34,62,0,0,0,0,0,0,0,3,3,11,11,22,0,0,0,5,7,12,0,0,0,0,0,0,71,56,127,3,0,3,0,0,0,20,22,42,223,222,445,3104,3336,6440
UCL114008,2995,3173,6168,0,0,0,0,3,3,6,6,12,4,11,15,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,3,3,6,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,16,15,31,8,14,22,0,0,0,0,0,0,4,3,7,0,0,0,3,3,6,3,3,6,0,0,0,40,48,88,3,3,6,3,3,6,18,10,28,176,188,364,3300,3506,6806
UCL114009,2174,2400,4574,0,0,0,0,3,3,5,0,5,3,10,13,3,0,3,0,0,0,7,0,7,0,0,0,6,7,13,0,3,3,0,0,0,6,5,11,0,3,3,0,0,0,4,5,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,13,22,35,0,9,9,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,62,74,136,3,3,6,0,3,3,17,20,37,132,148,280,2442,2730,5172
UCL114010,3418,3555,6973,0,0,0,0,0,0,0,0,0,14,11,25,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,7,3,10,4,5,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,3,8,23,25,48,0,19,19,0,0,0,0,0,0,0,5,5,0,0,0,4,0,4,4,4,8,0,0,0,44,62,106,3,3,6,5,3,8,26,23,49,285,295,580,3852,4035,7887
