region_id,No_IC_DS_Separate_house,No_IC_DS_SemD_ro_tr_h_th,No_IC_DS_Flat_Unit_or_Apart,No_IC_DS_Other_dwelling,No_IC_DS_Not_stated,No_IC_Total,Tof_IC_BrdB_DS_Separate_house,Tof_IC_BrdB_DS_SemD_ro_tr_h_t,Tof_IC_BrdB_DS_Flt_Unt_or_Apt,Tof_IC_BrdB_DS_Other_dwelling,Tof_IC_BrdB_DS_Not_stated,Tof_IC_BrdB_Total,Tof_IC_DU_DS_Separate_house,Tof_IC_DU_DS_SemD_ro_tr_h_th,Tof_IC_DU_DS_Flt_Unt_or_Aprt,Tof_IC_DU_DS_Other_dwelling,Tof_IC_DU_DS_Not_stated,Tof_IC_D_up_Total,Tof_IC_Oth_DS_Separate_house,Tof_IC_Oth_DS_SemD_ro_tr_h_th,Tof_IC_Ot_DS_Flt_Unt_or_Aprt,Tof_IC_Oth_DS_Other_dwelling,Tof_IC_Oth_DS_Not_stated,Tof_IC_Other_Total,Tof_IC_Tot_DS_Separate_house,Tof_IC_Tot_DS_SemD_ro_tr_h_th,Tof_IC_Tot_DS_Flt_Unt_or_Apt,Tof_IC_Tot_DS_Other_dwelling,Tof_IC_Tot_DS_Not_stated,Tof_IC_Tot_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_Unit_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_Unit_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
UCL121038,40,0,0,0,0,40,153,0,0,0,0,153,8,0,0,0,0,8,0,0,0,0,0,0,161,0,0,0,0,161,8,0,0,0,0,8,209,0,0,0,0,209
UCL121039,9,0,0,0,0,9,142,0,0,0,0,142,4,0,0,0,0,4,0,0,0,0,0,0,146,0,0,0,0,146,7,0,0,0,0,7,162,0,0,0,0,162
UCL121040,87,3,0,0,0,90,123,0,0,0,0,123,10,0,0,0,0,10,6,0,0,0,0,6,139,0,0,0,0,139,12,0,0,0,0,12,238,3,0,0,0,241
UCL121041,112,26,0,9,0,147,301,20,0,3,0,324,18,3,0,3,0,24,12,0,0,0,0,12,331,23,0,6,0,360,23,4,0,3,0,30,466,53,0,18,0,537
UCL121042,16,0,0,0,0,16,172,0,0,0,0,172,8,0,0,0,0,8,3,0,0,0,0,3,183,0,0,0,0,183,8,0,0,0,0,8,207,0,0,0,0,207
UCL121043,47,0,0,0,0,47,160,3,0,0,0,163,6,0,0,0,0,6,4,0,0,0,0,4,170,3,0,0,0,173,7,0,0,0,0,7,224,3,0,0,0,227
UCL121044,33,11,6,0,0,50,158,49,16,7,0,230,5,5,0,0,0,10,3,0,0,3,0,6,166,54,16,10,0,246,4,3,0,0,0,7,203,68,22,10,0,303
UCL121045,38,0,0,0,0,38,122,3,6,0,0,131,0,0,0,0,0,0,5,0,0,0,0,5,127,3,6,0,0,136,8,0,0,0,0,8,173,3,6,0,0,182
UCL121046,65,5,10,17,0,97,111,15,32,16,0,174,3,0,5,3,0,11,3,0,3,4,0,10,117,15,40,23,0,195,5,0,0,0,0,5,187,20,50,40,0,297
UCL121047,135,9,7,0,0,151,180,0,3,3,0,186,5,0,0,0,0,5,13,0,0,0,0,13,198,0,3,3,0,204,11,0,0,0,0,11,344,9,10,3,0,366
UCL121048,143,5,14,4,0,166,178,3,9,9,0,199,12,0,0,0,0,12,15,0,3,0,0,18,205,3,12,9,0,229,21,0,0,0,0,21,369,8,26,13,0,416
UCL121049,58,13,46,3,0,120,123,26,35,9,3,196,7,5,0,0,0,12,8,4,6,0,0,18,138,35,41,9,3,226,8,4,7,3,0,22,204,52,94,15,3,368
UCL121050,44,0,3,0,0,47,233,0,10,0,0,243,17,0,0,0,0,17,6,0,0,0,0,6,256,0,10,0,0,266,4,0,0,0,0,4,304,0,13,0,0,317
UCL121051,112,6,8,0,0,126,139,0,3,3,0,145,16,0,0,0,3,19,6,0,3,0,0,9,161,0,6,3,3,173,16,0,0,0,0,16,289,6,14,3,3,315
UCL121052,17,0,0,0,0,17,166,0,0,0,0,166,10,0,0,0,0,10,3,0,0,0,0,3,179,0,0,0,0,179,4,0,0,0,0,4,200,0,0,0,0,200
UCL121053,16,0,0,11,0,27,180,0,0,7,0,187,8,0,0,3,0,11,9,0,0,3,0,12,197,0,0,13,0,210,0,0,0,0,0,0,213,0,0,24,0,237
UCL121054,69,3,0,0,0,72,189,0,0,3,0,192,9,3,0,0,0,12,6,0,0,0,0,6,204,3,0,3,0,210,11,0,0,0,0,11,284,6,0,3,0,293
UCL121055,88,0,3,0,0,91,189,0,0,0,0,189,14,0,0,0,0,14,10,0,0,0,0,10,213,0,0,0,0,213,18,0,0,0,0,18,319,0,3,0,0,322
UCL121056,22,0,0,0,0,22,173,0,0,0,0,173,5,0,0,0,0,5,0,0,0,0,0,0,178,0,0,0,0,178,9,0,0,0,0,9,209,0,0,0,0,209
UCL121057,51,0,0,0,0,51,345,0,0,0,0,345,22,0,0,0,0,22,7,0,0,0,0,7,374,0,0,0,0,374,16,0,0,0,0,16,441,0,0,0,0,441
UCL121058,42,0,0,0,0,42,138,0,0,0,0,138,17,0,0,0,0,17,7,0,0,0,0,7,162,0,0,0,0,162,5,0,0,0,0,5,209,0,0,0,0,209
UCL121059,33,0,0,0,0,33,242,0,0,0,0,242,7,0,0,0,0,7,3,0,0,0,0,3,252,0,0,0,0,252,11,0,0,0,0,11,296,0,0,0,0,296
UCL121060,10,0,0,0,0,10,160,0,3,0,0,163,5,0,0,0,0,5,3,0,0,0,0,3,168,0,3,0,0,171,3,0,0,0,0,3,181,0,3,0,0,184
UCL121061,40,0,0,0,0,40,240,0,0,0,0,240,9,0,0,0,0,9,0,0,0,0,0,0,249,0,0,0,0,249,11,0,0,0,0,11,300,0,0,0,0,300
UCL121062,59,0,0,0,0,59,144,0,0,0,0,144,17,0,0,0,0,17,9,0,0,0,0,9,170,0,0,0,0,170,9,0,0,0,0,9,238,0,0,0,0,238
UCL121063,102,0,3,3,0,108,171,0,0,5,0,176,13,0,0,0,0,13,8,0,0,0,0,8,192,0,0,5,0,197,8,0,0,0,0,8,302,0,3,8,0,313
UCL121064,122,0,3,4,7,136,156,0,4,4,0,164,17,0,0,0,0,17,8,0,0,0,0,8,181,0,4,4,0,189,8,0,3,0,0,11,311,0,10,8,7,336
UCL121065,63,5,0,21,0,89,332,12,6,5,0,355,14,0,0,0,0,14,5,0,0,3,0,8,351,12,6,8,0,377,10,0,0,4,0,14,424,17,6,33,0,480
UCL121066,8,0,0,0,0,8,124,0,0,0,0,124,5,0,0,0,0,5,0,0,0,0,0,0,129,0,0,0,0,129,6,0,0,0,0,6,143,0,0,0,0,143
UCL121067,22,0,0,0,0,22,143,0,6,0,0,149,11,0,0,0,0,11,12,0,0,0,0,12,166,0,6,0,0,172,4,0,0,0,0,4,192,0,6,0,0,198
UCL121068,61,0,0,0,3,64,114,0,0,0,19,133,7,0,0,0,0,7,5,0,0,0,0,5,126,0,0,0,19,145,11,0,0,0,0,11,198,0,0,0,22,220
UCL121069,123,0,17,3,0,143,124,0,7,0,0,131,5,0,0,0,0,5,7,0,0,0,0,7,136,0,7,0,0,143,5,3,0,0,0,8,264,3,24,3,0,294
UCL121070,34,0,0,0,0,34,146,0,0,0,0,146,7,0,0,0,0,7,12,0,0,0,0,12,165,0,0,0,0,165,3,0,0,0,0,3,202,0,0,0,0,202
UCL121071,10,16,0,0,0,26,95,27,0,0,0,122,4,0,0,0,0,4,3,3,0,0,0,6,102,30,0,0,0,132,6,0,0,0,0,6,118,46,0,0,0,164
UCL121072,132,0,0,0,0,132,208,0,0,0,0,208,8,0,0,0,0,8,10,0,0,0,0,10,226,0,0,0,0,226,19,0,0,0,0,19,377,0,0,0,0,377
UCL121073,53,0,0,0,0,53,124,0,0,0,0,124,11,0,0,0,0,11,3,0,0,0,0,3,138,0,0,0,0,138,6,0,0,0,0,6,197,0,0,0,0,197
UCL121074,47,3,0,0,0,50,162,11,0,0,0,173,3,0,0,0,0,3,6,0,0,0,0,6,171,11,0,0,0,182,6,0,0,0,0,6,224,14,0,0,0,238
UCL121075,47,0,0,3,0,50,145,3,0,3,0,151,8,0,0,0,0,8,8,0,0,0,0,8,161,3,0,3,0,167,10,0,0,0,0,10,218,3,0,6,0,227
UCL121076,30,0,3,0,0,33,120,0,3,3,0,126,9,0,0,0,0,9,3,0,3,0,0,6,132,0,6,3,0,141,3,0,0,0,0,3,165,0,9,3,0,177
UCL121077,20,0,0,0,0,20,149,0,0,0,0,149,8,0,0,0,0,8,0,0,0,0,0,0,157,0,0,0,0,157,7,0,0,0,0,7,184,0,0,0,0,184
UCL121078,35,0,0,6,0,41,127,0,6,11,0,144,8,0,0,0,0,8,5,0,0,0,0,5,140,0,6,11,0,157,5,0,0,0,0,5,180,0,6,17,0,203
UCL121079,18,0,0,0,0,18,130,0,4,0,0,134,10,0,0,0,0,10,4,0,0,0,0,4,144,0,4,0,0,148,0,0,0,0,0,0,162,0,4,0,0,166
UCL121080,62,13,6,0,0,81,226,27,0,3,0,256,9,3,0,0,0,12,0,3,0,0,0,3,235,33,0,3,0,271,7,0,0,0,0,7,304,46,6,3,0,359
UCL121081,44,0,0,0,0,44,205,0,0,0,0,205,9,0,0,0,0,9,4,0,0,0,0,4,218,0,0,0,0,218,17,0,0,0,0,17,279,0,0,0,0,279
UCL121082,69,0,0,0,0,69,247,0,0,0,0,247,11,0,0,0,0,11,18,0,0,0,0,18,276,0,0,0,0,276,5,0,0,0,0,5,350,0,0,0,0,350
UCL121083,28,0,0,0,0,28,180,7,3,0,0,190,5,0,0,0,0,5,8,0,0,0,0,8,193,7,3,0,0,203,3,0,0,0,0,3,224,7,3,0,0,234
UCL121084,139,0,6,5,0,150,164,0,0,7,0,171,5,0,0,0,0,5,10,0,0,0,0,10,179,0,0,7,0,186,15,4,0,4,5,28,333,4,6,16,5,364
UCL121085,54,0,0,7,0,61,147,0,0,0,0,147,5,0,0,0,0,5,6,3,0,3,0,12,158,3,0,3,0,164,4,0,0,0,0,4,216,3,0,10,0,229
UCL121086,49,3,0,0,0,52,125,0,0,0,0,125,13,0,0,0,0,13,9,0,0,0,0,9,147,0,0,0,0,147,7,0,0,0,0,7,203,3,0,0,0,206
UCL121087,43,0,0,0,0,43,222,0,0,0,0,222,8,0,0,0,0,8,14,0,0,0,0,14,244,0,0,0,0,244,9,0,0,0,0,9,296,0,0,0,0,296
UCL121088,29,0,0,0,0,29,134,0,0,0,0,134,5,0,0,0,0,5,10,0,0,0,0,10,149,0,0,0,0,149,5,0,0,0,0,5,183,0,0,0,0,183
UCL121089,20,0,0,0,0,20,194,9,0,0,0,203,19,0,0,0,0,19,7,0,0,0,0,7,220,9,0,0,0,229,7,3,0,0,0,10,247,12,0,0,0,259
UCL121090,25,0,0,0,0,25,176,0,3,0,0,179,9,0,0,0,0,9,6,0,0,0,0,6,191,0,3,0,0,194,4,0,0,0,0,4,220,0,3,0,0,223
UCL121091,64,0,0,9,0,73,233,0,0,4,0,237,15,0,0,0,0,15,8,0,0,0,0,8,256,0,0,4,0,260,21,0,0,16,0,37,341,0,0,29,0,370
UCL121092,92,46,0,0,3,141,227,45,0,0,0,272,27,12,0,0,0,39,20,0,0,0,0,20,274,57,0,0,0,331,13,3,0,0,0,16,379,106,0,0,3,488
UCL121093,52,0,38,8,0,98,154,0,43,7,0,204,4,0,5,0,0,9,6,0,4,0,0,10,164,0,52,7,0,223,13,0,4,0,0,17,229,0,94,15,0,338
UCL121094,38,3,11,0,0,52,160,0,26,0,0,186,9,0,3,0,0,12,7,0,0,0,0,7,176,0,29,0,0,205,5,0,0,0,0,5,219,3,40,0,0,262
UCL121095,86,0,0,0,0,86,182,0,0,0,0,182,12,0,0,0,0,12,5,0,0,0,0,5,199,0,0,0,0,199,15,0,0,0,0,15,300,0,0,0,0,300
UCL121096,143,4,6,0,0,153,114,3,0,3,3,123,14,0,0,0,0,14,19,0,0,0,0,19,147,3,0,3,3,156,10,0,0,0,0,10,300,7,6,3,3,319
UCL121097,55,3,0,0,0,58,295,6,0,0,0,301,8,0,0,0,0,8,12,0,0,0,0,12,315,6,0,0,0,321,16,0,0,0,0,16,386,9,0,0,0,395
UCL121098,35,0,0,3,0,38,168,0,3,3,0,174,9,0,0,0,0,9,6,0,0,0,0,6,183,0,3,3,0,189,9,0,0,0,0,9,227,0,3,6,0,236
UCL121099,42,0,0,0,0,42,220,0,0,3,0,223,10,0,0,0,0,10,5,0,0,0,0,5,235,0,0,3,0,238,6,0,0,0,0,6,283,0,0,3,0,286
UCL121100,82,0,0,4,0,86,153,0,0,3,0,156,8,0,0,0,0,8,5,0,0,0,0,5,166,0,0,3,0,169,9,0,0,0,0,9,257,0,0,7,0,264
UCL121101,48,3,0,0,0,51,216,3,0,0,0,219,8,3,0,0,0,11,11,0,0,0,0,11,235,6,0,0,0,241,3,0,0,0,0,3,286,9,0,0,0,295
UCL121102,65,0,0,0,0,65,256,4,4,0,0,264,17,0,0,0,0,17,12,0,0,0,0,12,285,4,4,0,0,293,9,0,0,0,0,9,359,4,4,0,0,367
UCL121103,53,7,6,0,0,66,215,12,7,3,0,237,14,0,0,0,0,14,9,0,0,0,0,9,238,12,7,3,0,260,9,0,0,0,0,9,300,19,13,3,0,335
UCL121104,136,0,3,3,0,142,198,4,0,0,0,202,19,0,0,0,0,19,6,0,0,0,0,6,223,4,0,0,0,227,15,3,0,0,0,18,374,7,3,3,0,387
UCL121105,73,3,0,0,0,76,156,0,0,5,0,161,3,0,0,0,0,3,8,0,0,0,0,8,167,0,0,5,0,172,7,0,0,0,0,7,247,3,0,5,0,255
UCL121106,112,3,3,5,0,123,150,3,0,4,0,157,14,0,0,0,0,14,5,0,0,0,0,5,169,3,0,4,0,176,8,3,0,0,0,11,289,9,3,9,0,310
UCL121107,15,3,0,0,0,18,172,0,0,0,0,172,4,0,0,0,0,4,4,0,0,0,0,4,180,0,0,0,0,180,6,0,0,0,0,6,201,3,0,0,0,204
UCL121108,88,0,0,0,0,88,211,0,0,0,3,214,9,0,0,0,0,9,6,0,0,0,0,6,226,0,0,0,3,229,25,0,0,0,0,25,339,0,0,0,3,342
UCL121109,88,0,0,0,0,88,74,0,0,0,0,74,5,0,0,0,0,5,9,0,0,0,0,9,88,0,0,0,0,88,8,0,0,0,0,8,184,0,0,0,0,184
UCL121110,63,0,0,0,0,63,189,3,4,0,0,196,8,0,0,0,0,8,9,0,0,0,0,9,206,3,4,0,0,213,4,0,0,0,0,4,273,3,4,0,0,280
UCL121111,65,13,3,32,0,113,193,15,5,20,0,233,18,0,0,0,0,18,9,0,0,0,0,9,220,15,5,20,0,260,10,0,0,0,0,10,295,28,8,52,0,383
UCL121112,89,0,0,0,0,89,196,0,0,0,0,196,10,0,0,0,0,10,12,0,0,0,0,12,218,0,0,0,0,218,8,0,0,0,0,8,315,0,0,0,0,315
UCL121113,136,0,22,3,0,161,129,3,3,3,0,138,14,0,0,0,0,14,4,0,3,0,0,7,147,3,6,3,0,159,13,0,0,3,0,16,296,3,28,9,0,336
UCL121114,35,12,0,0,0,47,150,23,0,0,0,173,6,0,0,0,0,6,12,0,0,0,0,12,168,23,0,0,0,191,9,3,0,0,0,12,212,38,0,0,0,250
UCL121115,73,0,0,3,0,76,101,0,0,0,0,101,3,0,0,0,0,3,10,0,0,0,0,10,114,0,0,0,0,114,6,0,0,0,0,6,193,0,0,3,0,196
UCL121116,18,7,0,0,0,25,150,8,0,0,0,158,11,0,0,0,0,11,3,3,0,0,0,6,164,11,0,0,0,175,4,0,0,0,0,4,186,18,0,0,0,204
UCL121117,40,0,0,18,0,58,137,0,0,14,0,151,13,0,0,5,0,18,6,0,0,0,0,6,156,0,0,19,0,175,8,0,0,3,0,11,204,0,0,40,0,244
UCL121118,23,0,0,0,0,23,231,0,0,0,0,231,7,0,0,0,0,7,0,0,0,0,0,0,238,0,0,0,0,238,6,0,0,0,0,6,267,0,0,0,0,267
UCL121119,44,16,0,0,0,60,138,12,0,0,0,150,7,3,0,0,0,10,11,0,0,0,0,11,156,15,0,0,0,171,14,3,0,0,0,17,214,34,0,0,0,248
UCL121120,45,0,0,0,0,45,224,3,3,3,0,233,11,0,0,0,0,11,9,0,0,0,0,9,244,3,3,3,0,253,12,0,0,0,0,12,301,3,3,3,0,310
UCL121121,66,0,8,12,21,107,12,0,17,11,22,62,0,0,0,0,0,0,4,0,5,0,0,9,16,0,22,11,22,71,0,0,3,3,3,9,82,0,33,26,46,187
UCL121122,24,0,0,0,0,24,246,0,0,0,0,246,13,0,0,0,0,13,6,0,0,0,0,6,265,0,0,0,0,265,8,0,0,0,0,8,297,0,0,0,0,297
UCL121123,29,0,0,0,0,29,94,0,0,0,0,94,7,0,0,0,0,7,12,0,0,0,0,12,113,0,0,0,0,113,10,0,0,0,0,10,152,0,0,0,0,152
UCL121124,75,7,3,0,0,85,127,3,9,0,0,139,7,0,0,0,0,7,12,0,0,0,0,12,146,3,9,0,0,158,11,3,0,0,0,14,232,13,12,0,0,257
UCL121125,57,0,0,23,0,80,185,0,0,19,0,204,16,0,0,0,0,16,3,0,0,0,0,3,204,0,0,19,0,223,5,0,0,0,0,5,266,0,0,42,0,308
UCL121126,29,0,0,0,0,29,156,0,0,0,0,156,7,0,0,0,0,7,6,0,0,0,0,6,169,0,0,0,0,169,0,0,0,0,0,0,198,0,0,0,0,198
UCL121127,70,0,0,0,0,70,105,0,0,3,0,108,7,0,0,0,0,7,7,0,0,0,0,7,119,0,0,3,0,122,0,0,0,0,0,0,189,0,0,3,0,192
UCL121128,67,16,0,0,0,83,97,6,0,0,0,103,4,0,0,0,0,4,3,0,0,0,0,3,104,6,0,0,0,110,7,0,0,0,0,7,178,22,0,0,0,200
UCL121129,36,3,0,0,0,39,142,4,3,3,0,152,14,0,0,0,0,14,3,0,0,0,0,3,159,4,3,3,0,169,9,0,0,0,0,9,204,7,3,3,0,217
UCL121130,63,0,0,0,0,63,255,0,0,4,0,259,13,0,0,0,0,13,19,0,0,0,0,19,287,0,0,4,0,291,5,0,0,0,0,5,355,0,0,4,0,359
UCL122001,34,0,0,0,0,34,55,0,0,0,0,55,0,0,0,0,0,0,3,0,0,0,0,3,58,0,0,0,0,58,7,0,0,0,0,7,99,0,0,0,0,99
UCL122002,11,0,0,0,0,11,88,0,0,0,0,88,4,0,0,0,0,4,6,0,0,0,0,6,98,0,0,0,0,98,0,0,0,0,0,0,109,0,0,0,0,109
UCL122003,59,0,3,0,0,62,80,0,3,0,0,83,3,0,3,0,0,6,4,0,0,0,0,4,87,0,6,0,0,93,3,0,3,0,0,6,149,0,12,0,0,161
UCL122004,45,0,7,0,0,52,52,0,0,6,0,58,3,0,0,0,0,3,0,0,0,0,0,0,55,0,0,6,0,61,7,0,0,0,0,7,107,0,7,6,0,120
UCL122005,92,3,3,3,0,101,60,3,0,0,0,63,7,0,0,0,0,7,4,0,3,0,0,7,71,3,3,0,0,77,13,0,0,0,0,13,176,6,6,3,0,191
UCL122006,31,0,0,0,0,31,75,0,0,3,0,78,3,0,0,0,0,3,9,0,0,0,0,9,87,0,0,3,0,90,0,0,0,0,0,0,118,0,0,3,0,121
UCL122007,42,0,0,0,0,42,64,0,0,0,0,64,10,0,0,0,0,10,6,0,0,0,0,6,80,0,0,0,0,80,0,0,0,0,0,0,122,0,0,0,0,122
UCL122008,23,0,0,0,0,23,82,0,0,0,0,82,5,0,0,0,0,5,4,0,0,0,0,4,91,0,0,0,0,91,3,0,4,0,0,7,117,0,4,0,0,121
UCL122009,13,0,0,0,0,13,87,0,0,0,0,87,8,0,0,0,0,8,0,0,0,0,0,0,95,0,0,0,0,95,4,0,0,0,0,4,112,0,0,0,0,112
UCL122010,45,0,0,0,0,45,70,3,0,0,0,73,0,0,0,0,0,0,9,0,0,0,0,9,79,3,0,0,0,82,3,0,0,0,0,3,127,3,0,0,0,130
UCL122011,36,0,0,0,0,36,37,0,4,3,0,44,0,0,0,0,0,0,4,0,0,0,0,4,41,0,4,3,0,48,9,0,0,0,0,9,86,0,4,3,0,93
UCL122012,29,0,0,0,0,29,70,0,0,0,0,70,3,0,0,0,0,3,0,0,0,0,0,0,73,0,0,0,0,73,3,0,0,0,0,3,105,0,0,0,0,105
UCL122013,40,0,0,0,0,40,62,0,0,4,0,66,8,0,0,0,0,8,3,0,0,0,0,3,73,0,0,4,0,77,4,0,0,0,0,4,117,0,0,4,0,121
UCL122014,11,0,0,0,0,11,61,0,0,4,0,65,3,0,0,0,0,3,0,0,0,0,0,0,64,0,0,4,0,68,4,0,0,0,0,4,79,0,0,4,0,83
UCL122015,17,0,0,0,0,17,54,4,0,0,0,58,8,0,0,0,0,8,3,0,0,0,0,3,65,4,0,0,0,69,3,0,0,0,0,3,85,4,0,0,0,89
UCL122016,46,0,0,0,0,46,70,0,0,0,0,70,6,0,0,0,0,6,0,0,0,0,0,0,76,0,0,0,0,76,3,0,0,0,0,3,125,0,0,0,0,125
UCL122017,82,0,3,8,0,93,77,0,3,7,0,87,8,0,3,0,0,11,6,0,0,0,0,6,91,0,6,7,0,104,8,0,3,0,0,11,181,0,12,15,0,208
UCL122018,44,0,0,3,0,47,53,0,0,3,0,56,11,0,0,0,0,11,4,0,0,0,0,4,68,0,0,3,0,71,3,0,0,0,0,3,115,0,0,6,0,121
UCL122019,48,0,0,0,0,48,68,0,0,0,0,68,5,0,0,0,0,5,0,0,0,0,0,0,73,0,0,0,0,73,8,0,0,0,0,8,129,0,0,0,0,129
UCL122020,6,0,0,0,0,6,58,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,58,3,0,0,0,0,3,67,0,0,0,0,67
UCL122021,17,0,0,0,0,17,98,0,0,0,0,98,9,0,0,0,0,9,0,0,0,0,0,0,107,0,0,0,0,107,3,0,0,0,0,3,127,0,0,0,0,127
UCL122022,14,0,0,12,0,26,95,0,0,9,0,104,5,0,0,0,0,5,0,0,0,0,0,0,100,0,0,9,0,109,5,0,0,0,0,5,119,0,0,21,0,140
UCL122023,20,17,0,0,0,37,86,20,7,0,0,113,4,0,0,0,0,4,4,3,4,0,0,11,94,23,11,0,0,128,0,4,0,0,0,4,114,44,11,0,0,169
UCL122024,16,0,0,0,0,16,67,0,0,0,0,67,8,0,0,0,0,8,5,0,0,0,0,5,80,0,0,0,0,80,4,0,0,0,0,4,100,0,0,0,0,100
UCL122025,41,0,0,19,0,60,91,0,3,10,0,104,9,0,0,3,0,12,5,0,0,3,0,8,105,0,3,16,0,124,0,0,0,3,0,3,146,0,3,38,0,187
UCL122026,10,0,0,0,0,10,65,0,0,0,0,65,3,0,0,0,0,3,3,0,0,0,0,3,71,0,0,0,0,71,0,0,0,0,0,0,81,0,0,0,0,81
UCL122027,26,0,3,16,0,45,31,0,3,3,0,37,3,0,0,0,0,3,0,0,0,3,0,3,34,0,3,6,0,43,0,0,0,0,0,0,60,0,6,22,0,88
UCL122028,62,0,0,3,0,65,67,0,0,0,0,67,4,0,0,0,0,4,4,0,0,0,0,4,75,0,0,0,0,75,6,0,0,0,0,6,143,0,0,3,0,146
UCL122029,18,0,0,0,0,18,76,0,0,0,0,76,4,0,0,0,0,4,0,0,0,0,0,0,80,0,0,0,0,80,0,0,0,0,0,0,98,0,0,0,0,98
UCL122030,27,0,0,3,0,30,101,0,0,4,0,105,7,3,0,0,0,10,4,0,0,0,0,4,112,3,0,4,0,119,0,0,0,0,0,0,139,3,0,7,0,149
UCL122031,7,0,0,0,0,7,62,0,0,0,0,62,5,0,0,0,0,5,0,0,0,0,0,0,67,0,0,0,0,67,0,0,0,0,0,0,74,0,0,0,0,74
UCL122032,43,0,0,0,0,43,103,0,0,0,0,103,6,0,0,0,0,6,13,0,0,0,0,13,122,0,0,0,0,122,8,0,0,0,0,8,173,0,0,0,0,173
UCL122033,22,0,0,0,0,22,37,0,0,4,0,41,13,0,0,0,0,13,0,0,0,0,0,0,50,0,0,4,0,54,5,0,0,0,0,5,77,0,0,4,0,81
UCL122034,24,0,0,3,0,27,41,0,0,3,0,44,5,0,0,0,0,5,3,0,0,0,0,3,49,0,0,3,0,52,3,0,0,0,0,3,76,0,0,6,0,82
UCL122035,6,0,0,0,0,6,60,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,0,3,63,0,0,0,0,63,3,0,0,0,0,3,72,0,0,0,0,72
UCL122036,43,0,5,3,0,51,85,0,0,7,0,92,7,0,0,0,0,7,10,0,0,0,0,10,102,0,0,7,0,109,7,0,0,0,0,7,152,0,5,10,0,167
UCL122037,63,0,6,0,4,73,56,4,0,0,0,60,0,0,0,0,0,0,9,0,0,0,0,9,65,4,0,0,0,69,5,0,0,0,0,5,133,4,6,0,4,147
UCL122038,44,0,0,0,3,47,79,0,0,0,0,79,10,0,0,0,0,10,3,0,0,0,0,3,92,0,0,0,0,92,0,0,0,0,0,0,136,0,0,0,3,139
UCL122039,62,0,0,0,0,62,104,0,0,0,0,104,6,0,0,0,0,6,7,0,0,0,0,7,117,0,0,0,0,117,8,0,0,0,0,8,187,0,0,0,0,187
UCL122040,45,0,0,0,0,45,67,0,0,0,0,67,0,0,0,0,0,0,5,0,0,0,0,5,72,0,0,0,0,72,5,0,0,0,0,5,122,0,0,0,0,122
UCL122041,25,0,0,4,0,29,103,0,0,0,0,103,4,0,0,0,0,4,5,0,0,0,0,5,112,0,0,0,0,112,0,0,0,0,0,0,137,0,0,4,0,141
UCL122042,24,0,0,0,0,24,63,0,0,0,0,63,7,0,0,0,0,7,0,0,0,3,0,3,70,0,0,3,0,73,0,0,0,0,0,0,94,0,0,3,0,97
UCL122043,39,0,3,4,0,46,73,0,5,0,0,78,6,0,0,0,0,6,4,0,0,0,0,4,83,0,5,0,0,88,4,0,0,0,0,4,126,0,8,4,0,138
UCL122044,41,0,0,4,0,45,53,0,0,0,0,53,0,0,0,0,0,0,4,0,0,0,0,4,57,0,0,0,0,57,4,0,0,0,0,4,102,0,0,4,0,106
UCL122045,60,0,0,0,0,60,102,0,0,0,0,102,7,0,0,0,0,7,8,0,0,0,0,8,117,0,0,0,0,117,5,0,0,0,0,5,182,0,0,0,0,182
UCL122046,14,0,0,3,0,17,92,0,0,0,0,92,3,0,0,0,0,3,3,0,0,0,0,3,98,0,0,0,0,98,3,0,0,0,0,3,115,0,0,3,0,118
UCL122047,46,0,0,0,0,46,57,0,0,3,0,60,4,0,0,0,0,4,5,0,0,0,0,5,66,0,0,3,0,69,10,0,0,0,0,10,122,0,0,3,0,125
UCL122048,54,0,0,3,0,57,46,0,0,5,0,51,7,0,0,0,0,7,0,0,0,0,0,0,53,0,0,5,0,58,8,0,0,0,0,8,115,0,0,8,0,123
UCL122049,62,0,0,0,0,62,52,0,0,0,0,52,3,0,0,0,0,3,3,0,0,0,0,3,58,0,0,0,0,58,3,0,0,0,0,3,123,0,0,0,0,123
UCL122050,23,0,0,0,0,23,106,0,0,0,0,106,6,0,0,0,0,6,0,0,0,0,0,0,112,0,0,0,0,112,3,0,0,0,0,3,138,0,0,0,0,138
UCL122051,14,0,0,3,0,17,55,4,0,0,0,59,3,0,0,0,0,3,0,0,0,0,0,0,58,4,0,0,0,62,3,0,0,0,0,3,75,4,0,3,0,82
UCL122052,65,0,0,0,0,65,61,0,0,0,0,61,6,0,0,0,0,6,5,0,0,0,0,5,72,0,0,0,0,72,3,0,0,0,0,3,140,0,0,0,0,140
UCL122053,45,0,0,0,0,45,92,0,3,0,0,95,0,0,0,0,0,0,8,0,3,0,0,11,100,0,6,0,0,106,9,0,0,0,0,9,154,0,6,0,0,160
