region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
UCL112003,0,58,36,13,19,29,20,9,0,184,0,24,60,53,119,215,212,261,108,1052,44,60,27,20,26,17,12,7,6,219,1873,1261,1134,1164,1211,1079,779,535,158,9194,0,85,841,1166,1315,1338,912,440,66,6163,0,317,485,340,193,90,28,21,4,1478,0,104,233,300,286,112,52,62,18,1167,3734,0,0,0,0,0,0,0,0,3734,0,720,0,0,0,0,0,0,0,720,0,796,253,116,86,38,5,0,0,1294,0,97,35,28,43,52,47,39,17,358,0,73,34,26,19,9,6,0,0,167,0,114,100,53,52,49,38,9,0,415,0,66,181,161,277,381,346,350,138,1900,85,119,70,49,55,28,22,7,6,441,3819,2491,2232,2239,2326,2097,1456,928,249,17837
UCL112004,0,273,113,58,104,87,42,25,7,709,0,80,156,162,366,615,640,621,324,2964,73,132,66,41,85,84,62,33,16,592,4046,2655,2295,2797,3181,2907,2152,1410,540,21983,0,165,1608,2806,3264,3322,2489,1427,273,15354,0,473,886,693,545,401,145,44,5,3192,0,155,405,760,650,274,111,98,71,2524,8106,0,0,0,0,0,0,0,0,8106,0,1866,0,0,0,0,0,0,0,1866,0,1235,431,179,156,93,14,0,0,2108,0,185,87,31,77,98,80,58,55,671,0,189,114,47,41,30,14,5,6,446,0,515,275,138,212,182,101,44,13,1480,0,184,380,459,826,1098,950,837,437,5171,150,241,158,100,145,159,109,52,16,1130,8256,5208,4344,5213,5916,5657,4013,2565,876,42048
UCL112005,0,154,95,32,36,30,17,6,3,373,0,116,200,143,241,339,367,378,174,1958,74,108,55,31,44,47,48,31,7,445,3514,2161,2117,2045,2107,1605,1188,786,275,15798,0,136,1441,2038,2319,1900,1305,663,127,9929,0,590,882,491,337,185,62,13,0,2560,0,161,369,550,397,138,74,70,37,1796,6917,0,0,0,0,0,0,0,0,6917,0,1191,0,0,0,0,0,0,0,1191,0,1023,300,130,92,47,9,0,0,1601,0,209,71,51,79,70,72,56,28,636,0,128,59,39,17,20,6,0,0,269,0,328,227,61,94,59,35,10,6,820,0,234,387,349,471,568,543,518,223,3293,147,214,120,77,75,80,71,43,10,837,7064,4214,3856,3786,3881,3067,2177,1373,431,29849
UCL112006,0,63,31,16,26,25,11,10,0,182,0,43,91,94,169,264,290,326,143,1420,29,50,40,20,30,24,21,14,4,232,1856,1231,1174,1347,1359,1212,911,659,232,9981,0,69,824,1364,1550,1433,1046,526,117,6929,0,296,485,330,253,148,48,8,0,1568,0,75,224,347,235,94,64,62,32,1133,3860,0,0,0,0,0,0,0,0,3860,0,803,0,0,0,0,0,0,0,803,0,731,237,102,85,41,5,0,0,1201,0,102,39,30,40,50,52,35,8,356,0,56,24,17,8,13,3,3,0,124,0,126,97,41,52,52,26,21,0,415,0,98,214,241,411,500,458,439,184,2545,78,105,81,50,47,48,35,20,8,472,3938,2461,2225,2522,2681,2379,1737,1114,349,19406
UCL112007,0,268,115,74,71,64,43,13,3,651,0,53,108,132,271,410,341,379,200,1894,56,109,48,25,37,44,28,15,8,370,2456,1853,1612,1690,1876,1591,1091,812,320,13301,0,108,1052,1416,1679,1623,1185,687,143,7893,0,428,666,484,373,198,47,16,3,2215,0,100,288,473,458,172,79,84,37,1691,4961,0,0,0,0,0,0,0,0,4961,0,1092,0,0,0,0,0,0,0,1092,0,756,288,152,120,55,4,0,0,1375,0,173,77,41,62,79,50,45,35,562,0,143,86,39,37,6,0,0,0,311,0,565,289,147,164,150,73,26,6,1420,0,104,273,343,572,720,497,501,259,3269,109,196,110,58,83,75,36,20,8,695,5070,3665,3129,3153,3548,3078,1971,1379,491,25484
UCL112008,0,3,7,3,0,3,3,0,0,19,0,8,10,9,5,23,9,12,3,79,0,10,3,0,0,4,0,0,0,17,220,115,130,146,135,109,62,37,11,965,0,7,111,197,174,148,104,52,4,797,0,22,56,36,30,15,0,0,0,159,0,6,14,19,23,5,3,5,0,75,459,0,0,0,0,0,0,0,0,459,0,77,0,0,0,0,0,0,0,77,0,69,10,5,7,0,0,0,0,91,0,12,4,0,0,0,3,7,4,30,0,0,0,0,5,0,0,0,0,5,0,8,11,3,0,3,3,0,0,28,0,14,17,21,25,39,23,12,6,157,6,13,6,0,4,9,0,0,3,41,465,228,229,281,268,219,136,76,17,1919
UCL112009,0,94,47,29,27,44,27,14,3,285,0,57,105,101,210,363,337,386,145,1704,66,88,45,26,39,29,39,13,3,348,2611,1691,1566,1648,1709,1670,1227,865,234,13221,0,115,1205,1611,1812,1873,1460,827,135,9038,0,422,561,434,276,192,70,24,4,1983,0,126,308,476,405,145,56,62,29,1607,5227,0,0,0,0,0,0,0,0,5227,0,1065,0,0,0,0,0,0,0,1065,0,928,282,116,75,52,6,0,0,1459,0,124,47,39,57,81,65,51,28,492,0,102,44,16,30,19,3,3,3,220,0,198,136,85,76,91,56,26,6,674,0,115,269,271,502,633,576,538,192,3096,123,164,111,79,81,60,71,21,3,713,5350,3359,2963,3127,3314,3146,2363,1552,400,25574
UCL112010,0,176,92,31,41,30,18,7,0,395,0,82,183,144,246,417,402,422,213,2109,72,102,67,23,40,36,41,34,10,425,3556,2153,2268,2169,2094,1758,1218,912,346,16474,0,158,1748,2453,2363,2034,1371,771,139,11037,0,526,931,482,341,162,53,10,4,2509,0,125,336,488,405,153,68,92,44,1711,7171,0,0,0,0,0,0,0,0,7171,0,1274,0,0,0,0,0,0,0,1274,0,1107,325,138,111,64,6,0,0,1751,0,167,80,35,63,95,62,56,31,589,0,123,43,30,19,13,4,0,3,235,0,366,252,84,96,83,44,17,3,945,0,205,438,399,520,727,616,550,281,3736,133,176,150,70,82,62,65,51,13,802,7304,4227,4303,4179,4000,3393,2289,1547,518,31760
UCL112011,0,138,66,33,60,64,52,30,6,449,0,65,117,149,339,514,688,778,473,3123,53,84,50,45,41,77,100,50,15,515,3373,1985,1815,2427,2860,2687,2581,1889,696,20313,0,111,1423,2572,3011,3167,3158,1984,371,15797,0,377,724,596,480,351,176,48,11,2763,0,92,273,613,575,193,85,105,65,2001,6747,0,0,0,0,0,0,0,0,6747,0,1583,0,0,0,0,0,0,0,1583,0,1003,288,155,150,83,17,0,0,1696,0,127,60,20,68,94,79,97,36,581,0,108,54,35,31,14,6,3,3,254,0,260,175,98,125,126,104,59,12,959,0,165,279,391,681,878,985,1025,624,5028,112,176,110,103,100,123,155,74,15,968,6859,4002,3386,4583,5221,5029,4765,3395,1137,38377
UCL112012,0,146,82,28,50,45,27,9,7,394,0,89,195,152,272,375,445,508,284,2320,78,109,60,27,38,50,52,32,11,457,3444,2245,2160,2131,2316,1926,1517,1080,419,17238,0,207,1454,2203,2398,2308,1730,984,168,11452,0,610,856,486,398,184,61,16,0,2611,0,179,481,525,501,184,105,90,43,2108,6976,0,0,0,0,0,0,0,0,6976,0,1229,0,0,0,0,0,0,0,1229,0,1054,364,178,138,54,5,5,0,1798,0,215,102,52,75,89,57,63,33,686,0,137,55,29,34,12,0,3,0,270,0,314,205,84,112,98,59,18,7,897,0,203,442,413,569,687,670,636,346,3966,162,225,161,74,82,80,79,45,16,924,7138,4373,4120,4044,4307,3696,2766,1860,613,32917
UCL112013,0,511,201,32,52,52,25,12,4,889,0,166,239,193,332,472,500,555,276,2733,100,161,97,40,51,54,54,36,10,603,4811,3409,3163,2963,2877,2454,1617,1146,432,22872,0,206,2421,3335,3325,3104,1873,950,208,15422,0,882,1235,644,442,223,52,12,0,3490,0,167,445,680,568,208,74,97,55,2294,9518,0,0,0,0,0,0,0,0,9518,0,1875,0,0,0,0,0,0,0,1875,0,1449,424,156,129,76,6,3,0,2243,0,308,121,61,68,92,95,71,32,848,0,203,92,51,22,12,3,0,0,383,0,990,483,110,100,109,63,25,4,1884,0,350,611,516,706,831,738,731,363,4846,202,325,223,108,98,98,90,53,13,1210,9720,6755,6055,5661,5458,4753,2994,1942,675,44013
UCL113001,0,301,76,20,18,15,12,3,3,448,0,110,112,94,143,251,250,275,120,1355,29,101,39,16,30,39,34,23,8,319,1656,1552,1064,1055,1173,940,722,511,188,8861,0,97,730,1030,1246,1026,761,366,87,5343,0,371,429,255,237,131,34,6,0,1463,0,86,168,254,236,91,37,51,21,944,3324,0,0,0,0,0,0,0,0,3324,0,741,0,0,0,0,0,0,0,741,0,459,137,72,48,31,0,0,0,747,0,129,56,24,26,24,19,23,13,314,0,97,33,15,14,7,3,0,0,169,0,557,185,61,45,39,23,7,3,920,0,166,250,204,324,405,350,352,145,2196,63,188,75,39,46,64,59,31,11,576,3387,2891,2063,1954,2222,1818,1286,836,280,16737
UCL113002,0,71,35,16,41,35,21,7,3,229,0,27,34,62,146,280,298,428,231,1506,15,38,17,14,24,29,35,11,10,193,1102,731,627,905,1029,1159,970,873,351,7747,0,28,369,722,912,1216,1032,754,200,5233,0,155,314,256,228,151,59,27,11,1201,0,39,111,268,245,129,56,66,33,947,2195,0,0,0,0,0,0,0,0,2195,0,539,0,0,0,0,0,0,0,539,0,388,143,98,77,49,8,0,0,763,0,68,27,19,36,40,35,39,21,285,0,54,24,21,13,12,8,0,0,132,0,173,102,57,86,72,56,15,6,567,0,53,118,161,331,447,445,570,314,2439,34,60,38,33,44,55,55,15,10,344,2229,1557,1246,1635,1972,2171,1754,1486,595,14645
UCL113003,0,28,14,12,18,17,17,5,6,117,0,17,36,35,101,133,211,176,91,800,15,26,14,17,18,35,39,11,5,180,908,490,454,553,696,796,789,434,170,5290,0,23,279,469,610,971,987,485,90,3914,0,110,187,171,131,108,43,19,0,769,0,32,110,172,144,42,24,32,25,581,1772,0,0,0,0,0,0,0,0,1772,0,314,0,0,0,0,0,0,0,314,0,279,88,57,46,27,7,0,0,504,0,36,20,13,17,21,19,18,15,159,0,30,18,13,13,6,3,3,0,86,0,63,36,29,33,37,28,16,9,251,0,32,89,94,205,261,331,268,122,1402,48,49,40,34,47,62,69,19,10,378,1820,968,867,1052,1246,1535,1511,860,271,10130
UCL113004,0,27,16,11,11,25,26,6,0,122,0,13,37,45,120,298,339,378,204,1434,18,32,26,12,26,37,37,21,7,216,1614,866,627,1114,1344,1440,1331,830,339,9505,0,32,485,1276,1573,1729,1697,872,193,7857,0,124,246,239,176,143,67,18,0,1013,0,35,73,205,263,103,44,52,37,812,3269,0,0,0,0,0,0,0,0,3269,0,850,0,0,0,0,0,0,0,850,0,525,162,101,79,33,12,0,0,912,0,49,24,17,21,44,51,48,32,286,0,48,21,5,15,8,3,0,0,100,0,59,42,27,37,45,38,17,0,265,0,33,88,139,236,444,484,480,258,2162,37,63,51,38,63,72,56,33,10,423,3306,1818,1192,2047,2463,2621,2452,1520,530,17949
UCL113005,0,38,24,13,27,23,16,5,3,149,0,45,70,76,182,241,239,342,129,1324,43,61,30,33,37,38,29,22,4,297,1522,968,883,1020,1282,1153,858,681,183,8550,0,44,485,905,1303,1418,983,563,85,5786,0,280,394,301,257,123,41,22,0,1418,0,80,234,285,221,81,51,70,22,1044,3055,0,0,0,0,0,0,0,0,3055,0,544,0,0,0,0,0,0,0,544,0,593,171,108,91,28,4,0,0,995,0,96,28,24,43,49,32,26,12,310,0,50,26,14,17,0,4,0,0,111,0,63,54,24,56,56,25,11,3,292,0,108,196,205,425,506,411,475,172,2498,85,105,88,64,68,74,51,33,7,575,3140,1963,1676,1930,2481,2335,1602,1200,301,16628
