region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
UCL114027,34,0,0,0,0,34,13,0,0,0,0,13,12,0,0,0,0,12,43,0,0,0,0,43,41,0,0,0,0,41,124,0,0,0,0,124,138,0,0,0,0,138,174,0,0,0,0,174,66,0,0,0,0,66,41,0,0,0,0,41,14,0,0,0,0,14,48,0,0,0,0,48,748,0,0,0,0,748
UCL114028,24,0,3,0,0,27,17,0,0,0,0,17,10,0,0,0,0,10,43,0,3,0,0,46,64,0,5,0,0,69,149,0,3,0,0,152,144,0,0,0,0,144,124,0,0,0,0,124,26,0,0,0,0,26,22,0,0,0,0,22,6,0,0,0,0,6,41,0,0,3,0,44,670,0,14,3,0,687
UCL114029,24,3,0,0,0,27,13,0,3,0,0,16,17,0,0,0,0,17,32,0,0,3,0,35,54,0,0,0,0,54,136,0,3,0,0,139,145,3,0,0,0,148,147,3,0,0,0,150,41,0,0,0,0,41,23,0,0,0,0,23,4,0,0,0,0,4,32,3,0,0,0,35,668,12,6,3,0,689
UCL114030,29,3,0,0,0,32,21,0,3,0,0,24,18,3,0,0,0,21,11,0,3,0,0,14,16,0,3,3,0,22,62,5,3,0,0,70,65,4,5,3,0,77,60,8,6,0,0,74,33,3,0,0,0,36,22,3,0,0,0,25,17,0,3,0,0,20,17,0,3,0,0,20,371,29,29,6,0,435
UCL114031,6,0,0,0,0,6,7,0,0,0,0,7,3,0,0,0,0,3,12,0,0,0,0,12,21,0,0,0,0,21,27,3,5,0,0,35,39,0,0,0,0,39,36,0,5,0,0,41,5,0,0,0,0,5,9,3,0,3,0,15,3,3,0,0,0,6,9,0,0,0,0,9,177,9,10,3,0,199
UCL114032,27,0,0,0,0,27,19,4,0,0,0,23,9,0,0,0,0,9,28,3,0,0,0,31,33,0,0,0,0,33,114,0,0,0,0,114,141,10,0,0,0,151,173,7,0,0,0,180,75,0,0,0,0,75,55,0,0,0,0,55,19,0,3,0,0,22,33,0,0,0,0,33,726,24,3,0,0,753
UCL114033,25,0,4,0,0,29,31,3,3,0,0,37,22,3,0,0,0,25,43,3,0,0,0,46,67,0,0,0,0,67,206,3,7,0,0,216,138,0,0,0,0,138,80,0,0,0,0,80,18,0,0,0,0,18,16,0,0,0,0,16,4,0,0,0,0,4,28,0,0,0,0,28,678,12,14,0,0,704
UCL115001,7,0,0,0,0,7,6,0,0,0,0,6,6,0,0,0,0,6,11,0,0,0,0,11,19,3,0,0,0,22,53,0,0,3,0,56,56,0,0,0,0,56,77,0,0,0,0,77,17,0,0,0,0,17,9,0,0,0,0,9,4,0,0,0,0,4,13,3,0,0,0,16,278,6,0,3,0,287
UCL115002,24,5,3,0,0,32,13,0,0,0,0,13,9,4,0,0,0,13,26,0,0,0,0,26,30,0,4,0,0,34,87,8,5,4,0,104,75,8,10,6,0,99,96,4,6,0,0,106,55,4,0,0,0,59,28,0,0,0,0,28,3,0,0,0,0,3,25,3,0,0,0,28,471,36,28,10,0,545
UCL115003,20,0,0,0,0,20,8,0,0,0,0,8,6,0,0,0,0,6,10,0,0,0,0,10,21,0,0,0,0,21,53,0,0,0,0,53,53,9,0,0,0,62,78,7,0,0,0,85,48,0,0,3,0,51,26,0,0,0,0,26,11,0,0,0,0,11,13,5,0,0,0,18,347,21,0,3,0,371
UCL115004,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,22,0,0,0,0,22,37,0,0,0,0,37,68,0,0,0,0,68,42,0,0,0,0,42,42,0,0,0,0,42,5,0,0,0,0,5,9,0,0,0,0,9,249,0,0,0,0,249
UCL115005,13,0,0,0,0,13,5,0,0,0,0,5,6,0,0,0,0,6,15,0,0,0,0,15,6,0,0,0,0,6,29,0,0,0,0,29,18,0,0,0,0,18,31,0,0,0,0,31,6,0,0,0,0,6,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,142,0,0,0,0,142
UCL115006,6,0,0,0,0,6,11,0,0,0,0,11,10,0,0,0,0,10,21,0,0,0,0,21,21,0,0,0,0,21,21,0,0,0,0,21,12,0,0,0,0,12,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,118,0,0,0,0,118
UCL115007,10,0,0,0,0,10,9,0,0,0,0,9,7,0,0,0,0,7,14,0,0,0,0,14,14,0,0,0,0,14,36,0,3,0,0,39,30,0,0,0,0,30,34,0,0,0,0,34,25,0,3,0,0,28,20,0,3,0,0,23,9,0,0,0,0,9,13,0,0,0,0,13,221,0,9,0,0,230
UCL115008,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,11,0,0,0,0,11,68,5,0,0,0,73,76,0,0,3,0,79,135,4,0,0,0,139,96,0,0,0,0,96,53,0,0,0,0,53,16,0,0,0,0,16,28,0,0,0,0,28,507,9,0,3,0,519
UCL115009,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,12,0,4,0,0,16,25,0,0,0,0,25,10,0,0,3,0,13,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,83,0,4,3,0,90
UCL115010,12,4,0,0,0,16,3,0,0,0,0,3,12,0,0,0,0,12,9,0,0,0,0,9,16,0,0,0,0,16,42,0,0,0,0,42,37,0,0,0,0,37,33,5,0,0,0,38,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,189,9,0,0,0,198
UCL115011,10,0,0,0,0,10,12,0,0,0,0,12,12,0,0,0,0,12,20,0,0,0,0,20,19,0,0,0,0,19,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,100,0,0,0,0,100
UCL115012,12,0,0,0,0,12,10,0,0,0,0,10,4,0,0,0,0,4,10,0,0,0,0,10,31,0,0,0,0,31,39,0,0,0,0,39,37,0,0,0,0,37,36,0,0,0,0,36,10,0,0,0,0,10,7,0,0,0,0,7,4,0,0,0,0,4,7,0,0,0,0,7,207,0,0,0,0,207
UCL115013,7,0,0,0,0,7,3,0,0,0,0,3,5,0,0,0,0,5,21,0,0,0,0,21,20,0,0,0,0,20,36,0,0,3,0,39,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,12,111,0,0,6,0,117
UCL115014,19,0,0,0,0,19,15,0,0,0,0,15,22,0,0,0,0,22,32,0,3,0,0,35,51,3,3,0,0,57,117,0,3,0,0,120,84,0,3,0,0,87,56,0,3,0,0,59,17,0,3,0,0,20,6,0,0,0,0,6,5,0,0,0,0,5,16,3,3,0,0,22,440,6,21,0,0,467
UCL115015,12,0,0,3,0,15,14,0,0,0,0,14,17,0,0,0,0,17,24,0,0,0,0,24,27,0,0,0,0,27,80,0,0,0,0,80,74,0,0,0,0,74,66,0,0,0,0,66,14,0,0,0,0,14,9,0,0,0,0,9,3,0,0,0,0,3,15,0,0,0,0,15,355,0,0,3,0,358
UCL115016,13,0,0,0,0,13,4,0,3,0,0,7,3,0,0,0,0,3,3,0,3,0,0,6,5,6,3,0,0,14,17,7,0,0,0,24,20,0,0,0,0,20,14,5,0,0,0,19,6,0,0,0,0,6,5,0,0,0,0,5,5,0,0,0,0,5,7,0,0,0,0,7,102,18,9,0,0,129
UCL115017,11,0,0,0,0,11,10,0,0,0,0,10,3,0,0,0,0,3,6,0,0,0,0,6,18,0,0,0,0,18,31,0,0,0,0,31,21,3,0,0,0,24,38,0,0,0,0,38,16,0,0,0,0,16,19,0,0,0,0,19,12,0,0,0,0,12,13,3,0,0,0,16,198,6,0,0,0,204
UCL115018,6,0,0,0,0,6,4,0,0,0,0,4,8,0,0,0,0,8,20,0,0,0,0,20,11,0,0,0,0,11,20,0,0,0,0,20,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,94,0,0,0,0,94
UCL115019,41,3,0,0,0,44,22,0,0,0,0,22,18,0,0,0,0,18,32,0,0,0,0,32,32,0,0,0,0,32,66,4,0,0,0,70,117,3,0,0,0,120,124,3,0,0,0,127,26,0,0,0,0,26,27,0,0,0,0,27,11,0,0,0,0,11,16,0,0,0,0,16,532,13,0,0,0,545
UCL115020,3,0,0,0,0,3,8,0,0,0,0,8,15,0,0,0,0,15,25,0,0,0,0,25,39,0,0,0,0,39,83,3,0,3,0,89,66,0,0,0,0,66,63,0,0,0,0,63,13,0,0,0,0,13,7,0,0,0,0,7,3,3,0,0,0,6,20,0,0,0,0,20,345,6,0,3,0,354
UCL115021,4,0,0,0,0,4,3,0,0,0,0,3,4,3,0,0,0,7,3,3,0,0,0,6,7,0,0,0,0,7,17,0,0,0,0,17,17,0,0,0,0,17,27,3,0,0,0,30,23,0,0,0,0,23,24,0,0,0,0,24,9,0,0,0,0,9,5,0,0,0,0,5,143,9,0,0,0,152
UCL115022,7,0,0,0,0,7,9,0,0,0,0,9,8,0,0,0,0,8,17,0,0,0,0,17,20,0,0,0,0,20,40,0,0,0,0,40,20,0,0,0,0,20,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,147,0,0,0,0,147
UCL115023,9,0,0,0,0,9,8,0,0,0,0,8,3,0,0,0,0,3,19,0,0,0,0,19,25,0,4,0,0,29,56,0,0,0,0,56,67,0,0,0,0,67,62,0,0,0,0,62,30,0,0,0,0,30,27,0,0,0,0,27,13,0,0,0,0,13,14,0,0,0,0,14,333,0,4,0,0,337
UCL115024,9,0,0,0,0,9,10,0,0,0,0,10,6,0,0,0,0,6,15,0,0,0,0,15,12,0,0,0,0,12,21,0,0,0,0,21,24,0,0,3,0,27,14,0,0,0,0,14,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,129,0,0,3,0,132
UCL115025,11,0,0,0,0,11,10,0,0,0,0,10,10,0,0,0,0,10,32,0,0,0,0,32,21,0,0,0,0,21,33,0,0,0,0,33,9,0,0,0,0,9,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,3,10,0,0,0,0,10,151,0,3,0,0,154
UCL115026,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,15,0,0,0,0,15,28,0,0,0,0,28,40,0,0,0,0,40,101,0,0,0,0,101,39,0,0,0,0,39,28,0,0,0,0,28,6,0,0,0,0,6,10,0,0,0,0,10,282,0,0,0,0,282
UCL115027,8,0,0,0,0,8,5,0,0,0,0,5,11,0,0,0,0,11,12,0,0,3,0,15,16,0,0,0,0,16,27,0,0,3,0,30,9,0,0,4,0,13,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,100,0,0,10,0,110
UCL115028,7,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,4,14,0,0,0,0,14,11,0,0,0,0,11,18,0,0,0,0,18,20,0,0,0,0,20,15,0,0,0,0,15,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,115,0,0,0,0,115
UCL115029,11,0,0,0,0,11,7,0,0,0,0,7,5,0,0,0,0,5,8,0,0,0,0,8,17,0,0,0,0,17,51,0,4,0,0,55,65,0,0,0,0,65,99,0,0,0,0,99,50,0,0,0,0,50,15,0,0,0,0,15,13,0,0,0,0,13,24,0,0,0,0,24,365,0,4,0,0,369
UCL115030,3,3,0,0,0,6,11,0,0,0,0,11,7,0,0,0,0,7,11,0,0,0,0,11,16,3,0,0,0,19,26,3,0,0,0,29,23,3,0,0,0,26,36,0,0,0,0,36,18,3,0,0,0,21,12,0,0,0,0,12,9,0,0,0,0,9,5,0,0,0,0,5,177,15,0,0,0,192
UCL115031,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,11,0,0,3,0,14,14,3,0,0,0,17,13,5,0,0,0,18,7,0,0,0,0,7,8,0,3,0,0,11,0,3,0,0,0,3,5,3,0,0,0,8,70,14,3,3,0,90
UCL115032,5,0,0,0,0,5,5,0,0,0,0,5,9,0,0,0,0,9,6,0,0,0,0,6,11,0,0,0,0,11,34,0,0,0,0,34,19,0,0,0,0,19,7,0,0,0,0,7,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,115,0,0,0,0,115
UCL115033,17,0,0,0,0,17,16,0,0,0,0,16,10,0,0,0,0,10,12,0,0,0,0,12,24,0,0,0,0,24,37,0,0,0,0,37,46,0,0,0,0,46,66,0,0,0,0,66,26,0,3,0,0,29,20,0,0,0,0,20,8,0,0,0,0,8,15,0,0,0,0,15,297,0,3,0,0,300
UCL115034,12,0,0,0,0,12,8,0,0,0,0,8,4,0,0,0,0,4,10,0,0,0,0,10,10,0,0,0,0,10,21,0,0,0,0,21,35,0,0,0,0,35,39,0,0,0,0,39,34,0,0,0,0,34,46,0,0,0,0,46,14,0,0,0,0,14,16,0,0,0,0,16,249,0,0,0,0,249
UCL115035,13,0,0,0,0,13,8,0,0,0,0,8,4,3,0,0,0,7,11,0,0,0,0,11,15,0,0,0,0,15,39,3,0,0,0,42,47,0,0,0,0,47,96,0,0,0,0,96,106,3,0,0,0,109,103,0,0,0,0,103,51,0,0,0,0,51,12,0,0,0,0,12,505,9,0,0,0,514
UCL115036,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,7,0,0,0,0,7,18,0,0,0,0,18,40,0,0,0,0,40,54,0,0,0,0,54,122,0,0,0,0,122,36,0,0,0,0,36,23,0,0,0,0,23,3,0,0,0,0,3,22,0,0,0,0,22,337,0,0,0,0,337
UCL115037,27,0,3,0,0,30,6,8,0,0,0,14,9,0,0,0,0,9,10,4,0,0,0,14,26,7,0,0,0,33,43,10,0,0,0,53,34,22,0,0,0,56,40,24,0,0,0,64,29,12,0,0,0,41,37,6,0,0,3,46,32,3,0,0,0,35,14,9,0,0,0,23,307,105,3,0,3,418
UCL115038,17,0,0,0,0,17,4,0,0,0,0,4,9,0,0,0,0,9,9,0,0,0,0,9,25,0,0,0,0,25,39,0,0,0,0,39,49,0,0,0,0,49,51,0,0,0,0,51,15,0,0,0,0,15,17,0,0,0,0,17,8,0,0,0,0,8,15,0,0,0,0,15,258,0,0,0,0,258
UCL115039,8,0,0,0,0,8,0,0,0,0,0,0,3,3,0,0,0,6,6,0,0,0,0,6,10,0,0,0,0,10,22,0,0,0,0,22,40,0,0,0,0,40,41,0,0,0,0,41,17,0,0,0,0,17,23,0,0,0,0,23,3,0,0,0,0,3,14,0,0,0,0,14,187,3,0,0,0,190
UCL115040,7,0,0,0,0,7,3,0,0,0,0,3,10,0,0,0,0,10,17,0,0,0,0,17,21,0,0,0,0,21,41,0,0,0,0,41,16,0,0,0,0,16,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,140,0,0,0,0,140
UCL115041,8,0,0,0,0,8,8,0,0,0,0,8,14,0,0,0,0,14,25,0,0,0,0,25,44,0,0,0,0,44,85,0,0,0,0,85,67,0,0,0,0,67,49,0,0,0,0,49,16,0,0,0,0,16,18,0,0,0,0,18,6,0,0,0,0,6,13,0,0,0,0,13,353,0,0,0,0,353
UCL115042,8,0,3,0,0,11,3,0,0,0,0,3,6,0,0,0,0,6,9,0,0,0,0,9,8,0,0,0,0,8,27,0,0,0,0,27,31,0,0,0,0,31,55,0,0,0,0,55,22,0,0,0,0,22,13,0,0,0,0,13,13,0,0,0,0,13,15,0,0,0,0,15,210,0,3,0,0,213
UCL115043,15,0,0,3,0,18,14,0,0,0,0,14,19,0,0,0,0,19,29,0,0,0,0,29,43,0,0,0,0,43,77,0,0,0,0,77,25,0,0,0,0,25,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,19,0,0,0,0,19,256,0,0,3,0,259
UCL115044,5,0,0,0,0,5,6,0,0,0,0,6,9,0,0,0,0,9,14,0,0,0,0,14,18,0,0,0,0,18,57,0,3,0,0,60,39,0,0,0,0,39,41,0,0,0,0,41,5,0,0,0,0,5,4,0,0,0,0,4,0,0,3,0,0,3,17,0,0,0,0,17,215,0,6,0,0,221
UCL115045,12,0,0,0,0,12,9,0,0,0,0,9,11,0,0,0,0,11,34,0,0,0,0,34,35,3,0,0,0,38,44,0,0,0,0,44,17,0,0,0,0,17,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,3,3,6,0,0,0,0,3,3,13,0,0,0,0,13,193,3,0,3,6,205
UCL115046,11,3,0,0,0,14,17,0,0,0,0,17,13,0,0,0,0,13,47,0,0,3,0,50,32,0,0,0,0,32,45,0,0,0,0,45,19,0,0,0,0,19,9,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,12,0,0,3,0,15,214,3,0,6,0,223
UCL115047,9,0,0,0,0,9,3,0,0,0,0,3,6,0,0,0,0,6,14,0,0,0,0,14,15,3,0,0,0,18,33,0,0,0,0,33,17,0,0,0,0,17,16,0,0,0,0,16,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,131,3,0,0,0,134
UCL115048,10,0,0,0,0,10,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,10,5,0,0,0,0,5,25,0,0,0,0,25,27,0,0,0,0,27,37,0,0,0,0,37,24,0,0,0,0,24,4,0,0,0,0,4,5,0,0,0,0,5,9,0,0,0,0,9,164,0,0,0,0,164
UCL115049,12,0,0,0,0,12,4,0,0,0,0,4,7,0,0,0,0,7,23,0,0,0,0,23,20,0,0,0,0,20,65,0,0,0,0,65,22,0,0,0,0,22,25,0,0,0,0,25,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,202,0,0,0,0,202
UCL115050,21,0,0,0,0,21,9,0,0,0,0,9,9,0,0,0,0,9,19,0,0,0,0,19,21,0,0,0,0,21,52,0,0,0,0,52,59,4,0,0,0,63,65,0,0,0,0,65,9,0,0,0,0,9,12,0,0,0,0,12,5,0,0,3,0,8,25,0,0,0,0,25,306,4,0,3,0,313
UCL115051,4,0,0,3,0,7,9,0,0,0,0,9,12,0,0,0,0,12,18,0,0,0,0,18,12,0,0,0,0,12,39,0,0,0,0,39,19,0,0,0,0,19,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,11,136,0,0,3,3,142
UCL115052,14,0,0,0,0,14,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,15,3,0,0,0,18,27,0,0,0,0,27,37,0,0,0,0,37,21,0,0,0,0,21,3,0,0,0,0,3,10,0,0,0,0,10,5,0,0,0,0,5,7,0,0,0,0,7,155,3,0,0,0,158
UCL115053,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,8,0,0,0,0,8,15,0,0,0,0,15,31,3,0,0,0,34,32,0,0,0,0,32,39,0,0,0,0,39,18,0,0,0,0,18,11,0,0,0,0,11,3,0,0,0,0,3,9,0,0,0,0,9,176,3,0,0,0,179
UCL115054,8,0,0,0,0,8,9,0,0,0,0,9,3,0,0,0,0,3,14,0,0,0,0,14,14,0,0,0,0,14,30,0,0,0,0,30,11,3,0,0,0,14,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,109,3,0,0,0,112
UCL115055,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,19,0,0,0,0,19,26,0,0,0,0,26,42,3,0,0,0,45,23,0,0,0,0,23,25,0,0,0,0,25,9,0,0,0,0,9,12,0,0,0,0,12,174,3,0,0,0,177
UCL115056,5,0,0,0,0,5,9,0,0,0,0,9,18,0,0,0,0,18,19,0,0,0,0,19,28,0,0,0,0,28,48,0,0,0,0,48,39,0,0,0,0,39,39,0,0,0,0,39,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,16,0,0,0,0,16,235,0,0,0,0,235
UCL115057,14,0,3,0,0,17,5,0,0,0,0,5,10,0,0,0,0,10,19,0,0,3,0,22,13,3,0,0,0,16,62,3,0,0,0,65,50,0,0,0,0,50,50,0,0,0,0,50,11,0,0,0,0,11,5,0,0,0,0,5,5,0,3,0,0,8,21,0,3,0,0,24,265,6,9,3,0,283
UCL115058,4,0,0,0,0,4,3,3,0,0,0,6,3,0,0,0,0,3,11,0,0,0,0,11,17,0,0,0,0,17,42,3,0,0,0,45,54,0,0,0,0,54,68,0,0,0,0,68,29,0,0,0,0,29,4,0,0,0,0,4,4,0,0,0,0,4,7,0,0,0,0,7,246,6,0,0,0,252
UCL115059,13,0,0,0,0,13,3,0,0,0,0,3,0,3,0,0,0,3,8,6,3,0,0,17,10,3,0,0,0,13,19,6,3,0,0,28,19,3,5,4,0,31,13,7,4,0,0,24,16,3,0,0,0,19,11,4,0,0,0,15,9,0,0,0,0,9,12,0,0,0,0,12,133,35,15,4,0,187
UCL115060,0,0,0,0,0,0,6,0,0,0,0,6,3,3,0,0,0,6,0,3,0,0,0,3,5,0,0,3,0,8,3,3,3,0,0,9,8,3,3,3,0,17,10,3,4,0,0,17,7,0,0,0,0,7,4,0,0,0,0,4,0,3,0,0,0,3,8,0,0,0,0,8,54,18,10,6,0,88
UCL115061,16,0,0,0,0,16,12,0,0,0,0,12,12,0,0,0,0,12,29,0,0,0,0,29,33,0,3,0,0,36,61,0,0,0,0,61,15,0,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,10,0,0,0,0,10,203,0,3,0,0,206
UCL115062,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,12,0,0,0,0,12,21,0,0,0,0,21,76,0,3,0,0,79,82,0,3,0,0,85,33,0,0,0,0,33,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,15,262,0,6,0,0,268
UCL115063,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,7,0,0,0,0,7,9,0,0,0,0,9,29,3,0,0,0,32,20,3,0,0,0,23,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,101,6,0,0,0,107
UCL115064,3,0,0,0,0,3,8,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,4,16,0,0,0,0,16,29,0,0,0,0,29,24,0,0,0,0,24,60,0,0,0,0,60,35,0,0,0,0,35,17,0,0,0,0,17,4,0,0,0,0,4,7,0,0,0,0,7,212,0,0,0,0,212
UCL115065,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,12,0,0,0,0,12,22,0,3,0,0,25,32,4,4,0,0,40,28,3,7,0,0,38,41,3,0,0,0,44,10,0,0,0,0,10,8,4,0,0,0,12,166,14,17,0,0,197
UCL115066,19,0,0,0,0,19,7,0,0,0,0,7,5,3,0,0,0,8,12,0,0,3,0,15,23,0,0,0,0,23,61,3,0,0,0,64,58,3,0,0,0,61,92,3,0,0,0,95,75,3,0,0,0,78,44,3,0,0,0,47,23,0,0,0,0,23,18,0,0,0,0,18,437,18,0,3,0,458
UCL115067,12,0,3,0,0,15,22,0,3,0,0,25,21,0,0,0,0,21,26,0,5,0,0,31,32,0,0,0,0,32,57,0,0,0,0,57,16,0,3,0,0,19,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,15,0,3,3,0,21,218,0,17,6,0,241
UCL115068,12,0,0,0,0,12,3,0,0,0,0,3,5,0,0,0,0,5,7,0,0,0,0,7,23,0,0,0,0,23,51,0,0,0,0,51,102,0,0,0,0,102,137,0,0,0,0,137,56,0,0,0,0,56,52,0,0,0,0,52,21,0,0,0,0,21,27,0,0,0,0,27,496,0,0,0,0,496
UCL115069,5,0,0,3,0,8,4,0,0,0,0,4,6,0,0,0,0,6,11,0,0,0,0,11,23,0,0,0,0,23,45,0,0,0,0,45,51,0,0,0,0,51,33,0,3,0,0,36,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,14,202,0,3,3,0,208
UCL115070,9,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,12,0,0,0,0,12,12,0,0,0,0,12,19,0,0,0,0,19,22,0,0,0,0,22,27,0,0,0,0,27,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,10,130,0,0,0,0,130
