region_id,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_199_Family_households,HI_1_199_Non_family_hseholds,HI_1_199_Tot,HI_200_299_Family_households,HI_200_299_Non_fam_househlds,HI_200_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_599_Family_households,HI_400_599_Non_fam_househlds,HI_400_599_Tot,HI_600_799_Family_households,HI_600_799_Non_fam_househlds,HI_600_799_Tot,HI_800_999_Family_households,HI_800_999_Non_fam_househlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1999_Fam_households,HI_1500_1999_Non_fam_hsehlds,HI_1500_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
UCL115029,8,6,14,7,0,7,3,9,12,10,35,45,55,14,69,53,13,66,34,9,43,48,14,62,55,14,69,120,27,147,75,0,75,114,31,145,47,3,50,22,3,25,22,3,25,68,3,71,11,11,22,752,195,947
UCL115030,3,6,9,10,10,20,4,23,27,6,52,58,60,54,114,48,27,75,56,18,74,38,18,56,47,3,50,56,15,71,46,0,46,38,8,46,17,0,17,4,0,4,5,0,5,55,0,55,12,16,28,505,250,755
UCL115031,3,9,12,3,10,13,3,37,40,5,80,85,63,62,125,49,30,79,43,26,69,31,21,52,29,6,35,37,5,42,17,0,17,12,3,15,3,0,3,3,0,3,4,0,4,40,5,45,4,10,14,349,304,653
UCL115032,3,3,6,4,4,8,0,8,8,5,48,53,42,22,64,34,16,50,31,9,40,28,4,32,24,3,27,37,4,41,16,0,16,10,5,15,3,0,3,0,0,0,3,0,3,43,3,46,8,15,23,291,144,435
UCL115033,3,11,14,9,11,20,9,24,33,8,68,76,72,61,133,76,38,114,88,31,119,65,22,87,46,8,54,71,15,86,50,0,50,44,10,54,20,0,20,5,0,5,4,0,4,73,0,73,15,12,27,658,311,969
UCL115034,3,4,7,8,3,11,0,11,11,7,28,35,29,27,56,38,28,66,42,19,61,41,16,57,29,9,38,70,11,81,72,0,72,56,3,59,41,0,41,15,0,15,18,0,18,53,3,56,3,7,10,525,169,694
UCL115035,4,0,4,3,3,6,0,3,3,0,21,21,13,19,32,28,14,42,31,11,42,33,21,54,39,9,48,101,27,128,112,5,117,91,22,113,99,0,99,40,3,43,67,0,67,69,3,72,6,4,10,736,165,901
UCL115036,0,3,3,0,3,3,0,12,12,5,13,18,32,9,41,27,10,37,22,14,36,44,7,51,49,4,53,73,6,79,59,0,59,22,0,22,26,3,29,5,0,5,10,0,10,44,3,47,12,3,15,430,90,520
UCL115037,10,19,29,14,27,41,9,96,105,26,135,161,100,124,224,111,112,223,109,93,202,98,66,164,91,49,140,100,48,148,85,24,109,54,34,88,38,5,43,9,0,9,25,3,28,119,69,188,20,38,58,1018,942,1960
UCL115038,5,4,9,21,3,24,11,25,36,15,79,94,136,39,175,91,36,127,95,21,116,75,13,88,64,7,71,90,8,98,41,3,44,35,4,39,24,0,24,6,0,6,8,0,8,94,4,98,20,13,33,831,259,1090
UCL115039,0,0,0,0,0,0,0,4,4,3,13,16,21,7,28,25,4,29,33,7,40,11,5,16,19,7,26,48,7,55,38,0,38,30,3,33,31,0,31,14,0,14,13,0,13,44,0,44,0,0,0,330,57,387
UCL115040,4,5,9,6,12,18,10,34,44,13,75,88,60,33,93,45,18,63,44,16,60,47,14,61,38,3,41,31,8,39,20,0,20,8,0,8,4,0,4,8,0,8,3,0,3,30,5,35,9,16,25,380,239,619
UCL115041,6,4,10,5,11,16,11,39,50,10,85,95,80,35,115,54,38,92,51,25,76,53,51,104,56,31,87,112,52,164,91,3,94,124,58,182,69,4,73,39,0,39,35,0,35,117,5,122,24,25,49,937,466,1403
UCL115042,0,3,3,0,0,0,0,4,4,4,25,29,21,11,32,34,9,43,37,11,48,33,4,37,40,6,46,66,4,70,45,0,45,22,0,22,16,0,16,4,0,4,9,0,9,44,0,44,8,5,13,383,82,465
UCL115043,6,16,22,7,7,14,14,30,44,19,95,114,92,49,141,72,43,115,76,26,102,66,21,87,60,13,73,80,16,96,39,0,39,26,6,32,16,0,16,6,0,6,14,0,14,75,9,84,25,23,48,693,354,1047
UCL115044,3,3,6,4,0,4,3,17,20,14,53,67,54,25,79,40,12,52,43,8,51,37,11,48,43,3,46,58,4,62,30,0,30,21,4,25,13,0,13,3,0,3,9,0,9,47,3,50,5,14,19,427,157,584
UCL115045,4,6,10,7,8,15,8,45,53,20,120,140,99,64,163,89,34,123,56,19,75,54,19,73,48,5,53,63,13,76,38,3,41,13,3,16,10,0,10,0,0,0,3,0,3,74,5,79,18,24,42,604,368,972
UCL115046,4,6,10,3,4,7,6,46,52,19,85,104,88,43,131,63,41,104,69,16,85,60,23,83,50,17,67,62,5,67,34,0,34,18,4,22,9,0,9,3,0,3,3,0,3,78,3,81,26,32,58,595,325,920
UCL115047,0,4,4,0,3,3,3,12,15,4,39,43,52,19,71,37,17,54,28,6,34,41,9,50,27,0,27,28,7,35,16,3,19,8,0,8,0,0,0,0,0,0,4,0,4,25,0,25,11,7,18,284,126,410
UCL115048,3,3,6,4,5,9,0,14,14,14,27,41,40,14,54,28,13,41,30,7,37,32,8,40,27,3,30,46,3,49,27,0,27,15,0,15,6,0,6,3,0,3,4,0,4,35,0,35,6,4,10,320,101,421
UCL115049,4,6,10,16,10,26,3,30,33,7,90,97,75,43,118,65,41,106,44,24,68,56,18,74,43,3,46,68,3,71,57,0,57,16,0,16,5,0,5,3,0,3,5,0,5,59,0,59,25,12,37,551,280,831
UCL115050,9,7,16,16,12,28,8,40,48,14,140,154,149,78,227,113,56,169,115,28,143,89,29,118,74,13,87,88,18,106,40,3,43,28,4,32,23,0,23,8,0,8,12,0,12,98,4,102,26,24,50,910,456,1366
UCL115051,0,5,5,0,11,11,0,9,9,7,40,47,40,22,62,38,18,56,37,10,47,33,4,37,27,3,30,26,0,26,18,0,18,9,0,9,6,0,6,0,0,0,4,0,4,26,0,26,7,9,16,278,131,409
UCL115052,4,6,10,9,4,13,3,22,25,11,85,96,89,53,142,81,34,115,56,15,71,58,9,67,28,5,33,40,7,47,23,0,23,11,3,14,13,0,13,4,0,4,0,0,0,44,3,47,17,12,29,491,258,749
UCL115053,0,6,6,6,3,9,3,14,17,7,45,52,36,24,60,35,12,47,18,19,37,15,9,24,23,10,33,48,15,63,29,3,32,39,11,50,28,0,28,5,4,9,18,0,18,32,0,32,7,7,14,349,182,531
UCL115054,0,3,3,5,3,8,8,17,25,15,57,72,40,26,66,45,27,72,33,7,40,26,3,29,20,3,23,29,4,33,10,0,10,3,3,6,0,0,0,3,0,3,0,0,0,37,3,40,7,8,15,281,164,445
UCL115055,3,0,3,7,3,10,0,3,3,3,6,9,7,3,10,19,0,19,16,6,22,15,7,22,20,4,24,44,6,50,36,0,36,29,3,32,21,0,21,15,0,15,16,0,16,32,3,35,5,3,8,288,47,335
UCL115056,3,0,3,6,10,16,8,30,38,15,104,119,90,48,138,74,31,105,49,22,71,53,14,67,47,14,61,77,6,83,40,0,40,19,8,27,11,0,11,4,0,4,9,0,9,56,5,61,15,12,27,576,304,880
UCL115057,3,4,7,20,13,33,4,36,40,22,117,139,112,65,177,106,51,157,87,31,118,91,21,112,76,7,83,91,12,103,52,4,56,27,10,37,13,0,13,4,0,4,4,0,4,84,3,87,30,21,51,826,395,1221
UCL115058,0,4,4,5,4,9,0,6,6,3,16,19,39,27,66,25,19,44,29,24,53,41,20,61,39,10,49,81,17,98,74,3,77,37,3,40,27,0,27,5,0,5,14,0,14,40,12,52,6,4,10,465,169,634
UCL115059,5,7,12,14,19,33,11,43,54,18,126,144,120,91,211,104,49,153,97,36,133,61,23,84,47,12,59,66,10,76,43,0,43,23,13,36,17,0,17,0,0,0,9,0,9,66,3,69,20,33,53,721,465,1186
UCL115060,3,3,6,6,7,13,0,11,11,4,44,48,62,46,108,58,27,85,46,26,72,36,16,52,34,5,39,34,13,47,12,3,15,29,3,32,13,0,13,3,0,3,3,0,3,34,3,37,11,21,32,388,228,616
UCL115061,7,9,16,11,4,15,3,32,35,17,90,107,69,53,122,60,36,96,57,24,81,52,19,71,27,5,32,55,6,61,34,3,37,12,7,19,7,0,7,0,0,0,8,0,8,51,0,51,16,21,37,486,309,795
UCL115062,4,5,9,0,3,3,3,12,15,3,24,27,36,20,56,37,20,57,41,11,52,55,19,74,61,18,79,90,7,97,52,0,52,18,4,22,7,0,7,3,0,3,0,0,0,47,8,55,7,5,12,464,156,620
UCL115063,0,0,0,4,0,4,0,9,9,5,38,43,38,14,52,40,11,51,42,8,50,29,3,32,27,5,32,27,0,27,14,0,14,4,0,4,3,0,3,0,0,0,3,0,3,24,0,24,3,10,13,263,98,361
UCL115064,0,3,3,0,3,3,3,5,8,5,4,9,11,3,14,12,10,22,22,8,30,36,6,42,29,3,32,52,10,62,49,3,52,30,0,30,19,0,19,0,0,0,8,0,8,37,0,37,6,0,6,319,58,377
UCL115065,3,3,6,0,0,0,3,5,8,3,16,19,8,8,16,16,8,24,17,12,29,15,4,19,30,4,34,38,6,44,38,0,38,34,6,40,26,3,29,4,0,4,25,0,25,36,0,36,3,3,6,299,78,377
UCL115066,7,0,7,10,11,21,4,23,27,0,93,93,80,67,147,87,35,122,105,25,130,67,20,87,78,13,91,149,29,178,126,3,129,90,8,98,57,3,60,30,0,30,26,0,26,130,5,135,9,16,25,1055,351,1406
UCL115067,0,8,8,8,7,15,5,53,58,31,107,138,103,49,152,89,40,129,73,18,91,60,9,69,52,10,62,66,10,76,36,0,36,15,9,24,16,0,16,4,0,4,3,0,3,91,0,91,26,19,45,678,339,1017
UCL115068,6,0,6,3,3,6,4,4,8,10,16,26,38,10,48,37,12,49,45,16,61,67,10,77,62,9,71,132,14,146,108,0,108,48,5,53,37,0,37,20,0,20,18,0,18,64,0,64,19,6,25,718,105,823
UCL115069,3,8,11,13,9,22,5,42,47,15,140,155,98,63,161,89,29,118,77,25,102,63,18,81,52,4,56,62,16,78,35,4,39,22,8,30,9,0,9,9,0,9,3,0,3,43,7,50,22,27,49,620,400,1020
UCL115070,3,6,9,7,7,14,0,18,18,9,48,57,63,22,85,51,19,70,33,16,49,35,14,49,26,4,30,19,8,27,21,0,21,13,6,19,10,0,10,0,0,0,4,0,4,37,0,37,9,10,19,340,178,518
UCL115071,3,4,7,7,10,17,3,45,48,8,123,131,115,52,167,97,32,129,64,21,85,52,14,66,39,5,44,47,5,52,28,3,31,7,4,11,10,0,10,4,0,4,0,0,0,47,0,47,14,27,41,545,345,890
UCL115072,5,5,10,3,3,6,6,13,19,12,34,46,49,23,72,52,17,69,39,15,54,55,24,79,58,7,65,90,18,108,65,3,68,69,14,83,37,0,37,14,3,17,16,0,16,70,0,70,8,11,19,648,190,838
UCL115073,0,0,0,9,8,17,0,36,36,12,78,90,69,34,103,36,23,59,52,9,61,36,5,41,34,4,38,59,12,71,38,0,38,41,11,52,15,0,15,7,0,7,5,0,5,42,3,45,17,26,43,472,249,721
UCL115074,0,0,0,10,3,13,0,9,9,5,6,11,62,12,74,49,8,57,48,0,48,46,3,49,44,3,47,46,0,46,31,0,31,16,0,16,10,0,10,3,0,3,3,0,3,46,0,46,5,0,5,424,44,468
UCL115075,3,9,12,11,3,14,5,19,24,14,83,97,54,50,104,60,26,86,54,14,68,48,13,61,52,10,62,65,6,71,43,0,43,23,4,27,9,0,9,9,0,9,9,0,9,50,3,53,13,19,32,522,259,781
UCL115076,3,6,9,8,3,11,0,25,25,14,67,81,69,39,108,54,35,89,54,16,70,68,10,78,56,9,65,46,5,51,25,0,25,7,4,11,3,0,3,4,0,4,0,0,0,49,0,49,14,21,35,474,240,714
UCL115077,9,8,17,3,7,10,0,37,37,13,111,124,99,36,135,65,32,97,39,27,66,55,13,68,45,4,49,55,3,58,25,0,25,13,3,16,5,0,5,0,0,0,3,0,3,62,4,66,18,25,43,509,310,819
UCL115078,8,3,11,16,10,26,6,37,43,7,125,132,158,48,206,120,28,148,98,17,115,49,11,60,36,6,42,49,11,60,25,5,30,14,4,18,12,0,12,3,0,3,4,0,4,45,3,48,13,25,38,663,333,996
UCL115079,3,6,9,7,12,19,6,9,15,12,45,57,47,38,85,42,19,61,49,12,61,17,12,29,23,4,27,31,9,40,16,0,16,10,8,18,10,0,10,3,0,3,8,0,8,18,0,18,11,14,25,313,188,501
UCL115080,5,4,9,14,12,26,14,35,49,15,89,104,74,43,117,60,54,114,64,22,86,58,26,84,47,10,57,46,12,58,34,3,37,23,4,27,15,0,15,0,0,0,4,0,4,90,4,94,19,22,41,582,340,922
UCL115081,4,0,4,6,4,10,0,9,9,4,15,19,36,3,39,27,9,36,17,3,20,36,7,43,36,3,39,72,5,77,73,0,73,60,6,66,46,3,49,17,0,17,15,0,15,37,0,37,15,0,15,501,67,568
UCL115082,0,0,0,6,3,9,5,14,19,3,30,33,36,22,58,42,15,57,46,9,55,73,14,87,63,7,70,96,16,112,51,0,51,32,3,35,13,0,13,10,0,10,6,0,6,55,3,58,14,12,26,551,148,699
UCL115083,6,4,10,3,3,6,0,22,22,10,55,65,42,38,80,38,20,58,29,12,41,30,13,43,11,13,24,53,8,61,28,0,28,16,0,16,3,0,3,3,0,3,3,0,3,27,5,32,13,20,33,315,213,528
UCL115084,6,4,10,7,0,7,0,18,18,3,70,73,80,46,126,91,27,118,87,21,108,55,14,69,66,12,78,95,8,103,58,0,58,19,3,22,15,0,15,3,0,3,14,0,14,50,3,53,11,17,28,660,243,903
UCL115085,0,11,11,15,7,22,9,35,44,7,102,109,130,62,192,80,24,104,68,18,86,30,6,36,45,0,45,36,0,36,12,0,12,6,0,6,3,0,3,6,0,6,0,0,0,35,0,35,13,21,34,495,286,781
UCL115086,3,3,6,3,3,6,0,8,8,8,17,25,22,28,50,19,39,58,17,32,49,33,20,53,34,18,52,38,25,63,49,9,58,21,9,30,21,3,24,5,0,5,10,0,10,29,12,41,12,6,18,324,232,556
UCL115087,3,0,3,3,0,3,5,0,5,4,17,21,30,10,40,20,13,33,24,10,34,44,5,49,21,3,24,50,0,50,27,4,31,14,0,14,8,0,8,3,0,3,3,0,3,26,0,26,3,3,6,288,65,353
UCL115088,3,0,3,4,6,10,4,8,12,5,22,27,49,8,57,37,16,53,40,10,50,42,8,50,31,5,36,52,0,52,31,0,31,21,0,21,13,0,13,6,0,6,6,0,6,34,0,34,4,0,4,382,83,465
UCL115089,6,9,15,14,14,28,10,47,57,25,124,149,122,69,191,112,40,152,86,32,118,85,29,114,85,16,101,102,16,118,88,0,88,41,5,46,36,0,36,6,0,6,3,0,3,86,5,91,28,30,58,935,436,1371
UCL115090,3,8,11,4,9,13,4,24,28,12,90,102,63,25,88,47,22,69,29,11,40,26,5,31,18,9,27,29,6,35,8,0,8,18,0,18,10,0,10,5,0,5,4,0,4,41,0,41,8,15,23,329,224,553
UCL115091,0,3,3,6,6,12,7,19,26,11,60,71,58,31,89,38,11,49,37,8,45,23,7,30,18,3,21,27,3,30,15,0,15,8,5,13,4,0,4,0,0,0,3,0,3,27,0,27,4,9,13,286,165,451
UCL115092,0,7,7,0,8,8,0,20,20,10,36,46,58,26,84,54,20,74,36,11,47,46,14,60,42,12,54,56,3,59,37,0,37,10,0,10,8,0,8,8,0,8,0,0,0,39,0,39,11,7,18,415,164,579
UCL115093,0,3,3,4,0,4,0,4,4,3,13,16,13,13,26,23,6,29,22,6,28,17,10,27,32,3,35,36,8,44,25,0,25,29,3,32,27,0,27,11,3,14,21,0,21,38,0,38,0,5,5,301,77,378
UCL115094,0,11,11,10,7,17,8,43,51,17,127,144,127,90,217,99,39,138,92,29,121,83,11,94,45,15,60,79,6,85,37,0,37,24,3,27,7,0,7,3,0,3,6,0,6,68,4,72,18,27,45,723,412,1135
UCL115095,3,3,6,4,8,12,3,7,10,13,42,55,33,26,59,36,12,48,41,9,50,24,8,32,19,7,26,38,3,41,10,0,10,7,4,11,6,0,6,3,0,3,7,0,7,32,0,32,27,18,45,306,147,453
UCL115096,4,3,7,10,5,15,0,31,31,4,89,93,106,44,150,111,30,141,98,12,110,83,13,96,75,12,87,95,13,108,70,0,70,34,3,37,34,0,34,11,0,11,0,0,0,76,0,76,14,20,34,825,275,1100
UCL115097,7,8,15,9,3,12,4,24,28,25,86,111,109,50,159,83,33,116,87,36,123,67,25,92,76,11,87,77,12,89,53,0,53,42,12,54,18,0,18,0,0,0,6,0,6,63,3,66,11,14,25,737,317,1054
UCL115098,5,5,10,3,5,8,6,43,49,13,81,94,63,25,88,47,24,71,34,10,44,34,17,51,24,4,28,23,9,32,17,0,17,11,3,14,13,0,13,0,0,0,3,0,3,34,3,37,10,29,39,340,258,598
UCL115099,3,11,14,12,7,19,6,39,45,15,111,126,134,75,209,94,45,139,93,27,120,72,10,82,54,8,62,69,5,74,36,4,40,12,6,18,6,0,6,0,0,0,0,0,0,55,9,64,25,17,42,686,374,1060
UCL115100,4,0,4,14,12,26,3,34,37,17,126,143,113,83,196,96,44,140,105,30,135,54,9,63,51,3,54,65,7,72,38,0,38,23,0,23,11,0,11,6,0,6,3,0,3,43,7,50,15,25,40,661,380,1041
UCL115101,3,8,11,14,5,19,5,17,22,12,35,47,80,40,120,70,29,99,73,15,88,67,19,86,51,3,54,74,9,83,43,0,43,33,3,36,15,0,15,3,0,3,6,0,6,48,4,52,12,7,19,609,194,803
UCL115102,3,4,7,8,4,12,4,32,36,20,121,141,124,46,170,96,29,125,63,11,74,44,9,53,44,9,53,36,9,45,18,0,18,15,0,15,8,0,8,3,0,3,0,0,0,55,3,58,18,20,38,559,297,856
UCL115103,0,3,3,7,9,16,5,7,12,7,30,37,40,32,72,38,9,47,37,9,46,28,9,37,25,4,29,32,5,37,22,0,22,4,3,7,7,0,7,0,0,0,6,0,6,29,0,29,7,9,16,294,129,423
UCL115104,4,5,9,7,3,10,4,16,20,13,54,67,67,29,96,30,17,47,39,14,53,44,17,61,42,0,42,55,8,63,43,3,46,19,5,24,7,0,7,3,0,3,3,0,3,37,5,42,5,12,17,422,188,610
UCL115105,3,5,8,10,11,21,7,59,66,20,106,126,128,71,199,88,38,126,75,31,106,75,7,82,59,7,66,55,9,64,34,0,34,12,5,17,8,0,8,3,0,3,0,0,0,67,5,72,24,23,47,668,377,1045
UCL115106,5,0,5,7,12,19,9,60,69,22,104,126,109,59,168,114,48,162,87,34,121,80,13,93,86,12,98,94,7,101,55,6,61,30,9,39,13,0,13,10,0,10,3,0,3,100,12,112,10,18,28,834,394,1228
UCL115107,0,0,0,3,0,3,0,0,0,3,3,6,8,5,13,7,3,10,13,3,16,12,12,24,17,4,21,46,9,55,63,0,63,65,6,71,57,3,60,28,0,28,55,0,55,44,0,44,3,0,3,424,48,472
UCL115108,5,8,13,11,19,30,3,49,52,12,140,152,107,78,185,86,43,129,102,20,122,63,18,81,55,13,68,66,9,75,24,3,27,23,6,29,16,0,16,5,0,5,3,0,3,55,3,58,21,38,59,657,447,1104
UCL115109,5,4,9,17,10,27,14,56,70,29,144,173,132,95,227,121,63,184,104,55,159,78,33,111,86,12,98,110,14,124,75,3,78,30,6,36,16,0,16,3,0,3,4,0,4,95,7,102,25,50,75,944,552,1496
UCL115110,11,5,16,20,18,38,13,46,59,31,132,163,121,69,190,96,56,152,92,24,116,91,22,113,86,11,97,112,21,133,76,0,76,40,6,46,18,0,18,3,0,3,11,0,11,124,3,127,23,32,55,968,445,1413
UCL115111,7,3,10,5,7,12,4,26,30,13,76,89,59,38,97,48,26,74,36,17,53,41,23,64,43,12,55,67,11,78,36,3,39,35,13,48,15,0,15,6,0,6,9,0,9,62,3,65,25,19,44,511,277,788
UCL115112,0,4,4,4,11,15,9,37,46,13,77,90,75,44,119,67,38,105,69,20,89,70,24,94,54,14,68,91,16,107,65,0,65,28,6,34,25,0,25,4,0,4,3,0,3,45,0,45,20,15,35,642,306,948
UCL115113,12,5,17,13,11,24,6,54,60,33,111,144,125,94,219,123,65,188,121,65,186,143,30,173,93,22,115,135,32,167,69,5,74,26,12,38,34,0,34,9,0,9,9,0,9,134,24,158,17,16,33,1102,546,1648
UCL115114,7,0,7,13,8,21,8,44,52,21,140,161,182,77,259,143,50,193,104,33,137,98,32,130,78,25,103,98,19,117,89,4,93,26,7,33,25,0,25,10,0,10,6,0,6,89,9,98,18,25,43,1015,473,1488
UCL115115,7,8,15,9,7,16,3,29,32,11,55,66,54,44,98,60,27,87,53,23,76,55,16,71,75,16,91,134,16,150,92,7,99,77,7,84,68,0,68,20,3,23,30,0,30,77,0,77,12,17,29,837,275,1112
UCL115116,3,7,10,10,6,16,6,29,35,6,73,79,72,27,99,46,21,67,67,14,81,45,20,65,41,4,45,44,12,56,38,0,38,26,4,30,15,3,18,14,0,14,7,0,7,36,0,36,13,10,23,489,230,719
UCL115117,3,7,10,10,9,19,6,46,52,10,91,101,103,61,164,82,47,129,81,16,97,62,14,76,64,12,76,84,16,100,36,0,36,24,9,33,16,0,16,6,0,6,9,0,9,55,8,63,22,21,43,673,357,1030
UCL115118,6,12,18,13,7,20,3,16,19,10,60,70,69,45,114,89,40,129,68,35,103,87,52,139,91,27,118,151,37,188,119,5,124,91,8,99,50,3,53,14,0,14,32,0,32,104,4,108,18,12,30,1015,363,1378
UCL115119,3,0,3,3,0,3,3,8,11,3,26,29,40,10,50,30,12,42,41,14,55,27,7,34,30,7,37,53,6,59,34,0,34,32,5,37,17,0,17,7,0,7,5,0,5,40,0,40,4,0,4,372,95,467
UCL115120,7,10,17,12,3,15,7,24,31,14,43,57,123,50,173,104,27,131,100,21,121,102,18,120,78,11,89,152,20,172,88,3,91,48,5,53,33,0,33,5,0,5,7,3,10,124,6,130,11,13,24,1015,257,1272
UCL115121,6,5,11,8,8,16,0,32,32,7,85,92,60,84,144,50,50,100,51,12,63,45,5,50,36,10,46,35,9,44,29,0,29,14,6,20,7,0,7,4,0,4,4,0,4,34,4,38,8,26,34,398,336,734
UCL115122,9,7,16,15,13,28,5,59,64,10,184,194,169,86,255,92,39,131,114,25,139,55,25,80,67,18,85,76,17,93,60,3,63,28,9,37,24,0,24,9,0,9,10,0,10,73,5,78,32,30,62,848,520,1368
UCL115123,8,8,16,5,0,5,12,15,27,11,48,59,72,24,96,56,21,77,65,33,98,85,23,108,91,17,108,176,11,187,158,3,161,95,5,100,72,3,75,39,0,39,47,0,47,135,4,139,24,12,36,1151,227,1378
UCL115124,4,3,7,0,3,3,0,6,6,3,24,27,35,21,56,33,9,42,38,3,41,20,5,25,24,3,27,41,5,46,32,3,35,20,5,25,20,0,20,4,0,4,15,0,15,28,0,28,0,5,5,317,95,412
UCL115125,3,3,6,3,3,6,4,13,17,3,24,27,38,23,61,52,13,65,41,12,53,33,6,39,23,3,26,29,3,32,13,0,13,3,3,6,5,0,5,0,0,0,0,0,0,40,0,40,9,8,17,299,114,413
UCL115126,3,3,6,4,5,9,0,23,23,22,32,54,55,31,86,55,21,76,63,18,81,52,13,65,58,11,69,57,12,69,32,0,32,17,5,22,21,0,21,5,0,5,8,0,8,64,6,70,6,13,19,522,193,715
UCL115127,7,10,17,25,17,42,7,73,80,29,209,238,255,137,392,211,59,270,169,45,214,115,26,141,119,10,129,113,19,132,80,0,80,42,12,54,26,0,26,6,0,6,7,4,11,121,10,131,31,38,69,1363,669,2032
UCL115128,0,6,6,3,3,6,3,4,7,0,10,10,4,10,14,13,13,26,17,4,21,14,7,21,19,11,30,24,11,35,38,0,38,52,3,55,50,3,53,14,0,14,34,0,34,60,3,63,7,0,7,352,88,440
UCL115129,7,8,15,11,6,17,6,31,37,13,72,85,78,58,136,67,48,115,84,42,126,69,34,103,81,18,99,102,25,127,72,11,83,47,22,69,44,3,47,6,3,9,22,4,26,95,30,125,11,16,27,815,431,1246
UCL115130,5,16,21,21,8,29,7,68,75,26,195,221,227,103,330,151,43,194,144,24,168,61,14,75,69,3,72,56,8,64,34,0,34,13,3,16,14,0,14,3,0,3,0,0,0,72,3,75,31,49,80,934,537,1471
UCL115131,0,12,12,18,9,27,15,35,50,7,92,99,113,58,171,106,30,136,92,35,127,100,28,128,87,27,114,166,14,180,127,6,133,80,8,88,34,0,34,17,0,17,20,0,20,107,3,110,22,21,43,1111,378,1489
UCL115132,10,5,15,6,9,15,6,34,40,19,126,145,140,86,226,145,39,184,107,32,139,92,34,126,90,11,101,119,18,137,99,4,103,54,4,58,29,0,29,7,0,7,7,0,7,94,6,100,24,23,47,1048,431,1479
UCL115133,0,3,3,9,6,15,3,17,20,6,49,55,50,39,89,41,29,70,51,24,75,24,15,39,29,11,40,47,15,62,38,0,38,17,4,21,14,0,14,9,0,9,10,0,10,47,4,51,4,13,17,399,229,628
UCL115134,7,6,13,16,7,23,4,23,27,10,59,69,134,55,189,105,40,145,121,19,140,47,9,56,46,5,51,54,6,60,36,0,36,20,3,23,5,0,5,0,0,0,7,0,7,47,3,50,14,11,25,673,246,919
UCL115135,7,18,25,8,10,18,9,61,70,23,189,212,151,108,259,144,66,210,123,47,170,94,21,115,90,12,102,125,14,139,69,5,74,41,9,50,17,0,17,9,0,9,4,0,4,89,9,98,17,42,59,1020,611,1631
UCL115136,0,7,7,15,18,33,13,56,69,24,149,173,137,81,218,97,57,154,84,32,116,87,20,107,64,7,71,60,17,77,38,3,41,24,6,30,9,0,9,0,0,0,3,0,3,79,3,82,17,33,50,751,489,1240
UCL115137,5,0,5,3,0,3,6,6,12,10,15,25,29,11,40,31,7,38,28,7,35,40,11,51,27,9,36,80,8,88,40,5,45,48,3,51,25,0,25,16,0,16,14,0,14,45,0,45,15,3,18,462,85,547
UCL115138,0,3,3,5,4,9,5,20,25,11,47,58,41,28,69,64,30,94,48,20,68,60,16,76,50,13,63,130,12,142,88,3,91,64,10,74,42,0,42,10,0,10,10,0,10,83,0,83,22,9,31,733,215,948
UCL115139,6,8,14,10,9,19,3,32,35,12,97,109,111,46,157,76,33,109,73,16,89,31,18,49,50,3,53,57,10,67,28,0,28,15,5,20,13,0,13,3,0,3,5,0,5,72,0,72,16,24,40,581,301,882
UCL115140,4,3,7,6,6,12,0,27,27,6,47,53,39,17,56,50,24,74,37,17,54,39,13,52,35,11,46,53,9,62,26,0,26,13,3,16,12,3,15,0,0,0,5,0,5,42,0,42,12,13,25,379,193,572
UCL115141,4,4,8,8,9,17,5,31,36,13,85,98,138,61,199,75,46,121,101,23,124,63,11,74,51,9,60,77,7,84,32,0,32,11,0,11,8,0,8,8,0,8,3,0,3,66,0,66,9,23,32,672,309,981
UCL115142,4,7,11,10,3,13,7,28,35,15,79,94,91,49,140,68,34,102,66,24,90,67,22,89,61,8,69,82,7,89,43,0,43,21,3,24,10,0,10,3,0,3,3,0,3,71,0,71,7,18,25,629,282,911
UCL115143,3,5,8,8,14,22,6,42,48,8,129,137,136,89,225,114,39,153,113,21,134,74,21,95,53,9,62,63,13,76,40,0,40,21,3,24,15,0,15,3,0,3,0,0,0,60,4,64,15,30,45,732,419,1151
