region_id,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
UCL112003,178,181,359,633,580,1213,127,115,242,73,48,121,833,743,1576,457,528,985,95,85,180,51,49,100,603,662,1265,34,39,73,16,25,41,132,72,204,76,98,174,0,4,4,258,238,496,45,75,120,7,41,48,11,24,35,40,62,102,0,0,0,103,202,305,10,12,22,33,45,78,7,4,11,50,61,111,1296,797,2093,3321,2884,6205
UCL112004,413,407,820,1113,1097,2210,433,346,779,306,292,598,1852,1735,3587,911,903,1814,305,314,619,323,326,649,1539,1543,3082,94,123,217,68,143,211,214,149,363,231,446,677,7,9,16,614,870,1484,189,335,524,88,157,245,35,53,88,132,227,359,0,3,3,444,775,1219,21,52,73,64,144,208,0,3,3,85,199,284,1477,1635,3112,6424,7164,13588
UCL112005,353,338,691,844,838,1682,430,439,869,164,179,343,1438,1456,2894,686,631,1317,313,317,630,120,155,275,1119,1103,2222,64,81,145,24,65,89,179,129,308,159,278,437,7,3,10,433,556,989,43,161,204,21,75,96,21,49,70,108,174,282,0,5,5,193,464,657,17,17,34,30,77,107,9,4,13,56,98,154,1056,1066,2122,4648,5081,9729
UCL112006,235,174,409,657,607,1264,205,171,376,30,18,48,892,796,1688,489,490,979,198,164,362,26,22,48,713,676,1389,38,42,80,33,43,76,110,92,202,84,194,278,0,6,6,265,377,642,43,75,118,33,40,73,11,20,31,63,129,192,0,0,0,150,264,414,12,13,25,43,47,90,0,0,0,55,60,115,1179,686,1865,3489,3033,6522
UCL112007,282,235,517,724,707,1431,252,269,521,143,121,264,1119,1097,2216,547,553,1100,278,317,595,71,77,148,896,947,1843,41,53,94,38,96,134,123,93,216,123,197,320,3,5,8,328,444,772,327,425,752,161,217,378,41,62,103,134,233,367,5,0,5,668,937,1605,15,26,41,48,79,127,0,3,3,63,108,171,747,758,1505,4103,4526,8629
UCL112008,34,17,51,78,73,151,18,9,27,7,6,13,103,88,191,52,45,97,18,13,31,5,5,10,75,63,138,3,5,8,0,0,0,4,8,12,11,19,30,0,0,0,18,32,50,3,4,7,0,3,3,0,0,0,4,12,16,0,0,0,7,19,26,3,0,3,3,3,6,0,0,0,6,3,9,78,65,143,321,287,608
UCL112009,334,294,628,851,812,1663,145,116,261,149,128,277,1145,1056,2201,652,629,1281,102,130,232,121,137,258,875,896,1771,56,54,110,27,64,91,119,100,219,144,220,364,3,15,18,349,453,802,74,121,195,39,82,121,27,29,56,83,153,236,0,3,3,223,388,611,13,18,31,35,90,125,3,0,3,51,108,159,1130,1176,2306,4107,4371,8478
UCL112010,383,337,720,1044,953,1997,285,301,586,176,177,353,1505,1431,2936,671,660,1331,266,318,584,268,324,592,1205,1302,2507,69,62,131,29,60,89,159,129,288,157,274,431,7,12,19,421,537,958,129,231,360,62,75,137,24,61,85,143,248,391,4,3,7,362,618,980,14,19,33,50,79,129,3,0,3,67,98,165,1317,1270,2587,5260,5593,10853
UCL112011,407,361,768,844,827,1671,530,532,1062,212,176,388,1586,1535,3121,572,570,1142,609,687,1296,116,135,251,1297,1392,2689,75,88,163,40,124,164,159,92,251,188,248,436,5,6,11,467,558,1025,47,144,191,42,78,120,19,37,56,127,230,357,0,3,3,235,492,727,20,23,43,55,106,161,0,8,8,75,137,212,1235,1235,2470,5302,5710,11012
UCL112012,410,343,753,1022,932,1954,339,346,685,184,185,369,1545,1463,3008,1032,720,1752,213,256,469,156,236,392,1401,1212,2613,54,62,116,40,101,141,157,115,272,165,279,444,8,7,15,424,564,988,69,115,184,27,58,85,17,68,85,115,188,303,3,0,3,231,429,660,17,18,35,41,77,118,3,0,3,61,95,156,1401,1376,2777,5473,5482,10955
UCL112013,467,472,939,1269,1148,2417,628,634,1262,255,255,510,2152,2037,4189,877,829,1706,447,506,953,229,241,470,1553,1576,3129,135,117,252,76,124,200,328,187,515,284,415,699,10,12,22,833,855,1688,316,658,974,122,185,307,59,103,162,249,405,654,13,3,16,759,1354,2113,28,14,42,62,116,178,3,5,8,93,135,228,1210,1311,2521,7067,7740,14807
UCL113001,185,179,364,558,510,1068,103,85,188,142,141,283,803,736,1539,395,432,827,66,84,150,234,204,438,695,720,1415,53,66,119,39,59,98,72,66,138,93,138,231,5,4,9,262,333,595,671,979,1650,252,210,462,58,59,117,148,216,364,5,8,13,1134,1472,2606,19,9,28,19,49,68,0,0,0,38,58,96,719,842,1561,3836,4340,8176
UCL113002,118,110,228,263,244,507,169,178,347,56,62,118,488,484,972,283,265,548,106,114,220,40,31,71,429,410,839,12,22,34,17,48,65,53,38,91,73,144,217,5,6,11,160,258,418,61,74,135,22,41,63,9,16,25,48,87,135,0,0,0,140,218,358,5,12,17,13,36,49,0,0,0,18,48,66,568,612,1180,1921,2140,4061
UCL113003,90,85,175,250,267,517,95,92,187,38,32,70,383,391,774,192,216,408,75,80,155,30,36,66,297,332,629,10,4,14,9,16,25,40,26,66,46,67,113,0,0,0,105,113,218,7,9,16,10,21,31,4,8,12,13,45,58,0,0,0,34,83,117,3,5,8,11,42,53,0,0,0,14,47,61,535,526,1061,1458,1577,3035
UCL113004,193,173,366,402,391,793,241,211,452,149,130,279,792,732,1524,259,203,462,258,243,501,191,407,598,708,853,1561,17,30,47,9,26,35,65,45,110,59,133,192,0,5,5,150,239,389,65,94,159,17,41,58,10,17,27,98,121,219,0,5,5,190,278,468,5,9,14,20,64,84,0,3,3,25,76,101,555,599,1154,2613,2950,5563
UCL113005,141,157,298,619,555,1174,59,48,107,18,13,31,696,616,1312,545,514,1059,3,9,12,15,11,26,563,534,1097,25,32,57,25,50,75,83,83,166,106,149,255,3,3,6,242,317,559,8,39,47,3,29,32,11,16,27,41,84,125,0,0,0,63,168,231,11,14,25,20,47,67,0,3,3,31,64,95,893,926,1819,2629,2782,5411
UCL113006,34,25,59,100,94,194,17,26,43,30,27,57,147,147,294,26,29,55,32,38,70,48,34,82,106,101,207,4,7,11,0,5,5,23,3,26,6,12,18,0,3,3,33,30,63,8,11,19,0,10,10,0,3,3,3,19,22,0,0,0,11,43,54,0,0,0,5,13,18,0,0,0,5,13,18,152,151,303,488,510,998
UCL113007,152,140,292,443,402,845,110,113,223,29,21,50,582,536,1118,456,434,890,31,39,70,17,13,30,504,486,990,25,20,45,26,46,72,52,35,87,55,121,176,4,7,11,162,229,391,16,30,46,9,22,31,8,12,20,26,62,88,0,0,0,59,126,185,0,9,9,15,27,42,0,0,0,15,36,51,752,865,1617,2226,2418,4644
UCL113008,187,158,345,537,492,1029,98,72,170,56,51,107,691,615,1306,394,415,809,101,118,219,40,34,74,535,567,1102,25,40,65,15,49,64,61,57,118,58,134,192,6,0,6,165,280,445,27,54,81,12,29,41,11,13,24,35,69,104,0,0,0,85,165,250,10,10,20,19,40,59,0,3,3,29,53,82,772,610,1382,2464,2448,4912
UCL113009,180,162,342,552,525,1077,233,197,430,12,6,18,797,728,1525,361,345,706,183,228,411,16,12,28,560,585,1145,19,37,56,16,45,61,98,50,148,73,115,188,0,6,6,206,253,459,25,51,76,15,21,36,11,35,46,50,66,116,3,3,6,104,176,280,15,23,38,23,36,59,0,0,0,38,59,97,884,775,1659,2769,2738,5507
UCL113010,117,109,226,308,295,603,112,105,217,40,33,73,460,433,893,229,243,472,72,67,139,36,20,56,337,330,667,10,27,37,15,38,53,30,27,57,29,54,83,0,5,5,84,151,235,7,18,25,8,9,17,4,7,11,3,24,27,0,0,0,22,58,80,0,8,8,6,26,32,0,0,0,6,34,40,814,456,1270,1840,1571,3411
UCL113011,144,111,255,342,338,680,110,96,206,47,37,84,499,471,970,358,357,715,57,54,111,45,41,86,460,452,912,21,19,40,9,8,17,79,37,116,44,66,110,0,0,0,153,130,283,103,113,216,20,44,64,17,13,30,34,98,132,0,0,0,174,268,442,3,8,11,19,41,60,0,3,3,22,52,74,293,272,565,1745,1756,3501
UCL113012,156,127,283,495,475,970,69,54,123,18,25,43,582,554,1136,322,363,685,57,48,105,35,24,59,414,435,849,15,31,46,12,16,28,72,43,115,40,57,97,5,0,5,144,147,291,25,40,65,4,26,30,10,12,22,11,35,46,0,0,0,50,113,163,3,18,21,17,34,51,0,0,0,20,52,72,392,445,837,1758,1873,3631
UCL113013,110,93,203,279,254,533,114,91,205,10,7,17,403,352,755,243,228,471,76,83,159,21,16,37,340,327,667,17,28,45,16,19,35,59,42,101,50,63,113,4,3,7,146,155,301,18,29,47,7,20,27,10,15,25,26,45,71,0,0,0,61,109,170,0,5,5,14,19,33,0,0,0,14,24,38,437,440,877,1511,1500,3011
UCL113014,142,114,256,450,360,810,59,43,102,194,201,395,703,604,1307,282,267,549,37,53,90,178,212,390,497,532,1029,35,36,71,18,29,47,78,52,130,55,97,152,5,0,5,191,214,405,174,195,369,78,69,147,19,15,34,62,122,184,0,0,0,333,401,734,7,17,24,16,43,59,0,3,3,23,63,86,474,463,937,2363,2391,4754
UCL113015,132,112,244,363,338,701,112,117,229,40,35,75,515,490,1005,256,219,475,111,114,225,22,30,52,389,363,752,6,17,23,0,8,8,70,50,120,43,66,109,3,3,6,122,144,266,12,31,43,3,13,16,3,15,18,28,50,78,0,0,0,46,109,155,3,7,10,14,26,40,0,0,0,17,33,50,462,450,912,1683,1701,3384
UCL113016,101,107,208,245,209,454,91,88,179,82,80,162,418,377,795,198,237,435,35,32,67,85,81,166,318,350,668,12,23,35,10,10,20,35,27,62,31,54,85,0,0,0,88,114,202,50,57,107,17,23,40,3,16,19,25,50,75,0,0,0,95,146,241,3,5,8,16,40,56,4,0,4,23,45,68,411,362,773,1454,1501,2955
UCL113017,106,85,191,326,296,622,99,90,189,20,19,39,445,405,850,228,259,487,91,119,210,26,26,52,345,404,749,13,17,30,8,14,22,55,25,80,39,89,128,0,0,0,115,145,260,10,28,38,3,9,12,11,11,22,26,56,82,0,0,0,50,104,154,3,0,3,6,12,18,0,3,3,9,15,24,428,434,862,1498,1592,3090
UCL113018,143,154,297,423,412,835,118,105,223,37,25,62,578,542,1120,365,333,698,89,74,163,27,33,60,481,440,921,24,35,59,9,33,42,57,38,95,56,76,132,3,0,3,149,182,331,44,70,114,11,35,46,8,15,23,34,55,89,0,5,5,97,180,277,13,9,22,12,41,53,0,3,3,25,53,78,448,477,925,1921,2028,3949
UCL113019,171,142,313,471,468,939,124,137,261,58,34,92,653,639,1292,351,339,690,99,115,214,54,66,120,504,520,1024,20,12,32,5,13,18,122,78,200,60,122,182,0,3,3,207,228,435,25,49,74,4,20,24,13,13,26,45,69,114,0,3,3,87,154,241,0,6,6,18,53,71,0,0,0,18,59,77,458,397,855,2098,2139,4237
UCL113020,184,169,353,526,539,1065,110,103,213,87,79,166,723,721,1444,451,416,867,88,78,166,69,73,142,608,567,1175,32,44,76,16,51,67,59,46,105,68,116,184,3,0,3,178,257,435,18,52,70,16,29,45,8,13,21,27,67,94,0,0,0,69,161,230,9,16,25,16,49,65,3,0,3,28,65,93,627,690,1317,2417,2630,5047
UCL113021,112,110,222,335,334,669,40,45,85,35,24,59,410,403,813,325,360,685,17,23,40,48,52,100,390,435,825,24,11,35,10,14,24,50,22,72,42,74,116,0,0,0,126,121,247,17,30,47,8,19,27,7,0,7,23,58,81,0,0,0,55,107,162,7,10,17,12,32,44,0,0,0,19,42,61,378,421,799,1490,1639,3129
UCL114001,36,35,71,145,152,297,28,37,65,9,7,16,182,196,378,139,114,253,25,18,43,4,5,9,168,137,305,7,8,15,0,10,10,19,6,25,18,31,49,0,0,0,44,55,99,3,7,10,3,9,12,0,7,7,11,20,31,0,0,0,17,43,60,0,0,0,9,19,28,0,0,0,9,19,28,268,320,588,724,805,1529
UCL114002,81,72,153,263,275,538,120,106,226,16,28,44,399,409,808,203,186,389,85,92,177,20,5,25,308,283,591,4,27,31,11,29,40,38,27,65,38,56,94,3,3,6,94,142,236,15,27,42,5,23,28,0,17,17,10,40,50,0,0,0,30,107,137,4,8,12,8,18,26,0,3,3,12,29,41,386,407,793,1310,1449,2759
UCL114003,66,68,134,160,144,304,51,67,118,20,18,38,231,229,460,159,145,304,38,39,77,17,23,40,214,207,421,6,11,17,0,10,10,38,18,56,43,86,129,0,0,0,87,125,212,4,19,23,7,7,14,4,6,10,8,33,41,0,0,0,23,65,88,0,4,4,7,10,17,0,0,0,7,14,21,305,193,498,933,901,1834
UCL114004,61,51,112,144,154,298,59,56,115,6,3,9,209,213,422,114,110,224,54,35,89,3,3,6,171,148,319,5,12,17,4,9,13,21,20,41,13,45,58,5,0,5,48,86,134,5,11,16,3,3,6,0,6,6,8,20,28,0,0,0,16,40,56,3,0,3,3,7,10,0,4,4,6,11,17,225,222,447,736,771,1507
UCL114005,34,56,90,150,140,290,55,78,133,3,0,3,208,218,426,179,155,334,15,17,32,5,3,8,199,175,374,5,13,18,0,7,7,24,9,33,9,38,47,3,3,6,41,70,111,8,25,33,3,7,10,3,3,6,3,19,22,0,0,0,17,54,71,5,0,5,3,7,10,0,3,3,8,10,18,161,204,365,668,787,1455
UCL114006,80,81,161,248,212,460,76,65,141,10,13,23,334,290,624,220,230,450,45,34,79,10,18,28,275,282,557,7,23,30,3,14,17,43,22,65,28,84,112,4,4,8,85,147,232,8,15,23,3,3,6,5,3,8,13,27,40,0,0,0,29,48,77,0,0,0,6,18,24,0,0,0,6,18,24,430,411,841,1239,1277,2516
UCL114007,63,49,112,200,206,406,20,34,54,6,5,11,226,245,471,190,187,377,12,9,21,7,15,22,209,211,420,10,13,23,3,19,22,31,29,60,22,71,93,0,0,0,66,132,198,11,13,24,3,9,12,3,4,7,14,23,37,0,0,0,31,49,80,0,4,4,7,8,15,0,0,0,7,12,19,256,266,522,858,964,1822
UCL114008,75,70,145,202,184,386,76,79,155,5,3,8,283,266,549,126,132,258,149,127,276,4,4,8,279,263,542,4,10,14,5,12,17,29,14,43,31,50,81,0,4,4,69,90,159,11,18,29,3,3,6,0,8,8,9,33,42,0,0,0,23,62,85,0,3,3,7,14,21,0,0,0,7,17,24,213,243,456,949,1011,1960
UCL114009,52,39,91,155,156,311,42,46,88,0,3,3,197,205,402,159,150,309,0,8,8,0,0,0,159,158,317,5,24,29,10,24,34,25,11,36,28,79,107,4,0,4,72,138,210,6,6,12,3,11,14,0,4,4,10,21,31,0,0,0,19,42,61,0,0,0,5,15,20,4,0,4,9,15,24,171,194,365,679,791,1470
UCL114010,88,89,177,226,192,418,86,86,172,18,28,46,330,306,636,144,143,287,56,96,152,19,18,37,219,257,476,7,10,17,4,16,20,28,24,52,22,57,79,3,0,3,64,107,171,4,17,21,5,4,9,5,12,17,16,21,37,0,3,3,30,57,87,0,5,5,13,17,30,0,0,0,13,22,35,333,343,676,1077,1181,2258
UCL114011,90,82,172,230,221,451,64,76,140,7,5,12,301,302,603,163,147,310,47,47,94,18,9,27,228,203,431,6,10,16,3,3,6,59,18,77,26,20,46,4,0,4,98,51,149,42,63,105,6,11,17,4,14,18,24,37,61,0,0,0,76,125,201,0,3,3,10,22,32,0,0,0,10,25,35,146,160,306,949,948,1897
UCL114012,92,96,188,320,289,609,87,64,151,5,11,16,412,364,776,268,282,550,44,39,83,5,0,5,317,321,638,18,24,42,18,23,41,40,25,65,56,82,138,3,3,6,135,157,292,13,14,27,10,7,17,5,11,16,20,44,64,0,3,3,48,79,127,3,3,6,4,16,20,0,0,0,7,19,26,350,404,754,1361,1440,2801
UCL114013,63,51,114,185,179,364,114,93,207,9,11,20,308,283,591,110,99,209,169,193,362,8,16,24,287,308,595,3,10,13,3,12,15,31,22,53,29,45,74,5,0,5,71,89,160,3,22,25,3,5,8,4,4,8,15,30,45,0,0,0,25,61,86,6,4,10,3,7,10,0,0,0,9,11,20,313,361,674,1076,1164,2240
UCL114014,68,64,132,164,132,296,88,142,230,26,30,56,278,304,582,108,93,201,128,125,253,19,16,35,255,234,489,4,0,4,4,9,13,14,8,22,21,38,59,0,0,0,43,55,98,26,60,86,27,39,66,5,3,8,21,57,78,0,0,0,79,159,238,0,5,5,13,21,34,0,0,0,13,26,39,135,122,257,871,964,1835
UCL114015,116,111,227,391,381,772,46,38,84,47,41,88,484,460,944,219,244,463,38,43,81,48,47,95,305,334,639,16,14,30,3,5,8,42,23,65,37,63,100,0,0,0,98,105,203,34,49,83,12,24,36,4,17,21,28,70,98,0,0,0,78,160,238,3,9,12,3,40,43,0,0,0,6,49,55,184,189,373,1271,1408,2679
UCL114016,51,54,105,174,154,328,9,10,19,12,17,29,195,181,376,96,97,193,76,89,165,9,3,12,181,189,370,11,12,23,3,6,9,24,18,42,13,29,42,0,3,3,51,68,119,7,17,24,3,15,18,4,0,4,5,25,30,0,0,0,19,57,76,3,3,6,4,20,24,0,0,0,7,23,30,193,252,445,697,824,1521
UCL114017,80,79,159,218,223,441,69,66,135,17,13,30,304,302,606,148,141,289,37,35,72,14,19,33,199,195,394,6,8,14,9,23,32,33,23,56,29,53,82,4,0,4,81,107,188,8,12,20,4,4,8,4,7,11,27,39,66,0,0,0,43,62,105,4,3,7,8,18,26,0,0,0,12,21,33,545,508,1053,1264,1274,2538
UCL114018,67,58,125,213,214,427,68,54,122,76,29,105,357,297,654,149,137,286,83,102,185,21,33,54,253,272,525,8,18,26,10,20,30,49,27,76,44,78,122,0,0,0,111,143,254,3,19,22,3,20,23,10,3,13,23,51,74,0,0,0,39,93,132,7,7,14,8,27,35,0,0,0,15,34,49,190,186,376,1032,1083,2115
