region_id,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
UCL113020,6,38,594,3241,1417,188,33,127,5644,3,74,271,66,4,0,4,16,438,0,0,9,15,0,0,0,0,24,3,74,280,81,4,0,4,16,462,4,213,546,64,4,0,0,44,875,6,5,12,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,221,558,64,4,0,0,44,901,6,12,9,8,4,0,0,3,42,0,0,6,5,3,0,0,0,14,25,345,1447,3399,1432,188,37,190,7063
UCL113021,3,53,536,2240,1279,220,38,60,4429,4,16,73,61,7,0,0,6,167,0,0,30,58,6,0,0,4,98,4,16,103,119,13,0,0,10,265,0,34,94,68,3,0,0,12,211,0,0,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,11,0,40,104,72,3,0,0,12,231,5,14,60,22,0,0,0,11,112,0,0,0,0,3,0,0,3,6,12,123,803,2453,1298,220,38,96,5043
UCL114001,4,71,434,1324,461,71,16,45,2426,5,11,155,92,3,0,0,8,274,0,5,59,16,0,4,0,6,90,5,16,214,108,3,4,0,14,364,0,32,125,29,4,0,0,6,196,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,32,132,29,4,0,0,6,203,8,106,87,11,5,0,0,6,223,0,0,3,3,0,0,0,0,6,17,225,870,1475,473,75,16,71,3222
UCL114002,3,41,468,1801,653,91,12,64,3133,4,12,86,62,7,0,0,7,178,0,4,5,4,5,0,0,0,18,4,16,91,66,12,0,0,7,196,0,68,261,51,6,3,0,18,407,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,68,266,51,6,3,0,18,412,7,27,17,13,0,4,0,4,72,0,0,3,3,0,0,0,0,6,14,152,845,1934,671,98,12,93,3819
UCL114003,4,24,299,1238,535,89,20,32,2241,4,51,82,19,3,0,3,8,170,0,3,0,4,3,0,0,0,10,4,54,82,23,6,0,3,8,180,0,43,47,12,3,0,0,4,109,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,0,55,47,12,3,0,0,4,121,0,3,3,4,3,0,0,3,16,0,0,3,3,0,0,0,0,6,8,136,434,1280,547,89,23,47,2564
UCL114004,3,19,325,1154,517,58,12,43,2131,0,0,31,3,0,0,0,0,34,0,0,0,3,3,0,0,0,6,0,0,31,6,3,0,0,0,40,5,30,77,9,0,0,0,3,124,0,0,8,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,85,9,0,0,0,6,135,0,5,6,0,0,0,0,0,11,0,0,3,0,0,0,0,0,3,8,54,450,1169,520,58,12,49,2320
UCL114005,3,7,235,1024,459,62,11,34,1835,0,4,48,11,3,0,0,3,69,0,0,0,0,0,0,0,0,0,0,4,48,11,3,0,0,3,69,0,28,194,55,0,0,0,4,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,194,55,0,0,0,4,281,0,9,18,11,0,0,0,4,42,0,3,0,0,3,0,0,0,6,3,51,495,1101,465,62,11,45,2233
UCL114006,4,25,380,1468,694,103,24,107,2805,3,21,77,15,3,0,0,6,125,0,0,10,3,3,0,0,4,20,3,21,87,18,6,0,0,10,145,8,24,132,19,0,0,0,14,197,3,0,6,0,0,0,0,0,9,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,24,142,19,0,0,0,14,210,0,3,3,6,3,0,3,3,21,0,0,0,0,0,0,0,0,0,18,73,612,1511,703,103,27,134,3181
UCL114007,3,27,335,1266,584,58,8,63,2344,0,9,121,9,0,0,0,15,154,0,0,0,0,0,0,0,0,0,0,9,121,9,0,0,0,15,154,0,23,86,10,0,0,3,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,26,86,10,0,0,3,3,128,3,21,12,6,3,0,0,3,48,0,0,0,0,0,0,3,0,3,6,83,554,1291,587,58,14,84,2677
UCL114008,5,17,336,1296,626,66,15,53,2414,3,12,86,9,0,3,0,5,118,0,0,3,0,4,0,0,0,7,3,12,89,9,4,3,0,5,125,4,32,106,8,0,0,0,18,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,106,8,0,0,0,18,168,0,13,3,0,0,0,4,11,31,0,0,3,0,0,0,3,0,6,12,74,537,1313,630,69,22,87,2744
UCL114009,3,40,316,1089,395,53,14,44,1954,0,39,52,6,0,0,0,4,101,0,6,4,0,3,0,0,0,13,0,45,56,6,3,0,0,4,114,0,19,39,6,3,0,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,39,6,3,0,3,0,70,0,0,0,5,0,0,0,0,5,0,6,0,0,0,0,0,0,6,3,110,411,1106,401,53,17,48,2149
UCL114010,4,19,335,1444,671,86,15,45,2619,0,14,74,19,3,0,3,3,116,0,0,0,6,0,0,0,0,6,0,14,74,25,3,0,3,3,122,5,57,166,40,3,0,0,7,278,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,9,0,0,0,5,3,0,0,0,8,5,57,172,48,6,0,0,7,295,4,9,5,4,0,0,0,6,28,0,0,0,0,0,0,0,0,0,13,99,586,1521,680,86,18,61,3064
UCL114011,0,7,134,794,538,122,14,16,1625,0,0,70,30,4,0,0,0,104,0,0,27,35,0,0,0,0,62,0,0,97,65,4,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,26,36,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,36,0,0,0,0,62,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,260,898,542,122,14,16,1859
UCL114012,4,30,424,1717,741,102,22,66,3106,0,4,17,36,3,0,0,0,60,0,0,0,4,0,0,0,5,9,0,4,17,40,3,0,0,5,69,10,155,228,21,8,3,0,29,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,155,228,21,8,3,0,29,454,13,13,13,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,27,202,682,1781,752,105,22,100,3671
UCL114013,3,27,205,1047,620,77,25,39,2043,3,17,65,17,7,3,0,4,116,0,3,19,3,0,0,0,0,25,3,20,84,20,7,3,0,4,141,0,21,106,56,9,0,0,10,202,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,106,59,9,0,0,10,205,0,7,13,4,0,3,0,0,27,0,0,0,0,0,0,0,0,0,6,75,408,1130,636,83,25,53,2416
UCL114014,3,13,74,610,674,134,16,18,1542,0,3,76,88,7,3,0,7,184,0,3,72,195,16,4,0,6,296,0,6,148,283,23,7,0,13,480,0,0,14,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,19,3,3,6,5,0,0,0,0,17,0,0,0,0,3,0,0,0,3,6,22,242,903,700,141,16,31,2061
UCL114015,3,4,61,960,1383,186,34,27,2658,0,6,0,5,6,0,3,0,20,0,0,0,0,0,0,0,0,0,0,6,0,5,6,0,3,0,20,0,0,14,19,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,75,984,1389,186,37,27,2711
UCL114016,0,8,157,1084,529,88,12,25,1903,5,44,121,81,8,3,0,5,267,4,26,106,112,11,3,0,9,271,9,70,227,193,19,6,0,14,538,3,28,255,80,15,3,3,16,403,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,12,3,31,263,83,18,3,3,16,420,0,5,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,12,114,650,1363,569,97,15,55,2875
UCL114017,0,24,266,1092,608,87,12,49,2138,0,6,36,50,12,4,0,4,112,0,9,6,5,0,0,0,0,20,0,15,42,55,12,4,0,4,132,17,53,246,21,4,0,0,21,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,53,246,21,4,0,0,21,362,7,16,4,7,3,0,0,6,43,0,0,3,0,0,0,0,0,3,24,108,561,1175,627,91,12,80,2678
UCL114018,0,34,228,1190,825,147,27,33,2484,0,44,161,68,9,0,0,9,291,0,3,3,6,0,0,0,3,15,0,47,164,74,9,0,0,12,306,3,21,19,3,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,3,24,19,6,0,0,0,0,52,0,3,3,3,0,3,0,3,15,0,0,0,0,0,0,0,0,0,3,108,414,1273,834,150,27,48,2857
UCL114019,3,27,307,1477,994,125,25,55,3013,7,11,139,123,7,0,0,12,299,0,0,0,0,0,0,0,0,0,7,11,139,123,7,0,0,12,299,0,51,124,39,0,0,0,19,233,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,124,39,0,0,0,19,241,10,26,21,10,0,0,0,16,83,0,0,3,0,0,0,0,0,3,20,123,594,1649,1001,125,25,102,3639
UCL114020,0,18,332,1380,621,100,14,57,2522,8,19,68,31,3,0,0,0,129,0,6,160,32,0,0,0,12,210,8,25,228,63,3,0,0,12,339,7,56,135,28,6,0,0,12,244,0,5,28,3,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,11,17,6,3,0,0,4,41,7,72,180,37,9,0,0,19,324,7,17,5,7,4,0,0,3,43,0,0,4,0,0,0,0,0,4,22,132,749,1487,637,100,14,91,3232
UCL114021,4,62,495,908,374,73,14,59,1989,11,37,102,59,0,0,0,18,227,0,9,14,17,0,0,0,7,47,11,46,116,76,0,0,0,25,274,19,70,161,45,5,4,3,27,334,0,4,24,10,0,0,0,0,38,0,0,20,24,0,0,0,0,44,0,0,0,0,0,0,0,0,0,19,74,205,79,5,4,3,27,416,3,40,60,15,0,0,4,12,134,0,0,0,0,0,0,0,0,0,37,222,876,1078,379,77,21,123,2813
UCL114022,3,21,209,1064,429,65,9,53,1853,0,3,10,3,0,0,0,3,19,0,0,3,0,3,0,0,0,6,0,3,13,3,3,0,0,3,25,3,83,200,16,3,0,0,13,318,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,3,86,207,16,3,0,0,13,328,3,3,3,0,5,0,3,5,22,0,0,0,6,0,0,3,0,9,9,113,432,1089,440,65,15,74,2237
UCL114023,0,3,39,538,453,51,6,6,1096,0,0,46,305,180,13,0,5,549,0,3,18,181,27,4,3,3,239,0,3,64,486,207,17,3,8,788,4,18,44,26,0,0,0,3,95,0,3,6,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,50,26,0,0,0,6,107,0,8,15,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,35,168,1057,660,68,9,20,2021
UCL114024,0,10,154,623,458,85,12,25,1367,0,6,137,101,9,0,0,9,262,0,0,14,139,23,0,0,3,179,0,6,151,240,32,0,0,12,441,0,33,59,31,8,0,0,4,135,0,0,4,12,0,0,0,0,16,0,0,34,15,0,0,0,0,49,0,0,0,0,0,0,0,3,3,0,33,97,58,8,0,0,7,203,0,29,40,3,4,0,0,0,76,0,0,0,0,0,0,0,0,0,0,78,442,924,502,85,12,44,2087
UCL114025,3,22,201,818,524,85,12,32,1697,0,8,39,23,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,8,39,23,0,0,0,3,73,3,36,74,39,0,0,3,10,165,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,3,39,82,39,0,0,3,10,176,6,20,4,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,12,89,326,883,524,85,15,45,1979
UCL114026,11,38,471,1855,898,136,21,63,3493,0,4,25,33,3,0,0,3,68,0,0,10,12,3,0,0,0,25,0,4,35,45,6,0,0,3,93,0,3,12,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,0,0,0,0,21,5,12,5,0,0,0,0,10,32,0,0,0,0,0,0,0,0,0,16,57,523,1906,904,136,21,76,3639
UCL114027,3,41,325,872,635,87,14,35,2012,0,0,4,13,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,13,3,3,0,0,23,0,0,8,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,337,890,638,90,14,35,2048
UCL114028,5,21,238,1202,461,56,5,38,2026,11,7,16,5,0,0,0,4,43,0,10,12,4,0,0,0,0,26,11,17,28,9,0,0,0,4,69,5,28,115,10,5,0,0,4,167,0,3,3,0,0,0,0,0,6,0,7,35,4,0,0,0,0,46,0,0,0,0,0,0,0,0,0,5,38,153,14,5,0,0,4,219,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,21,76,423,1225,466,56,5,46,2318
UCL114029,7,32,308,1242,458,49,13,31,2140,0,4,89,49,0,0,0,6,148,0,0,0,6,0,0,0,0,6,0,4,89,55,0,0,0,6,154,0,19,60,21,0,3,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,0,19,64,21,0,6,0,0,110,0,10,14,4,3,3,0,0,34,0,0,0,0,0,0,0,0,0,7,65,475,1322,461,58,13,37,2438
UCL114030,0,33,284,1091,448,43,9,30,1938,0,3,100,69,0,0,0,3,175,0,3,40,33,0,0,0,0,76,0,6,140,102,0,0,0,3,251,0,12,131,84,7,0,0,0,234,0,7,33,17,0,0,0,0,57,0,0,8,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,19,172,105,7,0,0,0,303,0,9,28,4,4,0,0,14,59,0,3,0,0,0,0,0,0,3,0,70,624,1302,459,43,9,47,2554
UCL114031,3,13,108,301,160,25,3,19,632,0,4,32,3,0,0,0,0,39,0,0,3,3,3,0,0,0,9,0,4,35,6,3,0,0,0,48,0,10,52,14,4,0,0,6,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,52,14,4,0,0,6,86,3,5,6,3,0,0,0,3,20,0,0,0,3,0,0,0,0,3,6,32,201,327,167,25,3,28,789
UCL114032,11,41,218,906,525,82,12,29,1824,0,7,104,37,0,0,0,3,151,0,0,0,3,0,0,0,0,3,0,7,104,40,0,0,0,3,154,0,6,29,12,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,12,0,0,0,0,47,0,9,4,0,5,0,0,4,22,0,0,0,0,0,0,0,0,0,11,63,355,958,530,82,12,36,2047
UCL114033,6,23,293,1236,602,93,15,55,2323,0,24,106,28,0,0,0,11,169,0,0,3,0,0,0,0,0,3,0,24,109,28,0,0,0,11,172,5,32,133,28,3,0,0,9,210,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,32,139,28,3,0,0,9,216,0,4,5,5,0,0,0,0,14,0,0,3,3,0,0,0,0,6,11,83,549,1300,605,93,15,75,2731
UCL115001,0,6,71,344,174,19,4,12,630,0,3,11,9,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,11,9,3,0,0,0,26,0,3,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,12,0,4,32,3,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,16,120,359,180,19,4,12,710
UCL115002,0,12,91,864,463,71,7,16,1524,0,0,109,65,3,0,0,8,185,0,0,4,7,4,0,0,0,15,0,0,113,72,7,0,0,8,200,0,22,167,46,0,0,0,10,245,0,0,3,0,0,0,0,0,3,0,0,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,22,193,46,0,0,0,10,271,3,16,38,17,0,0,3,3,80,0,0,0,0,0,0,0,0,0,3,50,435,999,470,71,10,37,2075
UCL115003,0,12,63,383,301,43,6,11,819,0,0,14,40,5,0,0,0,59,0,0,11,68,4,0,0,0,83,0,0,25,108,9,0,0,0,142,0,3,3,3,3,0,0,0,12,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,10,4,6,6,6,3,0,0,0,25,0,13,10,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,31,104,497,313,43,6,11,1009
UCL115004,3,0,11,166,207,36,3,14,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,5,24,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,27,172,207,36,3,19,467
UCL115005,0,27,176,232,116,22,7,5,585,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,3,0,3,22,0,0,0,0,0,0,0,0,0,0,36,182,236,116,25,7,8,610
UCL115006,0,13,59,217,95,9,3,9,405,0,5,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,11,0,3,15,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,3,21,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,21,84,220,95,9,3,12,444
UCL115007,4,8,62,275,151,15,3,11,529,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,0,5,9,4,0,0,0,0,18,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,9,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,75,286,151,15,3,11,561
UCL115008,0,4,49,354,376,84,17,24,908,0,0,59,50,0,0,0,4,113,0,0,0,0,0,0,0,0,0,0,0,59,50,0,0,0,4,113,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,7,4,14,3,0,3,0,0,3,27,0,0,0,0,0,0,0,0,0,7,22,111,404,379,84,17,31,1055
UCL115009,0,4,50,236,84,13,0,4,391,0,4,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,10,0,12,43,10,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,10,0,0,0,0,65,0,0,3,6,0,0,0,4,13,0,0,0,3,0,0,0,0,3,0,20,102,255,84,13,0,8,482
UCL115010,0,3,48,283,116,27,0,5,482,0,3,29,10,0,0,0,0,42,0,0,0,4,4,0,0,0,8,0,3,29,14,4,0,0,0,50,0,7,13,11,0,0,0,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,11,0,0,0,9,40,3,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,16,90,308,120,30,0,14,581
UCL115011,0,11,106,285,70,5,5,19,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,11,0,0,0,0,0,17,0,9,0,5,3,0,0,0,17,0,0,0,0,0,0,0,0,0,6,20,117,290,73,5,5,19,535
UCL115012,0,5,89,243,117,31,6,9,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,15,0,5,98,249,117,31,6,9,515
UCL115013,0,9,75,223,74,3,4,9,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,4,10,0,0,0,0,0,0,0,16,16,0,9,81,226,74,3,4,29,426
UCL115014,0,16,192,777,298,41,5,32,1361,0,22,36,10,4,0,0,7,79,0,3,14,7,0,0,0,0,24,0,25,50,17,4,0,0,7,103,4,14,80,38,14,0,0,3,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,17,80,38,14,0,0,3,156,3,3,0,3,0,0,0,3,12,0,0,5,0,0,0,0,0,5,7,61,327,835,316,41,5,45,1637
UCL115015,0,17,154,575,251,49,6,7,1059,0,7,25,5,0,0,0,3,40,0,0,6,0,0,0,0,0,6,0,7,31,5,0,0,0,3,46,0,3,26,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,0,13,3,7,26,3,3,0,0,3,45,0,6,4,6,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,37,215,589,257,49,6,13,1169
UCL115016,3,13,79,238,92,9,3,10,447,0,15,9,7,3,0,3,0,37,0,3,10,25,25,4,0,0,67,0,18,19,32,28,4,3,0,104,0,3,43,22,3,0,0,3,74,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,25,3,0,0,3,77,0,3,3,0,0,0,0,3,9,0,3,0,0,0,0,0,0,3,3,40,144,295,123,13,6,16,640
UCL115017,0,6,57,273,192,27,10,10,575,0,0,62,10,0,0,0,0,72,0,0,7,13,0,0,0,0,20,0,0,69,23,0,0,0,0,92,0,7,19,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,7,22,3,0,0,0,0,32,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,148,299,192,27,10,10,702
