region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
UCL115080,837,1930,4,12,0,0,4,12,75,112,0,0,0,0,0,0,75,112,3,3,3,3,3,4,9,10,0,0,925,2064,224,0,1149,2064
UCL115081,555,1664,9,28,0,0,9,28,0,4,0,0,0,0,3,3,3,7,0,0,0,0,0,0,0,0,0,0,567,1699,32,0,599,1699
UCL115082,694,1976,3,3,0,0,3,3,0,0,0,0,0,0,3,3,3,3,3,6,0,0,0,0,3,6,0,0,703,1988,62,0,765,1988
UCL115083,495,1103,21,30,0,0,21,30,0,4,0,0,0,0,0,0,0,4,4,6,0,0,9,5,13,11,0,0,529,1148,88,0,617,1148
UCL115084,850,2079,20,36,0,0,20,36,21,36,0,0,0,0,0,0,21,36,12,15,0,0,0,0,12,15,0,6,903,2172,118,0,1021,2172
UCL115085,544,1186,65,101,11,29,76,130,90,129,0,3,0,0,0,0,90,132,59,93,3,3,9,31,71,127,0,0,781,1575,352,0,1133,1575
UCL115086,263,733,27,71,69,168,96,239,139,366,21,66,8,10,0,0,168,442,8,18,3,7,3,3,14,28,15,30,556,1472,509,0,1065,1472
UCL115087,334,974,8,13,0,0,8,13,11,21,0,0,0,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0,353,1008,18,0,371,1008
UCL115088,430,1077,14,20,5,5,19,25,15,19,0,0,0,0,0,0,15,19,0,0,0,3,0,3,0,6,0,0,464,1127,35,0,499,1127
UCL115089,1289,3295,54,65,0,8,54,73,10,18,0,0,0,0,0,0,10,18,0,0,0,0,4,11,4,11,13,14,1370,3411,175,0,1545,3411
UCL115090,528,1172,4,10,0,0,4,10,12,15,0,0,0,0,0,3,12,18,0,0,0,0,9,15,9,15,0,0,553,1215,141,0,694,1215
UCL115091,352,826,3,3,0,0,3,3,8,24,0,0,0,0,0,0,8,24,85,128,0,0,0,0,85,128,3,4,451,985,40,0,491,985
UCL115092,517,1382,41,63,0,0,41,63,4,11,0,0,0,0,0,0,4,11,11,20,0,0,4,4,15,24,0,0,577,1480,54,0,631,1480
UCL115093,349,973,10,17,0,0,10,17,11,13,0,0,0,0,6,8,17,21,3,0,0,0,0,3,3,3,0,0,379,1014,43,0,422,1014
UCL115094,1030,2395,18,26,13,18,31,44,55,84,0,0,0,0,0,6,55,90,11,13,0,3,6,10,17,26,0,0,1133,2555,124,0,1257,2555
UCL115095,409,1014,29,33,0,0,29,33,6,15,0,0,0,0,0,0,6,15,4,6,0,0,3,0,7,6,0,0,451,1068,107,0,558,1068
UCL115096,971,2529,39,70,14,23,53,93,72,108,0,0,0,0,3,3,75,111,0,0,0,0,3,4,3,4,0,0,1102,2737,166,0,1268,2737
UCL115097,932,2195,43,76,50,116,93,192,16,24,0,3,0,0,0,0,16,27,7,16,0,0,6,10,13,26,0,0,1054,2440,192,0,1246,2440
UCL115098,485,1151,12,23,0,0,12,23,48,73,0,0,0,0,3,3,51,76,36,53,0,0,18,30,54,83,0,0,602,1333,159,0,761,1333
UCL115099,947,2359,18,22,7,9,25,31,83,109,0,0,0,0,0,0,83,109,3,4,0,0,4,3,7,7,0,0,1062,2506,96,0,1158,2506
UCL115100,936,2173,32,44,18,24,50,68,40,59,0,0,0,0,0,0,40,59,8,13,0,0,4,4,12,17,3,4,1041,2321,139,0,1180,2321
UCL115101,771,1829,5,8,8,11,13,19,19,35,0,0,0,0,0,3,19,38,0,0,0,0,0,0,0,0,0,0,803,1886,707,0,1510,1886
UCL115102,797,1842,4,9,9,28,13,37,32,47,0,0,0,0,0,0,32,47,0,0,0,0,16,31,16,31,0,0,858,1957,103,0,961,1957
UCL115103,390,915,5,7,0,0,5,7,22,37,0,0,0,0,0,0,22,37,0,0,0,0,0,0,0,0,7,12,424,971,44,0,468,971
UCL115104,546,1429,10,14,14,20,24,34,22,37,0,0,0,0,0,0,22,37,7,6,0,0,7,19,14,25,3,3,609,1528,85,0,694,1528
UCL115105,864,2102,89,139,26,37,115,176,39,46,0,0,0,0,4,5,43,51,15,23,3,3,3,6,21,32,0,0,1043,2361,138,0,1181,2361
UCL115106,1115,2777,28,49,19,32,47,81,58,83,0,0,0,0,0,3,58,86,11,19,0,0,0,0,11,19,0,3,1231,2966,98,0,1329,2966
UCL115107,469,1409,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,472,1416,37,0,509,1416
UCL115108,768,1693,94,149,28,39,122,188,114,159,36,62,0,4,4,10,154,235,51,73,0,0,8,16,59,89,0,0,1103,2205,496,0,1599,2205
UCL115109,1378,3263,30,33,0,3,30,36,78,108,0,0,0,0,3,3,81,111,0,3,0,0,0,0,0,3,7,17,1496,3430,210,0,1706,3430
UCL115110,1306,3333,37,72,0,0,37,72,51,70,0,0,0,0,3,3,54,73,3,3,3,0,9,26,15,29,0,0,1412,3507,144,0,1556,3507
UCL115111,713,1795,23,38,0,0,23,38,30,39,0,0,0,0,0,0,30,39,10,8,0,0,8,18,18,26,3,6,787,1904,88,0,875,1904
UCL115112,860,2174,31,49,3,8,34,57,31,39,12,14,0,0,0,0,43,53,10,17,0,0,0,0,10,17,0,0,947,2301,157,0,1104,2301
UCL115113,1417,3453,29,70,67,139,96,209,62,93,48,73,0,0,11,20,121,186,3,5,0,0,11,13,14,18,0,0,1648,3866,231,0,1879,3866
UCL115114,1097,2716,282,489,18,42,300,531,79,111,0,0,0,0,0,0,79,111,3,5,0,0,11,15,14,20,0,0,1490,3378,247,0,1737,3378
UCL115115,961,2742,68,117,8,17,76,134,59,85,0,0,0,0,4,3,63,88,3,0,0,0,9,21,12,21,0,0,1112,2985,85,0,1197,2985
UCL115116,710,1692,3,6,0,0,3,6,6,8,0,0,0,0,0,0,6,8,3,0,0,0,0,0,3,0,0,0,722,1706,104,0,826,1706
UCL115117,947,2246,23,31,0,3,23,34,47,66,0,0,0,0,0,0,47,66,3,3,0,0,5,14,8,17,4,16,1029,2379,172,0,1201,2379
UCL115118,961,2661,165,316,139,300,304,616,106,239,0,0,0,0,0,0,106,239,0,0,0,0,8,14,8,14,0,0,1379,3530,83,0,1462,3530
UCL115119,458,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,19,8,23,0,0,466,1258,81,0,547,1258
UCL115120,1193,3253,19,35,40,81,59,116,9,12,0,0,0,0,0,0,9,12,9,15,0,0,0,5,9,20,0,0,1270,3401,150,0,1420,3401
UCL115121,544,1108,57,101,33,78,90,179,73,127,23,41,0,0,0,0,96,168,3,5,0,0,0,0,3,5,0,5,733,1465,487,0,1220,1465
UCL115122,1055,2332,110,170,7,5,117,175,91,128,0,0,0,0,4,4,95,132,95,136,0,0,0,0,95,136,3,4,1365,2779,272,0,1637,2779
UCL115123,1359,4174,8,15,0,0,8,15,3,13,0,0,0,0,4,7,7,20,3,0,0,0,0,0,3,0,0,0,1377,4209,85,0,1462,4209
UCL115124,246,744,15,45,34,90,49,135,0,0,0,0,0,0,0,0,0,0,115,190,0,0,0,0,115,190,0,0,410,1069,19,0,429,1069
UCL115125,407,990,0,0,0,0,0,0,3,3,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,413,993,295,0,708,993
UCL115126,651,1683,9,20,17,44,26,64,33,63,0,0,0,0,8,11,41,74,0,0,0,0,0,0,0,0,0,0,718,1821,130,0,848,1821
UCL115127,1757,3941,87,158,20,62,107,220,137,236,19,28,0,0,0,0,156,264,11,19,0,0,0,0,11,19,3,3,2034,4447,582,0,2616,4447
UCL115128,412,1224,0,0,3,6,3,6,20,30,0,0,0,0,7,13,27,43,0,0,0,0,0,0,0,0,0,0,442,1273,133,0,575,1273
UCL115129,889,2281,95,197,142,316,237,513,36,75,0,0,0,0,15,20,51,95,63,96,4,6,5,10,72,112,0,3,1249,3004,213,0,1462,3004
UCL115130,1224,2528,31,47,41,104,72,151,108,146,0,0,0,0,5,6,113,152,58,79,0,3,3,3,61,85,3,5,1473,2921,812,0,2285,2921
UCL115131,1388,3817,89,126,0,0,89,126,12,17,0,0,0,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,1489,3960,93,0,1582,3960
UCL115132,1374,3431,69,98,9,22,78,120,23,41,0,0,0,0,0,3,23,44,3,3,0,0,3,3,6,6,0,0,1481,3601,207,0,1688,3601
UCL115133,478,1112,13,18,0,7,13,25,125,197,0,0,0,0,5,5,130,202,4,8,0,0,0,0,4,8,4,4,629,1351,191,0,820,1351
UCL115134,804,1725,67,140,26,62,93,202,13,20,3,4,0,0,0,0,16,24,0,3,3,3,5,12,8,18,0,0,921,1969,253,0,1174,1969
UCL115135,1497,3399,13,19,3,7,16,26,111,143,0,0,0,0,3,7,114,150,0,4,0,0,3,3,3,7,3,3,1633,3585,237,0,1870,3585
UCL115136,1128,2548,32,33,0,0,32,33,68,89,0,0,0,0,3,3,71,92,5,10,0,0,3,4,8,14,3,11,1242,2698,233,0,1475,2698
UCL115137,519,1583,15,31,0,0,15,31,0,0,0,0,0,0,5,20,5,20,0,0,0,0,5,11,5,11,0,0,544,1645,38,0,582,1645
UCL115138,870,2490,17,26,5,8,22,34,52,65,0,0,0,0,0,0,52,65,0,0,0,0,3,6,3,6,0,0,947,2595,98,0,1045,2595
UCL115139,745,1596,40,58,3,10,43,68,48,65,0,0,0,0,0,0,48,65,27,39,0,0,14,39,41,78,4,10,881,1817,191,0,1072,1817
UCL115140,535,1281,0,0,0,0,0,0,21,30,0,0,0,0,0,0,21,30,8,6,0,0,9,12,17,18,0,3,573,1332,109,0,682,1332
UCL115141,925,1908,9,13,8,13,17,26,39,50,0,0,0,0,0,0,39,50,3,7,0,0,0,0,3,7,0,0,984,1991,712,0,1696,1991
UCL115142,820,2003,4,5,0,0,4,5,62,89,0,0,0,0,0,0,62,89,18,28,0,0,7,20,25,48,0,0,911,2145,151,0,1062,2145
UCL115143,883,2068,7,13,34,47,41,60,111,145,22,34,0,0,8,11,141,190,87,134,0,0,0,6,87,140,0,3,1152,2461,145,0,1297,2461
UCL115144,479,1075,17,38,6,19,23,57,3,3,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,4,0,0,505,1139,93,0,598,1139
UCL115145,1007,2243,56,93,22,33,78,126,29,47,0,0,0,0,3,3,32,50,0,0,0,0,0,0,0,0,0,0,1117,2419,846,0,1963,2419
UCL115146,560,1291,14,29,4,0,18,29,32,32,0,0,0,0,0,3,32,35,9,12,0,0,9,23,18,35,0,0,628,1390,100,0,728,1390
UCL115147,459,1363,6,7,0,0,6,7,51,75,0,0,0,0,0,0,51,75,0,0,0,0,5,11,5,11,0,3,521,1459,114,0,635,1459
UCL115148,306,918,0,4,4,0,4,4,44,59,0,0,0,0,0,0,44,59,38,57,0,0,0,0,38,57,0,0,392,1038,26,0,418,1038
UCL115149,643,1686,4,12,0,0,4,12,25,43,0,0,0,0,0,0,25,43,0,0,0,0,0,5,0,5,0,3,672,1749,77,0,749,1749
UCL115150,457,970,0,4,0,0,0,4,25,37,0,0,0,0,0,0,25,37,4,6,0,0,7,11,11,17,0,0,493,1028,64,0,557,1028
UCL115151,548,1275,27,40,3,8,30,48,42,58,0,0,0,0,0,0,42,58,15,18,0,0,6,13,21,31,0,0,641,1412,127,0,768,1412
UCL115152,538,1375,0,0,0,0,0,0,57,108,0,0,0,0,0,0,57,108,14,23,0,0,9,14,23,37,0,0,618,1520,97,0,715,1520
UCL115153,1579,3835,57,108,3,7,60,115,101,129,0,0,0,0,0,0,101,129,6,13,0,0,18,34,24,47,0,0,1764,4126,313,0,2077,4126
UCL115154,443,975,0,3,0,0,0,3,44,63,0,0,0,0,0,0,44,63,0,3,0,0,16,23,16,26,0,0,503,1067,94,0,597,1067
UCL115155,584,1323,18,22,0,4,18,26,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,612,1354,97,0,709,1354
UCL115156,963,2277,16,14,0,0,16,14,84,105,0,0,0,0,0,3,84,108,0,6,0,3,14,36,14,45,0,0,1077,2444,177,0,1254,2444
UCL115157,609,1817,5,9,3,3,8,12,0,0,0,0,0,0,3,3,3,3,54,66,3,3,0,0,57,69,0,0,677,1901,34,0,711,1901
UCL115158,1585,3962,52,78,5,9,57,87,113,141,0,0,0,3,3,0,116,144,3,5,0,0,12,28,15,33,3,0,1776,4226,123,0,1899,4226
UCL115159,679,1786,36,78,8,17,44,95,40,70,6,16,0,0,3,0,49,86,0,0,0,0,4,4,4,4,0,4,776,1975,10,0,786,1975
UCL115160,1281,3462,117,212,62,108,179,320,160,298,3,16,0,0,15,28,178,342,203,304,0,0,0,0,203,304,3,3,1844,4431,217,0,2061,4431
UCL115161,497,1462,4,8,4,4,8,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,505,1481,52,0,557,1481
UCL115162,289,820,22,36,4,8,26,44,0,0,0,0,0,0,0,0,0,0,105,151,0,0,0,0,105,151,0,0,420,1015,46,0,466,1015
UCL115163,369,925,12,17,3,5,15,22,15,17,0,0,0,0,0,0,15,17,0,0,0,0,0,4,0,4,0,0,399,968,42,0,441,968
UCL121001,327,801,0,0,0,0,0,0,13,18,0,0,0,0,0,0,13,18,4,3,0,0,3,11,7,14,0,0,347,833,58,0,405,833
UCL121002,285,675,0,4,0,0,0,4,13,16,0,0,0,0,0,0,13,16,0,3,3,6,8,6,11,15,0,0,309,710,43,0,352,710
UCL121003,233,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,0,0,16,23,0,0,249,533,419,0,668,533
UCL121004,215,540,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,544,23,0,238,544
UCL121005,169,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,512,10,0,179,512
UCL121006,198,460,3,4,0,0,3,4,0,0,0,0,0,0,4,0,4,0,22,29,0,0,0,0,22,29,0,0,227,493,338,0,565,493
UCL121007,305,735,9,21,6,17,15,38,22,42,0,0,0,0,0,0,22,42,0,5,0,0,7,11,7,16,0,0,349,831,71,0,420,831
UCL121008,377,798,26,30,0,0,26,30,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,9,9,14,0,0,412,842,77,0,489,842
UCL121009,168,603,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,3,3,0,0,3,10,6,13,3,4,186,629,26,0,212,629
UCL121010,297,774,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,0,3,3,10,10,7,9,321,800,55,0,376,800
UCL121011,258,812,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,0,0,262,823,11,0,273,823
UCL121012,253,724,0,0,0,0,0,0,36,85,0,0,0,0,0,0,36,85,0,0,0,0,0,4,0,4,7,7,296,820,65,0,361,820
UCL121013,237,598,3,4,0,0,3,4,14,30,0,0,0,0,14,33,28,63,4,11,0,0,11,13,15,24,4,6,287,695,32,0,319,695
UCL121014,181,489,5,6,0,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,0,0,190,505,27,0,217,505
UCL121015,303,1051,11,38,0,0,11,38,5,7,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,319,1096,3,0,322,1096
UCL121016,302,819,8,10,0,0,8,10,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,7,0,0,313,836,26,0,339,836
UCL121017,207,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,626,17,0,224,626
UCL121018,188,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,527,19,0,207,527
UCL121019,203,625,4,6,0,0,4,6,0,0,0,0,0,0,3,9,3,9,0,0,0,0,0,0,0,0,0,0,210,640,15,0,225,640
UCL121020,222,514,0,0,0,0,0,0,28,41,0,0,0,0,0,0,28,41,8,14,0,4,4,5,12,23,0,0,262,578,58,0,320,578
UCL121021,280,662,0,0,0,0,0,0,23,22,0,0,0,0,0,0,23,22,3,4,0,0,6,11,9,15,0,0,312,699,62,0,374,699
UCL121022,195,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,195,557,11,0,206,557
UCL121023,178,535,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,186,538,6,0,192,538
UCL121024,339,762,20,23,0,6,20,29,52,79,12,18,0,0,0,0,64,97,17,30,0,0,0,0,17,30,0,0,440,918,182,0,622,918
UCL121025,133,394,31,74,24,45,55,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,513,13,0,201,513
UCL121026,266,820,7,8,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,828,14,0,287,828
UCL121027,232,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,500,550,0,782,500
UCL121028,198,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,201,541,37,0,238,541
UCL121029,184,459,20,33,0,0,20,33,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,204,497,26,0,230,497
UCL121030,335,848,0,0,0,0,0,0,9,19,0,0,0,0,0,0,9,19,10,17,0,0,0,0,10,17,4,7,358,891,45,0,403,891
UCL121031,272,695,5,14,26,58,31,72,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,9,6,12,3,3,312,782,116,0,428,782
UCL121032,277,643,6,11,3,6,9,17,3,10,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,289,670,27,0,316,670
UCL121033,141,386,0,3,0,4,0,7,4,6,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,145,399,48,0,193,399
UCL121034,276,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,276,769,24,0,300,769
UCL121035,272,799,3,4,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,275,811,20,0,295,811
UCL121036,245,600,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,5,7,0,0,4,3,9,10,0,4,254,620,223,0,477,620
UCL121037,194,429,0,0,0,0,0,0,4,6,0,0,0,0,3,0,7,6,0,0,0,0,7,12,7,12,0,0,208,447,48,0,256,447
UCL121038,210,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,487,50,0,260,487
UCL121039,162,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,514,6,0,168,514
UCL121040,237,582,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,240,585,54,0,294,585
UCL121041,466,1189,54,98,0,0,54,98,0,0,0,0,0,0,0,0,0,0,15,21,0,0,0,3,15,24,0,0,535,1311,30,0,565,1311
UCL121042,208,641,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,650,6,0,214,650
UCL121043,221,548,3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,552,59,0,283,552
UCL121044,202,491,59,108,10,21,69,129,23,44,0,0,0,0,0,0,23,44,6,6,0,5,4,11,10,22,0,0,304,686,160,0,464,686
UCL121045,172,526,3,0,0,0,3,0,9,10,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,184,536,30,0,214,536
UCL121046,187,363,8,13,12,29,20,42,38,63,7,15,6,5,0,0,51,83,37,56,0,0,3,5,40,61,0,0,298,549,150,0,448,549
UCL121047,344,771,10,6,0,0,10,6,7,9,0,0,0,0,0,0,7,9,0,0,0,0,5,9,5,9,0,0,366,795,86,0,452,795
UCL121048,370,826,6,12,0,0,6,12,27,36,0,0,0,0,0,3,27,39,9,17,4,4,0,3,13,24,0,0,416,901,80,0,496,901
UCL121049,204,431,31,41,22,42,53,83,95,132,0,0,0,0,0,0,95,132,5,7,0,0,7,20,12,27,3,3,367,676,279,0,646,676
UCL121050,302,828,0,0,0,0,0,0,16,22,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0,318,850,30,0,348,850
UCL121051,291,640,6,5,0,0,6,5,12,22,0,0,0,0,0,0,12,22,0,0,0,0,3,4,3,4,3,4,315,675,62,0,377,675
UCL121052,201,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,678,7,0,208,678
UCL121053,213,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0,0,24,29,0,0,237,607,23,0,260,607
UCL121054,285,768,3,8,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0,291,781,30,0,321,781
UCL121055,317,680,4,5,0,0,4,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,321,689,100,0,421,689
UCL121056,208,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,680,8,0,216,680
UCL121057,441,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,1268,32,0,473,1268
UCL121058,210,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,537,73,0,283,537
UCL121059,299,844,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,299,851,14,0,313,851
UCL121060,180,651,0,0,0,0,0,0,3,5,0,0,0,3,3,0,6,8,0,0,0,0,0,0,0,0,0,0,186,659,6,0,192,659
UCL121061,299,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,812,30,0,329,812
UCL121062,237,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,240,567,163,0,403,567
UCL121063,301,683,3,4,0,0,3,4,0,0,0,0,0,0,3,0,3,0,7,12,0,0,0,0,7,12,0,0,314,699,34,0,348,699
UCL121064,310,679,0,0,0,0,0,0,10,14,0,0,0,0,0,0,10,14,0,0,0,0,9,18,9,18,7,6,336,717,41,0,377,717
UCL121065,422,1109,6,14,11,14,17,28,8,18,0,0,0,0,0,0,8,18,33,48,0,0,0,0,33,48,0,0,480,1203,295,0,775,1203
UCL121066,145,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,488,4,0,149,488
UCL121067,191,492,0,0,4,5,4,5,4,6,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,4,0,0,199,507,63,0,262,507
UCL121068,199,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,62,220,538,18,0,238,538
UCL121069,265,563,3,3,0,0,3,3,23,36,0,0,0,0,0,0,23,36,4,5,0,0,0,0,4,5,0,0,295,607,51,0,346,607
UCL121070,202,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202,471,88,0,290,471
UCL121071,118,363,46,73,0,0,46,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,164,439,24,0,188,439
UCL121072,376,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,883,82,0,458,883
UCL121073,198,535,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,198,546,26,0,224,546
UCL121074,222,600,7,18,5,9,12,27,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,6,238,636,32,0,270,636
UCL121075,218,658,3,8,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,224,669,13,0,237,669
UCL121076,165,416,0,3,0,0,0,3,6,9,0,0,0,0,0,0,6,9,0,0,0,0,4,4,4,4,0,0,175,432,40,0,215,432
UCL121077,184,546,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,549,8,0,192,549
UCL121078,177,460,3,4,0,0,3,4,7,10,3,0,0,0,0,0,10,10,17,30,0,0,0,0,17,30,0,0,207,504,20,0,227,504
UCL121079,161,507,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,5,0,0,0,0,0,0,0,0,0,0,167,512,13,0,180,512
UCL121080,304,699,3,13,42,84,45,97,6,12,0,0,0,0,0,0,6,12,3,9,0,0,0,0,3,9,0,0,358,817,173,0,531,817
UCL121081,278,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,994,15,0,293,994
UCL121082,351,765,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,351,768,165,0,516,768
UCL121083,223,670,6,11,0,0,6,11,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,232,685,13,0,245,685
UCL121084,333,721,3,3,0,3,3,6,6,7,0,0,0,0,0,0,6,7,9,10,0,3,6,14,15,27,6,6,363,767,63,0,426,767
UCL121085,215,580,3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,7,13,0,0,3,10,10,23,0,0,228,608,27,0,255,608
UCL121086,202,533,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,537,23,0,225,537
UCL121087,296,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,764,98,0,394,764
UCL121088,182,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,483,18,0,200,483
UCL121089,248,779,10,22,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,258,804,13,0,271,804
