region_id,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
UCL122085,0,0,6,0,0,0,9,0,0,0,4,0,0,0,0,4,3,8,0,0,0,11,0,0,22,3,4,6,3,5,4,0,7,32,0,0,0,4,0,0,0,0,4,12,15,25,27,10,0,0,0,89,0,0,5,0,0,0,0,0,5,12,15,30,31,10,0,0,0,98,0,0,4,0,0,0,3,0,7,8,0,0,9,6,0,5,0,28,26,30,40,47,27,15,8,7,200
UCL122086,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,3,8,7,0,4,6,0,3,31,4,3,0,11,7,6,0,0,31,0,0,3,4,0,0,3,0,10,3,16,13,17,17,7,4,0,77,0,0,6,0,3,0,0,0,9,3,16,22,21,20,7,7,0,96,0,0,3,0,0,6,0,0,9,0,5,0,0,3,8,3,0,19,10,32,35,32,34,36,10,3,192
UCL122087,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,5,0,6,0,0,20,3,6,6,6,6,3,0,0,30,0,0,0,0,3,0,0,0,3,8,12,8,19,16,0,0,0,63,3,3,3,0,0,0,0,0,9,11,15,11,19,19,0,0,0,75,0,0,0,3,3,3,3,0,12,9,0,6,3,0,3,3,0,24,23,24,32,36,28,15,6,0,164
UCL122088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,0,0,0,4,3,3,0,0,10,0,0,3,0,0,0,0,0,3,5,0,3,7,13,8,0,0,36,3,0,0,0,0,0,0,0,3,8,0,6,7,13,8,0,0,42,0,0,0,0,0,0,4,0,4,6,0,0,0,5,0,6,4,21,14,0,9,11,25,11,10,4,84
UCL122089,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,9,0,3,7,6,3,3,0,0,22,0,0,11,0,6,3,0,0,20,0,0,0,0,6,3,3,0,12,0,7,13,4,15,13,8,0,60,0,3,0,0,0,0,0,0,3,0,10,13,4,21,16,11,0,75,0,0,0,0,3,0,0,0,3,3,6,6,3,6,6,4,3,37,3,19,37,13,45,28,18,3,166
UCL122090,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,4,3,0,3,0,0,17,3,3,4,0,0,0,0,0,10,6,19,15,8,14,3,0,0,65,0,0,0,5,0,0,0,0,5,9,22,19,13,14,3,0,0,80,0,0,0,0,0,0,0,0,0,6,3,7,0,6,3,6,0,31,18,29,30,22,20,9,6,0,134
UCL122091,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,6,0,0,3,3,3,3,0,0,12,0,0,0,0,3,3,3,3,12,0,0,0,3,0,0,0,0,3,0,3,9,3,9,7,0,0,31,0,0,0,0,0,0,0,0,0,0,3,9,6,9,7,0,0,34,0,0,0,0,0,3,0,0,3,0,0,0,3,7,9,7,3,29,0,6,12,12,25,28,10,6,99
UCL122092,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,5,0,9,3,0,0,0,17,0,3,5,3,3,0,0,0,14,0,0,0,3,0,0,0,0,3,7,7,19,20,6,5,4,0,68,0,0,0,0,3,0,0,0,3,7,7,19,23,9,5,4,0,74,0,0,3,0,0,0,0,0,3,0,0,9,3,3,0,0,0,15,7,15,36,41,21,5,4,0,129
UCL122093,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,4,4,5,0,3,4,0,0,0,16,0,3,0,0,0,0,0,0,3,0,5,6,9,6,6,0,0,32,0,0,0,3,0,0,0,0,3,0,8,6,12,6,6,0,0,38,0,0,0,0,0,0,0,0,0,7,0,4,7,3,0,0,0,21,11,13,10,22,13,13,0,0,82
UCL122094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,12,3,6,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,6,4,3,8,6,13,3,0,0,37,0,0,0,0,0,0,0,0,0,4,9,8,6,13,3,0,0,43,0,0,0,0,3,0,0,0,3,3,0,0,0,6,3,3,0,15,10,18,8,9,22,12,3,0,82
UCL122095,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,7,0,3,0,3,0,0,16,0,3,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,9,9,15,6,0,0,45,3,0,0,0,0,0,0,0,3,3,6,9,9,15,6,0,0,48,3,0,0,0,3,0,0,0,6,8,6,12,16,8,7,4,3,64,17,22,24,37,26,16,4,3,149
UCL122096,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,3,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,4,0,4,9,10,8,3,5,0,39,0,3,0,0,0,0,0,0,3,0,7,9,10,12,3,5,0,46,0,3,3,0,3,0,0,0,9,7,0,3,3,0,6,3,0,22,7,13,18,20,18,12,8,0,96
UCL122097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,12,0,0,0,5,3,3,0,0,11,0,0,0,0,0,0,0,0,0,3,17,11,9,4,8,0,0,52,0,0,0,0,0,0,0,0,0,3,17,11,9,4,8,0,0,52,0,0,0,0,6,0,0,0,6,6,0,3,0,6,3,3,0,21,9,20,14,14,25,17,3,0,102
UCL122098,3,3,13,0,0,0,23,3,0,3,0,6,0,0,0,12,3,0,9,9,11,5,0,0,37,3,0,6,7,3,3,6,0,28,0,0,3,3,3,0,0,0,9,6,11,15,16,6,8,4,0,66,0,0,0,0,6,0,0,0,6,6,11,18,19,15,8,4,0,81,3,0,0,3,3,0,3,0,12,0,3,10,6,0,5,0,0,24,18,18,49,47,51,21,13,0,217
UCL122099,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,10,0,3,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,12,5,9,3,6,0,0,42,0,0,0,3,0,0,0,0,3,7,12,5,12,3,6,0,0,45,0,0,0,0,0,0,0,0,0,7,0,6,0,13,11,5,0,42,14,23,17,22,16,17,5,0,114
UCL122100,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,11,0,13,4,0,0,36,0,5,3,12,5,0,0,0,25,0,0,0,3,0,5,0,0,8,8,11,15,10,16,8,3,0,71,0,0,0,3,3,0,0,0,6,8,11,15,16,19,13,3,0,85,0,0,0,0,0,0,3,0,3,3,0,0,3,8,0,3,0,17,11,24,32,31,45,17,9,0,169
UCL122101,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,6,3,13,15,3,3,0,0,0,37,0,4,3,3,4,0,0,0,14,3,0,0,0,0,0,0,0,3,3,3,5,5,8,3,0,0,27,0,0,0,3,0,0,0,0,3,6,3,5,8,8,3,0,0,33,0,4,0,0,0,0,0,0,4,0,4,12,6,10,11,8,0,51,12,31,35,23,25,14,8,0,148
UCL122102,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,6,0,6,6,4,6,6,0,0,28,6,0,6,3,3,3,0,3,24,0,3,0,0,0,0,0,0,3,0,6,10,12,12,7,5,0,52,0,0,0,0,0,0,0,0,0,0,9,10,12,12,7,5,0,55,0,0,0,3,0,0,0,0,3,3,3,0,3,3,6,3,3,24,9,18,25,25,27,22,8,9,143
UCL122103,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,0,3,0,3,0,0,9,0,3,3,6,0,0,0,0,12,0,0,0,3,0,3,0,0,6,6,10,14,7,4,0,3,0,44,0,0,3,0,0,0,0,0,3,6,10,17,10,4,3,3,0,53,0,0,3,0,3,0,0,0,6,0,5,0,3,6,3,0,0,17,6,21,23,25,16,9,3,0,103
UCL122104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,12,0,3,0,4,3,3,0,0,13,4,0,0,0,0,0,0,0,4,3,17,9,10,10,13,8,0,70,0,0,5,0,0,0,0,0,5,7,17,14,10,10,13,8,0,79,0,0,0,3,3,0,3,0,9,3,3,3,0,3,11,9,5,37,10,23,20,17,25,30,20,5,150
UCL122105,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,4,0,0,3,6,6,4,0,0,19,0,0,0,0,3,0,0,0,3,3,6,8,12,9,8,0,0,46,0,0,0,0,0,0,0,0,0,3,6,8,12,12,8,0,0,49,0,0,0,0,0,0,0,0,0,0,0,3,6,6,3,4,3,25,3,6,18,24,24,19,4,3,101
UCL122106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,3,7,3,0,0,0,13,0,3,0,0,0,0,0,0,3,3,9,6,11,3,0,0,0,32,0,0,0,0,0,0,0,0,0,3,12,6,11,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,6,6,30,3,15,15,21,12,6,6,6,84
UCL122107,3,6,3,3,0,0,15,0,0,3,0,0,0,0,0,3,0,3,5,14,12,0,0,0,34,0,3,3,12,8,9,0,0,35,0,4,3,3,0,0,0,0,10,5,6,4,14,13,5,4,0,51,0,3,0,0,0,0,0,0,3,5,13,7,17,13,5,4,0,64,0,3,0,3,3,0,0,0,9,8,6,14,11,7,6,7,5,64,13,28,35,63,46,23,11,5,224
UCL122108,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,6,3,3,0,0,12,0,5,0,0,0,0,0,0,5,6,0,0,0,0,3,0,0,9,6,0,3,5,4,3,3,0,24,0,0,0,3,0,0,0,0,3,12,0,3,8,4,6,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,16,12,5,3,14,13,18,10,0,75
UCL122109,0,0,5,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,4,8,12,11,0,0,35,0,0,0,4,12,10,6,0,32,0,0,0,3,0,4,4,0,11,4,9,12,12,16,19,5,0,77,0,0,0,0,3,0,0,0,3,4,9,12,15,19,23,9,0,91,0,0,0,0,3,6,3,0,12,5,0,0,6,8,8,7,4,38,9,9,16,33,62,58,25,4,216
UCL122110,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,6,0,4,11,6,8,3,3,0,35,3,3,4,3,9,0,0,0,22,0,0,0,0,3,0,0,0,3,3,17,20,17,13,4,4,0,78,3,0,0,0,0,0,0,0,3,6,17,20,17,16,4,4,0,84,0,3,0,0,0,0,3,0,6,4,3,3,6,6,6,3,6,37,13,33,38,35,42,13,13,6,193
UCL122111,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,5,3,3,0,4,0,15,0,0,0,0,6,6,0,0,12,0,6,3,0,0,0,0,0,9,0,3,6,7,12,5,4,3,40,0,0,0,0,0,0,0,0,0,0,9,9,7,12,5,4,3,49,0,0,0,0,0,0,0,0,0,4,0,0,4,4,8,5,0,25,4,9,17,14,28,19,13,3,107
UCL122112,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,3,7,12,6,4,9,0,0,0,38,0,0,3,3,0,0,0,0,6,7,12,9,7,9,0,3,0,47,3,0,0,0,0,0,0,0,3,3,0,0,6,6,12,0,6,33,16,12,9,19,18,12,3,6,95
UCL122113,3,0,3,0,0,0,12,0,3,3,6,0,0,0,0,12,3,3,9,11,6,3,0,0,35,3,3,6,8,3,3,0,0,26,0,0,0,5,0,0,0,0,5,6,13,19,24,9,6,3,0,80,0,0,0,0,0,0,0,0,0,6,13,19,29,9,6,3,0,85,3,0,3,0,6,3,0,0,15,6,0,0,6,3,3,3,0,21,21,28,43,60,30,18,6,0,206
UCL122114,7,10,3,0,0,0,23,0,0,0,0,0,0,0,0,0,3,6,8,18,3,0,0,0,38,3,3,8,9,3,0,0,0,26,0,3,0,3,0,0,0,0,6,3,6,9,11,4,3,0,0,36,0,0,0,0,3,0,0,0,3,3,9,9,14,7,3,0,0,45,3,0,3,0,6,0,0,0,12,3,3,0,3,3,0,0,0,12,15,24,35,54,25,3,0,0,156
UCL122115,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,10,6,8,8,3,3,0,0,38,0,0,0,0,0,0,0,0,0,10,6,11,11,3,3,0,0,44,0,0,3,0,0,0,0,0,3,3,3,3,3,3,6,3,0,24,13,15,20,17,12,9,3,0,89
UCL122116,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,6,3,3,0,6,4,0,0,0,16,0,4,8,6,6,0,0,0,24,0,0,3,0,3,0,0,0,6,7,13,16,24,16,6,0,0,82,0,0,0,0,3,0,0,0,3,7,13,19,24,22,6,0,0,91,0,0,0,3,3,0,0,0,6,0,7,0,0,8,0,0,0,15,10,27,27,45,46,6,0,0,161
UCL122117,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,4,0,3,0,8,0,6,0,0,17,0,0,0,3,5,5,0,0,13,0,0,0,0,0,3,0,0,3,3,3,8,8,6,7,3,3,41,0,0,0,0,0,0,3,0,3,3,3,8,8,6,10,6,3,47,0,0,0,0,0,0,0,0,0,0,3,6,3,3,3,6,3,27,3,9,14,22,22,24,12,6,112
UCL122118,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,14,3,3,6,0,3,0,0,0,15,0,0,0,0,4,0,0,0,4,5,4,4,5,5,6,0,0,29,0,0,0,0,0,0,0,0,0,5,4,4,5,9,6,0,0,33,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,16,17,11,22,16,15,6,0,0,87
UCL122119,0,0,3,3,0,0,6,0,0,6,0,0,0,0,0,6,3,3,13,10,5,0,0,0,34,0,6,7,3,3,6,0,3,28,0,0,6,3,0,0,0,0,9,8,21,17,19,7,6,0,0,78,0,0,0,0,0,0,0,0,0,8,21,23,22,7,6,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,15,11,30,49,38,21,18,3,6,176
UCL122120,0,5,3,0,0,0,14,0,0,0,3,3,0,0,0,6,0,6,8,6,3,4,0,0,27,3,4,3,7,3,3,0,0,23,0,0,0,6,3,0,0,0,9,6,0,14,12,6,3,0,0,41,0,0,3,0,0,0,0,0,3,6,0,17,18,9,3,0,0,53,0,0,0,0,3,0,0,0,3,0,0,5,8,6,0,0,0,19,12,13,33,47,30,10,0,0,145
UCL122121,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,3,0,18,0,3,3,3,3,6,3,0,21,0,0,0,0,0,4,0,0,4,0,0,8,7,10,11,6,0,42,0,0,3,3,3,0,0,0,9,0,0,11,10,13,15,6,0,55,0,0,0,0,0,3,0,0,3,0,0,0,6,6,0,3,0,15,0,6,14,22,28,30,15,0,115
UCL122122,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,13,23,9,7,0,0,52,3,9,15,13,7,0,3,0,50,0,3,3,0,3,3,0,0,12,3,8,20,18,13,3,3,3,71,0,0,0,0,4,3,0,0,7,3,11,23,18,20,9,3,3,90,0,0,0,0,0,5,0,0,5,4,0,3,7,6,4,6,0,30,10,20,57,61,45,25,12,3,233
UCL122123,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,12,0,0,7,3,5,0,0,0,15,0,0,0,0,6,0,0,0,6,5,5,6,6,8,8,0,0,38,0,0,3,0,0,0,0,0,3,5,5,9,6,14,8,0,0,47,0,0,0,0,3,0,0,0,3,3,0,0,6,3,7,0,0,19,8,5,19,20,25,19,3,0,99
UCL122124,0,0,10,0,0,0,10,0,0,0,5,0,0,3,0,8,3,4,10,10,12,5,0,0,44,0,0,8,10,11,0,0,0,29,0,0,4,0,3,0,0,0,7,0,8,6,18,12,20,5,0,69,3,0,0,0,3,0,0,0,6,3,8,10,18,18,20,5,0,82,0,0,5,0,0,0,4,0,9,0,0,0,3,6,10,0,0,19,6,12,33,46,57,35,12,0,201
UCL122125,0,0,3,5,0,0,8,0,0,3,0,0,0,0,0,3,0,0,8,9,13,3,3,0,36,0,3,0,6,0,5,0,0,14,0,0,0,3,0,3,0,0,6,6,3,7,9,15,7,3,0,50,0,0,0,3,0,0,3,0,6,6,3,7,15,15,10,6,0,62,0,0,0,0,4,0,0,0,4,6,0,4,3,6,4,6,3,32,12,6,22,33,41,27,15,3,159
UCL122126,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,6,9,4,0,0,22,0,0,3,9,8,0,0,0,20,0,3,0,0,0,0,4,0,7,3,4,8,12,7,9,0,0,43,0,3,0,0,4,0,0,0,7,3,10,8,12,11,9,4,0,57,0,0,0,0,0,0,3,0,3,6,0,7,0,0,6,3,0,22,9,10,21,30,31,19,10,0,130
UCL122127,0,6,3,0,0,0,9,0,0,0,0,3,3,0,0,6,0,8,11,10,6,6,0,0,41,0,0,5,5,7,0,0,0,17,0,0,3,0,0,0,0,0,3,5,0,4,17,19,3,3,0,51,0,3,0,3,3,0,0,0,9,5,3,7,20,22,3,3,0,63,0,0,0,0,6,0,0,0,6,0,6,0,6,3,3,3,0,21,5,17,23,47,50,15,6,0,163
UCL122128,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,6,9,6,3,0,0,30,0,4,3,3,9,3,0,0,22,0,0,3,0,0,0,0,0,3,9,23,19,23,9,5,4,0,92,0,0,0,0,0,0,0,0,0,9,23,22,23,9,5,4,0,95,0,0,3,0,0,0,0,0,3,12,0,0,3,5,4,0,0,24,21,33,37,38,32,15,4,0,180
UCL122129,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,3,6,3,6,0,0,0,18,0,0,0,0,3,0,0,0,3,0,3,3,0,0,0,0,0,6,5,12,23,14,6,3,0,0,63,0,3,0,3,0,0,0,0,6,5,18,26,17,6,3,0,0,75,3,0,0,0,0,0,0,0,3,3,6,3,4,3,3,0,0,22,11,27,38,27,18,6,0,0,127
UCL122130,0,0,6,3,0,0,9,0,0,0,0,3,0,0,0,3,0,3,9,11,3,3,4,0,33,0,3,3,5,6,0,0,0,17,0,0,0,0,3,0,0,0,3,6,6,8,14,13,6,3,0,56,0,0,0,0,0,0,0,0,0,6,6,8,14,16,6,3,0,59,0,3,0,0,3,0,0,0,6,0,0,0,0,3,3,3,0,9,6,15,20,30,40,15,10,0,136
UCL122131,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,4,3,10,6,0,0,0,23,6,3,3,3,0,3,3,0,21,0,0,0,3,5,0,0,0,8,3,17,22,16,6,9,5,0,78,3,0,3,3,0,0,0,0,9,6,17,25,22,11,9,5,0,95,0,0,0,0,0,0,0,0,0,3,3,3,4,7,0,0,0,20,15,27,37,42,24,12,8,0,165
UCL122132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,13,0,0,3,3,0,3,3,0,12,0,0,0,0,0,0,0,0,0,6,18,8,6,7,0,0,0,45,0,0,0,0,0,0,0,0,0,6,18,8,6,7,0,0,0,45,0,0,6,3,0,0,0,0,9,7,4,3,3,0,6,0,3,26,13,25,24,18,10,9,3,3,105
UCL122133,6,3,6,0,0,0,18,0,0,3,0,0,3,0,0,6,0,6,16,14,3,6,3,0,48,3,4,11,13,4,3,0,0,38,3,0,0,0,0,0,0,0,3,6,19,10,21,16,5,3,3,83,0,0,0,0,4,0,0,0,4,9,19,10,21,20,5,3,3,90,0,0,0,3,0,3,0,0,6,0,3,3,0,3,3,3,6,21,15,32,49,54,36,23,9,9,227
UCL122134,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,3,0,0,3,0,0,9,0,0,0,6,3,0,0,0,9,0,0,0,0,0,6,0,0,6,0,6,7,6,9,3,0,0,31,0,0,0,3,0,0,0,0,3,0,6,7,9,9,9,0,0,40,0,0,0,0,6,0,0,0,6,0,0,6,0,3,7,3,0,19,0,9,22,15,21,19,3,0,89
UCL122135,10,0,4,0,0,0,14,0,0,0,5,0,0,0,0,5,0,8,10,8,7,0,0,0,33,0,3,6,5,0,0,0,0,14,0,0,4,0,0,0,0,0,4,0,4,9,7,4,3,0,0,27,0,0,3,0,0,0,0,0,3,0,4,16,7,4,3,0,0,34,0,0,0,0,3,3,0,0,6,3,0,3,0,0,0,0,0,6,3,15,45,25,18,6,0,0,112
UCL122136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,9,0,3,0,6,8,0,3,0,20,0,0,0,0,0,0,0,0,0,0,5,3,12,7,7,8,0,42,0,3,0,0,0,0,0,0,3,0,8,3,12,7,7,8,0,45,0,0,0,0,3,3,0,0,6,0,3,0,0,6,0,3,0,12,0,14,3,21,24,13,17,0,92
UCL122137,0,0,0,3,3,0,6,0,0,0,0,7,0,0,0,7,0,0,6,16,10,4,0,0,36,3,0,8,10,7,8,0,0,36,0,0,0,4,3,0,0,0,7,4,0,6,23,12,6,0,0,51,0,0,0,0,0,0,0,0,0,4,0,6,27,15,6,0,0,58,0,0,0,0,0,0,0,0,0,11,7,3,9,8,0,6,0,44,18,7,23,62,47,21,9,0,187
UCL122138,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,3,3,0,0,0,0,6,3,0,3,0,0,0,0,0,6,3,6,14,8,6,3,0,0,40,0,3,0,0,0,0,0,0,3,6,9,17,8,6,3,0,0,49,0,0,0,0,0,3,0,0,3,0,0,0,3,6,10,6,0,25,6,9,36,14,12,16,6,0,99
UCL122139,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,6,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,6,6,3,6,4,4,0,0,29,0,0,0,0,3,0,0,0,3,6,6,3,6,7,4,0,0,32,0,0,0,0,3,0,0,0,3,6,0,3,0,3,3,3,0,18,12,9,12,9,16,10,3,0,71
UCL122140,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,6,3,7,0,0,0,21,0,0,3,3,6,0,0,0,12,0,0,0,0,0,5,0,0,5,9,8,7,20,7,3,3,0,57,0,0,4,0,0,0,0,0,4,9,8,11,20,7,8,3,0,66,0,0,0,0,0,4,0,0,4,0,0,0,0,5,0,0,3,8,9,13,20,26,28,12,3,3,114
UCL122141,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,0,0,3,3,0,0,9,3,0,0,4,13,0,0,0,20,0,3,0,3,0,0,0,0,6,4,12,14,11,7,3,0,0,51,0,0,0,3,0,0,0,0,3,4,15,14,17,7,3,0,0,60,0,0,0,0,3,0,0,0,3,0,0,0,4,3,3,4,3,17,7,18,14,25,35,9,4,3,115
UCL122142,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,3,9,12,3,11,3,0,0,41,0,4,6,6,0,4,0,0,20,0,3,3,0,0,0,0,0,6,3,10,9,13,5,3,0,0,43,6,0,0,0,0,0,0,0,6,9,13,12,13,5,3,0,0,55,3,0,3,0,0,0,0,0,6,20,29,47,48,23,12,3,3,185,35,58,83,73,39,22,3,3,316
UCL122143,4,0,6,3,0,0,13,0,0,0,3,0,0,0,0,3,0,9,18,13,15,0,4,0,59,3,0,3,11,15,7,3,0,42,3,3,0,3,3,3,0,0,15,0,8,10,15,12,3,3,0,51,0,0,0,0,0,0,0,0,0,3,11,10,18,15,6,3,0,66,0,0,3,3,0,3,0,0,9,3,0,0,4,8,9,4,0,28,9,20,38,52,59,28,14,0,220
UCL122144,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,4,0,3,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,3,10,9,14,3,4,6,53,0,0,0,0,0,0,0,0,0,4,3,10,9,14,3,4,6,53,0,0,0,3,3,0,3,0,9,5,3,5,3,5,3,6,0,30,9,9,15,18,32,9,13,6,111
UCL122145,0,6,3,0,0,0,9,0,0,0,0,4,0,0,0,4,0,3,11,6,0,3,0,0,23,0,0,12,6,8,3,0,0,29,0,0,0,6,0,0,0,0,6,4,7,12,13,14,7,0,0,57,0,0,3,0,0,0,0,0,3,4,7,15,19,14,7,0,0,66,3,0,0,3,0,0,0,0,6,3,6,7,3,3,3,3,0,28,10,16,45,43,32,16,3,0,165
UCL122146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,8,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,8,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,4,4,11,7,7,0,0,0,33
