region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
UCL115067,0,3,8,20,20,39,67,57,32,246,0,0,0,0,8,3,3,0,0,14,10,7,16,25,27,33,42,32,29,221,99,126,242,298,354,309,304,215,98,2045
UCL115068,3,3,6,0,17,20,12,7,0,68,0,0,0,0,0,3,0,0,0,3,10,6,12,15,12,10,15,3,6,89,108,218,394,325,411,275,105,28,12,1876
UCL115069,0,0,0,7,18,33,54,70,37,219,0,0,0,0,0,0,3,0,3,6,3,6,4,12,15,16,29,41,18,144,57,97,199,235,308,313,294,285,108,1896
UCL115070,0,0,3,6,6,20,35,24,7,101,0,3,0,0,3,0,0,0,0,6,6,3,3,14,8,14,29,30,7,114,30,46,88,102,160,228,226,123,32,1035
UCL115071,3,0,4,12,10,35,50,52,21,187,0,0,0,0,0,0,0,3,0,3,5,0,7,8,14,23,46,22,14,139,38,66,157,198,235,284,298,217,89,1582
UCL115072,3,0,6,11,16,39,24,18,14,131,0,0,0,0,3,0,3,0,0,6,11,9,15,20,23,31,18,10,0,137,101,175,366,347,286,264,147,51,22,1759
UCL115073,0,0,6,7,7,22,30,36,13,121,0,0,0,3,0,0,4,0,0,7,6,6,13,19,12,12,19,22,10,119,65,118,196,210,222,248,169,122,50,1400
UCL115074,0,0,0,3,7,14,25,7,3,59,0,0,0,0,0,0,0,0,0,0,3,3,3,12,6,9,24,8,0,68,24,24,68,179,210,257,175,43,6,986
UCL115075,0,3,11,0,14,30,45,36,26,165,0,0,0,0,0,0,0,7,0,7,6,8,11,6,14,33,31,27,13,149,60,114,187,194,248,279,220,143,62,1507
UCL115076,0,3,0,7,18,31,43,38,28,168,0,0,0,0,0,0,5,0,0,5,15,3,13,25,22,31,23,26,12,170,69,106,186,238,259,246,184,136,68,1492
UCL115077,0,0,6,3,17,39,49,43,19,176,0,0,0,3,3,6,0,3,0,15,3,3,8,13,10,35,45,23,12,152,38,88,173,181,244,319,268,131,60,1502
UCL115078,0,0,0,0,14,45,70,35,19,183,0,0,4,6,0,0,0,0,0,10,4,3,0,8,19,33,50,61,6,184,37,49,137,159,252,476,479,261,59,1909
UCL115079,0,0,3,6,9,3,13,13,10,57,0,0,0,0,0,0,0,0,0,0,3,0,3,11,4,14,21,29,9,94,12,36,77,84,130,196,223,150,52,960
UCL115080,0,4,4,7,27,56,47,42,16,203,0,0,0,0,0,7,5,3,0,15,13,12,21,20,24,20,26,43,18,197,77,113,194,253,376,285,238,169,60,1765
UCL115081,3,0,0,7,23,25,13,6,3,80,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,9,3,7,6,45,63,95,230,269,261,202,75,31,12,1238
UCL115082,0,0,4,4,19,28,13,8,7,83,0,0,0,0,0,0,0,0,0,0,12,7,14,18,30,19,28,9,0,137,87,133,267,332,301,189,142,36,16,1503
UCL115083,0,0,0,3,10,28,33,26,17,117,0,0,0,0,0,0,0,0,0,0,7,7,10,7,18,21,22,12,13,117,34,56,110,112,165,193,146,111,55,982
UCL115084,0,0,0,7,10,36,50,46,21,170,0,0,0,0,6,3,0,0,3,12,0,7,11,14,22,40,29,29,11,163,50,59,228,289,282,380,290,184,50,1812
UCL115085,0,0,0,7,9,24,37,42,21,140,0,0,0,0,0,3,0,0,0,3,4,10,0,11,12,12,34,28,11,122,26,51,64,151,204,329,323,216,66,1430
UCL115086,0,0,3,0,0,3,9,8,3,26,0,0,0,0,0,0,0,0,0,0,27,39,46,45,28,21,12,7,0,225,82,184,303,265,235,144,77,37,6,1333
UCL115087,0,0,0,3,0,8,9,16,6,42,0,0,0,0,0,0,0,0,0,0,3,6,0,6,4,8,3,0,3,33,34,45,119,157,139,127,57,34,21,733
UCL115088,0,0,0,0,3,8,21,17,12,61,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,11,6,27,10,59,28,45,59,146,193,215,142,91,31,950
UCL115089,6,4,8,19,24,56,49,54,20,240,0,0,0,0,0,0,0,3,0,3,28,130,267,238,123,87,70,40,24,1007,139,303,625,632,583,529,361,205,82,3459
UCL115090,3,0,0,5,11,28,43,32,13,135,0,0,0,4,0,0,0,0,5,9,0,3,4,8,11,17,20,10,8,81,26,49,98,155,172,165,188,94,42,989
UCL115091,0,0,0,6,7,17,21,26,4,81,0,0,0,0,0,6,0,0,0,6,8,6,3,8,11,16,29,24,0,105,45,46,74,113,153,176,190,79,13,889
UCL115092,0,0,0,0,12,21,19,21,21,94,0,0,0,0,0,0,0,0,0,0,4,0,14,10,20,9,31,25,24,137,42,66,184,210,197,179,150,92,63,1183
UCL115093,0,0,0,0,0,4,5,5,8,22,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,12,5,10,8,50,24,74,86,123,181,171,104,50,33,846
UCL115094,5,3,0,6,12,34,47,75,54,236,0,0,0,3,3,0,0,0,0,6,7,4,10,18,19,25,36,52,26,197,75,135,253,277,328,385,288,260,129,2130
UCL115095,3,3,0,7,12,26,28,23,19,121,0,0,0,0,0,0,4,0,0,4,3,10,5,11,9,10,18,13,8,87,42,90,139,114,129,142,106,80,48,890
UCL115096,0,3,0,8,13,24,36,13,13,110,0,3,0,0,0,0,0,0,0,3,10,3,3,11,17,17,43,35,7,146,65,88,192,416,386,422,356,170,49,2144
UCL115097,4,3,3,6,8,17,30,14,8,93,0,3,3,0,3,0,0,0,0,9,3,3,6,7,10,19,26,24,9,107,56,107,235,285,344,432,388,144,32,2023
UCL115098,3,5,6,6,12,23,37,23,0,115,0,0,0,3,0,3,0,3,0,9,8,3,10,23,36,28,31,34,11,184,47,68,147,175,199,198,189,94,21,1138
UCL115099,3,0,4,7,10,46,53,98,82,303,0,3,0,0,0,0,6,6,0,15,7,13,15,27,18,30,39,45,21,215,76,119,206,280,325,352,330,299,164,2151
UCL115100,0,0,4,7,13,29,50,39,24,166,0,0,0,0,6,0,3,0,0,9,12,0,5,19,11,21,62,46,63,239,70,93,145,271,330,357,409,270,154,2099
UCL115101,3,3,0,6,4,23,29,22,6,96,0,0,0,3,3,0,0,0,0,6,8,3,8,14,21,11,21,26,7,119,55,66,128,222,256,378,323,163,43,1634
UCL115102,0,0,7,9,17,44,49,34,18,178,0,0,0,0,0,5,3,3,0,11,6,5,9,15,21,30,43,37,10,176,54,79,203,210,242,319,292,170,60,1629
UCL115103,0,0,0,0,0,13,13,18,17,61,0,0,0,0,0,0,3,3,0,6,4,3,6,12,12,14,34,42,71,198,28,43,58,130,140,189,139,132,124,983
UCL115104,0,0,0,0,9,20,34,37,15,115,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,9,11,26,13,79,43,93,177,160,198,185,150,130,52,1188
UCL115105,3,3,3,10,25,49,50,48,24,215,0,3,3,3,0,0,3,3,0,15,9,6,8,20,18,26,45,44,12,188,67,93,207,291,339,336,323,218,90,1964
UCL115106,0,0,3,6,11,16,23,45,54,158,0,3,3,3,0,4,0,0,0,13,7,6,9,13,28,26,28,17,24,158,77,76,175,486,556,440,232,200,103,2345
UCL115107,3,0,0,3,0,4,0,3,0,13,0,3,0,0,0,0,0,0,0,3,4,3,12,15,14,9,0,6,0,63,44,57,175,305,247,168,53,24,0,1073
UCL115108,3,0,14,12,11,36,36,44,19,175,0,0,0,0,0,0,0,3,0,3,8,11,15,18,27,39,44,48,21,231,59,81,146,240,322,486,356,267,75,2032
UCL115109,8,5,11,14,32,68,64,75,40,317,0,0,0,0,4,0,3,0,0,7,17,19,42,41,67,69,75,86,53,469,114,167,401,412,504,498,402,298,136,2932
UCL115110,3,3,10,13,47,79,67,37,13,272,0,0,3,0,3,0,8,3,3,20,19,8,17,26,29,47,64,51,24,285,133,184,394,427,461,460,377,230,60,2726
UCL115111,5,3,3,8,13,29,41,25,12,139,3,0,0,0,3,3,3,6,0,18,8,9,7,22,31,23,25,32,7,164,72,124,208,275,250,201,223,125,42,1520
UCL115112,3,0,8,6,24,32,36,25,23,157,0,0,0,0,0,0,8,3,4,15,9,3,16,16,15,22,30,24,3,138,89,135,295,295,299,306,234,126,52,1831
UCL115113,0,0,0,6,15,30,29,25,13,118,3,0,3,3,0,3,0,0,0,12,11,6,11,14,31,30,26,29,10,168,98,181,389,593,636,603,335,218,59,3112
UCL115114,0,0,3,10,24,27,54,48,19,185,0,0,0,0,0,0,0,0,0,0,13,14,14,39,30,35,38,55,40,278,104,143,312,450,434,469,447,340,110,2809
UCL115115,0,0,6,4,10,22,28,20,11,101,0,0,0,4,0,0,0,0,0,4,5,6,14,21,19,27,26,25,7,150,117,200,333,467,446,386,231,116,37,2333
UCL115116,0,3,0,8,18,43,43,31,6,152,0,0,0,0,0,0,6,0,0,6,8,8,10,14,20,28,19,19,19,145,46,93,173,184,253,295,219,114,41,1418
UCL115117,3,3,4,7,14,38,50,50,39,208,0,0,0,3,6,4,0,0,0,13,7,3,11,13,26,23,43,32,9,167,74,127,265,278,293,313,313,218,96,1977
UCL115118,4,5,0,4,19,30,28,31,10,131,0,0,0,0,3,0,3,0,0,6,13,11,23,24,34,29,19,14,4,171,138,274,510,519,455,448,273,142,29,2788
UCL115119,0,0,0,5,3,14,10,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,9,10,16,9,6,6,0,56,33,52,124,231,177,186,107,40,4,954
UCL115120,0,3,5,6,6,26,23,11,10,90,0,0,0,4,0,3,0,3,0,10,7,3,11,17,26,15,13,20,7,119,129,156,387,494,553,497,230,126,43,2615
UCL115121,0,0,4,4,7,19,26,23,24,107,0,0,0,0,0,0,0,4,0,4,10,8,18,22,27,16,53,91,100,345,45,57,123,190,188,235,281,252,181,1552
UCL115122,0,0,0,7,20,50,34,50,12,173,0,0,0,0,0,0,3,0,0,3,12,7,10,18,31,23,62,67,25,255,52,114,271,283,343,455,540,343,97,2498
UCL115123,0,4,4,12,28,44,29,36,15,172,0,0,0,0,0,6,0,0,0,6,10,11,24,21,25,22,16,8,10,147,174,281,488,666,699,475,201,116,34,3134
UCL115124,0,0,0,0,6,6,9,10,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,9,0,27,28,43,54,148,198,158,125,51,7,812
UCL115125,0,0,0,5,6,8,8,3,0,30,0,0,0,0,0,0,0,0,0,0,6,0,6,9,12,4,11,9,3,60,28,33,74,149,165,160,140,47,12,808
UCL115126,3,0,0,3,11,6,9,15,0,47,0,0,0,0,0,0,0,0,0,0,0,4,7,13,13,13,3,6,0,59,42,62,160,332,342,241,106,65,13,1363
UCL115127,3,0,0,7,22,57,85,78,40,292,0,0,3,0,0,0,0,6,0,9,16,9,19,39,51,57,85,78,56,410,117,135,292,480,631,845,791,461,179,3931
UCL115128,0,3,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,9,9,3,8,6,11,51,37,82,108,205,277,167,69,42,20,1007
UCL115129,3,3,3,3,7,6,15,19,7,66,0,0,3,0,0,0,0,0,0,3,19,31,55,56,44,36,23,15,0,279,74,181,453,554,610,462,203,108,45,2690
UCL115130,0,0,0,7,22,51,84,77,65,306,0,0,0,4,4,0,0,3,0,11,7,6,6,17,34,33,73,94,34,304,54,68,165,240,387,544,662,454,188,2762
UCL115131,0,6,3,11,33,51,42,46,16,208,0,0,0,4,3,7,0,4,0,18,21,18,25,42,29,22,39,32,14,242,175,265,457,601,562,433,324,195,59,3071
UCL115132,3,0,6,12,19,45,69,58,38,250,0,0,0,3,0,0,0,3,0,6,7,9,12,26,19,28,35,44,18,198,97,186,346,409,502,549,453,255,91,2888
UCL115133,0,0,0,0,4,11,21,21,13,70,0,0,0,0,0,0,0,0,0,0,8,3,8,4,14,19,21,19,6,102,25,51,137,144,234,286,185,119,40,1221
UCL115134,0,0,0,3,8,23,29,28,14,105,0,0,0,0,0,0,3,0,0,3,3,0,7,9,14,28,46,27,7,141,35,45,125,160,204,374,524,265,60,1792
UCL115135,3,5,8,9,13,50,72,109,77,346,0,0,0,0,0,0,0,3,0,3,8,7,8,18,42,19,50,50,20,222,95,190,296,419,549,501,472,370,145,3037
UCL115136,0,0,10,8,11,46,67,61,37,240,0,0,0,0,0,3,6,0,4,13,7,8,21,18,29,42,40,43,14,222,74,114,235,325,346,494,383,270,103,2344
UCL115137,0,0,4,3,0,10,9,10,3,39,0,0,0,0,0,0,0,0,0,0,7,0,7,8,12,12,6,15,3,70,62,80,205,288,222,187,76,48,9,1177
UCL115138,0,0,0,4,7,30,22,23,13,99,0,0,0,0,0,3,3,3,0,9,12,16,16,25,29,31,28,27,24,208,97,168,333,398,372,331,152,136,74,2061
UCL115139,0,0,0,6,8,44,80,50,33,221,0,0,0,0,3,0,0,6,0,9,16,7,13,20,21,30,40,45,9,201,55,56,169,187,241,390,386,234,69,1787
UCL115140,0,0,0,3,9,22,24,30,32,120,0,0,0,0,3,0,6,3,0,12,17,6,5,17,21,11,11,15,8,111,41,63,143,183,195,181,137,98,62,1103
UCL115141,0,0,3,3,11,29,43,24,12,125,0,0,0,0,0,0,3,0,0,3,6,0,3,6,10,24,40,33,3,125,33,54,92,177,285,466,438,235,47,1827
UCL115142,0,0,0,7,16,49,38,33,14,157,0,0,0,0,0,3,3,3,3,12,6,5,8,12,18,36,34,21,15,155,70,104,237,255,331,391,231,155,56,1830
UCL115143,0,0,4,6,18,41,49,54,23,195,0,0,0,0,7,4,0,4,0,15,6,5,8,16,10,21,37,52,12,167,58,88,164,216,355,423,404,295,70,2073
UCL115144,0,0,0,0,6,19,11,9,6,51,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,16,18,3,58,24,46,69,115,177,201,206,105,30,973
UCL115145,0,0,0,3,0,20,38,41,22,124,0,0,0,0,0,3,0,3,0,6,7,11,27,27,51,59,47,55,23,307,49,97,211,269,414,467,405,279,92,2283
UCL115146,3,3,6,6,12,29,39,41,31,170,0,0,0,0,6,3,3,0,0,12,6,0,12,9,8,10,21,14,6,86,38,80,128,153,180,205,197,129,64,1174
UCL115147,3,0,0,4,16,36,24,9,7,99,0,0,0,0,3,3,7,6,0,19,17,23,24,33,40,27,23,18,3,208,78,119,219,211,211,176,88,48,17,1167
UCL115148,0,0,0,4,4,17,7,9,6,47,0,0,0,0,0,0,0,0,0,0,0,0,8,6,11,6,11,11,3,56,25,68,126,139,164,165,69,37,19,812
UCL115149,0,3,0,9,9,27,19,19,6,92,0,0,0,0,3,0,0,3,0,6,0,8,12,14,16,24,19,17,3,113,62,94,206,241,257,247,142,100,18,1367
UCL115150,0,0,0,5,12,30,32,31,27,137,0,0,0,0,0,0,0,3,0,3,0,6,7,3,8,12,22,20,7,85,29,64,87,119,151,157,156,91,45,899
UCL115151,4,6,0,9,21,54,36,25,22,177,0,0,0,0,3,0,0,0,0,3,11,0,16,9,11,16,28,19,0,110,50,77,160,163,201,212,180,102,30,1175
UCL115152,0,3,6,5,13,18,27,11,3,86,0,0,0,0,0,0,8,3,0,11,12,7,19,17,22,17,12,27,14,147,49,106,209,206,215,187,145,74,27,1218
UCL115153,8,10,9,28,41,93,78,84,43,394,0,0,0,4,3,3,3,4,0,17,25,13,28,45,50,48,78,88,24,399,193,223,402,480,561,567,506,380,129,3441
UCL115154,4,3,3,3,15,29,38,26,9,130,0,0,0,0,0,0,0,3,0,3,12,12,14,7,12,24,22,28,23,154,41,54,88,113,167,222,169,101,55,1010
UCL115155,6,0,3,7,23,43,37,32,14,165,0,0,0,0,0,3,0,0,0,3,4,7,4,5,12,22,24,18,0,96,44,75,133,130,196,210,192,126,29,1135
UCL115156,0,3,3,9,13,36,23,61,44,192,0,0,0,0,3,0,3,0,0,6,0,0,15,7,15,13,24,37,14,125,77,129,312,266,317,302,267,252,107,2029
UCL115157,0,0,3,3,7,16,9,12,9,59,0,0,3,3,0,3,0,0,0,9,10,6,18,11,19,33,16,12,3,128,90,124,200,335,317,273,116,57,20,1532
UCL115158,0,0,7,15,30,71,86,96,32,337,0,0,0,0,0,6,6,0,3,15,13,7,19,33,47,51,41,102,66,379,144,216,378,470,681,584,457,370,139,3439
UCL115159,4,0,3,6,7,11,13,29,8,81,0,0,0,0,0,6,0,0,0,6,4,6,12,28,9,17,13,11,6,106,63,78,166,316,302,288,199,128,29,1569
UCL115160,0,3,22,13,16,51,72,94,59,330,0,0,0,3,8,10,6,13,3,43,11,17,25,20,39,41,53,63,33,302,145,211,485,512,592,694,504,431,167,3741
UCL115161,0,0,0,3,16,23,14,22,24,102,0,0,0,3,3,0,0,0,0,6,5,3,5,4,6,20,13,22,29,107,57,81,128,218,260,165,100,107,81,1197
UCL115162,0,0,3,0,6,19,12,13,0,53,0,0,0,0,0,0,0,0,0,0,4,0,7,9,3,12,19,3,0,57,34,36,112,142,118,181,147,49,5,824
UCL115163,0,0,5,3,6,21,21,23,7,86,0,0,0,0,3,0,0,3,0,6,3,3,4,8,9,12,5,9,6,59,22,46,112,144,133,123,86,61,19,746
UCL121001,0,0,3,3,0,13,24,9,6,58,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,15,7,7,6,49,12,29,87,109,119,108,109,60,15,648
UCL121002,7,0,0,0,12,12,23,25,7,86,0,0,0,0,3,3,0,0,0,6,6,4,6,6,7,13,13,16,11,82,24,30,75,83,88,96,95,71,21,583
UCL121003,0,0,0,0,0,6,13,10,12,41,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,7,8,12,0,39,12,19,29,53,97,115,108,49,12,494
UCL121004,0,0,0,0,6,6,10,9,5,36,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,6,0,0,18,14,17,26,71,102,104,61,28,5,428
UCL121005,0,0,0,0,6,7,3,3,0,19,0,0,0,0,0,0,0,0,0,0,3,3,6,7,10,6,0,3,0,38,23,44,55,70,100,85,32,16,6,431
UCL121006,0,0,0,0,4,3,13,6,3,29,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,6,4,0,22,9,27,34,40,88,92,90,52,21,453
UCL121007,0,0,4,0,5,5,11,9,3,37,0,0,6,0,0,0,0,0,0,6,0,5,0,4,9,10,9,11,0,48,20,43,103,110,139,104,79,51,20,669
UCL121008,3,0,3,0,6,18,26,8,12,76,0,0,0,3,0,3,0,3,0,9,0,0,3,3,6,7,12,18,26,75,20,28,62,108,114,140,136,80,46,734
UCL121009,5,4,8,9,13,18,21,9,5,92,0,0,0,0,0,6,0,3,0,9,0,0,0,6,5,0,4,3,0,18,25,23,81,65,77,68,39,21,5,404
UCL121010,3,0,3,6,12,17,28,12,4,85,0,0,0,0,0,0,0,0,0,0,3,0,6,9,10,9,14,7,3,61,30,24,69,114,95,102,123,51,20,628
UCL121011,0,0,0,0,3,7,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,3,3,24,31,66,43,110,201,122,59,18,3,653
UCL121012,6,6,9,13,21,18,13,17,7,110,0,0,0,0,5,6,0,0,3,14,6,6,7,10,14,6,3,6,0,58,44,78,112,99,158,75,41,41,10,658
UCL121013,0,0,0,0,3,4,0,8,0,15,0,0,0,0,0,0,0,0,0,0,6,6,0,4,7,0,0,4,0,27,27,41,42,98,153,102,71,29,6,569
UCL121014,3,0,3,0,6,7,8,9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,3,0,8,0,35,17,27,37,88,102,71,41,25,0,408
UCL121015,0,3,3,5,10,22,23,8,3,77,0,0,4,0,0,3,3,3,0,13,6,11,12,12,11,13,19,8,6,98,54,87,130,153,176,158,91,35,12,896
UCL121016,0,0,0,0,4,23,15,6,0,48,0,0,0,0,0,0,4,0,0,4,0,0,4,3,4,3,12,9,3,38,36,51,102,107,129,107,72,27,6,637
UCL121017,0,0,0,0,5,3,0,3,0,11,0,0,5,0,0,0,0,0,0,5,0,3,0,0,0,3,6,0,0,12,18,28,44,75,116,129,62,19,3,494
UCL121018,0,0,3,0,3,3,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,3,17,13,14,37,77,111,93,20,17,3,385
UCL121019,0,0,0,0,6,6,3,6,3,24,0,0,0,0,0,3,0,0,0,3,0,3,0,3,9,0,6,5,0,26,27,52,68,90,114,77,54,14,12,508
UCL121020,0,0,0,3,7,7,12,16,3,48,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,3,3,0,22,17,25,61,82,67,77,59,59,23,470
UCL121021,0,0,0,3,7,11,22,14,12,69,0,0,0,0,0,3,0,0,0,3,3,3,0,12,6,6,12,9,0,51,21,38,57,95,83,105,101,59,28,587
UCL121022,0,0,3,3,6,10,9,6,3,40,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,6,3,3,18,14,23,53,67,70,72,50,26,9,384
UCL121023,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,10,18,45,89,84,80,37,9,6,378
UCL121024,0,3,0,3,3,6,6,5,9,35,0,0,0,0,0,3,0,0,0,3,4,6,0,7,18,10,7,10,0,62,25,45,70,92,190,215,86,56,20,799
UCL121025,0,0,0,0,0,7,7,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,0,15,11,29,57,71,90,57,34,33,3,385
UCL121026,0,0,0,3,4,10,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,13,26,13,104,141,135,100,59,17,0,595
UCL121027,0,0,0,3,0,6,14,3,4,30,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,9,11,3,31,12,19,27,67,101,125,86,41,7,485
UCL121028,0,0,3,4,21,11,8,10,0,57,0,0,0,0,0,0,0,0,0,0,5,3,7,0,5,9,12,0,0,41,12,26,60,66,91,79,69,22,3,428
UCL121029,0,0,8,3,10,13,26,10,4,74,0,0,0,0,0,0,0,0,0,0,7,0,6,3,3,4,10,9,3,45,36,18,36,59,69,67,74,37,10,406
UCL121030,3,3,0,5,16,17,19,15,0,78,0,0,0,0,3,0,0,4,0,7,8,8,11,22,23,15,28,11,0,126,56,70,101,133,146,119,92,47,0,764
UCL121031,0,0,0,0,0,6,6,8,3,23,0,0,0,0,0,0,0,0,0,0,3,3,3,7,10,4,7,3,3,43,22,24,57,105,158,159,77,46,6,654
UCL121032,0,0,0,3,8,11,13,15,9,59,0,0,0,0,0,0,0,0,0,0,8,6,7,6,9,14,23,14,8,95,36,28,53,75,85,115,123,65,33,613
UCL121033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,26,25,25,7,7,6,112,20,9,54,95,90,72,31,22,13,406
UCL121034,0,0,3,3,6,11,5,6,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,6,0,23,28,33,74,124,130,90,48,28,6,561
UCL121035,0,0,0,0,6,4,14,3,3,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,6,0,0,20,23,18,53,121,129,161,90,21,6,622
UCL121036,0,0,0,0,3,14,11,3,6,37,0,0,0,0,0,3,0,0,0,3,0,0,6,0,3,4,15,6,3,37,11,22,47,84,104,130,91,38,15,542
UCL121037,0,0,0,0,9,11,15,15,7,57,0,0,0,0,0,0,0,0,3,3,6,0,4,4,7,9,11,10,7,58,14,22,31,54,89,72,71,54,23,430
UCL121038,0,0,0,0,0,3,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,9,7,0,31,12,8,32,79,88,83,67,40,3,412
UCL121039,0,0,0,0,0,6,3,3,0,12,0,0,0,0,0,0,0,0,0,0,7,0,0,13,7,0,10,0,0,37,26,22,34,116,103,62,31,3,0,397
UCL121040,0,0,3,3,3,6,11,14,7,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,10,0,23,16,19,47,64,67,75,104,57,13,462
UCL121041,4,0,0,0,8,21,23,27,9,92,0,0,0,0,0,0,0,0,0,0,3,4,7,6,3,6,16,21,7,73,41,94,204,167,166,155,117,94,19,1057
UCL121042,0,0,0,0,0,4,5,0,3,12,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,6,7,3,0,29,18,40,65,109,90,88,40,13,9,472
UCL121043,0,0,0,0,5,7,3,4,3,22,0,0,0,0,0,0,0,3,0,3,0,0,6,3,6,6,7,6,3,37,14,6,44,69,110,85,75,39,9,451
UCL121044,0,0,0,0,3,8,12,8,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,10,0,21,12,21,46,84,96,110,145,61,16,591
UCL121045,0,0,3,3,6,6,8,10,3,39,0,0,0,0,0,0,0,5,0,5,0,3,0,3,6,6,8,0,0,26,10,32,65,101,71,56,33,15,3,386
UCL121046,0,0,0,3,0,15,21,13,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,18,14,6,51,9,20,47,42,64,103,150,82,15,532
UCL121047,3,0,0,0,3,14,14,21,19,74,0,0,0,0,6,0,3,0,0,9,4,0,0,6,0,13,12,13,16,64,27,35,58,75,104,137,109,89,50,684
UCL121048,3,0,6,6,12,24,22,26,12,111,0,0,0,0,3,6,3,0,0,12,3,3,5,6,9,7,15,9,3,60,30,61,127,116,149,120,95,80,23,801
UCL121049,3,3,3,3,0,15,9,13,3,52,0,0,0,0,0,0,0,0,0,0,0,3,3,8,8,7,22,8,4,63,18,29,72,79,114,139,106,60,21,638
UCL121050,0,0,0,3,3,3,6,9,3,27,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,3,0,4,0,23,37,46,39,100,174,131,84,56,12,679
UCL121051,0,0,0,0,8,18,32,23,13,94,0,0,0,0,0,0,4,0,0,4,0,0,8,4,9,13,16,19,6,75,21,31,67,71,94,126,124,69,25,628
UCL121052,0,0,0,0,0,6,3,4,0,13,0,0,0,0,0,0,0,3,0,3,3,0,3,4,12,11,12,4,0,49,33,30,33,133,134,104,47,16,0,530
UCL121053,0,0,0,3,0,6,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,7,3,0,23,24,22,68,73,107,105,68,22,0,489
UCL121054,0,0,0,0,3,16,14,4,4,41,0,0,0,0,3,0,3,0,0,6,0,3,7,8,5,3,7,4,6,43,38,36,64,109,126,89,86,43,14,605
UCL121055,0,0,0,0,4,9,12,8,13,46,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,12,23,15,7,72,9,22,44,60,82,144,144,81,23,609
UCL121056,0,0,0,3,7,9,0,6,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,11,0,0,0,23,39,71,71,103,124,91,12,6,0,517
UCL121057,0,0,3,0,12,14,19,7,6,61,0,0,0,0,0,0,0,0,0,0,8,3,3,13,16,9,11,8,0,71,33,50,66,188,229,215,151,44,11,987
