region_id,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
UCL112003,3902,2554,2458,2426,2440,2205,1547,1117,469,19118,7,8,11,5,4,3,0,0,0,38,75,126,88,78,69,50,31,20,19,556,0,0,4,0,0,3,3,0,0,10,0,5,0,5,0,14,8,5,0,37,0,0,4,0,0,3,3,0,0,10,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,80,135,96,87,69,70,45,25,19,626,87,143,107,92,73,73,45,25,19,664,3989,2697,2565,2518,2513,2278,1592,1142,488,19782
UCL112004,8356,5234,4352,5282,5921,5668,4091,2802,1289,42995,9,15,10,15,10,10,12,7,0,88,226,351,324,272,363,419,368,132,80,2535,25,11,23,27,39,127,182,70,13,517,48,42,67,41,55,69,40,21,3,386,7,3,3,13,7,18,20,7,0,78,3,3,3,5,10,8,4,0,4,40,5,3,0,4,8,16,23,5,0,64,0,5,0,0,0,0,0,0,0,5,3,0,5,3,3,16,27,22,3,82,0,0,3,0,0,0,0,0,0,3,317,418,428,365,485,673,664,257,103,3710,326,433,438,380,495,683,676,264,103,3798,8682,5667,4790,5662,6416,6351,4767,3066,1392,46793
UCL112005,7091,4154,3854,3814,3976,3125,2208,1506,647,30375,18,8,9,6,0,6,0,0,0,47,247,464,301,278,329,257,156,63,19,2114,18,21,20,20,22,43,85,20,0,249,11,11,14,18,16,27,16,12,5,130,3,7,3,3,9,21,14,3,0,63,0,4,3,3,3,10,10,0,0,33,0,3,3,0,3,3,0,3,0,15,0,0,3,0,3,0,0,0,0,6,0,3,0,0,3,4,8,3,0,21,0,0,0,0,0,0,0,0,0,0,279,513,347,322,388,365,289,104,24,2631,297,521,356,328,388,371,289,104,24,2678,7388,4675,4210,4142,4364,3496,2497,1610,671,33053
UCL112006,3956,2497,2410,2723,2808,2454,1824,1242,517,20431,11,6,3,3,3,5,4,4,0,39,98,216,224,176,135,133,70,47,14,1113,4,7,4,9,10,17,25,5,0,81,0,3,10,7,6,11,6,3,0,46,0,3,3,9,4,3,3,3,0,28,9,4,0,7,3,6,0,0,0,29,0,0,4,4,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,9,7,0,7,9,5,0,0,37,0,0,0,0,0,0,0,0,0,0,111,242,252,212,168,179,112,58,14,1348,122,248,255,215,171,184,116,62,14,1387,4078,2745,2665,2938,2979,2638,1940,1304,531,21818
UCL112007,5092,3812,3130,3198,3574,3099,1996,1515,706,26122,9,11,6,6,4,3,0,3,3,45,114,320,205,131,145,168,89,71,45,1288,0,9,10,3,7,14,8,0,0,51,8,39,21,18,20,23,4,0,0,133,0,0,4,0,4,0,0,0,0,8,0,5,5,0,4,0,0,0,0,14,0,0,0,0,0,0,6,3,0,9,0,0,3,3,3,0,0,0,0,9,3,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,125,373,248,158,183,209,107,74,45,1522,134,384,254,164,187,212,107,77,48,1567,5226,4196,3384,3362,3761,3311,2103,1592,754,27689
UCL112008,476,224,240,285,283,214,141,73,15,1951,4,0,4,0,0,0,0,0,0,8,12,12,5,0,0,8,3,0,0,40,0,6,11,7,8,4,3,8,0,47,0,3,0,0,8,4,3,0,0,18,0,0,0,0,0,5,3,3,0,11,0,3,3,4,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,19,11,16,21,15,11,0,129,16,24,23,11,16,21,15,11,0,137,492,248,263,296,299,235,156,84,15,2088
UCL112009,5532,3367,2995,3198,3392,3193,2427,1731,689,26524,9,5,10,7,9,3,6,4,0,53,146,236,168,117,117,113,55,51,36,1039,0,3,5,3,4,7,12,4,0,38,6,7,3,6,8,9,8,0,0,47,0,0,0,4,0,6,3,0,0,13,6,0,3,3,3,0,3,0,0,18,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,0,3,0,19,3,0,0,0,0,0,0,0,0,3,161,249,182,140,135,135,85,61,36,1184,170,254,192,147,144,138,91,65,36,1237,5702,3621,3187,3345,3536,3331,2518,1796,725,27761
UCL112010,7617,4504,4359,4353,4084,3495,2344,1667,727,33150,8,26,15,6,3,5,4,3,0,70,149,419,318,242,252,197,106,63,33,1779,3,15,29,18,23,13,12,0,0,113,4,16,36,49,36,29,5,3,0,178,3,0,10,9,8,3,5,0,0,38,0,15,18,19,21,14,7,0,0,94,0,3,0,0,9,7,0,0,0,19,0,0,3,0,0,0,0,0,0,3,0,17,3,6,0,0,5,0,0,31,0,0,0,0,0,0,0,0,0,0,159,485,417,343,349,263,140,66,33,2255,167,511,432,349,352,268,144,69,33,2325,7784,5015,4791,4702,4436,3763,2488,1736,760,35475
UCL112011,6914,3963,3389,4588,5259,5037,4768,3592,1505,39015,8,5,7,7,8,9,11,6,4,65,190,263,247,274,308,367,359,160,63,2231,9,12,20,12,21,80,135,69,8,366,10,23,21,21,33,38,42,7,0,195,3,0,4,3,5,11,20,9,0,55,6,9,8,7,5,9,3,0,0,47,5,3,0,0,3,15,10,5,0,41,0,0,0,0,0,0,4,0,0,4,4,4,3,8,20,20,15,6,0,80,0,0,0,0,0,0,0,0,0,0,227,314,303,325,395,540,588,256,71,3019,235,319,310,332,403,549,599,262,75,3084,7149,4282,3699,4920,5662,5586,5367,3854,1580,42099
UCL112012,7403,4559,4161,4196,4414,3750,2807,1986,840,34116,26,12,5,7,8,10,11,5,0,84,246,387,259,189,244,242,188,82,27,1864,0,4,6,11,15,22,22,9,0,89,10,19,32,32,21,31,21,0,0,166,0,3,9,4,4,7,11,5,0,43,0,3,3,0,0,4,0,0,0,10,5,3,0,3,0,0,6,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,7,0,0,22,0,0,0,0,0,0,0,0,0,0,261,419,312,243,284,314,255,99,27,2214,287,431,317,250,292,324,266,104,27,2298,7690,4990,4478,4446,4706,4074,3073,2090,867,36414
UCL112013,9707,6707,5951,5658,5464,4746,3002,2081,952,44268,17,17,17,4,4,4,3,4,3,73,203,490,315,226,243,203,148,96,53,1977,5,51,30,23,51,39,28,5,4,236,3,11,5,3,16,22,3,3,0,66,3,0,5,5,11,3,3,0,0,30,3,0,4,4,3,5,0,0,0,19,0,6,3,0,4,3,0,3,0,19,0,3,3,3,3,3,0,0,0,15,6,17,19,16,10,7,0,0,0,75,0,0,0,0,0,0,0,0,0,0,223,578,384,280,341,285,182,107,57,2437,240,595,401,284,345,289,185,111,60,2510,9947,7302,6352,5942,5809,5035,3187,2192,1012,46778
UCL113001,3629,3916,2190,2065,2276,1829,1298,900,415,18518,9,33,3,0,7,3,0,0,0,55,119,794,148,127,141,99,62,36,14,1540,3,12,3,5,7,11,13,6,0,60,3,46,12,8,11,30,9,0,0,119,0,3,0,0,6,7,16,0,0,32,4,3,5,0,0,3,0,0,0,15,0,8,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,3,7,0,6,3,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,135,873,168,146,168,150,104,42,14,1800,144,906,171,146,175,153,104,42,14,1855,3773,4822,2361,2211,2451,1982,1402,942,429,20373
UCL113002,2275,1547,1258,1668,1989,2193,1764,1595,841,15130,3,3,0,0,3,3,3,6,0,21,58,85,83,90,105,135,135,80,44,815,0,8,3,5,16,37,67,43,5,184,18,15,34,34,26,37,23,10,0,197,3,0,0,3,3,3,15,3,3,33,3,0,0,0,0,0,3,0,0,6,4,0,0,0,3,9,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,86,111,120,135,153,224,250,139,52,1270,89,114,120,135,156,227,253,145,52,1291,2364,1661,1378,1803,2145,2420,2017,1740,893,16421
UCL113003,1902,978,884,1091,1271,1563,1530,940,443,10602,0,7,0,0,10,0,0,0,6,23,62,46,72,51,79,77,43,35,22,487,6,10,6,18,8,24,32,18,0,122,0,5,3,0,3,4,3,4,3,25,0,3,0,0,3,4,3,0,0,13,0,0,6,4,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,7,0,3,0,0,0,0,0,0,0,3,9,12,12,4,9,17,10,7,0,80,0,0,0,0,0,0,0,0,0,0,77,79,99,77,102,126,98,64,25,747,77,86,99,77,112,126,98,64,31,770,1979,1064,983,1168,1383,1689,1628,1004,474,11372
UCL113004,3475,1950,1182,2083,2512,2653,2472,1586,667,18580,4,3,4,4,0,3,3,3,0,24,48,92,91,106,105,76,72,36,22,648,0,0,4,8,10,9,9,0,0,40,0,0,4,5,16,13,4,0,0,42,3,0,3,0,0,3,3,0,0,12,3,0,3,3,0,3,0,0,0,12,0,0,0,0,4,3,5,0,0,12,0,3,0,0,0,0,0,0,0,3,0,0,4,0,3,4,4,0,5,20,0,0,0,0,0,0,0,0,0,0,54,95,109,122,138,111,97,36,27,789,58,98,113,126,138,114,100,39,27,813,3533,2048,1295,2209,2650,2767,2572,1625,694,19393
UCL113005,3184,1957,1708,1963,2549,2372,1642,1322,471,17168,12,13,7,5,6,5,0,3,0,51,94,146,130,85,107,103,108,49,16,838,5,4,8,11,30,56,58,11,0,183,7,7,18,3,18,16,15,0,0,84,9,23,29,37,43,71,53,13,0,278,0,0,3,4,8,8,3,3,0,29,0,0,0,0,0,3,8,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,0,115,183,188,140,206,262,248,79,16,1437,127,196,195,145,212,267,248,82,16,1488,3311,2153,1903,2108,2761,2639,1890,1404,487,18656
UCL113006,670,353,384,461,411,529,550,370,116,3844,0,0,0,0,0,0,0,0,0,0,6,3,9,9,7,10,6,4,0,54,13,29,24,32,39,53,49,19,0,258,5,0,0,0,0,6,0,0,0,11,0,0,0,0,5,0,7,0,0,12,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,33,41,56,69,62,23,0,345,29,32,33,41,56,69,62,23,0,345,699,385,417,502,467,598,612,393,116,4189
UCL113007,2545,1459,1146,1604,2112,2611,2864,2299,983,17623,3,4,3,4,4,0,8,6,5,37,78,120,71,83,124,180,285,148,48,1137,0,4,3,0,4,43,85,36,5,180,6,5,10,9,8,12,9,3,0,62,0,0,0,0,0,3,4,0,5,12,3,0,3,0,0,3,0,3,0,12,3,0,0,0,0,6,5,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,0,20,0,0,0,0,0,0,0,0,0,0,90,129,87,92,136,250,401,197,58,1440,93,133,90,96,140,250,409,203,63,1477,2638,1592,1236,1700,2252,2861,3273,2502,1046,19100
