region_id,P_SOL_SE_Tot_2001_2005,P_SOL_SE_Tot_2006,P_SOL_SE_Tot_2007,P_SOL_SE_Tot_2008,P_SOL_SE_Tot_2009,P_SOL_SE_Tot_2010,P_SOL_SE_Tot_2011,P_SOL_SE_Tot_arrival_ns,P_SOL_SE_Tot_Total,P_L_prof_Eng_ns_bf1996,P_L_prof_Eng_ns_1996_2000,P_L_prof_Eng_ns_2001_2005,P_L_prof_Eng_ns_2006,P_L_prof_Eng_ns_2007,P_L_prof_Eng_ns_2008,P_L_prof_Eng_ns_2009,P_L_prof_Eng_ns_2010,P_L_prof_Eng_ns_2011,P_L_prof_Eng_ns_arrival_ns,P_L_prof_Eng_ns_Total,P_Tot_bf1996,P_Tot_1996_2000,P_Tot_2001_2005,P_Tot_2006,P_Tot_2007,P_Tot_2008,P_Tot_2009,P_Tot_2010,P_Tot_2011,P_Tot_Yr_arrival_not_stated,P_Tot_Total
UCL115116,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,107,8,0,0,0,0,0,0,0,6,121
UCL115117,8,0,0,4,0,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,84,0,14,0,0,19,3,5,3,4,132
UCL115118,14,3,7,6,6,0,3,3,119,3,0,0,0,0,0,0,0,0,0,3,317,33,40,6,10,16,9,7,10,19,467
UCL115119,0,0,3,0,0,8,3,0,33,0,0,0,0,0,0,0,0,0,0,0,156,15,6,0,6,0,0,8,3,4,198
UCL115120,14,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,284,19,48,6,3,4,3,4,0,11,382
UCL115121,6,0,10,12,4,0,0,4,74,0,0,0,0,0,0,0,0,0,0,0,170,14,21,0,10,16,4,0,0,8,243
UCL115122,8,0,3,3,0,0,0,3,62,0,0,0,0,0,0,0,0,3,0,3,352,16,15,3,3,3,0,0,9,17,418
UCL115123,5,3,0,6,0,0,0,3,131,0,0,0,3,0,0,0,0,0,0,3,431,14,16,6,6,12,3,0,0,20,508
UCL115124,4,0,0,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,86,13,9,0,0,3,3,0,0,0,114
UCL115125,0,0,0,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,114,9,6,4,0,0,0,3,0,4,140
UCL115126,10,0,12,5,6,0,0,3,67,0,0,0,0,0,0,0,0,0,0,0,185,49,39,3,19,14,6,8,6,12,341
UCL115127,11,0,0,0,7,7,0,0,59,0,0,0,0,0,0,0,0,0,0,0,317,11,17,0,11,0,7,10,4,7,384
UCL115128,8,0,3,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,136,21,17,0,11,6,6,0,5,10,212
UCL115129,18,6,9,5,3,12,0,10,135,0,0,0,0,0,0,0,0,0,0,0,321,48,77,16,25,17,23,28,9,32,596
UCL115130,3,0,3,3,0,0,0,6,57,0,0,0,0,0,0,0,0,0,0,0,360,9,16,0,3,3,0,0,3,23,417
UCL115131,11,3,3,0,0,4,3,9,111,0,0,0,0,0,0,0,0,0,0,0,393,29,37,9,3,0,0,10,3,27,511
UCL115132,6,5,0,0,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,325,19,28,12,4,0,6,4,3,20,421
UCL115133,5,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,108,4,5,0,0,0,5,0,7,6,135
UCL115134,0,3,0,0,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,216,9,13,6,4,0,9,4,3,11,275
UCL115135,3,0,3,3,3,11,3,3,60,0,0,0,0,0,0,0,0,0,0,0,131,6,6,0,6,3,9,11,3,9,184
UCL115136,7,0,6,0,3,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,146,15,14,0,9,0,6,0,3,13,206
UCL115137,3,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,114,6,3,9,3,0,0,0,3,13,151
UCL115138,12,0,0,0,3,7,0,12,161,0,0,0,0,0,0,0,0,0,0,0,297,28,19,4,0,3,3,7,0,24,385
UCL115139,12,3,3,0,0,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,145,4,12,6,3,0,5,3,0,12,190
UCL115140,7,3,5,0,0,0,3,0,38,0,0,3,0,0,0,0,0,0,0,3,59,16,19,3,5,3,0,4,3,6,118
UCL115141,0,0,0,0,3,3,0,0,65,0,0,0,0,0,0,0,0,0,0,0,319,5,12,0,10,3,3,3,3,15,373
UCL115142,0,3,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,91,13,4,6,3,3,3,3,0,6,132
UCL115143,3,0,0,6,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,3,181,12,9,6,7,6,0,0,0,9,230
UCL115144,6,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,132,6,12,3,0,0,0,3,0,3,159
UCL115145,6,0,7,6,4,0,0,6,173,0,0,0,0,0,0,0,0,0,0,0,410,18,16,6,10,6,4,3,15,19,507
UCL115146,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,49,12,0,0,3,0,0,0,0,3,67
UCL115147,6,0,3,0,9,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,33,6,12,3,10,0,9,3,0,0,76
UCL115148,3,0,0,0,3,3,0,3,50,0,0,0,0,0,0,0,0,0,0,0,144,4,11,0,0,0,3,3,0,3,168
UCL115149,0,0,0,0,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,97,5,6,0,0,4,4,0,0,8,124
UCL115150,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,3,3,36
UCL115151,6,3,3,4,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,36,0,9,3,3,4,13,0,0,4,72
UCL115152,3,0,0,0,3,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,50,6,3,6,0,0,3,3,0,3,74
UCL115153,7,3,0,0,0,6,3,3,63,0,0,0,0,0,0,0,0,0,6,6,165,9,16,6,0,0,0,6,3,19,224
UCL115154,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,53,3,0,0,0,3,0,0,0,8,67
UCL115155,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,3,70
UCL115156,7,3,0,0,3,3,0,3,32,3,0,0,0,0,0,0,0,0,0,3,81,6,13,6,0,4,6,6,3,9,134
UCL115157,0,0,0,0,0,0,3,3,28,0,0,0,0,0,0,0,0,0,0,0,153,3,11,3,0,0,3,0,3,8,184
UCL115158,3,0,6,4,0,0,0,6,45,0,0,0,0,3,3,0,0,0,0,6,196,11,11,3,9,7,0,6,0,16,259
UCL115159,3,6,0,0,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,125,11,9,6,0,4,9,3,4,7,178
UCL115160,36,12,32,53,91,43,10,24,523,0,0,0,0,0,0,3,0,0,0,3,507,25,53,16,35,61,94,43,10,38,882
UCL115161,0,0,0,3,0,4,0,3,20,0,0,0,0,0,0,0,0,0,0,0,110,6,3,0,0,3,3,4,0,13,142
UCL115162,0,0,0,0,0,3,0,3,22,0,0,0,0,0,0,0,0,0,0,0,84,9,6,0,0,0,0,3,0,12,114
UCL115163,0,0,0,0,0,8,0,3,57,0,0,0,0,0,3,0,0,0,0,3,65,0,14,0,0,3,0,8,0,3,93
UCL121001,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,34,6,6,0,0,0,3,3,3,0,55
UCL121002,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,3,0,0,4,30
UCL121003,0,3,0,6,0,0,0,3,22,0,0,3,0,0,0,0,0,0,0,3,70,0,6,3,0,6,0,0,0,3,88
UCL121004,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,4,41
UCL121005,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,62,6,3,0,0,0,0,0,0,0,71
UCL121006,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,3,3,43
UCL121007,3,0,0,0,6,0,3,3,35,0,0,0,0,0,0,0,0,0,0,0,82,6,7,0,0,0,6,0,3,9,113
UCL121008,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,3,49
UCL121009,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,15
UCL121010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,20
UCL121011,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,59,6,4,0,0,0,4,0,0,0,73
UCL121012,0,0,0,0,6,3,0,0,18,0,0,0,0,0,0,0,0,0,3,3,21,3,0,0,0,3,6,3,0,3,39
UCL121013,6,0,0,6,0,3,0,6,47,0,0,0,0,0,0,0,0,0,0,0,85,15,21,4,0,6,0,3,0,13,147
UCL121014,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,43,0,11,0,0,3,4,3,0,3,67
UCL121015,3,0,0,0,0,0,0,14,141,0,0,0,0,0,0,0,0,0,0,0,180,16,3,0,0,0,0,0,0,17,216
UCL121016,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,3,40
UCL121017,3,0,3,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,39,5,9,3,3,3,3,0,0,0,65
UCL121018,0,0,0,0,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,46,11,10,0,0,0,4,7,0,0,78
UCL121019,0,0,0,0,0,0,3,3,36,0,0,0,0,0,0,0,0,0,0,0,77,7,7,0,0,0,0,0,3,3,97
UCL121020,4,0,0,0,0,0,3,6,13,0,0,0,0,0,0,0,0,0,0,0,11,4,4,0,3,0,0,0,3,6,31
UCL121021,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,32,0,3,3,0,0,0,0,0,3,41
UCL121022,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,33,0,3,6,0,0,0,0,0,0,42
UCL121023,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,3,66,11,9,0,0,0,0,0,0,0,86
UCL121024,0,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,60,9,5,0,6,0,0,0,3,0,83
UCL121025,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,29,4,11,0,0,0,0,0,3,6,53
UCL121026,0,0,7,0,4,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,61,15,11,0,7,0,4,0,3,4,105
UCL121027,3,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,56,6,3,0,0,3,3,0,0,0,71
UCL121028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,20
UCL121029,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,27
UCL121030,0,3,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,24,6,0,3,0,6,0,0,4,0,43
UCL121031,0,0,0,0,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,62,8,9,0,0,0,8,10,0,6,103
UCL121032,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,0,4,0,0,0,0,0,0,3,36
UCL121033,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,47,3,3,0,0,0,0,0,0,4,57
UCL121034,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,53,6,7,6,0,0,0,0,0,3,75
UCL121035,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,78,6,19,6,0,0,0,0,0,3,112
UCL121036,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,73,5,0,3,0,5,0,0,0,0,86
UCL121037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,3,26
UCL121038,3,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,75,6,6,6,0,0,0,4,0,4,101
UCL121039,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,18,3,0,0,0,0,7,0,0,0,28
UCL121040,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,28,4,6,0,0,0,0,0,3,0,41
UCL121041,6,0,0,3,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,62,6,6,0,3,3,7,4,10,6,107
UCL121042,3,3,0,0,0,8,0,6,44,0,0,0,0,0,0,0,0,0,0,0,61,7,3,6,3,5,0,8,0,9,102
UCL121043,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,5,0,0,0,4,76
UCL121044,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,5,0,0,0,0,0,94
UCL121045,0,3,0,0,3,0,6,5,56,0,0,0,0,0,0,0,0,0,0,0,50,6,7,3,0,0,3,3,6,9,87
UCL121046,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,82,3,3,0,3,0,0,0,0,11,102
UCL121047,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0,6,3,0,0,0,6,55
UCL121048,3,0,7,4,6,0,3,3,32,0,0,0,0,0,0,0,0,0,0,0,25,3,6,0,7,13,12,0,7,6,79
UCL121049,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,84,3,6,0,0,0,0,0,3,4,100
UCL121050,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,89,3,0,0,6,0,0,0,4,4,106
UCL121051,0,0,3,3,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,3,3,6,0,0,3,56
UCL121052,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,62,7,0,0,0,0,0,0,0,0,69
UCL121053,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,39,0,0,6,3,0,3,0,0,3,54
UCL121054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,4,37
UCL121055,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,3,3,0,0,0,93
UCL121056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21
UCL121057,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,106,0,0,3,0,0,3,7,3,0,122
UCL121058,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,33,3,3,0,0,0,0,0,0,0,39
UCL121059,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,24,9,3,0,3,0,0,0,0,3,42
UCL121060,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,81,3,0,3,3,4,0,4,0,3,101
UCL121061,0,0,0,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,0,3,106,3,6,0,3,0,0,0,4,4,126
UCL121062,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,64,3,0,0,0,0,0,0,0,5,72
UCL121063,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,58,3,3,0,0,0,0,3,0,3,70
UCL121064,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,28,3,9,0,0,0,0,0,0,0,40
UCL121065,3,0,0,0,0,4,3,0,35,0,0,0,0,0,0,0,0,0,0,0,163,3,6,0,0,0,6,4,3,0,185
UCL121066,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19,7,11,0,0,0,0,0,0,0,37
UCL121067,3,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,59,7,10,6,0,0,0,6,0,0,88
UCL121068,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,54,0,3,0,0,0,0,0,0,0,57
UCL121069,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,4,3,41
UCL121070,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,75,9,6,0,0,0,0,0,0,3,93
UCL121071,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,57,0,3,0,0,0,0,0,0,3,63
UCL121072,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,35,0,3,0,0,0,4,0,0,3,45
UCL121073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,3,0,0,0,0,3,25
UCL121074,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,9,44
UCL121075,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,31,0,6,0,3,0,0,6,0,0,46
UCL121076,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,22
UCL121077,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,49,6,4,0,0,0,0,4,0,0,63
UCL121078,0,6,0,3,3,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,39,0,0,9,6,3,3,0,0,6,66
UCL121079,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,36,4,0,3,3,0,0,0,0,4,50
UCL121080,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,94,10,3,0,0,4,0,0,0,6,117
UCL121081,13,0,0,0,0,0,0,12,188,0,0,0,0,0,0,0,0,0,0,0,228,9,13,0,0,0,0,0,0,15,265
UCL121082,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,116,14,0,3,0,3,0,6,0,0,142
UCL121083,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,70,3,3,0,4,0,0,0,0,3,83
UCL121084,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,41,6,0,0,0,5,0,0,0,9,61
UCL121085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,5,0,0,0,0,0,0,39
UCL121086,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,0,0,0,3,59
UCL121087,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,55,0,4,0,6,0,0,0,0,8,73
UCL121088,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,8,0,0,0,38
UCL121089,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,76,6,11,0,3,4,0,0,0,3,103
UCL121090,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,38,11,3,0,0,0,0,0,0,0,52
UCL121091,0,0,0,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,87,4,6,0,0,6,0,0,3,5,111
UCL121092,0,3,0,0,0,3,0,4,38,0,0,0,0,0,0,0,0,0,0,0,147,11,7,3,0,0,0,3,0,16,187
UCL121093,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,3,0,0,0,0,11,77
UCL121094,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,40,0,5,0,0,3,0,0,0,3,51
UCL121095,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,40,0,7,0,0,0,0,0,0,0,47
UCL121096,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,33
UCL121097,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,89,0,0,3,6,0,0,0,0,0,98
UCL121098,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,57,4,8,3,0,3,0,5,0,0,80
UCL121099,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,80,0,13,0,0,0,0,0,0,3,96
UCL121100,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43
UCL121101,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,70,0,9,0,0,0,0,0,0,3,82
UCL121102,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,73,4,3,0,0,0,0,0,3,0,83
UCL121103,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,59,4,3,0,0,0,0,3,0,3,72
UCL121104,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,4,0,32
UCL121105,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,3,6,0,0,0,0,3,0,3,52
UCL121106,3,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,49,3,3,0,0,3,0,0,0,0,58
UCL121107,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,62,0,7,0,0,0,0,7,0,0,76
UCL121108,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,6,8,3,0,0,0,0,0,6,50
UCL121109,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15
UCL121110,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,40,6,4,0,0,0,0,3,0,9,62
UCL121111,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,123,0,3,0,0,0,0,0,0,0,126
UCL121112,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,0,0,0,3,10,48
UCL121113,5,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,31,0,10,0,4,0,0,0,0,0,45
UCL121114,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,7,36
UCL121115,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,20
UCL121116,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,42,3,0,3,0,0,0,0,0,3,51
UCL121117,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,73
UCL121118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,3,0,0,0,3,3,0,4,55
UCL121119,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,3,0,0,3,37
UCL121120,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,43,4,9,0,0,0,0,0,0,0,56
UCL121121,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,18
UCL121122,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,98,11,0,0,0,0,0,0,0,0,109
UCL121123,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15
UCL121124,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,6,0,3,0,0,0,0,6,42
UCL121125,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,75,0,6,0,0,0,0,0,0,3,84
UCL121126,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,3,0,0,21
UCL121127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17
UCL121128,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,21
UCL121129,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,64,7,7,0,0,0,0,0,0,4,82
UCL121130,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,120,0,11,0,0,0,8,0,0,7,146
UCL122001,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,4,3,3,37
UCL122002,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,35,3,6,0,0,0,0,0,0,0,44
UCL122003,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,0,0,0,0,0,28
UCL122004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18
UCL122005,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,3,0,6,32
UCL122006,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,3,0,0,0,0,24
UCL122007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13
UCL122008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,5,0,0,0,3,0,0,0,29
UCL122009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,38
UCL122010,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,16
UCL122011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13
UCL122012,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,0,22
UCL122013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,25
UCL122014,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,26,66
UCL122015,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,19,5,6,3,0,0,0,0,0,3,36
UCL122016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17
UCL122017,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,3,3,0,0,0,0,0,0,3,34
UCL122018,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,3,0,28
UCL122019,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,22,10,0,3,0,0,0,0,0,0,35
UCL122020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,6,0,0,3,0,0,0,28
