region_id,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_school_quals_Cert_Level_M,Non_school_quals_Cert_Level_F,Non_school_quals_Cert_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
UCL114030,2470,2706,5176,575,398,973,300,486,786,65,54,119,104,72,176,1044,1010,2054,1299,1566,2865,10.0,7.1,8.6,42.3,37.3,39.7,38.1,34.7,36.3,40,29,69,22,35,57,161,232,393,145,209,354,781,379,1160,2285,2457,4742,463,519,982,1424,1571,2995,1181,1265,2446
UCL114031,830,790,1620,328,152,480,83,181,264,26,23,49,17,11,28,454,367,821,342,391,733,3.7,3.0,3.4,54.7,46.5,50.7,52.7,45.1,49.0,5,9,14,3,8,11,31,41,72,39,50,89,305,123,428,789,788,1577,127,115,242,545,536,1081,330,321,651
UCL114032,2111,2289,4400,1057,599,1656,230,529,759,83,90,173,42,42,84,1412,1260,2672,555,884,1439,3.0,3.3,3.1,66.9,55.0,60.7,64.9,53.2,58.8,47,41,88,20,50,70,177,269,446,129,181,310,557,325,882,2098,2302,4400,408,428,836,1345,1418,2763,960,1092,2052
UCL114033,2501,2933,5434,1038,501,1539,276,621,897,73,82,155,121,101,222,1508,1305,2813,836,1461,2297,8.0,7.7,7.9,60.3,44.5,51.8,55.5,41.1,47.7,19,21,40,21,22,43,109,202,311,88,176,264,678,422,1100,2487,2815,5302,544,639,1183,1627,1897,3524,1144,1300,2444
UCL115001,729,696,1425,405,169,574,55,180,235,49,13,62,16,23,39,525,385,910,177,284,461,3.0,6.0,4.3,71.8,55.4,63.8,69.6,52.1,61.1,0,4,4,0,3,3,12,40,52,12,32,44,238,113,351,752,712,1464,143,134,277,528,491,1019,311,296,607
UCL115002,1796,2326,4122,642,421,1063,214,498,712,61,67,128,69,46,115,986,1032,2018,752,1227,1979,7.0,4.5,5.7,54.9,44.4,49.0,51.0,42.4,46.2,44,36,80,36,55,91,204,303,507,122,212,334,530,373,903,1812,2267,4079,349,394,743,1180,1488,2668,848,1055,1903
UCL115003,1072,1150,2222,477,257,734,142,346,488,31,46,77,57,41,98,707,690,1397,321,418,739,8.1,5.9,7.0,65.9,60.1,62.9,60.6,56.5,58.5,19,12,31,8,11,19,55,109,164,72,111,183,398,222,620,1160,1164,2324,205,227,432,714,731,1445,568,582,1150
UCL115004,545,547,1092,329,156,485,60,157,217,23,23,46,15,12,27,427,348,775,108,179,287,3.5,3.4,3.5,78.1,63.6,70.8,75.3,61.4,68.4,3,10,13,0,12,12,30,55,85,37,45,82,214,93,307,645,638,1283,66,67,133,476,468,944,186,172,358
UCL115005,625,653,1278,161,101,262,85,145,230,17,21,38,30,18,48,293,285,578,288,332,620,10.2,6.3,8.3,46.9,43.7,45.3,42.1,41.0,41.5,16,10,26,5,15,20,35,78,113,35,56,91,199,90,289,579,592,1171,103,118,221,397,413,810,248,263,511
UCL115006,474,480,954,209,91,300,46,107,153,20,20,40,12,13,25,287,231,518,131,213,344,4.2,5.6,4.8,60.7,48.0,54.3,58.1,45.3,51.7,0,4,4,4,6,10,15,24,39,12,29,41,90,59,149,454,443,897,63,81,144,341,324,665,147,167,314
UCL115007,552,617,1169,210,119,329,102,208,310,21,22,43,28,17,45,361,366,727,172,240,412,7.8,4.6,6.2,65.3,59.3,62.1,60.2,56.6,58.3,20,28,48,11,25,36,98,161,259,37,59,96,131,85,216,562,614,1176,137,170,307,343,366,709,296,350,646
UCL115008,1171,1180,2351,632,291,923,96,325,421,45,41,86,45,26,71,818,683,1501,296,434,730,5.5,3.8,4.7,69.9,57.9,63.8,66.0,55.7,60.8,7,11,18,4,11,15,45,103,148,64,117,181,455,196,651,1311,1297,2608,155,161,316,955,936,1891,406,437,843
UCL115009,457,523,980,174,76,250,37,105,142,13,19,32,11,11,22,235,211,446,192,279,471,4.7,5.2,4.9,51.5,40.3,45.5,49.1,38.2,43.3,6,0,6,6,10,16,18,48,66,14,33,47,108,51,159,440,499,939,65,81,146,311,331,642,172,220,392
UCL115010,612,602,1214,278,131,409,65,151,216,21,31,52,14,11,25,378,324,702,213,253,466,3.7,3.4,3.6,61.7,53.9,57.8,59.4,52.1,55.8,0,3,3,6,4,10,30,63,93,30,49,79,185,92,277,627,601,1228,103,106,209,422,403,825,259,258,517
UCL115011,471,509,980,106,57,163,44,80,124,20,16,36,19,8,27,189,161,350,262,323,585,10.1,5.0,7.7,40.0,31.6,35.7,36.0,30.1,32.9,0,4,4,0,3,3,15,24,39,11,29,40,105,69,174,457,487,944,68,84,152,334,369,703,161,172,333
UCL115012,552,572,1124,180,88,268,62,126,188,12,21,33,21,13,34,275,248,523,236,306,542,7.6,5.2,6.5,49.7,43.4,46.5,45.9,41.1,43.5,4,8,12,0,8,8,22,41,63,29,36,65,185,104,289,579,626,1205,65,72,137,394,419,813,208,235,443
UCL115013,422,419,841,163,85,248,28,78,106,19,13,32,17,12,29,227,188,415,171,206,377,7.5,6.4,7.0,53.8,44.9,49.3,49.8,42.0,45.9,3,0,3,0,3,3,9,15,24,14,19,33,100,66,166,434,415,849,56,53,109,324,284,608,147,161,308
UCL115014,1532,1768,3300,589,312,901,190,430,620,50,52,102,50,38,88,879,832,1711,556,804,1360,5.7,4.6,5.1,57.5,47.1,51.9,54.2,44.9,49.2,17,6,23,12,28,40,79,139,218,61,93,154,373,267,640,1557,1737,3294,271,313,584,1032,1140,2172,636,775,1411
UCL115015,1027,1300,2327,325,209,534,188,367,555,31,25,56,56,67,123,600,668,1268,400,605,1005,9.3,10.0,9.7,58.4,51.4,54.5,53.0,46.3,49.2,30,37,67,15,58,73,121,210,331,72,143,215,294,181,475,1068,1268,2336,266,330,596,644,739,1383,591,757,1348
UCL115016,614,625,1239,142,77,219,72,136,208,16,26,42,30,14,44,260,253,513,327,354,681,11.5,5.5,8.6,42.4,40.4,41.4,37.5,38.2,37.9,11,13,24,13,19,32,34,61,95,37,57,94,194,94,288,581,573,1154,126,135,261,399,382,781,292,285,577
UCL115017,649,783,1432,247,142,389,94,205,299,20,16,36,17,10,27,378,373,751,249,394,643,4.5,2.7,3.6,58.2,47.7,52.5,55.6,46.4,50.6,23,34,57,10,20,30,82,119,201,47,91,138,211,98,309,635,736,1371,112,146,258,394,469,863,321,377,698
UCL115018,447,503,950,107,53,160,29,86,115,16,13,29,12,12,24,164,164,328,268,320,588,7.3,7.3,7.3,36.7,32.6,34.5,34.0,30.2,32.0,3,4,7,0,3,3,12,23,35,13,20,33,89,69,158,447,496,943,55,61,116,306,350,656,168,190,358
UCL115019,1696,1908,3604,541,313,854,250,445,695,61,65,126,64,37,101,916,860,1776,539,811,1350,7.0,4.3,5.7,54.0,45.1,49.3,50.2,43.2,46.5,94,105,199,34,87,121,256,324,580,119,192,311,376,221,597,1477,1670,3147,262,301,563,974,1084,2058,672,793,1465
UCL115020,1050,1150,2200,521,242,763,63,240,303,40,36,76,53,36,89,677,554,1231,328,550,878,7.8,6.5,7.2,64.5,48.2,56.0,59.4,45.0,51.9,5,5,10,0,8,8,31,79,110,51,78,129,296,195,491,1109,1206,2315,181,166,347,742,792,1534,438,490,928
UCL115021,468,465,933,209,90,299,49,138,187,21,18,39,20,12,32,299,258,557,134,162,296,6.7,4.7,5.7,63.9,55.6,59.8,59.6,53.0,56.3,21,9,30,7,7,14,49,65,114,35,61,96,149,72,221,471,450,921,78,80,158,296,273,569,219,226,445
UCL115022,482,495,977,247,106,353,42,117,159,16,12,28,8,10,18,313,245,558,145,223,368,2.6,4.1,3.2,65.2,49.3,57.1,63.5,47.3,55.3,5,0,5,4,9,13,23,36,59,12,25,37,124,80,204,519,523,1042,54,64,118,368,370,738,165,172,337
UCL115023,1002,1107,2109,376,224,600,134,269,403,28,27,55,33,31,64,571,551,1122,393,522,915,5.8,5.6,5.7,56.9,49.8,53.2,53.6,47.0,50.2,15,17,32,18,18,36,90,123,213,71,140,211,357,200,557,1046,1149,2195,177,176,353,646,723,1369,510,535,1045
UCL115024,464,522,986,177,79,256,56,108,164,22,19,41,7,16,23,262,222,484,181,274,455,2.7,7.2,4.8,56.3,42.5,49.0,54.8,39.5,46.7,4,0,4,3,9,12,21,33,54,14,26,40,117,63,180,457,504,961,95,92,187,324,344,668,194,219,413
UCL115025,742,794,1536,327,236,563,52,141,193,23,36,59,35,19,54,437,432,869,184,251,435,8.0,4.4,6.2,58.8,54.4,56.5,54.1,52.0,53.0,4,13,17,0,6,6,45,97,142,42,45,87,146,94,240,668,690,1358,146,173,319,444,454,898,296,341,637
UCL115026,501,507,1008,299,180,479,58,139,197,20,17,37,13,15,28,390,351,741,96,143,239,3.3,4.3,3.8,77.8,69.2,73.5,75.2,66.3,70.7,13,16,29,9,15,24,32,105,137,48,52,100,183,81,264,570,569,1139,68,88,156,393,359,752,209,249,458
UCL115027,415,434,849,79,47,126,40,82,122,7,11,18,34,16,50,160,156,316,230,256,486,21.3,10.3,15.8,38.6,35.9,37.2,30.4,32.2,31.3,5,4,9,0,0,0,13,23,36,6,27,33,95,69,164,454,455,909,64,58,122,331,328,659,146,151,297
UCL115028,422,501,923,175,102,277,57,126,183,12,15,27,18,11,29,262,254,516,140,223,363,6.9,4.3,5.6,62.1,50.6,55.8,57.8,48.4,52.7,11,18,29,5,17,22,44,82,126,27,40,67,96,67,163,421,485,906,82,100,182,257,310,567,208,237,445
UCL115029,1012,1005,2017,614,217,831,74,268,342,53,37,90,17,28,45,758,550,1308,206,410,616,2.2,5.1,3.4,75.0,54.7,64.9,73.3,51.9,62.6,5,11,16,0,9,9,41,83,124,57,73,130,384,190,574,1026,1035,2061,216,242,458,619,595,1214,519,561,1080
UCL115030,751,835,1586,268,132,400,94,196,290,23,29,52,24,22,46,409,379,788,302,409,711,5.9,5.8,5.8,54.5,45.3,49.7,51.3,42.7,46.8,27,21,48,13,25,38,101,110,211,50,86,136,232,128,360,745,793,1538,138,151,289,493,502,995,345,398,743
UCL115031,569,668,1237,133,107,240,101,166,267,22,16,38,31,28,59,287,317,604,235,288,523,10.8,8.8,9.8,50.4,47.5,48.9,45.0,43.3,44.1,9,15,24,5,15,20,47,101,148,28,67,95,151,83,234,519,589,1108,105,117,222,360,384,744,247,286,533
UCL115032,453,487,940,157,64,221,43,129,172,19,10,29,15,17,32,234,220,454,190,229,419,6.4,7.7,7.0,51.8,45.1,48.3,48.5,41.6,44.9,0,3,3,0,4,4,13,22,35,13,17,30,123,54,177,452,441,893,70,90,160,324,322,646,165,184,349
UCL115033,942,1095,2037,326,163,489,127,274,401,25,28,53,26,17,43,504,482,986,401,570,971,5.2,3.5,4.4,53.5,43.9,48.4,50.7,42.4,46.2,48,33,81,11,28,39,123,163,286,87,131,218,269,155,424,946,1071,2017,143,153,296,615,693,1308,418,481,899
UCL115034,731,808,1539,334,187,521,109,234,343,24,34,58,23,15,38,490,470,960,194,297,491,4.7,3.2,4.0,67.1,58.1,62.4,64.0,56.2,59.9,37,45,82,10,33,43,80,133,213,73,96,169,249,85,334,745,838,1583,89,105,194,562,619,1181,223,277,500
UCL115035,999,1038,2037,637,420,1057,113,265,378,47,55,102,17,10,27,814,750,1564,140,251,391,2.1,1.3,1.7,81.4,72.3,76.8,79.7,71.4,75.5,72,53,125,30,42,72,101,162,263,92,113,205,287,159,446,1079,1095,2174,205,221,426,558,554,1112,623,660,1283
UCL115036,565,594,1159,350,178,528,45,169,214,30,27,57,15,20,35,440,394,834,99,173,272,3.4,5.1,4.2,77.6,66.4,71.9,75.0,63.1,68.9,4,9,13,0,7,7,15,38,53,34,49,83,203,120,323,704,693,1397,71,77,148,487,476,963,211,230,441
UCL115037,2156,2214,4370,639,424,1063,442,643,1085,77,76,153,126,90,216,1284,1233,2517,667,806,1473,9.8,7.3,8.6,59.6,55.7,57.6,53.8,51.6,52.7,77,75,152,35,57,92,305,411,716,142,278,420,518,268,786,1670,1756,3426,550,571,1121,1029,1092,2121,1091,1144,2235
UCL115038,1184,1203,2387,372,181,553,115,236,351,38,32,70,46,47,93,571,496,1067,523,630,1153,8.1,9.5,8.7,48.2,41.3,44.7,44.3,37.4,40.8,16,22,38,14,17,31,64,99,163,72,93,165,413,178,591,1162,1158,2320,214,260,474,791,774,1565,523,567,1090
UCL115039,464,458,922,231,116,347,62,160,222,9,16,25,19,14,33,321,306,627,129,135,264,5.9,4.6,5.3,69.3,66.7,68.0,65.2,63.6,64.4,15,16,31,14,19,33,73,80,153,54,58,112,120,80,200,532,515,1047,70,76,146,385,378,763,184,179,363
UCL115040,567,605,1172,221,92,313,68,136,204,21,16,37,16,26,42,326,270,596,218,316,534,4.9,9.6,7.0,57.5,44.7,50.9,54.7,40.4,47.3,3,6,9,7,12,19,23,51,74,29,43,72,131,96,227,590,604,1194,94,85,179,426,442,868,212,204,416
UCL115041,1514,1451,2965,885,384,1269,83,312,395,75,62,137,50,42,92,1093,800,1893,272,545,817,4.6,5.3,4.9,72.1,55.2,63.8,68.8,52.3,60.7,13,9,22,6,14,20,82,124,206,37,71,108,474,221,695,1366,1354,2720,396,363,759,817,799,1616,798,764,1562
UCL115042,515,529,1044,273,127,400,76,170,246,23,15,38,20,10,30,392,322,714,114,199,313,5.1,3.1,4.2,76.3,60.8,68.4,72.4,58.9,65.5,8,8,16,0,7,7,35,57,92,26,72,98,216,89,305,585,560,1145,88,110,198,385,371,756,242,255,497
UCL115043,1033,1116,2149,423,235,658,105,241,346,39,33,72,46,32,78,613,541,1154,365,527,892,7.5,5.9,6.8,59.3,48.5,53.7,54.9,45.7,50.1,6,6,12,3,14,17,42,84,126,27,75,102,223,144,367,1093,1145,2238,164,196,360,776,815,1591,374,415,789
UCL115044,579,674,1253,266,149,415,48,142,190,19,22,41,16,14,30,349,327,676,195,315,510,4.6,4.3,4.4,60.5,48.4,54.0,57.7,46.3,51.6,11,11,22,5,6,11,25,64,89,27,38,65,154,91,245,581,692,1273,107,117,224,411,482,893,232,281,513
UCL115045,952,1145,2097,296,200,496,92,220,312,33,32,65,46,28,74,467,480,947,405,570,975,9.9,5.8,7.8,49.1,41.9,45.2,44.2,39.5,41.6,7,7,14,5,11,16,43,78,121,26,78,104,224,151,375,955,1086,2041,151,195,346,652,739,1391,388,458,846
UCL115046,937,978,1915,339,218,557,80,163,243,52,28,80,63,37,100,534,446,980,327,466,793,11.8,8.3,10.2,57.0,45.6,51.2,50.3,41.9,46.0,4,5,9,3,11,14,23,54,77,25,46,71,178,116,294,930,1004,1934,156,175,331,697,737,1434,319,366,685
UCL115047,440,485,925,135,72,207,35,91,126,27,12,39,23,30,53,220,205,425,182,249,431,10.5,14.6,12.5,50.0,42.2,45.9,44.8,36.0,40.2,3,0,3,3,4,7,12,30,42,14,28,42,122,74,196,459,489,948,60,78,138,314,324,638,161,209,370
UCL115048,448,451,899,187,94,281,43,108,151,17,13,30,27,21,48,274,236,510,149,193,342,9.9,8.9,9.4,61.2,52.4,56.8,55.1,47.8,51.4,4,4,8,4,9,13,30,50,80,21,39,60,164,89,253,418,398,816,145,164,309,218,203,421,304,319,623
UCL115049,813,879,1692,358,156,514,74,200,274,22,27,49,22,16,38,476,399,875,303,448,751,4.6,4.0,4.3,58.5,45.4,51.7,55.8,43.6,49.5,10,3,13,6,13,19,43,56,99,26,56,82,224,136,360,832,894,1726,85,101,186,598,624,1222,272,324,596
UCL115050,1431,1414,2845,425,228,653,142,264,406,38,33,71,58,40,98,663,565,1228,694,785,1479,8.7,7.1,8.0,46.4,39.9,43.2,42.3,37.1,39.7,26,19,45,7,23,30,79,100,179,77,115,192,515,234,749,1380,1377,2757,201,209,410,1037,989,2026,482,504,986
UCL115051,446,434,880,166,59,225,37,94,131,13,20,33,18,8,26,234,181,415,172,217,389,7.7,4.4,6.3,52.3,41.7,47.1,48.3,39.9,44.2,3,3,6,0,6,6,19,28,47,18,27,45,108,66,174,441,412,853,75,84,159,325,288,613,155,185,340
UCL115052,773,897,1670,174,99,273,79,148,227,27,26,53,29,16,45,309,289,598,403,535,938,9.4,5.5,7.5,40.0,32.2,35.8,36.2,30.4,33.1,14,10,24,6,11,17,48,78,126,44,71,115,242,107,349,720,813,1533,125,163,288,465,507,972,330,416,746
UCL115053,547,550,1097,299,113,412,39,145,184,29,21,50,13,22,35,380,301,681,140,228,368,3.4,7.3,5.1,69.5,54.6,62.0,67.1,50.6,58.8,4,3,7,4,5,9,12,29,41,22,28,50,173,77,250,533,544,1077,124,118,242,385,377,762,232,238,470
UCL115054,393,473,866,128,49,177,46,115,161,13,10,23,10,12,22,197,186,383,184,273,457,5.1,6.5,5.7,50.3,39.2,44.2,47.7,36.7,41.7,3,4,7,8,10,18,20,39,59,13,52,65,112,74,186,435,494,929,37,61,98,301,355,656,140,165,305
UCL115055,435,398,833,263,126,389,36,120,156,12,10,22,12,10,22,323,266,589,107,124,231,3.7,3.8,3.7,73.9,67.0,70.6,71.2,64.5,68.0,12,7,19,3,7,10,27,31,58,27,58,85,168,67,235,488,435,923,38,54,92,386,346,732,110,118,228
UCL115056,852,904,1756,323,136,459,83,192,275,21,21,42,33,19,52,460,368,828,344,498,842,7.2,5.2,6.3,54.1,40.7,47.2,50.2,38.6,44.2,7,9,16,3,12,15,47,76,123,41,62,103,240,128,368,867,905,1772,108,147,255,621,642,1263,290,346,636
UCL115057,1190,1313,2503,421,205,626,134,317,451,57,42,99,64,39,103,676,603,1279,466,657,1123,9.5,6.5,8.1,56.8,45.9,51.1,51.4,43.0,47.0,12,10,22,6,17,23,54,78,132,48,80,128,326,202,528,1203,1288,2491,222,217,439,833,854,1687,508,569,1077
UCL115058,866,1167,2033,365,203,568,86,295,381,34,42,76,39,42,81,524,582,1106,298,544,842,7.4,7.2,7.3,60.6,49.9,54.4,56.1,46.3,50.4,42,28,70,9,15,24,99,160,259,48,67,115,204,130,334,762,929,1691,253,378,631,398,456,854,534,791,1325
UCL115059,1107,1165,2272,314,188,502,121,219,340,47,25,72,60,39,99,542,471,1013,512,628,1140,11.1,8.3,9.8,49.0,40.4,44.6,43.5,37.1,40.2,15,22,37,8,20,28,60,97,157,59,81,140,336,160,496,1037,1069,2106,234,235,469,658,673,1331,542,550,1092
UCL115060,627,701,1328,169,83,252,60,125,185,19,14,33,23,11,34,271,233,504,279,364,643,8.5,4.7,6.7,43.2,33.2,37.9,39.5,31.7,35.4,14,6,20,3,8,11,39,57,96,40,54,94,203,98,301,529,572,1101,99,104,203,341,398,739,249,253,502
UCL115061,768,832,1600,293,148,441,76,183,259,34,26,60,24,18,42,427,375,802,271,369,640,5.6,4.8,5.2,55.6,45.0,50.1,52.5,42.9,47.5,4,3,7,5,11,16,42,46,88,31,44,75,167,134,301,747,801,1548,121,140,261,521,561,1082,289,321,610
UCL115062,1064,669,1733,751,211,962,79,175,254,39,25,64,17,25,42,886,436,1322,150,211,361,1.9,5.7,3.2,83.3,65.1,76.2,81.7,61.3,73.8,3,5,8,6,8,14,39,56,95,62,42,104,299,168,467,811,670,1481,428,178,606,391,355,746,782,421,1203
UCL115063,387,446,833,131,65,196,44,91,135,10,14,24,26,13,39,211,183,394,160,251,411,12.3,7.1,9.9,54.7,40.8,47.2,47.9,37.9,42.6,0,0,0,0,0,0,6,23,29,10,24,34,104,80,184,382,418,800,79,87,166,277,294,571,157,165,322
UCL115064,459,472,931,256,165,421,59,136,195,21,12,33,10,14,24,346,327,673,91,125,216,2.9,4.3,3.6,75.5,69.3,72.4,73.4,66.3,69.8,5,3,8,4,7,11,26,57,83,33,40,73,151,87,238,529,529,1058,45,57,102,391,396,787,142,156,298
UCL115065,411,455,866,254,125,379,40,134,174,12,24,36,10,5,15,316,288,604,86,154,240,3.2,1.7,2.5,76.7,63.4,69.7,74.3,62.3,68.0,14,19,33,0,14,14,48,66,114,43,57,100,134,55,189,461,488,949,47,42,89,310,323,633,171,178,349
UCL115066,1505,1703,3208,672,343,1015,225,446,671,61,59,120,33,46,79,991,894,1885,462,769,1231,3.3,5.1,4.2,65.9,52.5,58.8,63.7,49.8,56.3,41,55,96,35,64,99,217,250,467,136,183,319,474,258,732,1556,1700,3256,287,316,603,1059,1122,2181,669,808,1477
UCL115067,972,1159,2131,350,217,567,108,234,342,31,17,48,48,43,91,537,511,1048,375,574,949,8.9,8.4,8.7,55.2,44.1,49.2,50.3,40.4,44.9,6,5,11,4,11,15,30,61,91,21,60,81,241,161,402,1003,1117,2120,145,202,347,702,772,1474,371,490,861
UCL115068,1000,978,1978,648,297,945,94,313,407,44,39,83,42,41,83,828,690,1518,146,259,405,5.1,5.9,5.5,82.8,70.4,76.7,78.6,66.2,72.5,7,10,17,6,18,24,42,94,136,54,94,148,418,206,624,1122,1068,2190,124,123,247,835,794,1629,328,305,633
UCL115069,942,1025,1967,358,149,507,81,215,296,24,30,54,32,19,51,495,413,908,389,578,967,6.5,4.6,5.6,52.5,40.3,46.1,49.2,38.4,43.5,10,3,13,0,7,7,49,70,119,37,65,102,254,153,407,934,996,1930,139,166,305,654,695,1349,357,382,739
UCL115070,559,500,1059,153,68,221,48,93,141,24,16,40,22,8,30,247,185,432,268,275,543,8.9,4.3,6.9,44.3,37.0,40.9,40.4,35.4,38.0,10,6,16,8,10,18,19,38,57,25,24,49,181,58,239,524,466,990,62,54,116,407,355,762,163,144,307
UCL115071,805,847,1652,249,134,383,77,145,222,20,13,33,23,17,40,369,309,678,394,508,902,6.2,5.5,5.9,45.8,36.5,41.0,43.0,34.5,38.6,3,3,6,8,11,19,29,53,82,18,45,63,201,122,323,830,837,1667,104,138,242,610,633,1243,267,294,561
UCL115072,944,904,1848,515,177,692,62,230,292,51,30,81,42,32,74,670,469,1139,237,399,636,6.3,6.8,6.5,71.0,51.9,61.7,66.5,48.4,57.7,4,5,9,0,4,4,22,56,78,27,52,79,330,173,503,1016,967,1983,188,166,354,673,641,1314,425,403,828
UCL115073,722,734,1456,316,121,437,57,174,231,26,22,48,30,27,57,429,344,773,240,356,596,7.0,7.8,7.4,59.4,46.7,53.0,55.3,43.1,49.1,3,7,10,3,3,6,23,47,70,20,38,58,229,121,350,714,753,1467,147,146,293,451,495,946,337,347,684
UCL115074,506,533,1039,179,92,271,62,137,199,20,11,31,19,12,31,280,252,532,215,266,481,6.8,4.8,5.8,55.4,47.3,51.3,51.7,45.0,48.3,3,4,7,4,12,16,35,38,73,36,40,76,195,108,303,555,587,1142,71,75,146,315,328,643,272,303,575
UCL115075,746,805,1551,338,144,482,77,217,294,39,30,69,22,20,42,476,411,887,223,358,581,4.6,4.9,4.7,63.8,51.0,57.2,60.9,48.5,54.4,6,9,15,5,9,14,27,59,86,28,36,64,205,121,326,769,842,1611,104,103,207,564,628,1192,247,269,516
UCL115076,745,820,1565,298,149,447,78,176,254,32,24,56,32,20,52,440,369,809,241,393,634,7.3,5.4,6.4,59.1,44.9,51.7,54.8,42.5,48.3,4,7,11,6,8,14,28,44,72,16,40,56,168,108,276,734,783,1517,118,129,247,513,547,1060,278,311,589
UCL115077,756,810,1566,279,146,425,63,125,188,24,24,48,44,22,66,410,317,727,311,454,765,10.7,6.9,9.1,54.4,39.1,46.5,48.5,36.4,42.3,4,0,4,9,8,17,20,36,56,23,49,72,188,125,313,782,850,1632,102,100,202,561,608,1169,280,296,576
UCL115078,975,985,1960,204,93,297,67,155,222,31,22,53,39,30,69,341,300,641,584,642,1226,11.4,10.0,10.8,35.0,30.4,32.7,31.0,27.4,29.2,8,5,13,5,13,18,40,57,97,37,57,94,310,137,447,856,862,1718,220,217,437,558,529,1087,467,500,967
UCL115079,490,491,981,116,52,168,49,84,133,12,10,22,14,17,31,191,163,354,277,299,576,7.3,10.4,8.8,38.9,33.2,36.0,36.0,29.7,32.9,10,12,22,7,4,11,42,40,82,32,40,72,163,70,233,437,401,838,110,120,230,288,277,565,220,226,446
UCL115080,903,941,1844,375,193,568,80,219,299,48,36,84,32,14,46,535,462,997,313,434,747,6.0,3.0,4.6,59.2,49.1,54.1,55.7,47.6,51.6,7,3,10,5,7,12,30,55,85,24,50,74,191,125,316,935,968,1903,138,144,282,684,708,1392,318,337,655
UCL115081,661,651,1312,409,165,574,54,198,252,40,27,67,12,13,25,515,403,918,136,237,373,2.3,3.2,2.7,78.0,61.9,70.0,76.2,59.9,68.1,0,3,3,0,3,3,15,42,57,43,33,76,260,145,405,761,713,1474,92,102,194,507,488,995,277,266,543
UCL115082,798,776,1574,411,201,612,73,207,280,37,26,63,25,17,42,546,451,997,183,279,462,4.6,3.8,4.2,68.5,58.1,63.4,65.4,55.9,60.7,8,11,19,5,4,9,30,49,79,32,56,88,270,146,416,874,840,1714,118,127,245,596,590,1186,311,312,623
UCL115083,491,539,1030,197,101,298,43,123,166,17,15,32,17,8,25,274,247,521,178,254,432,6.2,3.2,4.8,55.8,45.8,50.6,52.3,44.3,48.2,3,0,3,3,7,10,16,18,34,16,34,50,127,83,210,474,500,974,92,105,197,321,349,670,208,222,430
UCL115084,955,918,1873,396,162,558,86,212,298,30,42,72,37,30,67,549,446,995,361,439,800,6.7,6.7,6.7,57.5,48.5,53.1,53.6,45.3,49.5,11,11,22,3,10,13,33,69,102,47,60,107,316,163,479,1005,924,1929,142,154,296,680,623,1303,381,394,775
UCL115085,739,737,1476,118,75,193,65,111,176,30,15,45,30,20,50,243,221,464,464,483,947,12.3,9.0,10.8,32.9,29.9,31.4,28.9,27.2,28.0,9,0,9,0,7,7,28,44,72,30,37,67,250,103,353,668,677,1345,139,144,283,485,476,961,293,301,594
UCL115086,753,652,1405,393,249,642,100,168,268,36,24,60,7,5,12,536,446,982,92,117,209,1.3,1.1,1.2,71.2,68.5,69.9,70.3,67.7,69.1,15,18,33,12,17,29,60,76,136,40,54,94,231,118,349,549,491,1040,207,192,399,319,285,604,392,354,746
