region_id,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
UCL114011,0,4,67,22,13,51,5,38,8,208,9,42,72,41,34,30,9,22,4,263,55,158,109,75,96,32,25,27,3,580,118,175,120,78,136,56,45,46,12,786,102,160,109,82,144,57,56,36,14,760,34,60,51,33,68,20,33,36,5,340,3,10,3,3,11,0,5,10,0,45,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,321,612,534,334,502,246,178,215,46,2988
UCL114012,4,11,34,23,8,107,7,46,3,243,24,26,69,48,22,55,10,60,4,318,56,127,139,81,71,87,25,155,5,746,83,122,80,122,79,92,50,123,8,759,78,130,94,96,88,82,47,121,4,740,46,75,67,78,55,36,27,73,8,465,34,18,14,11,19,13,10,17,5,141,4,3,0,0,3,0,3,0,6,19,0,0,0,0,0,0,0,0,0,0,329,512,497,459,345,472,179,595,43,3431
UCL114013,0,0,43,27,11,75,7,56,0,219,15,19,71,22,19,24,11,72,6,259,39,92,101,29,61,28,29,99,6,484,79,110,98,42,92,45,32,90,8,596,97,101,70,60,110,52,64,114,6,674,64,58,45,36,67,21,48,66,11,416,19,14,3,5,8,10,9,18,0,86,9,3,3,0,3,0,0,0,0,18,4,0,0,0,0,0,0,0,0,4,326,397,434,221,371,255,200,515,37,2756
UCL114014,5,0,22,21,3,87,0,47,4,189,7,16,23,33,12,40,3,20,0,154,60,127,81,59,39,34,9,26,5,440,118,214,101,100,81,48,16,36,12,726,130,240,94,90,122,67,17,50,3,813,62,145,51,26,65,34,20,43,6,452,13,13,5,3,11,3,5,4,0,57,3,3,0,0,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,398,758,377,332,339,316,70,226,30,2846
UCL114015,3,0,52,39,7,100,5,66,3,275,17,22,97,60,35,48,28,35,6,348,59,139,241,113,127,54,72,51,6,862,155,172,225,115,195,68,80,60,18,1088,92,147,198,95,181,54,76,66,16,925,54,84,63,42,87,28,54,47,7,466,14,13,3,0,12,6,3,6,4,61,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,394,577,879,464,644,358,318,335,64,4033
UCL114016,3,6,33,35,6,71,3,25,0,182,9,11,55,31,14,24,3,32,3,182,32,44,81,57,29,24,12,33,6,318,70,103,100,64,70,60,25,41,6,539,124,122,93,84,94,81,28,75,4,705,120,100,61,46,74,85,29,45,4,564,36,19,17,12,18,19,9,20,0,150,4,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,398,405,440,329,305,364,109,276,23,2649
UCL114017,0,0,29,14,11,56,6,32,6,154,15,53,77,35,41,53,28,35,0,337,64,140,111,66,88,61,60,53,13,656,94,126,94,80,109,49,55,70,14,691,88,100,97,71,102,35,63,79,17,652,69,63,43,37,58,33,65,64,12,444,34,19,19,7,21,10,16,10,13,149,6,0,3,3,3,3,3,3,3,27,0,0,0,0,0,0,0,0,0,0,370,501,473,313,433,300,296,346,78,3110
UCL114018,6,3,49,35,11,59,3,37,3,206,21,15,89,42,33,42,20,31,3,296,49,68,146,68,51,41,48,66,11,548,81,127,115,72,91,47,46,88,11,678,109,153,120,69,113,65,66,96,16,807,55,104,70,44,78,47,69,70,6,543,23,35,20,3,28,14,16,15,7,161,7,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,351,505,609,333,405,315,271,403,57,3249
UCL114019,4,7,67,39,13,116,8,70,3,327,16,47,129,50,34,55,52,38,0,421,67,164,181,85,74,61,146,79,15,872,103,172,169,96,114,92,130,101,16,993,117,135,136,105,113,74,133,129,12,954,75,89,74,40,68,50,64,77,6,543,42,16,9,13,11,25,14,16,0,146,9,3,0,0,0,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,433,633,765,428,427,473,553,510,52,4274
UCL114020,3,4,29,16,10,73,3,37,4,179,11,7,54,31,20,57,16,36,0,232,39,79,106,67,56,55,35,69,12,518,77,118,115,92,98,56,65,87,10,718,72,161,116,108,111,69,76,111,13,837,57,74,53,51,60,40,46,67,8,456,21,14,3,6,9,7,12,20,6,98,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,285,457,476,371,364,357,253,427,53,3043
UCL114021,3,3,18,9,3,36,4,21,3,100,5,8,31,12,10,12,5,8,0,91,14,30,55,30,27,32,24,35,0,247,33,58,44,52,37,25,13,37,6,305,60,77,58,74,61,36,22,60,4,452,39,60,44,57,54,29,29,41,7,360,14,8,4,0,16,8,5,10,0,65,0,0,0,0,3,9,0,5,4,21,0,0,0,0,0,0,0,0,0,0,168,244,254,234,211,187,102,217,24,1641
UCL114022,3,3,21,30,9,63,3,36,9,177,7,23,72,23,23,34,25,33,6,246,51,95,118,53,66,52,45,61,8,549,59,98,92,38,66,44,46,68,11,522,67,80,91,49,71,62,71,80,6,577,67,58,51,25,49,26,52,56,8,392,11,10,15,3,18,10,17,10,3,97,8,0,3,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,273,367,463,221,305,294,259,344,51,2577
UCL114023,0,4,14,17,6,43,0,25,3,112,7,11,35,34,9,16,8,12,0,132,41,94,107,52,63,39,30,42,6,474,80,152,119,74,84,54,33,61,6,663,54,95,80,80,81,36,25,50,8,509,30,64,38,33,47,23,19,30,0,284,4,8,3,3,7,3,5,7,4,44,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,216,431,396,293,297,214,120,227,27,2221
UCL114024,0,3,25,21,3,48,6,22,3,131,7,6,28,19,12,15,8,13,3,111,14,40,62,24,27,31,15,16,0,229,65,67,83,42,50,36,27,28,6,404,85,88,68,44,71,51,29,46,10,492,45,48,38,39,57,29,25,44,3,328,15,21,3,3,9,10,10,11,6,88,6,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,237,273,307,192,232,220,120,180,34,1795
UCL114025,3,3,26,20,4,65,6,41,0,168,10,20,83,20,22,26,16,52,4,253,28,79,86,30,47,36,78,83,7,474,57,95,86,46,56,26,66,53,15,500,66,69,79,56,65,34,71,68,10,518,46,54,53,30,40,25,62,37,6,353,10,9,11,4,8,7,8,14,0,71,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,220,333,424,206,242,219,307,348,42,2341
UCL114026,3,0,36,31,3,52,7,26,5,163,6,5,58,55,18,37,4,31,6,220,49,49,103,75,39,55,25,53,7,455,81,89,132,128,95,52,47,71,8,703,72,108,101,104,110,61,54,96,8,714,38,79,71,55,85,45,40,51,9,473,8,9,9,6,6,8,8,7,0,61,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,6,257,339,510,454,356,310,185,335,53,2799
UCL114027,3,7,24,16,3,41,0,38,0,132,6,10,34,27,21,18,6,21,5,148,20,43,91,40,35,37,35,29,0,330,54,67,91,67,83,45,60,60,12,539,51,72,93,61,80,50,65,62,7,541,30,42,41,34,42,36,50,27,5,307,7,18,3,0,11,7,4,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,259,377,245,275,234,220,241,29,2051
UCL114028,9,3,37,24,4,91,0,46,4,218,4,25,65,23,14,15,26,36,5,213,34,80,97,59,47,31,53,86,11,498,54,105,86,62,72,39,71,76,12,577,74,85,95,57,61,49,90,102,11,624,50,48,62,38,50,20,55,62,6,391,8,8,8,3,8,6,8,13,3,65,6,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,239,354,450,266,256,251,306,421,52,2595
UCL114029,0,0,31,13,9,72,0,26,4,155,9,19,30,33,15,50,7,24,0,187,21,62,99,54,67,39,43,55,0,440,48,76,81,65,85,58,72,57,6,548,47,57,57,64,75,50,53,88,9,500,36,45,38,46,47,31,40,52,9,344,12,6,9,10,11,0,4,13,0,65,0,3,0,0,3,4,0,0,4,14,0,0,0,0,0,0,0,0,0,0,173,268,345,285,312,304,219,315,32,2253
UCL114030,3,0,19,17,8,49,3,22,3,124,9,10,31,19,17,24,3,20,0,133,34,59,43,43,34,37,13,36,3,302,39,91,74,55,47,36,20,50,8,420,71,72,61,64,56,52,21,59,6,462,65,80,43,41,52,27,18,44,9,379,8,11,3,8,7,16,3,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,323,274,247,221,241,81,235,29,1880
UCL114031,0,0,11,7,0,14,0,13,0,45,3,0,18,7,0,0,0,7,4,39,20,8,41,14,9,7,6,9,6,120,17,21,31,22,21,8,15,30,0,165,43,21,26,16,25,15,21,27,5,199,34,19,23,14,19,8,11,38,0,166,12,8,5,0,9,5,4,7,0,50,6,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,135,77,155,80,83,57,60,131,15,793
UCL114032,3,6,29,33,5,58,3,46,7,190,12,21,70,36,23,28,11,37,6,244,49,104,80,59,68,36,23,55,8,482,85,135,82,74,117,55,36,51,7,642,81,79,90,62,104,33,51,53,9,562,40,71,39,45,61,25,46,46,7,380,17,13,9,7,9,4,10,7,3,79,3,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,290,436,399,316,387,239,180,295,47,2589
UCL114033,0,0,39,16,6,68,3,40,7,179,12,28,73,29,20,38,8,55,8,271,52,100,90,52,53,64,33,86,3,533,64,92,89,56,74,70,37,90,8,580,70,63,56,63,69,53,47,94,11,526,46,51,57,39,69,33,26,48,9,378,12,14,14,3,15,11,8,16,3,96,10,3,0,0,0,3,0,3,6,25,0,0,0,0,0,0,0,0,4,4,266,351,418,258,306,340,162,432,59,2592
UCL115001,3,0,16,7,0,9,0,12,4,51,4,10,31,3,10,9,12,13,0,92,7,17,49,8,7,12,48,29,4,181,13,16,30,7,22,16,60,25,6,195,9,17,28,14,26,10,45,37,3,189,8,14,18,12,14,3,39,27,3,138,0,0,0,3,4,0,6,10,0,23,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,44,74,176,54,83,59,210,153,20,873
UCL115002,3,0,18,10,6,41,3,26,0,107,6,4,25,17,11,24,4,17,0,108,36,73,57,32,39,28,19,29,3,316,50,120,54,65,57,39,18,36,0,439,56,118,51,82,87,34,24,44,6,502,49,94,41,30,55,24,15,36,3,347,7,16,6,6,11,6,8,13,0,73,0,3,0,0,3,0,0,0,3,9,0,0,0,0,0,0,0,0,3,3,207,428,252,242,269,196,91,201,18,1904
UCL115003,0,6,18,13,6,51,3,16,0,113,6,11,42,15,12,11,6,14,3,120,10,34,45,29,23,14,13,17,0,185,42,58,65,41,44,30,26,31,8,345,27,63,58,53,39,37,20,44,5,346,19,31,18,17,18,12,15,25,3,158,6,6,6,3,6,0,3,0,0,30,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,110,209,255,171,148,155,86,147,19,1300
UCL115004,0,0,16,7,0,18,0,3,0,44,3,6,16,9,14,9,4,6,3,70,18,35,25,15,11,13,21,18,3,159,17,26,26,22,33,12,26,13,3,178,21,28,38,14,30,10,29,12,6,188,4,20,14,6,20,6,8,15,0,93,3,5,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,120,138,73,108,68,88,70,15,746
UCL115005,3,0,3,6,3,7,0,6,0,28,3,0,10,10,3,4,0,5,0,35,7,14,16,13,3,3,0,6,3,65,10,28,11,14,9,8,5,8,3,96,21,37,30,27,28,14,7,10,6,180,12,32,17,6,14,7,7,15,6,116,3,0,5,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,111,92,76,60,43,19,53,18,531
UCL115006,3,0,5,0,0,9,4,6,0,27,0,0,6,8,5,3,3,10,0,35,3,10,9,7,5,3,13,10,0,60,15,11,9,19,15,7,16,19,3,114,21,11,19,24,17,3,17,29,3,144,15,11,9,4,7,3,18,16,0,83,6,3,3,4,4,0,0,0,6,26,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,66,46,60,66,53,28,71,90,12,492
UCL115007,0,0,4,8,0,12,0,10,0,34,3,0,3,8,0,3,0,7,0,24,10,28,13,15,8,4,3,6,3,90,35,85,26,15,24,17,10,11,0,223,29,60,26,14,18,9,6,11,3,176,23,36,10,5,18,8,3,12,3,118,6,6,0,0,0,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,215,82,65,68,56,25,57,9,683
UCL115008,4,3,32,12,4,30,0,20,3,108,6,11,45,19,17,14,8,18,3,141,17,46,54,41,36,23,28,32,3,280,34,47,64,37,52,25,46,44,7,356,38,48,45,25,52,25,32,40,10,315,27,22,27,22,27,15,32,19,6,197,6,3,4,0,5,5,6,0,3,32,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,132,180,271,156,193,137,152,173,38,1432
UCL115009,0,0,6,3,3,4,0,8,0,24,0,4,8,7,0,0,3,0,0,22,9,14,8,6,6,3,0,6,0,52,15,19,22,7,9,8,8,7,0,95,18,12,15,11,16,10,7,7,0,96,15,20,12,10,8,5,11,22,5,108,6,3,0,3,0,0,0,3,0,15,3,0,0,0,0,3,0,0,5,11,0,0,0,0,0,0,0,0,0,0,66,72,71,47,42,33,29,53,10,423
UCL115010,5,0,12,8,0,18,3,7,6,59,4,11,16,7,4,0,4,3,0,49,8,26,29,10,11,9,7,16,0,116,16,16,26,15,20,9,16,28,3,149,21,18,5,16,23,19,15,21,0,138,25,16,22,22,9,9,10,30,3,146,3,3,0,0,3,3,0,3,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,90,110,78,70,67,55,108,17,677
UCL115011,0,0,0,6,0,7,0,3,0,16,4,0,6,6,0,0,0,6,0,22,0,9,6,11,4,3,3,8,4,48,3,8,9,8,6,4,9,10,0,57,6,16,10,11,10,11,6,11,7,88,4,8,11,5,6,6,11,12,7,70,4,3,0,0,0,0,0,10,0,17,3,0,3,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,28,44,45,47,26,31,29,60,18,328
UCL115012,0,0,3,4,0,11,3,4,0,25,0,3,10,4,5,8,3,6,0,39,10,11,22,13,5,13,3,6,5,88,14,15,13,24,15,6,3,12,0,102,10,19,20,23,20,16,13,11,0,132,12,18,12,8,6,6,8,19,0,89,6,3,0,0,3,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,69,80,76,54,63,36,58,5,493
UCL115013,0,0,3,3,0,3,0,6,0,15,3,0,7,4,0,0,5,12,0,31,4,5,4,3,7,5,8,23,0,59,5,6,10,11,3,6,15,30,0,86,7,9,11,8,11,6,17,37,0,106,11,7,7,6,12,0,14,18,0,75,4,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,34,27,42,38,33,20,59,129,4,386
UCL115014,0,0,21,17,5,38,7,33,0,121,3,6,32,9,17,12,3,55,3,140,16,33,46,29,32,32,25,57,6,276,32,58,37,35,36,31,21,63,3,316,42,64,41,63,52,42,38,74,8,424,32,45,27,29,38,27,29,40,4,271,12,6,9,0,10,11,3,12,3,66,7,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,144,217,213,182,190,193,126,334,27,1626
UCL115015,0,0,12,11,6,17,0,22,3,71,4,0,7,15,8,4,6,5,0,49,13,29,24,25,16,13,9,14,0,143,32,86,37,37,39,18,15,24,8,296,29,98,47,56,32,26,16,37,6,347,30,68,27,29,18,14,9,23,0,218,7,4,3,3,3,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,285,157,176,122,92,58,125,17,1147
UCL115016,0,0,6,0,0,9,0,3,3,21,3,0,12,8,0,3,0,7,0,33,5,6,12,12,8,4,3,11,0,61,18,18,17,19,4,7,6,8,0,97,15,17,17,11,15,17,3,22,0,117,18,19,19,14,9,8,8,18,3,116,5,6,6,0,4,0,3,0,0,24,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,64,66,92,64,40,48,23,69,9,475
UCL115017,0,3,7,3,6,20,0,9,0,48,0,5,13,8,3,3,3,6,0,41,14,26,24,15,7,3,4,3,0,96,25,46,20,16,14,13,3,6,0,143,38,59,23,21,23,15,8,12,0,199,28,38,19,9,25,8,6,8,3,144,6,10,3,3,9,9,3,0,0,43,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,111,194,109,75,87,71,27,44,3,721
UCL115018,0,0,4,0,0,4,3,7,0,18,0,0,12,0,6,7,0,0,0,25,3,8,3,9,10,3,3,6,0,45,3,8,9,9,6,0,13,4,3,55,10,6,9,18,3,3,5,15,0,69,10,8,9,10,7,9,5,9,3,70,6,3,0,0,6,0,0,6,0,21,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,33,46,46,38,26,29,47,6,306
UCL115019,0,3,13,22,3,17,4,12,3,77,6,6,20,20,6,9,3,9,0,79,18,33,49,37,17,15,17,15,3,204,36,123,41,52,39,20,13,22,7,353,52,152,66,47,72,32,16,39,3,479,46,116,42,36,47,32,24,33,4,380,13,35,3,6,10,9,0,6,6,88,6,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,177,468,234,220,198,134,77,136,26,1670
UCL115020,0,3,21,6,3,19,7,15,0,74,0,12,27,13,19,15,18,15,3,122,19,27,41,14,35,14,47,28,0,225,15,24,32,23,35,19,49,39,6,242,27,31,38,31,31,22,42,50,9,281,21,12,19,15,26,8,28,25,4,158,3,3,4,6,3,5,6,4,0,34,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,88,112,182,108,152,102,197,176,22,1139
UCL115021,3,0,10,3,3,11,0,9,4,43,0,0,13,4,3,10,0,3,0,33,0,12,16,8,9,5,5,4,0,59,20,32,21,13,23,13,6,5,3,136,28,41,26,18,24,8,8,3,0,156,11,20,8,8,8,11,8,10,0,84,0,3,0,0,3,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,108,94,54,73,58,27,39,7,522
UCL115022,0,0,8,3,0,11,3,8,0,33,0,0,5,4,4,7,8,7,3,38,8,20,11,3,14,6,18,16,0,96,17,16,24,11,6,5,18,12,0,109,23,15,18,18,15,6,18,20,0,133,18,14,11,8,15,7,16,22,0,111,5,0,0,0,0,3,3,4,3,18,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,75,65,77,47,54,45,84,89,6,542
UCL115023,0,3,14,9,0,33,0,16,0,75,8,6,17,3,5,3,0,9,0,51,8,25,35,12,20,10,3,14,0,127,37,56,52,22,63,25,14,15,0,284,35,78,44,43,44,38,10,28,5,325,19,39,29,17,16,18,10,13,0,161,7,8,0,0,8,3,0,3,0,29,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,114,215,194,106,156,130,37,98,5,1055
UCL115024,0,0,8,3,0,10,0,10,0,31,0,0,10,9,4,3,0,7,0,33,9,7,10,6,3,5,3,14,3,60,12,13,19,17,7,8,13,12,3,104,20,14,19,19,9,11,16,16,0,124,11,14,8,10,6,9,11,14,0,83,5,0,5,0,8,0,0,0,0,18,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,57,51,79,64,37,46,43,78,6,461
UCL115025,0,0,3,4,0,13,5,6,0,31,6,11,13,15,8,3,6,7,0,69,14,56,20,39,21,6,4,17,6,183,18,42,17,42,25,10,7,19,6,186,19,35,14,32,24,14,17,20,6,181,15,22,20,8,15,9,10,20,6,125,6,0,3,0,3,7,6,3,3,31,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,78,166,96,140,96,62,55,92,27,812
UCL115026,3,0,6,9,5,7,0,10,0,40,3,6,12,8,8,6,3,3,0,49,13,25,29,14,16,8,4,14,0,123,21,51,39,24,23,10,14,12,6,200,24,45,20,17,29,14,13,16,3,181,11,33,12,9,18,6,11,8,0,108,0,3,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,163,121,81,103,51,45,63,9,711
UCL115027,0,0,5,0,0,4,3,0,0,12,0,3,3,5,0,0,3,3,0,17,0,5,7,10,3,0,0,3,0,28,6,4,8,12,7,3,9,14,3,66,4,6,5,15,14,6,3,11,0,64,8,11,7,9,6,5,3,14,0,63,3,0,0,3,0,0,6,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,35,54,30,18,27,48,3,265
UCL115028,0,0,3,6,0,7,3,7,0,26,0,6,5,3,3,6,0,0,0,23,8,9,14,16,6,0,12,7,3,75,18,25,10,13,16,12,5,12,3,114,16,31,14,15,10,6,9,20,0,121,26,16,13,8,10,9,6,4,0,92,10,8,0,0,3,4,7,0,0,32,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,81,95,59,61,48,44,42,50,6,486
UCL115029,0,0,22,9,6,23,3,22,0,85,0,12,40,21,8,11,19,14,0,125,25,36,79,32,25,21,79,32,3,332,25,34,48,24,35,30,68,29,6,299,24,22,43,14,36,14,56,26,10,245,18,16,13,12,19,15,45,12,6,156,0,4,0,3,3,0,7,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,92,124,245,115,135,114,277,135,25,1262
UCL115030,5,0,12,12,6,24,0,9,0,68,0,3,8,4,3,7,3,6,0,34,6,14,20,9,4,8,3,6,0,70,21,48,35,16,31,8,7,11,0,177,36,66,33,28,23,21,9,19,5,240,15,47,21,8,18,10,4,8,6,137,0,8,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,83,189,129,77,85,78,26,59,11,737
UCL115031,0,3,3,4,3,6,0,0,0,19,0,0,6,7,0,7,0,0,3,23,10,9,13,12,8,3,0,3,3,61,14,41,16,19,14,5,4,13,6,132,18,37,22,23,17,9,10,17,0,153,15,16,14,13,18,9,11,18,3,117,3,0,3,3,8,4,4,5,0,30,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,60,106,77,81,68,49,29,56,15,541
UCL115032,0,0,4,12,0,12,0,0,4,32,0,0,4,6,5,0,7,13,0,35,0,8,10,6,3,6,12,11,0,56,0,12,7,17,6,12,22,16,0,92,18,11,16,14,15,4,18,17,3,116,11,10,8,7,4,8,10,15,4,77,0,0,4,3,0,0,0,4,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,33,41,53,65,33,42,69,76,11,423
UCL115033,0,4,10,19,0,13,0,12,0,58,0,0,8,5,0,6,0,8,5,32,9,22,25,10,9,8,4,11,0,98,33,46,28,22,22,20,6,15,0,192,31,56,41,40,20,17,15,20,3,243,32,65,29,21,40,18,14,11,6,236,11,25,4,0,17,6,3,8,0,74,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,121,218,145,117,108,88,42,85,14,938
UCL115034,0,0,9,16,0,14,4,7,0,50,0,6,20,12,8,7,3,7,0,63,12,22,13,12,4,9,0,6,0,78,29,62,25,28,21,8,7,15,0,195,31,98,38,29,36,16,11,22,3,284,19,71,22,23,30,12,9,10,0,196,0,25,0,0,5,4,6,5,3,48,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,91,284,127,120,108,73,40,72,6,921
UCL115035,0,3,14,18,14,33,3,13,0,98,6,6,31,11,20,13,3,6,3,99,40,64,55,26,68,7,12,10,6,288,90,79,65,38,109,20,22,22,13,458,66,90,40,36,80,22,12,6,10,362,40,47,20,9,44,6,11,13,3,193,6,6,3,0,0,7,9,0,0,31,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,248,299,231,138,335,108,72,70,35,1536
UCL115036,0,0,13,10,4,9,0,13,0,49,0,3,16,9,8,8,12,10,0,66,6,20,47,20,27,19,28,20,5,192,18,25,40,19,29,15,37,27,6,216,18,17,28,19,22,21,22,20,8,175,10,15,17,10,12,4,14,17,0,99,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,80,161,90,102,76,113,107,19,800
UCL115037,0,6,4,19,3,30,6,20,0,88,20,22,34,61,13,29,9,29,6,223,75,88,98,116,49,48,17,59,3,553,77,122,76,45,52,39,12,39,7,469,85,141,59,59,53,55,17,45,8,522,79,128,48,13,28,31,18,27,11,383,18,15,3,5,5,5,4,3,0,58,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,354,522,322,321,203,237,83,222,35,2299
UCL115038,0,3,13,4,0,24,3,11,0,58,3,8,17,8,7,7,3,10,0,63,0,24,29,14,13,8,7,13,6,114,41,51,33,39,34,23,11,30,0,262,32,59,42,30,44,28,18,33,4,290,12,38,24,18,24,17,12,17,0,162,4,0,0,6,4,0,5,4,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,183,158,119,126,107,59,118,14,976
