region_id,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
UCL115122,3,7,7,7,7,7,0,0,0,38,0,3,3,0,3,0,0,0,0,9,52,77,203,217,250,199,28,0,0,1026
UCL115123,17,17,19,37,22,15,0,0,0,127,9,3,12,21,4,6,0,0,0,55,173,222,376,564,587,309,37,0,0,2268
UCL115124,0,4,0,3,3,3,0,0,0,13,0,0,0,0,3,0,0,0,0,3,38,27,34,130,161,93,19,0,0,502
UCL115125,0,0,5,3,3,4,0,0,0,15,0,0,0,3,7,0,3,0,0,13,20,18,46,96,117,54,18,0,0,369
UCL115126,0,3,0,4,7,3,3,0,0,20,3,0,6,3,6,6,3,0,0,27,48,37,105,238,246,120,18,0,0,812
UCL115127,3,0,3,13,10,11,3,0,0,43,4,3,6,13,4,3,0,0,0,33,111,92,202,328,417,325,60,3,0,1538
UCL115128,0,4,0,6,7,6,0,0,0,23,3,5,3,3,4,3,0,0,0,21,47,66,81,175,241,114,16,0,0,740
UCL115129,0,3,13,16,16,9,0,0,0,57,3,3,8,11,9,6,0,0,0,40,86,110,291,366,438,268,32,6,0,1597
UCL115130,3,3,4,7,7,9,5,0,0,38,0,0,3,7,6,8,0,0,3,27,39,38,107,161,222,179,23,6,3,778
UCL115131,5,11,13,10,9,3,0,0,0,51,5,4,8,18,5,3,0,0,0,43,129,198,342,451,425,214,36,0,0,1795
UCL115132,4,5,11,14,14,14,0,0,0,62,3,6,7,16,6,6,0,3,0,47,94,134,228,296,355,223,28,3,0,1361
UCL115133,3,6,0,6,3,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,50,31,96,115,181,147,23,6,0,649
UCL115134,4,0,0,11,9,0,3,0,0,27,0,3,0,7,0,0,0,0,0,10,22,30,79,128,137,132,37,9,0,574
UCL115135,4,10,10,17,10,9,5,0,0,65,6,3,4,7,3,3,6,0,0,32,99,135,217,312,411,259,55,9,0,1497
UCL115136,10,3,10,15,11,4,4,0,0,57,0,3,3,0,6,7,0,0,0,19,68,72,147,222,241,252,63,15,0,1080
UCL115137,6,5,7,17,12,6,0,0,0,53,0,0,10,10,0,6,0,0,0,26,56,64,160,242,187,121,9,0,0,839
UCL115138,4,7,15,12,3,6,3,0,0,50,3,0,4,9,3,3,0,4,0,26,79,118,253,305,301,177,14,7,0,1254
UCL115139,3,0,8,6,6,0,0,0,0,23,0,0,3,6,6,7,3,0,3,28,33,26,112,138,164,184,62,4,3,726
UCL115140,3,0,0,3,4,3,0,0,0,13,3,0,4,3,0,3,0,0,0,13,35,45,97,128,144,101,18,0,0,568
UCL115141,0,3,0,5,3,8,0,0,0,19,3,3,0,0,3,6,3,0,0,18,36,33,65,130,202,176,28,3,0,673
UCL115142,3,4,8,5,6,8,4,0,0,38,0,0,9,0,11,0,0,0,0,20,52,68,176,190,251,199,34,9,4,983
UCL115143,3,3,3,5,19,4,0,0,0,37,0,3,5,0,0,5,3,4,0,20,57,46,110,144,239,195,29,4,0,824
UCL115144,0,0,3,6,3,4,0,0,0,16,0,0,0,3,5,0,0,0,0,8,25,25,44,86,144,81,12,0,0,417
UCL115145,4,0,4,0,14,4,0,0,0,26,0,0,0,8,5,4,0,0,0,17,51,70,149,201,296,223,26,0,0,1016
UCL115146,3,4,3,6,3,6,0,3,0,28,3,0,0,0,4,5,0,0,0,12,31,54,93,109,139,124,38,6,0,594
UCL115147,0,4,6,0,6,6,5,0,0,27,0,4,0,8,7,3,0,0,0,22,20,46,141,129,131,103,25,3,0,598
UCL115148,3,3,6,4,6,6,0,0,0,28,3,5,0,0,4,3,0,0,0,15,27,53,103,114,138,105,15,0,0,555
UCL115149,4,0,8,7,10,5,3,0,0,37,3,3,3,0,9,0,0,0,0,18,57,55,137,178,201,131,24,0,0,783
UCL115150,0,0,3,6,0,3,0,0,0,12,0,0,4,4,0,0,0,0,0,8,21,42,55,91,104,73,9,9,0,404
UCL115151,0,4,4,3,6,5,0,3,0,25,0,0,0,12,6,7,0,0,0,25,28,51,107,107,140,108,35,9,0,585
UCL115152,5,7,3,7,5,3,4,0,0,34,0,3,0,3,7,0,4,0,0,17,41,65,135,149,149,87,39,0,0,665
UCL115153,0,6,7,18,17,10,0,0,0,58,5,0,6,11,11,9,5,0,0,47,117,117,228,271,358,253,76,7,0,1427
UCL115154,0,3,0,5,7,0,0,0,0,15,0,0,0,0,6,9,0,0,0,15,21,27,39,81,115,108,16,6,0,413
UCL115155,3,0,5,4,0,3,0,3,0,18,3,5,0,0,4,0,0,0,0,12,23,37,81,77,117,76,12,3,0,426
UCL115156,4,3,8,3,8,6,6,6,0,44,0,0,7,12,9,5,0,0,0,33,72,96,241,216,264,198,67,28,0,1182
UCL115157,9,9,3,12,8,6,0,0,0,47,0,0,3,7,0,5,0,0,0,15,96,88,150,284,252,148,35,0,0,1053
UCL115158,9,11,13,22,9,6,0,0,0,70,4,0,7,3,14,6,0,0,0,34,117,128,251,306,460,263,28,3,5,1561
UCL115159,0,3,4,11,13,9,0,0,0,40,0,0,0,6,3,3,0,0,0,12,71,51,126,243,256,172,27,3,0,949
UCL115160,6,6,15,13,8,13,0,0,0,61,6,3,5,17,6,11,0,4,0,52,115,129,302,372,416,318,40,11,0,1703
UCL115161,7,0,4,8,8,7,0,0,0,34,4,0,7,9,8,3,0,0,0,31,54,59,94,174,206,75,12,0,0,674
UCL115162,0,0,7,0,3,9,0,0,0,19,0,0,0,0,10,0,5,0,0,15,38,25,93,118,93,89,15,0,0,471
UCL115163,3,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,21,30,87,119,107,66,24,3,0,457
UCL121001,3,0,0,3,4,3,0,0,0,13,0,0,0,6,0,4,3,0,0,13,15,19,70,90,90,58,12,0,0,354
UCL121002,3,0,0,3,3,0,0,0,0,9,0,0,0,4,0,0,3,0,0,7,9,19,46,48,58,39,18,0,0,237
UCL121003,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,10,12,25,34,75,45,15,0,0,216
UCL121004,0,3,3,0,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,22,21,15,53,79,57,4,3,0,254
UCL121005,3,0,4,6,4,0,0,0,0,17,0,0,0,0,3,0,0,0,0,3,15,36,40,56,73,44,13,0,0,277
UCL121006,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,3,0,0,9,12,25,24,31,60,41,3,3,0,199
UCL121007,3,0,5,0,0,4,0,0,0,12,0,0,3,3,0,0,0,0,0,6,27,21,79,91,109,62,21,9,4,423
UCL121008,3,0,0,5,7,3,0,3,0,21,3,0,3,3,3,3,0,0,3,18,19,15,47,81,86,80,29,6,3,366
UCL121009,0,0,3,0,0,3,0,0,0,6,0,0,6,3,3,0,3,3,0,18,6,0,32,26,35,24,6,3,0,132
UCL121010,0,3,0,0,0,0,3,0,0,6,0,0,3,0,3,0,3,0,0,9,23,9,43,75,59,31,15,0,0,255
UCL121011,5,10,0,5,0,3,0,0,0,23,0,0,0,0,7,0,0,0,0,7,40,61,31,84,183,83,10,0,0,492
UCL121012,0,0,0,0,4,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,11,39,62,38,88,38,10,0,0,286
UCL121013,0,6,3,0,5,3,0,0,0,17,0,0,0,0,0,4,0,0,0,4,13,33,34,83,125,71,12,0,0,371
UCL121014,0,3,0,5,0,0,0,0,0,8,0,3,6,0,0,0,0,0,0,9,9,21,23,69,80,35,3,0,0,240
UCL121015,7,7,6,6,5,6,0,0,0,37,3,0,6,3,0,3,0,0,0,15,43,57,91,114,127,95,14,3,0,544
UCL121016,0,0,11,4,0,3,0,0,0,18,0,3,0,0,0,4,0,0,0,7,27,43,80,83,91,31,3,0,0,358
UCL121017,8,0,3,0,8,6,0,0,0,25,0,0,0,3,0,3,0,0,0,6,29,20,38,66,100,92,18,3,0,366
UCL121018,0,0,5,0,9,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,22,11,29,54,93,57,6,0,0,272
UCL121019,0,4,3,4,0,3,0,0,0,14,3,3,3,3,3,3,0,0,0,18,23,40,53,75,101,56,12,3,0,363
UCL121020,3,0,0,0,3,0,6,0,0,12,0,3,0,6,0,3,0,3,0,15,18,18,51,69,58,55,21,10,0,300
UCL121021,0,0,0,7,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,3,16,27,35,63,64,64,10,7,0,286
UCL121022,0,0,6,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,13,21,41,49,44,33,3,0,0,204
UCL121023,0,3,0,7,6,6,0,0,0,22,0,3,0,0,0,0,0,0,0,3,9,13,41,76,72,57,9,0,0,277
UCL121024,6,0,0,6,3,3,0,0,0,18,0,0,0,0,6,0,0,0,0,6,21,28,45,65,132,120,3,3,0,417
UCL121025,3,0,3,3,3,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,16,25,47,56,76,28,9,0,0,257
UCL121026,4,0,3,3,4,3,0,0,0,17,0,0,0,3,3,0,0,0,0,6,35,9,82,118,108,55,12,0,0,419
UCL121027,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,9,24,42,66,49,3,0,0,203
UCL121028,0,0,4,0,7,0,0,0,0,11,0,0,0,3,6,0,0,0,0,9,8,19,39,41,58,37,3,0,0,205
UCL121029,0,0,0,0,3,3,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,7,12,28,39,30,12,0,0,128
UCL121030,0,6,0,7,0,0,3,0,0,16,3,0,4,0,8,3,0,0,0,18,24,47,64,84,97,73,15,3,0,407
UCL121031,0,0,0,7,7,6,0,0,0,20,0,3,0,0,4,0,0,0,0,7,28,24,36,71,124,88,7,0,0,378
UCL121032,0,0,0,3,5,7,0,0,0,15,0,0,0,0,0,3,4,3,0,10,21,13,24,46,58,61,24,3,0,250
UCL121033,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,3,0,0,0,9,9,12,42,59,56,45,12,0,0,235
UCL121034,6,0,0,0,4,5,0,0,0,15,0,0,3,0,5,0,0,0,0,8,30,16,58,95,93,48,3,0,0,343
UCL121035,0,0,3,3,7,3,0,0,0,16,0,0,0,0,0,0,3,0,0,3,27,17,40,103,107,91,9,0,0,394
UCL121036,0,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,17,32,63,79,60,4,0,0,262
UCL121037,3,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,3,0,0,6,12,9,21,41,67,37,10,0,0,197
UCL121038,3,0,0,0,0,0,0,0,0,3,0,0,6,0,3,3,0,0,0,12,15,6,30,55,74,42,20,9,0,251
UCL121039,0,3,0,7,7,0,0,0,0,17,0,0,0,6,0,0,0,0,0,6,29,15,26,101,90,46,9,0,0,316
UCL121040,0,3,0,0,3,0,0,0,0,6,0,3,0,0,0,0,6,0,0,9,3,17,35,46,42,39,22,3,0,207
UCL121041,6,6,7,8,0,3,0,0,0,30,3,0,3,6,3,3,0,0,0,18,36,79,153,126,135,73,9,6,0,617
UCL121042,3,0,6,7,6,0,0,0,0,22,0,0,0,3,0,0,0,0,0,3,29,35,57,83,79,60,7,0,0,350
UCL121043,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,26,3,24,58,82,38,12,4,0,247
UCL121044,0,0,3,6,0,0,3,0,0,12,0,0,0,0,3,3,0,0,0,6,11,17,41,70,83,51,6,0,0,279
UCL121045,3,0,0,0,4,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18,21,51,81,53,45,6,0,0,275
UCL121046,3,0,0,3,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,6,9,15,33,24,31,37,15,0,0,164
UCL121047,0,3,0,4,6,0,0,0,0,13,0,0,0,0,0,3,0,0,0,3,7,27,42,48,70,53,15,0,0,262
UCL121048,0,3,3,4,0,0,3,0,0,13,0,0,3,0,8,3,3,0,0,17,24,44,96,95,114,75,20,0,0,468
UCL121049,3,0,0,0,6,3,0,0,0,12,0,0,3,0,3,0,0,0,0,6,11,21,54,59,84,55,10,6,0,300
UCL121050,0,3,0,4,5,0,0,0,0,12,3,0,0,0,4,0,3,0,0,10,42,41,34,80,142,78,16,3,0,436
UCL121051,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,6,3,0,0,12,13,18,40,53,74,79,17,0,0,294
UCL121052,0,0,0,6,14,0,0,0,0,20,0,3,0,4,0,0,0,0,0,7,40,20,20,107,114,53,9,0,0,363
UCL121053,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,26,15,54,66,93,56,6,0,0,316
UCL121054,0,0,5,4,7,0,0,0,0,16,3,3,0,0,0,0,0,0,0,6,31,22,39,83,83,39,8,0,0,305
UCL121055,3,0,0,6,0,3,3,0,0,15,0,0,3,0,0,0,0,0,0,3,18,18,39,42,52,48,9,0,0,226
UCL121056,0,3,6,7,3,4,0,0,0,23,0,0,0,5,0,0,0,0,0,5,35,63,53,88,98,56,0,0,0,393
UCL121057,6,3,4,7,6,0,3,0,0,29,0,0,0,0,3,4,0,0,0,7,51,35,46,155,182,117,23,0,0,609
UCL121058,0,0,5,6,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,21,14,42,55,70,30,0,0,0,232
UCL121059,0,0,5,5,6,0,0,0,0,16,0,0,3,0,0,3,0,0,0,6,31,19,43,124,131,90,27,3,0,468
UCL121060,3,3,0,6,3,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,30,44,35,87,120,55,10,0,0,381
UCL121061,3,0,0,8,0,4,0,0,0,15,0,0,0,0,9,0,0,0,0,9,35,21,54,124,132,87,12,0,0,465
UCL121062,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,9,34,41,59,37,4,0,0,202
UCL121063,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,3,0,0,0,6,8,12,21,37,72,53,3,0,0,206
UCL121064,4,0,0,0,6,0,0,0,0,10,0,0,0,4,0,6,0,0,0,10,18,11,35,62,81,81,19,5,0,312
UCL121065,0,6,4,8,8,3,0,0,0,29,3,0,3,0,7,3,0,0,0,16,37,27,81,123,130,102,14,0,0,514
UCL121066,0,0,7,7,0,0,0,0,0,14,0,0,0,0,6,0,0,0,0,6,26,17,18,95,70,46,0,0,0,272
UCL121067,0,6,3,3,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,13,25,40,69,106,56,12,0,0,321
UCL121068,3,5,6,0,3,0,0,0,0,17,0,0,0,0,0,4,0,0,0,4,15,28,50,47,55,32,7,3,0,237
UCL121069,0,0,0,5,0,3,0,0,0,8,0,0,0,0,6,3,0,0,0,9,12,12,32,53,65,38,6,3,0,221
UCL121070,0,0,0,0,6,0,0,0,0,6,0,0,5,0,3,0,0,0,0,8,14,15,25,44,79,43,8,0,0,228
UCL121071,0,3,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,22,15,17,60,56,23,10,0,0,203
UCL121072,0,3,3,3,0,0,0,0,0,9,0,3,3,0,0,0,3,0,0,9,23,33,66,70,68,69,30,3,0,362
UCL121073,3,3,0,3,6,0,0,0,0,15,0,0,5,0,0,0,0,0,0,5,19,22,42,53,43,27,9,0,0,215
UCL121074,3,3,4,3,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,3,15,21,48,89,69,52,12,6,0,312
UCL121075,0,3,3,8,0,0,3,0,0,17,0,3,0,0,3,3,3,0,0,12,28,36,57,94,74,37,10,0,0,336
UCL121076,0,3,0,0,3,3,0,0,0,9,7,0,0,0,0,0,3,0,0,10,11,26,27,46,74,55,12,0,0,251
UCL121077,0,0,0,0,6,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,19,11,22,88,72,53,0,0,0,265
UCL121078,0,0,0,3,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,25,9,24,60,66,48,3,0,0,235
UCL121079,0,0,0,0,6,3,3,0,0,12,3,0,0,0,0,3,0,0,0,6,21,19,27,65,77,49,3,0,0,261
UCL121080,3,3,3,0,3,3,0,0,0,15,0,0,0,0,3,3,0,0,0,6,30,27,38,67,109,86,15,0,0,372
UCL121081,3,9,7,7,13,3,0,0,0,42,3,3,8,0,0,3,0,0,0,17,43,65,93,116,138,70,12,9,0,546
UCL121082,0,0,0,4,4,5,0,0,0,13,0,0,0,3,0,3,0,0,0,6,10,27,42,82,93,75,21,3,0,353
UCL121083,0,4,3,0,3,3,0,0,0,13,0,0,0,3,0,3,0,0,0,6,25,35,79,87,93,67,0,0,0,386
UCL121084,0,0,3,3,6,3,0,0,0,15,3,0,0,6,0,6,0,0,0,15,14,28,50,71,70,64,17,3,4,321
UCL121085,3,0,6,3,6,0,0,0,0,18,0,3,4,0,0,0,0,0,0,7,21,20,45,53,57,35,0,0,0,231
UCL121086,0,0,6,0,3,0,0,0,0,9,0,3,3,0,3,0,0,0,0,9,10,21,52,73,58,27,3,5,0,249
UCL121087,3,3,4,3,0,0,3,0,0,16,0,3,0,3,0,0,0,0,0,6,30,44,54,71,124,66,18,0,0,407
UCL121088,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,9,13,70,61,62,32,0,0,0,247
UCL121089,0,6,0,3,10,3,3,0,0,25,0,0,0,0,6,3,0,0,0,9,32,31,29,100,141,71,12,0,0,416
UCL121090,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,9,32,29,28,47,115,65,8,0,0,324
UCL121091,3,3,10,9,0,3,0,0,0,28,0,0,6,8,3,3,0,0,0,20,34,39,125,143,116,60,6,0,0,523
UCL121092,0,3,3,3,5,0,0,0,0,14,0,3,0,3,0,3,3,0,0,12,24,34,58,92,90,42,12,0,0,352
UCL121093,0,4,4,0,0,0,0,0,0,8,3,0,0,4,6,0,0,0,0,13,28,8,35,72,102,74,7,0,0,326
UCL121094,0,3,3,0,5,3,0,0,0,14,0,0,0,0,0,3,0,0,0,3,35,12,14,58,89,68,0,0,0,276
UCL121095,0,5,6,0,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,6,30,22,72,96,65,40,6,0,0,331
UCL121096,0,0,0,0,3,3,4,0,0,10,0,0,0,0,0,0,0,3,0,3,14,18,32,27,69,45,26,3,0,234
UCL121097,3,0,10,7,8,7,0,0,0,35,0,0,9,3,4,3,0,0,0,19,31,60,138,137,163,97,25,3,0,654
UCL121098,0,0,0,4,3,3,0,0,0,10,0,0,0,0,6,0,0,0,0,6,15,13,25,70,96,58,6,0,0,283
UCL121099,0,0,3,6,3,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0,35,15,27,81,124,105,21,3,0,411
UCL121100,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,10,21,54,30,74,46,11,0,0,246
UCL121101,0,0,4,0,3,0,3,0,0,10,3,0,0,3,3,0,0,0,0,9,28,21,40,68,111,82,6,3,0,359
UCL121102,5,3,4,3,5,3,0,0,0,23,0,3,3,6,0,3,3,0,0,18,42,47,68,112,110,102,16,0,0,497
UCL121103,0,0,4,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,6,22,8,34,50,91,65,11,0,0,281
UCL121104,0,3,0,3,0,0,0,0,0,6,0,0,0,4,6,0,3,0,0,13,31,16,73,75,97,64,7,0,0,363
UCL121105,3,6,3,0,0,3,0,0,0,15,3,0,0,0,4,0,0,0,0,7,25,19,26,62,72,41,4,0,0,249
UCL121106,0,0,5,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,15,18,34,51,36,6,0,0,160
UCL121107,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,5,6,6,26,53,51,51,6,0,0,199
UCL121108,3,6,6,9,3,0,3,0,0,30,0,0,0,3,0,0,0,0,0,3,26,23,40,87,101,74,17,3,0,371
UCL121109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,6,22,9,28,29,9,0,0,109
UCL121110,0,0,6,3,3,3,0,0,0,15,0,0,0,3,4,0,0,0,0,7,24,28,45,65,81,47,0,0,0,290
UCL121111,0,0,0,0,4,6,0,0,0,10,3,3,0,0,0,0,3,0,0,9,12,24,44,49,88,70,9,0,0,296
UCL121112,0,0,3,0,3,6,0,0,0,12,0,0,0,0,0,3,0,0,0,3,18,22,76,60,56,55,6,4,0,297
UCL121113,0,0,0,0,4,0,3,0,0,7,0,0,0,0,3,5,0,0,0,8,16,24,45,44,74,44,25,0,0,272
UCL121114,0,3,0,0,6,4,0,0,0,13,0,0,0,5,3,0,0,0,0,8,29,35,63,63,97,62,5,3,0,357
UCL121115,0,0,3,4,6,0,0,0,0,13,3,0,5,0,0,0,3,0,0,11,10,15,50,32,68,24,6,4,0,209
UCL121116,0,0,0,5,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,21,19,34,58,88,56,0,0,0,276
UCL121117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,0,17,27,52,54,11,0,0,173
UCL121118,3,3,7,8,6,0,0,0,0,27,0,0,0,0,0,0,3,0,0,3,64,36,55,131,142,67,3,0,0,498
UCL121119,0,3,0,3,0,0,0,3,0,9,0,0,3,0,0,0,0,0,0,3,24,23,50,75,71,33,0,3,0,279
UCL121120,3,0,3,3,6,3,3,0,0,21,3,0,0,0,0,0,0,0,0,3,29,28,42,88,116,69,11,0,0,383
UCL121121,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,12,46,49,51,34,9,0,0,211
UCL121122,6,0,8,0,6,7,0,0,0,27,3,0,3,3,0,0,0,0,0,9,27,41,110,153,115,56,11,0,0,513
UCL121123,0,3,0,4,0,3,4,0,0,14,0,0,0,0,0,3,3,0,0,6,18,15,36,58,44,32,10,3,0,216
UCL121124,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21,23,45,59,63,42,4,0,0,257
UCL121125,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,3,5,19,18,55,64,54,6,3,0,224
UCL121126,0,0,0,3,0,6,3,0,0,12,3,0,0,0,0,3,0,0,0,6,20,6,37,94,64,56,6,0,0,283
UCL121127,0,0,6,0,3,0,0,0,0,9,0,0,0,5,0,0,0,0,0,5,18,24,35,50,82,39,0,3,0,251
UCL121128,3,3,0,0,4,0,0,0,0,10,0,0,0,3,6,0,3,0,0,12,18,16,30,44,55,38,9,0,0,210
UCL121129,0,4,3,4,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,16,29,63,87,59,32,6,0,0,292
UCL121130,4,0,3,7,3,3,0,0,0,20,0,5,3,9,3,0,0,0,0,20,28,45,95,131,119,60,9,0,0,487
UCL122001,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,15,18,21,18,15,21,4,0,0,112
UCL122002,3,0,0,0,0,3,0,0,0,6,0,6,0,0,0,0,0,0,0,6,18,14,33,58,35,19,3,0,0,180
UCL122003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,18,21,35,24,3,0,0,104
UCL122004,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,9,10,20,22,6,0,0,73
UCL122005,0,0,0,3,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,3,3,6,26,28,31,22,4,3,0,123
UCL122006,3,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,27,12,30,35,44,22,3,0,3,176
UCL122007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,42,39,24,20,0,0,3,143
UCL122008,0,5,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,27,27,44,42,19,0,0,0,172
UCL122009,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,7,15,21,50,52,33,0,0,0,178
UCL122010,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,9,18,30,33,24,3,3,0,126
UCL122011,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,15,9,13,3,0,0,46
UCL122012,0,0,0,0,0,7,0,0,0,7,0,3,0,0,0,0,0,0,0,3,8,18,30,28,26,37,3,0,0,150
UCL122013,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,14,20,27,37,19,9,0,0,129
UCL122014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,3,7,19,19,13,9,3,0,79
UCL122015,4,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,6,19,25,38,36,3,0,0,135
UCL122016,3,3,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,4,6,15,27,33,27,23,3,3,0,137
UCL122017,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,21,29,17,21,6,0,0,100
UCL122018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,6,21,12,38,13,6,3,0,108
UCL122019,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,3,4,18,20,24,0,6,0,79
UCL122020,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,6,27,26,22,0,0,0,88
UCL122021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,7,9,36,51,46,5,0,0,163
UCL122022,3,3,0,0,8,6,3,0,0,23,0,0,0,0,0,0,0,0,0,0,21,10,12,35,57,48,3,0,0,186
UCL122023,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,6,8,9,25,20,45,38,12,6,0,163
UCL122024,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,3,14,9,22,31,33,27,6,0,0,142
UCL122025,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,12,12,24,32,52,31,15,0,0,178
UCL122026,3,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,9,22,31,17,20,3,0,0,114
UCL122027,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,9,25,18,6,0,0,64
UCL122028,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,7,8,31,30,17,10,5,0,114
UCL122029,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,6,12,6,27,34,24,4,0,0,113
UCL122030,6,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13,7,25,36,66,29,3,0,0,179
UCL122031,0,0,7,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,21,6,20,44,27,18,0,0,0,136
UCL122032,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,6,19,52,51,68,36,0,0,0,232
UCL122033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,22,22,21,0,0,0,80
UCL122034,0,0,3,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,6,0,27,33,24,4,3,0,0,97
