region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
UCL114012,10,19,29,1448,1599,3047,0,0,0,35,38,73,0,0,0,1021,1181,2202,9,10,19,3,5,8,22,31,53,3,3,6,13,12,25,3,0,3,4,14,18,59,80,139,301,352,653,87,90,177,18,21,39,219,301,520,92,100,192,3,0,3,3340,3837,7177,3,3,6,3,5,8,0,0,0,0,3,3,5,10,15,5,13,18,681,559,1240,15,14,29,411,429,840,4468,4879,9347
UCL114013,14,9,23,692,777,1469,0,0,0,12,17,29,58,69,127,1171,1280,2451,0,0,0,12,10,22,9,11,20,3,3,6,22,24,46,0,0,0,3,3,6,32,30,62,254,287,541,12,22,34,11,15,26,161,189,350,38,36,74,3,3,6,2493,2776,5269,5,5,10,16,12,28,0,0,0,0,0,0,22,29,51,22,29,51,397,342,739,20,13,33,271,308,579,3238,3494,6732
UCL114014,37,60,97,566,632,1198,0,0,0,30,16,46,0,0,0,745,852,1597,3,3,6,3,9,12,12,11,23,0,0,0,3,3,6,0,0,0,0,6,6,23,21,44,109,124,233,5,0,5,5,7,12,85,123,208,49,57,106,0,0,0,1638,1864,3502,5,3,8,9,7,16,8,0,8,0,0,0,14,23,37,14,23,37,830,757,1587,70,56,126,191,193,384,2802,2963,5765
UCL114015,17,29,46,1157,1186,2343,0,0,0,167,178,345,3,0,3,915,959,1874,8,11,19,21,26,47,18,20,38,19,18,37,28,20,48,0,0,0,11,10,21,52,51,103,131,184,315,9,14,23,7,5,12,207,254,461,121,124,245,0,0,0,2874,3060,5934,0,0,0,0,4,4,4,5,9,0,0,0,6,12,18,6,12,18,940,848,1788,38,23,61,240,241,481,4119,4222,8341
UCL114016,25,34,59,874,1088,1962,0,0,0,49,63,112,0,0,0,731,757,1488,0,6,6,12,15,27,20,36,56,3,3,6,27,40,67,0,0,0,3,7,10,6,11,17,130,139,269,4,6,10,4,0,4,146,239,385,58,62,120,3,0,3,2070,2472,4542,0,4,4,6,0,6,3,4,7,0,0,0,6,18,24,6,18,24,810,722,1532,28,21,49,319,331,650,3267,3606,6873
UCL114017,15,8,23,1123,1184,2307,0,0,0,25,36,61,0,4,4,1170,1265,2435,0,0,0,14,18,32,14,15,29,0,3,3,20,31,51,0,0,0,0,6,6,34,40,74,148,140,288,43,52,95,12,22,34,124,146,270,48,55,103,4,3,7,2779,3020,5799,23,21,44,5,4,9,0,4,4,7,4,11,9,5,14,16,9,25,431,337,768,21,16,37,530,480,1010,3820,3899,7719
UCL114018,25,31,56,1013,1190,2203,0,0,0,43,65,108,51,51,102,896,958,1854,11,9,20,20,20,40,18,30,48,11,9,20,11,15,26,0,0,0,3,0,3,22,41,63,139,154,293,4,4,8,12,14,26,178,232,410,87,88,175,3,3,6,2522,2883,5405,5,7,12,6,4,10,0,0,0,0,0,0,17,27,44,17,27,44,677,591,1268,37,27,64,249,195,444,3538,3765,7303
UCL114019,18,23,41,1376,1598,2974,0,0,0,68,69,137,0,0,0,1370,1466,2836,0,0,0,21,28,49,30,28,58,3,11,14,16,14,30,0,0,0,5,4,9,48,45,93,187,209,396,19,21,40,3,12,15,192,240,432,69,66,135,3,3,6,3410,3814,7224,3,3,6,5,9,14,0,0,0,0,0,0,22,18,40,22,18,40,851,745,1596,32,18,50,496,362,858,4837,4992,9829
UCL114020,37,71,108,822,996,1818,0,0,0,44,54,98,0,0,0,1031,1140,2171,10,4,14,7,3,10,14,37,51,5,6,11,16,20,36,0,0,0,3,8,11,18,31,49,188,215,403,10,15,25,72,84,156,132,179,311,106,116,222,0,3,3,2478,2911,5389,75,72,147,3,0,3,4,4,8,5,0,5,61,75,136,66,75,141,961,917,1878,59,54,113,360,376,736,4043,4480,8523
UCL114021,23,38,61,798,920,1718,0,0,0,38,48,86,0,0,0,640,725,1365,0,4,4,5,6,11,24,40,64,5,9,14,13,21,34,0,0,0,3,9,12,29,42,71,171,193,364,20,20,40,21,37,58,159,179,338,59,78,137,11,5,16,1996,2336,4332,0,5,5,0,0,0,0,0,0,4,0,4,12,13,25,16,13,29,639,565,1204,31,33,64,253,271,524,2958,3261,6219
UCL114022,3,7,10,1084,1125,2209,0,0,0,14,10,24,0,0,0,778,852,1630,0,3,3,6,3,9,6,5,11,0,4,4,10,10,20,0,0,0,8,13,21,43,50,93,121,133,254,19,26,45,5,6,11,94,139,233,22,28,50,0,3,3,2210,2410,4620,6,3,9,6,0,6,0,0,0,0,0,0,0,8,8,0,8,8,388,326,714,20,14,34,246,243,489,2879,3011,5890
UCL114023,17,39,56,640,743,1383,0,0,0,29,26,55,0,0,0,713,764,1477,0,0,0,13,3,16,24,26,50,0,4,4,12,9,21,0,0,0,4,0,4,28,30,58,116,129,245,3,0,3,10,5,15,110,129,239,61,75,136,5,7,12,1768,1950,3718,3,10,13,0,0,0,0,0,0,0,0,0,13,18,31,13,18,31,780,712,1492,30,23,53,195,177,372,2806,2929,5735
UCL114024,9,17,26,764,827,1591,0,0,0,44,46,90,0,0,0,491,595,1086,3,0,3,18,16,34,6,12,18,0,0,0,15,12,27,0,0,0,0,4,4,31,40,71,124,140,264,3,13,16,4,5,9,148,202,350,58,70,128,3,0,3,1712,1982,3694,0,0,0,3,0,3,4,0,4,0,0,0,3,9,12,3,9,12,454,392,846,15,6,21,250,245,495,2450,2651,5101
UCL114025,15,21,36,922,1058,1980,0,0,0,22,26,48,0,0,0,617,669,1286,0,0,0,8,3,11,8,14,22,3,0,3,3,10,13,0,0,0,0,0,0,3,5,8,78,86,164,5,0,5,0,3,3,141,159,300,22,24,46,0,3,3,1832,2060,3892,6,3,9,5,3,8,0,3,3,0,0,0,0,4,4,0,4,4,390,341,731,17,3,20,197,180,377,2462,2618,5080
UCL114026,25,23,48,1381,1562,2943,0,0,0,50,73,123,0,3,3,1030,1103,2133,0,0,0,58,38,96,35,52,87,5,12,17,23,27,50,0,0,0,4,7,11,29,52,81,118,164,282,17,14,31,3,9,12,165,217,382,78,82,160,0,0,0,2996,3415,6411,0,0,0,5,4,9,0,4,4,0,0,0,7,16,23,7,16,23,975,910,1885,35,20,55,420,388,808,4463,4780,9243
UCL114027,18,24,42,861,910,1771,0,0,0,46,59,105,0,0,0,744,785,1529,0,0,0,25,17,42,9,16,25,0,3,3,10,13,23,0,0,0,3,3,6,14,16,30,86,80,166,8,5,13,3,0,3,94,108,202,40,49,89,6,0,6,1949,2064,4013,0,0,0,5,6,11,0,0,0,0,0,0,9,24,33,9,24,33,523,420,943,22,11,33,185,141,326,2711,2690,5401
UCL114028,7,9,16,1049,1149,2198,0,0,0,39,33,72,0,0,0,956,991,1947,3,3,6,3,7,10,13,12,25,0,0,0,13,26,39,3,0,3,0,4,4,13,18,31,105,109,214,3,0,3,3,10,13,104,140,244,46,54,100,0,0,0,2353,2556,4909,10,11,21,7,0,7,3,0,3,0,0,0,3,3,6,3,3,6,367,301,668,28,8,36,220,200,420,2998,3088,6086
UCL114029,19,19,38,916,1040,1956,0,0,0,32,38,70,0,0,0,640,788,1428,4,0,4,4,6,10,14,17,31,7,5,12,13,7,20,0,0,0,0,9,9,33,32,65,154,164,318,19,31,50,17,34,51,233,283,516,39,62,101,3,0,3,2128,2516,4644,0,3,3,8,7,15,4,0,4,0,0,0,5,9,14,5,9,14,567,511,1078,25,16,41,249,285,534,3005,3366,6371
UCL114030,22,23,45,862,964,1826,0,0,0,34,29,63,0,0,0,670,822,1492,3,3,6,3,7,10,12,15,27,0,0,0,9,9,18,0,0,0,3,12,15,16,21,37,202,205,407,5,11,16,0,5,5,116,151,267,33,28,61,0,3,3,1968,2285,4253,4,6,10,0,3,3,3,3,6,0,0,0,3,4,7,3,4,7,623,542,1165,28,21,49,251,244,495,2902,3131,6033
UCL114031,5,4,9,219,240,459,0,0,0,7,9,16,0,0,0,321,329,650,0,8,8,0,3,3,0,3,3,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0,60,47,107,0,0,0,0,0,0,64,63,127,4,3,7,0,0,0,683,709,1392,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,3,3,183,173,356,10,8,18,79,45,124,963,942,1905
UCL114032,15,11,26,707,846,1553,0,0,0,42,42,84,0,0,0,845,865,1710,0,0,0,6,4,10,5,5,10,3,0,3,16,17,33,0,0,0,0,0,0,9,14,23,60,91,151,4,7,11,5,7,12,158,191,349,39,46,85,3,9,12,1902,2144,4046,3,3,6,7,10,17,0,4,4,0,0,0,9,7,16,9,7,16,475,458,933,17,15,32,265,245,510,2693,2897,5590
UCL114033,16,12,28,921,1009,1930,0,0,0,30,30,60,48,53,101,1195,1463,2658,0,0,0,7,9,16,14,16,30,0,3,3,9,12,21,0,0,0,4,0,4,6,16,22,99,127,226,16,17,33,6,11,17,114,165,279,47,56,103,0,3,3,2516,2990,5506,6,5,11,51,53,104,0,0,0,0,0,0,6,3,9,6,3,9,416,366,782,20,14,34,236,249,485,3267,3692,6959
UCL115001,5,6,11,355,340,695,0,0,0,3,9,12,0,0,0,274,282,556,0,0,0,0,0,0,6,10,16,3,3,6,0,0,0,0,0,0,3,0,3,3,3,6,41,26,67,4,7,11,0,0,0,36,37,73,16,10,26,0,0,0,744,727,1471,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,132,109,241,3,3,6,54,52,106,941,897,1838
UCL115002,19,27,46,543,709,1252,0,0,0,73,93,166,4,3,7,493,585,1078,4,3,7,12,5,17,7,14,21,9,16,25,10,14,24,3,0,3,0,4,4,28,33,61,91,147,238,12,13,25,40,55,95,151,241,392,63,85,148,7,8,15,1550,2028,3578,4,4,8,0,0,0,4,0,4,0,0,0,12,12,24,12,12,24,508,525,1033,22,22,44,122,131,253,2241,2749,4990
UCL115003,11,12,23,374,397,771,0,0,0,22,28,50,0,0,0,348,378,726,4,3,7,11,5,16,0,7,7,0,0,0,16,26,42,0,0,0,0,3,3,11,17,28,51,45,96,3,3,6,5,4,9,61,58,119,53,65,118,0,3,3,959,1042,2001,0,0,0,0,0,0,4,0,4,3,0,3,0,3,3,3,3,6,335,291,626,10,10,20,111,88,199,1433,1446,2879
UCL115004,4,6,10,257,259,516,0,0,0,7,0,7,0,0,0,249,246,495,0,0,0,4,11,15,4,0,4,3,0,3,0,9,9,0,0,0,3,0,3,7,7,14,11,8,19,3,3,6,0,0,0,14,28,42,8,9,17,0,0,0,570,580,1150,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,127,110,237,0,0,0,34,35,69,738,734,1472
UCL115005,3,11,14,205,193,398,0,0,0,6,4,10,0,0,0,126,150,276,0,0,0,0,0,0,4,8,12,0,4,4,5,4,9,0,0,0,0,0,0,8,14,22,44,34,78,0,0,0,0,0,0,40,44,84,14,17,31,0,0,0,452,472,924,3,3,6,4,4,8,0,0,0,0,0,0,0,4,4,0,4,4,188,184,372,7,9,16,90,74,164,747,761,1508
UCL115006,0,0,0,118,118,236,0,0,0,0,0,0,0,0,0,223,223,446,0,0,0,4,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,50,76,126,0,0,0,0,0,0,16,18,34,17,19,36,0,0,0,428,458,886,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,78,61,139,0,0,0,78,51,129,588,570,1158
UCL115007,26,29,55,99,110,209,0,0,0,3,5,8,0,0,0,117,150,267,4,0,4,0,6,6,3,3,6,0,0,0,0,0,0,0,0,0,3,4,7,5,5,10,25,24,49,0,0,0,0,0,0,24,38,62,14,21,35,0,3,3,297,369,666,3,3,6,3,3,6,7,5,12,0,0,0,7,8,15,7,8,15,302,299,601,18,26,44,57,58,115,720,800,1520
UCL115008,0,3,3,523,552,1075,0,0,0,24,29,53,0,0,0,403,431,834,4,4,8,17,10,27,6,10,16,4,4,8,12,8,20,0,0,0,5,5,10,6,9,15,33,49,82,5,5,10,0,0,0,77,64,141,20,27,47,7,3,10,1146,1210,2356,0,0,0,3,0,3,3,0,3,0,0,0,5,6,11,5,6,11,279,208,487,13,8,21,93,102,195,1542,1537,3079
UCL115009,6,4,10,178,213,391,0,0,0,22,24,46,0,0,0,114,123,237,3,3,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,4,3,7,17,33,50,0,0,0,0,0,0,36,55,91,5,3,8,0,0,0,379,463,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,83,174,4,3,7,60,58,118,540,611,1151
UCL115010,0,0,0,160,175,335,0,0,0,3,9,12,0,0,0,238,226,464,0,0,0,0,3,3,8,8,16,0,0,0,10,10,20,0,0,0,0,0,0,4,0,4,30,27,57,0,4,4,3,0,3,99,101,200,4,6,10,0,0,0,559,569,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,141,123,264,7,5,12,43,46,89,750,746,1496
UCL115011,0,0,0,277,323,600,0,0,0,4,0,4,0,0,0,104,120,224,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,6,13,14,27,6,6,12,3,3,6,28,29,57,4,0,4,0,0,0,445,502,947,4,0,4,0,0,0,0,0,0,0,0,0,4,5,9,4,5,9,59,58,117,4,3,7,40,25,65,556,593,1149
UCL115012,0,4,4,205,217,422,0,0,0,9,11,20,4,0,4,120,166,286,0,0,0,8,8,16,5,4,9,0,0,0,4,8,12,0,0,0,0,0,0,6,6,12,29,32,61,3,5,8,0,0,0,29,36,65,12,10,22,0,4,4,434,507,941,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,168,154,322,18,11,29,57,46,103,677,725,1402
UCL115013,3,5,8,177,181,358,0,0,0,3,0,3,0,0,0,97,114,211,0,0,0,0,0,0,0,3,3,0,0,0,5,4,9,0,0,0,3,0,3,8,6,14,23,20,43,0,0,0,0,0,0,28,31,59,11,3,14,0,0,0,355,362,717,4,0,4,4,0,4,0,0,0,0,0,0,0,7,7,0,7,7,115,89,204,7,0,7,41,34,75,529,497,1026
UCL115014,10,23,33,545,660,1205,0,0,0,28,22,50,0,4,4,454,514,968,0,0,0,5,3,8,14,23,37,3,5,8,5,9,14,0,0,0,0,0,0,5,9,14,40,68,108,16,24,40,8,8,16,68,95,163,30,41,71,0,3,3,1221,1488,2709,7,3,10,5,7,12,0,0,0,0,4,4,4,7,11,4,11,15,521,450,971,17,9,26,176,200,376,1961,2191,4152
UCL115015,43,40,83,253,269,522,0,0,0,9,12,21,0,0,0,182,244,426,0,0,0,0,0,0,4,3,7,0,3,3,5,9,14,0,0,0,4,0,4,13,30,43,33,39,72,3,0,3,0,3,3,86,119,205,26,43,69,0,0,0,618,774,1392,3,0,3,3,3,6,16,6,22,0,0,0,16,40,56,16,40,56,550,629,1179,37,40,77,108,115,223,1394,1647,3041
UCL115016,12,12,24,195,217,412,0,0,0,25,11,36,0,0,0,123,143,266,0,0,0,5,3,8,0,0,0,0,0,0,4,8,12,0,0,0,3,0,3,0,0,0,34,36,70,0,0,0,7,3,10,38,40,78,10,16,26,0,0,0,444,477,921,0,0,0,0,3,3,0,4,4,0,0,0,3,4,7,3,4,7,224,167,391,11,11,22,46,54,100,740,732,1472
UCL115017,0,6,6,228,274,502,0,0,0,18,32,50,0,0,0,154,189,343,0,0,0,3,0,3,4,0,4,0,0,0,8,0,8,0,0,0,0,0,0,5,7,12,52,65,117,0,0,0,0,0,0,40,45,85,13,17,30,7,0,7,532,629,1161,0,0,0,0,0,0,3,3,6,0,0,0,8,10,18,8,10,18,196,208,404,7,5,12,38,45,83,784,906,1690
UCL115018,0,4,4,218,247,465,0,0,0,3,3,6,0,0,0,88,118,206,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,0,3,55,41,96,8,5,13,0,0,0,21,45,66,3,13,16,0,0,0,402,475,877,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,81,64,145,3,0,3,30,33,63,519,576,1095
UCL115019,57,76,133,315,400,715,0,0,0,44,53,97,0,0,0,317,380,697,0,0,0,22,23,45,0,11,11,6,7,13,12,9,21,0,0,0,4,3,7,6,11,17,50,64,114,0,4,4,3,4,7,65,73,138,24,37,61,6,7,13,874,1086,1960,3,3,6,5,4,9,3,7,10,0,0,0,18,26,44,18,26,44,693,649,1342,29,30,59,398,393,791,2080,2274,4354
UCL115020,0,3,3,354,412,766,0,0,0,26,31,57,0,0,0,459,487,946,0,0,0,0,0,0,0,3,3,0,4,4,3,3,6,0,0,0,4,4,8,26,36,62,60,55,115,6,3,9,9,4,13,86,103,189,20,31,51,0,3,3,1053,1179,2232,6,0,6,3,3,6,0,0,0,0,0,0,3,3,6,3,3,6,216,177,393,13,15,28,75,60,135,1369,1440,2809
UCL115021,3,0,3,147,142,289,0,0,0,7,4,11,0,0,0,135,138,273,0,3,3,0,5,5,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,13,16,31,32,63,3,0,3,0,0,0,32,32,64,9,17,26,0,3,3,370,392,762,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,165,131,296,3,0,3,63,71,134,608,594,1202
UCL115022,3,4,7,200,252,452,0,0,0,3,0,3,0,0,0,156,159,315,0,0,0,4,4,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,3,12,46,43,89,3,6,9,0,0,0,19,13,32,8,5,13,0,0,0,451,485,936,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,83,183,3,3,6,41,34,75,601,612,1213
UCL115023,9,15,24,361,390,751,0,0,0,22,39,61,0,0,0,325,363,688,0,3,3,0,3,3,5,4,9,0,0,0,0,7,7,0,0,0,0,13,13,17,26,43,58,50,108,3,10,13,7,0,7,77,87,164,27,28,55,3,3,6,905,1026,1931,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,8,7,15,284,263,547,10,3,13,62,67,129,1278,1381,2659
UCL115024,3,3,6,183,191,374,0,0,0,0,3,3,3,0,3,232,270,502,0,0,0,3,0,3,0,0,0,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,5,10,15,3,3,6,0,0,0,32,33,65,10,9,19,3,3,6,480,525,1005,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,64,61,125,0,5,5,36,31,67,586,625,1211
UCL115025,0,5,5,188,210,398,0,0,0,7,5,12,0,0,0,425,458,883,4,0,4,0,0,0,6,5,11,0,0,0,0,5,5,3,0,3,0,0,0,20,26,46,37,56,93,0,0,0,0,0,0,20,17,37,15,20,35,0,0,0,725,802,1527,0,5,5,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,90,80,170,3,3,6,178,150,328,1002,1045,2047
UCL115026,4,4,8,161,205,366,0,0,0,22,26,48,0,0,0,161,141,302,0,0,0,3,5,8,3,0,3,0,8,8,4,5,9,0,0,0,0,0,0,10,10,20,16,23,39,0,0,0,3,0,3,23,30,53,20,17,37,3,3,6,429,473,902,0,0,0,3,0,3,0,0,0,0,0,0,0,10,10,0,10,10,179,164,343,9,6,15,37,23,60,661,680,1341
UCL115027,5,0,5,112,125,237,0,0,0,6,4,10,0,0,0,153,149,302,0,0,0,0,3,3,0,3,3,0,0,0,3,0,3,0,0,0,4,3,7,7,5,12,31,29,60,0,3,3,3,3,6,25,35,60,8,6,14,0,0,0,352,368,720,0,7,7,0,0,0,4,0,4,5,5,10,3,5,8,8,10,18,125,106,231,3,4,7,54,45,99,551,540,1091
UCL115028,4,8,12,133,155,288,0,0,0,0,0,0,0,0,0,126,174,300,0,0,0,4,0,4,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15,25,40,0,0,0,0,0,0,26,26,52,10,12,22,0,0,0,322,401,723,3,3,6,0,0,0,0,0,0,0,0,0,5,5,10,5,5,10,157,154,311,0,10,10,46,39,85,537,620,1157
UCL115029,14,20,34,367,412,779,0,0,0,14,18,32,0,0,0,470,447,917,0,0,0,0,0,0,4,0,4,20,23,43,3,3,6,0,0,0,3,4,7,7,4,11,30,35,65,5,6,11,0,0,0,49,83,132,20,24,44,3,0,3,995,1059,2054,0,0,0,0,3,3,0,4,4,0,0,0,4,5,9,4,5,9,222,205,427,11,4,15,87,74,161,1333,1374,2707
UCL115030,0,16,16,210,254,464,0,0,0,10,12,22,0,0,0,206,218,424,0,4,4,0,3,3,6,11,17,0,0,0,3,11,14,0,0,0,0,0,0,4,4,8,29,48,77,3,6,9,0,4,4,37,37,74,13,20,33,0,0,0,521,632,1153,0,0,0,4,0,4,0,0,0,0,0,0,0,5,5,0,5,5,316,262,578,10,7,17,78,85,163,929,1007,1936
UCL115031,22,22,44,127,132,259,0,0,0,6,9,15,0,0,0,129,134,263,0,0,0,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,20,24,44,0,4,4,3,0,3,35,57,92,13,10,23,4,0,4,343,380,723,5,0,5,3,0,3,3,0,3,3,0,3,4,14,18,7,14,21,210,238,448,15,21,36,74,97,171,682,772,1454
UCL115032,0,5,5,184,234,418,0,0,0,9,10,19,0,0,0,142,134,276,0,0,0,0,0,0,0,3,3,7,10,17,3,0,3,0,0,0,0,3,3,0,0,0,26,18,44,3,3,6,3,0,3,28,40,68,0,3,3,3,0,3,408,458,866,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,93,55,148,3,0,3,49,43,92,553,564,1117
UCL115033,19,27,46,331,410,741,0,0,0,11,14,25,0,0,0,230,247,477,0,0,0,4,3,7,9,5,14,0,0,0,0,14,14,0,0,0,3,4,7,3,5,8,38,64,102,0,0,0,4,0,4,54,59,113,34,38,72,9,4,13,730,867,1597,0,0,0,0,0,0,0,6,6,0,0,0,7,3,10,7,3,10,294,283,577,11,16,27,76,81,157,1137,1283,2420
UCL115034,12,11,23,180,204,384,0,0,0,6,7,13,0,0,0,207,265,472,0,3,3,16,7,23,0,0,0,0,0,0,6,12,18,3,0,3,0,4,4,4,3,7,25,19,44,0,5,5,0,0,0,22,38,60,19,41,60,0,0,0,488,608,1096,0,0,0,0,0,0,3,3,6,0,0,0,4,3,7,4,3,7,299,288,587,8,11,19,80,78,158,894,1002,1896
UCL115035,11,16,27,306,391,697,0,0,0,9,4,13,0,0,0,388,391,779,3,0,3,14,19,33,0,0,0,4,0,4,6,11,17,0,0,0,0,0,0,0,4,4,30,25,55,3,4,7,3,0,3,54,64,118,26,33,59,3,0,3,849,946,1795,0,0,0,0,0,0,3,0,3,0,0,0,5,6,11,5,6,11,386,314,700,20,9,29,93,96,189,1367,1387,2754
UCL115036,0,0,0,271,295,566,0,0,0,7,7,14,0,0,0,219,223,442,0,0,0,5,8,13,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,3,6,9,12,15,27,4,0,4,0,4,4,28,25,53,12,9,21,3,5,8,570,603,1173,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,3,3,6,172,142,314,3,0,3,59,68,127,810,816,1626
UCL115037,83,112,195,324,364,688,0,0,0,8,8,16,0,0,0,400,440,840,0,0,0,7,17,24,11,6,17,3,4,7,5,11,16,0,0,0,3,0,3,16,16,32,75,78,153,0,4,4,3,3,6,82,90,172,31,56,87,0,7,7,968,1104,2072,15,8,23,10,0,10,19,15,34,0,0,0,33,30,63,33,30,63,938,880,1818,96,75,171,288,286,574,2450,2510,4960
UCL115038,6,10,16,392,414,806,0,0,0,27,28,55,0,0,0,367,364,731,5,5,10,16,25,41,10,9,19,3,7,10,4,15,19,0,3,3,4,3,7,13,11,24,63,62,125,9,11,20,0,0,0,54,73,127,18,32,50,5,0,5,990,1062,2052,0,0,0,0,0,0,3,5,8,0,0,0,5,6,11,5,6,11,322,289,611,8,8,16,149,136,285,1483,1516,2999
UCL115039,4,3,7,190,174,364,0,0,0,4,7,11,0,0,0,131,144,275,4,0,4,4,3,7,0,0,0,4,5,9,9,0,9,0,0,0,4,0,4,10,20,30,24,32,56,0,0,0,0,0,0,35,21,56,13,22,35,0,3,3,432,431,863,3,0,3,0,5,5,0,3,3,0,0,0,0,3,3,0,3,3,123,104,227,4,5,9,58,49,107,624,603,1227
UCL115040,4,5,9,201,230,431,0,0,0,3,3,6,0,0,0,239,222,461,0,0,0,0,3,3,0,0,0,3,0,3,0,3,3,0,0,0,0,3,3,3,3,6,31,31,62,0,0,0,0,0,0,67,80,147,20,20,40,0,0,0,567,598,1165,0,3,3,3,0,3,0,0,0,0,0,0,0,7,7,0,7,7,93,76,169,4,0,4,37,28,65,708,717,1425
UCL115041,6,13,19,418,414,832,0,0,0,32,34,66,0,0,0,687,708,1395,0,0,0,3,8,11,0,4,4,3,5,8,10,11,21,0,0,0,6,0,6,9,10,19,46,48,94,3,3,6,0,5,5,134,156,290,14,23,37,0,4,4,1365,1433,2798,6,8,14,3,4,7,0,0,0,0,0,0,4,4,8,4,4,8,319,221,540,10,0,10,242,179,421,1955,1862,3817
UCL115042,3,3,6,199,219,418,0,0,0,14,12,26,0,0,0,168,175,343,0,0,0,6,6,12,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,5,4,9,18,25,43,6,0,6,4,0,4,30,39,69,36,24,60,4,4,8,490,516,1006,0,0,0,0,3,3,0,11,11,0,0,0,5,0,5,5,0,5,154,125,279,8,3,11,35,27,62,695,688,1383
