region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
UCL121015,133,3,0,0,0,136,115,6,0,0,0,121,22,0,3,0,0,25,0,0,0,0,0,0,17,3,3,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,45,3,6,0,0,54,0,0,0,0,0,0,9,0,0,0,0,9,302,12,6,0,0,320
UCL121016,104,0,0,3,0,107,144,0,0,0,0,144,29,6,0,0,0,35,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,46,6,0,0,0,52,0,0,0,0,0,0,8,0,0,0,0,8,302,6,0,3,0,311
UCL121017,110,0,0,0,0,110,89,0,0,0,0,89,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,208,0,0,0,0,208
UCL121018,58,0,0,0,0,58,82,0,0,0,0,82,26,0,0,0,0,26,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,45,0,0,0,0,45,0,0,0,0,0,0,3,0,0,0,0,3,188,0,0,0,0,188
UCL121019,75,0,0,0,0,75,83,5,0,0,0,88,9,0,0,0,0,9,3,0,0,0,0,3,12,0,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,38,0,0,0,0,38,3,0,0,0,0,3,6,0,0,0,0,6,205,5,0,0,0,210
UCL121020,90,0,0,5,0,95,67,0,0,0,0,67,8,0,3,3,0,14,3,0,3,0,0,6,32,0,16,0,0,48,5,0,0,0,0,5,13,0,0,3,0,16,0,0,3,0,3,6,61,0,25,6,3,95,0,0,0,0,0,0,4,0,0,0,0,4,222,0,25,11,3,261
UCL121021,130,0,0,3,0,133,81,0,0,0,0,81,8,0,5,0,0,13,3,0,3,0,0,6,38,0,3,3,0,44,0,0,5,0,0,5,10,0,0,3,0,13,3,0,0,0,0,3,62,0,16,6,0,84,0,0,0,0,0,0,7,0,6,0,0,13,280,0,22,9,0,311
UCL121022,81,0,0,0,0,81,87,0,0,0,0,87,10,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,8,0,0,0,0,8,194,0,0,0,0,194
UCL121023,63,5,0,3,0,71,96,0,0,0,0,96,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,3,0,0,0,0,3,3,0,0,0,0,3,178,5,0,3,0,186
UCL121024,148,3,11,15,0,177,93,4,10,0,0,107,57,9,27,0,0,93,0,0,7,0,0,7,28,3,5,0,0,36,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,88,12,42,0,0,142,0,0,0,0,0,0,10,4,0,0,0,14,339,23,63,15,0,440
UCL121025,53,11,0,0,0,64,61,19,0,0,0,80,6,13,0,0,0,19,0,0,0,0,0,0,5,9,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,15,22,0,0,0,37,0,0,0,0,0,0,4,3,0,0,0,7,133,55,0,0,0,188
UCL121026,70,3,0,0,0,73,156,3,0,0,0,159,24,0,0,0,0,24,4,0,0,0,0,4,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,3,0,0,0,0,3,0,0,0,0,0,0,268,6,0,0,0,274
UCL121027,115,0,0,0,0,115,67,0,0,0,0,67,23,0,0,0,0,23,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,5,0,0,0,0,5,8,0,0,0,0,8,232,0,0,0,0,232
UCL121028,81,0,0,3,0,84,72,0,0,0,0,72,26,0,0,0,0,26,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,0,9,0,0,0,0,9,199,0,0,3,0,202
UCL121029,86,0,0,0,0,86,34,0,0,0,0,34,14,0,0,0,0,14,10,3,0,0,0,13,6,0,0,0,0,6,16,9,3,0,0,28,5,3,0,0,0,8,3,3,0,0,0,6,54,18,3,0,0,75,3,0,0,0,0,3,5,0,0,0,0,5,182,18,3,0,0,203
UCL121030,104,0,0,6,0,110,111,0,3,0,0,114,43,0,3,0,0,46,5,0,0,0,0,5,41,0,0,0,0,41,6,0,5,0,0,11,9,0,0,3,0,12,7,0,0,0,0,7,111,0,8,3,0,122,0,0,0,0,0,0,11,0,0,0,0,11,337,0,11,9,0,357
UCL121031,105,4,0,3,0,112,97,0,0,3,0,100,40,20,0,3,0,63,0,0,0,0,0,0,16,6,0,0,0,22,3,0,0,0,0,3,3,0,0,3,3,9,0,0,0,0,0,0,62,26,0,6,3,97,3,0,0,0,0,3,3,0,0,0,0,3,270,30,0,12,3,315
UCL121032,157,3,0,0,0,160,60,0,0,0,0,60,26,0,0,0,0,26,3,0,0,0,0,3,19,4,0,0,0,23,0,0,0,0,0,0,4,0,3,0,0,7,6,0,0,0,0,6,58,4,3,0,0,65,0,0,0,0,0,0,4,3,0,0,0,7,279,10,3,0,0,292
UCL121033,56,0,0,0,0,56,60,0,0,0,0,60,16,4,0,0,0,20,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,27,0,0,0,0,0,0,5,0,0,0,0,5,144,4,0,0,0,148
UCL121034,100,0,0,0,0,100,145,0,0,0,0,145,16,0,0,0,0,16,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,5,0,0,0,0,5,277,0,0,0,0,277
UCL121035,109,0,0,0,0,109,142,0,0,0,0,142,13,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,275,0,0,0,0,275
UCL121036,106,0,0,6,0,112,82,0,0,3,0,85,29,0,0,0,0,29,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,53,0,0,0,0,53,0,0,0,0,0,0,4,0,0,0,0,4,245,0,0,9,0,254
UCL121037,104,0,0,0,0,104,57,0,0,0,0,57,4,0,0,0,0,4,0,0,0,0,0,0,14,0,3,0,0,17,0,0,3,0,0,3,3,0,0,3,0,6,3,0,4,0,0,7,24,0,10,3,0,37,0,0,0,0,0,0,11,0,0,0,0,11,196,0,10,3,0,209
UCL121038,96,0,0,0,0,96,71,0,0,0,0,71,14,0,0,0,0,14,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,37,0,0,0,0,37,3,0,0,0,0,3,3,0,0,0,0,3,210,0,0,0,0,210
UCL121039,39,0,0,0,0,39,114,0,0,0,0,114,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,162
UCL121040,121,0,3,0,0,124,75,0,0,0,0,75,6,0,0,0,0,6,0,4,0,0,0,4,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,0,37,0,0,0,0,0,0,9,0,0,0,0,9,238,4,3,0,0,245
UCL121041,171,32,0,11,0,214,187,3,0,0,0,190,68,13,0,0,0,81,0,0,0,0,0,0,13,3,0,0,0,16,0,0,0,0,0,0,5,0,0,3,0,8,0,0,0,0,0,0,86,16,0,3,0,105,0,3,0,0,0,3,21,3,0,0,0,24,465,57,0,14,0,536
UCL121042,76,0,0,0,0,76,106,0,0,0,0,106,14,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,5,0,0,0,0,5,208,0,0,0,0,208
UCL121043,100,0,0,0,0,100,80,0,0,0,0,80,26,0,0,0,0,26,0,0,0,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,36,3,0,0,0,39,3,0,0,0,0,3,3,0,0,0,0,3,222,3,0,0,0,225
UCL121044,96,38,3,5,0,142,66,7,3,3,0,79,30,11,12,0,0,53,0,0,0,0,0,0,8,4,5,0,0,17,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,38,18,17,3,0,76,0,3,0,0,0,3,3,3,0,0,0,6,203,69,23,11,0,306
UCL121045,57,0,0,0,0,57,78,3,0,0,0,81,19,0,8,0,0,27,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,8,0,0,41,0,0,0,0,0,0,4,0,0,0,0,4,172,3,8,0,0,183
UCL121046,139,5,10,30,0,184,9,3,5,3,0,20,11,10,23,0,0,44,0,0,0,0,0,0,12,3,4,3,0,22,0,0,0,0,0,0,10,0,8,0,0,18,0,0,0,0,0,0,33,13,35,3,0,84,0,0,0,4,0,4,6,0,0,0,0,6,187,21,50,40,0,298
UCL121047,198,0,0,3,0,201,69,0,0,0,0,69,25,0,3,3,0,31,0,0,0,0,0,0,24,0,0,0,0,24,0,3,3,0,0,6,7,0,3,0,0,10,3,3,0,0,0,6,59,6,9,3,0,77,3,0,3,0,0,6,15,0,0,0,0,15,344,6,12,6,0,368
UCL121048,153,0,0,7,0,160,104,0,3,3,0,110,3,0,3,0,0,6,12,0,0,0,0,12,52,3,9,0,0,64,3,0,6,0,0,9,21,3,7,3,0,34,3,0,0,0,0,3,94,6,25,3,0,128,0,0,0,0,0,0,18,0,0,0,0,18,369,6,28,13,0,416
UCL121049,103,19,12,4,0,138,41,4,9,0,0,54,32,25,36,0,0,93,0,0,19,0,0,19,14,3,10,5,0,32,0,0,5,0,0,5,3,3,0,3,0,9,5,0,0,0,0,5,54,31,70,8,0,163,0,0,0,0,0,0,8,0,4,0,0,12,206,54,95,12,0,367
UCL121050,163,0,0,0,0,163,106,0,3,0,0,109,14,0,5,0,0,19,0,0,0,0,0,0,13,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,27,0,11,0,0,38,3,0,0,0,0,3,4,0,0,0,0,4,303,0,14,0,0,317
UCL121051,148,3,0,0,3,154,79,0,0,0,0,79,16,0,7,0,0,23,5,4,0,0,0,9,16,0,3,0,0,19,0,0,4,0,0,4,10,0,0,3,0,13,3,0,0,0,0,3,50,4,14,3,0,71,4,0,0,0,0,4,8,0,0,0,0,8,289,7,14,3,3,316
UCL121052,68,0,0,0,0,68,126,0,0,0,0,126,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,200
UCL121053,89,0,0,12,0,101,95,0,0,4,0,99,11,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,4,26,0,0,4,0,30,0,0,0,4,0,4,3,0,0,0,0,3,213,0,0,24,0,237
UCL121054,112,0,0,3,0,115,113,0,0,3,0,116,34,5,0,0,0,39,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,55,3,0,0,0,0,3,5,0,0,0,0,5,283,5,0,6,0,294
UCL121055,192,0,0,0,0,192,63,0,0,0,0,63,27,0,4,0,0,31,4,0,0,0,0,4,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,4,0,0,50,0,0,0,0,0,0,16,0,0,0,0,16,317,0,4,0,0,321
UCL121056,55,0,0,0,0,55,139,0,0,0,0,139,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,207,0,0,0,0,207
UCL121057,187,0,0,0,0,187,206,0,0,0,0,206,14,0,0,0,0,14,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,5,0,0,0,0,5,13,0,0,0,0,13,441,0,0,0,0,441
UCL121058,67,0,0,0,0,67,84,0,0,0,0,84,23,0,0,0,0,23,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49,0,0,0,0,0,0,8,0,0,0,0,8,208,0,0,0,0,208
UCL121059,131,0,0,0,0,131,144,0,0,0,0,144,6,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,9,298,0,0,0,0,298
UCL121060,69,0,0,0,0,69,104,0,3,0,0,107,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,181,0,3,0,0,184
UCL121061,100,0,0,0,0,100,172,0,0,0,0,172,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,3,0,0,0,0,3,4,0,0,0,0,4,300,0,0,0,0,300
UCL121062,120,0,0,0,0,120,61,0,0,0,0,61,22,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,51,0,0,0,0,51,3,0,0,0,0,3,5,0,0,0,0,5,240,0,0,0,0,240
UCL121063,171,0,0,6,0,177,98,0,0,0,0,98,14,0,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,31,0,0,0,0,31,0,0,0,0,0,0,4,0,0,0,0,4,304,0,0,6,0,310
UCL121064,171,0,0,0,0,171,81,0,0,6,0,87,5,0,3,0,0,8,0,0,0,0,3,3,25,0,3,0,0,28,3,0,0,0,4,7,9,0,5,0,0,14,3,0,0,0,0,3,45,0,11,0,7,63,3,0,0,0,0,3,12,0,0,0,0,12,312,0,11,6,7,336
UCL121065,190,5,5,25,0,225,143,3,0,0,0,146,55,6,0,0,0,61,0,0,0,0,0,0,18,3,0,3,0,24,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,5,78,9,0,6,0,93,3,0,0,0,0,3,9,0,0,3,0,12,423,17,5,34,0,479
UCL121066,48,0,0,0,0,48,94,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,145
UCL121067,62,0,0,0,0,62,82,0,0,0,0,82,28,3,0,0,0,31,0,0,0,0,0,0,13,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,44,6,0,0,0,50,0,0,0,0,0,0,4,0,0,0,0,4,192,6,0,0,0,198
UCL121068,73,0,0,0,6,79,79,0,0,0,11,90,21,0,0,0,3,24,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,44,0,0,0,3,47,0,0,0,0,0,0,3,0,0,0,0,3,199,0,0,0,20,219
UCL121069,131,0,6,4,0,141,80,0,0,0,0,80,14,0,5,0,0,19,0,0,3,0,0,3,22,0,3,0,0,25,0,0,3,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,43,0,14,0,0,57,3,0,3,0,0,6,10,0,0,0,0,10,267,0,23,4,0,294
UCL121070,79,0,0,0,0,79,90,0,0,0,0,90,20,0,0,0,0,20,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,28,0,0,0,0,28,3,0,0,0,0,3,3,0,0,0,0,3,203,0,0,0,0,203
UCL121071,27,28,0,0,0,55,64,0,0,0,0,64,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,16,3,0,0,0,19,6,14,0,0,0,20,3,3,0,0,0,6,116,48,0,0,0,164
UCL121072,143,0,0,0,0,143,87,0,0,0,0,87,61,0,0,0,0,61,6,0,0,0,0,6,36,0,0,0,0,36,5,0,0,0,0,5,12,0,0,0,0,12,4,0,0,0,0,4,124,0,0,0,0,124,3,0,0,0,0,3,21,0,0,0,0,21,378,0,0,0,0,378
UCL121073,61,0,0,3,0,64,87,0,0,0,0,87,19,0,0,0,0,19,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,39,0,0,0,0,39,3,0,0,0,0,3,8,0,0,0,0,8,198,0,0,3,0,201
UCL121074,69,4,0,0,3,76,105,3,0,0,0,108,28,0,0,0,0,28,0,0,0,0,0,0,16,3,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,44,7,0,0,0,51,0,0,0,0,0,0,3,0,0,0,0,3,221,14,0,0,3,238
UCL121075,57,3,0,0,0,60,133,0,0,0,0,133,10,3,0,3,0,16,0,0,0,0,0,0,10,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,6,0,29,0,0,0,0,0,0,4,0,0,0,0,4,214,6,0,6,0,226
UCL121076,80,0,3,0,0,83,58,0,0,0,0,58,14,0,5,0,0,19,0,0,0,0,0,0,9,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,3,0,31,4,0,0,0,0,4,0,0,0,0,0,0,165,0,8,3,0,176
UCL121077,80,0,0,0,0,80,88,0,0,0,0,88,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,184
UCL121078,80,0,0,13,0,93,59,0,0,0,0,59,24,0,6,0,0,30,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,39,0,6,3,0,48,0,0,0,0,0,0,0,0,0,4,0,4,178,0,6,20,0,204
UCL121079,63,0,0,0,0,63,73,0,0,0,0,73,6,0,0,0,0,6,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,4,164,0,0,0,0,164
UCL121080,153,9,0,0,0,162,97,12,0,0,0,109,29,16,5,0,0,50,0,3,0,0,0,3,13,5,0,0,0,18,0,0,0,0,0,0,5,0,0,3,0,8,0,0,0,0,0,0,47,24,5,3,0,79,0,0,0,0,0,0,5,3,0,0,0,8,302,48,5,3,0,358
UCL121081,125,0,0,0,0,125,122,0,0,0,0,122,14,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,21,0,0,0,0,0,0,10,0,0,0,0,10,278,0,0,0,0,278
UCL121082,143,0,0,0,0,143,124,0,0,0,0,124,48,0,0,0,0,48,3,0,0,0,0,3,20,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,79,0,0,0,0,79,0,0,0,0,0,0,4,0,0,0,0,4,350,0,0,0,0,350
UCL121083,58,0,0,0,0,58,132,3,0,0,0,135,17,0,0,0,0,17,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,32,3,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,222,6,3,0,0,231
UCL121084,139,0,0,3,3,145,98,0,0,3,3,104,16,0,0,3,0,19,5,0,0,0,0,5,45,0,3,3,0,51,0,0,3,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,77,0,6,6,0,89,0,0,0,0,0,0,17,3,0,3,3,26,331,3,6,15,9,364
UCL121085,84,0,0,5,0,89,82,0,0,0,0,82,23,0,0,0,0,23,3,0,0,0,0,3,14,3,0,0,0,17,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,3,0,3,43,3,0,6,0,52,0,0,0,0,0,0,6,0,0,0,0,6,215,3,0,11,0,229
UCL121086,52,0,0,0,0,52,102,0,0,0,0,102,27,0,0,0,0,27,5,0,0,0,0,5,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,0,0,0,0,0,0,3,0,0,0,0,3,203,0,0,0,0,203
UCL121087,125,0,0,0,0,125,116,0,0,0,0,116,33,0,0,0,0,33,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,47,0,0,0,0,47,0,0,0,0,0,0,8,0,0,0,0,8,296,0,0,0,0,296
UCL121088,46,0,0,0,0,46,96,0,0,0,0,96,30,0,0,0,0,30,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,181
UCL121089,84,0,0,0,0,84,133,4,0,0,0,137,11,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,28,0,0,0,0,28,0,3,0,0,0,3,3,3,0,0,0,6,248,10,0,0,0,258
UCL121090,111,0,0,0,0,111,86,0,0,0,0,86,9,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,221,0,0,0,0,221
UCL121091,75,0,0,3,0,78,212,0,0,0,0,212,29,0,0,0,0,29,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,13,0,16,3,0,0,0,0,3,47,0,0,13,0,60,0,0,0,0,0,0,7,0,0,13,0,20,341,0,0,29,0,370
UCL121092,118,68,0,0,0,186,161,0,0,0,3,164,50,0,0,0,0,50,0,0,0,0,0,0,32,0,0,0,0,32,3,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,3,88,3,0,0,0,91,4,24,0,0,0,28,10,10,0,0,0,20,381,105,0,0,3,489
UCL121093,105,0,37,13,0,155,79,0,10,0,0,89,12,0,27,0,0,39,0,0,0,0,0,0,23,0,12,3,0,38,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,4,39,0,42,3,0,84,0,0,0,0,0,0,4,0,6,0,0,10,227,0,95,16,0,338
UCL121094,118,0,9,0,0,127,58,0,12,0,0,70,21,4,12,0,0,37,0,0,0,0,0,0,14,0,5,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,38,4,17,0,0,59,0,0,0,0,0,0,3,0,3,0,0,6,217,4,41,0,0,262
UCL121095,89,0,0,0,0,89,153,0,0,0,0,153,30,0,0,0,0,30,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45,0,0,0,0,0,0,12,0,0,0,0,12,299,0,0,0,0,299
UCL121096,135,3,0,3,3,144,55,3,4,0,0,62,21,0,0,0,0,21,11,0,5,0,0,16,17,0,0,0,0,17,20,0,0,0,0,20,14,0,0,0,0,14,6,0,0,0,0,6,89,0,5,0,0,94,3,3,0,0,0,6,16,0,0,0,0,16,298,9,9,3,3,322
UCL121097,145,3,0,0,0,148,192,0,0,0,0,192,26,8,0,0,0,34,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,0,0,0,53,0,0,0,0,0,0,4,0,0,0,0,4,386,11,0,0,0,397
