region_id,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
UCL112003,3,11,15,13,9,19,4,4,0,78,11,39,224,188,221,123,4,0,0,810,39,91,143,153,126,87,5,3,0,647,3,11,7,14,16,3,0,0,0,54,26,52,108,84,80,60,4,0,0,414,9,22,33,24,26,15,4,0,0,133,59,53,74,75,41,34,7,0,0,343,73,50,88,42,27,25,6,0,0,311,6,11,26,43,52,47,9,0,0,194,0,4,0,4,4,3,0,0,0,15,0,4,5,0,3,6,0,0,0,18,6,7,15,11,10,0,0,0,0,49,0,12,18,14,21,14,6,0,0,85,12,11,46,37,22,14,5,0,0,147,6,14,32,41,75,31,8,0,0,207,0,7,16,20,23,18,3,0,0,87,3,11,18,30,46,42,9,0,0,159,5,4,10,6,9,3,0,0,0,37,27,40,52,47,41,20,4,0,0,231,9,14,25,22,22,16,0,3,0,111
UCL112004,0,12,41,50,52,49,12,3,0,219,0,0,9,19,14,10,0,0,0,52,38,62,156,172,179,104,20,0,0,731,3,4,30,34,28,40,3,0,0,142,80,157,304,293,317,202,22,3,0,1378,24,21,67,92,97,67,9,0,0,377,183,158,238,223,196,179,38,5,0,1220,210,122,161,144,124,93,14,3,0,871,11,23,71,119,141,152,27,3,0,547,10,10,18,33,41,20,3,0,0,135,0,7,39,48,50,40,4,3,0,191,10,6,25,32,54,35,12,0,4,178,3,22,69,121,85,91,21,0,0,412,12,16,59,71,76,61,11,3,0,309,10,18,81,146,187,122,14,3,0,581,9,20,63,97,126,141,9,0,0,465,7,32,122,175,195,147,20,7,0,705,15,13,31,31,49,18,3,3,0,163,30,46,84,104,98,71,8,3,0,444,16,18,31,36,40,25,7,6,0,179
UCL112005,4,8,28,32,41,35,16,12,8,184,0,12,38,29,22,10,0,0,0,111,76,114,207,183,154,78,13,3,0,828,0,11,38,47,41,23,3,0,0,163,86,165,220,172,160,116,23,0,0,942,31,49,91,117,103,48,23,0,0,462,158,98,175,170,134,115,26,7,0,883,120,49,69,54,64,49,12,3,0,420,14,25,84,114,159,140,50,3,0,589,5,4,29,18,21,16,4,0,0,97,7,9,32,32,47,19,7,0,0,153,9,13,16,27,19,21,6,0,0,111,6,29,76,57,59,46,13,0,0,286,12,31,36,40,42,34,7,0,0,202,4,26,123,183,175,101,12,0,0,624,11,12,83,79,101,67,21,3,0,377,9,22,90,103,133,95,12,8,0,472,12,4,20,22,35,23,3,0,0,119,31,64,88,69,80,64,23,3,0,422,13,17,17,25,22,21,11,3,0,129
UCL112006,0,6,20,21,17,20,5,9,0,98,0,9,12,13,14,3,0,0,0,51,45,54,87,109,105,73,16,0,0,489,0,9,20,26,22,27,3,0,0,107,53,102,148,129,121,93,11,3,0,660,7,16,31,50,47,24,10,4,0,189,67,52,110,101,133,63,15,5,0,546,89,51,53,36,42,33,9,3,0,316,9,13,69,88,110,105,25,3,0,422,7,8,14,10,20,5,0,0,0,64,0,4,13,20,12,8,0,0,0,57,4,12,12,13,9,19,7,3,0,79,9,13,31,24,33,30,12,3,0,155,0,14,21,22,30,14,4,0,0,105,9,25,127,196,213,93,9,0,0,672,6,6,25,37,54,57,17,0,0,202,3,12,46,60,86,78,25,3,0,313,13,7,3,8,11,6,0,0,0,48,12,26,43,48,38,30,15,0,0,212,6,17,31,27,24,16,6,3,4,134
UCL112007,6,17,39,28,28,22,4,3,0,147,0,0,8,10,8,6,0,0,0,32,31,84,141,124,145,68,18,3,0,614,0,0,20,28,23,8,0,0,0,79,36,86,162,120,146,103,17,0,0,670,10,16,59,53,55,39,3,0,0,235,108,128,176,148,121,93,18,5,0,797,84,90,77,50,37,37,10,0,0,385,6,10,38,62,65,82,26,4,0,293,8,12,27,16,26,20,6,0,0,115,3,3,12,33,28,18,0,0,0,97,7,8,10,14,16,12,9,4,0,80,5,20,56,47,55,53,10,0,0,246,5,10,33,41,60,46,9,0,0,204,9,19,74,79,109,72,4,0,0,366,0,30,84,92,130,99,8,0,0,443,8,32,81,128,154,96,14,0,0,513,5,13,17,12,14,6,3,0,0,70,15,33,54,71,62,39,9,3,0,286,5,10,21,26,24,15,3,3,3,110
UCL112008,0,7,8,12,9,14,3,0,0,53,0,3,3,3,3,0,0,0,0,12,0,0,13,7,11,12,3,0,0,46,0,0,3,9,7,4,0,0,0,23,3,12,12,18,16,3,3,0,0,67,3,5,3,6,3,3,3,0,0,26,7,0,6,9,6,14,0,0,0,42,11,0,3,5,0,4,0,0,0,23,0,4,8,9,15,9,0,3,0,48,0,0,0,3,4,0,0,0,0,7,0,0,3,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,4,8,4,0,0,0,0,16,0,0,7,4,3,0,0,0,0,14,0,0,4,17,9,0,0,0,0,30,0,0,8,5,11,6,3,0,0,33,0,0,3,3,4,4,3,0,0,17,0,0,0,0,5,0,0,0,0,5,3,4,4,7,0,6,3,0,0,27,4,0,0,8,0,0,3,0,0,15
UCL112009,0,12,9,9,12,9,3,0,0,54,0,3,10,9,13,0,0,0,0,35,23,79,170,185,202,104,21,3,0,787,4,7,21,23,35,16,3,0,0,109,36,97,154,128,123,101,11,0,5,655,11,14,31,30,29,18,8,0,0,141,75,84,130,114,92,71,18,7,0,591,99,59,49,41,49,33,14,3,0,347,7,18,46,77,84,86,28,0,0,346,3,9,9,8,9,12,6,0,0,56,0,3,9,19,8,10,5,0,0,54,3,3,10,13,5,21,3,0,0,58,3,19,28,56,43,42,17,0,0,208,5,14,31,39,39,28,6,0,0,162,3,95,288,261,237,106,5,0,0,995,5,9,30,35,41,42,5,0,0,167,3,25,47,76,102,61,13,5,0,332,8,8,13,11,14,9,3,3,0,69,7,27,44,52,43,32,4,3,0,212,13,13,19,18,23,9,7,0,0,102
UCL112010,5,9,24,34,38,35,22,3,0,170,16,124,305,263,146,37,3,0,0,894,52,106,239,251,274,149,24,0,0,1095,0,14,14,25,36,26,3,0,0,118,83,139,266,187,150,126,28,4,0,983,11,31,79,66,60,48,13,0,0,308,136,108,158,117,123,83,25,0,0,750,96,63,70,59,40,39,8,0,0,375,14,26,90,99,113,108,31,3,0,484,6,9,18,18,21,7,0,0,0,79,4,3,32,28,33,12,5,0,0,117,3,8,17,21,16,17,9,0,0,91,5,32,85,95,46,75,17,0,0,355,14,22,48,43,48,23,6,0,0,204,6,29,85,145,190,106,13,3,0,577,17,12,63,91,93,102,14,5,0,397,3,36,121,138,147,102,28,5,0,580,6,4,7,9,10,3,4,0,0,43,29,78,99,79,65,60,14,0,0,424,15,30,42,40,28,23,4,0,0,182
UCL112011,0,5,9,11,13,19,22,4,0,83,0,5,6,17,12,8,0,0,0,48,37,50,110,105,127,80,17,0,3,529,7,26,91,161,141,73,7,0,0,506,51,127,250,272,291,179,27,3,0,1200,10,16,34,65,69,44,10,0,3,251,165,107,188,161,168,138,41,0,0,968,146,96,123,112,92,100,18,3,0,690,5,22,35,87,110,101,45,0,0,405,4,7,18,22,15,25,4,0,0,95,5,7,20,62,52,21,14,3,0,184,8,5,17,32,40,37,13,3,3,158,4,24,56,100,96,76,22,8,0,386,4,14,34,52,86,58,22,0,0,270,4,21,81,146,158,89,14,0,0,513,7,9,76,115,127,114,16,5,0,469,8,21,92,174,201,130,21,5,0,652,11,13,19,30,17,23,9,0,0,122,13,31,70,85,84,61,17,3,3,367,15,7,13,21,36,18,11,4,0,125
UCL112012,15,23,34,34,34,37,14,8,0,199,0,7,19,24,15,7,0,0,0,72,71,163,332,257,228,131,21,0,0,1203,3,8,37,32,45,29,0,0,0,154,77,154,223,198,201,116,27,3,0,999,23,51,99,87,97,51,10,0,0,418,114,93,171,152,152,98,34,8,0,822,162,78,71,47,55,58,17,3,0,491,12,35,110,141,157,145,38,5,0,643,4,16,34,22,31,13,3,0,0,123,5,9,37,36,30,27,8,0,0,152,5,9,21,19,31,25,10,0,0,120,3,9,56,46,51,63,19,0,0,247,5,17,40,55,43,36,8,0,0,204,8,36,91,158,157,107,10,0,0,567,5,22,68,83,115,97,19,0,0,409,3,18,89,121,133,102,23,0,0,489,8,11,19,16,15,8,8,0,0,85,26,55,91,79,88,59,27,6,0,431,12,14,30,50,30,38,7,4,3,188
